Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Autonoleggio Autocarrozzeria Giorgi,Officina autoriparazioni,http://www.giorgi.srl/,0187 418582,"V. Guido Rossa, 3",Pallerone,,giorginoleggi@pec.it,https,ASP.NET,No,Aruba S.p.A.,61,88,92.00,Sì,No
Carrozzeria Tiglio,Carrozzeria,https://carrozzeriatiglio.it/,0587 755886,"Via del Tiglio, 229",Bientina,,info@carrozzeriatiglio.it,https,React,No,Host SpA,37,67,85.00,Sì,No
Distributore IP,Benzinaio,https://ip.gruppoapi.com/ricerca-stazioni-servizio/station/41914?utm_source=google&utm_medium=organic&utm_campaign=yext&utm_content=41914,800 987 887,"SP258, Km. 27+200",Badia Tedalda,,,https,React,No,"Amazon.com, Inc.",70,97,85.00,Sì,No
Noleggiare,Agenzia di noleggio auto,https://www.noleggiare.it/it/noleggio-auto/sedi/noleggio-auto-arezzo/,0575 24448,"Via Fiorentina, 101",Arezzo,,info@noleggiare.it,https,Angular,No,"Cloudflare, Inc.",39,76,85.00,Sì,No
Guglielmi Rent Point Firenze,Agenzia di noleggio auto,,338 194 0119,"Via Finlandia, 88",Firenze,,,,,,,,,,,
ITALPLAN Srl,Agenzia di noleggio auto,http://www.italplan.it/,0575 178 8686,"Via Galileo Ferraris, 89",Arezzo,,,,Wix,Non trovato,Google LLC,79,98,36.00,No - Pagina Non Trovata (404),No
Mugnaini Noleggi Furgoni e Veicoli Professionali - Distributore Bobcat e Sermac,Rivenditore di auto,https://www.mugnaini.net/,0575 21506,Via Leonardo da Vinci,Arezzo,,,https,React,Sì,"Cloudflare, Inc.",60,98,85.00,Sì,No
Autonoleggio Vetture E Minivan Mugello,Servizio taxi,,347 292 7882,"Viale della Resistenza, 27",Borgo San Lorenzo,,,,,,,,,,,
Knowleggi S.R.L,Agenzia di noleggio auto,https://www.knowleggi.it/,055 051 7062,"Borgo Ognissanti, 133r",Firenze,,info@knowleggi.it,https,Joomla,Sì,IT.Gate S.p.A.,55,73,61.00,Sì,No
VAN4YOU - Noleggio Furgoni AREZZO,Agenzia per il noleggio di furgoni,https://www.van4you.it/noleggio-furgoni/provincia-arezzo/arezzo/?utm_source=gmb&utm_medium=scheda-local&utm_campaign=PromozioneLocal,0575 389214,SS679,Arezzo,,arezzo@van4you.it,https,React,Sì,Genesys Informatica S.r.l.,56,96,85.00,Sì,No
Locauto,Agenzia di noleggio auto,,0575 969683,"Via Marco Perennio, 69/2",Arezzo,,,,,,,,,,,
Get Italy,Servizio di limousine,https://www.get-italy.com/it/,0575 356957,"Via Pietramala, 19",Arezzo,,info@get-italy.com,http,Joomla,No,Aruba S.p.A,68,89,83.00,Sì,No
ESSEMME RENTAL & INSURANCE,Agenzia di assicurazioni,,055 614 8610,"Via dei Ponti, 4 D",Borgo San Lorenzo,,,,,,,,,,,
Flli Selmi Competition Service,Agenzia di noleggio auto,http://flliselmi.com/,347 861 2425,"Via Francesca Vecchia, 24",Uzzano,,info@flliselmi.com,http,Joomla,No,Aruba S.p.A. Network,68,92,100.00,Sì,No
Autocarrozzeria Emmedue snc,Officina autoriparazioni,,0572 318421,"delle, Via delle Padulette, 33",Buggiano,,,,,,,,,,,
Spadoni Franco Autocarrozzeria,Carrozzeria,,0572 33184,"Via Terra Rossa Fonda, 110A",Borgo A Buggiano,,,,,,,,,,,
Pubblica Assistenza AVIS Borgo a Buggiano,Servizio di ambulanza,http://www.pabuggiano.it/,0572 32511,"Via Martiri del 16 marzo 1978, 2/4",Borgo A Buggiano,,dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com,https,WordPress,Sì,Google LLC,69,92,100.00,Sì,No
NUOVA AUTOMARKET SERVICE FORD,Officina autoriparazioni,,0572 762058,"Via Ponte Buggianese, 90",Buggiano,,,,,,,,,,,
Euro 3 Srl,Carrozzeria,,0572 32907,"Via Provinciale Lucchese, 106",Borgo A Buggiano,,,,,,,,,,,
"Noleggio Sedoni Montecatini Terme - Noleggio Furgoni, Auto, Camper, Minibus e Refrigerati",Agenzia per il noleggio di furgoni,http://www.sedoni.it/,0572 766028,"Via Daniele Manin, 8",Montecatini Terme,,info@sedoni.it,https,Shopify,No,Aruba S.p.A.,47,77,100.00,Sì,No
Autolavaggio Bellavista Di Innocenti Roberta & c sas,Autolavaggio,http://www.autolavaggiobellavista.it/,0572 33723,"Via Livornese di Sopra, 73",Buggiano,,roberta@autolavaggiobellavista.it,https,WordPress,Sì,WIIT AG,77,94,83.00,Sì,No
Auto S4,Officina autoriparazioni,,0572 32591,"Via Pistoiese, 68",Buggiano,,,,,,,,,,,
Dolfi Autonoleggio Di Dolfi Giovanni & C. Snc,Noleggio di autobus,http://www.dolfiautonoleggio.it/,0572 68059,"Via Case Sermo, 4",Marliana,,info@dolfiautonoleggio.it,https,WordPress,Sì,"Akamai Technologies, Inc.",56,72,92.00,Sì,No
VAN4YOU - Noleggio Furgoni CARRARA,Agenzia per il noleggio di furgoni,https://www.van4you.it/noleggio-furgoni/provincia-massa-carrara/massa-carrara/?utm_source=gmb&utm_medium=scheda-local&utm_campaign=PromozioneLocal,0187 673791,"SS 1, 15/A",Fosdinovo,,carrara@van4you.it,https,React,Sì,Genesys Informatica S.r.l.,53,94,85.00,Sì,No
GB Noleggio,Agenzia per il noleggio di furgoni,https://www.gbnoleggio.it/,338 544 6176,"Ruga Alfio Maggiani, 153/B",Carrara,,info@gbnoleggio.it,https,WordPress,No,Aruba S.p.A. Network,72,94,100.00,Sì,No
Autolavaggio Ghini,Autolavaggio,,0577 718132,"Via Mattei, 65",Asciano,,,,,,,,,,,
Autocarrozzeria Mannucci Claudio E C. Snc,Carrozzeria,,0577 718725,Localita' Zona Industriale 67,Asciano,,,,,,,,,,,
Sarti Giorgio e Daniela,Negozio di alimentari,,0187 429112,"Via della Repubblica, 33",Bagnone,,,,,,,,,,,
B&B Poggio delle Rondini,Bed & Breakfast,http://www.poggiodellerondini.it/,347 294 3811,"Loc. Mochignano di Sotto, 6",Bagnone,,mail@poggiodellerondini.it,http,ASP.NET,No,Aruba S.p.A. Network,99,100,91.00,Sì,No
B&B AI Bodregon,Bed & Breakfast,https://www.albodregon.it/,334 751 8106,Piazza Roma,Bagnone,,albodregon@gmail.com,https,WordPress,Sì,Aruba S.p.A. Network,62,72,85.00,Sì,No
Aglianese Group Service srl,Rivenditore di auto,https://www.aglianese.it/,0574 750048,"Via Prato, 19/21",Agliana,,info@aglianese.it,https,Shopify,No,Seflow S.N.C. Di Marco Brame' & C.,34,54,75.00,Sì,No
Baglio della Luna Resort,Hotel,https://www.bagliodellalunaresort.com/,0187 494520,"Via La Ghiaia, 7",Bagnone,,info@bagliodellalunaresort.com,https,WordPress,No,Aruba S.p.A. Network,62,85,92.00,Sì,No
Enterprise Rent-A-Car,Agenzia di noleggio auto,https://www.enterpriserentacar.it/it/noleggio-di-auto/locations/italy/siena-llez.html?mcid=yext:245709,0577 288938,"Viale Europa, 23",Siena,,nosub_enerpriserentalcar@lexisnexis.com,https,React,No,Akamai Technologies @ Telecom Italia,68,70,100.00,Sì,No
Autofficina Malentacchi Lorenzo Di Malentacchi Lorenzo,Officina autoriparazioni,,0577 718544,"Viale A. Gramsci, 61",Asciano,,,,,,,,,,,
R.G. Sound,Negozio di elettronica,http://www.rgsound.it/,0577 716097,"Via Enrico Mattei, 4",Asciano,,informazioni@rgsound.it,https,Shopify,No,"DigitalOcean, LLC",55,54,100.00,Sì,No
Funivia Cutigliano - Doganaccia,Funivia,http://doganaccia2000.it/,0573 68699,"Viale Europa, 25",Cutigliano,,info@doganaccia2000.it,https,Shopify,Sì,Aruba S.p.A,57,86,92.00,Sì,No
Bertoncini & Marchi Snc - Centro SuperService,Negozio di pneumatici,,0583 87850,"Viale Alcide De Gasperi, 9/C",Bagni di Lucca,,,,,,,,,,,
Autofficina Boldi Marco,Officina autoriparazioni,,0583 87321,"Via Val di Lima, 68",Bagni di Lucca,,,,,,,,,,,
Agriturismo Dipinture,Agriturismo,http://www.dipinture.it/,338 160 9285,"Via Grottoli, 36",Asciano,,info@dipinture.it,http,ASP.NET,No,OVH SAS,90,89,100.00,Sì,No
Telecabinovia Casa Cantoniera - Monte Gomito,Funivia,https://www.abetoneovovia.it/,0573 60186,"Str. dell'Abetone e del Brennero, 614/646",Abetone Cutigliano,,reservation@name.com,https,Angular,No,OVH ISP,55,77,85.00,Sì,No
Seggiovia quadriposto Le Regine - Selletta,Funivia,https://www.multipassabetone.it/,0573 60556,"Via Brennero, 93",Abetone Cutigliano,,,https,Joomla,No,Serverplan s.r.l.,75,83,83.00,Sì,No
VAN4YOU - Noleggio Furgoni LUCCA,Agenzia per il noleggio di furgoni,https://www.van4you.it/noleggio-furgoni/provincia-lucca/lucca/?utm_source=gmb&utm_medium=scheda-local&utm_campaign=PromozioneLocal,0583 440405,"Viale Europa, 575",Lucca,,lucca@van4you.it,https,Joomla,Sì,Genesys Informatica S.r.l.,32,89,85.00,Sì,No
Parco Avventura - Doganaccia 2000,Parco divertimenti,http://doganaccia2000.it/parco-avventura/,333 539 2487,"Viale dei Cacciatori, 5A",Doganaccia,,,https,Shopify,Sì,Aruba S.p.A,57,73,92.00,Sì,No
Automar S.r.l.,Rivenditore di auto,http://www.automar.it/,0564 968030,Loc. Oguardio,Arcidosso,,,https,Webflow,No,Aruba S.p.A.,66,93,100.00,Sì,No
Studio Auto,Agenzia pratiche auto e barche,,0564 966050,"Parco Donatori del Sangue, 22",Arcidosso,,,,,,,,,,,
Autolavaggio a Mano Interno/ Esterno,Autolavaggio,,327 293 0609,Via Risorgimento,Arcidosso,,,,,,,,,,,
Automar Service S.r.l.,Meccanico e assistenza automobili,,0564 193 1848,"Loc Oguardio, 33",Arcidosso,,,,,,,,,,,
Poggiolini Balilla Di Bartolommei & C Sas,Negozio di ricambi per auto,,0564 967002,"Via Risorgimento, 2",Arcidosso,,,,,,,,,,,
Autoricambi Accessori 3m Di Ferrini Monia,Negozio di ricambi per auto,http://www.autoricambi3m.it/,0564 967706,"Viale Davide Lazzaretti, 50/52",Arcidosso,,,https,Drupal,No,Aruba S.p.A. Network,64,87,92.00,Sì,No
AXA Assicurazioni NANNONI MASSIMILIANO,Agenzia di assicurazioni,,0564 967256,"Piazza Indipendenza, 25",Arcidosso,,,,,,,,,,,
ITALIANANOLI,Noleggio di macchinari da costruzione,https://www.italiananoli.it/,333 342 7227,"Via Roma, 77",Gallicano,,invisacolubrissrl@gmail.com,https,WordPress,Sì,Aruba S.p.A. Network,59,75,100.00,Sì,No
Carrozzeria Autonova Di Feri Egisto & C. S.N.C.,Carrozzeria,,0564 966285,Viale Davide Lazzaretti,Arcidosso,,,,,,,,,,,
Bartoli Andrea,Officina autoriparazioni,,0564 966057,"Via Circonvallazione Nord, 18",Arcidosso,,,,,,,,,,,
Officina meccanica A Posto di Caprilli Daniele,Officina autoriparazioni,,334 748 3201,"Via Pietro Pifferi, 10",Arcidosso,,,,,,,,,,,
Ercolani Auto S.r.l. Kia,Concessionario Kia,https://concessionaria.kia.com/it/ercolaniauto/,0564 178 1127,"Via Curtatone, 13",Arcidosso,,info@ercolaniauto.com,https,React,Sì,Google LLC,48,54,85.00,Sì,No
Ottavio Viaggi,Agenzia viaggi,http://www.ottavioviaggi.com/,0583 88158,"stabile infopoint, Via I Maggio",Borgo a Mozzano,,info@ottavioviaggi.com,https,WordPress,Sì,PrivateSystems Networks,60,82,92.00,Sì,No
Esso,Benzinaio,https://carburanti.esso.it/it-it/find-station/esso-bagnidilucca-essobagnidilucca-100347854,0583 86454,"Viale Roma, 65c",Bagni di Lucca,,,https,Angular,No,Microsoft,44,59,85.00,Sì,No
Lucca Motors,Rivenditore di veicoli a motore,http://luccamotors.it/,335 658 8483,"Via dei Giardini, 6",Borgo a Mozzano,,pietroboni67@gmail.com,https,WordPress,Sì,SoftLayer,47,86,75.00,Sì,No
Autocentro Snc,Officina autoriparazioni,,0564 966327,"Via Curtatone, 7",Arcidosso,,,,,,,,,,,
Beniamin Benedic Car Detailing Artisan,Servizio di pulizia approfondita per auto,http://www.cardetailingartisan.it/,329 156 1435,Via Firenze,Arcidosso,,%09info@cardetailingartisan.it,https,Joomla,Sì,Aruba S.p.A. Network,50,48,85.00,Sì,No
Autofficina Sassetti S.N.C.,Officina autoriparazioni,,0583 88464,"Via dei Giardini, 6",Borgo a Mozzano,,,,,,,,,,,
Autotre S.R.L.,Rivenditore di auto,https://autotre.net/,0564 966447,"Via Roma, 43",Arcidosso,,grossetoautotre@gmail.com,https,Drupal,Sì,Aruba S.p.A. Network,69,98,83.00,Sì,No
Program Noleggio Furgoni Garfagnana,Agenzia per il noleggio di furgoni,https://www.programautonoleggio.com/nbt/furgoni-a-noleggio-breve-termine,800 260 692,"Via della Repubblica, 124",Fornaci di Barga,,program@programautonoleggio.com,https,React,Sì,HOSTINGER FR,60,72,92.00,Sì,No
Rental Cecina,Agenzia di noleggio auto,http://www.rentalcecina.com/,0586 669008,"D., Via Dorando Pietri, 17",Cecina,,info@rentalcecina.com,http,WordPress,No,Aruba S.p.A. Network,67,73,92.00,Sì,No
Piemme Autoricambi,Negozio di ricambi per auto,,0583 888978,"Via I Maggio, 52",Borgo a Mozzano,,,,,,,,,,,
Autonoleggi Lu.Ma.Tos,Agenzia di noleggio auto,https://www.lumatos.it/,050 699690,"Via Emilia, SR206, 63",Badie,,infolumatos@gmail.com,https,React,Sì,Server Plan S.r.l.,56,91,92.00,Sì,No
Autofficina Mini & Marzi,Carrozzeria,,055 970 7077,"Via Giacomo Leopardi, 10",Bucine,,,,,,,,,,,
Autofficina Papini Edoardo,Carrozzeria,,055 991 1028,"Piazza C.Menotti, 2",Bucine,,,,,,,,,,,
Pneustecnica Castrucci,Negozio di pneumatici,https://www.pneustecnicacastrucci.com/?utm_source=Google&utm_medium=organic&utm_campaign=Uberall_GBP&utm_content=LDS&utm_term=Uberall_GBP,0583 838448,Località Pastino,Borgo a Mozzano,,,https,Wix,Sì,Google LLC,55,73,100.00,Sì,No
autolavaggio Cerchi,Autolavaggio,,340 223 7412,Via I Maggio,Lucca,,,,,,,,,,,
UMBRA CAR SERVICE SRL,Officina autoriparazioni,http://www.umbracarservice.it/,055 918 0175,Via Leo Valiani,Bucine,,amministrazione@umbracarservice.it,https,Shopify,No,Aruba S.p.A. Network,84,93,85.00,Sì,No
Canestri Srl,Rivenditore di auto,https://www.canestriauto.com/,055 991 1321,"Via Senese, 20",Bucine,,canestri@canestrisnc.it,https,WordPress,Sì,SoftLayer,50,92,77.00,Sì,No
Mini Giovanni,Officina autoriparazioni,,055 992214,"Via Fratelli Bandiera, 4",Bucine,,,,,,,,,,,
Autonoleggi Minelli SrL,Azienda di trasporti in autobus,https://www.autonoleggiminelli.net/,335 766 7571,"Via Europa, 28",Corsalone,,info@autonoleggiminelli.net,https,Shopify,Sì,Aruba S.p.A.,56,81,100.00,Sì,No
Eni,Benzinaio,,055 991 1555,Via di Val d'Ambra,Bucine,,,,,,,,,,,
Autoblu Siena,Servizio di trasporto con accompagnatore,http://www.autoblusiena.it/,339 899 8667,"Via Campania, 6",Poggibonsi,,info@autoblusiena.it,http,ASP.NET,Sì,genesys informatica srl,79,99,92.00,Sì,No
Noleggio E-Bike Bibbona,Servizio di noleggio biciclette,http://www.noleggioebikebibbona.com/,339 134 4575,"Via di Bacco, 2",Bibbona,,podere.sanfilippo@libero.it,,Joomla,No,Aruba S.p.A.,57,76,85.00,Sì,No
Shuttle Chianti Car Rental Service With Driver,Servizio taxi,https://shuttlechianti.com/en/home/,392 924 8553,"Str. del Cerro, 7/A",Tavarnelle Val di Pesa,,shuttlechianti@gmail.com,https,Shopify,No,Hetzner Online GmbH,56,83,77.00,Sì,No
Autocarrozzeria R.B. Dei Fratelli Ruffoli S.n.c.,Carrozzeria,,055 807 7187,"Via dell'Artigianato, 44/48",Barberino Tavarnelle,,,,,,,,,,,
Star Service snc,Meccanico e assistenza automobili,,055 807 7180,"Via Bosco alla Doccia, 3",Barberino Tavarnelle,,,,,,,,,,,
FATTORIA CASABIANCA di Liquori Aldo,Fattoria,http://www.fattoria-casabianca.it/,055 991 1265,"Località Frosini, 14",Bucine,,info@fattoria-casabianca.it,,WordPress,No,Aruba S.p.A,59,50,85.00,Sì,No
Associazione Assodimi - Assonolo,Associazione,http://www.assodimi.it/,055 212839,"Via Roma, 24",Bucine,,info@assodimi.it,https,ASP.NET,No,Amazon Technologies Inc.,7,27,83.00,Sì,No
Revisauto s.a.s.,Centro per la revisione tecnica delle auto,http://www.revisauto.it/,055 805 0233,"Via dell'Artigianato, 55",Barberino Tavarnelle,,,http,React,No,Aruba S.p.A. Network,56,84,83.00,Sì,No
Ecologia Marino - Smaltimento Rifiuti Industriali e Speciali,Autodemolitore,http://www.ecologiamarino.com/,055 998119,"Via del Molinaccio, 20",Bucine,,ecologia.marinosrl@gmail.com,https,ASP.NET,Sì,OVH SAS,55,75,85.00,Sì,No
Elsauto Centrocar,Concessionario Volkswagen,http://www.elsautocentrocar.it/,055 807 8505,"Via Galileo Galilei, 36A",Barberino Tavarnelle,,commerciale@elsautocentrocar.it,https,React,Sì,"Cloudflare, Inc.",40,59,92.00,Sì,No
AXA Assicurazioni,Agenzia di assicurazioni auto,,0575 536814,"SR 71 Umbro Casentinese Romagnola, 139",Bibbiena,,,,,,,,,,,
Woosauto,Concessionario auto,http://www.woosauto.it/,055 809 1967,"via Fausto Melotti, 6",Barberino Tavarnelle,,info@woosauto.it,http,React,No,Retelit Digital Services S.p.A.,59,96,83.00,Sì,No
Nuova Car (S.R.L.),Rivenditore di auto,,0575 594928,Piazza A. V. I. S.,Bibbiena,,,,,,,,,,,
A.C.I. Casentino Pratiche,Ufficio patenti,,0575 536436,"Localita' Ferrantina, 29",Bibbiena,,,,,,,,,,,
Best Autolavaggio a mano,Autolavaggio,,327 377 7750,"Viale Michelangelo, 97",Bibbiena,,,,,,,,,,,
Autocarrozzeria Royal Car Snc,Carrozzeria,http://www.autocarrozzeriaroyalcar.it/,0575 595265,"Via dell'Artigiano, 23",Bibbiena,,info@royal-car.net,https,Basekit,Sì,Aruba S.p.A.,52,73,100.00,Sì,No
"Nuovamage Montaggio, assistenza gru edili e lavoro su funi.",Meccanico,,393 921 6306,"Piazza Giuseppe Garibaldi, 28",Buonconvento,,,,,,,,,,,
Ford - Goretti 2005 Snc,Meccanico e assistenza automobili,http://www.goretti2005.com/,0575 536906,"Via Nucleo, Via Casamicciola, 37/A",Bibbiena,,info@goretti2005.com,https,ASP.NET,No,Aruba S.p.A. Network,65,55,80.00,Sì,No
Santiccioli 4x4 srl - Fuoristrada Suzuki / Isuzu,Concessionario Isuzu,http://www.santiccioli.it/,0575 536205,Via Umbro Casentinese Romagnola,Bibbiena,,info@santiccioli.it,https,React,No,Netsons Network,38,84,83.00,Sì,No
Tecnoricambi Casentino,Negozio di ricambi per auto,,0575 536061,"Località Ferrantina, 6",Bibbiena,,,,,,,,,,,
Autofficina Cilli,Officina autoriparazioni,,0577 806069,"Via Cassia Sud, 6",Buonconvento,,,,,,,,,,,
Autoricambi Capolona Di Fusci Giampiero,Negozio di ricambi per auto,,0575 488822,"Via Veneto, 87",Capolona,,,,,,,,,,,
Autocarrozzeria Nocentini Bibbiena,Autocarrozziere,https://ilovecasentino.it/autocarrozzeria-nocentini.php,0575 595050,La Ferrantina 5,Bibbiena,,,https,React,Sì,One.com A/S,57,98,92.00,Sì,No
Autocarrozzeria Nardi & Mariani Snc,Carrozzeria,,0577 806105,"Via Bruno Buozzi, 2",Buonconvento,,,,,,,,,,,
Star Tuscany Rent,Servizio di noleggio scooter,http://www.startuscanyrent.it/,329 336 4180,Piazzetta Ombrosa,Buonconvento,,startuscanyrent@gmail.com,https,WordPress,No,Aruba S.p.A.,77,78,100.00,Sì,No
Autocarrozzeria Pancini Walter,Carrozzeria,,338 267 8619,"Viale Dante Alighieri, 129",Capolona,,,,,,,,,,,
Manetti Giampiero,Negozio di pneumatici,,0575 420587,"Via Veneto, 43",Capolona,,,,,,,,,,,
SMAB,Officina autoriparazioni,http://www.smab.it/,0577 806027,"Via Oreste Lizzadri, 15",Buonconvento,,,https,WordPress,No,Aruba S.p.A,57,78,85.00,Sì,No
Camping La Traìna Casola in Lunigiana,Area di campeggio,,327 094 4031,"via casola, 3",Casola In Lunigiana,,,,,,,,,,,
AUTOCORZANI Srl,Rivenditore di auto,http://www.autocorzani.com/,0575 536635,"Via dell'Artigiano, 19/21",Bibbiena,,vendite@autocorzani.com,https,WordPress,Sì,Telecom Italia S.p.A.,56,54,92.00,Sì,No
CRESCI & CIABATTI S.R.L. Volkswagen - Audi,Concessionario Volkswagen,http://www.crescieciabatti.it/,0575 593295,"LOC, Via Palazzetto, 7",Bibbiena,,info@crescieciabatti.it,https,Angular,No,Brennercom SPA,35,35,83.00,Sì,No
G.M. Auto Officina Capolona Arezzo,Officina autoriparazioni,,370 160 9400,"Via la Casella, 2",Capolona,,,,,,,,,,,
NCC Luxury Driver,Servizio taxi minibus,https://www.nccluxurydriver.it/,389 963 5752,"Via Salvatore donatini, snc",Buonconvento,,info@nccluxurydriver.it,https,Shopify,Sì,Aruba S.p.A.,41,39,100.00,Sì,No
Movers Rent,Agenzia di noleggio auto,https://moversrent.it/,335 815 3462,"Via A. Kuliscioff, 27",Subbiano,,info@moversrent.com,https,WordPress,No,"Cloudflare, Inc.",49,57,85.00,Sì,No
Gio' Auto Service Srl,Negozio di ricambi per auto,https://www.gioautoservice.com/,0575 451353,Zona Ind.le di Castelluccio. 5,Capolona,,info@gioautoservice.com,https,React,No,Telecom Italia S.p.A.,0,69,92.00,Sì,No
Aquila Energie,Benzinaio,https://www.aquilaenergie.it/,0575 48463,"Viale Dante Alighieri, 74b",Capolona,,contatti@aquilaenergie.it,https,WordPress,Sì,Server Plan S.r.l.,52,89,100.00,Sì,No
Ca'luni B&B,Bed & Breakfast,http://www.caluni.it/,380 174 1655,"Via del Carmine, 149",Casola In Lunigiana,,,https,WordPress,No,Hetzner Online GmbH,70,87,92.00,Sì,No
Il Convento - Seminarhaus,Alloggi al coperto,http://www.il-convento.net/,0585 90075,loc. Il Convento,Casola In Lunigiana,,seminare@il-convento.net,https,Typo3,No,Hetzner Online GmbH,85,97,100.00,Sì,No
Vespa Club Barga,Club degli automobilisti,,348 330 9613,Via Papa Giovanni XXIII,Barga,,,,,,,,,,,
Carrozzeria Gigli,Carrozzeria,,0583 75435,"Via Corta, 4",Fornaci di Barga,,,,,,,,,,,
Liberty Rentals,Agenzia di noleggio auto,http://www.libertyrentals.it/,0584 389531,"Via Michele Coppino, 331/A",Viareggio,,pisa@libertyrentals.it,http,WordPress,No,Aruba S.p.A.,46,53,85.00,Sì,No
Cordati Luigi,Rivenditore di auto,,0583 758991,"Via della Repubblica, 1B",Fornaci di Barga,,,,,,,,,,,
IUS FORNACI SAS,Servizi legali,http://www.studioius.it/,0583 708470,"Via dell'Angeletto, 1/A",Fornaci di Barga,,info@studioius.it,https,WordPress,No,Keliweb S.R.L,56,69,92.00,Sì,No
Autocarrozzeria Iride,Carrozzeria,,0583 711065,località stefanetti,Barga,,,,,,,,,,,
CAR CENTER S.R.L.,Carrozzeria,,0571 594220,"Via delle Ginestre, 15",Capraia,,,,,,,,,,,
Renault Lucca - Fornaci di Barga - F.lli Biagioni S.r.l.,Concessionario Renault,https://fratellibiagioni.concessionaria.renault.it/,0583 75014,"Via della Repubblica, 389",Fornaci di Barga,,info@fratellibiagioni.it,https,Angular,No,Amazon Technologies Inc.,12,61,83.00,Sì,No
Peugeot - Romiti Alderano,Rivenditore di auto,https://www.romitiauto.it/,0583 723194,"Viale Giovanni Pascoli, 49",Barga,,peugeot.romiti@libero.it,https,WordPress,No,Netsons Network,60,82,100.00,Sì,No
Officina Carrozzeria Comparini F.,Officina autoriparazioni,,0583 618945,"Via Giuseppe Garibaldi, 65/a",Camporgiano,,,,,,,,,,,
Valgomme S.N.C. Di Baldrati Rinaldo & C.,Negozio di pneumatici,,0574 987369,"180, Via Maestrani, Cantagallo, Po 59025",Cantagallo,,,,,,,,,,,
Adriauto S.A.S. di Bonanni Adriano & C.,Rivenditore di auto,http://www.adriautocalci.it/,050 893 3074,"Località Caprona, 2",Calci,,adriauto1@gmail.com,https,Angular,No,Google LLC,70,95,36.00,Sì,No
Rancone Lodges,Area di campeggio,https://www.ranconelodges.com/,333 337 6377,"Localita Rancone, 1",Camporgiano,,info@ranconelodges.com,https,React,No,Signet B.V.,49,77,85.00,Sì,No
Estegas,Benzinaio,,0583 618511,SR 445,Camporgiano,,,,,,,,,,,
"TWN RENT Marina Di Campo , La Foce , Auto Scooter , bici",Agenzia di noleggio auto,http://www.twn-rent.it/,0565 977893,"Via della Foce, 89",Marina di Campo,,info@twn-rent.it,https,React,Sì,Aruba S.p.A.,54,73,100.00,Sì,No
