Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Maimiti Sailing Noleggio barca vela con skipper,Noleggio barche,https://www.hopp.bio/maimiti,349 007 8848,"P.le John Fitzgerald Kennedy, 1",Genova,,lutz1982@gmail.com,https,React,No,Google LLC,71,85,83.00,Sì,No
Jolly Rogers Genoa Boat Charter,Noleggio barche,https://jollyrogersgenoaboatcharter.com,347 564 4490,"P.le John Fitzgerald Kennedy, 1",Genova,,info@jollyrogersgenoaboatcharter.com,https,WordPress,Sì,Server Plan S.r.l.,56,93,100.00,Sì,No
Arundel Yachting,Noleggio barche,https://www.arundelyachting.com,335 676 5359,"Molo Ponte Calvi, 5",Genova,,info@arundelyachting.com,https,ASP.NET,Sì,Telecity Milan,45,62,77.00,Sì,No
Letyourboat,Noleggio barche,https://letyourboat.com,328 147 6807,"Via Lomellini, 2/3",Genova,,,https,ASP.NET,No,Contabo GmbH,41,52,85.00,Sì,No
DIVA CHARTER GENOVA,Noleggio barche,https://www.divachartergenova.it,353 333 9225,Waterfront Marina,Genova,,,https,Mobirise,Sì,Server Plan S.r.l.,46,78,83.00,Sì,No
AB Charter,Noleggio barche,https://www.abcharter.it,345 649 5909,Lungomare Marinai d'Italia,Imperia,,,https,Wix,No,Google LLC,53,86,100.00,Sì,No
Affitta Barche - Diano Marina,Noleggio barche,https://affittabarche.it,377 323 0592,"Corso Giuseppe Garibaldi, 2",Diano Marina,,,https,React,No,Keliweb S.R.L,66,81,100.00,Sì,No
NAUTICA GALIMBERTI RENT,Noleggio barche,https://www.nauticagalimbertirent.it,379 148 5998,"c/o Porto Mirabello, Viale Italia, Viale Giovanni Amendola",La Spezia,,,https,React,No,Google LLC,60,69,100.00,Sì,No
Ge.S.Te.C.,Noleggio barche,http://www.gestec.eu,019 628494,"Via Ranzi, 15",Pietra Ligure,,a@a.aaaaa,http,ASP.NET,No,Aruba S.p.A. Network,88,100,100.00,Sì,No
Sognivela,Noleggio barche,http://sognivela.it,346 222 3012,"Molo, Pontile Q 14, Via S. Lazzaro",Imperia,,,https,WordPress,Sì,Aruba S.p.A.,78,92,100.00,Sì,No
Macaia Charter,Noleggio barche,http://www.macaiacharter.com,349 341 7750,"Via Porto Turistico, 102",Lavagna,,,https,Wix,No,Google LLC,49,99,100.00,Sì,No
Codezero srl,Noleggio barche,http://www.code-zero.it,010 665292,"Via Pionieri e Aviatori d'Italia, 105",Genova,,,http,ASP.NET,No,Aruba S.p.A. Network,47,89,91.00,Sì,No
Il Golfo dei Poeti - gite in barca a vela a Portovenere e nel Golfo dei Poeti,Noleggio barche,https://ilgolfodeipoeticharter.wordpress.com,345 627 2713,"Via Claudio Monteverdi, 6",La Spezia,,,https,WordPress,No,"Automattic, Inc",54,84,100.00,Sì,No
Lady Laura Yachting,Noleggio barche,https://www.ladylaurayachting.com,338 611 4485,Porto Mirabello,La Spezia,,mauripamela69@gmail.com,https,Nuxt.js,Sì,Server Plan S.r.l.,56,79,100.00,Sì,No
Love Boat - Noleggio & Vendita,Noleggio barche,,371 571 4320,"Corso Giuseppe Garibaldi, 2",Diano Marina,,,,,,,,,,,
Assistenza Motonautica,Noleggio barche,,0185 43854,"VIa Pilade Queirolo, Snc",Sestri Levante,,,,,,,,,,,
L'Ormeggio,Noleggio barche,http://www.lormeggio.com,347 305 1901,VIa Pilade Queirolo,Sestri Levante,,,https,Shopify,No,Amazon Technologies Inc.,62,89,85.00,Sì,No
Agenzia Motonautica Ligure,Noleggio barche,http://www.motonauticaligure.it,0185 231017,Via Dante Alighieri,Rapallo,,info@motonauticaligure.it,http,Webflow,No,Aruba S.p.A. Network,75,91,91.00,Sì,No
Boat Experience and Charter,Noleggio barche,,338 972 5373,"Via del Castillo, 17 Portosole, Via del Castillo, 17",Sanremo,,,,,,,,,,,
Stella di Mare Vela,Noleggio barche,https://www.stelladimarevela.it,348 263 7505,Via Langano,Rapallo,,info@stelladimarevela.it,https,WordPress,No,Aruba S.p.A. Network,50,85,92.00,Sì,No
Medimar - Elan Impression 444 - Charter barche a Vela Genova,Noleggio barche,,348 880 0390,Via Pionieri e Aviatori d'Italia,Genova,,,,,,,,,,,
La Camoglina charter boat,Noleggio barche,https://www.lacamoglina.com,347 715 4616,"Via S. Fortunato, 7",Camogli,,info@lacomoglina.com,https,WordPress,Sì,Aruba S.p.A.,62,75,100.00,Sì,No
IL Timone Charter,Noleggio barche,https://iltimonecharter.wixsite.com/iltimone-charter,340 155 5208,"Via Duchessa Canevaro, 1",Zoagli,,,https,Wix,No,Google LLC,65,90,92.00,Sì,No
LGV noleggio imbarcazione&servizi per la nautica,Noleggio barche,,328 477 3641,Box 63 porto turistico di lavagna - Genova,Lavagna,,,,,,,,,,,
"In barca con birba, boat rental",Noleggio barche,,328 264 0243,Porto turistico,Diano Marina,,,,,,,,,,,
Eliteservicecharter,Noleggio barche,,335 564 0936,"Costa smeralda, Via Clipper, 14",Porto Cervo,,,,,,,,,,,
Yacht Service Sardinia,Noleggio barche,,329 389 1541,"Via dei Velieri, 18",Porto Cervo,,,,,,,,,,,
Yacht Charter Porto Cervo,Noleggio barche,,379 161 9888,"Via della Marina, di",Porto Cervo,,,,,,,,,,,
Noleggio Gommoni Maxi Tender RIBMARINE,Noleggio barche,,349 819 5232,Cala del Faro,Porto Cervo,,,,,,,,,,,
Black Ribs Porto Cervo,Noleggio barche,,327 994 7576,Porto Cervo Marina,Porto Cervo,,,,,,,,,,,
ADcharter - Porto Cervo,Noleggio barche,http://www.adcharter.it,347 474 9656,"Via della Marineria, 2/interno 206",Porto Cervo,,,https,Basekit,No,Aruba S.p.A.,47,46,100.00,Sì,No
Noleggio gommoni Porto Cervo Cala di Volpe N J S,Noleggio barche,,389 248 1957,"Via Cala di Volpe, 1",Arzachena,,,,,,,,,,,
Offshore Charters,Noleggio barche,https://www.offshorecharters.it,339 819 1896,Via della Marina,Porto Cervo,,info@offshorecharters.it,https,ASP.NET,No,Aruba S.p.A. Network,59,88,85.00,Sì,No
Yacht Charter Porto Cervo Sardinia,Noleggio barche,https://www.yachtcharterportocervo.com,351 180 5990,"Viale Giovanni Maria Orecchioni, 124",Liscia di Vacca,,info@yachtcharterportocervo.com,https,React,Sì,Hetzner Online GmbH,50,26,92.00,Sì,No
Georib srl,Noleggio barche,http://www.georib.it,347 079 5547,Via della Marina,Porto Cervo,,info@georib.it,https,Angular,No,Server Plan S.r.l.,49,65,92.00,Sì,No
Treforsail servizi turistici e noleggio gommonii - Costa Smeralda,Noleggio barche,http://www.treforsail.it,377 092 3643,Abbiadori.21 Cala di Volpe,Porto Cervo,,info@treforsail.it,https,React,Sì,OVH SAS,46,74,92.00,Sì,No
Blueplanet Porto Cervo Sardinia,Noleggio barche,http://www.yachtandservicesardinia.com,389 576 8400,Viale Giovanni Maria Orecchioni,Arzachena,,,https,React,Sì,Google LLC,57,88,100.00,Sì,No
Porto Cervo Charter,Noleggio barche,https://www.portocervocharter.com,346 364 7752,"Charter - Charter Novamarine, Porto Cervo, Via dei Gerani, 6 - Loc",Poltu Quatu,,booking@portocervocharter.com,https,React,No,Aruba S.p.A.,83,95,100.00,Sì,No
Seven Yacht,Noleggio barche,http://www.sevenyacht.it,342 850 1340,Via della Marina,Porto Cervo,,info@sevenyacht.it,https,WordPress,Sì,Aruba S.p.A.,79,99,92.00,Sì,No
Spectra Yacht Porto Cervo,Noleggio barche,https://www.spectrayacht.com,334 946 0804,Via Case del Porto,Porto Cervo,,,https,React,Sì,Google LLC,63,87,100.00,Sì,No
Locazione barche a vela di proprietà,Noleggio barche,,335 572 9693,Corso Cristoforo Colombo,Chiavari,,,,,,,,,,,
BOAT RENT Yacht Charter - Noleggio Barche Motor Marine - Santa Margherita Ligure,Noleggio barche,http://www.motormarine.com,0185 288408,"Via Garibaldi, 17",Santa Margherita Ligure,,info@motormarine.com,https,ASP.NET,No,Aruba S.p.A. Network,59,76,100.00,Sì,No
M.Olivari di Ida Olivari e C. s.a.s.,Noleggio barche,http://olivarinoleggio.it,339 339 9539,Via Tommaso Bottaro,Santa Margherita Ligure,,molivarisas@libero.it,https,React,Sì,Aruba S.p.A.,56,75,92.00,Sì,No
NOLEGGIO BARCHE PUGLIA,Noleggio barche,http://www.noleggiobarchesantamariadileuca.com,338 300 3529,"Via Doppia Croce, 56",Marina di Leuca,,noleggiobarcheleuca@gmail.com,https,WordPress,No,Netsons s.r.l.,57,80,77.00,Sì,No
Rent yacht and boat - Welcome Charter,Noleggio barche,https://www.welcomecharter.it,348 715 0626,"1, Via Fieschi, 20",Genova,,info@welcomecharter.it,https,WordPress,No,Uno Communications SpA,68,88,92.00,Sì,No
Nautica Gatti noleggio gomoni,Noleggio barche,,340 569 3730,Viale Italia,La Spezia,,,,,,,,,,,
La Bussola rental boat,Noleggio barche,https://labussolalaspezia.wixsite.com/la-bussola,347 044 7543,"Presso Porto Mirabello, Via Aldo Moro",La Spezia,,labussolalaspezia@gmail.com,https,Wix,Sì,Google LLC,68,94,100.00,Sì,No
Pevea Fishing Charter - Cinqueterre Boat Tour. and levanto trip,Noleggio barche,http://www.pevea.it,338 598 5803,"Lungomare Amerigo Vespucci, 24",Levanto,,info@digiside.it,https,Shopify,No,Ampersand network,84,98,83.00,Sì,No
amare boat rent,Noleggio barche,,342 190 9043,piazza brusacà,Lerici,,,,,,,,,,,
Sole nel Golfo,Noleggio barche,https://www.ilsolenelgolfo.it,345 010 5042,"Via Giuseppe Mazzini, 23",Lerici,,ilsolenelgolfo20@gmail.com,https,WordPress,No,Aruba S.p.A.,38,55,92.00,Sì,No
Set Sail Tours,Noleggio barche,https://www.setsailtours.com,331 565 0056,Porto di Lavagna,Lavagna,,,https,React,No,Google LLC,91,93,92.00,Sì,No
Charter c-bab,Noleggio barche,,334 288 9927,Via Porto Turistico,Lavagna,,,,,,,,,,,
Tigullio Marina Rent,Noleggio barche,http://tigullioboatrental.com,392 042 1906,"Faro Rapallo, Calata Andrea Doria",Rapallo,,,https,Webflow,No,Aruba S.p.A. Network,59,90,100.00,Sì,No
The Green Boat,Noleggio barche,http://www.greenboat.it,334 399 1930,"Calata Marconi, 14",Portofino,,,https,Duda,No,"Cloudflare London, LLC",28,68,77.00,Sì,No
Nettuno Portofino Charter,Noleggio barche,https://www.nettunoportofinocharter.it,339 841 4266,Corso Guglielmo Marconi,Santa Margherita Ligure,,,https,Joomla,No,Keliweb S.R.L,67,94,92.00,Sì,No
Cesare Charter Portofino,Noleggio barche,http://www.cesarecharterportofino.it,342 141 5161,Molo Umberto I,Portofino,,info@cesarecharterportofino.it,https,Laravel,Sì,Keliweb S.R.L,38,68,100.00,Sì,No
Da Vince - Boat Charter & Private Tours,Noleggio barche,https://davince.it,333 267 8767,Molo Umberto I,Portofino,,info@davince.it,https,WordPress,No,Aruba S.p.A.,59,80,85.00,Sì,No
abc portofino,Noleggio barche,http://www.abcportofino.com,338 316 8058,Molo Umberto I,Portofino,,,https,Webflow,Sì,Aruba S.p.A. Network,61,93,82.00,Sì,No
Swimming Cetacea Portofino - Charter Boat Tour,Noleggio barche,https://www.swimmingcetacea.com,340 230 3934,Molo Isolotto,Portofino,,info@swimmingcetacea.com,https,Django,No,Aruba S.p.A.,56,78,92.00,Sì,No
Boat Rent Italy - Portofino (Boarding point ONLY),Noleggio barche,https://www.boatrentitaly.com,329 658 6347,"Calata Marconi, 21",Portofino,,baf30a2b91654c5a840931f0137bed30@sentry.wixpress.com,https,Wix,Sì,Google LLC,55,44,92.00,Sì,No
Excellence yacht,Noleggio barche,,342 322 4027,"Via dei Cantieri, snc",Porto Venere,,,,,,,,,,,
"Isotta Crew, gite in barca a vela la Spezia",Noleggio barche,http://www.isottacrew.com,335 835 0284,Via Lungomare,Le Grazie,,dave26it@gmail.com,https,WordPress,No,"Automattic, Inc",57,76,100.00,Sì,No
Franco giro in barca,Noleggio barche,,338 395 2994,"Passeggiata Aldo Moro, 1",Porto Venere,,,,,,,,,,,
Bellavita,Noleggio barche,http://www.bellavitaportovenere.it,366 998 2900,Via Calata Doria,Porto Venere,,,https,WordPress,Sì,Host SpA,39,72,92.00,Sì,No
Nautica Star,Noleggio barche,http://www.nauticastar.it,0185 773673,"Via al Porto, 45",Camogli,,,http,ASP.NET,No,Aruba S.p.A. Network,0,0,100.00,Sì,No
mcntigullio di paolo rolleri,Noleggio barche,https://www.mcntigullio.it,328 725 1921,"Via Garibaldi, 9",Santa Margherita Ligure,,paolo.rolleri@yahoo.it,https,Webflow,No,Aruba S.p.A. Network,57,70,91.00,Sì,No
Sanremo Charter,Noleggio barche,https://www.sanremocharter.com,329 460 8118,Portosole pontile G,Sanremo,,,https,React,No,Google LLC,68,81,92.00,Sì,No
Solevela,Noleggio barche,https://www.solevela.it,335 643 2967,"Via Gianni Cozzi, 1",Santo Stefano al Mare,,info@solevela.it,https,React,No,WeservIT,62,100,92.00,Sì,No
Good Shot Yacht Charter,Noleggio barche,https://good-shot.it,389 561 8706,"Via Gianni Cozzi, 1",Santo Stefano al Mare,,paolo@good-shot.it,https,WordPress,No,Combell NV,65,91,85.00,Sì,No
Boatrental,Noleggio barche,,334 736 3445,Via Falaschi,Sarzana,,,,,,,,,,,
Marco Carani Nautica Yachting Service,Noleggio barche,https://www.marcocaraninautica.it,0831 364096,"Via Petrolla, 54",Villanova,,info@marcocaraninautica.it,https,WordPress,Sì,Aruba S.p.A.,56,82,85.00,Sì,No
Vacanze a Vela,Noleggio barche,http://www.vacanzeavela.com,334 152 6799,Via del porto,Punta Ala,,riccardo_salim@yahoo.it,https,WordPress,No,Netsons s.r.l.,41,33,100.00,Sì,No
Rigel Vela Charter di Grossi Nadia,Noleggio barche,http://www.rigelvela.it,333 731 4083,Piazza Fratelli Serini,San Vincenzo,,,https,WordPress,No,Aruba S.p.A. Network,46,37,100.00,Sì,No
Tri Star Yachts - Service Division S.R.L.,Noleggio barche,http://www.tristaryachts.com,0584 425557,"Via del Porto, 8",Viareggio,,info@tristaryachts.com,https,WordPress,No,Aruba S.p.A. Network,53,82,85.00,Sì,No
trasimenomea srls,Noleggio barche,,346 803 3061,Viale 1° Maggio,Castiglione del Lago,,,,,,,,,,,
Toscanacharter,Noleggio barche,http://www.toscanacharter.it,348 866 0057,"Via del Porticciolo, 1",Cecina,,,https,React,Sì,Hetzner Online GmbH,62,82,92.00,Sì,No
SetteMari Boat Rental - Noleggio Barche,Noleggio barche,http://settemari.info,349 623 5238,Via Orsa Maggiore,Castiglione della Pescaia,,,https,Wix,Sì,wix com inc,68,93,100.00,Sì,No
Noleggio Barche Punta Ala Veryboat,Noleggio barche,http://veryboat.it,335 483 097,"Il porto di Punta Ala Pontile, nr 5",Castiglione della Pescaia,,,https,WordPress,Sì,Signet B.V.,66,83,100.00,Sì,No
Noleggio Di là dal ponte,Noleggio barche,https://diladalponte.com,366 908 9023,"Fiume Bruna sponda di ponente, Via di Ponente",Castiglione della Pescaia,,,https,React,No,OVH ISP,80,98,92.00,Sì,No
SailorTex Noleggio Imbarcazioni a vela,Noleggio barche,http://www.sailortex.it,347 558 8343,"Via Agostino Straulino, 1",Rosignano Marittimo,,,https,Shopify,No,Aruba S.p.A,63,93,85.00,Sì,No
Noleggio Barca a vela in Toscana - One off yachts,Noleggio barche,https://www.casuarinacrow.it,345 695 7540,"Marina Cala De' Medici, Via Agostino Straulino, 1",Rosignano Solvay,,,https,WordPress,Sì,Aruba S.p.A. Network,75,99,100.00,Sì,No
"Molo77 - Noleggio Gommoni, Kayak e Sup",Noleggio barche,https://www.molo77.it,366 485 6668,Piazzetta del Porticciolo,Piombino,,,https,React,Sì,GENESYS,36,71,92.00,Sì,No
Sole & Mare - Yacht Charter Broker,Noleggio barche,http://www.soleemarecharter.com,347 574 3018,"Viale Montegrappa, 65",Prato,,,https,React,No,Aruba S.p.A. Network,54,53,85.00,Sì,No
Sea Rent Experience,Noleggio barche,http://www.searent.it,392 333 1208,"Via Poggio Scafa, 16",Ameglia,,,https,WordPress,Sì,Aruba S.p.A. Network,55,69,69.00,Sì,No
Riviera di Levante boat rental,Noleggio barche,https://www.rivieradilevanteboatrental.com,375 713 7995,Viale S. Bartolomeo,La Spezia,,,https,Wix,No,Google LLC,72,95,100.00,Sì,No
Green Rent di Alunni Paola,Noleggio barche,https://greenrental.it/it,340 767 6978,"Via della Libertà, 26",San Savino,,,https,Shopify,Sì,Aruba S.p.A.,40,76,92.00,Sì,No
Good Boys Lerici Boat Rent - Noleggio Gommoni Lerici,Noleggio barche,https://www.goodboys-lericiboatrent.com,379 145 4308,"Via S. Biaggini, 33",Lerici,,,https,WordPress,Sì,Hetzner Online GmbH,56,96,100.00,Sì,No
Spartivento Charter Cala de' Medici - Noleggio Barche a Vela e Catamarani,Noleggio barche,http://www.spartivento.it,06 4006 0490,"Via Agostino Straulino, 1",Rosignano Marittimo,,,https,WordPress,No,"Cloudflare, Inc.",53,69,100.00,Sì,No
Trasimeno Boats,Noleggio barche,http://www.trasimenoboats.com,335 173 9492,Via Navaccia,Tuoro sul Trasimeno,,,https,Angular,Sì,Aruba S.p.A. Network,45,53,67.00,Sì,No
Seven Charter srl,Noleggio barche,http://www.sevencharter.it,353 421 6049,"Via Vittorio Veneto, 12/a",Terranuova Bracciolini,,,https,Joomla,No,Serverplan S.r.l.,31,43,85.00,Sì,No
Vuoi Fare Vela?,Noleggio barche,http://www.vuoifarevela.com,340 712 4438,Porto Turistico,Marina di Grosseto,,,https,React,No,Freethought Internet Limited,60,81,92.00,Sì,No
PlainSailing.com Yacht Charter,Noleggio barche,https://plainsailing.com/destinations/italy/tuscany,+44 800 612 8210,"Marina di, Lungomare Giuseppe Garibaldi",Puntone,,info@plainsailing.com,https,React,No,Amazon Technologies Inc.,64,76,100.00,Sì,No
Zeurino Barche,Noleggio barche,http://www.zeurinobarche.com,0564 818728,"Piazzale Candi, 9",Porto Santo Stefano,,,https,WordPress,Sì,Aruba S.p.A.,67,87,100.00,Sì,No
Centro Nautico Alle Barche,Noleggio barche,http://noleggioallebarche.it,388 824 3129,"Via Lungo Lago, 1",Calceranica al Lago,,,https,Shopify,No,Aruba S.p.A. Network,65,94,91.00,Sì,No
GIRAGIGLIO • Noleggio Barche e Scooter 🌍 Isola del Giglio,Noleggio barche,http://www.giragiglio.it,393 202 0993,"Via Thaon de Revel, 1",Isola del Giglio,,,https,Shopify,Sì,Aruba S.p.A.,55,76,100.00,Sì,No
Margidore Yacht Club,Noleggio barche,http://www.margidoreyachtclub.com,327 900 3272,"Via del Capo, Marinaio",Lacona,,,https,WordPress,No,Armada WAN,70,83,92.00,Sì,No
NOLEGGIO BARCHE BALLERANO,Noleggio barche,http://www.noleggiogommoniballerano.it,328 152 2492,Piazzale dei Rioni,Porto Santo Stefano,,,https,WordPress,Sì,Aruba S.p.A.,59,88,100.00,Sì,No
Ocean Freedom s.r.l.-Luxury yachts & charter,Noleggio barche,https://www.oceanfreedom.eu,333 265 6033,"Via Agostino Straulino, 1",Rosignano Marittimo,,,https,React,Sì,Aruba S.p.A.,57,0,100.00,Sì,No
Puntocospicuo Sales & Charter,Noleggio barche,http://www.puntocospicuo.it,06 8007 9982,"Marina di Nettuno Box Jeanneau/Prestige, Via Amerigo Vespucci",Nettuno,,,https,WordPress,No,Host SpA,50,73,92.00,Sì,No
Spazio Mare,Noleggio barche,http://www.spaziomare.it,0565 95112,"Via V.Veneto, Spiaggia La Rossa",Porto Azzurro,,,https,Joomla,No,OVH SAS,57,82,77.00,Sì,No
Sole&Mare Catamarans,Noleggio barche,http://www.catamaransforcharter.com,348 903 2371,"Viale Montegrappa, 65",Prato,,,https,WordPress,Sì,genesys informatica srl,56,37,100.00,Sì,No
Sea Side Charter - Noleggio barche Rimini / Riccione / Vallugola,Noleggio barche,https://www.seasidecharter.it,371 572 9326,"Viale Ortigara, 80",Rimini,,460ff4620fa44cba8df530afde949785@sentry.wixpress.com,https,React,No,Google LLC,72,95,100.00,Sì,No
Crapolla charter,Noleggio barche,,334 339 0249,Via Cristoforo Colombo,Massa Lubrense,,,,,,,,,,,
Strawberry Boat,Noleggio barche,,344 489 4991,Via Fontanella,Massa Lubrense,,,,,,,,,,,
Masticiello,Noleggio barche,http://www.masticiello.com,334 860 0595,P.za Marina del Cantone,Massa Lubrense,,,https,React,No,"Amazon.com, Inc.",53,91,100.00,Sì,No
Due Golfi Charter,Noleggio barche,http://duegolficharter.com,331 915 0807,"Corso Sant'Agata, 63",Massa Lubrense,,,https,WordPress,No,Aruba S.p.A. Network,55,65,92.00,Sì,No
Fiumaretta Noleggio Gommoni e Barcone per Puntacorvo,Noleggio barche,http://www.servizipuntacorvo.it,380 866 3934,"Via del Pilota, 33",Fiumaretta di Ameglia,,,https,React,No,Wildcard Service Srl,72,92,92.00,Sì,No
Noleggio gommoni La Grotta del Turco,Noleggio barche,http://www.lagrottadelturco.it,338 414 7556,"Piazza Vittorio Emanuele, II",Porto Santo Stefano,,,https,Joomla,No,Aruba S.p.A.,56,71,92.00,Sì,No
Le Schegge del Mare,Noleggio barche,http://www.noleggiolescheggedelmare.it,334 240 4840,"Piazza Vittorio Emanuele, II",Porto Santo Stefano,,,https,WordPress,Sì,Aruba S.p.A. Network,69,85,100.00,Sì,No
AS Noleggio Porto Ercole,Noleggio barche,http://www.noleggiobarcheportoercole.it,333 332 2045,Lungomare Andrea Doria,Porto Ercole,,,https,React,Sì,Aruba S.p.A.,37,49,92.00,Sì,No
BlackWave Monaco,Noleggio barche,https://www.blackwavemonaco.com,+33 6 07 93 02 64,"Port de Fontvieille, Quai des Sanbarbani",Monaco,,blackwavemonaco@gmail.com,https,Shopify,Sì,Aruba S.p.A. Network,0,45,92.00,Sì,No
Noleggio Tolù,Noleggio barche,http://www.noleggiotoluargentario.it,380 187 3371,"Via Scalo Colombo, 24",Porto Santo Stefano,,,https,React,No,Aruba S.p.A.,62,52,91.00,Sì,No
Pianeta Mare Charter,Noleggio barche,http://www.pianetamarecharter.com,379 299 6765,Porto Turistico località Marina di Salivoli 2B,Piombino,,,https,Shopify,Sì,Aruba S.p.A. Network,41,73,100.00,Sì,No
Noleggio barca a vela Toscana,Noleggio barche,https://www.veladreamcharter.com/toscana-barca-a-vela,348 472 7220,"Via de Larderel, 8",Livorno,,,https,WordPress,Sì,Hetzner Online GmbH,63,80,92.00,Sì,No
