Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Idea,Caseificio,,0885 795010,"Piazza Dante Alighieri, 26",Carapelle,,,,,,,,,,,
Market Gli Antichi Sapori Di Vigilante,Negozio di alimentari,,0884 88579,"NR. 7, Via Manfredi",Cagnano Varano,,,,,,,,,,,
Anema&Coffee,Gelateria,,328 285 0123,Via Caduti di tutte le Guerre,Carapelle,,,,,,,,,,,
Daunia Surgelati Srls,Produzione e commercio surgelati,,389 507 2063,"Via Ordona, km 1",Carapelle,,,,,,,,,,,
Unieuro City,Negozio di elettronica,,0884 89170,"Via di Vagno, 22",Cagnano Varano,,,,,,,,,,,
Megastore smartphone center,Negozio di telefoni cellulari,,380 475 0470,Piazza P. Sansone,Cagnano Varano,,,,,,,,,,,
Electric di Riccardo del Campo,Negozio di elettronica,,0884 88013,"Via A. Moro, 7/C",Cagnano Varano,,,,,,,,,,,
L'Arte del Mobile,Negozio di mobili,,0884 8218,"Corso Pietro Giannone, 12",Cagnano Varano,,,,,,,,,,,
Abbigliamento Trend La Griffe Di D'Apolito Arcangelo,Negozio di abbigliamento,,0884 80636,"Viale Montegrappa, 13",Cagnano Varano,,,,,,,,,,,
D'Errico,Negozio di abbigliamento,,0884 89072,"Via Dante Alighieri, 4",Cagnano Varano,,,,,,,,,,,
Julia Arredamenti,Negozio di mobili,,334 742 5237,"Via della Resistenza, 2",Cagnano Varano,,,,,,,,,,,
TUTTO X LA CASA negozio cinese,Negozio di casalinghi orientali,,389 002 2999,"Via G. Marconi, 32/32B",Cagnano Varano,,,,,,,,,,,
La Matita Di Radoia Maria,Cartoleria,,0884 853276,"Via di Vagno, 10",Cagnano Varano,,,,,,,,,,,
Ferramenta Leo Sante Di Curatolo Leonarda,Ferramenta,,0884 8198,"Via Montegrappa, 78",Cagnano Varano,,,,,,,,,,,
A&M Officine Ortopediche di Annalisa Palumbo,Negozio di calzature ortopediche,,338 754 9131,"Via Montegrappa, 36",Cagnano Varano,,,,,,,,,,,
CHIODO FISSO FERRAMENTA,Ferramenta,,0884 8194,"Via A. Moro, 6/C",Cagnano Varano,,,,,,,,,,,
Control Alt Canc,Negozio di computer,https://www.controlaltcanc.it,0881 319031,"Via Giardino, 240",Biccari,,info@controlaltcanc.it,https,React,No,Aruba S.p.A.,63,81,100.00,Sì,No
Armeria Facchino Hunting,Negozio di armi da fuoco,https://www.facchinohunting.com,389 150 8087,"Via Teano Appulo, 38",San Severo,,,https,ASP.NET,Sì,Google LLC,69,36,100.00,Sì,No
GUNSMITH,Negozio di armi da fuoco,,320 890 9487,"Via Taranto, 249",Lecce,,,,,,,,,,,
MULTIMEDIA DI Dota Vittorio,Negozio di telefoni cellulari,http://www.multimedianet.org,0881 553175,"Corso Udha Giorgio Castriota Skanderbeg, 33",Casalvecchio di Puglia,,,http,ASP.NET,No,Aruba S.p.A. Network,87,100,82.00,Sì,No
Tenace Games S.R.L. Semplificata,Agenzia di scommesse,https://www.darttime.it,0884 80568,"Via Bonaparte, 5",Cagnano Varano,,info@darttime.it,https,Joomla,No,Host SpA,48,62,100.00,Sì,No
Grimaldi Ceramiche,Negozio di ceramiche,,0884 89126,Via delle Rose,Cagnano Varano,,,,,,,,,,,
Tabacchi Di Fusco Giuseppe,Tabaccheria,,345 382 7723,"Corso Udha Giorgio Castriota Skanderbeg, 85",Casalvecchio di Puglia,,,,,,,,,,,
Cipriani Sport,Negozio di attrezzature sportive,https://ciprianisport.com,350 080 4171,"Via Luigi Allegato, 12",Cagnano Varano,,info@ciprianisport.com,https,Shopify,No,Netsons s.r.l.,60,84,100.00,Sì,No
Ago E Filo Di Pelusi Eleonora,Merceria,,340 590 8760,"Via Giuseppe Verdi, 19",Cagnano Varano,,,,,,,,,,,
TABACCHERIA IACOVELLI MARIA,Tabaccheria,,389 175 3333,"Vico III Skanderberg, 17",Casalvecchio di Puglia,,,,,,,,,,,
Niro Gomme,Negozio di pneumatici,,334 507 7917,"Via Fratelli Cervi, 21",Casalvecchio di Puglia,,,,,,,,,,,
Alimentari Antichi Sapori,Negozio di alimentari,,338 393 9981,"Via Casalnuovo, 2",Casalvecchio di Puglia,,,,,,,,,,,
Sali e tabacchi di Spadavecchia Filomena,Tabaccheria,,0885 662383,"Via Santa Maria del Popolo, 36",Ascoli Satriano,,,,,,,,,,,
Ferramenta Aspromonte Di Michelina Aspromonte,Fornitore di materiali da costruzione,,366 537 6616,"Largo Santa Lucia, 1",Ascoli Satriano,,,,,,,,,,,
Carne a Fuoco,Macelleria,,333 613 0708,"Via Santa Maria Degli Angioli, 2",Ascoli Satriano,,,,,,,,,,,
Macelleria Roccia Fratelli,Macelleria,,0885 662104,"Corso Vittorio Emanuele II, 120",Ascoli Satriano,,,,,,,,,,,
Martino Potito,Negozio di forniture per ufficio,,0885 650097,"Via Mezzanelle, 2",Ascoli Satriano,,,,,,,,,,,
Perrino Giuseppe,Negozio,,0885 661084,"Rampa Teatro, 3",Ascoli Satriano,,,,,,,,,,,
Bottega Della Pasta Di Campanaro Maria,Negozio di pasta fresca,,0885 651083,"Corso Umberto I, 2",Ascoli Satriano,,,,,,,,,,,
Cartolibreria La Luna Di Carta,Cartoleria,,0885 662328,"Corso Vittorio Emanuele II, 8",Ascoli Satriano,,,,,,,,,,,
D'ambrosio Ricambi S.R.L.,Negozio di ricambi per auto,,0885 651654,"Via Cerignola, 35",Ascoli Satriano,,,,,,,,,,,
Millefiori da Leo e Tania,Negozio,,0885 661412,"Via Duomo, 12",Ascoli Satriano,,,,,,,,,,,
BOUTIQUE PATRICK di Di Bari Orazio,Negozio di abbigliamento,,0884 80439,"Via Montegrappa, 71",Cagnano Varano,,,,,,,,,,,
AGRIGELO della Az. Agr. DPM srl,Produzione e commercio surgelati,http://www.agrigelo.it,0885 980570,zona industriale Giarnera Grande ASI,Ascoli Satriano,,,https,WordPress,No,Aruba S.p.A. Network,62,98,85.00,Sì,No
Mmsport,Negozio di abbigliamento sportivo,,328 327 5425,"Piazza Giovanni Paolo II Papa, 37",Ascoli Satriano,,,,,,,,,,,
Armeria Dionisi CLCF Sportline srl,Negozio di armi da fuoco,http://www.armeriadionisi.it,0736 252766,"Circonvallazione Nord, 29",Ascoli Piceno,,info@armeriadionisi.it,https,Shopify,No,"Cloudflare, Inc.",77,91,92.00,Sì,No
MEP di Pasquale Melezio TERMOIDRAULICA,Ferramenta,,333 546 9696,Piazza Giovanni Paolo II Papa,Ascoli Satriano,,,,,,,,,,,
Fusco Abbigliamento,Negozio di abbigliamento,https://fuscoabbigliamento.it,346 734 8892,"Via C. Battisti, 53",Casalvecchio di Puglia,,fuscoabbigliamento@gmail.com,http,React,Sì,SEEWEB s.r.l.,63,90,92.00,Sì,No
ITALEDIL SRLS,Ferramenta,,0881 553454,"2, Viale degli Albanesi D'italia, 71030",Casalvecchio di Puglia,,,,,,,,,,,
Mastrangelo servizi e assicurazioni,Agenzia di assicurazioni auto,,350 039 9522,"TERRA, Piazza Umberto I, 21",Anzano di Puglia,,,,,,,,,,,
De Bellis Alessio,Negozio di armi da fuoco,,0825 891837,"Via Cardito, 42",Ariano Irpino,,,,,,,,,,,
Rossi Michele,Negozio,,0881 982437,"Via delle Puglie, 28",Anzano di Puglia,,,,,,,,,,,
Materiali Edili Guiducci,Fornitore di materiali da costruzione,,0881 982032,"SP136bis, 32",Anzano di Puglia,,,,,,,,,,,
Del Gaudio Express,Negozio di alimentari,,328 448 8820,Via 24 Maggio,Anzano di Puglia,,,,,,,,,,,
Rossi Filippo,Macelleria,,0881 982075,"Via Guglielmo Marconi, 67",Anzano di Puglia,,,,,,,,,,,
COLICCHIO ANTONIO,Negozio di pneumatici,,338 448 3025,Via S. Rocco,Ascoli Satriano,,,,,,,,,,,
Forneria Marconi Di Marinaccio Pasqualino,Fornaio,,0881 982022,"Via Guglielmo Marconi, 40",Anzano di Puglia,,,,,,,,,,,
GiorgioMare Carapelle,Produzione e commercio surgelati,https://www.giorgiomare.it/negozi/carapelle,334 313 6178,Via Don Damiano Ciano,Carapelle,,urbisfoodsrl@pec.it,https,React,Sì,Hetzner Online GmbH,30,73,85.00,Sì,No
Filograsso,Negozio di serrature,http://www.filograssosrl.com,320 704 6777,"SP81, Km.2",Carapelle,,info@filograsso.it,https,WordPress,No,Hetzner Online GmbH,60,78,92.00,Sì,No
Del Gaudio Rocco,Tabaccheria,,0881 982128,"Via 24 Maggio, 1",Anzano di Puglia,,,,,,,,,,,
Zona Militare,Negozio di forniture militari,http://www.zonamilitare.it,0832 452273,"Pressi Mercato Ortofrutticolo, Via Pitagora, 23",Lecce,,comunicazioni@zonamilitare.it,https,Shopify,No,"Cloudflare, Inc.",48,51,85.00,Sì,No
Domenico,Casalinghi,,345 067 6073,"Vico 4º Antonio Bonito, 93",Accadia,,,,,,,,,,,
Armeria Specchia,Negozio di articoli per la caccia,,0831 185 3023,"Via Lucania, 32/34/36/38",Ceglie Messapica,,,,,,,,,,,
Agrifer Di Schiavone Nicola,Ferramenta,,0881 981166,"Via Giovanni Amendola, 16",Accadia,,,,,,,,,,,
Agri Shop Di Marinaccio Pasquale,Fornitore di trattori e macchine agricole,,0881 981399,Contrada Serrone,Accadia,,,,,,,,,,,
Armeria D'Aria di D'Aria Francesco,Negozio di armi da fuoco,http://www.armeriadaria.it,080 430 2885,"Via Villa Castelli, 5/F",Martina Franca,,,https,ASP.NET,No,Aruba S.p.A. Network,64,73,62.00,Sì,No
F.lli Nigro Cereali,Negozio di prodotti agricoli,,347 464 8368,"C.da Metari snc Accadia, S.P. 136, 71021",Accadia,,,,,,,,,,,
Tabaccheria LANDI di Pasquariello Giuseppe,Tabaccheria,,347 470 6230,"Via Don Luigi Sturzo, 2",Accadia,,,,,,,,,,,
Tabaccheria da Francesco,Tabaccheria,,0881 317152,"Viale Roma, 19",Accadia,,,,,,,,,,,
Zelano Arredamenti,Produttore di mobili,,329 014 6715,"Via Caporale Bonito Antonio, 46",Accadia,,,,,,,,,,,
Bottega della frutta di Solimine Franco,Fruttivendolo,,349 426 9202,"Viale Roma, 11",Accadia,,,,,,,,,,,
"IQOS PARTNER - Marinaccio Antonio, Accadia",Tabaccheria,,0881 981626,"Piazza S. Luigi, 6",Accadia,,,,,,,,,,,
Il Fiocco Di De Vita Maria Antonietta,Casalinghi,,0881 553280,"71030, 55, Corso Giorgio Castriota Skanderbeg",Casalvecchio di Puglia,,,,,,,,,,,
N2 Gomme di Nigro Nicola,Negozio di pneumatici,,0881 981937,"Via G. Garibaldi, 57",Accadia,,,,,,,,,,,
Zelano Michele & C. (S.N.C.),Negozio di mobili,,0881 981019,"Via Caporale Bonito Antonio, 48",Accadia,,,,,,,,,,,
Giò Home di Giovanna Palandra,Negozio di intimo,,328 346 4077,"Via Pier Santi Mattarella, 32",Accadia,,,,,,,,,,,
SGM Gruppo vendita e noleggio,Agenzia di noleggio auto,,379 149 8569,"Via Pier Santi Mattarella, 46",Accadia,,,,,,,,,,,
Maraschiello Gerardo,Arredo bagno,,0881 986007,"Via Giuseppe Mirabella, 55",Accadia,,,,,,,,,,,
Atevia Di Bonito Giovanni,Negozio di elettrodomestici,,0881 981897,"Via Borgo, 193",Accadia,,,,,,,,,,,
Supermercato Marinaccio dal 1946,Centro commerciale,,0881 981054,"Viale Roma, 36",Accadia,,,,,,,,,,,
Armeria Do Monaco,Negozio di armi da fuoco,http://www.domonaco.it,080 496 5068,"Via Michele Viterbo, 3",Castellana Grotte,,shop@domonaco.it,https,React,No,IONOS SE,46,84,83.00,Sì,No
GUIDUCCI CIRIACO MASSIMO,Fornitore di materiali da costruzione,,338 526 7559,"SP136bis, 34",Anzano di Puglia,,,,,,,,,,,
Due Punti Sport,Negozio di articoli sportivi,http://armeriaduepuntisport.it,0832 711139,"Via Plava, 40",Novoli,,,https,PrestaShop,No,OVH ISP,77,96,91.00,Sì,No
Fornaio Zannella Lorenza E C. Snc,Fornaio,,0881 982613,"Via Roma, 176",Anzano di Puglia,,,,,,,,,,,
Nocella Remigio,Negozio di elettrodomestici,,0881 962686,"Via Roma, 99",Castelluccio dei Sauri,,,,,,,,,,,
R.M. Service,Ferramenta,,0881 470636,"Via Roma, 99/H",Castelluccio dei Sauri,,,,,,,,,,,
Eurospesa Supermarket Di Di Domenico Antonio,Alimentari,,0881 962091,"Via Giardini, 1",Castelluccio dei Sauri,,,,,,,,,,,
De Santis Mario,Negozio di liquori,,0881 970008,"Via Foggia, 3",Castelluccio dei Sauri,,,,,,,,,,,
PARADISE 2.0,Gelateria,,392 902 0106,Via Guglielmo Marconi,Castelluccio dei Sauri,,,,,,,,,,,
Macelleria da Vittorio,Macelleria,,0881 962481,"Piazza Nazario Sauro, 12",Castelluccio dei Sauri,,,,,,,,,,,
Cer.Edil Di De Michele Biagio & Fratelli S.N.C.,Negozio di prodotti agricoli,,0881 972716,SP125,Castelluccio Valmaggiore,,,,,,,,,,,
Campanaro Pompea,Tabaccheria,,0881 972704,"Via Santa Maria, 107",Castelluccio Valmaggiore,,,,,,,,,,,
ENIGMA Ristorante - Braceria - Hamburgeria,Ristorante,,388 834 5584,"Via Santa Maria, 76",Castelluccio Valmaggiore,,,,,,,,,,,
Ferramenta Squeo Leonardo,Ferramenta,,340 681 9232,"V. Martiri di V. Fani, 146",Castelluccio Valmaggiore,,,,,,,,,,,
LMP Di Ziccardi Antonio Lavorazione Marmo E Pietra,Ditta specializzata in marmi,,320 746 7778,via,Castelluccio Valmaggiore,,,,,,,,,,,
De Maio Mobili Sas,Negozio di mobili,http://www.demaiomobili.it,0881 982079,"SP136bis, 8",Anzano di Puglia,,info@demaiomobili.it,http,Joomla,Sì,Aruba S.p.A.,51,55,85.00,Sì,No
CDR Pneumatici,Negozio di ricambi per auto,,389 111 2215,"V. Martiri di V. Fani, 154",Castelluccio Valmaggiore,,,,,,,,,,,
Cipriano Gilberto Pio,Tabaccheria,,0881 962608,"Via Roma, 55",Castelluccio dei Sauri,,,,,,,,,,,
Al Vecchio Casale,Ristorante,http://www.ristorantealvecchiocasale.it,0881 962545,"Piazza Municipio, 7",Castelluccio dei Sauri,,info@ristorantealvecchiocasale.it,https,Joomla,No,Aruba S.p.A. Network,34,75,92.00,Sì,No
Mirko Del Priore Progetti e Relax,Produttore di mobili,https://www.progettierelax.it,346 796 2061,"Via Leonardo da Vinci, 13",Castelluccio dei Sauri,,,https,Shopify,No,Aruba S.p.A.,61,82,100.00,Sì,No
Calzature Golia Di Golia Domenico,Negozio di scarpe,,0881 558207,"Via A. Diaz, 97",Casalnuovo Monterotaro,,,,,,,,,,,
Macelleria D’Angelico,Macelleria,,0881 972128,"Via Salita Borgo, 11",Castelluccio Valmaggiore,,,,,,,,,,,
Little Italy,Ristorante,https://little-italy.italiapaesaggiviaggi.top,328 813 0689,"Largo Umberto I', 13",Castelluccio Valmaggiore,,,https,WordPress,No,Ipxo LLC,65,90,85.00,Sì,No
Supermercato Despar Di Gennaro Serena & Figli,Alimentari,,0881 972037,"V. Martiri di V. Fani, 132",Castelluccio Valmaggiore,,,,,,,,,,,
Armeria Rullo S.R.L,Negozio di armi da fuoco,https://www.armeriarullo.it,081 213 9623,"Via Cappuccini, 76",Crispano,,,https,React,No,Servereasy Srl,71,93,82.00,Sì,No
"👑 👠 GENERAL SHOES, 8 LE ORME ARTICOLI SPORTIVI, ORIGINALS Boutique Italy, Casato Marchionale Mirabella di Accadia.",Negozio di scarpe,,320 188 6256,"Via Pier Santi Mattarella località, Madonna delle Grazie, 1",Accadia,,,,,,,,,,,
Ruggiero Giovanni,Fornitore di materiali da costruzione,,0881 554184,"Via Cairoli, 211",Celenza Valfortore,,,,,,,,,,,
Panificio Gelsi Antonio,Fornaio,,0881 554022,"Vico Gianlorenzo Bernini, 5",Celenza Valfortore,,,,,,,,,,,
Net System Srl - Unipersonale,Negozio di mobili per ufficio,http://www.netsystemshop.it,0881 234705,"Via Caporale Bonito Antonio, 51",Accadia,,info@netsystemshop.it,https,WordPress,No,Aruba S.p.A.,46,45,85.00,Sì,No
Panificio Mille Molliche,Alimentari,,388 491 6399,"SP1, 64",Celenza Valfortore,,,,,,,,,,,
Macelleria Fascia,Macelleria,,393 995 7990,"Via Cairoli, 1",Celenza Valfortore,,,,,,,,,,,
Aba Computer Di Angelini Domenica,Negozio di computer,,0881 554914,"V.le Regina Margherita, 8",Celenza Valfortore,,,,,,,,,,,
Fuoco&Faville srls,Negozio di articoli per la caccia e la pesca,,0824 948336,"Via Amorosi, 76",San Salvatore Telesino,,,,,,,,,,,
D'Agostino F.lli Claudio & Davide s.n.c.,Fornitore di materiali da costruzione,,0881 554584,"Sp.1, Contrada Fornaci",Celenza Valfortore,,,,,,,,,,,
ART ARREDO DEL PRIORE,Negozio di mobili,,0881 962708,"Via Leonardo da Vinci, 71025 Zona Artigianale",Castelluccio dei Sauri,,,,,,,,,,,
Antichi Sapori,Pizzeria,https://checchiarocchina.wixsite.com/pizzeriatrattoriaant,327 552 3231,"Via Santa Maria, 53/57",Castelluccio Valmaggiore,,,https,WordPress,No,Google LLC,78,97,92.00,Sì,No
Erario Boccafurni Gregorio,Farmacia,,0881 972512,"Via Salita Borgo, 3",Castelluccio Valmaggiore,,,,,,,,,,,
Agriturismo Maniero Cerulli,Agriturismo,,331 712 0247,Contrada Conca D'Oro,Celenza Valfortore,,,,,,,,,,,
Alimentari Il Borgo,Alimentari,,0881 554111,"Via dell Indipendenza, 7",Celenza Valfortore,,,,,,,,,,,
La Torre Antica,Pizzeria,http://www.pizzerialatorreantica.it,0881 972715,"Via Porta del Pozzo, 31",Castelluccio Valmaggiore,,info@pizzerialatorreantica.it,https,Shopify,No,Server Plan S.r.l.,54,59,100.00,Sì,No
MarArms,Negozio di armi da fuoco,,081 752 3039,"C.so S. Giovanni a Teduccio, 418",Napoli,,,,,,,,,,,
La Putéje de lu Fure,Negozio di alimentari,,0881 972347,Via Fontana Nuova,Celle di San Vito,,,,,,,,,,,
Fomas Srl,Ferramenta,,0881 554182,"Via Giardino, 2A",Celenza Valfortore,,,,,,,,,,,
Armeria Del Carmine Di Del Vecchio Natalino,Negozio di articoli per la pesca,,0885 413885,"Via Santa Maria del Carmine, 14",Cerignola,,,,,,,,,,,
Armeria Sant'Uberto,Negozio di armi da fuoco,,0885 413768,"Via Fanfulla, 5",Cerignola,,,,,,,,,,,
Arredamenti Di Flumeri di Francesco Di Flumeri,Negozio di mobili,,0881 967039,"Via Fontana Nuova, 113, Via Fontana Nuova, 12",Deliceto,,,,,,,,,,,
