Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Profession Car Srl,Rivenditore di auto,http://www.professioncar.it/,06 931 5751,"Via Foggia, 2",Albano Laziale,,professioncar@libero.it,http,React,Sì,HOSTINGER FR,63,82,85.00,Sì,No
D&D CARS RENT,Concessionario auto,http://www.dedcarsrent.it/,348 780 7997,"Via del Mare, 61",Albano Laziale,,,,Squarespace,Non trovato,"Squarespace, Inc.",57,87,0.00,No - Pagina Non Trovata (404),No
Pneumatici Callari Pasquale,Negozio di pneumatici,,329 159 5160,"Via Sublacense, Km 23200",Affile,,,,,,,,,,,
Carrozzeria Artigiana San Giorgio,Carrozzeria,,0774 808247,Via Provinciale Pataccaro,Affile,,,,,,,,,,,
Mini Trony,Negozio di elettronica,,0774 808758,"viale Puccinelli, 25",Affile,,,,,,,,,,,
Autofficina Point Car Service Autonoleggio Auto Sostitutiva Vito Caione,Officina autoriparazioni,,0832 601075,"Via Gentile, 29",Carmiano,,,,,,,,,,,
NOLEGGIO AUTO E FURGONI ITALIA,Agenzia di noleggio auto,,392 348 7467,Via S. Polo dei Cavalieri,Marcellina,,,,,,,,,,,
GM Autonoleggi,Agenzia di noleggio auto,http://www.gmautonoleggi.com/,041 943013,"Via E. Tito, 32 presso Centro Commerciale Polo",Venezia,,info@ghedinsnc.it,https,Angular,Sì,Serverplan S.r.l.,57,86,100.00,Sì,No
Gruppo Alma | Edilizia - Noleggi Roma e Provincia,Agenzia di noleggio gru,http://gruppo-alma.com/,0774 551073,"Via Cona, 2",Affile,,info@gruppo-alma.com,http,WordPress,Sì,Aruba S.p.A. Network,47,68,85.00,Sì,No
LORIA CAR 3.L.A. S.R.L.,Carrozzeria,http://www.loriacar.it/,0833 832286,Zona Industriale,Nardò,,,https,WordPress,No,Aruba S.p.A.,63,88,92.00,Sì,No
Locauto,Agenzia di noleggio auto,,0766 180 0750,"Piazzale Scipione Matteuzzi, snc",Civitavecchia,,,,,,,,,,,
Europcar Civitavecchia,Agenzia di noleggio auto,,0766 502464,"Via Tarquinia, 19/27",Civitavecchia,,,,,,,,,,,
Noleggio Plus - Noleggio auto e mezzi commerciali Lungo Termine,Agenzia di noleggio auto,,800 721 242,"Via Sofia de Filippi Mariani SNC Civitavecchia c/o Centro Commerciale “I Mulini, 1° Piano Interno, 3/Z",Civitavecchia,,,,,,,,,,,
GD Rent Group - Autonoleggio auto furgoni scooter Carovigno Brindisi,Agenzia di noleggio auto,https://www.gdrentgroup.it/,335 748 5980,"Via Serranova, 11",Carovigno,,info@gdrentgroup.it,https,Joomla,No,RouteLabel,63,82,85.00,Sì,No
Autofficina Canestrari Di Mauro Canestrari,Officina autoriparazioni,,0766 967791,"Via delle Cascine, 5",Allumiere,,,,,,,,,,,
CivitaService4You,Agenzia di noleggio auto,,0766 730257,"Via Trieste, 36",Civitavecchia,,,,,,,,,,,
Pneucar Di Ciucci Angelo,Negozio di pneumatici,http://www.pneucar.it/,0766 967780,"p.zza T.Mertel, 5",Allumiere,,,http,ASP.NET,No,Aruba S.p.A. Network,100,100,90.00,Sì,No
Autofficina-Soccorso Stradale,Meccanico,,0766 96770,"Via Sant'Antonio, 34",Allumiere,,,,,,,,,,,
Hertz Autonoleggio - Civitavecchia - Via Della Repubblica 10a,Agenzia di noleggio auto,,0766 22998,"Viale della Repubblica, 10A",Civitavecchia,,,,,,,,,,,
Noleggio auto Gallipoli - Noleggiami & Divertiti,Servizio taxi,http://www.noleggiamisalento.com/,377 377 6608,"Via Guglielmo Marconi, 7",Racale,,info@noleggiamisalento.com,https,WordPress,Sì,Aruba S.p.A.,57,77,92.00,Sì,No
Noleggio Lungo Termine Civitavecchia Centroauto,Agenzia di noleggio auto,https://www.centroautovt.it/offerte-noleggio/?utm_source=google&utm_medium=organic&utm_campaign=gmb-nlt-civitavecchia,0766 561407,"Via Alfio Flores, 9",Civitavecchia,,,https,Weebly,Sì,"Cloudflare, Inc.",53,94,92.00,Sì,No
Noleggio Auto e Furgoni Maggiore AmicoBlu - Civitavecchia,Agenzia di noleggio auto,,0766 500336,"Via XVI Settembre, 46",Civitavecchia,,,,,,,,,,,
Noleggio con Conducente Taxi privato Romaminivan,Agenzia di noleggio auto,,331 591 1219,Via Terze Ville snc,Belmonte In Sabina,,,,,,,,,,,
Autoservizi Troiani S.R.L.,Agenzia di noleggio auto,,0746 708145,"Via Turano, 17",Contigliano,,,,,,,,,,,
Indipendente,Benzinaio,,0746 578657,Via Salaria (SS4 ex Km 109+500),Antrodoco,,,,,,,,,,,
Romanelli Auto SRL,Concessionario auto,,0776 180 2197,"Via Stradone, snc",Alvito,,,,,,,,,,,
NAVYRENTRAVELS - Noleggio Scooter Auto a CIVITAVECCHIA,Agenzia di noleggio auto,https://www.navyrentravels.com/,327 848 6460,"Via Tarquinia, 33",Civitavecchia,,,https,WordPress,No,Aruba S.p.A.,74,98,100.00,Sì,No
NOLEGGIO NOI AUTO di Rieti,Agenzia di noleggio auto,,340 103 8298,"Via Lisciano, 32 Loc",Vazia,,,,,,,,,,,
Different Autonoleggio,Agenzia di noleggio auto,https://www.different-autonoleggio.it/,0765 488416,"Via Giuseppe Garibaldi, 16",Rieti,,autonoleggiobetasrl@gmail.com,https,WordPress,No,Hostinger International Limited,63,73,100.00,Sì,No
Guidami Rent,Agenzia di noleggio auto,http://www.guidami.eu/,0746 760168,"Via Salaria per l'Aquila, 80",Rieti,,vendita@guidami.eu,https,ASP.NET,No,Aruba S.p.A. Network,60,56,82.00,Sì,No
Hertz,Agenzia di noleggio auto,,0746 280549,"Via Fratelli Sebastiani, 611",Rieti,,,,,,,,,,,
Centro Servizi Auto Snc Di Mattei,Meccanico e assistenza automobili,,0746 603177,"SS 4 Via Salaria, 127",Borgo Velino,,,,,,,,,,,
Autofficina Car e Service S.r.l.,Officina autoriparazioni,,0775 442055,"Via Chiappitto, 23",Alatri,,,,,,,,,,,
Autoscuola Patenteweb 5 Antrodoco Rinnovo patente euro 69 Iscrizione per le patenti A e B euro 90.Rinnovo porto d'armi euro70,Autoscuola,http://www.patenteweb.it/,06 8639 0137,"Via Antrodoco, 17",Roma,,fabrizio@patenteweb.it,https,Shopify,Sì,Aruba S.p.A.,63,89,91.00,Sì,No
Sosa World Rent,Agenzia di noleggio auto,,351 736 9409,"Via Alcide de Gasperi, 83",Alatri,,,,,,,,,,,
Stocchi Bernardino Antrodoco,Benzinaio,,0746 578454,Via Salaria (SS4 ex Km 109+400),Antrodoco,,,,,,,,,,,
Ostello Il Castagno,Ostello,https://www.ostelloilcastagno.com/,346 947 1143,"Via Fossi, 15",Antrodoco,,ilcastagnoostello@gmail.com,https,React,No,"Cloudflare, Inc.",20,24,92.00,Sì,No
FF CAR SERVICE SRL,Carrozzeria,http://www.ffcarservice.it/,339 329 4792,"Via Ponte dell'Allegra, 49",Alatri,,,https,Joomla,No,Aruba S.p.A.,69,89,92.00,Sì,No
Alex Rent Autonoleggio,Agenzia di noleggio auto,,0775 686805,"Via per Frosinone, 207",Ceccano,,,,,,,,,,,
Fiorini Auto Noleggio Lungo Termine - Arval Premium Center - Sede Alatri,Agenzia di noleggio auto,https://fioriniauto.com/,0775 408216,"Strada Provinciale Santa Cecilia, 61 SS 156 Monti Lepini, KM 5, 81",Alatri,,,https,WordPress,Sì,"Cloudflare London, LLC",56,80,92.00,Sì,No
Mizzoni Rent,Agenzia di noleggio auto,,349 007 0420,"Via Caragno, 53",Ceprano,,,,,,,,,,,
Autocarrozzeria Giannetta Alessio,Carrozzeria,,347 492 5965,"3 Via Pontedapeto, Amaseno, FR 03021",Amaseno,,,,,,,,,,,
Nicolia Luigino,Servizio componenti elettrici per auto,,0775 659988,"8 Via Fontana Paradiso, Amaseno, FR 03021",Amaseno,,,,,,,,,,,
DI CASTRO CAR SRL,Rivenditore di veicoli a motore,https://dicastrocar.it/,0775 409033,"Sr155, Via Accorciatoia Colletraiano, 36",Alatri,,dicastrocarsrl@libero.it,https,Laravel,No,Contabo GmbH,91,99,100.00,Sì,No
C.R. Di Capolungo Giuseppe E Ruggeri Agnese S.N.C.,Officina autoriparazioni,,0775 659990,"23 Via Colle Fiore, Amaseno, FR 03021",Amaseno,,,,,,,,,,,
Movers,Agenzia di noleggio auto,https://www.moversrent.it/,0775 403184,"Km. 6.950 ss 155, per Fiuggi, km 6",Alatri,,info@moversrent.com,https,WordPress,No,"Cloudflare, Inc.",52,47,85.00,Sì,No
Limousine Service -M'hamed Malek,Agenzia di noleggio auto,http://www.malekmhamed.it/,388 366 7100,"Via La Rustica, 32",Alatri,,info@malekmhamed.it,http,ASP.NET,No,Aruba S.p.A. Network,57,77,91.00,Sì,No
Dollar Autonoleggio - Tivoli - Guidonia,Agenzia di noleggio auto,,0774 533610,"Guidonia C/o Distributore Eni, Via Nazionale Tiburtina, Km 21.400",Tivoli,,,,,,,,,,,
Olimpia Rental,Agenzia di noleggio auto,,392 977 9861,"Via Anticoli Corrado, 52",Marco Simone,,,,,,,,,,,
Distributore IP,Benzinaio,https://ip.gruppoapi.com/ricerca-stazioni-servizio/station/48413?utm_source=google&utm_medium=organic&utm_campaign=yext&utm_content=48413,800 987 887,Via Collefiorito N. Snc,Amaseno,,,https,Vue,No,"Amazon.com, Inc.",73,98,85.00,Sì,No
Nlt Roma - Noleggio Lungo Termine Roma,Agenzia di noleggio auto,http://www.noleggiolungotermineroma.it/,06 4040 5066,"V. di Tor Cervara, 52",Roma,,preventivi@noleggiolungotermineroma.it,https,React,Sì,Server Plan S.r.l.,52,93,92.00,Sì,No
Rent 4 you,Agenzia di noleggio auto,,389 628 3318,"Via di Villa Claudia, 112",Anzio,,,,,,,,,,,
InterCar Anzio s.r.l.,Agenzia di noleggio auto,,329 557 2635,"Via Roma, 18",Anzio,,,,,,,,,,,
Supercar Autonoleggio,Agenzia di noleggio auto,,328 831 8018,"Via Zagarolo, 8",Anzio,,,,,,,,,,,
C.A. RS Auto SRL Vendita e Noleggio AUTO,Rivenditore di auto usate,,351 306 1743,"Via dell' Armellino, 149",Anzio,,,,,,,,,,,
Abitrans Autonoleggio,Agenzia di noleggio auto,http://www.abitrans.it/,06 4353 3100,"Via Tiburno, 33",Roma,,,https,React,No,IT.Gate S.p.A.,56,84,100.00,Sì,No
Autoland S.r.l.,Rivenditore di auto,http://www.autolandplurimarche.it/,0774 353847,"Via Tiburtina Valeria, km 19800",Guidonia Montecelio,,info@autolandplurimarche.it,https,WordPress,Sì,SoftLayer,45,78,75.00,Sì,No
NOLEGGIO AUTO Exclusive Rent Cars,Agenzia di noleggio auto,,349 375 5306,Piazza Dante Zèmini,Anzio,,,,,,,,,,,
Noleggiare,Agenzia di noleggio auto,https://www.noleggiare.it/it/noleggio-auto/sedi/noleggio-auto-a-roma-tiburtina/,06 9259 9473,"Largo Guido Mazzoni, 1",Roma,,info@noleggiare.it,https,Angular,No,"Cloudflare, Inc.",35,52,85.00,Sì,No
Daytona Motor srls,Rivenditore di auto,,347 150 4087,SP135,Bagnoregio,,,,,,,,,,,
CIVITAUTO SRL,Concessionario di auto da corsa,http://www.civitauto.it/,320 902 1158,Loc pienzi,Bagnoregio,,info.civitauto@gmail.com,https,WordPress,No,Combell NV,73,93,100.00,Sì,No
Officina Urbani Stefano,Meccanico e assistenza automobili,,0761 094230,"Viale Diaz, 14",Bagnoregio,,,,,,,,,,,
Eliacar Srl: Vendita e Noleggio,Rivenditore di auto,https://www.eliacar.com/,06 986 2467,"Via del Triangolo, 1",Anzio,,,https,Joomla,No,Aruba S.p.A.,61,86,92.00,Sì,No
Noleggio Lungo Termine Roma - Total Rent,Agenzia di noleggio auto,https://www.totalrent.it/,06 4543 3850,"Viale Guglielmo Marconi, 70",Roma,,,https,WordPress,Sì,"Cloudflare, Inc.",49,59,100.00,Sì,No
Urbani Alessandro,Carrozzeria,,0761 792325,"Strada Bagnorese, Bagnoregio, VT 01022",Bagnoregio,,,,,,,,,,,
A.C.rentcar,Agenzia di noleggio auto,,331 225 5921,"Via Maria, 129",Frosinone,,,,,,,,,,,
Asso Service # - Eurocar Di Duranti Andrea,Officina autoriparazioni,http://www.assoservice.net/it/rete-assistenza/,0761 792470,"Localita' Pienzi, Zona Artigianale",Bagnoregio,,info@assoservice.net,https,Shopify,No,Irideos Spa,36,42,83.00,Sì,No
Civita Bagnoregio Tours and Transfers Limo Taxi NCC,Servizi di trasporto,,328 961 7766,"Via Della Porta Vecchia, 6",Bagnoregio,,,,,,,,,,,
Autotremila,Agenzia di noleggio auto,https://autotremila.it/,351 778 3998,"Via di Casal dei Pazzi, 23",Roma,,info@autotremila.it,https,WordPress,No,Aruba S.p.A.,56,70,85.00,Sì,No
Bus Service Di Rinna Roberto,Agenzia di noleggio auto,,0775 687080,"Via delle Grotte, 120",Madonna del Piano,,,,,,,,,,,
Auto motive s.r.l.s.,Autocarrozziere,,333 121 1370,"Via Abate Ildefonso Rea, snc",Arpino,,,,,,,,,,,
Iannucci & Proia Snc,Agenzia di noleggio auto,https://iannuccigroup.com/,0775 950065,"Via S. Manno, 48",Ceprano,,info@iannuccigroup.com,https,WordPress,Sì,Host SpA,56,80,92.00,Sì,No
Evarent,Rivenditore di auto,http://evarent.it/,327 254 4550,Via dell'Ospedale Consorziale,Ronciglione,,info@evarent.it,https,ASP.NET,No,Sharktech,38,56,91.00,Sì,No
Russo Car Company,Rivenditore di auto,,333 294 8130,"Via S. Vincenzo, 39/b",Bassano Romano,,,,,,,,,,,
Europcar Latina,Agenzia di noleggio auto,,0773 665124,"Via Isonzo, 182",Latina,,,,,,,,,,,
Consulenza Autom0bilistica Bm Di Motti Fabio,Ufficio patenti,,06 956 5937,"Viale Ungheria, 3",Bellegra,,,,,,,,,,,
Autolavaggio Di Amadio Flavio,Autolavaggio,,0761 634056,"Via Roma, 1",Bassano Romano,,,,,,,,,,,
"K20 - Noleggio Furgoni e Auto, Spoiler, Carrozzeria, Vendita Usato - Romano d'Ezzelino - Bassano del Grappa",Agenzia per il noleggio di furgoni,http://www.k20srl.com/,0424 32500,"Via Santa Chiara, 1",Romano d'Ezzelino,,,https,React,Sì,Server Plan S.r.l.,45,61,100.00,Sì,No
Autocarrozzeria G.S.A.,Carrozzeria,,0761 634244,"Via Roma, SNC",Bassano Romano,,,,,,,,,,,
F2B Garage snc,Officina autoriparazioni,https://www.f2bgarage.it/,0761 179 1745,"Località San Quirico, snc",Barbarano Romano,,,https,Joomla,No,Aruba S.p.A.,72,96,92.00,Sì,No
Autofficina Guerrini Maurizio,Autoriparatore,,329 942 7313,"Viale S. Barbara, 8",Barbarano Romano,,,,,,,,,,,
Bosch Car Service - Autofficina Bellegra,Officina autoriparazioni,http://www.autofficinabellegra.it/,06 218 4277,"Autofficina Bellegra, Via Filettino, 8",Roma,,amministrazione@autofficinabellegra.it,http,WordPress,No,Aruba S.p.A. Network,56,76,100.00,Sì,No
Lanna Autoservizi Srl,Agenzia di noleggio auto,http://www.lannaautoservizi.it/,06 951 5738,"Via Velletri, 81",Artena,,lannaautoservizi@gmail.com,https,WordPress,No,Aruba S.p.A. Network,56,83,92.00,Sì,No
Presto Auto 2,Agenzia di noleggio auto,,346 832 3963,"Via Maggiore, 38",Artena,,,,,,,,,,,
OFFICINA TOCCHI SRL,Officina autoriparazioni,http://www.e-choose.it/item/autofficina-tocchi/,0761 634363,"Via Roma, 315C",Bassano Romano,,officinatocchi@gmail.com,https,React,Sì,Aruba S.p.A. Network,35,62,85.00,Sì,No
President Rent Car,Agenzia di noleggio auto,,320 368 7255,SS V Cassino-Sora km36+516,Cassino,,,,,,,,,,,
Petrolini Rent - Via Zani 58,Agenzia di noleggio auto,https://www.powerental.it/ricerca/?citta=Latina&centro_selezionato=2,0773 623813,"Via U. Zani, 58",Latina,,,http,Vue,Sì,Aruba S.p.A.,56,74,77.00,Sì,No
Noleggio Furgoni Tuscolana Roma “Giuliangeli“,Agenzia per il noleggio di furgoni,http://www.noleggio-furgoni.com/,06 722 2263,"Via Anagnina, 149",Roma,,info@noleggio-furgoni.com,https,Shopify,No,Hetzner Online GmbH,70,92,82.00,Sì,No
Mr. Nolo - Il Noleggio Facile,Agenzia di noleggio auto,,0776 287083,"Via del Carmine, 18",Cassino,,,,,,,,,,,
Castrense di Galeotti Mario & C. (S.N.C.),Agenzia di noleggio auto,,0761 437236,"Strada Castrense, Canino, VT 01011",Canino,,,,,,,,,,,
Niky rent car ---noleggio facile anche senza carta di credito---,Agenzia di noleggio auto,,324 872 9267,"Via Monte Bianco, 87",Viterbo,,,,,,,,,,,
FREE RENT CAR SNC,Agenzia di noleggio auto,https://www.freerentcarfe.com/,06 3032 1831,"Via Alessandro Fleming, 141",Artena,,freerentcarsnc@cert.cna.it,https,ASP.NET,No,Aruba S.p.A.,67,93,92.00,Sì,No
X Auto srl,Rivenditore di auto,,0776 403069,"Via Casilina Nord, 80",Piedimonte San Germano,,,,,,,,,,,
To Be Rent,Agenzia di noleggio auto,https://www.toberent.it/,0761 270977,"Via dell'Industria, 46",Località Produttiva Poggino,,,https,Odoo,No,Google LLC,50,68,100.00,Sì,No
Hertz Autonoleggio - Viterbo - Strada Tuscanese Km 1500,Agenzia di noleggio auto,,0761 249901,"Strada Tuscanese, km 1,500",Viterbo,,,,,,,,,,,
Forent Srl,Agenzia di noleggio auto,http://www.forent.it/,0761 270017,"Via Cassia Nord, 20/P",Viterbo,,,http,WordPress,No,Aruba S.p.A. Network,76,81,92.00,Sì,No
Autopiù Noleggio,Agenzia di noleggio auto,,0766 840965,"SP Porto Clementino, 43",Tarquinia,,,,,,,,,,,
autonoleggio con conducente,Agenzia di noleggio auto,,392 452 6867,Via Orazio Coclite,Fara In Sabina,,,,,,,,,,,
Autofficina WalterRacing,Officina autoriparazioni,https://www.aziendit.com/aziende/walterracing_arlena_di_castro_vt_sp_caninese_km_8740,392 240 3326,"S.P. Caninese km 8,740",Arlena di Castro,,,https,Shopify,No,IONOS SE,70,94,100.00,Sì,No
"Masicar - Noleggio auto senza carta di credito, Noleggio Furgoni.",Agenzia di noleggio auto,http://masicar.it/auto/,0761 191 9610,Via cassia nord SS2 km 88,Viterbo,,masicarsrl@gmail.com,https,Shopify,No,Aruba S.p.A.,63,87,92.00,Sì,No
Rent go Soluzioni Automotive,Agenzia di noleggio auto,,392 034 2477,"Via A. Rossetti, 11",Aprilia,,,,,,,,,,,
FA Motors Vendita Noleggio Ricambi,Agenzia di noleggio auto,https://fa-auto.it/,0766 858830,"Strada Vicinale di Scorticagatti, 19",Tarquinia,,info@fa-auto.it,https,WordPress,No,Aruba S.p.A,74,68,100.00,Sì,No
Autonoleggio con conducente Sabina Service,Agenzia di noleggio auto,https://nccsabinaservice.wixsite.com/website,334 314 1724,"Via Villaggio Cotilia, 9",Caporio,,,https,React,No,Google LLC,72,95,92.00,Sì,No
PASSIONRENT VENDITA E NOLEGGIO AUTO,Agenzia di noleggio auto,http://www.passionrent.it/,339 379 9547,"Passion Rent Autonoleggio, Via Nettunense, 160",Aprilia,,info@passionrent.it,https,React,No,Hetzner Online GmbH,87,99,100.00,Sì,No
Conti Auto,Rivenditore di auto,,0776 524279,"Via Campanile, 13",Arce,,,,,,,,,,,
F.A.E. Motori Snc - Revisioni auto e moto,Centro per la revisione tecnica delle auto,,0776 539033,"Via Borgo Murata, 300",Arce,,,,,,,,,,,
Autolavaggio A Mano,Autolavaggio,,328 048 2759,Via Borgo Murata,Arce,,,,,,,,,,,
"Auto usate, Noleggio Furgoni, Auto da Cerimonia Latina | DSA Automobili Aprilia",Concessionario auto,http://www.dsautomobili.it/,340 161 7085,"Via Pontina, Km. 47/150",Aprilia,,,https,React,No,Google LLC,73,96,100.00,Sì,No
Avis Autonoleggio - Aprilia (lt),Agenzia di noleggio auto,,06 9272 7553,"Perm Closed, Via Montello, 7",Aprilia,,,,,,,,,,,
TYRES & CAR 2016 di DEL SORBO FRANCESCO,Negozio di pneumatici,,328 883 8232,"Via Casilina, 352",Arce,,,,,,,,,,,
Terenzio Auto Arce Srl,Rivenditore di auto,http://www.terenzioautoarce.com/,0776 524858,"Via Casilina, 111",Arce,,,http,WordPress,No,Aruba S.p.A.,90,100,100.00,Sì,No
Fasciani Marco Autonoleggio con conducente,Agenzia di noleggio auto,http://www.fascianimarcoautonoleggio.it/,335 623 5748,"Via Giacomo Matteotti, 148",Aprilia,,fascianimarcoautonoleggio@gmail.com,http,React,No,Netsons s.r.l.,59,77,92.00,Sì,No
Touch Generation 2.0,Negozio di telefoni cellulari,,0776 193 8090,"Via Casilina, KM 111,700",Arce,,,,,,,,,,,
De Santis Milena,Officina autoriparazioni,,0774 808968,"Via Giovanni Falcone, 1",Arcinazzo Romano,,,,,,,,,,,
Eurocaravan,Rivenditore di veicoli a motore,http://www.euro-caravan.it/,0776 524460,"V. Valle, 35",Arce,,,https,WordPress,No,Netsons s.r.l.,96,100,85.00,Sì,No
CFV DI FABRIZI VALENTINO,Carrozzeria,http://fvcarrozzeria.it/,0776 523053,"Via Borgo Murata, 298",Arce,,fabrizivalentino@gmail.com,https,WordPress,No,Netsons Network,65,92,92.00,Sì,No
Sciarra Auto - Formula Rent Mobile srl,Concessionario auto,https://blog.formularentmobile.it/,06 9201 4306,"Via Nettunense, km 22860",Aprilia,,info@formularentmobile.it,https,WordPress,No,OVH ISP,65,98,92.00,Sì,No
Le Auto di Kevin,Agenzia di noleggio auto,,348 254 1874,"Via Nettunense, 159",Aprilia,,,,,,,,,,,
Autoricambi La Casa Dell'Auto Di Enrico Polselli,Negozio di ricambi per auto,,391 347 0876,"Via Campanile, 236",Arce,,,,,,,,,,,
VAN & CAR,Agenzia per il noleggio di furgoni,https://www.vanecar.it/,351 871 4667,Via Vallelata,Aprilia,,,https,Shopify,No,Aruba S.p.A.,55,71,85.00,Sì,No
Autodemolizioni Leone di Bove Emanuele,Autodemolitore,,0776 522214,"Via Puzzaca, 47",Arce,,,,,,,,,,,
Fiamma Petroli - Aquino,Benzinaio,,0776 728842,SP247,Aquino,,,,,,,,,,,
Giffi Noleggi Aprilia,Noleggio carrelli elevatori,http://www.giffinoleggi.com/,02 80024,"Km. 47.000, Via Pontina, 206",Aprilia,,,https,Squarespace,No,Keliweb S.R.L,35,44,77.00,Sì,No
Officina Etiope Giuseppe,Officina autoriparazioni,,349 085 7980,"Via Casilina, km 127",Aquino,,,,,,,,,,,
FLASHMOTO,Officina per la riparazione di moto,http://www.flashmoto.it/,338 498 4013,"Via Borgo Murata, 300",Arce,,flashmoto70@gmail.com,https,WordPress,No,Aruba S.p.A.,66,81,92.00,Sì,No
D.S. Trasporti - Trasporto di Autovetture e Autoarticolati,Azienda di autotrasporti,,336 556 558,"Via Casilina, Km 129",Aquino,,,,,,,,,,,
Panzini Dario,Officina autoriparazioni,,0776 726076,"25 Via Zammarelli, Aquino, FR 03031",Aquino,,,,,,,,,,,
Officina auto Salvatori Roberto,Meccanico e assistenza automobili,http://autofficinasalvatoriroberto.it/,0775 156 1468,SP per Trevi 87/89,Altipiani di Arcinazzo,,robertofangio74@libero.it,https,Shopify,Sì,Netsons s.r.l.,44,77,100.00,Sì,No
Autospazio Bolsena,Rivenditore di auto,,0761 798345,"Via Acqua della Croce, 10",Bolsena,,,,,,,,,,,
Car Center Srl,Concessionario auto,http://www.carcentercassino.com/,333 449 1646,"Via Casilina Sud, km 140",Cassino,,,,Wix,Non trovato,Google LLC,88,99,36.00,No - Pagina Non Trovata (404),No
Officina Potestà,Officina autoriparazioni,,0761 197 3018,Loc. Molinella,Bolsena,,,,,,,,,,,
EMMEAUTO Aquino,Concessionario auto,http://www.emmeauto.it/,0776 726507,"Sud Km 129, Via Casilina, SNC",Aquino,,emmeautogroup@gmail.com,https,React,Sì,Aruba S.p.A. Network,56,76,92.00,Sì,No
Noleggio Auto e Furgoni Maggiore AmicoBlu - Viterbo,Agenzia di noleggio auto,,392 249 3687,"Via dell'Industria, 46",Viterbo,,,,,,,,,,,
Autonoleggio Ariccia | Noleggi auto Mignucci,Agenzia di noleggio auto,,393 698 0475,"Corso Giuseppe Garibaldi, 31",Ariccia,,,,,,,,,,,
V.b.cars,Agenzia di noleggio auto,,327 644 0230,"Via Laurentina, 52",Ardea,,,,,,,,,,,
Graziani Giuliano,Carrozzeria,,0761 470554,"Localita' Vallefredda, Blera, VT 01010",Blera,,,,,,,,,,,
VDautonoleggio,Agenzia di noleggio auto,,06 913 7740,"Via del Rio Torto 2, Si Riceve Solo Su Appuntamento",Ardea (Roma),,,,,,,,,,,
