Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Barche e gommoni Talamone Boats Service - TBS,Noleggio barche,https://www.bluenavy.it/noleggio,376 123 7923,"Via della Marina, 23",Orbetello,,,https,React,No,Genesys Informatica S.r.l,36,41,85.00,Sì,No
See The Sea - Boat Rental,Noleggio barche,,339 392 9348,"Via C. A. Fabbricotti, 24",Bocca di Magra,,,,,,,,,,,
Noleggio Barche Livorno,Noleggio barche,,333 353 0459,"Scali Finocchietti, 5",Livorno,,,,,,,,,,,
Boat Rental & Watersports - Noleggio barche e gommoni Isola d'Elba MAREVENTI,Noleggio barche,http://www.biodolaboatrental.com,347 563 7833,spiaggia della Biodola,Portoferraio,,,http,Basekit,No,Aruba S.p.A.,51,67,100.00,Sì,No
Noloalmolo Noleggio Barche&Gommoni,Noleggio barche,https://www.noloalmolo.com,392 779 1465,"Presso Officina Nautica Pani, Scali Manzoni, 10",Livorno,,,https,React,No,Google LLC,65,96,100.00,Sì,No
Azzurro Boat Rent Bocca Di Magra - Forte dei Marmi Boat Rent - Rubber Boat Rent & Charter,Noleggio barche,,344 778 3698,"Via C. A. Fabbricotti, 72",Bocca di Magra-la Ferrara,,,,,,,,,,,
David's Boat San Foca,Noleggio barche,https://davidsboat.it,333 442 2229,Via Lungomare Matteotti,San Foca,,info@davidsboat.it,https,WordPress,No,Servereasy Srl,56,64,85.00,Sì,No
Tri Star Yachts - Service Division S.R.L.,Noleggio barche,http://www.tristaryachts.com,0584 425557,"Via del Porto, 8",Viareggio,,,http,WordPress,No,Aruba S.p.A. Network,55,74,85.00,Sì,No
Nauticar Srl - Versilia Rent,Noleggio barche,https://versiliarent.it,392 616 4718,"Viale Cristoforo Colombo, 2",Carrara,,,https,React,No,Hetzner Online GmbH,35,0,100.00,Sì,No
NOLEGGIO GOMMONI CECINA,Noleggio barche,https://www.noleggiogommonicecina.it,347 639 8190,LOC PORTO DI,Cecina,,,https,WordPress,No,HOSTINGER DE,56,72,77.00,Sì,No
Verdeblu Boat Rental,Noleggio barche,https://www.verdebluboatrental.it,340 159 3842,"Via Gardesana, 205",Malcesine,,info@verdebluboatrental.it,https,Shopify,Sì,Genesys Informatica S.r.l.,41,0,83.00,Sì,No
Passignano Rent Boat,Noleggio barche,http://www.passignanorentboat.com,338 402 5250,Pontile Vecchio,Passignano sul Trasimeno,,,https,WordPress,No,Aruba S.p.A.,63,78,85.00,Sì,No
Noleggio Barche e Gommoni Vallugola By Blu Nautica Service,Noleggio barche,https://www.blunauticaservice.it,376 121 0033,"Str. della Vallugola, 1",Pesaro,,,https,WordPress,No,"Cloudflare, Inc.",56,75,92.00,Sì,No
Seven Charter srl,Noleggio barche,http://www.sevencharter.it,353 421 6049,"Via Vittorio Veneto, 12/a",Terranuova Bracciolini,,info@sevencharter.it,https,WordPress,No,Serverplan S.r.l.,31,65,85.00,Sì,No
Relaxing Boat ~ Noleggio barche Isola del Giglio ️ ️,Noleggio barche,https://www.relaxingboat.it,340 392 5109,Via Thaon de Revel,Giglio Porto,,,https,Joomla,No,HOST-VDC,61,81,100.00,Sì,No
Pershing Shamu,Noleggio barche,https://www.pershingshamu.com,347 346 6205,"Via Guido D'Arezzo, 1/a",Olbia,,info@pershingshamu.com,https,React,No,Aruba S.p.A. Network,67,88,100.00,Sì,No
Porto del Sole,Noleggio barche,http://www.portodelsole.it,333 413 6820,Darsena Porto Del Dole,Tuoro sul Trasimeno,,,https,WordPress,No,Aruba S.p.A.,57,67,77.00,Sì,No
Martini Nautica - Noleggio gommoni,Noleggio barche,,393 859 0740,Strada Provinciale della Giannella,Giannella,,,,,,,,,,,
Noleggio gommoni La Grotta del Turco,Noleggio barche,http://www.lagrottadelturco.it,338 414 7556,"Piazza Vittorio Emanuele, II",Porto Santo Stefano,,gabriellibadia.92@gmail.com,https,Joomla,No,Aruba S.p.A.,48,54,92.00,Sì,No
SeaLife | Noleggio Gommoni e Barche Follonica Punta Ala Castiglione Della Pescaia,Noleggio barche,http://www.sealifenoleggio.it,392 305 3149,Loc. Casetta Civinini,Punta Ala,,,https,React,Sì,Aruba S.p.A. Network,54,70,100.00,Sì,No
CWS NOLEGGIO BARCHE E GOMMONI,Noleggio barche,http://www.castiglionewatersports.it,351 525 4300,Via Orsa Maggiore,Castiglione della Pescaia,,,http,React,No,Servereasy Srl,60,86,100.00,Sì,No
L'Approdo Boat Services,Noleggio barche,https://www.approdoportoercole.it,339 217 7021,"Molo sanità, Lungomare Andrea Doria",Porto Ercole,,,https,WordPress,Sì,Aruba S.p.A.,63,72,100.00,Sì,No
Noleggio Gommoni Sabatini Roberto,Noleggio barche,http://www.portoercole.org/webs/accoglienza/Nautica.htm,366 102 5360,"Lungomare Andrea Doria, 95",Porto Ercole,,,https,React,No,Aruba S.p.A. Network,84,100,73.00,Sì,No
Idroboat Porto Ercole - Noleggio gommoni,Noleggio barche,https://www.idroboat.com,334 219 0218,"Molo distributore IP, Lungomare Andrea Doria",Porto Ercole,,,https,React,No,Aruba S.p.A.,57,55,100.00,Sì,No
Mare e Vento,Noleggio barche,http://www.mareevento.com,333 580 1356,Porto Turistico n° 12,Marina di Grosseto,,,https,WordPress,Sì,Aruba S.p.A. Network,44,85,92.00,Sì,No
MITAU NOLEGGIO GOMMONI,Noleggio barche,,331 677 9553,"Piazzale dei Rioni, 20",Porto Santo Stefano,,,,,,,,,,,
Le Schegge del Mare,Noleggio barche,http://www.noleggiolescheggedelmare.it,334 240 4840,"Piazza Vittorio Emanuele, II",Porto Santo Stefano,,info@noleggiolescheggedelmare.it,https,Shopify,Sì,Aruba S.p.A. Network,55,84,100.00,Sì,No
MY Broker&Charter I Luxury Yacht Charter and Sale,Noleggio barche,https://www.my-bec.com,335 540 8943,"Cala Galera, 36",Porto Ercole,,info@my-bec.com,https,React,Sì,IT.Gate S.p.A.,65,78,100.00,Sì,No
Pak Noleggio Barche e Gommoni Isola del Giglio,Noleggio barche,https://www.pakboats.it,338 374 3771,"Via Umberto I, 21",Porto,,,https,WordPress,Sì,"Cloudflare London, LLC",53,61,100.00,Sì,No
Darsena Garbini | Noleggio e Rimessaggio,Noleggio barche,http://www.darsenagarbini.it,393 890 5641,"Via Alta, 21",Ameglia,,info@darsenagarbini.it,https,Shopify,Sì,Google LLC,61,81,100.00,Sì,No
Noleggio Barche La Spezia,Noleggio barche,,348 287 5174,"Via Alta, 5",Ameglia,,,,,,,,,,,
Sea Rent Experience,Noleggio barche,http://www.searent.it,392 333 1208,"Via Poggio Scafa, 16",Ameglia,,info@searent.it,https,WordPress,Sì,Aruba S.p.A. Network,56,71,69.00,Sì,No
Angimar Noleggio Gommoni,Noleggio barche,,376 216 3109,Contrada Birgi,Marsala,,,,,,,,,,,
GE.MI. Nautica S.r.l. - Gemi Rent,Noleggio barche,https://www.gemirent.it,345 010 5042,"Via C. A. Fabbricotti, 29",Bocca di Magra,,info@gemirent.it,https,Angular,No,Aruba S.p.A.,45,59,100.00,Sì,No
Nolomar,Noleggio barche,http://www.nolomar.net,329 731 7543,"Via Poggio Scafa, 16B",Ameglia,,nolo@nolomar.net,https,Angular,No,Aruba S.p.A.,61,93,82.00,Sì,No
Sea Pearl Rental,Noleggio barche,,327 151 5396,"Via Litoranea, 14",Fiumaretta di Ameglia,,,,,,,,,,,
Fiumaretta Noleggio Gommoni e Barcone per Puntacorvo,Noleggio barche,http://www.servizipuntacorvo.it,380 866 3934,"Via del Pilota, 33",Fiumaretta di Ameglia,,brochetellie@gmail.com,https,React,No,Wildcard Service Srl,71,92,92.00,Sì,No
DB Management - Boat rental,Noleggio barche,https://www.clickandboat.com/it/noleggio-barche/la-spezia/barca-a-motore/bma-x222-868r1jv,334 956 3060,Viale Giovanni Amendola,La Spezia,,166df738338a4bcfc7181e61b5832c25@o417216.ingest.sentry.io,https,Angular,No,"Amazon.com, Inc.",45,63,92.00,Sì,No
Marina 77,Noleggio barche,http://www.marina77.com,333 325 3871,"Località, Via Falaschi",Ameglia,,,https,React,Sì,Aruba S.p.A. Network,63,85,92.00,Sì,No
Capitan Gianca,Noleggio barche,,377 689 5263,"Via Alta, n.9",Ameglia,,,,,,,,,,,
Sole&Mare Catamarans,Noleggio barche,http://www.catamaransforcharter.com,348 903 2371,"Viale Montegrappa, 65",Prato,,info@catamaransforcharter.com,https,WordPress,Sì,genesys informatica srl,54,71,100.00,Sì,No
Paradise Boats Lerici Boat Rent - Noleggio Barche e Gommoni - Charter Nautico,Noleggio barche,https://www.paradiseboats.it,338 343 8677,Piazza Brusacá,Lerici,,,https,WordPress,No,Aruba S.p.A.,84,92,92.00,Sì,No
Spartivento Charter Cala de' Medici - Noleggio Barche a Vela e Catamarani,Noleggio barche,http://www.spartivento.it,06 4006 0490,"Via Agostino Straulino, 1",Rosignano Marittimo,,info@spartivento.it,https,WordPress,No,"Cloudflare, Inc.",55,61,100.00,Sì,No
Rent Boat Elba,Noleggio barche,http://www.rentboatelba.it,327 446 2267,Lungomare S. Giovanni,San Giovanni,,info@rentboatelba.it,https,Joomla,No,Google LLC,51,75,92.00,Sì,No
Margidore Yacht Club,Noleggio barche,http://www.margidoreyachtclub.com,327 900 3272,"Via del Capo, Marinaio",Lacona,,margidoreyachtclub@gmail.com,https,WordPress,No,Armada WAN,70,95,92.00,Sì,No
Bolsena Rent Boats La Bussola noleggio barche spiaggia attrezzata,Noleggio barche,http://bolsenarentboats.com,328 905 5907,"Viale Regina Margherita, 56",Capodimonte,,,https,WordPress,No,"Akamai Technologies, Inc.",54,51,83.00,Sì,No
Rent a Boat - by Susy,Noleggio barche,http://www.rentaboatbysusy.it,380 154 5876,Lungomare Regina Margherita,Giardini Naxos,,macnaxos@aol.com,https,WordPress,Sì,Server Plan S.r.l.,75,87,92.00,Sì,No
Now Charter,Noleggio barche,http://www.nowcharter.com,0565 45784,"Via Salivoli, 29E",Piombino,,info@nowcharter.com,https,WordPress,No,Aruba S.p.A.,47,72,92.00,Sì,No
Rent Navigare,Noleggio barche,,389 118 7518,Loc La Foce,Marina di Campo,,,,,,,,,,,
"Molo77 - Noleggio Gommoni, Kayak e Sup",Noleggio barche,https://www.molo77.it,366 485 6668,Piazzetta del Porticciolo,Piombino,,info@molo77.it,https,WordPress,Sì,GENESYS,43,72,92.00,Sì,No
C.C.GROUP SRL | Noleggio Barche Gommoni,Noleggio barche,,335 562 3537,Pizza Fratelli Serini 16,San Vincenzo,,,,,,,,,,,
Pianeta Mare Charter,Noleggio barche,http://www.pianetamarecharter.com,379 299 6765,Porto Turistico località Marina di Salivoli 2B,Piombino,,info@pianetamarecharter.com,https,Shopify,Sì,Aruba S.p.A. Network,40,72,100.00,Sì,No
Nautica Azzurra noleggio barche,Noleggio barche,,347 590 4419,Via della Torre,Isola del Giglio,,,,,,,,,,,
Noleggio Barche Cavaiano Rent,Noleggio barche,,327 264 4361,Strada Capodimonte Gradoli 11,Capodimonte,,,,,,,,,,,
NOLEGGIO BARCHE BALLERANO,Noleggio barche,http://www.noleggiogommoniballerano.it,328 152 2492,Piazzale dei Rioni,Porto Santo Stefano,,lauramadioni@gmail.com,https,WordPress,Sì,Aruba S.p.A.,59,90,100.00,Sì,No
Noleggio e Vendita barche Lago di Bolsena,Noleggio barche,http://bolsenabarche.wordpress.com,329 459 0598,"Via Piansano, 7",Capodimonte,,,https,WordPress,No,"Automattic, Inc",81,86,100.00,Sì,No
Ancora Giglio-noleggio barche- scooter - taxi barca -tour (isola del giglio),Noleggio barche,http://www.ancoragiglio.it,333 984 6129,"Via Umberto I, 40",Giglio Porto,,,https,React,Sì,SEEWEB s.r.l.,52,69,92.00,Sì,No
Riviera di Levante boat rental,Noleggio barche,https://www.rivieradilevanteboatrental.com,375 713 7995,"Porto Mirabello, SNC",La Spezia,,rivieradilevante.boatrental@gmail.com,https,React,No,Google LLC,71,92,100.00,Sì,No
Sagi Charter - Noleggio barca a vela La Spezia,Noleggio barche,http://www.sagicharter.it,351 921 8913,Passeggiata Costantino Morin,La Spezia,,,https,WordPress,Sì,Aruba S.p.A.,65,91,100.00,Sì,No
Velamica - Noleggio Barche a Vela e a Motore La Spezia Liguria,Noleggio barche,https://www.velamica.eu,348 581 9582,Viale Giovanni Amendola,Porto Mirabello,,info@velamica.eu,https,Drupal,No,Aruba S.p.A.,63,73,92.00,Sì,No
Versilia Boat Services,Noleggio barche,,328 057 9847,"Via Virgilio, 170",Viareggio,,,,,,,,,,,
Toscanacharter,Noleggio barche,http://www.toscanacharter.it,348 866 0057,"Via del Porticciolo, 1",Cecina,,info@toscanacharter.it,https,Shopify,Sì,Hetzner Online GmbH,54,87,92.00,Sì,No
Royal Extreme Fun Rental,Noleggio barche,,338 266 6074,"Viale IV Novembre, 24",Cinquale,,,,,,,,,,,
Marina di Principe Yacht Rental,Noleggio barche,,334 705 7590,"Viale Ammiraglio Morin, 67",Forte dei Marmi,,,,,,,,,,,
Versilia Rent,Noleggio barche,https://www.versiliarent.it,393 997 1531,"Viale IV Novembre, 4, Viale Cristoforo Colombo, 2",Capanne-Prato-Cinquale,,,https,Joomla,No,Hetzner Online GmbH,41,26,100.00,Sì,No
B.r.s. Nautica,Noleggio barche,http://www.brsnautica.it,348 807 9731,"S.S Cassia, km 111.950",Bolsena,,,https,Joomla,No,Aruba S.p.A.,59,89,92.00,Sì,No
Blu Nautica Service Srl,Noleggio barche,https://www.blunauticaservice.it,348 293 1903,"Via Emilia Romagna, 269/AB",Cattolica,,,https,Joomla,No,"Cloudflare, Inc.",64,91,92.00,Sì,No
Bagno 49 - Riccione Gommoni,Noleggio barche,http://www.riccionegommoni.it,339 395 7099,Piazzale Marinai d'Italia,Riccione,,riccionegommoni@gmail.com,https,WordPress,Sì,Aruba S.p.A.,48,53,92.00,Sì,No
Nautica Boat Service by Campello Marine Rent,Noleggio barche,https://rent.campellomarine.it/cattolica,331 732 2019,Piazza del Tramonto,Cattolica,,cmrent.cattolica@gmail.com,https,React,Sì,OVH ISP,49,84,85.00,Sì,No
Sea Side Charter - Noleggio barche Rimini / Riccione / Vallugola,Noleggio barche,https://www.seasidecharter.it,371 572 9326,"Viale Ortigara, 80",Rimini,,,https,React,No,Google LLC,75,95,100.00,Sì,No
Noleggio barca a vela Toscana,Noleggio barche,https://www.veladreamcharter.com/toscana-barca-a-vela,348 472 7220,"Via de Larderel, 8",Livorno,,info@veladreamcharter.com,https,React,Sì,Hetzner Online GmbH,62,79,92.00,Sì,No
Sea Friends,Noleggio barche,http://seafriends.info,376 046 9732,"Via Lungo Tavollo, 42",Cattolica,,,https,WordPress,No,wix com inc,59,93,100.00,Sì,No
Lupo di Mare Noleggio ed Escursioni in Barca Castro Marina Salento,Noleggio barche,http://www.lupodimarenoleggio.it,388 791 7909,"Porto Vecchio, Castro",Castro Marina,,,https,Joomla,Sì,Serverplan S.r.l.,48,59,100.00,Sì,No
Onda Blu Srl,Noleggio barche,https://www.ondablusrl.net,0836 943516,Via Scalo delle Barche,Castro,,ondablusrl@arubapec.it,https,WordPress,No,Aruba S.p.A. Network,71,76,85.00,Sì,No
Centro Nautico Lario di Turati & C. S.a.s,Noleggio barche,http://www.rentaboatturati.com,031 821268,"Via Spluga, 42",Argegno,,info.centronauticolario@gmail.com,https,ASP.NET,Sì,Aruba S.p.A.,21,41,92.00,Sì,No
Nautica Bertelli,Noleggio barche,https://www.nauticabertelli.it,035 911302,"Via Mazzini, 3b",Paratico,,info@nauticabertelli.it,https,React,No,Aruba S.p.A,67,99,100.00,Sì,No
Noleggio gommoni La Maddalena Antares Rentals,Noleggio barche,https://www.antaresrentals.com,347 153 0849,"Via Benvenuto Cellini, Località Marina del Ponte",La Maddalena,,info@antaresrentals.com,https,React,No,SEEWEB s.r.l.,56,84,100.00,Sì,No
Anmar Noleggio,Noleggio barche,http://www.anmar.it,377 302 2139,Via Pomaro,Rapallo,,,https,Joomla,No,"Cloudflare, Inc.",64,96,92.00,Sì,No
Global Nautic,Noleggio barche,https://globalnautic.it,035 938112,"Via Sarnico, 9",Predore,,info.globalnautic@gmail.com,https,WordPress,Sì,Server Plan S.r.l.,71,93,85.00,Sì,No
Motonautica San Giulio il Bassotto,Noleggio barche,https://www.msg-bassotto.it,0322 969197,"Via M. Buonarroti, 14",Pella,,info@msg-bassotto.it,https,WordPress,No,Server Plan S.r.l.,65,88,85.00,Sì,No
Iseo Boat Rent,Noleggio barche,https://iseoboatrent.com,327 248 9089,"Via per Rovato, 28",Iseo,,iseorentboat@gmail.com,https,WordPress,No,"Automattic, Inc",56,50,75.00,Sì,No
Noleggio Gommoni Santa Maria Navarrese NAUTICA s.a.s.,Noleggio barche,https://www.nauticaseaservice.it,0782 615522,Porto Turistico di,Santa Maria Navarrese,,holiday@nauticaseaservice.it,https,React,Sì,Aruba S.p.A.,60,83,92.00,Sì,No
VAGA SRL,Noleggio barche,,392 711 9437,"Via de Barberi, 108",Grosseto,,,,,,,,,,,
Cala Elte Srl,Noleggio barche,http://www.calaelte.it,377 093 6139,"Lungomare Dante Alighieri, 1BIS",Moneglia,,info@calaelte.it,https,WordPress,No,Aruba S.p.A.,19,32,92.00,Sì,No
Vuoi Fare Vela?,Noleggio barche,http://www.vuoifarevela.com,340 712 4438,Porto Turistico,Marina di Grosseto,,info@vuoifarevela.com,https,Shopify,No,Freethought Internet Limited,61,68,92.00,Sì,No
Piccola Nautica,Noleggio barche,https://www.piccolanautica.it,338 300 3529,"Via Doppia Croce, 54",Marina di Leuca,,,https,Shopify,No,"Cloudflare, Inc.",37,55,92.00,Sì,No
Cantieri Sant'Orsola di Angiolini Giovanna sas,Noleggio barche,http://www.cantierisantorsola.it,0185 55613,"Via degli Aranci, 1",Rapallo,,,https,React,No,"Cloudflare, Inc.",67,93,100.00,Sì,No
Boat Rental Santa Maria Navarrese Nolo Goloritzè,Noleggio barche,https://www.nologoloritze.com,331 806 5019,Porto di,Santa Maria Navarrese,,,https,Wix,No,Google LLC,72,85,92.00,Sì,No
Noleggio Barche Punta Ala Veryboat,Noleggio barche,http://veryboat.it,335 483 097,"Il porto di Punta Ala Pontile, nr 5",Castiglione della Pescaia,,veryboat@libero.it,https,WordPress,Sì,Signet B.V.,55,79,100.00,Sì,No
Paradise Boats Club • Lerici Boat Rent • Noleggio Barche a Lerici,Noleggio barche,,349 101 8578,Piazza Brusacá,Lerici,,,,,,,,,,,
Spazio Mare,Noleggio barche,http://www.spaziomare.it,0565 95112,"Via V.Veneto, Spiaggia La Rossa",Porto Azzurro,,info@spaziomare.it,https,React,No,OVH SAS,57,82,77.00,Sì,No
F&F Charter Lerici boat rent - noleggio barche lerici,Noleggio barche,https://www.ffgommonilaspezia.it,342 190 9043,Via Giuseppe Mazzini,Lerici,,info@ffgommonilaspezia.it,https,WordPress,No,SEEWEB s.r.l.,56,82,85.00,Sì,No
Good Boys Lerici Boat Rent - Noleggio Gommoni Lerici,Noleggio barche,https://www.goodboys-lericiboatrent.com,379 145 4308,"Via S. Biaggini, 33",Lerici,,info@goodboys-lericiboatrent.com,https,Shopify,Sì,Hetzner Online GmbH,56,96,100.00,Sì,No
Antonini Charter,Noleggio barche,https://www.antoninicharter.it,346 624 6996,Località Pertusola - Frazione Muggiano,Lerici,,,https,React,No,Google LLC,63,92,92.00,Sì,No
La Bottega del Mare,Noleggio barche,https://www.labottegadelmare.com,339 158 3976,"Via Vittorio Emanuele II, 162",San Vincenzo,,info@labottegadelmare.com,https,Shopify,Sì,genesys informatica srl,57,94,83.00,Sì,No
Time Charter Srl,Noleggio barche,,0565 45764,"Via Salivoli, 35A",Piombino,,,,,,,,,,,
Dufi Sail Charter,Noleggio barche,https://www.dufisailcharter.com,0565 179 1544,"Via Vittorio Emanuele II, 151",San Vincenzo,,info@dufisailcharter.com,http,React,Sì,Server Plan S.r.l.,45,48,46.00,Sì,No
Sud Ovest Srl,Noleggio barche,http://www.sudovest.com,335 526 6310,Via Vittorio Emanuele II,San Vincenzo,,,https,Joomla,Sì,"Cloudflare, Inc.",76,96,100.00,Sì,No
SparaPesca,Noleggio barche,https://sparapesca.com,393 114 3367,"Via Vittorio Emanuele II, 77",San Vincenzo,,matteo.sparapani@gmail.com,https,WordPress,Sì,OVH ISP,70,79,100.00,Sì,No
Noleggio Tolù,Noleggio barche,http://www.noleggiotoluargentario.it,380 187 3371,"Via Scalo Colombo, 24",Porto Santo Stefano,,info@noleggiotoluargentario.it,https,Shopify,No,Aruba S.p.A.,33,65,91.00,Sì,No
Sestante Charter,Noleggio barche,https://sestantecharter.it,320 703 6490,Molo F.lli Magnani,San Vincenzo,,,https,React,No,IT.Gate S.p.A.,52,60,100.00,Sì,No
Noleggio Imbarcazioni Franco Scotto,Noleggio barche,http://www.noleggiofrancoscotto.it,339 330 1739,"Ip, molo, Lungomare Andrea Doria",Monte Argentario,,noleggio.scotto@tiscali.it,https,WordPress,Sì,Netsons s.r.l.,60,93,85.00,Sì,No
Medboat Sharing Argentario,Noleggio barche,https://www.medboatsharing.com,371 477 7974,Località Poggio Pertuso,Poggio Pertuso,,info@medboatsharing.com,https,React,No,Serverplan s.r.l.,61,72,100.00,Sì,No
Blue Vibes,Noleggio barche,https://www.blue-vibes.it,331 125 5045,Porto di Cala Galera (posto M1,Porto Ercole,,info@blue-vibes.it,https,WordPress,No,Aruba S.p.A.,70,88,100.00,Sì,No
Elettromotoristica Santa Liberata,Noleggio barche,http://www.elettromotoristicasantaliberata.com,0564 813166,SP161,Orbetello,,,,WordPress,No,"Cloudflare, Inc.",56,68,92.00,Sì,No
boa rent elba srls,Noleggio barche,https://www.boarentelba.it,338 675 4689,porto di,Marina di Campo,,,https,WordPress,No,Google LLC,42,57,92.00,Sì,No
Marea Rent Di Calisi Giuseppe,Noleggio barche,,329 674 4796,Loc la Foce,Campo nell'Elba,,,,,,,,,,,
Sailing My Way,Noleggio barche,,333 657 0461,Golfo di procchio,Marciana,,,,,,,,,,,
Taxiboatelba,Noleggio barche,http://www.taxiboatelba.it,350 986 8422,"Lungomare Generale Fabio Mibelli, 51-29",Marina di Campo,,taxiboatelba@gmail.com,https,Shopify,Sì,Hetzner Online GmbH,59,51,83.00,Sì,No
Rent Malua,Noleggio barche,http://www.rentmalua.it,371 375 0504,Spiaggia Centrale isola d' Elba,Procchio,,,https,WordPress,Sì,Server Plan S.r.l.,67,80,100.00,Sì,No
Buechi Yachting,Noleggio barche,http://www.buechi-yachting.com,0565 914198,"Via della Ferriera, 29-31",Portoferraio,,buechi@elbapec.com,https,WordPress,Sì,Combell NV,68,80,92.00,Sì,No
Il Pentagono Boat Rent - Noleggio Barche - Peschiera del Garda,Noleggio barche,http://www.pentagonorent.com,340 905 8331,"Riviera Carducci, 1",Porto Centrale,,,https,WordPress,No,Google LLC,63,95,77.00,Sì,No
Punto Nautica Srls,Noleggio barche,https://www.seaelba.com,331 564 5990,Via Pian di Mezzo,Marina di Campo,,,,Shopify,No,WHG Hosting Services Ltd,74,84,100.00,Sì,No
Dolphin Boat,Noleggio barche,http://www.noleggiobarchedesenzano.com,347 054 3154,"Via Porto Vecchio, 4",Desenzano del Garda,,info@noleggiobarchedesenzano.com,https,WordPress,No,Google LLC,63,71,92.00,Sì,No
noleggia un gommone,Noleggio barche,,339 330 1346,"Lungomare Cristoforo Colombo, 1",Rosignano Solvay-Castiglioncello,,,,,,,,,,,
CVMC RENT - Circolo Velico Massa Carrara A.S.D.,Noleggio barche,,392 040 5060,"Viale Cristoforo Colombo, 2",Marina di Carrara,,,,,,,,,,,
Max charter Srls,Noleggio barche,,393 279 5166,"Via XX Settembre, 177/F2",Carrara,,,,,,,,,,,
