Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Sinergy Global Tec di Vincenzo Caggese,Negozio di elettrodomestici,https://www.sinergy-store.com/store-locator/global-tec?utm_source=GBP&utm_medium=ORGANIC&utm_campaign=GLOBAL_TEC,0881 530312,"Via Napoleone Battaglia, 90-90/b",Lucera,,sinergylucera@libero.it,https,Shopify,Sì,Infrastructure Italia Colo S.P.A,55,61,54.00,Sì,No
Caseificio Capano Rosaria,Caseificio,,0881 967175,"Via Fontana Nuova, 162",Deliceto,,,,,,,,,,,
Capano Rocco,Fornitore di materiali da costruzione,,0881 963242,Via Gavitelle,Deliceto,,,,,,,,,,,
Reti E Materassi Mendone,Negozio di materassi,,339 352 7405,"Via Domiziana, 404",Castel Volturno,,,,,,,,,,,
Il nuovo corredo GDS,Negozio di biancheria da letto,http://www.ilnuovocorredogds.it/,334 917 8942,"Via Don Giovanni Minzoni, 40",Lucera,,ilnuovocorredogds@gmail.com,https,WordPress,No,Google LLC,40,83,100.00,Sì,No
Botex,Negozio di biancheria da letto,,327 448 5049,"N, Corso Umberto I° di Savoia, 25",Lesina,,,,,,,,,,,
Futura shop,Negozio di climatizzatori,,0882 304217,"Via Colonnella, 21",Lesina,,,,,,,,,,,
Cala' Giuseppe & C. Snc,Negozio di elettrodomestici,,0882 991075,"Via Lorizio, 11",Lesina,,,,,,,,,,,
Hevea Materassi | Sede di Foggia,Negozio di materassi,https://www.heveamaterassi.it/,0881 313073,"Viale Manfredi, 86",Foggia,,info@heveamaterassi.it,https,Joomla,Sì,OVH SAS,79,91,92.00,Sì,No
La Casa del Cuscino e del Materasso,Negozio,,340 981 5749,"Via Nazionale, 610",Villa San Giovanni,,,,,,,,,,,
Euroguanciale Scarl Materassi E Cuscini,Negozio di materassi,,089 863050,"5, Contrada Annunziata, Montecorvino Rovella, SA 84096",Montecorvino Rovella,,,,,,,,,,,
PIAFLEX DI PROCIDA ALBINO STORE DELLA MAGNIFLEX,Negozio di materassi,,0828 195 5761,"Via Papa Pio XI, 91",Bellizzi,,,,,,,,,,,
Apulia Bed&Breakfast,Bed & Breakfast,https://www.apuliabb.it/,347 874 1966,"Corso Matino, 100",Mattinata,,info@apuliabb.it,https,Shopify,No,Serverplan S.r.l.,54,78,91.00,Sì,No
Fabbrica Materassi,Negozio di materassi,,360 934 591,"Via Giovanni Pascoli, 1",Vieste,,,,,,,,,,,
italguanciali,Produttore,http://www.italguanciali.it/,366 977 5094,"traversa campagna, Via Giuseppe Verdi",Terzigno,,italguanciali@gmail.com,http,PrestaShop,No,Aruba S.p.A. Network,42,84,73.00,Sì,No
A.F.G. Imbottiti Srl - Fabbrica Materassi,Negozio di materassi,https://afgmaterassi.it/,0828 52282,"Via Vincenzo Bellini, 45/47",Montecorvino Pugliano,,acquisti@afgmaterassi.it,https,Shopify,No,Netsons s.r.l.,62,77,85.00,Sì,No
Fabbrica Materassi Carboncino Spaziomedical,Negozio di materassi,,081 736 3805,"Via Pio XII, 117",Casoria,,,,,,,,,,,
Sogni&Relax,Negozio di materassi,https://www.sognierelax.it/,375 613 4108,"Via Paolo Telesforo, 98",Foggia,,sermaterassi@gmail.com,https,React,No,Aruba S.p.A.,56,90,85.00,Sì,No
Dorelan Manfredonia,Negozio di materassi,https://www.dorelan.it/it/punti-vendita/dorelan-manfredonia,0884 662834,"Via Gargano, 45/49",Manfredonia,,,https,WordPress,Sì,"Amazon.com, Inc.",0,35,100.00,Sì,No
Domenflex - Fabbrica di Materassi di Caputo Pietro,Negozio di materassi,http://www.domenflex.com/,081 064 0327,"Via Pioppaino, 93",Castellammare di Stabia,,,http,WordPress,Sì,Aruba S.p.A.,47,41,77.00,Sì,No
"Comodo Relax | Divani, Materassi e Letti",Negozio di divani,,351 123 7198,"Via delle Antiche Mura, 125/127",Manfredonia,,,,,,,,,,,
"Arredolegno | Case in legno,Tetti in legno, Gazebo, Infissi, Porte, Parquet, Pergole Bio climatiche, Arredo su misura.",Costruttore di case su misura,https://www.arredolegnofoggia.it/,0881 189 7080,Viale Niccolò Copernico,Manfredonia,,info@arredolegnofoggia.it,https,Shopify,Sì,Aruba S.p.A.,60,91,100.00,Sì,No
Veradea Materasso Digital Store - Manfredonia (FG),Negozio di materassi,https://www.veradea-materasso.com/it,0884 195 1729,"Via delle Antiche Mura, 125/127",Manfredonia,,,https,React,Sì,"Cloudflare, Inc.",51,48,85.00,Sì,No
Taronna G. Di Viola Daniele,Produttore di arredi per negozi e supermercati,http://www.taronna.com/,349 472 9936,"Via Giosuè Carducci, 2",Manfredonia,,info@taronna.com,https,React,No,Aruba S.p.A.,40,51,46.00,Sì,No
Noblesse di Taccardi,Negozio di tende,,0885 782267,"Corso Umberto I, 38",Orta Nova,,,,,,,,,,,
Si Dormire by Nudian srl - Divani e Letti Contenitore,Negozio di letti,https://www.sidormire.it/,344 184 4577,"ss 114, 1° Piano Centro Commerciale Tremestieri, km 6.200",Tremestieri,,info@sidormire.it,https,Shopify,Sì,Aruba S.p.A. Network,56,73,100.00,Sì,No
Permaflex Store Messina,Negozio di materassi,,090 369 2929,"Via Ettore Lombardo Pellegrino, 22",Messina,,,,,,,,,,,
Cifaldi Salvatore,Negozio di mobili,,0885 784063,"Via Alcide De Gasperi, 98",Orta Nova,,,,,,,,,,,
Cifaldi Teresa,Negozio di mobili,,0885 782412,"Via Salvo D'Acquisto, 6",Orta Nova,,,,,,,,,,,
Rosanna Mobili,Negozio di mobili,,0885 782750,"Via Benedetto Di Virgilio, 6",Orta Nova,,,,,,,,,,,
Spagnuolo Ecologia srl,Servizio di gestione dei rifiuti,http://www.spagnuoloecologia.it/,0884 542818,S.p 141 Delle Saline km 0+900,Manfredonia,,amministrazione@spagnuoloecologia.it,https,WordPress,No,Aruba S.p.A. Network,56,74,85.00,Sì,No
Lanciano Felicetta E Figli,Negozio di articoli da regalo,,0885 784828,"Corso Aldo Moro, 55",Orta Nova,,,,,,,,,,,
Interni Arredamenti Cifaldi,Negozio di mobili,,0885 784167,"Via Alcide De Gasperi, 104",Orta Nova,,,,,,,,,,,
T. e D. Materassi di Tufariello Donato,Negozio di materassi,http://www.materassited.it/,0885 090034,"Viale Ferrovia, 12",Orta Nova,,info@materassited.it,https,React,Sì,HOSTINGER US,57,81,85.00,Sì,No
Maiuguale laboratorio artigiano dal 1986,Negozio di artigianato tipico,https://www.maiuguale.it/,338 899 3222,"Maiuguale, Via Castello, 4",Peschici,,info@maiuguale.it,https,ASP.NET,No,Aruba S.p.A. Network,84,82,92.00,Sì,No
Tartaglia Ferramenta Di Tartaglia Sabino,Ferramenta,,0882 393190,"Corso Giacomo Matteotti, 137",Torremaggiore,,,,,,,,,,,
Centro Bonboniere Artemisia - Orta Nova (fg),Negozio di souvenir di matrimonio,http://www.bombonierecerimonia.com/artemisia-orta-nova/,0885 782669,"Largo Filippo Turati, 4",Orta Nova,,,https,WordPress,No,Network Transit Holdings LLC,55,86,92.00,Sì,No
Bar Pasticceria Fabbiano Ignazio,Pasticceria,,0885 845485,"Corso Aldo Moro, 52",Orta Nova,,,,,,,,,,,
Ferramenta & Colori Razionale,Ferramenta,,0882 070379,"Via della Costituente, 26",Torremaggiore,,,,,,,,,,,
Carlucci Food,Negozio di liquori,https://www.oliocarlucci.it/,320 027 8669,"Via Villaglori, 83",Torremaggiore,,,https,Shopify,No,Keliweb S.R.L,68,89,85.00,Sì,No
Longo Pasquale,Negozio di abbigliamento,,0882 386268,"Corso Giacomo Matteotti, 143",Torremaggiore,,,,,,,,,,,
Arredamenti Roggia Di Torchiarella Leonardo & C. S.N.C. a Orta Nova (fg),Negozio di mobili,https://www.arredamentiroggia.it/,0885 781214,"Via Cialdini, 51",Orta Nova,,info@arredamentiroggia.it,https,WordPress,Sì,Seeweb srl,43,63,92.00,Sì,No
Rocchettana Car Soc. Coop.,Fornitore di trattori e macchine agricole,,0885 654276,"SP99, 1",Rocchetta Sant'Antonio,,,,,,,,,,,
Tessuti e merceria Emporio Textiles,Negozio,,347 000 0530,"Via Soldato Ercolino, Viale della Gioventù",San Giovanni Rotondo,,,,,,,,,,,
LG MATERASSI,Negozio di materassi,,0882 441004,"Via Foggia, 130",San Giovanni Rotondo,,,,,,,,,,,
Arredamenti e Regali,Negozio di elettrodomestici,,0882 453586,"Via Gian Lorenzo Bernini, 9",San Giovanni Rotondo,,,,,,,,,,,
Gitto soluzioni per il riposo,Negozio di materassi,http://www.gittoletto.it/,090 293 5373,"Via Cesare Battisti, 280",Messina,,info@gittoletto.it,https,WordPress,Sì,Keliweb S.R.L,50,59,83.00,Sì,No
Garruto Francesco,Falegname,,0885 654674,"Via Gesumunno, 15",Rocchetta Sant'Antonio,,,,,,,,,,,
"Gelsomino Edilizia | Ferro sagomato, Gabbie in ferro per pali di fondazione, Case in legno, Strutture e Tetti in legno.",Azienda di carpenteria metallica,https://www.gelsominoedilizia.com/,0884 582828,Viale Niccolò Copernico,Manfredonia,,info@gelsominoedilizia.com,https,Shopify,Sì,Aruba S.p.A.,64,91,100.00,Sì,No
Torrefazione Simiele srl,Pasticceria,http://www.simielecakedesign.com/,0882 604499,"Via Marsala, 12",Torremaggiore,,robertosimiele@virgilio.it,https,React,No,Server Plan S.r.l.,55,54,85.00,Sì,No
Azienda Agricola Masella - Produzione e Vendita di Olio Extravergine di Oliva Pugliese,Azienda agricola biologica,https://azienda-agricola-masella.jimdosite.com/,377 398 4054,Loc.Citrigni sn,Peschici,,,,Jimdo,Non trovato,"Cloudflare, Inc.",95,96,92.00,Stato Non Determinato,No
Morigerato Carlo,Tappezziere,,0882 333499,"Via Croce Santa, 19",San Severo,,,,,,,,,,,
PUNTO NOTTE di Calabrese Daniele - Materassi e Imbottiti,Negozio di materassi,,0882 222311,"Via Don Minzoni, 62 E/F",San Severo,,,,,,,,,,,
Puglia-Farm,Agriturismo,https://puglia-farm.com/,353 453 1019,Via Ospizio,Rocchetta Sant'Antonio,,info@puglia-farm.com,https,Shopify,Sì,"Amazon.com, Inc.",52,64,85.00,Sì,No
Arredamenti Caposiena Ambienti e Cucine di Caposiena Gianluca & Matteo Snc,Negozio di mobili,,0882 373225,"Via Antonio, Via A. d'Amico, 8/D",San Severo,,,,,,,,,,,
Allutek Di Vicedomini Francesco G,Ferramenta,,0882 476523,"Via Torre Mileto, 154",San Nicandro Garganico,,,,,,,,,,,
Nardella Interni,Designer d'interni,,0882 834374,"SS272, KM 13,200",San Marco in Lamis,,,,,,,,,,,
Mobilarredo di Giuseppe Di Paola (M. L. PAGANO),Negozio di mobili,,338 440 9659,"Via dei Galli, 14",San Nicandro Garganico,,,,,,,,,,,
Mobili Dekarredo,Negozio di mobili,http://www.dekarredo.it/,0882 475738,"Via Torre Mileto, 96, Via Torre Mileto, 98",San Nicandro Garganico,,,http,Jimdo,No,Host SpA,65,95,92.00,Sì,No
Fiori Secchi Guerrieri Armando & Giuseppe Srl,Negozio di fiori secchi,http://www.fiorisecchiguerrieri.it/,0882 496018,"Via Torre Mileto, km. 10",San Nicandro Garganico,,info@fiorisecchiguerrieri.it,https,Joomla,No,Aruba S.p.A. Network,71,87,91.00,Sì,No
Centro Mobili,Negozio di mobili,,0882 472099,"Strada per, Via Torre Mileto, Km 2",San Nicandro Garganico,,,,,,,,,,,
Notte & Sofà,Mobiliere,,345 382 7011,Località Mannarelle (Zona Artigianale,Vico del Gargano,,,,,,,,,,,
Angelicchio Arredamenti | Mobili & Materassi,Produttore di mobili,,347 928 5694,"Via del Risorgimento, 42",Vico del Gargano,,,,,,,,,,,
Gest,Sartoria su misura,http://www.gest-italia.com/,0882 276450,"Via Carlo Cattaneo, 13",San Marco in Lamis,,ecom-swiper@11.css,https,Shopify,No,"Cloudflare, Inc.",59,73,92.00,Sì,No
Ellegiesse stock e fallimenti,Centro commerciale,,0885 431562,"Via Tenente Maggiore Vincenzo, 29",Stornara,,,,,,,,,,,
CAMPERISTA DORMIGLIONE e IL DORMIGLIONE Centro materassi casa - Camper/Roulotte e Camion,Negozio di materassi,http://www.camperistadormiglione.it/,320 323 2300,"Via Don Felice Canelli, 42",San Severo,,camperistadormiglion@libero.it,https,Joomla,Sì,OVH ISP,42,89,100.00,Sì,No
Mobilificio Esseci Mobili D Autore,Negozio di mobili,,0882 491331,"Via Torre Mileto, km 3,500",San Nicandro Garganico,,,,,,,,,,,
ARREDAMENTI DI CATALDO di Michele DI CATALDO,Negozio di mobili,,327 477 1239,"Via della Resistenza, 117/E",Vico del Gargano,,,,,,,,,,,
Ferramenta Laganella,Ferramenta,https://ferramentalaganella.it/,0884 991041,"Via Papa Giovanni XXIII, 35/37",Vico del Gargano,,info@ferramentalaganella.it,https,Joomla,Sì,Aruba S.p.A,49,61,92.00,Sì,No
Campanile Michele,Negozio di biancheria,,328 655 6570,"Via Giovanni XXIII, 93",Vieste,,,,,,,,,,,
Di Salvatore Rocco,Ferramenta,,0885 434381,"Via Regina Elena, 19",Stornara,,,,,,,,,,,
Demaflex Dei F.Lli De Marinis S.A.S.,Negozio di materassi,http://www.demaflex.com/,080 872 8144,"V. Trani, 17",Corato,,info@demaflex.com,http,ASP.NET,No,IONOS SE,100,100,100.00,Sì,No
Pietro Delicio,Costruttore di case,,324 845 0778,S.P.Gianlorenzo s.n.c,Stornara,,,,,,,,,,,
Casalinghi da Riccardo,Negozio di articoli da cucina,,0884 701779,"Via Giovanni XXIII, 107",Vieste,,,,,,,,,,,
Kuoiart Negozio di regali e souvenir - Artigiano cuoio e pelle,Negozio di accessori di moda,http://www.kuoiart.it/,0884 700086,"Corso Umberto I, 29",Vieste,,,,Joomla,No,Aruba S.p.A,73,85,83.00,Sì,No
Silvestro Luigi E C. S.A.S.,Fornitore di finestre,,0881 550172,Via Croce,Volturino,,,,,,,,,,,
Cartolibreria La Bottega dei Sogni,Cartoleria,http://www.cartolibrerialabottegadeisogni.it/,348 113 8750,"Via Vittorio Emanuele, 14",Stornara,,supporto@cartolibrerialabottegadeisogni.it,https,React,No,Aruba S.p.A.,39,43,83.00,Sì,No
Delicio Domenico,Negozio di materiali da costruzione,,0885 434516,"Via Giuseppe Mazzini, 17",Stornara,,,,,,,,,,,
Amoruso Vito & Figli S.N.C.,Negozio,,0885 431533,"Contrada Posticciola, Stornara, FG 71047",Stornara,,,,,,,,,,,
Aqua - Letto e Colazione,Bed & Breakfast,,338 592 9788,"Via Giulio Cafaro 1, Estramurale S. Pietro, 83",Acquaviva delle Fonti,,,,,,,,,,,
Agricola Ricucci,Azienda agricola biologica,https://www.agricolaricucci.it/,349 371 0833,Contrada Santa Lucia,Rodi Garganico,,,https,React,Sì,OVH SAS,52,72,85.00,Sì,No
Agrumaria Ricucci,Fattoria,https://www.agricolaricucci.it/,0884 965043,"Via Cristoforo Colombo, 4",Rodi Garganico,,,https,WordPress,Sì,OVH SAS,55,70,85.00,Sì,No
Magaldi Carmine,Servizio di disinfestazione,,0885 433057,"Via Pietro Mascagni, 23",Stornarella,,,,,,,,,,,
IL Moschettiere SRL,Lavorazione di frutta e verdura,,335 758 7604,"SP133, KM 1/200",Adelfia,,,,,,,,,,,
ItalFoam s.r.l.,Fornitore di gommapiuma,,080 572 2640,"Via Lazio, 110",Acquaviva delle Fonti,,,,,,,,,,,
Michele Burdi srl,Legna da ardere e pellet,http://www.micheleburdisrl.com/,080 459 7489,"Strada Provinciale 70 Adelfia, km 1,6",Adelfia,,,https,WordPress,Sì,SEEWEB s.r.l.,64,80,100.00,Sì,No
DormiBed,Negozio di materassi,,347 607 2586,"Centro Commerciale IL BARICENTRO, Lotto 4B, Modulo 1",Casamassima,,,,,,,,,,,
DormiLattice Materassi | Sede Legale,Negozio di materassi,https://www.dormilattice.it/,080 455 1096,"Via Papa Paolo VI, 42",Capurso,,info@dormilattice.it,https,Webnode,No,Amazon Technologies Inc.,68,97,100.00,Sì,No
Lanera Lino & C. - Finestre - Porte - Cancelli - Adelfia - Bari,Fornitore di porte,https://www.lanerasrl.it/,080 459 6897,"Via Martin Luther King, 1",Adelfia,,officinelanera@gmail.com,https,Shopify,No,Host SpA,48,92,100.00,Sì,No
Mickyflex Materassi Evolution - Sede produttiva Capurso,Negozio di materassi,http://www.mickyflex.it/,080 455 9996,"Via Casamassima, 20",Capurso,,showroom@mickyflex.it,https,Shopify,Sì,Armada WAN2,62,84,100.00,Sì,No
L'Angolo delle Primizie,Negozio di frutta e verdura,,346 828 2483,"Piazza IV Novembre, 10",Adelfia,,,,,,,,,,,
"AD Relax - Materassi, Guanciali e Reti",Negozio di materassi,https://www.adrelax.it/,080 403 7675,"Via Guido Dorso, 28",Bari,,info@adrelax.it,https,React,Sì,Seeweb srl,56,73,83.00,Sì,No
Casa Del Dolce Zambetta Francesco,Caffetteria,https://sites.google.com/view/casadeldolce/home-page,080 459 4502,"Via Dalla Chiesa Generale, Via C. Alberto, 2",Adelfia,,,https,React,No,Google LLC,59,86,83.00,Sì,No
Bariflex Materassi Artigianali dal 1926,Negozio di materassi,http://www.bariflexmaterassi.com/,080 523 2547,"Via Principe Amedeo, 279",Bari,,bariflexmaterassi@gmail.com,https,Joomla,No,Serverplan S.r.l.,65,72,92.00,Sì,No
IMPERIALFLEX di Sgobba Giuseppe & Figli snc,Negozio di materassi,http://www.imperialflex.it/,080 493 1261,"Via Padre G. Lerario, 20/28",Putignano,,info@imperialflex.com,https,React,Sì,"Namecheap, Inc.",66,95,92.00,Sì,No
Far.Bed,Negozio di materassi,https://www.farbed.it/,080 321 8162,"Via Camillo Rosalba, 47/E2",Bari,,info@farbed.com,https,WordPress,Sì,Aruba S.p.A. Network,51,71,92.00,Sì,No
Albasana,Negozio di materassi,http://www.albasana.it/,080 205 4331,"Via Tinella, 119",Fasano,,info@albasana.it,https,React,No,Server Plan S.r.l.,51,59,92.00,Sì,No
Edilizia De Carlo S.R.L.,Fornitore di materiali da costruzione,http://ediliziadecarlo.it/,080 432 2057,"Viale Luigi Einaudi, 61",Alberobello,,info@mcsoftwareitalia.it,http,ASP.NET,No,GENESYS,100,100,73.00,Sì,No
Arketicom,Produttore,https://it.arketicom.com/,327 621 5070,"SP92, km 1",Bitritto,,info@arketicom.com,https,Shopify,No,"Cloudflare, Inc.",38,74,100.00,Sì,No
D'Oria Arredi,Negozio di mobili per cucina,http://www.doriaarredi.it/,080 432 5246,"Via Domenico Morea, 29",Alberobello,,shop@doriaarredi.it,https,Shopify,Sì,Hetzner Online GmbH,49,83,83.00,Sì,No
Agrusti & C. Ingrosso,Magazzino all'ingrosso,https://www.agrusti.eu/,080 432 0011,"Via Tito Schipa, 9",Alberobello,,,https,ASP.NET,No,Alessandro Coratelli trading as CODEMA,26,26,83.00,Sì,No
Naturalflex,Negozio di materassi,,338 326 5556,"Corso Vittorio Emanuele II, 29",Altamura,,,,,,,,,,,
Giannini Alessandro,Negozio di elettrodomestici,,080 622050,"Via D'Erasmo Giovanni, 11",Grumo Appula,,,,,,,,,,,
Sogni Blu,Negozio di materassi,http://www.sogniblu.net/,080 530 9011,"Via Vincenzo Aulisio, 21",Bari,,info@sogniblu.net,https,Joomla,Sì,Aruba S.p.A.,52,63,77.00,Sì,No
MATERASSI & Sofà Bari,Negozio di materassi,,080 926 2698,"Viale Unità d'Italia, 22",Bari,,,,,,,,,,,
Eminflex Bari Triggiano,Negozio di materassi,https://www.eminflex.it/,340 452 0048,Via Giannavello localita Cutizza,Triggiano,,info@eminflex.it,https,WordPress,Sì,Aruba S.p.A.,62,63,85.00,Sì,No
Rafaschieri Relax,Produttore di mobili,,080 416 3609,"Via Napoli, 333/L",Bari,,,,,,,,,,,
Qualitybed srl,Negozio di materassi,http://www.qualitybed.it/,080 455 5660,"Ex s.s. 100 km 11,200, Zona Industriale",Capurso,,commerciale@qualitybed.it,https,WordPress,Sì,Armada WAN2,54,63,92.00,Sì,No
Altaflex - Punto vendita / Showroom,Negozio di materassi,https://www.altaflex.it/,080 314 0616,"Via Giovanni Bovio, 1B",Altamura,,segreteria@altaflex.it,https,WordPress,No,Aruba S.p.A. Network,56,86,85.00,Sì,No
Permaflex Altamura,Negozio di materassi,,330 984 822,"Via dei Mille, 62",Altamura,,,,,,,,,,,
Dorelan Bari Carrassi,Negozio di materassi,https://www.dorelan.it/it/punti-vendita/negozio-dorelan-bari,080 542 4677,"Viale Papa Giovanni XXIII, 127",Bari,,,,Shopify,Non trovato,"Amazon.com, Inc.",51,65,85.00,No - Pagina Non Trovata (404),No
Dormi Strato,Negozio di materassi,,345 903 1355,"Via dei Mille, 59",Altamura,,,,,,,,,,,
Myflex,Negozio di materassi,,080 314 0153,Sp235 Contrada Pontrelli,Altamura,,,,,,,,,,,
Tusleep Srl,Negozio di materassi,,080 880 6473,Via della Lenticchie,Altamura,,,,,,,,,,,
Sofa` Italia S.r.l.,Negozio di divani,,080 237 0605,"Via del Grano, 25 Z.I.",Altamura,,,,,,,,,,,
Maddalena Home Altamura,Negozio di biancheria da letto,http://www.maddalenahome.it/,080 314 9749,"Via Caduti di Via Fani, 16",Altamura,,commerciale@nem-srl.it,https,Shopify,Sì,Google LLC,64,88,92.00,Sì,No
Living Divani Letto,Negozio di divani,https://www.livingdivaniletto.it/,080 311 4442,"Via della Rucola, 12/14/16",Altamura,,livingdivaniletto@libero.it,https,Shopify,Sì,Interoute Telecommunications (UK) Ltd,56,78,92.00,Sì,No
Boheme Salotti,Produttore,https://www.bohemesalotti.it/,080 914 0992,"Via Filomena Loporcaro, 12-14",Altamura,,info@bohemesalotti.it,https,Shopify,Sì,Cicorella srl,62,52,73.00,Sì,No
MATERASSI TEMPUR | Kirò Comfort,Negozio di materassi,https://www.kirodesign.it/,080 859 4678,"Via Giuseppe Capruzzi, Via Giovanni Amendola, 2",Bari,,info@kirodesign.it,https,Joomla,Sì,Aruba S.p.A. Network,52,80,92.00,Sì,No
Giacobbe Salotti,Negozio di divani,https://www.giacobbesalotti.it/,380 507 4503,"Largo F. S. Nitti, 72A",Altamura,,info@giacobbesalotti.it,https,React,No,Aruba S.p.A. Network,60,78,100.00,Sì,No
Euroflex,Accessori per mobili,http://www.euroflexweb.it/,080 310 2945,"Via del Tabacco, 29",Altamura,,,https,React,No,"Cloudflare, Inc.",48,74,92.00,Sì,No
Scalera Giocattoli S.a.s.,Negozio di giocattoli,https://shop.scaleragiocattoli.it/,080 631243,"Via Bachelet, 16",Bitritto,,info@scaleragiocattoli.it,https,ASP.NET,Sì,Aruba S.p.A,82,100,100.00,Sì,No
