Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
NOLEGGIO AUTO E SCOOTER CARROZZI,Agenzia di noleggio auto,,0832 851276,Via Lecce,Vernole,,,,,,,,,,,
Iannello Lucio - Grupama,Agenzia di assicurazioni,,0921 561107,"Via Chiusa Alvani, 23",Bompietro,,,,,,,,,,,
Autonoleggio Liprino,Agenzia di noleggio auto,,329 614 0835,"Via Comunale Barranca, 4",Acquedolci,,,,,,,,,,,
Vip Car Autonoleggio Adriana Kolonyova,Agenzia di noleggio auto,,333 812 5077,"Contrada, Via Monaci, 5",Sant'Agata di Militello,,,,,,,,,,,
Sicily by Car Autonoleggio Città di Giardini Naxos,Agenzia di noleggio auto,,0942 54045,"Via Recanati, 21",Giardini-Naxos,,,,,,,,,,,
Noleggio Auto Car & Services srls,Agenzia di noleggio auto,https://www.car-servicessrls.it/,347 810 0505,"Via Sbarre Centrali, 337",Reggio di Calabria,,info@car-servicessrl.it,https,Angular,Sì,One.com A/S,60,92,100.00,Sì,No
Dal 1957 Fratelli Barba,Agenzia funebre,https://www.fratellibarba.net/necrologi,338 549 5745,"Via Vittorio Emanuele III, 49",Acquaviva Platani,,,https,React,No,Google LLC,59,95,83.00,Sì,No
Many Services SRL.S,Agenzia di noleggio auto,,391 469 9130,"Via Camillo Benso Conte di Cavour, 36",Carlentini,,,,,,,,,,,
Sicily by Car Autonoleggio Aeroporto di Palermo,Agenzia di noleggio auto,,091 591250,Località Cinisi,Punta Raisi,,,,,,,,,,,
NoleggioRentalCarsB&G di Budonaro Giovanni,Agenzia di noleggio auto,https://noleggiorentalcarsbg.com/,389 539 5981,"Via XXV Aprile, 113",Augusta,,noleggiorentalcarsbg@gmail.com,https,React,Sì,Netsons s.r.l.,80,98,100.00,Sì,No
A.L. Autonoleggio,Agenzia di noleggio auto,https://www.alautonoleggio.com/,371 593 1701,"Via Principe di Piemonte, 284",Fiumefreddo di Sicilia,,antoniolizzio06@icloud.com,https,Shopify,Sì,Aruba S.p.A. Network,70,98,100.00,Sì,No
Europcar Palermo Stazione Ferroviaria - Notarbartolo,Agenzia di noleggio auto,,091 301825,"P.zza M.boiardo, Via Umberto Giordano",Palermo,,,,,,,,,,,
Dream Rent Stazione Centrale - Noleggio Auto e Scooter - Rent Car and Scooter,Agenzia di noleggio auto,https://dreamrent.info/,388 482 8482,"Via Gorizia, 14",Palermo,,dreamrentoffice@gmail.com,https,WordPress,Sì,Server Plan S.r.l.,63,84,92.00,Sì,No
Risparmia RCA facile,Agenzia di assicurazioni,,0925 952656,"Via Colonnello Vita, 27",Caltabellotta,,,,,,,,,,,
Carabinieri Comando Stazione Baucina,Arma dei Carabinieri,,091 829 2016,Via Palermo,Baucina,,,,,,,,,,,
D'Angelo Noleggi,Agenzia di noleggio auto,,392 030 2749,"Via F. S. Cavallari, 6",Castelvetrano,,,,,,,,,,,
Autoservizi Di Midili Giuseppe Maria & C. Sas,Agenzia di noleggio auto,,090 993 1730,"Via Luigi Pirandello , località Cardà",Roccavaldina,,,,,,,,,,,
Cristina S.r.l.,Servizio di traino,http://www.cristinasrl.com/,0933 22066,"Via Fontanelle, 50",Caltagirone,,,https,WordPress,Sì,Aruba S.p.A,45,85,92.00,Sì,No
Locauto,Agenzia di noleggio auto,,091 685 0991,"Via Umberto Giordano, 8",Palermo,,,,,,,,,,,
Helios Noleggio & Pratiche Auto,Agenzia pratiche auto e barche,https://www.autonoleggiohelios.it/,327 551 5180,"Via Giuseppe Mazzini, 27",Gioiosa Marea,,,https,Joomla,No,One.com A/S,57,71,85.00,Sì,No
Auto Click - Noleggio Auto,Agenzia di noleggio auto,,328 949 3524,"Via IV Novembre, 6",Campobello di Licata,,,,,,,,,,,
Auto In Rent,Agenzia di noleggio auto,https://www.autoinrentpalermo.it/,335 194 7841,"Via F. Petrarca, 42",Palermo,,autoinrent.maurizio@gmail.com,https,Joomla,Sì,Aruba S.p.A. Network,54,82,100.00,Sì,No
Autonoleggio Sa.Da Tours,Agenzia di noleggio auto,,335 683 5923,"Via Papa Montini, 21",Piazza Armerina,,,,,,,,,,,
Farmer Soc. Coop. Noleggio Con Conducente Noleggio Auto Transfer Trapani Castelvetrano,Servizio taxi,,328 664 7200,"Via Vittorio Emanuele, 58",Castelvetrano,,,,,,,,,,,
M.A.L.G.O. Autonoleggio Senza Carta Di Credito Vendita Auto Nuovo Ed Usate,Agenzia di noleggio auto,,351 974 6721,"Via Principe di Piemonte, 127",Fiumefreddo di Sicilia,,,,,,,,,,,
Noleggio auto economica Palermo e provincia.,Agenzia di noleggio auto,https://autonoleggiodifalco.it/,348 268 0126,"Contrada Schettino, 9",Casteldaccia,,amministrazione@pec.s4u.it,https,Shopify,Sì,Aruba S.p.A. Network,61,94,100.00,Sì,No
AUTONOLEGGIO Catania rent car di Salvo Mirabella noleggio auto moto scooter furgoni auto 7posti,Agenzia di noleggio auto,,331 454 2523,"Via Carlo Forlanini, 118",Catania,,,,,,,,,,,
Europcar Catania,Agenzia di noleggio auto,,095 434513,"Corso delle Province, 79/81",Catania,,,,,,,,,,,
Autonoleggio Leone,Agenzia di noleggio auto,,324 849 5207,"Via Domenico fragalò, 12",Castelvetrano,,,,,,,,,,,
Autonoleggio di Andrea Nocera,Agenzia di noleggio auto,https://www.nocerarent.com/,328 679 1714,"Via Belgio, 3",San Giovanni Gemini,,info@nocerarent.com,https,React,Sì,Aruba S.p.A. Network,45,77,100.00,Sì,No
LG TRAVEL - Agenzia di Viaggi & T.O.,Agenzia viaggi,,379 123 5117,"Piazza Triona, 11",Bisacquino,,,,,,,,,,,
Carabinieri Comando Stazione Aliminusa,Arma dei Carabinieri,,091 899 7480,"Corso Generale Grisanti, 84",Aliminusa,,,,,,,,,,,
Viaggi Alessio,Agenzia di noleggio auto,https://www.viaggialessio.it/,328 161 2529,"VIA CASE SPARSE, 29",Cavallino,,,https,Shopify,No,Server Plan S.r.l.,86,100,100.00,Sì,No
Ibla Rent Car,Agenzia di noleggio auto,,347 327 2700,"Via Campo dei Fiori, 16",Paternò,,,,,,,,,,,
Noleggio auto per matrimoni Catania e provincia,Agenzia di noleggio auto,,392 408 6775,"Via Battiati, 9",Adrano,,,,,,,,,,,
SALICI RENT CAR senza carta di credito,Agenzia di noleggio auto,,342 999 9827,"Via Galermo, 241",Catania,,,,,,,,,,,
Etna Rent,Agenzia di noleggio auto,http://www.taorminarent.it/,0942 51972,"Via Dalmazia, 8",Giardini Naxos,,johndoe@domain.com,https,ASP.NET,No,VHosting,62,85,100.00,Sì,No
Europcar Augusta,Agenzia di noleggio auto,,0931 994847,"Via XIV Ottobre, 47",Augusta,,,,,,,,,,,
Autonoleggio Di Grigoli,Agenzia di noleggio auto,https://www.autonoleggiodigrigoli.it/,348 760 5012,"Via Campania, 35",Cammarata,,digrigoliauto@gmail.com,http,Joomla,No,Aruba S.p.A.,62,71,92.00,Sì,No
Felirent Palermo,Agenzia di noleggio auto,https://www.felirent.it/,091 870 1414,"Via Nazionale, 17",Cinisi,,reservations@felirent.it,https,React,No,Google LLC,56,87,100.00,Sì,No
Europcar Cefalù,Agenzia di noleggio auto,,0921 923801,"Via Maestro Pintorno, 11",Cefalù,,,,,,,,,,,
Carabinieri Comando Stazione Castiglione di Sicilia,Arma dei Carabinieri,,0942 984000,Via S. Francesco,Castiglione di Sicilia,,,,,,,,,,,
Brid Rent,Agenzia di noleggio auto,https://www.bridrent.it/,389 312 2934,"Aeroporto internazionale Falcone e Borsellino di Palermo, Via Nazionale, 3",Punta Raisi,,info@bridrent.it,https,Shopify,No,Aruba S.p.A.,56,76,100.00,Sì,No
Discovery Madonie s.a.s.,Agenzia viaggi,,320 146 4563,"Via Fonti di Camar, 73",Castelbuono,,,,,,,,,,,
Studio Castelbuono di Macaluso Salvatore,Agente immobiliare,,0921 679009,"Via Vittorio Emanuele, 54",Castelbuono,,,,,,,,,,,
AB EXCLUSIVE,Agenzia di noleggio auto,http://www.abexclusive.it/,392 404 0131,"Via di Benedetto, 15",Partinico,,abexclusive@virgilio.it,http,React,No,Aruba S.p.A. Network,50,42,82.00,Sì,No
Carabinieri Comando Stazione Castelbuono,Arma dei Carabinieri,,0921 671111,"Via Principe Umberto, 12",Castelbuono,,,,,,,,,,,
Glamping Sicily,Agenzia di affitto di case per vacanze,,0942 620673,"Via S. Antonio Vecchio, 20",Castiglione di Sicilia,,,,,,,,,,,
Agenzia D’ Alba,Ufficio patenti,,327 636 2835,"Via Sandro Pertini, 141",Ficarazzi,,,,,,,,,,,
Unipolsai Bonomo,Agenzia di assicurazioni,,0921 679622,"Via Geraci, 181",Castelbuono,,,,,,,,,,,
Grannies on the Road,Agenzia di noleggio auto,http://www.granniesontheroad.it/,327 205 9505,"Via IV Novembre, 69",Aci Catena,,info@granniesontheroad.it,https,WordPress,No,Aruba S.p.A.,46,82,100.00,Sì,No
OK Mobility - Aeroporto Catania,Agenzia di noleggio auto,https://okmobility.com/it/rent/stores/italia/catania/aeroporto-catania?utm_campaign=GMB_AeropuertoCatania&utm_medium=organic&utm_source=gmb,06 5326 2388,"Via Fontanarossa, 20",Catania,,,https,React,No,"Amazon.com, Inc.",27,43,85.00,Sì,No
Musumarra Rental Car,Agenzia di noleggio auto,http://musumarrarentalcar.it/,0931 511111,"Viale Italia, 262",Augusta,,,https,Shopify,Sì,Google LLC,53,77,100.00,Sì,No
LAGRUA ASSICURAZIONI E SERVIZI DI LA GRUA FABRIZIO,Agenzia di assicurazioni,,0921 677186,"Via Sant'Anna, 11/1°PIANO",Castelbuono,,,,,,,,,,,
Garibaldi Rental Car Autonoleggio,Agenzia di noleggio auto,http://www.garibaldirentalcar.com/,095 086 0885,"Via Giuseppe Garibaldi, 115",Catania,,,https,React,No,Aruba S.p.A. Network,60,92,91.00,Sì,No
FG Rental Car,Agenzia di noleggio auto,https://www.fgrentalcar.it/,366 155 6086,"Via Giovanni Cimabue, 41",Palermo,,info@fgrentalcar.it,https,WordPress,Sì,Sconosciuto,59,72,92.00,Sì,No
CarMotion Palermo DT,Agenzia di noleggio auto,http://www.carmotion.it/,091 609 0788,"Via Francesco Crispi, 250",Palermo,,info@carmotion.it,https,WordPress,Sì,Aruba S.p.A. Network,68,91,77.00,Sì,No
King Car Autonoleggio - Soccorso Stradale,Agenzia di noleggio auto,,348 602 1878,"Via XII Traversa, 92",Belpasso,,,,,,,,,,,
the king of car aci,Agenzia di noleggio auto,,095 836 3267,"Via Vittorio Emanuele, 153",Aci Catena,,,,,,,,,,,
La Paglia Salvatore,Negozio di elettronica,,091 829 3558,"Corso Umberto I, 243",Ciminna,,,,,,,,,,,
CASSATA MICHELE Groupama Assicurazioni,Agenzia di assicurazioni,,091 820 4566,"Corso Umberto I, 34",Ciminna,,,,,,,,,,,
Movee Rent - Noleggio a breve e medio termine a Palermo,Agenzia di noleggio auto,https://www.movee.it/,091 747 6624,"V.le Croce Rossa, 122",Palermo,,info@movee.it,https,Sanity.io,Sì,"Amazon.com, Inc.",86,95,100.00,Sì,No
Kappacar Autonoleggio auto e furgoni,Agenzia di noleggio auto,,348 422 5167,"Piazza Giacomo Matteotti, 75",Castelvetrano,,,,,,,,,,,
Bringo Car Rental,Agenzia di noleggio auto,http://www.bringocarrental.com/,338 434 6854,SS 113 Settentrionale Sicula,Cinisi,,,https,WordPress,Sì,Google LLC,61,81,85.00,Sì,No
L'Automax rent car,Agenzia di noleggio auto,https://lautomaxrentcar.com/,351 556 5742,"Via Impastato Peppino, snc",Cinisi,,info@lautomaxrentcar.it,https,React,No,Hetzner Online GmbH,28,61,82.00,Sì,No
Antony's Cars,Agenzia di noleggio auto,https://www.antonyscars.com/,393 759 0846,"Via Pasteria, 27",Calatabiano,,,https,WordPress,No,Google LLC,70,93,85.00,Sì,No
gl rent car catania,Agenzia di noleggio auto,https://glrentcarcatania.it/,351 735 4273,"Via Padova, 8",Catania,,info@glrentcarcatania.it,https,WordPress,Sì,Google LLC,68,99,100.00,Sì,No
"Easyrent - Noleggio Auto, NCC, Transfer",Agenzia di noleggio auto,https://www.easyrent.it/,091 848 8081,Lungomare Cristoforo Colombo,Termini Imerese,,,https,Joomla,Sì,Netsons Network,65,86,92.00,Sì,No
EffeviAuto Trasparenza senza sorprese,Rivenditore di auto,http://www.effeviauto.it/,338 175 1784,"Via Plutarco, 22",Castelvetrano,,info@effeviauto.it,https,Shopify,Sì,Hostinger,50,64,92.00,Sì,No
Concessionaria Auto BF Motors Caltagirone,Rivenditore di auto,http://concessionari.autoscout24.it/bf-motors,0933 27068,"Via Santa Maria di Gesù, 132",Caltagirone,,,,ASP.NET,Non trovato,Amazon Technologies Inc.,63,92,83.00,No - Pagina Non Trovata (404),No
Halter Hego Di Monastra Giuseppe,Bar caffè,,328 732 1587,Via Pietro Nenni,Assoro,,,,,,,,,,,
Agenzia Funebre Maria Ss. dei F.lli Grisafi,Servizio di ambulanza,,339 761 6792,"Via Roma, 188",Caltabellotta,,,,,,,,,,,
NANTISTA viaggi - NANTISTA rent a car,Servizio taxi,http://www.nantistaviaggi.it/,340 348 6355,"VIA AGRIGENTO, Via S. Giovanni Bosco, 4",Castellana Sicula,,,https,WordPress,No,Hostinger,61,89,92.00,Sì,No
Auto cerimonia,Agenzia di noleggio auto,,324 555 6812,"Via Scale Sant'Antonio, 49",Aci Catena,,,,,,,,,,,
Immobiliare Castelbuono Di A. Campo,Agente immobiliare,http://www.immobiliarecampo.it/,0921 671382,"Via Umberto I, 36",Castelbuono,,info@immobiliarecampo.it,http,WordPress,No,Aruba S.p.A.,57,51,92.00,Sì,No
Noleggio Facile Senza Carta di Credito,Agenzia di noleggio auto,,320 418 8812,"Fondo la Manna, 48",Palermo,,,,,,,,,,,
Autolavnoleggio La Madonnina,Agenzia di noleggio auto,,347 591 6852,"Via Nicolosi, 42",Belpasso,,,,,,,,,,,
Comando Stazione Carabinieri Caccamo,Arma dei Carabinieri,,091 812 1852,"Via De Gasperi, 2",Caccamo,,,,,,,,,,,
Sicilcar - noleggio auto a Messina,Agenzia di noleggio auto,http://www.sicilcar.net/,090 46942,"Via G. Garibaldi, 187",Messina,,info@sicilcar.net,https,WordPress,Sì,Keliweb S.R.L,56,72,100.00,Sì,No
Autonoleggio Con Conducente,Agenzia di noleggio auto,,329 621 2587,"Via Roma, 24",Lascari,,,,,,,,,,,
Autonoleggio con conducente Proietto,Agenzia di noleggio auto,,328 817 0963,"Via Taormina, 27",Leonforte,,,,,,,,,,,
i Pargoli di Cetty,Negozio di articoli per bambini,,0921 676666,"Via Fonti di Camar, 31",Castelbuono,,,,,,,,,,,
L'Automax Srl,Rivenditore di auto usate,,095 764 4719,"Circonvallazione Paolo Russo Basile, 15",Aci Catena,,,,,,,,,,,
Di Bella Viaggi Sas Di Orazio Di Bella & Co,Agenzia di noleggio auto,http://www.dibellaviaggi.it/,095 646393,"Via Stazione, 1",Calatabiano,,,https,Joomla,No,Netsons,47,72,83.00,Sì,No
PIANETA NOLEGGI S.R.L.,Agenzia di noleggio auto,,348 736 4229,"Viale della Regione Siciliana Nord Ovest, 7260",Palermo,,,,,,,,,,,
Centro Auto Augetto - Vendita e Noleggio Auto a Termini Imerese,Rivenditore di auto,,324 888 0011,Contrada Canne Masche,Agglomerato Industriale,,,,,,,,,,,
Egi Auto di Eugenio Franco,Concessionario auto,,0921 679090,"Contrada fiumara, SS286",Castelbuono,,,,,,,,,,,
GP AUTONOLEGGIO - CATANIA,Agenzia di noleggio auto,https://www.gpautonoleggio.com/,342 931 4866,"Via S. Giuseppe Al Duomo, 32",Catania,,gpautonoleggio@gmail.com,https,Shopify,Sì,Google LLC,48,65,91.00,Sì,No
CriRent,Agenzia di noleggio auto,https://www.crirent.com/,340 546 3947,"Presso AUTOSTAZIONE, Viale Sicilia",Caltagirone,,help@crirent.com,https,Joomla,No,Aruba S.p.A.,55,73,92.00,Sì,No
Sicily by Car Sede Amministrativa e Commerciale,Agenzia di noleggio auto,,091 639 0111,"Via Cinisi, 3",Carini,,,,,,,,,,,
S.F.C Rent Car senza carta di credito,Agenzia di noleggio auto,,375 616 1892,"Via Palermo, 26",Catania,,,,,,,,,,,
Multi Rental Car,Agenzia di noleggio auto,https://www.multirentalcar.it/,329 647 3387,"Via Roma, 6",Saponara,,multirentalcar@gmail.com,https,Shopify,No,Aruba S.p.A.,68,97,92.00,Sì,No
Gentile Pietro,Agenzia di assicurazioni,,0921 677245,"Via Vittorio Emanuele, 14",Castelbuono,,,,,,,,,,,
°Lux Car° - Auto per Cerimonie ed Eventi,Agenzia di noleggio auto,,333 959 2782,"Via Consolare, 23",Bagheria,,,,,,,,,,,
Sam Car S.r.l.,Rivenditore di auto usate,https://www.subito.it/utente/400833,091 829 1305,Contrada Passo Dei Greci,Cefalà Diana,,,https,React,No,"Akamai Technologies, Inc.",56,80,50.00,Sì,No
Mygolday,Agenzia turistica sportiva,https://www.mygolday.com/,327 604 0829,"Via Pozzo, 77",Aci Catena,,,https,React,No,Google LLC,85,96,92.00,Sì,No
Quad - il castello,Agenzia di noleggio moto,,388 040 0793,Via Dante Alighieri,Novara di Sicilia,,,,,,,,,,,
King Car S.r.l.,Rivenditore di auto,https://www.subito.it/utente/107765185,329 602 3897,"CONTRADA SAN LORENZO, SNC",Cefalà Diana,,,https,React,No,"Akamai Technologies, Inc.",66,72,50.00,Sì,No
Sprint Car Noleggio Auto e Furgoni Senza Carta di Credito,Agenzia di noleggio auto,https://www.sprintcarautonoleggiocatania.it/,345 243 5859,"Via S. Paolo, 3",Catania,,autonoleggiosprintcar@hotmail.com,https,WordPress,No,Aruba S.p.A.,56,48,100.00,Sì,No
Autonoleggio a Enna | Calcagno,Agenzia di noleggio auto,https://www.fratellicalcagnoauto.it/,339 616 5760,C.da Mandrascate km 10 snc,Enna,,fratellicalcagnoauto@gmail.com,https,React,No,Servereasy Srl,59,88,100.00,Sì,No
Durso autonoleggio senza carta di credito,Agenzia di noleggio auto,https://www.autonoleggiodurso.it/,095 810 1286,"Presenti anche in Aeroporto fontanarossa Catania...(Presso parcheggio Vip Car Park, Sede legale, Via Vittorio Emanuele II, 289",Catania,,info@autonoleggiodurso.it,https,Joomla,Sì,Google LLC,22,36,100.00,Sì,No
Dema Noleggio,Agenzia di noleggio auto,https://demaparkenolo.it/,351 138 0625,"Via Nicola Carnevale, 10",Acquaviva delle Fonti,,info@demaparkenolo.it,https,WordPress,No,IT.Gate S.p.A.,66,87,92.00,Sì,No
Dovo Adventures,Agenzia per escursioni,,348 998 3501,Piazza XI Febbraio,Castiglione di Sicilia,,,,,,,,,,,
Autoscuola Guercio,Autoscuola,,091 783 5119,"Via Dante, 43",Caccamo,,,,,,,,,,,
Ufficio Di Collocamento,Agenzia per il lavoro,,0921 384021,"Contrada Cuba, 1",Castel di Lucio,,,,,,,,,,,
Gio Digital Marketing di Giorgio Saso,Agenzia di marketing,https://www.giodigitalmarketing.it/,346 629 3461,"Corso Umberto I, 227",Caccamo,,,https,React,No,Google LLC,65,94,75.00,Sì,No
Dfviaggi Autonoleggio,Agenzia di noleggio auto,,0922 917797,"Via Roma, 24",Casteltermini,,,,,,,,,,,
Classic Car Gambino,Agenzia di noleggio auto,http://www.classiccargambino.it/,389 549 2382,"Via Messina Marine, 365",Palermo,,info@classiccargambino.it,https,React,Sì,Hetzner Online GmbH,48,72,92.00,Sì,No
Pro Service And More Noleggio,Agenzia di noleggio auto,,329 316 9969,"Via Alessandro Manzoni, 90",Agrigento,,,,,,,,,,,
Musica e Arte SRLS Barreca Giuseppe,Negozio di strumenti musicali,https://www.musicaearte.biz/,0921 673156,"Via S. Nicolò, 5",Castelbuono,,info@musicaearte.biz,https,Angular,No,Aruba S.p.A. Network,50,68,85.00,Sì,No
Si Viaggiare Noleggio Auto & Apartments,Agenzia di noleggio auto,https://www.siviaggiare.biz/,091 890 1963,"Via Grata 49, Via Cartari, 3",Partinico,,info@siviaggiare.biz,https,WordPress,Sì,Google LLC,60,67,92.00,Sì,No
Carabinieri Comando Stazione Campofelice di Fitalia,Arma dei Carabinieri,,091 820 0009,Via Trieste,Campofelice di Fitalia,,,,,,,,,,,
Impresa Di Consulenza Automobilistica Di Tantuccio Nivea Maria,Ufficio patenti,,095 784 2457,"Via Corsica, 23",Francofonte,,,,,,,,,,,
Autoscuola Virzi Antonello,Autoscuola,https://www.autoscuolavirzi.it/,0935 620600,"Via Pietro Nenni, 204",Assoro,,,https,React,No,Google LLC,60,91,100.00,Sì,No
Eurent car,Agenzia di noleggio auto,https://www.eurentcar.it/,091 785 1794,"Via Montecarlo, 7",Palermo,,booking@eurentcar.it,https,Angular,No,Server Plan S.r.l.,67,89,92.00,Sì,No
WTAgroConsultant,Agenzia di certificazione,,333 983 0293,"Via Francesco Giarrusso, 26",Francofonte,,,,,,,,,,,
Carige Assicurazioni,Agenzia di assicurazioni,https://www.hdiassicurazioni.it/,0921 672380,"Piazza Castello, 10",Castelbuono,,richiestadicontatto@hdia.it,https,ASP.NET,No,Fastweb Networks,39,56,92.00,Sì,No
Alessi & Messina S.R.L.,Rivenditore di auto,https://www.alessicaltagirone.it/,0933 22068,Via Fontanelle,Caltagirone,,,https,Shopify,No,Hetzner Online GmbH,60,67,85.00,Sì,No
Centro Miniauto S.R.L.,Rivenditore di auto,https://minicarfavara.it/,0922 31443,"Via Francia, 18",Favara,,centrominiautofavara@gmail.com,https,Shopify,Sì,"DigitalOcean, LLC",71,79,100.00,Sì,No
Gocar - Noleggio Auto a Lungo Termine Catania,Agenzia di noleggio auto,https://www.gocarcatania.it/,095 468 4624,"Via S. Giuseppe Alla Rena, 19/A",Catania,,commerciale@gocarsolution.it,https,Shopify,Sì,Sconosciuto,65,64,77.00,Sì,No
AGcars Favara,Rivenditore di auto,,327 791 2142,SP3,Favara,,,,,,,,,,,
Alcantara Travel,Agenzia viaggi,http://www.alcantaratravel.it/,366 540 3602,Via sottotenente mazza,Castiglione di Sicilia,,info@alcantaratravel.it,https,Shopify,Sì,Aruba S.p.A. Network,60,76,92.00,Sì,No
Noleggio Sabe srl (Furgoni-auto-scooter-veicoli 9 posti),Agenzia di noleggio auto,,346 541 3006,"Viale Leonardo Sciascia, 35/a",Agrigento,,,,,,,,,,,
Noleggio auto e scooter di Piero Longo Campofelice di Roccella,Agenzia di noleggio auto,http://www.noleggioautodipierolongo.it/,338 874 0767,"n°12, Via Madonnina di Gibilmanna, Via Madonnina Di Gibilmanna, 12",Campofelice di Roccella,,longopiero63@libero.it,https,Joomla,No,Serverplan,65,94,92.00,Sì,No
Low Cost Autonoleggio,Agenzia di noleggio auto,,0922 607500,"Via Dante Alighieri, 200",Agrigento,,,,,,,,,,,
I Viaggi Di Miriana,Agenzia viaggi,,095 948633,"Via Giuseppe Verdi, 12",Francofonte,,,,,,,,,,,
FA.ST. Agenzia di Noleggio Auto e Furgoni,Agenzia di noleggio auto,https://www.fastsrlfg.it/,324 552 1335,"Via di S. Giuliano, 41",Foggia,,info@fastsrlfg.it,https,Joomla,No,Aruba S.p.A.,97,100,100.00,Sì,No
ViMa autonoleggio Agrigento,Agenzia di noleggio auto,,0922 595024,"Piazza Giuseppe Sinatra, 1",Agrigento,,,,,,,,,,,
Carrozzeria Stefanio Di Maria,Carrozzeria,http://www.carrozzeriastefaniodimaria.it/,328 489 9184,"Via Rimini, 4",Carini,,,http,WordPress,No,Sconosciuto,66,78,77.00,Sì,No
CG Auto SRL,Agenzia di noleggio auto,http://www.cgautosrl.it/,347 810 7790,"Via Filocomo, 16",Catania,,cgautosrl@gmail.com,https,ASP.NET,No,Fasthosts Internet Ltd,59,85,85.00,Sì,No
Elisa Top Cars Alcamo,Agenzia di noleggio auto,http://www.elisatopcars.it/,331 133 3370,"SS 113, Contrada Triolo",Alcamo,,,http,React,No,Aruba S.p.A. Network,56,62,100.00,Sì,No
SRC Sicily Rent Car Palermo Porto,Agenzia di noleggio auto,https://www.sicilyrentcar.it/?utm_source=google&utm_medium=mybusiness&utm_campaign=palermo_porto,091 203374,"Via Francesco Crispi, 122",Palermo,,booking@srcrentcar.com,https,WordPress,Sì,Aruba S.p.A.,56,71,85.00,Sì,No
Agenzia Consulenza Automobilistica Rini Concetta,Agenzia pratiche auto e barche,,091 812 1554,"Via Pirandello, 21",Caccamo,,,,,,,,,,,
Pavia Car,Rivenditore di auto,https://www.paviacarcastelvetrano.it/auto,391 395 9588,"Via Redipuglia, 21",Castelvetrano,,info@paviacarcastelvetrano.it,https,ASP.NET,No,OVH SAS,37,85,75.00,Sì,No
EuropMoto Rent - Noleggio Auto Moto e Scooter - Via Mariano Stabile,Agenzia di noleggio moto,https://www.europmotorent.com/,334 945 8306,"Via Mariano Stabile, 52",Palermo,,europmotorent@libero.it,https,WordPress,Sì,Server Plan S.r.l.,60,76,85.00,Sì,No
