Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Gruppo di Antrodoco,Associazione / Organizzazione,http://gruppoalpiniantrodoco.it/,347 821 1920,"Via del Ponte, 8A",Antrodoco,,acampa.ferdinando@libero.it,http,ASP.NET,No,Aruba S.p.A. Network,74,78,75.00,Sì,No
Stocchi Bernardino Antrodoco,Benzinaio,,0746 578454,Via Salaria (SS4 ex Km 109+400),Antrodoco,,,,,,,,,,,
Galgani Bruno,Traslocatore,https://www.traslochigalgani.com/,0746 578702,"Via Amiterno, 70",Antrodoco,,traslochigalgani@gmail.com,https,WordPress,No,Aruba S.p.A.,72,98,92.00,Sì,No
Ma.Gi. Autotrasporti srl,Servizi di trasporto,,368 730 6951,"Via Duca d’ Aosta, snc",Accumoli,,,,,,,,,,,
Indipendente,Benzinaio,,0746 578657,Via Salaria (SS4 ex Km 109+500),Antrodoco,,,,,,,,,,,
Minimarket Bonamici,Negozio di alimentari,,340 120 5936,s.s. 4 km 141+600,Accumoli,,,,,,,,,,,
Macelleria aziendale a Km0,Macelleria,https://macelleriaaziendale.it/,345 523 4316,"Via Bagno, 111",Antrodoco,,larisaandriyash@yahoo.it,https,WordPress,Sì,Signet B.V.,56,86,100.00,Sì,No
OVS Kids,Negozio di abbigliamento per bambini,,06 9990 1678,"Via Anguillarese, 84",Anguillara Sabazia,,,,,,,,,,,
Casabella Anguillara,Casalinghi,,340 262 6650,"Via Anguillarese, 115",Anguillara Sabazia,,,,,,,,,,,
F.Lli Papi Srl,Grossista di acqua minerale,,06 999 5254,"Via Anguillarese, 47",Anguillara Sabazia,,,,,,,,,,,
Azienda Unita' Sanitaria Locale Rieti,Dipartimento della sanità pubblica,,0746 582027,Piazza Martiri della Liberta,Antrodoco,,,,,,,,,,,
Caseificio Storico di Amatrice,Produttore,https://www.caseificiostoricoamatrice.com/,0746 204688,Località Ponte Sommati,Amatrice,,info@caseificiostoricoamatrice.com,https,Joomla,Sì,Aruba S.p.A. Network,43,64,100.00,Sì,No
Ex Consorzio Agrario,Cooperativa,,06 900 3872,"Via Anguillarese, 145",Anguillara Sabazia,,,,,,,,,,,
EDILIZIA SI GROUP SRL,Fornitore di attrezzature per l'edilizia,,06 6229 1237,"Via Redipuglia, 3",Anguillara Sabazia,,,,,,,,,,,
A.P. EDIL TERMOCLIMA SRL,Grande magazzino,,392 102 9779,"bomboloni del gas all'esterno,ex shell, Via di Tragliatella KM 4700, Via del Casale di Sant'Angelo, km 14",Anguillara Sabazia,,,,,,,,,,,
Corso Umberto Anguillara,Negozio di abbigliamento uomo,,06 996 8723,"Via Romana, 14",Anguillara Sabazia,,,,,,,,,,,
Il Botteghino,Negozio di prodotti alimentari italiani,http://www.ilbotteghinodellagricia.it/,393 446 0526,"Km 141.602, Accumuli, SS 4 Via Salaria",Accumoli,,info@ilbotteghinodellagricia.it,https,Mobirise,No,OVH SAS,39,91,100.00,Sì,No
Magmae Srl - Magazzino Forniture Edili,Fornitore di attrezzature per l'edilizia,,06 6500 2702,"Via della Magliana, 1098",Roma,,,,,,,,,,,
GIANNINI MARKET Di Giannini Maria Chiara,Alimentari,,0766 381910,"Via Giuseppe Garibaldi, 23",Allumiere,,,,,,,,,,,
CONAD CITY,Alimentari,,0766 96336,"PIAZZA G. DI CASTRO, 1/2",Allumiere,,,,,,,,,,,
Comune di Allumiere,Municipio,,0766 96010,"Piazza Repubblica, 39",Allumiere,,,,,,,,,,,
Magazzino Italdevice/Dmg italia,Ufficio aziendale,,06 9784 9842,via dei cedri,Pomezia,,,,,,,,,,,
Spadari arredamenti srl,Negozio di mobili,http://www.spadari.com/,0774 808117,"Via Sublacense, KM 23",Affile,,arredo@tiscali.it,https,WordPress,Sì,Netsons s.r.l.,54,60,92.00,Sì,No
Associazione Pro Loco Allumiere,Associazione / Organizzazione,,0766 966743,Piazza della Repubblica,Allumiere,,,,,,,,,,,
Carabinieri • Comando Stazione Allumiere,Arma dei Carabinieri,,0766 96012,"Via Giuseppe Garibaldi, 53/a",Allumiere,,,,,,,,,,,
Ovs,Grande magazzino,,06 6928 7010,"Via Cancelliera, 34",Ariccia,,,,,,,,,,,
Marucci Bernardo,Fornitore di materiali da costruzione,,06 934 1254,"10 Via Delle More, Ariccia, RM 00040",Ariccia,,,,,,,,,,,
Magazzino Mondo Convenienza Poma (POMEZIA),Deposito,,06 91515,"Via Poma, 11",Pomezia,,,,,,,,,,,
Magazzino / Sede Eurospin Lazio,Deposito,,06 928661,"Via Francesco Baracca, 2/4/6",Aprilia,,,,,,,,,,,
Minimarket Di Micarelli Caterina & Annunziata,Negozio di alimentari,,0746 80946,"Frazione Terracino, 1",Accumoli,,,,,,,,,,,
Pelliccioni Elena Di Carucci Carlo E C. Snc,Fornitore di materiali da costruzione,,06 999 5556,"Via Anguillarese, 19",Anguillara Sabazia,,,,,,,,,,,
Alpe S.p.a,Produttore di alimenti,http://www.alpesurgelati.it/,0746 80640,Km. 142.600 SS4,Accumoli,,info@alpesurgelati.it,https,Joomla,No,Server Plan S.r.l.,43,76,92.00,Sì,No
Le Mole 2,Agriturismo,,347 445 4813,"Frazione Fonte del Campo, 1-22",Accumoli,,,,,,,,,,,
Biagioli Termoidraulica Srl,Magazzino all'ingrosso,http://www.biagioli.it/,06 9326 2028,"Via Appia Nuova, 39",Albano Laziale,,info@biagioli.it,http,React,Sì,Aruba S.p.A.,66,90,100.00,Sì,No
BRICO TM SRL,Ferramenta,https://www.tomardistribuzione.com/,06 999 5308,"Via Anguillarese, Km 5",Anguillara Sabazia,,info.bricotm@gmail.com,https,Wix,Sì,Google LLC,52,60,100.00,Sì,No
Salumificio Sa.no. Amatriciano,Produzione e vendita di scorte alimentari,http://www.sano-salumi.com/,0746 80565,"Via Salaria KM 141,900",Accumoli,,info@sano-salumi.it,https,WordPress,No,Aruba S.p.A. Network,40,65,85.00,Sì,No
Vecchioni srl - Elettrica 88,Negozio di forniture elettriche,https://www.elettrica88.com/sedi-e-contatti/,06 9372 1906,"Piazza Gaetano Donizetti, 3",Albano Laziale,,bravetta@elettrica88.it,https,Shopify,No,Aruba S.p.A.,72,96,92.00,Sì,No
Globo Ariccia,Grande magazzino,http://www.globomoda.com/,06 8391 9392,Via Nettunense,Ariccia,,info@cosmospa.eu,https,WordPress,Sì,Aruba S.p.A.,46,73,100.00,Sì,No
HAPPY HOUSE,Grande magazzino,,06 8893 8784,"Via Quarto Negroni, 1",Ariccia,,,,,,,,,,,
Risparmio Casa,Grande magazzino,https://www.risparmiocasa.com/,06 9349 6184,"Via Nettunense, KM 6/5, 10",Ariccia,,info@risparmiocasa.com,https,WordPress,No,Google LLC,59,69,85.00,Sì,No
Nuova Infer srl,Magazzino all'ingrosso,,06 9395 6548,"Viale degli Artigiani, 1",Genzano di Roma,,,,,,,,,,,
Edil Com Materiale Edile,Ditta specializzata in pavimentazioni,,0775 435316,Strada Regionale di Fiuggi,Alatri,,,,,,,,,,,
Upim,Negozio di abbigliamento,,0775 333587,"Via del Calasanzio, Snc",Alatri,,,,,,,,,,,
Giannetta Gino,Alimentari,,0775 65166,"Via Pratelle, 1",Amaseno,,,,,,,,,,,
EDILIZIA STIRPE 2014 SRL,Negozio di materiali da costruzione,,324 957 3434,"Via Fontana S. Pietro, snc",Alatri,,,,,,,,,,,
coop,Alimentari,,0775 65660,Via Farneti,Amaseno,,,,,,,,,,,
Nuova Elettronica Ciociara Societa' Cooperativa Sociale,Negozio di elettrodomestici,,0775 65450,"Via Colle Cotto, SNC",Amaseno,,,,,,,,,,,
Mondo Commerciale,Negozio di materiali da costruzione,https://www.materiale-edile.it/,06 931 4433,"00041, Via Nettunense, 4",Albano Laziale,,,https,React,No,"Cloudflare, Inc.",73,74,92.00,Sì,No
Ama. Cal. Snc,Fornitore di materiali da costruzione,,0775 658217,"10 Via S. Lucia, Amaseno, FR 03021",Amaseno,,,,,,,,,,,
Ferramenta Mostarda S.A.S. Di Mostrada Giancarlo E Carlo,Ferramenta,,0775 65700,"Viale S. Rocco, 26",Amaseno,,,,,,,,,,,
Sole Di Convenienza S.R.L. Semplificata Alatri,Grande magazzino,,0775 441589,"via La Donna, 6",Alatri,,,,,,,,,,,
Comune di Amaseno,Municipio,,0775 65021,"Via Guglielmo Marconi, 1",Amaseno,,,,,,,,,,,
Panificio Subiaco S.n.c,Fornaio,,0775 143 7523,"Via Aldo Moro, 16",Amaseno,,,,,,,,,,,
TotalErg,Benzinaio,,0775 659990,"Via Collefiori, 23",Amaseno,,,,,,,,,,,
MEGA ALATRI,Grande magazzino,https://megaita.com/,0775 143 0030,"Strada Statale casilina, km 81,600",Alatri,,,https,Joomla,No,Google LLC,36,46,100.00,Sì,No
New Building,Negozio,,0775 368035,"Via Mediana Chiappitto-, 2",Alatri,,,,,,,,,,,
Amaseno Marmi,Ditta specializzata in marmi,https://www.amasenomarmi.it/,335 606 3265,"SP3, 12",Amaseno,,info@amasenomarmi.it,https,React,No,SEEWEB s.r.l.,64,56,82.00,Sì,No
Cotral Spa Acquapendente,Deposito,,0763 734814,Unnamed Road 01021,Acquapendente,,,,,,,,,,,
Mercatissimo,Profumeria,,0763 732056,"Via Cassia, 29A",Acquapendente,,,,,,,,,,,
Punto Gas Srl,Grande magazzino,http://www.puntogas.it/,06 7885 1182,"Via Cancelliera, 11c",Albano Laziale,,,https,ASP.NET,No,Aruba S.p.A,37,64,92.00,Sì,No
Capoccia Erminio Srl,Concessionario Citroen,,0776 510383,"Via Stradone, 1",Alvito,,,,,,,,,,,
Verde Market di Romanelli Sonia,Alimentari,,0776 513808,"Via S. Rocco Contrada Maiale, 13",Alvito,,,,,,,,,,,
Caseificio Ponte di Legno,Servizio agricolo,http://www.caseificiopontedilegno.it/,0775 964343,"Via Prati La Cesa, 5",Amaseno,,pontedilegno.coop@libero.it,https,WordPress,Sì,Aruba S.p.A.,43,55,77.00,Sì,No
Edil Blok S.r.l.,Fornitore di materiali da costruzione,,0775 658132,"Via Selvina, 17",Amaseno,,,,,,,,,,,
Elbi International Alatri - Ingresso Magazzino,Deposito,,0775 439213,Via la Stazza,Alatri,,,,,,,,,,,
Ledifer Srl,Fornitore di materiali da costruzione,http://www.ledifer.it/,0775 408933,"Via Valle Cicogna, 31",Alatri,,,http,Angular,Sì,Aruba S.p.A. Network,55,66,54.00,Sì,No
Gimmi srl,Magazzino all'ingrosso,,330 307 169,"Strada Comunale Ronghino, 12",Anagni,,,,,,,,,,,
Cartanagni Distribuzione,Magazzino all'ingrosso,,0775 734034,"Via della Peschiera, 2",Anagni,,,,,,,,,,,
Mazzocchia M-Group SRL Alatri,Magazzino all'ingrosso,http://www.m-group.store/,0775 435052,"Via Fontana S. Pietro, snc",Alatri,,info@m-group.store,https,WordPress,No,SEEWEB s.r.l.,56,81,85.00,Sì,No
Ferramenta Fiorletta Alatri,Ferramenta,,0775 440666,"53, SP24",Alatri,,,,,,,,,,,
EUROCOM s.r.l.,Magazzino all'ingrosso,,380 772 7768,"Via Frattarotonda Vado Largo, 17/B",Zona Industriale Paduni-Selciatella,,,,,,,,,,,
Cardinali S.R.L.,Negozio di materiali da costruzione,,0775 746382,"Via Tartaralta di Sopra, 15",Anagni,,,,,,,,,,,
Green Hub Logista | Anagni,Deposito,https://www.logista.it/it/home.html,0775 772420,"Via Frattarotonda Vado Largo, 17",Anagni,,,https,React,No,"Fastly, Inc.",63,96,85.00,Sì,No
Logista Italia,Servizio di logistica,http://www.logista.it/,0775 745920,"SP Morolense, Km 18, 300",Anagni,,,https,React,No,"Fastly, Inc.",65,90,85.00,Sì,No
Ceppari Tutta Natura,Negozio di mangimi,https://www.cepparituttanatura.it/,0763 733902,Piazzale Maria Grazia Cutuli,Acquapendente,,ceppari.sas@alice.it,https,React,Sì,Hostinger International Limited,59,62,100.00,Sì,No
Greco Franco Deposito E Magazzino,Grossista di frutta e verdura,,0863 992254,Via Tiburtina Valeria,Carsoli,,,,,,,,,,,
Anticoli,Negozi e shopping,,06 5195 5844,"Via Mario Rigamonti, 100",Roma,,,,,,,,,,,
UPIM,Grande magazzino,https://www.upim.com/stores?showMap=true,0763 968049,Via Igino Gini,Acquapendente,,,https,React,Sì,"Cloudflare, Inc.",25,41,92.00,Sì,No
Arcobaleno della Moda- Da Paolo & Andrea,Negozio di abbigliamento,,0763 734439,"COOP, Via Cassia, 124 Arcobaleno Della Moda -accanto al supermercato",Acquapendente,,,,,,,,,,,
Acqua & Sapone,Negozio di prodotti di bellezza e per il benessere,,0577 780197,Piazzale Maria Grazia Cutuli,Acquapendente,,,,,,,,,,,
Mangini Ferramenta,Ferramenta,http://www.ferramentamangini.it/,0763 734348,"Via Cassia, Km 131",Acquapendente,,ferramentamangini@gmail.com,https,Angular,Sì,Connesi s.p.a.,56,62,92.00,Sì,No
FERCAM Roma,Azienda di autotrasporti,http://www.fercam.com/,06 4123 7210,"Via Amaseno, 52",Roma,,,https,ASP.NET,Sì,dc-bz,52,77,85.00,Sì,No
Ilpol S.r.l.,Falegname,https://www.ilpol.it/,0776 510675,Via Stradone,Alvito,,info@ilpol.it,https,React,Sì,Netsons Network,59,77,77.00,Sì,No
Chiapparoli Logistica S.p.A.,Servizio di logistica,http://chiapparoli.it/,0377 986500,"Via Morolense (SP11, 1/b",Anagni,,,https,WordPress,No,Google LLC,41,71,100.00,Sì,No
MAGAZZINO EDILE FABRICA SPAZI E COLORI,Negozio di articoli per la pittura,http://www.spaziecolori.com/,0775 368986,"Via di Fontana Sant'Angelo, 5",Anagni,,info@spaziecolori.com,https,WordPress,No,Aruba S.p.A.,45,44,85.00,Sì,No
Polo logistico anagni capannone C,Ufficio aziendale,,0775 768646,Via Casilina,Anagni,,,,,,,,,,,
Articoli Termoidraulici S.R.L. - Sede Centrale R1,Negozio di forniture idrauliche,http://www.articolitermoidraulici.it/,06 412131,"Via Anticoli Corrado, 9",Roma,,comunica@gruppoat.com,https,WordPress,Sì,Aruba S.p.A.,66,88,100.00,Sì,No
Amazon Counter - CRAI,Alimentari,,0774 367732,"Via Anticoli Corrado, 35",Marco Simone,,,,,,,,,,,
Alba S. R. L.,Magazzino all'ingrosso,,06 8395 8840,"Via della Chimica, 1",Aprilia,,,,,,,,,,,
Sabbatini Amp Sas,Fornitore di materiali da costruzione,,06 928 2606,"Via Carroceto, 150",Aprilia,,,,,,,,,,,
Mp Edilizia Srl,Fornitore di materiali da costruzione,,06 9250 0601,"Via Sesia, 2",Casalazzara,,,,,,,,,,,
Edilbeton,Fornitore di materiali da costruzione,,06 9206 2180,"Via Cagliari, 63",Aprilia,,,,,,,,,,,
Tecnomat,Negozio di materiali da costruzione,,02 8390 5463,"Km 47.200, Via Pontina",Aprilia,,,,,,,,,,,
Usatosupermarket,Mercatino dell'usato,,370 133 0119,"Via Ugo La Malfa, 27",Aprilia,,,,,,,,,,,
Qualitalia S.r.l.,Magazzino all'ingrosso,,0776 726646,Piazza Paolo VI,Aquino,,,,,,,,,,,
Edil Vincenzo Srl,Fornitore di materiali da costruzione,,0776 761703,"1 Via S. Tommaso D'aquino, Pontecorvo, FR 03037",Pontecorvo,,,,,,,,,,,
Logitech Srl,Servizio di recupero dati,,0776 728812,"Via Taverna Vecchia, 4",Aquino,,,,,,,,,,,
Aprilia Food Srl,Magazzino all'ingrosso,https://sites.google.com/view/prima-food-s-r-l/aprilia-food,06 9201 4312,Via Monte Natale,Aprilia,,info@primafood.it,https,React,No,Google LLC,0,82,75.00,Sì,No
RAG NARDONI SRL,Negozio di articoli per il giardinaggio,https://www.nardonirag.it/,0775 746299,"Via Madonna di Loreto, 1",Anagni,,,https,WordPress,No,Server Plan S.r.l.,35,85,85.00,Sì,No
Slima,Grande magazzino,http://www.slima.it/,380 170 9369,"Via Tobruck, 24",Aprilia,,,https,Joomla,No,Aruba S.p.A.,60,84,92.00,Sì,No
Transit Point Logista | Aprilia,Servizio di distribuzione,https://www.logista.it/,06 9652 8866,"Via dell'Industria, 17",Aprilia,,,https,React,No,"Fastly, Inc.",70,91,85.00,Sì,No
Alotta Giovanni Battista,Fornitore di materiali da costruzione,,06 925 8710,"Via Carroceto, 156",Aprilia,,,,,,,,,,,
Magazzini Liguori,Magazzino all'ingrosso,,0775 547619,"Via Colle della Volpe, 8",Fiuggi,,,,,,,,,,,
Mariani Guglielmo,Macelleria,,0774 808559,"Via Alcide De Gasperi, 3",Arcinazzo Romano,,,,,,,,,,,
Centro Commerciale Aprilia2,Centro commerciale,http://www.aprilia-2.it/,06 9270 2764,Via Riserva Nuova,Aprilia,,info@aprilia-2.it,https,WordPress,Sì,Amazon Technologies Inc,61,86,85.00,Sì,No
Comune Di Arcinazzo Romano,Municipio,,0774 808006,"Viale S. Giorgio, 1",Arcinazzo Romano,,,,,,,,,,,
Magazzini Monterosso,Negozio di materiali da costruzione,,06 9720 1041,"Via Casilina, 1",Segni,,,,,,,,,,,
Gestione Logistica dei Magazzini,Ufficio aziendale,,06 983 0075,"Via G. Ambrosini, 14",Anzio,,,,,,,,,,,
Italgres Outlet Roma - Outlet Gres Porcellanato & Kerlite,Negozio di piastrelle ceramiche,https://www.italgresoutlet.it/outlet-roma/,0774 358264,"Via Tiburtina Valeria, KM 21",Guidonia Montecelio,,roma@italgresoutlet.it,https,WordPress,Sì,Server Plan S.r.l.,54,60,85.00,Sì,No
Supermercati Gecop,Negozio di alimentari,http://www.supermercatigecop.it/,0776 180 6163,"Via Campanile, 3",Arce,,gecop@pec.gecop.it,https,React,Sì,Aruba S.p.A.,60,73,85.00,Sì,No
Supermercato Decò,Alimentari,https://www.supermercatideco.it//puntivendita/FROSINONE/FROSINONE-VIA-BORGO-MURATA-N-145,0776 524301,"Via Borgo Murata, 145",Arce,,,https,React,No,Google LLC,62,87,83.00,Sì,No
Carabinieri Comando Stazione Arce,Arma dei Carabinieri,,0776 524124,"Via Magni, 16",Arce,,,,,,,,,,,
Maury's Aprilia,Casalinghi,http://www.maurys.it/,06 9273 2440,"Via Ugo La Malfa, 3/17",Aprilia,,,https,Angular,No,"DigitalOcean, LLC",61,69,92.00,Sì,No
Banco Alimentare del Lazio ODV - Magazzino,Alimentari,https://www.bancoalimentare.it/it/lazio,346 423 0211,"Via Pontina, Km 46.600/Km 46.600",Aprilia,,info@bancoalimentare.it,https,Drupal,Sì,Hetzner Online GmbH,42,68,92.00,Sì,No
CS4 SRL,Magazzino all'ingrosso,,06 986 5338,"Via Nettunense, KM 30/800",Anzio,,,,,,,,,,,
ASL Roma 5 - Presidio di Arsoli,Servizi medici locali,,0774 920005,"Via dei Massimo, 1",Arsoli,,,,,,,,,,,
Yes Aquino,Società di networking aziendale,http://yesaquino.it/,329 954 0413,"Via della Libertà, 25",Aquino,,yesaquino@libero.it,https,WordPress,Sì,Server Plan S.r.l.,56,79,92.00,Sì,No
Brugola e Rucola di Bruni F.,Ferramenta,,0774 920375,"Km. 1.500 Via Sublacense, Arsoli, RM 00023",Arsoli,,,,,,,,,,,
Shopping Anzio,Grande magazzino,,06 575 4853,"Viale Antium, 6/int 42",Anzio,,,,,,,,,,,
Orizzonte Anzio,Grande magazzino,http://www.orizzonteshop.it/,06 4566 3170,"Via della cannuccia, 123",Anzio,,info@orizzonteshop.it,https,React,Sì,"Cloudflare, Inc.",48,59,92.00,Sì,No
AZETA STORE,Grande magazzino,,320 666 6728,"Via Piani di Santa Maria, 83A, Via Nettunense, Km. 12.200",Ariccia,,,,,,,,,,,
F.lli del Gatto,Negozio di articoli da cucina,http://www.delgattoforniture.it/,06 987 7590,"Via della cannuccia, 295",Anzio,,info@delgattoforniture.it,https,React,No,Hetzner Online GmbH,67,92,92.00,Sì,No
Ariccia Food Srl,Produttore,http://www.aricciafood.com/chi-siamo.html,06 9339 3152,"Via di Mezzo, 18",Ariccia,,ordini@aricciafood.com,https,ASP.NET,No,Aruba S.p.A. Network,93,100,100.00,Sì,No
Testani Loredana,Negozio di articoli da regalo,,0775 231167,"Piazza Porta Nuova, 1",Arnara,,,,,,,,,,,
Gran Market,Grande magazzino,,388 356 0055,"via dei, Via Colli S. Paolo, 1",Ariccia,,,,,,,,,,,
Secondo Natura - Azienda Agricola Biologica - Farine macinate a pietra - Uova all'aperto - Patate,Azienda agricola biologica,,340 297 8630,"Via Sant'Agata, 3",Arnara,,,,,,,,,,,
MARGHERITA CONAD,Alimentari,,0775 233007,"VIA COLLE, 1/A",Arnara,,,,,,,,,,,
Rococò 88 ariccia,Grande magazzino,,06 3973 7610,"Via Nettunense, Km6500",Ariccia,,,,,,,,,,,
Flli Testani Tutto Per L'agricoltura,Negozio di alimentari,,0775 231086,"Via Colle Castagno, 13",Arnara,,,,,,,,,,,
Coresi Srl,Negozio di materiali da costruzione,http://www.coresisrl.it/,06 934 2317,"Via Casaletto, 55/A",Ariccia,,info@coresisrl.it,https,WordPress,No,Host SpA,74,92,83.00,Sì,No
ARENARIA PAN,Negozio di panipuri,,347 179 7747,VIA COLLE CIARDI,Arnara,,,,,,,,,,,
F.lli Capolei Srl,Negozio di prodotti alimentari all'ingrosso,http://www.fratellicapoleianzio.it/,06 982 0234,"Via Dante, 59",Anzio,,info@fratellicapoleianzio.it,https,WordPress,No,Google LLC,47,47,85.00,Sì,No
Lave Di Roma Angelo,Fornitore di finestre,,0775 231352,"Via S Maria, 14",Arnara,,,,,,,,,,,
Comune Di Arnara,Municipio,,0775 231079,"Piazza Porta Nuova, 72",Arnara,,,,,,,,,,,
Fashion Market Anzio,Negozio di abbigliamento,https://www.fmarket.it/,06 981 9075,"Viale Palmolive, 1",Anzio,,info@fmarket.it,https,React,No,Aruba S.p.A.,56,72,58.00,Sì,No
Edil Fiorentini Srl,Fornitore di materiali da costruzione,,06 951 5588,"Via Latina, Km 0,700",Artena,,,,,,,,,,,
Ipertriscount,Ipermercato,http://www.ipertriscount.it/,06 8793 8300,"via piani di santa maria, 83",Ariccia,,,https,Angular,No,Akamai Technologies,32,56,92.00,Sì,No
Mag Moda Ariccia,Negozio di abbigliamento,https://www.magmoda.net/,06 3974 0751,"Via Cancelliera, 34",Ariccia,,info@magmoda.net,https,ASP.NET,Sì,Aruba S.p.A.,54,59,92.00,Sì,No
via santa maria 14 arnara,Fornitore di finestre,http://laveinfissifrosinone.com/,339 692 3764,"via 15, Vicolo Santa Maria",Arnara,,,https,React,No,Google LLC,66,86,83.00,Sì,No
Moira Sider S.R.L.,Magazzino all'ingrosso,http://www.moirasider.com/,06 951 3244,"Via Colubro, 106",Artena,,moirasider@libero.it,https,React,No,Google LLC,63,86,73.00,Sì,No
MATA STORE Artena,Negozio di abbigliamento,,06 5309 4026,"Via Guglielmo Marconi, 38/40/42/44",Artena,,,,,,,,,,,
Magazzino i Serramenti,Deposito,http://www.iserramenti.it/,06 9292 9033,"Via delle Industrie, 2",Ardea,,info@iserramenti.it,https,WordPress,No,Aruba S.p.A.,71,94,92.00,Sì,No
Emporio Abate 1,Casalinghi,,340 578 3250,"Lungo Mare, Lungomare degli Ardeatini, 141",Ardea,,,,,,,,,,,
Forspin Srl,Negozio di alimentari,,06 913 5707,"Via Niso, 56",Ardea,,,,,,,,,,,
FRT Edilizia Di Todaro Federico sas & c,Fornitore di materiali da costruzione,,06 5513 6735,"Viale Marino, 130",Marina di Ardea,,,,,,,,,,,
Spazio Edilizia,Fornitore di materiali da costruzione,http://www.spazioediliziasrl.it/index.asp,06 913 1257,"Via Novara, 167",Ardea,,info@spazioediliziasrl.it,http,React,No,Aruba S.p.A. Network,64,49,75.00,Sì,No
Fassa S.r.l. - Stabilimento di Artena,Fornitore di materiali da costruzione,https://www.fassabortolo.it/it/,06 9519 12145,"Via della Pescara, 1",Artena,,,https,Odoo,No,Irideos S.P.A.,64,86,77.00,Sì,No
CONAD,Alimentari,,06 8757 0105,"Via Valmontone, 42",Artena,,,,,,,,,,,
iN's Mercato S.p.A.,Discount,,375 560 2407,"Via Velletri, 1",Artena,,,,,,,,,,,
EDILGAMMA,Fornitore di materiali da costruzione,,378 081 5088,"Via Litoranea, KM 25",Ardea,,,,,,,,,,,
MD Supermarket,Hard discount,,06 910 3193,"Viale S. Lorenzo, 60",Marina di Ardea,,,,,,,,,,,
FRATTAROLI ANGELO Materiali Costruzioni,Fornitore di materiali da costruzione,,06 9101 1459,"KM. 36.600, Via Laurentina",Ardea,,,,,,,,,,,
Stock e Fallimenti ARDEA,Negozio,http://stockefallimenti.it/,351 864 5577,Via Laurentina,Ardea,,info@stockefallimenti.it,https,WordPress,Sì,Keliweb S.R.L,67,91,92.00,Sì,No
GESAD - Supermercato Ardea,Alimentari,http://www.gesadsupermercati.it/,06 6648 3470,"Via Livorno, 2",Ardea,,info@gesadsupermercati.it,https,React,Sì,Aruba S.p.A. Network,57,80,82.00,Sì,No
Minimarket di Adina,Negozio di alimentari,,320 573 8914,Via Umberto I,Ascrea,,,,,,,,,,,
Artena Legnami S.r.l.,Negozio di vendita di legname da costruzione,http://www.artenalegnami.it/,06 9592 0055,"Via Ariana, 12",Artena,,commerciale@artenalegnami.it,https,Shopify,No,Aruba S.p.A. Network,56,74,100.00,Sì,No
Agriars Srl,Negozio di forniture ippiche,,0765 798175,Via Turanense,Rocca Sinibalda,,,,,,,,,,,
EDILTERMICA,Fornitore di materiali da costruzione,,351 554 2116,"Loc. Vignacce, snc",Ascrea,,,,,,,,,,,
Azienda U.S.L.Rieti,Servizi medici locali,,0765 723190,"Via R. Margherita, 14",Ascrea,,,,,,,,,,,
