Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
B&B Villa Bucceri,Bed & Breakfast,,377 216 8351,"Via G. Oberdan, 7",Cardano Al Campo,,,,,,,,,,,
Casa Jomi Borghetto Lodigiano,Hotel,,366 774 3871,"Via Troglio, 57",Borghetto Lodigiano,,,,,,,,,,,
Agriturismo Bed & Breakfast Cascina Arcissa,Bed & Breakfast,http://www.arcissa.com,346 713 6409,"Cascina Arcissa, 2",Lucino,,bebarcissa@gmail.com,http,ASP.NET,No,Aruba S.p.A. Network,,,,Sì,No
Villa Gildanna,Bed & Breakfast,,346 366 7882,Via Montemalo,Orio Litta,,,,,,,,,,,
LOCANDA IL PORTONE,Locanda,,331 403 1623,"Via della Vittoria, 18",San Colombano al Lambro,,,,,,,,,,,
B&B Villa Natta,Bed & Breakfast,http://www.villanatta.com,375 713 7881,"Via XXV Aprile, 57",Uggiate-trevano,,,https,Squarespace,No,"Squarespace, Inc.",,,,Sì,No
Il Faggio Rosso,Bed & Breakfast,,331 185 561,"Via Camillo Benso Conte di Cavour, 21B",Albiolo,,,,,,,,,,,
Elleboro B&B,Bed & Breakfast,http://www.elleborobeb.it,347 969 4726,"Via Giuseppe Garibaldi, 29",Carugo,,info@elleborobeb.it,https,Wix,No,Google LLC,,,,Sì,No
Cascina Bassanella,Agriturismo,http://www.bassanella.it,333 731 2713,"Via Castolda, 88",Treviglio,,info@bassanella.it,https,WordPress,No,Aruba S.p.A. Network,,,,Sì,No
La Maison di Gio & Gio,Bed & Breakfast,https://www.lamaisondigioegio.com,338 618 6597,"Via Pier Amato Perretta, 19 a",Olgiate Comasco,,info@lamaisondigioegio.com,https,Angular,Sì,"A2 Hosting, Inc.",,,,Sì,No
Albergo Da Rocco,Hotel,http://www.hotelrocco.it,02 925 4211,"Via Bertarini, 54",Carugate,,info@hotelrocco.it,https,ASP.NET,No,Aruba S.p.A. Network,,,,Sì,No
B&B Malpensa Villa Ormeni,Bed & Breakfast,,349 430 5278,"Via Gabriele D'annunzio, 10",Cardano Al Campo,,,,,,,,,,,
Red's Redaelli Hotel,Hotel,http://www.redshotel.com,039 927 2120,"Via Don Rinaldo Beretta, 24",Barzanò,,info@redshotel.com,https,Shopify,Sì,OVH SAS,,,,Sì,No
Motel Best,Hotel,http://www.bestmotel.it,0363 879292,"Via Lodi, 2",Arzago d'Adda,,,https,WordPress,No,Aruba S.p.A.,,,,Sì,No
B&B Il Colombé,Bed & Breakfast,http://www.ilcolombebb.it,334 882 8250,"Via Giuseppe Mazzini, 3",Barzanò,,,https,Vue,No,"Amazon.com, Inc.",,,,Sì,No
Agriturismo La Bella Manza,Bed & Breakfast,http://www.aziendaagricolaagrituristicalabellamanza.it,338 438 3114,"Via Caio Plinio, 53",Lurate Caccivio,,assistenza@webador.it,https,React,No,Google LLC,,,,Sì,No
La Dodicesima Luna,Bed & Breakfast,,338 694 0070,"Cascina Montemerlo, 53",Triuggio,,,,,,,,,,,
B&B da Jordan,Bed & Breakfast,https://bb-da-jordan.alberghiinitalia.top,338 335 5717,"Via Emilia Romagna, 1",Gorgonzola,,,https,WordPress,No,Contabo GmbH,,,,Sì,No
Ferrari Hotel Milano,Hotel,https://ferrarihotelmilano.it,02 9215 7203,"Via Clemente Alberti, 37",Carugate,,info@ferrarihotelmilano.it,https,WordPress,Sì,IT.Gate S.p.A.,,,,Sì,No
Bed & Breakfast Monti 85,Bed & Breakfast,,338 345 1601,"Via Monti, 85",San Colombano al Lambro,,,,,,,,,,,
La Valle B&B,Bed & Breakfast,,333 563 4618,"Via Ottaviano Montini, 119",Brescia,,,,,,,,,,,
Rana B&B,Bed & Breakfast,https://www.ranabedandbreakfast.it,335 523 0304,"Via Roncello, 6H",Ornago,,info@ranabedandbreakfast.it,https,WordPress,No,Sconosciuto,,,,Sì,No
Bed & Breakfast Indi Thelar,Bed & Breakfast,,320 187 6262,"Via San Francesco d'Assisi, 40",Villa Guardia,,,,,,,,,,,
Il Feudo di Agnadello Hotel & Eventi,Hotel,http://www.ilfeudoresort.it,0373 93200,"Via Rivolta, 1",Agnadello,,info@ilfeudoresort.it,https,WordPress,No,Hetzner Online GmbH,,,,Sì,No
IL FAGGIO ROSSO,Bed & Breakfast,,348 030 6670,"Via Palestro, 26",Missaglia,,,,,,,,,,,
Agriturismo San Bruno,Agriturismo,http://www.bedandbreakfastsanbruno.it,334 300 2402,Cascina S.Bruno,San Colombano al Lambro,,info@bedandbreakfastsanbruno.it,https,WordPress,No,OVH SAS,,,,Sì,No
Le Colonne di Olgiate,Alloggio completo di servizi,http://www.lecolonnediolgiate.it,031 990659,"Via Giovanni Tarchini, 3",Olgiate Comasco,,info@lecolonnediolgiate.it,https,React,Sì,Aruba S.p.A. Network,,,,Sì,No
Albergo e Sala Eventi Busnago - Hotel Ristorante Pianura Inn,Hotel,http://www.pianurainn.it,039 695 7412,"Viale Lombardia, 21",Busnago,,info@pianurainn.com,https,WordPress,Sì,"DigitalOcean, LLC",,,,Sì,No
bbbolbrianza,Bed & Breakfast,http://www.bbbolbrianza.it,380 373 1880,"Molino Cazzaniga, 12",Missaglia,,,https,Angular,No,"Amazon.com, Inc.",,,,Sì,No
Villa Lorenzo,Location per matrimoni,http://www.villalorenzo.it,0362 688845,"Via Giosuè Carducci, 18/20, Via S. Giuseppe, 2/Ingresso Eventi",Capriano,,eventi@villalorenzo.it,https,React,No,Aruba S.p.A.,,,,Sì,No
Home4you Treviglio,Bed & Breakfast,https://home4you.it,379 133 0200,"Via Milano, 65",Treviglio,,info@home4you.it,https,WordPress,Sì,Servereasy Srl,,,,Sì,No
B&B Villa Carolina,Bed & Breakfast,https://bebvillacarolina.wixsite.com/villa-carolina,348 220 2306,"Via Europa, 2",Grezzago,,bebvillcarolina@gmail.com,https,React,No,Sconosciuto,,,,Sì,No
B&B La Locanda di Sant'Anna,Bed & Breakfast,http://www.lalocandadisantanna.it,02 9530 9517,"Cascina Incugnate, 3",Località Produttiva Danzas,,bb@lalocandadisantanna.it,https,Shopify,No,Retelit Digital Services S.p.A.,,,,Sì,No
Hotel Motel Daniel,Hotel,https://www.hoteldaniel-basiano.it,02 9576 1666,"Via delle Industrie, 6",Basiano,,bookingdaniel@virgilio.it,https,Shopify,No,Sconosciuto,,,,Sì,No
Bed and Breakfast Da Alba,Bed & Breakfast,,393 605 7243,"via zuzurle, 28",Serle,,,,,,,,,,,
La casa di Amos,Bed & Breakfast,,366 246 6063,"Via XX Settembre, 19",Vaprio d'Adda,,,,,,,,,,,
BED AND BREAKFAST CON BAGNO PRIVATO,Bed & Breakfast,https://il-loto.com,335 757 4932,"Via Martiri della Libertà, 41",Vailate,,info@il-loto.com,https,WordPress,Sì,VHosting,,,,Sì,No
Cascina Caparra B&B,Bed & Breakfast,,335 778 3879,"Via Teodoro Moneta, 11",Missaglia,,,,,,,,,,,
N15 Bed & Breakfast,Bed & Breakfast,http://www.quindicibnb.it,335 818 5750,"Via G. Ferraris, 15",Gallarate,,info@quindicibnb.it,https,WordPress,No,Sconosciuto,,,,Sì,No
Bacialupo Foresteria Lombarda,Locanda,http://www.bacialupo.it,351 891 1894,Casa Galotti 2,Crocetta,,,https,WordPress,Sì,Serverplan,,,,Sì,No
"Brianteo Hotel, Restaurant and Spa",Hotel,http://www.brianteo.it,039 608 2118,"Via M. Luther King, 3/5",Burago di Molgora,,hotel@brianteo.it,https,Drupal,Sì,Sconosciuto,,,,Sì,No
La Casa sui Campi B&B,Bed & Breakfast,http://lacasasuicampi.com,031 800889,"Via Monte Rosa, 27",Solbiate con Cagno,,,https,Joomla,Sì,Aruba S.p.A,,,,Sì,No
Botanique Hotel Vergani,Hotel,http://www.botaniquehotelvergani.it,378 306 1563,"Via Adda, 22",Fara Gera d'Adda,,info@botaniquehotelvergani.com,http,WordPress,Sì,Sconosciuto,,,,Sì,No
Albergo Brioschi,Hotel,https://www.bluepillow.it,02 8129 1714,"Via G. Matteotti, 20",Cambiago,,rzajac@gmail.com,https,React,No,Microsoft Corporation,,,,Sì,No
B&B Il Violoncello CIN IT012072C1JVW6SUHL,Bed & Breakfast,,338 139 2688,"Via della Gioventù, 5",Gavirate,,,,,,,,,,,
B&B La Casetta Cambiago,Bed & Breakfast,https://www.lacasettacambiago.it/it,329 730 6151,"Via Cavour, 41",Cambiago,,lacasettacambiago@gmail.com,https,WordPress,No,Sconosciuto,,,,Sì,No
Bergamo BnB,Bed & Breakfast,https://www.bergamobnb.it,339 327 0717,"Via Pradelli, 14",Villa di Serio,,info@bergamobnb.it,https,WordPress,Sì,Server Plan S.r.l.,,,,Sì,No
In Giardino B&B,Bed & Breakfast,http://www.ingiardinobnb.it,347 673 1665,"Via Centauro, 3",Cassina De' Pecchi,,,https,Weebly,Sì,"Weebly, Inc.",,,,Sì,No
B&B Brianza Overview CIN IT108011C1WTGGTO9M,Bed & Breakfast,http://www.brianzaoverview.it,339 393 3139,"Via E. Fermi, 31 A",Briosco,,,https,React,No,Sconosciuto,,,,Sì,No
Camera 40,Bed & Breakfast,http://www.camera40.it,333 856 5587,"Via Italia, 40",Gorgonzola,,info@camera40.it,https,Shopify,No,Sconosciuto,,,,Sì,No
Hotel Villa Belvedere 1849,Hotel,http://www.villabelvedere1849.it,0363 340695,"Via Beata Vergine, 1",Misano di Gera d'Adda,,villabelvedere1849@gmail.com,https,Joomla,Sì,Register.it-Hosting,,,,Sì,No
Country Hotel Castelbarco,Hotel,http://www.countryhotelcastelbarco.it,02 9098 8404,Via Concesa,Vaprio d'Adda,,info@countryhotelcastelbarco.it,https,WordPress,Sì,Sconosciuto,,,,Sì,No
Mary bed and breakfast,Bed & Breakfast,,348 472 1881,"Via Don G. Minzoni, 3",Olgiate Comasco,,,,,,,,,,,
B&B Corte sul Naviglio,Bed & Breakfast,https://bb-corte-sul-naviglio.alberghiinitalia.top,342 777 6816,"Via Camillo Benso Conte di Cavour, 23",Cernusco sul Naviglio,,,https,React,No,Sconosciuto,,,,Sì,No
Inverigo Hotel,Hotel,http://gruppoplinio.it/inverigohotel,031 696233,"Via Don C. Gnocchi, 81",Inverigo,,,https,WordPress,No,Sconosciuto,,,,Sì,No
Agriturismo Cascina Magana,Agriturismo,http://www.cascinamagana.it,331 385 6923,"Cascina Magana, 2",Burago di Molgora,,agriturismo@cascinamagana.it,https,WordPress,No,Sconosciuto,,,,Sì,No
Alla Roggetta,Bed & Breakfast,https://www.allaroggetta.it,334 112 9191,"Via del Bono, 1",Cremella,,info@allaroggetta.it,https,Squarespace,No,"Squarespace, Inc.",,,,Sì,No
Villa Vittoria Wellness,Bed & Breakfast,http://www.villavittoriawellness.it,348 400 5606,"via Pelloia, 8",Graffignana,,villavittoria2022@gmail.com,https,WordPress,Sì,Sconosciuto,,,,Sì,No
Bed & Breakfast BENVENUTO,Bed & Breakfast,https://beb.it/benvenuto/it,366 980 5662,"Via Giacomo Matteotti, 21",Venegono Superiore,,,https,Squarespace,No,"Amazon.com, Inc.",,,,Sì,No
B&B Treviglio,Bed & Breakfast,https://www.bbtreviglio.com,334 276 9111,"Via dei Facchetti, 2",Treviglio,,bbtreviglio@gmail.com,https,WordPress,Sì,Server Plan S.r.l.,,,,Sì,No
B&B La Borasca,Bed & Breakfast,http://www.borasca.eu,0377 046150,"Cascina Borasca, 4",Casalpusterlengo,,info@borasca.eu,https,WordPress,Sì,"Cloudflare, Inc.",,,,Sì,No
Hotel Ai Ronchi Brescia - Hotel con Ristorante e Parcheggio a Brescia,Hotel,https://www.hotelairmbrescia.it,339 119 3268,"Viale della Bornata, 22",Brescia,,info@motorhotel.it,https,WordPress,Sì,Aruba S.p.A.,,,,Sì,No
B&b Rosy,Bed & Breakfast,http://bb-rosy.com.es,338 442 7093,"Via A. Gramsci, 30",Burago di Molgora,,,http,React,No,arsys.es,,,,Sì,No
B&B Le Palme,Bed & Breakfast,http://www.bblepalme33.it,347 451 5387,"Via Ferloni, 33",Bulgarograsso,,,http,Laravel,No,Aruba S.p.A. Network,,,,Sì,No
Villa Fenaroli Palace Hotel,Hotel,http://www.villafenaroli.it,030 279 3223,"Via Giuseppe Mazzini, 14",Rezzato,,info@villafenaroli.it,https,Magento,Sì,Sconosciuto,,,,Sì,No
Villa Patrizia,Bed & Breakfast,,338 757 1758,"Via Ettore Ponti, 26",Casciago,,,,,,,,,,,
B&b estercarlo,Bed & Breakfast,https://bb-estercarlo.touritaliani.top,348 151 9608,"Via Luigi Galli, 30",Trezzo sull'Adda,,,https,React,No,Sconosciuto,,,,Sì,No
Riarel - rooms and hospitality,Bed & Breakfast,https://www.riarel.com,339 151 2705,"Via S. Maffeo, 17",Rodero,,info@riarel.com,https,Shopify,Sì,Aruba S.p.A.,,,,Sì,No
Hotel Motel 2 Castel San Giovanni,Hotel,https://www.motel2.it,0523 849296,"Strada Dogana Po, 15/A",Castel San Giovanni,,,https,Shopify,No,"Cloudflare, Inc.",,,,Sì,No
Conte Durini Apartments & Rooms,Hotel,http://www.contedurini.it,039 616912,"P.zza Durini Conte, 1",Arcore,,info@contedurini.it,http,WordPress,No,Aruba S.p.A. Network,,,,Sì,No
Agriturismo Bacchanalis,Agriturismo,https://www.bacchanalis.it,347 810 7358,"Località Negrese, 311",Ziano Piacentino,,info@tenutaritasolari.com,https,Odoo,Sì,Aruba S.p.A. Network,,,,Sì,No
Waobab - We are one B&B,Bed & Breakfast,https://waobab-we-are-one-bb.alberghiinitalia.top,338 459 5025,"Via Giuseppe Mazzini, 116",Alzano Lombardo,,,https,WordPress,No,Sconosciuto,,,,Sì,No
B&B Villa Adriana Varese laghi,Bed & Breakfast,https://www.villaadriana.eu,338 590 4590,"Via Virgilio, 59",Varese,,adrianagosatti@gmail.com,https,Angular,No,OVH SAS,,,,Sì,No
Roncola 2021,Bed & Breakfast,http://www.roncola2021.it,035 1996 1727,"Via Portola, 27",Roncola,,info@roncola2021.it,http,ASP.NET,No,Register S.P.A.,,,,Sì,No
Devero Hotel,Hotel,http://www.deverohotel.it,02 9533 5412,"Largo J. F. Kennedy, 1",Cavenago di Brianza,,info@deverohotel.it,https,WordPress,Sì,SEEWEB s.r.l.,,,,Sì,No
Pasta Residence Italia Malpensa,Hotel,https://www.pastaresidenceitalia.com,0331 169 1036,"Via Alberto da Giussano, 5",Gallarate,,,,Webflow,Non trovato,"Amazon.com, Inc.",,,,No - Pagina Non Trovata (404),No
LOCANDA I TAROCCHI RISTO ALLOGGI & PIZZA,Ristorante,https://pizzeria-locanda-tarocchi.migliorhotel.top,334 254 6522,"Via G. Verdi, 18",Vailate,,,https,WordPress,No,Contabo GmbH,,,,Sì,No
B&B il Sasso Bianco IT012055C16CJVBT5T,Bed & Breakfast,http://www.ilsassobianco.it,345 873 5703,"Via Streccione, 3",Comerio,,info@ilsassobianco.it,https,Joomla,Sì,Aruba S.p.A.,,,,Sì,No
Bed And Breakfast In Cima Ai Cà,Bed & Breakfast,,392 065 9281,"Via S. Marco, 27",Morbegno,,,,,,,,,,,
Bed and Breakfast Cascina Valgrande,Bed & Breakfast,,393 224 4298,Via Secchia 50,Palazzago,,,,,,,,,,,
Casa Atena Affittacamere,Bed & Breakfast,https://www.casaatena.it,353 385 4168,"Via Sigismondi, 40B",Villa d'Almè,,,https,Shopify,No,"Amazon.com, Inc.",,,,Sì,No
Relais Villa Carrara | Bed & Breakfast in provincia di Bergamo,Bed & Breakfast,http://www.relaisvillacarrara.it,335 563 2456,"via Papa Giovanni XXIII, Piazza Mercato, 62",Villa di Serio,,info@relaisvillacarrara.it,https,WordPress,Sì,Hetzner Online GmbH,,,,Sì,No
Borromeo Rooms Bed & Living,Bed & Breakfast,http://www.borromeorooms.com,347 168 0220,"Via Carlo Borromeo, 1",Vimercate,,,https,Shopify,No,"Cloudflare, Inc.",,,,Sì,No
Ca' del Cuco,Bed & Breakfast,http://www.cadelcuco.it,035 1983 4468,"Via Salvano, 24",Palazzago,,contatti@cadelcuco.eu,http,Shopify,No,IONOS SE,,,,Sì,No
B&B Piccolo Tibet,Bed & Breakfast,,0365 040534,Presegno 51,Lavenone,,,,,,,,,,,
Bed and Breakfast Al Mulino,Bed & Breakfast,http://www.bebalmulino.it,338 973 6532,"Via Molino, 18",Nuvolento,,info@bebalmulino.it,http,Shopify,No,Aruba S.p.A.,,,,Sì,No
B&B Al Caseificio,Bed & Breakfast,,333 933 7277,"Via Nazionale, 70",Barghe,,,,,,,,,,,
B&B Orchidea,Bed & Breakfast,,0332 732562,"Via del Colle, 25",Barasso,,,,,,,,,,,
Hotel Camoretti,Hotel,http://www.camoretti.it,035 550468,"Via Camoretti, 2-2/A",Almenno San Bartolomeo,,9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com,https,Wix,Sì,Google LLC,,,,Sì,No
Due Lune B&B,Bed & Breakfast,,328 138 4622,"Via S. Giorgio, 11",Almenno San Salvatore,,,,,,,,,,,
Lake and Cake Dolcelago B&B,Bed & Breakfast,,338 818 7857,"Via Cavour, 33",Gavirate,,,,,,,,,,,
B&B Bed & Breakfast 1906,Bed & Breakfast,,339 321 0419,"Via Umberto I, 6B",San Martino in Strada,,,,,,,,,,,
La Pedruscia,Agriturismo,http://www.lapedruscia.it,334 111 0246,Località Pedruscin,Dazio,,,http,ASP.NET,No,Microsoft Corporation,,,,Sì,No
Lear Dining Club,Ristorante,http://leardining.club,340 140 7048,"Via Col del Frejus, 3",Briosco,,,https,Wix,Sì,wix com inc,,,,Sì,No
Cosmo Hotel Torri,Hotel,http://www.cosmohoteltorri.it,039 69961,"Via Torri Bianche, 4",Vimercate,,,https,React,No,"Cloudflare, Inc.",,,,Sì,No
Hotel Osteria della Pista,Ristorante,http://www.osteriadellapista.com,0331 295054,"Via Verbano, 1",Casorate Sempione,,info@osteriadellapista.com,https,WordPress,Sì,Serverplan s.r.l.,,,,Sì,No
B&B Al Grattacielo,Bed & Breakfast,https://www.bbalgrattacielo.it,349 091 8567,"Via Roma, 25",Alzano Lombardo,,,https,WordPress,Sì,Server Plan S.r.l.,,,,Sì,No
B&B IL MANDORLO IN FIORE,Alloggio turistico,,0365 82450,"Via Provinciale, 100",Cedessano,,,,,,,,,,,
B&B Da Pinetta,Bed & Breakfast,https://www.bed-and-breakfast.it/it/lombardia/dapinetta-vigano/38606,349 180 4816,"Via Giancarlo Sala, 4",Viganò,,,https,React,Sì,"Amazon.com, Inc.",,,,Sì,No
Birabiro b&b - CIN IT108015C13TGU7TEW,Bed & Breakfast,http://www.bbmonza.it,339 437 6558,"Via Goito, 29",Carate Brianza,,,https,Laravel,No,Sconosciuto,,,,Sì,No
B&B Il Nido Al Lago,Bed & Breakfast,http://www.ilnidoallago.it,0332 745476,"Via Preja, 17",Gavirate,,,http,ASP.NET,No,Sconosciuto,,,,Sì,No
T'Ami Hotel Resort Spa,Albergo benessere,http://www.tamihotel.it,035 763999,"Via Monte Purito, 3",Selvino,,info@tamihotel.it,https,WordPress,Sì,TWT S.p.A.,,,,Sì,No
Bosco Longhino - Az. Agr. vitivinicola e agrituristica,Enoteca,http://www.boscolonghino.it,0385 278119,frazione MOLINO MARCONI,Santa Maria della Versa,,info@boscolonghino.it,https,Joomla,Sì,Server Plan S.r.l.,,,,Sì,No
Euro Hotel Residence,Hotel,http://www.eurohotelresidence.it,039 60441,"Via Monza, 27",Concorezzo,,info@eurohotelresidence.it,https,React,Sì,Signet B.V,,,,Sì,No
B&B Il Ciliegio,Bed & Breakfast,http://www.bebilciliegio.it,347 687 7532,"Via Sciresè, 3",Galliate Lombardo,,mario@abc.com,https,WordPress,No,Aruba S.p.A.,,,,Sì,No
Agriturismo Ortesida,Ristorante,https://www.agriturismoortesida.it,331 855 8457,"Strada Provinciale del Passo San Marco, 34",Morbegno,,info@agriturismoortesida.it,https,Shopify,Sì,Sucuri,,,,Sì,No
B&B Monastero e Case Vacanza,Bed & Breakfast,http://www.bbmonastero.it,392 935 4210,"Via Monastero, 14",Dubino,,info@bbmonastero.it,https,WordPress,No,Aruba S.p.A.,,,,Sì,No
La Siesta Bed & Residence,Bed & Breakfast,,393 982 5833,"Viale Europa Ovest, 21",Cardano Al Campo,,,,,,,,,,,
Three B,Bed & Breakfast,http://www.three-b.it,335 708 2533,"Via Monte Sinai, 19",Appiano Gentile,,,http,ASP.NET,No,Aruba S.p.A. Network,,,,Sì,No
La Bastia - Bed & Soul,Bed & Breakfast,,339 824 5380,"Via Bastia, 5",Nuvolento,,,,,,,,,,,
daMan - rooms&breakfast,Bed & Breakfast,,031 224 6161,"Via Forte, 3",Barzago,,,,,,,,,,,
Agriturismo Il Belvedere,Agriturismo,http://www.agrilbelvedere.it,393 315 5954,"Via Belvedere, 6",Palazzago,,,https,Joomla,No,Aruba S.p.A.,,,,Sì,No
beb Aria di Montagna,Bed & Breakfast,https://www.bebariadimontagna.it,347 527 2175,"Via Somvalle, 279",Forcola,,info@bebariadimontagna.it,https,React,No,Infrastructure Italia Colo S.P.A,,,,Sì,No
"I giardini del lago, bottega/spuntini/pernottamento/manutenzione del verde/servizi agronomici",Agriturismo,http://www.igiardinidellago.com,0332 329928,"Via Vigevano, 50",Varese,,aziendaagricola@igiardinidellago.com,https,Grav,No,"InMotion Hosting, Inc.",,,,Sì,No
B&B Portobello,Bed & Breakfast,http://bbportobello.com,348 552 4150,Via Statale 285 Regoledo di,Cosio Valtellino,,info@bedandbreakfastportobello.com,https,Wix,No,wix com inc,,,,Sì,No
B&B Amici del Colle,Bed & Breakfast,http://www.amicidelcolle.eu,320 282 7688,"Via Valsasino, 72",San Colombano al Lambro,,info@amicidelcolle.eu,https,WordPress,No,Sconosciuto,,,,Sì,No
Hotel Rezia Valtellina,Hotel,http://www.reziavaltellina.eu,0342 635107,"Via Statale, 33",Cosio Valtellino,,info@reziavaltellina.eu,https,WordPress,Sì,Sucuri,,,,Sì,No
Agriturismo Cascina Pezzolo,Alloggi al coperto,http://www.agriturismopezzolo.it,0371 239959,"Via Pezzolo, 2b",Pieve Fissiraga,,info@agriturismopezzolo.it,https,React,No,Sconosciuto,,,,Sì,No
Le Cantine Del Vecchio Borgo,Bed & Breakfast,https://le-cantine-del-vecchio-borgo.camerainitalia.top,0342 652578,Via Brusido 5,Traona,,,https,WordPress,No,Sconosciuto,,,,Sì,No
Ostello Sociale Borgo Venno,Ostello,,342 940 1160,"Via Roma, 4",Lavenone,,,,,,,,,,,
Locanda Via Priula - Wine Bar & Rooms,Bed & Breakfast,https://locandaviapriula.it,0342 198 0105,"Via Ospital Vecchio, 17",Morbegno,,,https,Shopify,Sì,OVH SAS,,,,Sì,No
Villa Campo Dei Fiori B.B,Bed & Breakfast,https://www.bbvillacampodeifiori.it,329 139 7520,"Via della Piana, 6",Casciago,,info@villacampodeifioribnbvarese.it,https,Angular,No,SEEWEB s.r.l.,,,,Sì,No
B&B L'ISOLA,Bed & Breakfast,http://www.bblisola.com,335 522 1030,"Via S. Martino, 882",Piantedo,,info@bblisola.com,http,WordPress,Sì,Sconosciuto,,,,Sì,No
Affittacamere DolceLago,Bed & Breakfast,https://affittacameredolcelago.it,0341 451297,"Via Corsica, 29",Dolzago,,info@affittacameredolcelago.it,https,WordPress,No,Server Plan S.r.l.,,,,Sì,No
Fattoria Gaggio,Ristorante,http://www.fattoriagaggio.it,0332 947203,"Via al Gaggio, 4",Galliate Lombardo,,info@fattoriagaggio.it,https,Wix,No,Sconosciuto,,,,Sì,No
Domina Borgo degli Ulivi,Hotel,https://www.dominagarda.com,0365 20652,"Via Panoramica, 8",Gardone Riviera,,info@dominagarda.it,https,WordPress,No,Sconosciuto,,,,Sì,No
B&B Alpi,Bed & Breakfast,http://www.bed-and-breakfast.it/it/lombardia/bed-breakfast-alpi-regoledo/22057,347 024 2905,"Via Singella, 35",Cosio Valtellino,,,https,Typo3,Sì,Sconosciuto,,,,Sì,No
Al Tagliere di Nese,Locanda,http://www.altaglieredinese.com,035 428 6896,"Via Guglielmo Marconi, 69",Alzano Lombardo,,info@altaglieredinese.com,https,React,No,Sconosciuto,,,,Sì,No
Al Poggio Verde,Hotel,http://www.alpoggioverde.it,0365 824591,"Via del Fango, 29",Barghe,,info@alpoggioverde.it,https,Joomla,Sì,Server Plan S.r.l.,,,,Sì,No
B&B Paradiso della Bici,Bed & Breakfast,http://www.paradisodellabici.it,349 310 3763,"Via Talea, 8",Cosio Valtellino,,,https,WordPress,No,Sconosciuto,,,,Sì,No
SMT EVOLUZIONE S.R.L.,Hotel,,035 959696,"Via Nazionale, 67",San Paolo d'Argon,,,,,,,,,,,
Niji Hotel & Restaurant,Hotel,https://nijisushi.it,035 078 4106,"Via Dante Alighieri, 22",Mapello,,,https,WordPress,No,IT.Gate S.p.A.,,,,Sì,No
Airport Boulevard GUESTHOUSE,Bed & Breakfast,,389 786 7455,"Via Matteotti, 33/35",Grassobbio,,,,,,,,,,,
"Agriturismo La soglia del parco (agriturismo aperto Venerdì sera,Sabato sera e Domenica a pranzo.Camere sempre aperte)",Agriturismo,https://www.agriturismolasogliadelparco.com,349 662 4715,"Via Zanino Colle, 17",Ranica,,,https,Wix,Sì,Google LLC,,,,Sì,No
