Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
CaraPina Gelateria Artigianale,Gelateria,,0331 994102,"Via Sant'Alessandro, 5/B",Albizzate,,,,,,,,,,,
"La Lanterna, Albizzate",Bar sportivo,,331 367 9185,"Via Goffredo Mameli, 48",Albizzate,,,,,,,,,,,
Pizzeria O' Vesuvio,Pizzeria,,379 167 9706,"Via Giuseppe Mazzini, 41",Albizzate,,,,,,,,,,,
CHÄISSCHERI,Ristorante,,331 420 8111,"Frazione Bonda, 17",Alagna Valsesia,,,,,,,,,,,
Il Feudo di Agnadello Hotel & Eventi,Hotel,http://www.ilfeudoresort.it/,0373 93200,"Via Rivolta, 1",Agnadello,,info@ilfeudoresort.it,https,Joomla,No,Hetzner Online GmbH,65,97,85.00,Sì,No
Ristorante Bar Montagna di Luce,Ristorante,https://montagnadiluce.it/ristorante/,0163 922820,"Frazione Pedemonte, 17",Alagna Valsesia,,info@montagnadiluce.it,https,React,Sì,Aruba S.p.A.,57,88,92.00,Sì,No
PUBLIC HOUSE,Steakhouse,http://www.publichousepub.com/,348 887 7994,"Via Cascina Mensi, 118",Albuzzano,,,https,WordPress,No,"Cloudflare, Inc.",63,77,66.00,Sì,No
Bar Stazione,Bar,,0331 993244,"Via Giuseppe Mazzini, 18",Albizzate,,,,,,,,,,,
Trattoria di Rovate,Ristorante,,0331 993238,"Via S. Bartolomeo, 19",Rovate,,,,,,,,,,,
Pasticceria Gelateria Manfri,Pasticceria,,0331 994004,"Via Sant'Alessandro, 5 C",Albizzate,,,,,,,,,,,
Well Sushi Ristorante,Ristorante,https://www.wellsushi.com/,338 777 2800,"Via del Lavoro, 32",Solbiate Arno,,dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com,https,React,No,Google LLC,67,83,100.00,Sì,No
Il Riccio Goloso,Ristorante,http://www.villabregana.com/,0331 170 4259,Via Bregana,Monte,,info@villabregana.com,https,WordPress,No,Aruba S.p.A.,56,82,92.00,Sì,No
Vecchio Municipio,Ristorante,,0331 909282,"Via Sandroni, 1",Sumirago,,,,,,,,,,,
Lo Chalet,Ristorante,,345 993 7111,"Via Circonvallazione, 18",Riva Valdobbia,,,,,,,,,,,
Non solo Piada,Fast food,,366 207 8100,"Via Cavour, 1/B",Albano Sant'Alessandro,,,,,,,,,,,
S. Alessandro,Pasticceria,,035 452 1104,"Via Tonale, 56",Albano Sant'Alessandro,,,,,,,,,,,
Rifugio Pastore,Rifugio di montagna,http://www.rifugimonterosa.it/,0163 326570,Località Alpe Pile,Alagna Valsesia,,info@rifugimonterosa.it,https,Shopify,No,OVH SAS,60,79,83.00,Sì,No
La Collina Dei Sogni,Location per matrimoni,,035 958966,Via Carbonera,Albano Sant'Alessandro,,,,,,,,,,,
Pizzeria d'asporto Ritrò,Pizza da asporto,,391 344 3592,"Via IV Novembre, 11",Albano Sant'Alessandro,,,,,,,,,,,
Il Vicolo Della Pizza,Pizzeria a domicilio,,035 580620,"Via Papa Giovanni XXIII, 16",Albano Sant'Alessandro,,,,,,,,,,,
Locanda Triskele,Ristorante,http://www.locandatriskele.it/,320 558 3336,"Via Giacomo Matteotti, 60",Solbiate Arno,,paola@locandatriskele.it,https,WordPress,Sì,HOST-VDC,56,48,100.00,Sì,No
Casa Mia - Pizzeria Italiana,Pizzeria,http://www.casamiapizzeriaitaliana.it/,0331 135 5064,"Via Sant'Alessandro, 5",Albizzate,,,http,Basekit,No,Aruba S.p.A.,41,51,92.00,Sì,No
Made In Sud,Ristorante napoletano,http://www.ristorantimadeinsud.it/,039 609 3699,"Via Roma, 29",Aicurzio,,,https,React,No,Aruba S.p.A.,56,85,85.00,Sì,No
Osteria Di Montonate,Ristorante,http://www.osteriadimontonate.it/,0331 270183,"Via Cavour, 22",Mornago,,info@osteriadimontonate.it,https,WordPress,No,Aruba S.p.A. Network,70,92,92.00,Sì,No
Ristorante Grotto Posmonte,Ristorante,https://www.grottoposmonte.ch/,+41 91 994 11 11,Via Posmonte,Collina d'Oro,,alex.moscatelli@orologiogroup.ch,https,WordPress,Sì,METANET AG,61,81,100.00,Sì,No
Ristorante Pizzeria Bel Ami' Di Fu Qiuhua,Pizzeria,,035 581238,Via Cavour,Albano Sant'Alessandro,,,,,,,,,,,
MANGA Restaurant,Ristorante giapponese,https://www.mangarestaurant.it/,340 076 6925,"Via Tonale, 46/C",Albano Sant'Alessandro,,,https,Angular,No,Aruba S.p.A.,82,86,85.00,Sì,No
Trattoria Pizzeria Miravalle,Ristorante,,0365 896271,"Via Roma, 136",Agnosine,,,,,,,,,,,
Ristorante Pizzeria Bar La Piazza Di Valceschini A.,Pizzeria,,035 933212,"Piazza Papa Giovanni XXIII, 2",Adrara San Rocco,,,,,,,,,,,
Pizzalab Albano,Pizzeria,,349 748 9003,Via Cavour,Albano Sant'Alessandro,,,,,,,,,,,
Pizzeria ramsis 2,Pizzeria,,035 547 1398,"Via Santuario, 23",Albano Sant'Alessandro,,,,,,,,,,,
Bella e Buona,Pizzeria,,0365 187 0283,"Via Guglielmo Marconi, 10 d",Agnosine,,,,,,,,,,,
Pizzeria da Mimmo,Pizzeria,https://da-mimmo-albano-salessandro-bg.order.app.hd.digital/menus,035 547 0981,"Via Cavour, 29",Albano Sant'Alessandro,,,https,React,Sì,Google LLC,89,97,73.00,Sì,No
Shisha eat & repeat Ristorante Indiano & Narghilè - Pizzeria - Kebab - Bar,Ristorante,https://mymenuweb.com/it/restaurants/792244/?utm_source=google_profile&utm_medium=google_profile&utm_campaign=admin,035 086 8623,"Via Tonale, 4/C",Albano Sant'Alessandro,,,https,Shopify,No,Hetzner Online GmbH,51,89,100.00,Sì,No
Ristorante Pizzeria Il Gabbiano,Ristorante italiano,,039 994 3050,"Località Gibello, 8",Airuno,,,,,,,,,,,
Locanda Airuno - Airuno Rooms,Hotel Resort,https://locandaairuno.it/,348 333 4907,"Via Statale, 33",Airuno,,room@raftinggroup.it,https,React,Sì,SEEWEB s.r.l.,60,63,92.00,Sì,No
Pizza Da Luca,Pizza da asporto,,035 582499,"Via del, Via Tonale, 47",Albano Sant'Alessandro,,,,,,,,,,,
Fabbrica in Pedavena Pedrengo (BG),Ristorante,https://www.fabbricainpedavenapedrengo.it/,320 337 8656,"Via Giovanna d'Arco, 8",Pedrengo,,fabbricapedrengo@gmail.com,https,Shopify,Sì,Aruba S.p.A.,60,86,85.00,Sì,No
Osteria il Fiore,Ristorante,https://osteriailfiore.it/,035 682014,"Via Bagnatica, 3",Brusaporto,,prenotazione@osteriailfiore.it,https,Shopify,Sì,Aruba S.p.A.,56,83,100.00,Sì,No
Casa Mascagni La Campagnola,Ristorante,https://www.la-campagnola.it/,0365 860251,"Via S. Lino, 56",Agnosine,,info@la-campagnola.it,https,Magento,Sì,Netsons Network,34,38,85.00,Sì,No
Trattoria CANTU' dal 1897,Ristorante,http://www.trattoriacantu.com/,328 284 9296,"Via Milano, 97",Olginate,,info@trattoriacantu.com,http,Basekit,No,Aruba S.p.A.,45,45,92.00,Sì,No
La Locanda,Pizzeria,,327 438 9623,"la Vite, Via Santa Maria, 16",Olginate,,,,,,,,,,,
Ristorante Cascina Fossandere,Ristorante,,340 553 5725,"Via Magri, 24",Capriolo,,,,,,,,,,,
Bar la sosta,Bar,,324 890 4069,Piazza papa Giovanni XXIII,Adrara San Rocco,,,,,,,,,,,
Bar La Pergola di Gilardi Umberto,Bar,,039 994 3594,"Via dei Nobili, 15",Airuno,,,,,,,,,,,
Fabbrica in Pedavena Brivio,Ristorante,https://fabbricainpedavenabrivio.it/,353 406 8572,"Via Bicocca, 1",Beverate,,fabbricadipedavenabrivio@gmail.com,https,React,Sì,Netsons Network,66,74,100.00,Sì,No
Il Cantuccio Di Cominardi Francesca,Bar,,030 735 7449,"Via Umberto I, 44",Adro,,,,,,,,,,,
Pizzeria Las Vegas,Pizzeria,,030 097 9702,"Piazza Padre Costantino, 18",Adro,,,,,,,,,,,
Pizzeria le piramidi,Pizzeria,,030 745 0526,"Via Simoni, 28",Adro,,,,,,,,,,,
Bar della Musica,Bar,,030 735 6686,"Via Lazzaretto, 25",Adro,,,,,,,,,,,
La locanda delle arcate,Ristorante,,030 728 1645,Piazza Padre Costantino,Adro,,,,,,,,,,,
Ristorante Natura,Ristorante,,030 728 1670,"Via Principe Umberto, 35",Adro,,,,,,,,,,,
Al Santuario Caffè e Bistrot Adro,Caffetteria,https://alsantuario.com/,388 407 1091,Via Carlo Cattaneo,Adro,,,https,Shopify,Sì,Serverplan S.r.l.,87,99,92.00,Sì,No
Gelateria Volpe Bianca,Gelateria,,389 000 3795,"Via Lazzaretto, 42",Adro,,,,,,,,,,,
Ristorante La Torre,Ristorante,,339 143 1187,"Via San zeno, 6",Torbiato di Adro,,,,,,,,,,,
Trattoria Bruno's,Ristorante,http://trattoriabrunos.it/,030 745 0878,"Via Sole delle Alpi, 46",Torbiato,,,https,WordPress,No,Hetzner Online GmbH,74,96,92.00,Sì,No
Pizzeria Piccadilly,Pizzeria,,030 205 9460,"Via Provinciale, 48/N",Adro,,,,,,,,,,,
Trattoria Pizzeria Chiavi D'oro s.r.l.s,Ristorante,,02 9492 0168,"Via Gorizia, 32",Albairate,,,,,,,,,,,
La Taverna di Leonardo,Ristorante,https://www.latavernadileonardo.com/,039 532 0101,"Piazza Vittoria, 13",Brivio,,info@latavernadileonardo.com,http,React,Sì,Servereasy Srl,56,64,92.00,Sì,No
Zia Nicoletta,Ristorante,,039 679 6360,"Piazza Trivulzio, 10",Agrate Brianza,,,,,,,,,,,
Ristorante Il Porco Maiale,Ristorante,http://www.ilporcomaiale.it/,366 580 4058,"Piazza Sant'Eusebio, 9",Agrate Brianza,,,http,ASP.NET,No,Register S.P.A.,98,100,83.00,Sì,No
Agriturismo Cascina Rosio,Agriturismo,http://www.cascinarosio.it/,02 9492 0659,Agriturismo Cascina Rosio,Albairate,,marcorosio@gmail.com,https,WordPress,No,HOSTINGER FR,86,98,100.00,Sì,No
Trattoria Pizzeria Cavour,Ristorante,,02 9406 1140,"SP228 19, 5",Albairate,,,,,,,,,,,
Al Burnec - Dine & Wine,Ristorante italiano,https://al-burnec.com/,030 745 0594,"Via Bornico, 32",Adro,,,https,WordPress,No,Strato AG,64,83,92.00,Sì,No
Dispensa Franciacorta,Ristorante,http://www.dispensafranciacorta.com/,030 745 0757,"Via Principe Umberto, 23 - fraz",Torbiato,,enoteca@dispensafranciacorta.com,https,WordPress,No,ConnectLife S.r.l,60,75,61.00,Sì,No
Put de fer Torbiato,Paninoteca,https://sites.google.com/view/putdefertorbiato/home,331 907 3109,"Via Sole delle Alpi, 62",Adro,,putdefer@gmail.com,https,Angular,No,Google LLC,48,53,75.00,Sì,No
Flabacco,Enoteca,https://flabacco.it/,030 799 8228,"Via Umberto I, 3",Adro,,,https,WordPress,No,Aruba S.p.A,53,77,92.00,Sì,No
Made in italy,Pizzeria,,039 689 0444,"Via Padre Clemente Vismara, 65",Agrate Brianza,,,,,,,,,,,
Oasi del Moro,Ristorante,http://www.oasidelmoro.it/,329 728 7633,Via Cantin,Agrate Brianza,,info@oasidelmoro.it,https,Squarespace,No,Hetzner Online GmbH,37,87,83.00,Sì,No
Roadhouse Restaurant Agrate Brianza,Ristorante,http://www.roadhouse.it/,320 755 3278,"Uscita Casello Agrate, Via G. Matteotti, snc",Agrate Brianza,,,https,Angular,Sì,Genesys Informatica S.r.l.,79,93,100.00,Sì,No
Impronta Di Colombara Andrea,Ristorante,http://www.ristoranteimprontaalbairate.it/,02 9143 9075,"Via Pisani Dossi, 28",Albairate,,improntadicolombaraandrea@gmail.com,https,Shopify,No,"Amazon.com, Inc.",39,42,92.00,Sì,No
Ristorante Al Mago,Ristorante italiano,http://www.ristorantealmago.com/,02 9496 0166,"Via per Castelletto, 27",Albairate,,info@ristorantealmago.com,https,Angular,No,Aruba S.p.A. Network,59,97,91.00,Sì,No
ristorante del centro,Ristorante,,377 831 7617,"V.le delle Industrie, 86",Agrate Brianza,,,,,,,,,,,
Gregolin loredana Malo bar ristorante tabacchi,Ristorante,,339 732 9906,"Via Mazzini, 260",Alfianello,,,,,,,,,,,
Pizzeria Il Mondo Di Abdella Abou Elmaty Shedid,Ristorante,,389 565 8606,"Via Mazzini, 3",Alfianello,,,,,,,,,,,
Acqua e Farina,Ristorante italiano,http://www.acquaefarina.bio/,039 689 3022,"Via Artigianato, 4",Agrate Brianza,,geri24@pec.it,https,React,No,Aruba S.p.A.,56,62,92.00,Sì,No
Mit Bistrot,Bistrò,https://mitbistrot.it/,039 677 4476,"Via Don Giovanni Minzoni, 37",Agrate Brianza,,info@mitbistrot.it,https,WordPress,Sì,Hostinger International Limited,38,41,85.00,Sì,No
Trattoria Pizzeria Maria,Pizzeria,,039 679 0938,"Via Ghiringhella, 150/152",Agrate Brianza,,,,,,,,,,,
La rosa dei venti,Bar caffè,,349 119 4472,"Via Dante Alighieri, 6",Alfianello,,,,,,,,,,,
Ristorante la Flora,Ristorante,,338 677 9961,"Via delle Orobie, 97B",Albaredo per San Marco,,,,,,,,,,,
Ristorante Ambrée,Ristorante italiano,http://www.ambree.it/,039 896 1348,"Via Talete, 2a",Agrate Brianza,,info@ambree.it,https,WordPress,Sì,GENESYS,56,59,77.00,Sì,No
Hostaria La Carbonara,Ristorante,http://www.hostarialacarbonara.com/,039 963 0385,"Via Talete, 5",Agrate Brianza,,,https,React,Sì,Server Plan S.r.l.,79,98,92.00,Sì,No
Ristorante Capriccio. Pizzeria,Ristorante,http://ristorantecapriccio.online/,039 605 6356,"Via G. Matteotti, 58",Agrate Brianza,,,https,React,No,wix com inc,61,90,100.00,Sì,No
Pizzeria Al Grottino Agrate,Pizzeria,https://www.pizzeriaalgrottino.it/,320 918 6020,"Piazza Pasquirolo, 4",Agrate Brianza,,8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com,https,Wix,Sì,Google LLC,80,98,100.00,Sì,No
Caffè Macò,Bistrò,,334 204 4098,"Via Ugo Foscolo, 16",Agrate Brianza,,,,,,,,,,,
Osteria Dossi,Ristorante,,030 930411,"Str. Dossi, 33",Pontevico,,,,,,,,,,,
Cà Priula,Ristorante,http://www.capriula.it/,0342 014688,"Via Brasa, 14",Albaredo per San Marco,,info@capriula.it,https,React,Sì,Aruba S.p.A,62,92,85.00,Sì,No
Agriturismo & Centro Ippico Il Pioppeto,Agriturismo,,0363 181 0072,Via Cascina Pioppeto,Antegnate,,,,,,,,,,,
L'angolo della pizza,Pizzeria a domicilio,,324 819 5092,"Via Dante, 32",Antegnate,,,,,,,,,,,
Roadhouse Antegnate,Ristorante,http://www.roadhouse.it/,0363 905758,"Via del Commercio, 3",Antegnate,,,https,Angular,Sì,Genesys Informatica S.r.l.,79,91,100.00,Sì,No
Caffè del Corso,Caffè,,349 565 8760,"Via del Commercio, 3",Antegnate,,,,,,,,,,,
Half Crown Pub,Ristopub,http://www.halfcrownpub.it/,0363 914607,"Via Luciano Manara, 93",Antegnate,,,https,Shopify,No,Aruba S.p.A.,56,82,92.00,Sì,No
McDonald's,Fast food,,0363 232975,"Via del Commercio, 3",Antegnate,,,,,,,,,,,
Pizzeria Cleopatra,Pizzeria a domicilio,,0363 905084,"Via Dante, 5/E",Antegnate,,,,,,,,,,,
Pizzeria Heidi,Pizza da asporto,,0363 914877,"Via Roma, 95",Antegnate,,,,,,,,,,,
Billy Tacos - Antegnate,Ristorante specializzato in tacos,https://www.billytacos.it/,389 903 2325,"Via del Commercio, 3",Antegnate,,,https,Shopify,No,"Amazon.com, Inc.",57,85,91.00,Sì,No
Mamma Mia,Gelateria,,389 647 0901,"Via della Saracinesca, 3",Antegnate,,,,,,,,,,,
Ristorante Il Portico,Ristorante,,031 931982,"Via Giuseppe Mazzini, 2",Appiano Gentile,,,,,,,,,,,
VajonT e Back Garden,Ristorante,,0363 707711,Via Brescia,Antegnate,,,,,,,,,,,
Alice Pizza Antegnate,Pizzeria,https://www.alicepizza.it/,06 8780 5655,"CC Gran Shopping Antegnate |, Via del Commercio, 3",Antegnate,,info@alicepizza.it,https,React,Sì,"DigitalOcean, LLC",55,72,92.00,Sì,No
Il Vero Gusto,Pasticceria,,0363 905355,"Via del Commercio, 3",Antegnate,,,,,,,,,,,
Ristorante Bar Virginia Golf,Ristorante,https://www.pinetina.it/ristorante-virginia-country-como/,331 953 3374,"Via Alcide de Gasperi, 20B",Appiano Gentile,,info@pinetina.it,https,WordPress,No,SEEWEB s.r.l.,63,84,83.00,Sì,No
Giropizza di Copa G.,Pizzeria,,031 353 4903,"Via Como, 11",Appiano Gentile,,,,,,,,,,,
Kappa due kebab Antegnate,Fast food,https://k2antegnate.com/,327 367 6885,"Via del Commercio, 3",Antegnate,,,https,React,No,OVH SAS,67,84,92.00,Sì,No
Ristorante il Faro,Ristorante,http://www.ilfaroristorante.it/,039 685 1724,"Via A. Fleming, 9",Vimercate,,info@ilfaroristorante.it,https,WordPress,No,Serverplan s.r.l.,59,49,92.00,Sì,No
Turkish Kebap Appiano Gentile,Ristorante di döner kebab,,377 080 4885,"Via Salvo D'Acquisto, 2",Appiano Gentile,,,,,,,,,,,
Pizzeria Raggio di Sole,Pizzeria,,031 930474,"Viale dello Sport, 18",Appiano Gentile,,,,,,,,,,,
ILovePoke - Antegnate Gran Shopping,Pokè bar,https://ilovepoke.it/,380 173 8448,"Via del Commercio, 3",Antegnate,,,https,WordPress,No,Hetzner Online GmbH,56,87,92.00,Sì,No
Agriturismo La Ca' Tenaia,Agriturismo,http://www.agriturismolacatenaia.it/,338 834 8725,"Via Lecco, 23",Appiano Gentile,,,http,WordPress,No,Aruba S.p.A.,79,82,85.00,Sì,No
Sushi Lin,Ristorante di sushi,,031 932378,"Via Salvo D'Acquisto, 4",Appiano Gentile,,,,,,,,,,,
Cascina Kepos - Ristoro in Pinetina,Agriturismo,http://www.cascinakepos.it/,348 490 1740,"Via Alcide de Gasperi, 38",Appiano Gentile,,ciao@cascinakepos.it,https,WordPress,Sì,Aruba S.p.A.,76,94,92.00,Sì,No
Pizzeria Luna Rossa,Pizzeria,https://luna-rossa.bellaitalia.top/,031 934613,"Piazza della Libertà, 22/24",Appiano Gentile,,,https,React,No,Contabo GmbH,60,90,85.00,Sì,No
Il Cantuccio,Ristorante haute cuisine,https://www.mauroelli.com/,031 628736,"Via Dante Alighieri, 32",Albavilla,,cantuccio@mauroelli.com,https,WordPress,No,One.com A/S,61,80,92.00,Sì,No
Pizzeria Autentiko (Appiano Gentile - Como),Pizzeria,http://www.autentiko.it/,031 890558,"Via Piave, snc",Appiano Gentile,,,https,React,No,Aruba S.p.A.,60,82,100.00,Sì,No
Ristorante Tarantola,Ristorante italiano,http://www.ristorantetarantola.it/,031 930990,"Via della Resistenza, 29",Appiano Gentile,,,,Joomla,Sì,"Cloudflare, Inc.",38,60,85.00,Sì,No
GP Bistrot,Ristorante,https://www.gpbistrot.com/,031 718 4368,"Via Sant'Elena, 14",Appiano Gentile,,gpbistrot@gmail.com,https,React,No,Google LLC,82,96,100.00,Sì,No
La Gabula Pizzeria Ristorante,Pizzeria,,031 930310,"Via XXV Aprile, 8",Appiano Gentile,,,,,,,,,,,
Alla salute - ristoro,Bar,,031 626164,"Alpe del Viceré, Via Partigiana",Albavilla,,,,,,,,,,,
APUTIA PIZZERIA BISTROT,Pizzeria,,031 373 2278,"Via Corogna, 7",Albavilla,,,,,,,,,,,
Petronilla,Pizzeria,,031 628891,"Via Milano, 10",Albavilla,,,,,,,,,,,
Poke House - Appiano Gentile,Pokè bar,https://poke-house.com/,031 224 8966,"Via 8 Marzo, 7",Appiano Gentile,,pokehouse@pec.it,https,React,Sì,Amazon Technologies Inc.,59,66,92.00,Sì,No
Baita Patrizi,Ristorante,,351 530 3218,R5GF+W2,Albavilla,,,,,,,,,,,
Trattoria San Biagio,Ristorante,,031 631047,"Via Carducci, 2",Orsenigo,,,,,,,,,,,
Crott dal Murnee,Ristorante italiano,https://www.crottdalmurnee.it/,371 322 3859,"Via Roscio, 8",Albavilla,,crottdalmurnee@gmail.com,https,React,Sì,Google LLC,73,91,100.00,Sì,No
VORACE Pizzeria D'Asporto,Pizzeria,,031 207 3754,"Via Volta, 6",Albavilla,,,,,,,,,,,
Time Caffè,Bar caffè,,031 933212,"Piazza della Libertà, 5",Appiano Gentile,,,,,,,,,,,
BEFED Brew Pub Albavilla,Ristorante,https://www.befedpub.com/?utm_source=Google&utm_medium=Yext&y_source=1_MTkwMjI0MTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,031 626000,"Via Saruggia, 4",Albavilla,,,https,React,No,Signet B.V,51,72,100.00,Sì,No
Ristorante Ca' Mia,Ristorante,https://www.camiaristorante.it/,031 631558,"Via Cascinette, 1",Alserio,,info@camiaristorante.it,https,React,No,Aruba S.p.A. Network,56,90,100.00,Sì,No
Rifugio Cacciatori,Ristorante,,031 629721,"Via Capanna Mara, 1",Erba,,,,,,,,,,,
La Nuova Locanda del Vicerè,Ristorante,https://www.lanuovalocandadelvicere.it/,031 627151,"Via Capanna Mara, 1",Erba,,lanuovalocandadelvicere@gmail.com,https,ASP.NET,Sì,Aruba S.p.A. Network,61,85,91.00,Sì,No
Agriturismo Ca' di Mostach,Ristorante italiano,,339 254 8931,"46.142377, 9.858041",Albosaggia,,,,,,,,,,,
Ristorante Pizzeria I Gladiatori,Pizzeria,http://ristoranteigladiatori.it/,031 629731,"Via Brianza, 40",Albavilla,,,https,Joomla,No,Netsons s.r.l.,65,90,100.00,Sì,No
Trattoria Alpina,Ristorante italiano,http://www.trattoriaalpina.com/,347 186 4865,"Via Buco del Piombo, snc",Erba,,,http,Weebly,Sì,"Weebly, Inc.",41,81,92.00,Sì,No
Agriturismo Il Sorbo,Agriturismo,,339 664 2233,Località Campelli snc,Albosaggia,,,,,,,,,,,
La locanda dello Zio Peppo,Ristorante italiano,https://la-locanda-dello-zio-peppo.webnode.it/,0342 050538,"Via Perego, 10",Sondrio,,contatto@esempio.it,https,React,No,Amazon Technologies Inc.,64,98,100.00,Sì,No
Beef Cafè,Ristorante,http://www.beefcafe.it/,031 632349,"Via Provinciale, 4",Anzano del Parco,,info@beefcafe.it,https,WordPress,Sì,Aruba S.p.A.,63,77,92.00,Sì,No
Pizzeria King Albosaggia,Pizzeria,,389 523 6803,"Via Porto, 1",Albosaggia,,,,,,,,,,,
Millstreet Pizzeria Napoletana Gourmet,Pizzeria,,351 559 2956,"Via Segrada, 30",Albosaggia,,,,,,,,,,,
Civico 28 Di Gatti Gloria E Silvia & C. S.N.C.,Bar tabaccheria,,0342 510279,"Via Coltra, 28",Albosaggia,,,,,,,,,,,
Osteria da Cotti&Crudi,Zona ristorazione,,351 304 9689,Via Porto,Torchione-moia,,,,,,,,,,,
Ristorante Al Crap,Ristorante italiano,http://alcrapristorante.it/,0342 430197,"Via Lago, 29",Tresivio,,info@alcrapristorante.it,https,React,No,Infrastructure Italia Colo S.P.A,60,88,91.00,Sì,No
Trattoria Cima 11,Ristorante,,0342 515040,"Via Pelosi, 3",Sondrio,,,,,,,,,,,
Pizzeria Aida,Pizzeria,https://itplaces.me/pizzeria-aida-610698-it,031 628592,"Via Volta, 15",Albavilla,,,https,React,No,"Cloudflare, Inc.",64,76,77.00,Sì,No
Al Glicine trattoria con vista,Ristorante,http://www.alglicine.it/,031 620690,"Via dei Castani, 1",Erba,,trattoriaalglicine@gmail.com,https,WordPress,Sì,Aruba S.p.A.,60,76,85.00,Sì,No
Pizzeria OLD TIME SALOON,Pizzeria,,0342 210220,"Via Gerone, 12",Albosaggia,,,,,,,,,,,
Trattoria Olmo,Ristorante italiano,http://www.iolmo.it/,0342 212210,"Piazza Cavour, 13",Sondrio,,,http,ASP.NET,No,Register.IT S.p.A,87,98,82.00,Sì,No
Il Pozzo del Podestà,Ristorante,https://www.ilpozzodelpodesta.com/,031 629062,"Piazza Roma, 9",Albavilla,,info@ilpozzodelpodesta.com,https,WordPress,Sì,TransIP BV,59,0,85.00,Sì,No
Trattoria Pizzeria Griglieria Numero7,Ristorante italiano,,031 718 4556,"Viale Lombardia, 29",Albese con Cassano,,,,,,,,,,,
Caimi Imprese Srl Trattoria Del Ponte,Ristorante,,031 429 5870,"Via Vittorio Veneto, 43",Albese Con Cassano,,,,,,,,,,,
Trattoria La Masun Di Mostacchi Sas,Ristorante,,0342 210451,"1/X Ca' Boscacci, Albosaggia, So 23010",Torchione-moia,,,,,,,,,,,
