Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Rssa Per Anziani Santa Croce Sas,Casa di riposo,,0832 713683,"Via Santo Stefano, 8",Novoli,,,,,,,,,,,
Residenza Serenity - Taviano,Casa di riposo,http://www.residenzaserenity.it,327 971 9764,"Via Guglielmo Oberdan, 4",Taviano,,info@serenitysrl.it,https,React,Sì,Server Plan S.r.l.,56,73,100.00,Sì,No
La Casa di Trepuzzi | Residenza per anziani del Gruppo iCare,Assistenza agli anziani,https://www.icarelecce.it,0832 181 5282,"Via C. Mazzotta, 2",Trepuzzi,,info@icarelecce.it,https,React,No,Aruba S.p.A. Network,52,57,92.00,Sì,No
Sol Levante S.R.L.,Casa di cura,,389 807 4555,"Via Lecce, 67",Taurisano,,,,,,,,,,,
Libera Soc. Coop. Sociale A R.L.,Casa di riposo,,0833 721721,"Via Epifanio Coletta, 41",Presicce-Acquarica,,,,,,,,,,,
Residenza San Vincenzo,Centro anziani,,0833 764200,"Via Bellini, 31",Miggiano,,,,,,,,,,,
Rsa don tonino bello 3,Assistenza agli anziani,http://rsamiggiano.com,0833 761670,"Via A.Manzoni, n.107",Miggiano,,dontoninobello3.miggiano@gmail.com,https,Joomla,Sì,Netsons s.r.l.,51,52,92.00,Sì,No
Casa Di Accoglienza G.A.U.D.I.U.M. Di Cavalera Maria Luisa,Casa di riposo,,0833 785959,"Piazza Castello, 9",Alessano,,,,,,,,,,,
Casa nonni sereni,Casa di riposo,,351 448 0141,"Via Campi, 81",Squinzano,,,,,,,,,,,
Residenza per Anziani San Pio,Casa di cura,,351 803 2824,"Via Raffaello Sanzio, 104",Squinzano,,,,,,,,,,,
Casa Di Riposo,Casa di riposo,,0832 782003,"Via S. Maria, 22",Squinzano,,,,,,,,,,,
Casa Di Riposo Maria Teresa Di Calcutta,Casa di riposo,,0832 784430,"Via Brindisi, 28",Squinzano,,,,,,,,,,,
La Fenice Casa Di Riposo,Casa di cura,,0833 912606,SP350,Taviano,,,,,,,,,,,
Residenza per Anziani San Lorenzo,Casa di riposo,,376 100 3002,"Via Monte Grappa, 137",Squinzano,,,,,,,,,,,
Suore Oblate Benedettine,Casa di riposo,,0832 785160,"Via Santa Maria, 22",Squinzano,,,,,,,,,,,
Rssa Villa Calamuri,Casa di riposo,http://www.rssavillacalamuri.it,0836 804639,"Via dei Campi Inglesi, SP358",Otranto,,segreteria.rssavillacalamuri@gmail.com,https,Shopify,No,One.com A/S,77,94,83.00,Sì,No
Casa Famiglia Serena Di Maggio Quintina,Casa di riposo,,0833 585045,"Via Moruse, 99",Racale,,,,,,,,,,,
Terra Del Salento Del Dott. Giuseppe Viva & C. S.A.S.,Casa di riposo,http://www.residencedelnonno.it,0833 693534,Via Milano,Ruffano,,info@residencedelnonno.it,http,React,No,Aruba S.p.A. Network,81,98,73.00,Sì,No
Centro Diurno Integrato “Il Secolo”,Casa di riposo,,0833 908338,"Via Ferrara, 11",Racale,,,,,,,,,,,
Casa Serena Mamma Luisa S. R. L.,Casa di riposo,,0832 629197,"V.Montenegro, 76",Lizzanello,,,,,,,,,,,
Domus Salento S. R. L.,Casa di riposo,,0833 914617,"Via Immacolata, 71",Taviano,,,,,,,,,,,
Residence del Mattino,Casa di riposo,,0833 603078,"Via Campania, 4",Matino,,,,,,,,,,,
Villa Immacolata RSA,Casa di cura,https://www.villaimmacolata.eu,0836 210902,"Contrada Pozzo Dolce snc, Via Vicinale Pagliare, 73020",Cutrofiano,,segreteria@villaimmacolata.eu,https,WordPress,No,Aruba S.p.A.,30,45,100.00,Sì,No
Residenza Santa Luisa de Marillac,Casa di cura per lungodegenti,,339 372 0028,"Via Catumerea, 99",Martano,,,,,,,,,,,
Villa del Sorriso,Casa di riposo,,320 674 1449,Via Vernole Acquarica,Acquarica di Lecce,,,,,,,,,,,
Villa Chiara R.S.A. Residenza Socio Assistenziale Sant'Elena Societa' Cooperativa Sociale,Casa di riposo,,335 631 5664,"Via Papa Giovanni XXIII, 74",Castri di Lecce,,,,,,,,,,,
Athena - Servizi Sanitari Sanitari Assistenziali per Anziani,Casa di riposo,http://www.athenaservizi.it,0832 873505,"Via Salvo D'Acquisto, 25",Calimera,,,https,React,No,Aruba S.p.A.,66,97,73.00,Sì,No
Villa Chiara R.S.A. Residenza,Casa di riposo,,347 519 9257,"Via Brizio Marra, 2",Calimera,,,,,,,,,,,
Casa di Riposo Sacro Cuore Rachele,Casa di riposo,,327 530 6241,"VIA VIII STRADA-ZONA RUCOLA, 3",Merine,,,,,,,,,,,
Casamia di San Francesco,Casa di riposo,,320 721 8935,"Via Napoli, 10",Salice Salentino,,,,,,,,,,,
Residenza Anziani Villa Mariangela - Cavallino,Casa di riposo,,351 427 6752,SS 16,Cavallino,,,,,,,,,,,
Casa Di Riposo Saverio Vita,Casa di riposo,,0831 634692,"Piazza Municipio, 11",San Donaci,,,,,,,,,,,
Villa Maria di Vittorio Cairo e C. Sas,Casa di riposo,http://villamariacp.wix.com/rssa,0832 733377,"Via Vescovo Faggiano, 1",Salice Salentino,,,,Angular,Non trovato,Google LLC,78,97,36.00,No - Pagina Non Trovata (404),No
Residenza Gaia,Casa di riposo,,350 525 3838,"Via Pirelli, 78",Campi Salentina,,,,,,,,,,,
Pensionato Madonna del Pane Provincia Italiana dell'Istituto delle Suore Mercedarie,Casa di riposo,,0832 711123,"Via Madonna del Pane, 47",Novoli,,,,,,,,,,,
Residenza Virginia Casa Protetta Per Anziani Di Notaro Lorella,Casa di riposo,,0832 714069,"Via li Stretti, 22",Novoli,,,,,,,,,,,
Residenza Anziani La casa di Fabio,Casa di riposo,https://www.residenzaanzianifabio.it,375 816 7252,"Piazza Sandro Pertini, 12",Melendugno,,dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com,http,React,No,Google LLC,47,59,100.00,Sì,No
Casa Di Riposo Ignazio Guarini,Casa di riposo,,0836 993711,"Via Roma, 50",San Cassiano,,,,,,,,,,,
Soc. Coop. Le Querce - Dolce Casa,Casa di riposo,,389 989 1535,"Via Giacomo Matteotti, 25",Novoli,,,,,,,,,,,
Cpaf Capece Srl,Casa di riposo,,0836 936754,"Via T. Tasso, 5",Nociglia,,,,,,,,,,,
R.S.S.A. “Giovanni Catamo”,Assistenza agli anziani,,351 871 7455,"Via Gian Battista Lubelli, 1",San Cassiano,,,,,,,,,,,
Soc. Coop. - Le Querce - RSA Villa Rinascita,Casa di riposo,,0831 198 3554,"Via Aspromonte, N° 2",San Donaci,,,,,,,,,,,
Nonni sereni srl Lequile via preti di campi n.22,Casa di riposo,,380 379 5524,Via Preti di Campi,Lequile,,,,,,,,,,,
Casa Di Riposo Santa Maria,Casa di riposo,https://www.santamariacasadiriposo.it,0836 818472,"Via Giuseppe Ungaretti, Snc",Minervino di Lecce,,m.o.santamaria@hotmail.it,https,WordPress,No,Hetzner Online GmbH,60,93,100.00,Sì,No
Don Tonino Bello,Casa di riposo,https://www.casaperanzianidontoninobello.com,0836 434212,"Via Carpignano, 2",Cursi,,rsadontoninobello@virgilio.it,https,React,No,Netsons s.r.l.,21,47,75.00,Sì,No
Casa di Riposo Villa Vittoria,Casa di riposo,,335 686 3129,"Via Prenestina Nuova, 46",San Cesareo,,,,,,,,,,,
Villa Elena Srl,Casa di riposo,,320 455 4264,"Via li Stretti, 22",Novoli,,,,,,,,,,,
Perrone Marco Vincenzo E C. S.A.S.,Casa di riposo,,0832 713891,"Via Tommaso Fiore, 3",Novoli,,,,,,,,,,,
Il Vivere Insieme,Casa di riposo,,0833 233131,"Via dei Prati, 1",Sannicola,,,,,,,,,,,
Casa Di Soggiorno Per Anziani San Giuseppe - Soc. Unipersonale A R.L.,Casa di riposo,,0836 943008,"7 Via Grotta Del Conte, Castro, Le 73030",Castro,,,,,,,,,,,
SUORE MISSIONARIE DEL CATECHISMO- OPERA PIA SAN FRANCESCO DI PAOLA,Casa di riposo,,0966 932128,"Via del Carso, 40",Poggiardo,,,,,,,,,,,
Residenza per Anziani S.Anna,Casa di riposo,http://www.santannacaseprotette.it,0832 656718,"Via Fratelli Cervi, 5",San Donato di Lecce,,centrosantanna@libero.it,http,ASP.NET,No,Aruba S.p.A. Network,96,100,83.00,Sì,No
Villa Giulia Residenza Per Anziani,Assistenza agli anziani,,0836 509490,"Via XXV Aprile, 3",Castrignano de' Greci,,,,,,,,,,,
Albanova - Casa Alloggio Per Anziani Soc. Coop. A.R.L.,Casa di riposo,,0833 761076,"Viale Episcopo, 138",Miggiano,,,,,,,,,,,
Casa Di Riposo Perego Pinzio Lavagetto,Casa di riposo,,0321 825233,"Via Roma, 20",Carpignano Sesia,,,,,,,,,,,
Istituto Per I Servizi Alla Personaper L'Europa,Casa di riposo,,0832 261052,"Via Luigi Colì, 4",San Pietro In Lama,,,,,,,,,,,
Casa di Riposo R.S.A. Gli Ulivi - Coopselios,Casa di riposo,http://www.coopselios.com/struttura/casa-residenza-assistita-gli-ulivi-morciano-romagna-rn,0541 987219,"Via Giustiniano Giusti, 18",Morciano di Romagna,,info@coopselios.com,https,Angular,Sì,BT Italia (formerly Albacom),44,65,85.00,Sì,No
Centro Di Solidarieta' Madonna Della Coltura,Casa di riposo,http://www.centrosolidarietacoltura.it,0833 593020,"Via Coltura, 47",Parabita,,centrosolidarietacoltura@legalmail.it,https,Shopify,Sì,Aruba S.p.A.,73,98,92.00,Sì,No
Coop. Sociale Nuove Risposte A R.L.,Casa di riposo,,0836 543777,"Via G. Cairoli, 19",Sogliano Cavour,,,,,,,,,,,
Nuove Risposte - Societa' Cooperativa Sociale,Casa di riposo,https://www.rsanuoverisposte.it,0836 543312,"Via G. Cairoli, n. 27",Sogliano Cavour,,,https,Joomla,No,Server Plan S.r.l.,85,99,100.00,Sì,No
Residenza d'epoca Rais,Casa di riposo,,0833 261916,"Via XX Settembre, 30",Gallipoli,,,,,,,,,,,
