Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Limited in Pink,Negozio di abbigliamento donna,https://limitedinpink.it/,333 997 8017,"Via S. Francesco D'Assisi, 15/1",Rivarolo Canavese,,,https,Shopify,No,"Cloudflare, Inc.",67,97,100.00,Sì,No
Alice,Negozio di abbigliamento,,347 073 3200,Via Isonzo,Codiverno,,,,,,,,,,,
Polp One,Negozio di abbigliamento,http://www.polp.it/,393 083 9496,"Via Palestro, 35",Ivrea,,polpivrea@libero.it,http,WordPress,Sì,Serverplan S.r.l.,56,79,92.00,Sì,No
Maison Delibi',Negozio di abbigliamento donna,,011 942 3227,"Via Vittorio Emanuele II, 43",Chieri,,,,,,,,,,,
Atipici Shop,Negozio di abbigliamento giovanile,https://www.atipicishop.com/,0125 193 1883,"Via Palestro, 27",Ivrea,,support@atipicishop.com,https,React,No,"Cloudflare, Inc.",52,74,92.00,Sì,No
C.C.Caffé,Negozio di articoli da regalo,,371 300 8679,"Via Chieri, 23",Andezeno,,,,,,,,,,,
Fabienne - Bertello Osvaldo,Negozio di abbigliamento,,011 942 5390,"Via Massa, 2",Chieri,,,,,,,,,,,
WOOD,Negozio di abbigliamento,http://www.woodchieri.it/,011 941 3134,"Via Vittorio Emanuele II, 65, Via Vittorio Emanuele II, 59",Chieri,,,http,Shopify,No,"Cloudflare, Inc.",89,97,100.00,Sì,No
Fantinex (S.R.L.),Negozio di tessuti,http://www.fantinex.com/,011 943 4504,"Via Chieri, 73",Andezeno,,,http,React,No,Zadea SRL,63,90,54.00,Sì,No
FB Abbigliamento,Negozio di abbigliamento,,011 947 0299,"Via XX Settembre, 18",Chieri,,,,,,,,,,,
Abbigliamento Food,Negozio di abbigliamento,http://labottegadellochefblog.wordpress.com/,011 263 8308,"Via Amendola, 4",Chieri,,storefood@libero.it,http,WordPress,No,"Automattic, Inc",70,94,100.00,Sì,No
Alisa Store,Negozio di abbigliamento,http://www.alisastore.it/,011 1921 5026,"Via Cavour, 107",Alpignano,,alisastore.srl@pec.it,http,WordPress,No,Aruba S.p.A.,31,65,92.00,Sì,No
ALICE BOUTIQUE,Negozio di abbigliamento donna,https://www.aliceboutique.online/,351 687 0046,"Via Vittorio Veneto, 1064",Presezzo,,,https,Shopify,Sì,"Cloudflare, Inc.",61,78,92.00,Sì,No
Biskeine & Co. Di D'Angelo Arianna,Negozio di abbigliamento donna,https://biskeine.com/,0124 28586,"Via Ivrea, 20",Rivarolo Canavese,,info@biskeine.com,https,PrestaShop,Sì,Aruba S.p.A.,59,68,83.00,Sì,No
Original Marines,Negozio di abbigliamento per bambini,https://www.originalmarines.com/it_it/,0125 51329,Via Circonvallazione,Pavone Canavese,,,https,React,No,"Amazon.com, Inc.",13,26,83.00,Sì,No
Made 'N Ready Srl,Negozio di tessuti,http://www.madenready.com/,011 943 4158,"Via Chieri, 73",Andezeno,,,http,WordPress,No,Zadea SRL,0,0,77.00,Sì,No
NON SOLO-COMPUTER di Fiore Francesco,Negozio di elettronica,,011 943 3023,"Via Chieri, 23",Andezeno,,,,,,,,,,,
CONTRARIO,Negozio di abbigliamento uomo,https://www.contrarioabbigliamento.it/,011 1901 8848,"Via Vittorio Emanuele II, 71/c",Chieri,,,https,Shopify,No,"Cloudflare, Inc.",57,79,100.00,Sì,No
K-Way 1 Chieri,Negozio di abbigliamento,http://www.k-way.com/?utm_source=extendedNetwork&utm_medium=organic&utm_campaign=yext&utm_content=k-way1chieri,011 1988 6288,"Via Vittorio Emanuele II, 57",Chieri,,,http,Shopify,Sì,"Cloudflare, Inc.",49,69,92.00,Sì,No
Fiorista Airasca L Orchidea Da Simona,Negozio,,349 519 2036,"Via Montrucchio, 5",Airasca,,,,,,,,,,,
Tactical Duck,Negozio di abbigliamento ed accessori militari,,391 108 8120,"Via Roma, 211",Airasca,,,,,,,,,,,
Borello Supermercati,Alimentari,,011 943 1135,"Vicolo Derna, 1",Andezeno,,,,,,,,,,,
Numero Uno Abbigliamento Di Carera Serafina,Negozio di abbigliamento,,011 980 1567,"Piazza Vittorio Emanuele II, 1",Vigone,,,,,,,,,,,
Nordovest - HEY'',Negozio di abbigliamento sportivo,https://www.heysport.it/,0121 354079,"Via delle Moie, 2",Frossasco,,commerciale@heysport.it,https,Shopify,No,Keliweb S.R.L,55,46,83.00,Sì,No
Carrer Abbigliamento da Lavoro e gadget promozionali,Negozio di abiti da lavoro,http://www.carrerchieri.com/,011 942 4229,"Corso Egidio Olia, 16",Chieri,,carrer.chieri@gmail.com,http,WordPress,Sì,Aruba S.p.A. Network,57,81,100.00,Sì,No
Supermercati BORELLO Srl,Negozio di alimentari,https://www.borellosupermercati.it/,011 897 0464,"Via Chieri, 10",Andezeno,,,https,Shopify,No,Host Europe GmbH,77,94,83.00,Sì,No
Mama b Shop,Negozio di abbigliamento,http://mamab.it/,0125 362045,"Via Bertinatti, 7",Ivrea,,info@mamab.it,http,React,No,IT.Gate S.p.A.,55,74,100.00,Sì,No
Deter Soap Torino,Negozio di cosmetici,,011 990 9446,"Via Roma, 81",Airasca,,,,,,,,,,,
Alma Collezioni,Negozio di abbigliamento donna,,011 900 2771,"Str. Torino, 8",Orbassano,,,,,,,,,,,
Ross'Argento Abbigliamento Di Abate Monica,Negozio di abbigliamento,,011 980 9745,"Via Fiochetto, 23",Vigone,,,,,,,,,,,
LKT Pinerolo,Negozio di abbigliamento,,0121 331070,"Via Città di S. Francisco, 1/c",Pinerolo,,,,,,,,,,,
STOCCHISTA PIANO GIOVANNI,Negozio di abbigliamento,https://www.pianogiovanni.com/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb,335 562 5890,"Via Pietro Nenni, 3",Orbassano,,info@pianogiovanni.com,https,Shopify,Sì,OVH SAS,60,97,100.00,Sì,No
KELINDA DI FARINA NERINA,Negozio di abbigliamento,https://www.abbigliamentokelinda.com/,392 758 6641,"Via Pinerolo Susa, 59/1",Sangano,,info@abbigliamentokelinda.com,https,WordPress,No,Aruba S.p.A.,59,92,100.00,Sì,No
Ristorante Emporio Enogastronomico,Negozio di prodotti alimentari per gourmet,http://www.emporioenogastronomico.it/,338 884 2021,"C.so Vittorio Emanuele II, 25",Andezeno,,,http,Shopify,No,Ergonet,60,60,100.00,Sì,No
Gio' Di Villata Monica,Negozio di abbigliamento,,011 942 6250,"Via Vittorio Emanuele II, 97",Chieri,,,,,,,,,,,
Piedi Nudi Di Milana Daniela,Negozio di scarpe,,011 990 9419,"130 Via Torino, Airasca, To 10060",Airasca,,,,,,,,,,,
Robyro Di Piccione Rossana,Negozio di abbigliamento donna,,340 100 8796,"Corso Laghi, 157",Avigliana,,,,,,,,,,,
DAPHNE' Abbigliamento Donna,Negozio di abbigliamento donna,,339 642 1841,"Corso Laghi, 93",Avigliana,,,,,,,,,,,
Angiluma S.A.S. Di Visciglia Emanuele Maria & C.,Negozio di abbigliamento,,011 934 2083,"Viale M. Gandhi, 5",Avigliana,,,,,,,,,,,
Anthony,Negozio di abbigliamento,,351 939 2521,"Corso Laghi, 84",Avigliana,,,,,,,,,,,
Tendenze,Negozio di abbigliamento donna,,333 788 2749,"Via Moncenisio, 89",Avigliana,,,,,,,,,,,
Tabaccheria di Tosco Alessandro,Tabaccheria,http://tabaccheriatosco.myadj.it/,011 990 9820,"Via Roma, 124",Airasca,,,http,React,No,"Cloudflare, Inc.",77,96,92.00,Sì,No
OVS,Negozio di abbigliamento,,011 1886 8330,"Via Falcone, 107",Avigliana,,,,,,,,,,,
"Seconda Strada Vinovo (TO) - Abbigliamento, scarpe e accessori moda",Negozio di abbigliamento,https://www.secondastrada.com/it/i-nostri-store/vinovo/?utm_source=google&utm_medium=organic&utm_campaign=gbp_vinovo,011 024 0493,Str. Debouchè,Vinovo,,vinovo@secondastrada.com,https,WordPress,Sì,Hetzner Online GmbH,53,57,77.00,Sì,No
Biasibetti Laura,Negozio di abbigliamento,,011 980 9646,"Via Oggero Bessone, 2",Vigone,,,,,,,,,,,
Riflessi,Negozio di abbigliamento,,011 901 2396,"Via Roma, 7A",Orbassano,,,,,,,,,,,
Terranova,Negozio di abbigliamento,https://www.terranovastyle.com/,011 932 7980,"Via Francesca e Giovanni Falcone, 97",Avigliana,,,https,React,Sì,Akamai Technologies,48,76,92.00,Sì,No
FACIT,Negozio di abbigliamento,https://shop.facitmoda.com/,0125 676144,"Carrefour, C.C, Via Bridola, 8",Burolo,,support@starapps.studio,https,Shopify,Sì,"Cloudflare, Inc.",43,72,100.00,Sì,No
Bazar Di Gaida Marinella,Negozio,,0125 59802,"Piazza Umberto I, 1",Albiano D'ivrea,,,,,,,,,,,
Kölla Ivrea,Negozio di abbigliamento,,0125 49569,"Via Palestro, 43",Ivrea,,,,,,,,,,,
Abbigliamento Capobianco,Negozio di abbigliamento donna,http://www.capobiancoabbigliamento.it/,011 932 8044,"Corso Laghi, 38",Avigliana,,carmen.capob@gmail.com,http,Joomla,No,Netsons Network,70,91,100.00,Sì,No
Jam Di Biglia Paola,Negozio di abbigliamento donna,,0125 633142,"Via Palestro, 90",Ivrea,,,,,,,,,,,
Sorelle Ramonda,Negozio di abbigliamento,https://www.sorelleramonda.com/,0125 253482,"Via Strusiglia, 22",Ivrea,,,https,Django,Sì,"Fastly, Inc.",48,91,92.00,Sì,No
Laura Shop,Negozio di abbigliamento,,0125 48144,"Via Palestro, 10",Ivrea,,,,,,,,,,,
Abbigliamento Tecnico-Sportivo 38° Parallelo Sud,Negozio di abbigliamento sportivo,https://www.38parallelosud.it/,0125 193 1381,"Corso Costantino Nigra, 41",Ivrea,,emmetigi1963@gmail.com,https,React,Sì,Aruba S.p.A.,72,100,100.00,Sì,No
Mariola Boutique,Negozio di abbigliamento donna,https://mariolaprontomoda.com/,340 819 3062,"Via Guglielmo Jervis, 1",Ivrea,,,https,Shopify,No,"Cloudflare, Inc.",71,90,92.00,Sì,No
Da Clara Abbigliamento Almese,Negozio di intimo,,331 759 6729,"Via Roma, 13",Almese,,,,,,,,,,,
Di.Bi Brand,Negozio di abbigliamento,,339 887 7119,"Via Colombo, 11",Almese,,,,,,,,,,,
Pecorella Luca,Negozio di articoli da regalo,,0125 76447,"3, Strada Bissina, Albiano D'ivrea, To 10010",Albiano D'ivrea,,,,,,,,,,,
Biba's: abbigliamento e accessori donna,Negozio di abbigliamento donna,http://www.bibas.it/,0121 321146,"Via Chiappero, 15",Pinerolo,,bibas@bibas.it,http,Angular,Sì,Amazon Technologies Inc.,47,50,92.00,Sì,No
Moda Uomo Abbigliamento Cerimonia Classico Sportivo,Negozio di abbigliamento uomo,,0125 612551,"Via Roma, 18/E",Banchette,,,,,,,,,,,
Orgeas Sport Almese,Negozio di articoli sportivi,https://orgeasport.webnode.it/,366 137 8598,"Via Rubiana, 1 bis",Almese,,info@orgeassport.com,https,Webnode,No,Amazon Technologies Inc.,42,72,100.00,Sì,No
Bshop Avigliana,Negozio di articoli sportivi,http://www.bshopzone.it/bshop-avigliana,011 936 7058,"Via Felice Goffi, 1/A",Avigliana,,,http,React,No,"Cloudflare, Inc.",48,52,85.00,Sì,No
La Bottega Delle Robe Veje,Negozio di antiquariato,,338 594 6582,"Piazza Martiri della Libertà, 28",Almese,,,,,,,,,,,
comfortbebe,Negozio di abbigliamento per bambini,,351 594 3639,"Via Morsino, 61",Almese,,,,,,,,,,,
Gedda Cristiana,Negozio di abbigliamento,,0125 425008,"12 Piazza Vittorio Emanuele, Ivrea, To 10015",Ivrea,,,,,,,,,,,
Monetta Santina Abbigliamento Di Santina Monetta,Negozio di abbigliamento,,0125 757488,"Via XXV Aprile, 2",Quincinetto,,,,,,,,,,,
Reverie Store,Negozio di abbigliamento donna,http://www.reveriestore.it/,349 404 4021,"Vicolo Pistono, 4",Bairo,,,http,Shopify,Non trovato,"Cloudflare, Inc.",91,98,54.00,Stato Non Determinato,No
FANTASY STORE Borgofranco,Negozio di abbigliamento per bambini,,0125 670721,"Via Torino, 4",Borgofranco d'Ivrea,,,,,,,,,,,
Etoile - Negozio di abbigliamento donna a Chieri,Negozio di abbigliamento donna,,011 427 9964,"Via S. Domenico, 25",Chieri,,,,,,,,,,,
Mag 104,Negozio di abbigliamento,http://www.mag-104.com/,333 119 9936,"Corso Cavour, 32",Ivrea,,,http,Shopify,Sì,"Cloudflare, Inc.",50,78,92.00,Sì,No
"ValBen Calzature, Abbigliamento, Accessori, Intimo e Idee regalo",Negozio di scarpe,https://www.valbenshop.com/,334 647 4092,"73040, Via Colonnello de Giovanni, 125",Specchia,,,https,Shopify,No,"Cloudflare, Inc.",38,64,100.00,Sì,No
Pinko Boutique Lecce,Negozio di abbigliamento donna,,0832 256031,"Via Salvatore Trinchese, 42/C",Lecce,,,,,,,,,,,
Corso Vittorio Abbigliamento Lecce,Negozio di abbigliamento,https://www.corsovittoriostore.it/,0832 277688,"Via Vittorio Emanuele II, 47",Lecce,,info@corsovittoriostore.it,https,Shopify,Sì,Aruba S.p.A.,45,82,92.00,Sì,No
Gigi Coi boutique,Negozio di abbigliamento,https://www.gigicoi.com/,0833 593355,"Via Padre Serafino da Parabita, 7",Parabita,,shop@gigicoi.com,https,Shopify,Sì,"Cloudflare, Inc.",61,92,92.00,Sì,No
Puzzovio Sport,Negozio di articoli sportivi,http://www.fashion-sport.it/,0836 484064,"Via Vittorio Emanuele, 168",Maglie,,,http,Joomla,Sì,Server Plan S.r.l.,65,97,92.00,Sì,No
kilowear,Negozio di abbigliamento vintage,http://kilowearshop.com/,340 564 9650,"Via Guglielmo Marconi, 67/A",Mesagne,,,http,Shopify,No,"Cloudflare, Inc.",55,72,92.00,Sì,No
Alien Project,Negozio di abbigliamento,,011 941 2551,Piazza Trieste,Chieri,,,,,,,,,,,
Tarantino Abbigliamento,Negozio di abbigliamento,https://www.asscommuro.it/gli-associati/39-tarantino-giovanni-abbigliamento,0836 342162,"Via Corsica, 138",Muro Leccese,,info@asscommuro.it,https,Joomla,Sì,Planetel SPA,89,99,100.00,Sì,No
Sottosopra,Negozio di abbigliamento,,011 966 4714,"Via Cavour, 10",Alpignano,,,,,,,,,,,
Sottokosto Unipersonale S.R.L.,Negozio di abbigliamento uomo,,011 966 4310,"Via Cavour, 93",Alpignano,,,,,,,,,,,
Soleluna Fantasy Store,Negozio di articoli da regalo,,011 454 7959,"Piazza Caduti, 1/2",Alpignano,,,,,,,,,,,
Effemme Store,Negozio di abbigliamento,,350 071 6675,"Via Cavour, 28B",Alpignano,,,,,,,,,,,
Armani Exchange-Danyshoowroom,Negozio di abbigliamento,,011 968 2457,"Via Cavour, 9",Alpignano,,,,,,,,,,,
Notaro 4.0,Negozio di abbigliamento,https://notaro4-0.com/,324 626 3342,"Via Arciprete Pace, 6b",Torre Santa Susanna,,notaroabbigliamento@gmail.com,https,Shopify,No,"Cloudflare, Inc.",92,95,92.00,Sì,No
Priante Daniela,Negozio di intimo,,011 967 4177,"Via Valdellatorre, 32",Alpignano,,,,,,,,,,,
Cartando,Cartoleria,,011 967 9848,"Viale Vittoria, 36",Alpignano,,,,,,,,,,,
Riparazione Sartoria Angelo,Negozio di abbigliamento,,377 812 7608,Viale Vittoria,Alpignano,,,,,,,,,,,
VIAROMA di Griglione Luca,Negozio di abbigliamento,,0123 29338,"Via Roma, 19",Lanzo Torinese,,,,,,,,,,,
L'Immagine Moda,Negozio di abbigliamento donna,,328 431 7247,"Viale Cavaliere Giuseppe Copperi, 15",Balangero,,,,,,,,,,,
COLLECTION MOOD,Negozio di abbigliamento,http://www.collectionmood.it/,011 423 0405,"Via Carlo Alberto, 2",Chieri,,,http,WordPress,No,Serverplan S.r.l.,35,51,85.00,Sì,No
Sandri Franca,Negozio di intimo,,011 967 7134,"Viale Vittoria, 32",Alpignano,,,,,,,,,,,
Vesti il progetto,Negozio,,350 573 4114,"Via Banna, 42",Balangero,,,,,,,,,,,
La Moda Bella di Gabriella,Negozio di abbigliamento donna,http://www.lamodabelladigabriella.it/,340 514 3084,Piazza 8 Marzo,Alpignano,,,http,Angular,No,Aruba S.p.A. Network,17,42,85.00,Sì,No
Sonny Bono,Negozio di abbigliamento uomo,,011 398 9634,"CC Le Fornaci, Str. Torino, 36",Beinasco,,,,,,,,,,,
La Camiceria,Negozio di abbigliamento,,011 699 8190,"Str. Torino, 34-36",Beinasco,,,,,,,,,,,
TALLY WEiJL,Negozio di abbigliamento,https://www.tally-weijl.com/?utm_source=googlemaps&utm_campaign=local&utm_medium=organic,011 397 2578,"Str. Torino, 34-36",Beinasco,,,https,Magento,No,"Cloudflare, Inc.",94,87,92.00,Sì,No
Negozio di abbigliamento a Pianezza - Modamania,Negozio di abbigliamento,,011 968 5984,"Via Caduti per la Libertà, 22",Pianezza,,,,,,,,,,,
Trizia bijoux e accessori moda handmade,Negozio di accessori di moda,http://collezionetrizia.it/,338 886 1091,"Via G. Mazzini, 28",Alpignano,,,http,React,Sì,Google LLC,67,83,92.00,Sì,No
XL Megastore,Negozio di abbigliamento,,011 398 7983,"Str. Torino, 31",Beinasco,,,,,,,,,,,
Olivero Piera Abbigliamento,Negozio di abbigliamento,,389 495 7593,"Piazza Vittorio Alfieri, 14",Beinasco,,,,,,,,,,,
Abbigliamento Donna,Negozio di abbigliamento donna,,011 349 6792,"34/36 Strada Torino, Beinasco, To 10092",Beinasco,,,,,,,,,,,
Tezenis,Negozio di abbigliamento,,011 349 9091,"Strada Torino, Ccle Le Fornaci, 36 - C/O",Beinasco,,,,,,,,,,,
Sergent Major,Negozio di abbigliamento per bambini,http://www.sergent-major.it/,011 349 7313,"Str. Torino, 34-36",Beinasco,,,http,React,No,"Cloudflare, Inc.",70,83,100.00,Sì,No
Piccolo Ada Snc Di Moiso Alberto - Gabriella - Roberto E C.,Negozio di abbigliamento per bambini,,011 349 7375,"Str. Torino, 34",Beinasco,,,,,,,,,,,
Oliver Vintage Original Brands,Negozio di abbigliamento vintage,http://www.oliveroriginalbrands.com/,335 227 719,"Via G. F. Medail, 40/d",Bardonecchia,,oliver.originalbrands@gmail.com,http,Basekit,No,Aruba S.p.A.,55,45,100.00,Sì,No
Damico Shop Alpignano,Negozio di abbigliamento donna,http://www.damicoshop.com/,392 624 2603,"Via Cavour, 125",Alpignano,,info.damicoshop@gmail.com,http,Shopify,No,"Cloudflare, Inc.",65,77,92.00,Sì,No
Finalmente,Negozio di abbigliamento,http://www.abbigliamentofinalmente.it/,011 397 1860,"Str. Torino, 34/36",Beinasco,,info@abbigliamentofinalmente.it,http,PrestaShop,No,Eurologon S.r.l,43,71,83.00,Sì,No
KING - Beinasco,Negozio di abbigliamento,https://kingattitude.it/,011 397 2879,"Str. Torino, 34",Beinasco,,hr@kingattitude.it,https,Shopify,Sì,"Cloudflare, Inc.",47,85,100.00,Sì,No
JACK & JONES,Negozio di abbigliamento uomo,https://www.jackjones.com/it-it?utm_campaign=google_stores&utm_content=Beinasco+-+Le+Fornaci&utm_medium=organic&utm_source=google,011 046 2532,"Str. Torino, 34/36",Beinasco,,customerservice@bestseller.com,https,Nuxt.js,No,"Fastly, Inc.",76,93,92.00,Sì,No
Le Cose Belle,Negozio di articoli da regalo,http://www.lecosebelle.it/,011 967 6485,"Via G. Mazzini, 63",Alpignano,,info@lecosebelle.it,http,ASP.NET,No,Aruba S.p.A. Network,53,70,92.00,Sì,No
JYSK Alpignano,Negozio di mobili,https://jysk.it/stores-locator,011 978 3593,"Via Cavour, 131",Alpignano,,b2b-it@jysk.com,https,Drupal,No,Akamai Technologies,40,35,92.00,Sì,No
Lo Scarabbocchio Abbigliamento&Accessori,Negozio di abbigliamento,http://www.lo-scarabocchio.com/,011 967 6674,"Viale Vittoria, 18",Alpignano,,,http,React,Sì,Google LLC,44,72,100.00,Sì,No
La Folie - Bardonecchia,Negozio di abbigliamento,,333 392 5526,"Via G. F. Medail, 25",Bardonecchia,,,,,,,,,,,
10052 STORE,Negozio di abbigliamento,,392 955 5015,"Via G. F. Medail, 85",Bardonecchia,,,,,,,,,,,
Roberta Moda e Casa,Negozio di abbigliamento donna,https://www.robertamodaecasa.it/,333 453 8746,"Via G. F. Medail, 88B",Bardonecchia,,,https,WordPress,No,Aruba S.p.A.,60,92,85.00,Sì,No
Scorpion Bay,Negozio di abbigliamento,http://www.scorpionbay.com/,011 398 9842,"Str. Torino, 34/35",Beinasco,,,http,Shopify,No,"Cloudflare, Inc.",57,90,100.00,Sì,No
SNO7 Sportboutique,Negozio di abbigliamento sportivo,,0122 600373,"Via G. F. Medail, 53",Bardonecchia,,,,,,,,,,,
Giovanni Calzature e pelletteria Di Ghislieri Rodolfo E Giai Levra Claudia,Negozio di scarpe,,0122 99410,"Via G. F. Medail, 53A",Bardonecchia,,,,,,,,,,,
L.e. Charlotte,Boutique,https://lecharlotte.it/,0122 96011,"Via G. F. Medail, 76",Bardonecchia,,info@lecharlotte.it,https,Joomla,No,Host SpA,62,86,92.00,Sì,No
J3 Store,Negozio di abbigliamento,,0122 999001,"Via G. F. Medail, 71/A",Bardonecchia,,,,,,,,,,,
LIVE 978,Negozio di abbigliamento,http://www.live978.it/,011 349 7564,"Str. Torino, 34/36",Beinasco,,info@live978.it,http,Shopify,Sì,"Cloudflare, Inc.",43,64,100.00,Sì,No
Nuna Lie,Negozio di abbigliamento donna,https://www.nunalie.it/,011 349 0176,"Strada Torino, 34/36 Le Fornaci Mega Shopping",Beinasco,,,https,Shopify,Sì,"Cloudflare, Inc.",15,59,92.00,Sì,No
Da Romina,Negozio di abbigliamento,,391 429 5842,"Via Edoardo Miaglia, 17",San Benigno Canavese,,,,,,,,,,,
