Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Asl Centro Salute Mentale - Calimera,Dipartimento della sanità pubblica,,0832 873086,Via Colaci,Calimera,,,,,,,,,,,
Centro Medico Cerba HealthCare - Pignatelli,Ospedale,https://www.cerbahealthcare.it/sedi/lecce-via-don-bosco-45/,0832 159 8044,"Via Don Bosco, 45",Lecce,,centromedicopignatelli@cerbahealthcare.it,https,React,Sì,Amazon Technologies Inc,62,87,92.00,Sì,No
Istituto Calabrese Rete Salute Calabrese,Centro medico,http://www.istitutooncologicosalentino.it/,0832 612120,"Via S. Pietro in Lama, km 3",Lecce,,,https,Angular,No,Aruba S.p.A. Network,56,86,92.00,Sì,No
Casa di Cura Prof.Petrucciani,Casa di cura,https://www.casadicurapetrucciani.com/?utm_source=googlemybusiness&utm_medium=organic,0832 448333,"Viale Aldo Moro, 28",Lecce,,info@casadicurapetrucciani.com,https,Angular,Sì,Serverplan s.r.l.,67,77,85.00,Sì,No
Studio Radiologico Quarta Colosso,Centro di diagnostica per immagini,https://www.quartacolosso.com/,0832 340987,"Via Filippo Turati, 22",Lecce,,info@quartacolosso.com,https,WordPress,Sì,OVH SAS,0,0,92.00,Sì,No
AraMedica,Clinica per il trapianto di capelli,https://www.aramedica.it/,0832 664685,"Via Lequile, 37",Lecce,,info@aramedica.it,https,WordPress,Sì,WIIT AG,82,98,92.00,Sì,No
Maglie Salus,Centro medico,http://www.magliesalus.it/,0836 483394,"Via Gallipoli, 59",Maglie,,info@magliesalus.it,https,Angular,Sì,SEEWEB s.r.l.,43,70,100.00,Sì,No
Casa di Cura Bernardini,Ospedale privato,http://www.clinicabernardini.it/,099 772 8896,"Via Scoglio del Tonno, 64",Taranto,,,https,ASP.NET,Sì,Aruba S.p.A.,66,56,83.00,Sì,No
Clinica San Francesco,Ospedale,https://www.clinicasanfrancesco.com/,0836 562047,"Piazza Cesari Fortunato, 4",Galatina,,clsanfr@clinicasanfrancesco.com,https,ASP.NET,No,Serverplan S.r.l.,35,56,77.00,Sì,No
CENTRO MEDICO SANT'ANNA SRL,Centro di riabilitazione,,0832 654665,"Via Camillo Benso Conte di Cavour, 2",Lizzanello,,,,,,,,,,,
Casa di Cura Villa Bianca - Ortopedia Lecce,Casa di cura,http://www.villabianca.org/,0832 233311,"Via di Leuca, 133",Lecce,,info@villabianca.org,https,WordPress,Sì,Serverplan s.r.l.,53,78,85.00,Sì,No
Istituto Santa Chiara - Lecce,Clinica medica,https://www.istitutosantachiara.it/,0832 348383,"Via Campania, 5",Lecce,,,https,WordPress,No,Keliweb S.R.L,32,56,100.00,Sì,No
Prodìa Procreazione e diagnostica,Centro diagnostico,https://pro-dia.it/,0836 192 5390,"Via degli Emigranti, 51",Muro Leccese,,info@pro-dia.it,https,WordPress,Sì,Aruba S.p.A.,40,57,92.00,Sì,No
CENTRO CE.S.M.I. CAROVIGNO,Centro salute e bellezza,https://centrocesmi.it/,389 954 4979,"Via Ancona, 8 a",Carovigno,,info@centrocesmi.it,https,WordPress,No,Server Plan S.r.l.,55,53,85.00,Sì,No
Istituto Provinciale Medico Psico-Pedagogico Nicola Del Prete,Ospedale psichiatrico,,0831 309616,"V. Iannozza, 2",Carovigno,,,,,,,,,,,
Centro di Medicina Integrata San Giuseppe Moscati,Studio medico,https://www.medicinaintegratamoscati.it/,0832 269620,"Via Papa Giovanni XXIII, 129",Trepuzzi,,info@medicinaintegratamoscati.it,https,React,Sì,OVH SAS,30,48,92.00,Sì,No
Centro Residenziale Terapeutico per Minori San Giovanni Bosco,Servizio di affidamento di minori,https://www.metropolisconsorzio.it/,327 483 0996,"Via S. Michele Salentino, 97",Carovigno,,info@metropolisconsorzio.it,https,Joomla,No,Aruba S.p.A. Network,43,66,75.00,Sì,No
Laboratorio Di Analisi Cliniche De.Co.Be.Ta. S.R.L.,Laboratorio medico,https://digilander.libero.it/decobeta/contatti.html,0831 985424,"Via Sandro Penna, 9",Carovigno,,decobeta@libero.it,https,Shopify,Sì,Italiaonline S.p.A.,61,91,83.00,Sì,No
Guardia Medica Carovigno,Medico,,0831 995505,"Via Dr V.I. Cavallo, 35",Carovigno,,,,,,,,,,,
EMOLAB LABORATORIO ANALISI CAROVIGNO,Centro diagnostico,,0831 995232,"Via Santa Sabina, 291",Carovigno,,,,,,,,,,,
Rendial S.R.L.,Ospedale privato,,0831 734837,"Via Francesco Muscogiuri, 47",Mesagne,,,,,,,,,,,
Centro di PMA Dr. Giuseppe Lanzilotti specialista in ginecologia e ostetricia,Ginecologo,,338 989 0494,"Viale Foggia, 1",Carovigno,,,,,,,,,,,
Mariateresa Giglio Psicoterapeuta,Psicoterapeuta,,329 190 3429,"Via Francesco Trisolini, 55",Carovigno,,,,,,,,,,,
Casa di Cura Salus - Brindisi,Clinica medica,https://www.casadicurasalus.it/,0831 581505,"Via Appia, 348",Brindisi,,salus@casadicurasalus.it,https,React,Sì,Serverplan s.r.l.,65,99,92.00,Sì,No
Locorotondo Giancarlo,Ginecologo,https://www.giancarlolocorotondo.it/,0831 994141,"Via Duca della Vittoria, 17",Carovigno,,locogianca@gmail.com,https,Typo3,No,Aruba S.p.A.,55,82,100.00,Sì,No
Osteopata,Medico,,338 820 9754,"Via Alessandro Manzoni, 34",Andrano,,,,,,,,,,,
Dottor Santoro Michele,Medico di famiglia,,349 378 7721,"Via Ruggiero Grieco, 34",Carovigno,,,,,,,,,,,
Progenia CMRL,Clinica per la fertilità,https://www.progeniacmrl.it/,0831 508553,Via Cittadella della ricerca,Brindisi,,info@progeniacmrl.it,https,React,No,Host SpA,65,88,92.00,Sì,No
Check-Up Centre,Clinica medica,http://www.checkupcentre.it/,0832 352419,"Via Federico II.6 SS 16 Lecce-Maglie, Via Federico II, Km 963,3",Cavallino,,,https,React,No,Aruba S.p.A.,31,30,85.00,Sì,No
Ambulatorio Veterinario Dr. Salvatore Accogli,Veterinario,,347 450 8067,"Via Gioberti, 8",Andrano,,,,,,,,,,,
Giardini della Salute,Centro diagnostico,,0832 911244,"SP119, Snc",Leverano,,,,,,,,,,,
Centro Medico Odontoiatrico Dr. Accogli & C. Snc,Dentista,,0836 969935,"Via Bramante, 1",Andrano,,,,,,,,,,,
Clinica Veterinaria Madaro,Clinica veterinaria,,329 801 8583,Strada Prov.le Arnesano-Lecce 15,Arnesano,,,,,,,,,,,
Casa per la vita La Magnolia,Servizio di salute mentale,,0833 502174,"Viale Stazione, 20",Casarano,,,,,,,,,,,
Centro Diagnostico Città di Casarano,Centro diagnostico,http://www.centrodiagnosticocasarano.it/,0833 505488,"Via Santa Chiara, 2",Casarano,,,https,Shopify,No,Armada WAN,79,90,92.00,Sì,No
Ospedale Veris Delli Ponti,Ospedale pubblico,,0836 420111,Via Giuseppina Delli Ponti,Scorrano,,,,,,,,,,,
Centro Medico San Carlo - Tricase,Centro medico,http://www.centromedicosancarlo.com/,0833 162 6625,"Via Daniele Manin, 10",Tricase,,segreteria@centromedicosancarlo.it,https,WordPress,Sì,Netsons s.r.l.,63,89,100.00,Sì,No
Poliambulatorio San Domenico,Centro medico,,0832 228492,"Via Ravenna, 17",Cavallino,,,,,,,,,,,
Oltre l'Immagine,Centro benessere e spa,https://www.oltrelimmaginespa.it/,345 300 5128,"Via Salvo D'Acquisto, 8",Arnesano,,oltrelimmagine66@gmail.com,http,Joomla,No,Aruba S.p.A.,35,55,75.00,Sì,No
Associazione La Nostra Famiglia,Centro di riabilitazione,http://www.lanostrafamiglia.it/,0832 325381,"Via Per Arnesano, 18",Lecce,,info@lanostrafamiglia.it,https,Joomla,Sì,Simply Transit Ltd,30,33,82.00,Sì,No
Dott. Giuseppe Piero Arnesano,Chirurgo estetico,,342 806 9760,"Via Edoardo de Candia, 25",Lecce,,,,,,,,,,,
Dott.ssa Andreina Ciccarese,Medico,https://www.andreinaciccarese.it/,351 713 4204,"Via Colonnello Archimede Costadura, 2/C",Lecce,,info@andreinaciccarese.it,https,WordPress,Sì,SEEWEB s.r.l.,67,99,92.00,Sì,No
Istituto Santa Chiara - Maglie,Centro di diagnostica per immagini,https://istitutosantachiara.it/,351 658 3283,"Via Cavalieri di Vittorio Veneto, 11",Maglie,,,https,WordPress,No,Keliweb S.R.L,33,59,100.00,Sì,No
Istituto Gestalt di Puglia - IGP,Scuola di specializzazione professionale,https://www.igpuglia.it/,0832 323862,"Via de Simone, 29",Arnesano,,info@igpuglia.it,https,WordPress,Sì,OVH ISP,57,69,85.00,Sì,No
Città di Lecce,Bed & Breakfast,https://www.gvmnet.it/strutture/citta-di-lecce-hospital/home,379 100 0995,Strada Esterna Arnesano,Lecce,,gvm-cdl@legalmail.it,https,ASP.NET,Sì,Elogic Srl,39,60,92.00,Sì,No
Residenza Socio Sanitaria Assistenziale Santa Rita,Clinica medica,https://rsasantaritaalezio.it/,0833 280201,"Via Rocci Perrella, 118",Alezio,,crpsantarita@libero.it,https,Joomla,Sì,Server Plan S.r.l.,50,73,92.00,Sì,No
Studio Medico Associato Aletium,Studio medico associato,,0833 282358,"LE, Via IV Novembre, 3",Alezio,,,,,,,,,,,
Studio Veterinario Dott. Milauro,Veterinario,,347 181 4681,"LE, Via Rocci Perrella, 7",Alezio,,,,,,,,,,,
Apulia Diagnostic s.r.l,Centro medico,http://www.apuliadiagnostic.com/,0831 197 0111,"Via Brindisi, snc",Mesagne,,info@apuliadiagnostic.com,https,WordPress,Sì,Aruba S.p.A. Network,56,53,92.00,Sì,No
Ospedale Sacro Cuore di Gesù,Ospedale pubblico,,0833 270111,SP361,Gallipoli,,,,,,,,,,,
Ospedale Francesco Ferrari,Policlinico,,0833 508111,"Viale Francesco Ferrari, 1",Casarano,,,,,,,,,,,
Istituto Santa Chiara - San Vito dei Normanni,Centro di diagnostica per immagini,https://www.istitutosantachiara.it/,340 828 5341,"Via Don Luigi Sturzo, 2",San Vito dei Normanni,,,https,WordPress,No,Keliweb S.R.L,31,56,100.00,Sì,No
"Centro Fisiomed – Fisioterapia, Osteopatia, Riabilitazione ,Posturologia",Centro di riabilitazione,https://www.centrofisiomed.com/,349 814 8352,"Via Impero, 179",Parabita,,centrofisiomed@gmail.com,https,Shopify,No,Aruba S.p.A.,96,87,92.00,Sì,No
RSA per disabili Casa di Alberto,Organizzazione di servizi e supporto per i disabili,http://www.albertotuma.it/,0833 985269,Viale Salento,Alliste,,,https,WordPress,No,Aruba S.p.A.,62,88,92.00,Sì,No
ASL Le,Servizi medici locali,,0833 556566,"Via V. Armida, 42",Ugento,,,,,,,,,,,
Life Riabilitazione Di Davide Caputo,Clinica di fisioterapia,,0833 581957,"Via Luigi Corvaglia, 13",Melissano,,,,,,,,,,,
Studio di fisioterapia LIFE! Dott.ssa Zocco Marina Leda.,Centro di riabilitazione,,347 837 0182,"Via Rimembranze, 62",Alessano,,,,,,,,,,,
Dr. Marco Antonio Gatto - Psicologo Studio di Neuropsicologia e Ipnosi Clinica,Psicoterapeuta,https://marcoantoniogatto.it/,329 064 2284,Via Nardini,Alliste,,dottorgatto@me.com,https,WordPress,Sì,Servereasy Srl,50,84,100.00,Sì,No
CENTRO MEDICO E FISIOTERAPIA - SAN SEBASTIANO,Centro di riabilitazione,http://www.centromedicoracale.it/,0833 193 8194,"Via Mazzini, 182",Racale,,,https,Shopify,No,"Cloudflare, Inc.",36,38,92.00,Sì,No
Laboratorio Centro Analisi Gennaio,Laboratorio medico,http://www.analisigennaio.it/,0833 911610,"Via Don Luigi Sturzo, 18a",Taviano,,centroanalisitaviano@tiscali.it,https,Joomla,No,Aruba S.p.A.,56,85,92.00,Sì,No
Chirurgia Plastica,Chirurgo plastico,,328 157 9243,"Via Calvario, 21",Botrugno,,,,,,,,,,,
Ambulatorio Veterinario Dott.ssa Lara Sabella,Assistenza veterinaria di pronto intervento,,347 604 6897,"Contrada Terramessere, 16",Alessano,,,,,,,,,,,
ELETTROMIOGRAFIA IN LECCE BRINDISI BARI- FLN Neurologa - Francesca Lapenna,Centro medico,http://www.elettromiografialecce.it/,327 996 1883,"Via di Vereto, 11",Lecce,,lapennaemg@gmail.com,https,WordPress,No,Aruba S.p.A. Network,67,98,92.00,Sì,No
CENTRO MEDICO CITTÀ DI NARDÒ,Clinica medica,http://www.centromedicocittadinardo.it/,0833 872107,"Via A. Moro, 21",Nardò,,,https,Basekit,No,Aruba S.p.A.,45,17,100.00,Sì,No
Centro diurno per disabili 'Alberto Tuma',Organizzazione di servizi e supporto per i disabili,http://www.albertotuma.it/,0833 193 9433,"Via XVIII Novembre, 7",Alliste,,,https,WordPress,No,Aruba S.p.A.,62,88,92.00,Sì,No
Laboratorio di Analisi Veterinarie La Vallonea,Laboratorio medico,http://www.laboratoriolavallonea.net/,02 931 1172,"Via Giuseppe Verdi, 39",Alessano,,info@mylav.net,https,React,Sì,Amazon Technologies Inc.,52,62,100.00,Sì,No
Casa Di Accoglienza G.A.U.D.I.U.M. Di Cavalera Maria Luisa,Casa di riposo,,0833 785959,"Piazza Castello, 9",Alessano,,,,,,,,,,,
HB Medical Center | Alessano,Centro di diagnostica per immagini,https://www.hbmedicalcenter.it/,0833 162 3882,"Piazzetta Portanova, 14",Alessano,,info@hbmedicalcenter.it,https,React,Sì,Netsons s.r.l.,56,63,92.00,Sì,No
Fatima S.r.l.,Ospedale privato,,0833 764017,"Via Mandorla Pesina, 39",Miggiano,,,,,,,,,,,
Botrugno Dr. Giuseppe,Medico naturopata,,380 466 0047,"Via Ciro Menotti, 34",Cutrofiano,,,,,,,,,,,
Centro Nova Mentis - Casarano | Psicoterapia | Psicologo | Neuroscienze,Psicoterapeuta,https://www.centronovamentis.it/,0836 211477,"Piazza Umberto I, 46",Casarano,,info@centronovamentis.it,https,WordPress,Sì,Contabo GmbH,55,41,92.00,Sì,No
Continuità Assistenziale (Guardia Medica),Punto di pronto soccorso,,0836 992285,"Piazza Indipendenza, 4",Botrugno,,,,,,,,,,,
Centro Estetico Il Tempio Del Benessere Di Micocci Addolorata Elisa,Centro estetico,,370 304 8106,"Via Vittorio Veneto, 29A",Botrugno,,,,,,,,,,,
Centro Biolab Srl: Poliambulatorio Medico Specialistico - Centro Radiologico - Laboratorio Analisi,Centro medico,https://www.centrobiolab.it/,0836 512518,"Via Siracusa, 1/bis",Cutrofiano,,centrobiolab@pec.it,https,Joomla,No,Serverplan S.r.l.,53,59,85.00,Sì,No
PARCO AVVENTURA SALENTO ADVENTURES,Parco divertimenti per bambini,,349 740 2364,Via Cisterna Vecchia,Caprarica di Lecce,,,,,,,,,,,
"Fisio Omnia -centro professionale di fisioterapia , osteopatia , fitness & wellness",Fisioterapista,,320 942 8683,"Via Armando Diaz, 100",Aradeo,,,,,,,,,,,
Oral Team,Clinica dentale,,347 370 9134,"Via Karl Marx, 4",Aradeo,,,,,,,,,,,
Poliambulatorio Microgene - Laboratorio Analisi & Medicina Specialistica,Clinica medica,http://www.microgenearadeo.com/,0836 552112,"Via Ferdinando Magellano, 8",Aradeo,,info@poliambulatoriomicrogene.com,https,Wix,Sì,Google LLC,61,80,100.00,Sì,No
Mele Dr. Gianluigi,Medico di famiglia,,0836 550548,"Via A. Einstein, 20",Aradeo,,,,,,,,,,,
Centro Estetico Kiara Di D'Alessandro Chiara,Centro estetico,,0836 210587,"Viale Pietro Nenni, 10",Aradeo,,,,,,,,,,,
Ginecologia - Microgene Aradeo,Ginecologo,https://www.microgenearadeo.com/,334 630 7039,"Poliambulatorio Micro-Gene, Via Ferdinando Magellano, 8",Aradeo,,,https,React,Sì,Google LLC,60,72,100.00,Sì,No
Laboratorio Di Analisi Salus,Laboratorio medico,https://www.salusaradeo.it/,0836 550298,"Via Trieste, 23",Aradeo,,info@salusaradeo.it,https,WordPress,No,Netsons Network,54,48,100.00,Sì,No
Centro estetico Bodysan - Grotta del benessere,Centro benessere,http://www.accademiadellestetica.net/,0836 554430,"Via Salvemini, 5",Aradeo,,accademia_2005@libero.it,https,Joomla,No,Keliweb S.R.L,60,80,92.00,Sì,No
Dott. Fabio Falco Neurologia Elettromiografia Campi Salentina,Neurologo,,338 142 4531,"Via Giuseppe Garibaldi, 29",Campi Salentina,,,,,,,,,,,
Residenza Gaia,Casa di riposo,https://www.residenza-gaia.it/,350 525 3838,"Via Pirelli, 78",Campi Salentina,,residenzagaia.campi@gmail.com,https,Webnode,No,Amazon Technologies Inc.,66,95,100.00,Sì,No
Meta - Medical | Dr. Alberto Greco,Centro di diagnostica per immagini,https://meta-medical.it/,0832 793064,"Via Pacinotti, 19",Campi Salentina,,amministrazione@meta-medical.it,https,React,Sì,Netsons s.r.l.,52,52,85.00,Sì,No
Poliambulatorio CAMPI SALENTINA,Servizi medici locali,,0832 790111,Via Sandonaci,Campi Salentina,,,,,,,,,,,
Reability Center,Centro di riabilitazione,,370 125 5803,"Via Alessandro Manzoni, 33",Campi Salentina,,,,,,,,,,,
Studio MEDICI ASSOCIATI,Medico,,0832 791829,"Via Camillo Benso Conte di Cavour, 51/1",Campi Salentina,,,,,,,,,,,
San Raffaele Campi Salentina - Residenza Sanitaria Assistenziale,Centro di riabilitazione,https://sanraffaele.it/strutture/san-raffaele-campi-salentina/,0832 721616,Via Conciliazione,Campi Salentina,,rsapuglia@sanraffaele.it,https,WordPress,Sì,"DigitalOcean, LLC",60,91,77.00,Sì,No
Vestibology Medical,Clinica otorinolaringoiatrica,https://www.vestibologymedical.com/,338 934 2465,"Via XXIV Maggio, 66",Squinzano,,support@mikado-themes.com,https,WordPress,No,Servereasy Srl,56,76,77.00,Sì,No
CMD Centro Medico Diagnostico,Centro di diagnostica per immagini,http://www.centromedicocmd.it/,0832 726689,"Via Ugo Foscolo, 6",Squinzano,,,https,WordPress,No,Hetzner Online GmbH,0,0,0.00,Sì,No
"Dottoressa Isabella Greco, Medico Chirurgo Specialista In Chirurgia Plastica Estetica e Ricostruttiva",Medico,http://www.isabellagreco.it/,388 863 5539,"Via Puglia, 6",Campi Salentina,,info@isabellagreco.it,https,WordPress,No,Aruba S.p.A. Network,68,92,85.00,Sì,No
ASSOMED - Associazione Professionale Medici,Centro medico,,0832 606773,"Via S. Francesco, 5",Carmiano,,,,,,,,,,,
Dott.Ssa Antonella Parlangeli,Dermatologo,http://www.tricologialecce.it/,339 765 1691,"Via Calasanzio, n° 36",Campi Salentina,,doctorantonella@yahoo.it,http,WordPress,No,Aruba S.p.A. Network,56,73,92.00,Sì,No
Sol Levante S.R.L.,Ospedale privato,,0836 936832,"Via Giuseppe Pisanelli, 41",Nociglia,,,,,,,,,,,
PADRE PIO Ambulanze & Servizi,Servizio di ambulanza,http://serviziambulanzepadrepio.it/,380 747 9554,"Via Villafranca, 72",Carmiano,,,https,WordPress,No,Wi-net S.R.L.,56,63,92.00,Sì,No
Carrozzo dott.ssa Federica Studio ecografico,Medico,,389 192 8702,"Via Stazione, 36",Carmiano,,,,,,,,,,,
Bio-chem S.r.l.,Laboratorio medico,,0832 606036,"Via Novoli, 71",Carmiano,,,,,,,,,,,
Centro Ortokinesis,Centro di diagnostica per immagini,http://www.ortokinesis.it/,0832 606087,"Via Stazione, 28",Carmiano,,,https,Joomla,No,Hetzner Online GmbH,43,55,92.00,Sì,No
Villa Luisa - villa con piscina e vasca idromassaggio vicino Otranto,Villa,,392 876 4407,"Contrada Sante Domeniche, Contrada sante Domeniche",Carpignano Salentino,,,,,,,,,,,
"Dott. Vincenzo Fanelli, NEUROCHIRURGO, RESPONSABILE U.O.S.D. NEUROCHIRURGIA OSP. “MIULLI” Acquaviva delle Fonti-Bari",Medico,,377 327 1298,"Via Principe di Piemonte, 48",Carosino,,,,,,,,,,,
Milano Vision Medical Center,Oculista,,099 942 4549,"Via Giovanni Falcone, 21",Carosino,,,,,,,,,,,
Studio Medico Legale,Ospedale,,099 590 0096,"Via Vittorio Alfieri, 12",Carosino,,,,,,,,,,,
Orthopharm 2.0 - Ortopedia Convenzionata ASL- Noleggio ausili per disabili-Alimenti prima infanzia,Rivenditore di attrezzature mediche,http://www.orthopharm.it/,0832 607071,"Via Cagliari, 1",Carmiano,,orthopharm2.0@gmail.com,https,Angular,Sì,OVH SAS,56,79,85.00,Sì,No
Clinica Veterinaria San Raphael Città Di Castellaneta SRL,Clinica veterinaria,,320 973 4079,Via Nicola Maldarizzi,Castellaneta,,,,,,,,,,,
Ospedale San Pio,Ospedale,,099 849 6111,Via del Mercato,Castellaneta,,,,,,,,,,,
Casa di Cura Villa Verde,Clinica medica,https://www.villaverdetaranto.it/,099 772 7111,"Via Golfo di Taranto, 22",Taranto,,villaverde@pec.villaverdetaranto.it,https,Joomla,No,Aruba S.p.A. Network,74,80,91.00,Sì,No
"Dott. Simone Giungato, Chirurgo generale",Chirurgo,,080 999 7329,"Via Sandro Pertini, 21",Castellaneta,,,,,,,,,,,
Casa di Cura Monte Imperatore,Casa di cura,,080 497 8616,"Strada, Strada Provinciale per Castellaneta, Km. 10",Noci,,,,,,,,,,,
Mia Salute Ambulatorio,Ambulatorio medico,https://www.ambulatoriomiasalute.it/,099 696 4255,"Via Carlo Cacace, 298/M",Taranto,,noreply@gmail.com,https,Magento,Sì,Aruba S.p.A.,49,89,100.00,Sì,No
Organiz. Sanitaria Merid. Ass. Inabili Rec. Minori,Ospedale privato,,099 844 4899,"Corso Gramsci, 106",Palagianello,,,,,,,,,,,
Studio Medico dottoressa Meo Angela,Medico di base,,099 400 7324,"Via S. Rocco, 10",Castellaneta,,,,,,,,,,,
Presidio Ospedaliero Occidentale : Pronto Soccorso,Reparto di pronto soccorso,,+39 84962261888,"Via del Mercato, 1",Castellaneta,,,,,,,,,,,
"ISTITUTO SANTA MARIA, OSTEOPATIA E FISIOTERAPIA del Dott. Giulio Ingrosso",Clinica di fisioterapia,,380 892 1841,"Via Indipendenza, 3",Castri di Lecce,,,,,,,,,,,
Villa Chiara R.S.A. Residenza Socio Assistenziale Sant'Elena Societa' Cooperativa Sociale,Casa di riposo,,335 631 5664,"Via Papa Giovanni XXIII, 74",Castri di Lecce,,,,,,,,,,,
PRONTOSALUTE (Pronto Salute) - Poliambulatorio e Centro Radiologico,Ambulatorio medico,http://www.prontosalutetaranto.it/,099 662 1595,"Via Sardegna, 2",Taranto,,info@prontosalutetaranto.it,https,Shopify,No,Aruba S.p.A.,59,75,85.00,Sì,No
Biomedical'S S.R.L.,Laboratorio medico,http://www.biomedicalscastellaneta.it/,099 844 2345,"Via II trav, Via S. Martino",Castellaneta,,,https,WordPress,No,OVH SAS,66,89,85.00,Sì,No
Eugin Taranto,Ginecologo,https://www.eugin.it/taranto/,800 688 799,"Via Scoglio del Tonno, 79/81",Taranto,,,https,WordPress,Sì,Server Plan S.r.l.,47,73,75.00,Sì,No
Osmairm,Ospedale privato,https://osmairm.it/,099 533 9412,"Via Cavour, 122",Pulsano,,,https,Joomla,No,SEEWEB s.r.l.,57,65,100.00,Sì,No
Clinica Polimedica Peucezia - Centro Polimedico - Gioia del Colle - Bari,Clinica medica,https://www.polimedicapeucezia.it/,080 343 5414,"Via Goito, 16/A",Gioia del Colle,,info@polimedicapeucezia.it,https,WordPress,No,Host SpA,57,72,85.00,Sì,No
Long Live Clinic,Centro benessere,,0832 159 2301,"Presso ICOS, Via Luigi Einaudi",Lecce,,,,,,,,,,,
Centro medico Epion - Studi Medici e Sanitari,Studio medico,https://www.studiepion.it/,366 878 7007,"Strada Provinciale 45 Lecce - Surbo n. 2, Borgo Pace (LE)",Lecce,,info@studiepion.it,https,WordPress,No,Aruba S.p.A. Network,56,64,85.00,Sì,No
I-CARE Centro Sportivo Polivalente,Campo da paddle,https://icare.wansport.com/,0836 010536,579X+7MR,Castrignano de' Greci,,centrosportivoicare@gmail.com,https,Directus,Sì,Hetzner Online GmbH,55,72,100.00,Sì,No
Villa Giulia Residenza Per Anziani,Assistenza agli anziani,,0836 509490,"Via XXV Aprile, 3",Castrignano de' Greci,,,,,,,,,,,
Istituto Santa Chiara - Castrignano de' Greci,Centro di diagnostica per immagini,https://www.istitutosantachiara.it/,327 003 0653,Via Umberto Giordano,Castrignano De' Greci,,,https,React,No,Keliweb S.R.L,31,57,100.00,Sì,No
Ambulatorio Di Fisioterapia 'Costa',Studio medico,,0833 341105,"Via del Bosco, 52",Collepasso,,,,,,,,,,,
LIBECCIO Comunità Riabilitativa psichiatrica,Servizio di salute mentale,,0832 183 4862,"Via Amerigo Vespucci, 3",Copertino,,,,,,,,,,,
Studio Medico Oculistico Dr. De Simone Adilvio Antonio,Centro oculistico,,0833 871766,"Via Cesare Battisti, 23",Collepasso,,,,,,,,,,,
Studio Fisiomedica della Dott.ssa Valentina Colazzo,Fisioterapista,http://www.studiofisiomedica.it/,393 969 7610,"Via Carrozzini, 32",Collepasso,,info@studiofisiomedica.it,http,ASP.NET,No,Seeweb srl,100,100,0.00,Sì,No
Ospedale Civile,Ospedale,,0831 389111,Via Cappuccini,Ceglie Messapica,,,,,,,,,,,
Fondazione San Raffaele,Fondazione,,0831 370111,"SPexSS581 km 1.200, 72013",Ceglie Messapica,,,,,,,,,,,
Servizio Continuità Assistenziale (Guardia Medica) di Ceglie Messapica,Centro medico pubblico,,0831 377258,"Via Cappuccini, 9",Ceglie Messapica,,,,,,,,,,,
