Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Pratiche Auto & Fiscali di Graziana Accogli,Ufficio patenti,,320 315 9667,"Via Provinciale per Tricase, 72",Andrano,,,,,,,,,,,
Menhir Salento S.p.A.,Ufficio aziendale,http://www.menhirsalento.it/,0836 818199,Via Salvatore Negro,Bagnolo del Salento,,commerciale@menhirsalento.com,https,Shopify,Sì,Keliweb S.R.L,66,79,92.00,Sì,No
Ceramiche Magurano,Negozio di ceramiche,,0836 318128,"Via A. Gramsci, 2",Bagnolo del Salento,,,,,,,,,,,
Comune di Alezio,Municipio,,0833 281020,"Via S. Pancrazio, 34",Alezio,,,,,,,,,,,
Forno Pellegrino. Prodotti da forno Leccesi,Negozio di artigianato tipico,https://www.fornopellegrino.it/,0836 318132,"Via Roma, 86",Bagnolo del Salento,,info@fornopellegrino.com,https,Shopify,No,Aruba S.p.A. Network,53,87,92.00,Sì,No
Continuità Assistenziale (Guardia Medica),Punto di pronto soccorso,,0836 318062,Via Rosario Mancini,Bagnolo del Salento,,,,,,,,,,,
Tenuta Pigliano Hotel,Hotel,http://www.tenutapigliano.it/,320 619 5190,"Via Castriota, c.s. n. 45",Bagnolo del Salento,,info@tenutapigliano.it,https,WordPress,No,Aruba S.p.A. Network,57,73,92.00,Sì,No
Menhir di Bagnolo,Punto di riferimento storico,,335 422 514,SP38,Bagnolo del Salento,,,,,,,,,,,
Comune di Carmiano,Municipio,,0832 600200,"Piazza Assunta, 1",Carmiano,,,,,,,,,,,
Agenzia Primiceri Massimo Pratiche Automobilistiche,Ufficio patenti,,360 907 820,"Via Enrico Toti, 44",Alezio,,,,,,,,,,,
Polizia Locale - Carmiano,Ufficio statale,,340 713 8980,"Via Roma, 187",Carmiano,,,,,,,,,,,
C. M. Carservice di Tondo Caterina,Ufficio aziendale,,340 067 7637,"Via Monsignor Paladini, 70",Carmiano,,,,,,,,,,,
CENTRO UFFICIO Veglie,Cartoleria,,0832 968944,"Via Carmiano, 15",Veglie,,,,,,,,,,,
MRS SRL,Ufficio aziendale,,+1 328-235-1175,"Via IV Novembre, 86",Carmiano,,,,,,,,,,,
Autonoleggio Quarta Srl,Ufficio aziendale,,338 984 4858,"Via Millesimo, 2/A",Carmiano,,,,,,,,,,,
Fantasy Cartolibreria,Cartoleria,,328 635 0543,"Via A. de Gasperi, 41/B",Carmiano,,,,,,,,,,,
C.P.M. S.R.L.,Azienda metallurgica,,0832 601883,Strada 45,Carmiano,,,,,,,,,,,
PRINT & SERVICE,Azienda informatica,,0832 606458,"Via Leverano, 75",Carmiano,,,,,,,,,,,
D'Andrea Arredamenti,Negozio di mobili,https://www.dandreamobili.it/,0836 318190,"Via Aldo Moro, 8",Bagnolo del Salento,,,https,Joomla,No,Google LLC,0,0,0.00,Sì,No
il Castello,Ristorante,https://ilcastellobagnolo.it/,0836 213472,"Via Sirena, 11",Bagnolo del Salento,,,https,Shopify,Sì,Google LLC,67,73,100.00,Sì,No
Agenzia delle Entrate,Ufficio dell'Agenzia delle entrate,,0832 281301,Via Principe Antonio de Curtis,Casarano,,,,,,,,,,,
Comune Di Andrano,Municipio,,0836 926317,"Piazza Municipio, 1",Diso,,,,,,,,,,,
Unione Comuni Andrano Diso Spongano,Municipio,https://www.unionecomuniandranodisospongano.it/portale/,0836 920746,"Via Filippo Bottazzi, 6",Diso,,unioneandranosponganodiso@sicurezzapostale.it,https,ASP.NET,Sì,Aruba S.p.A.,31,78,92.00,Sì,No
Delegazione Aci Fracasso,Agenzia pratiche auto e barche,,0833 502581,"Via S. Domenico, 3/D",Casarano,,,,,,,,,,,
Istituto Forma Mentis,Ufficio aziendale,https://istitutoformamenti.wixsite.com/formamentis,350 028 5155,"Via Regina Margherita, 3/a",Carmiano,,istitutoformamentissrls@gmail.com,https,Wix,No,Google LLC,55,98,100.00,Sì,No
Sede Meet Up Casarano 5 Stelle,Partito politico,,327 737 7709,"Via Firenze, 2",Casarano,,,,,,,,,,,
A.S.L. Lecce - Distretto Socio Sanitario Di Casarano,Dipartimento della sanità pubblica,,0833 5081,"Via Spagna, 51bis",Casarano,,,,,,,,,,,
Comune Di Casarano,Municipio,,0833 514111,"Piazza S. Domenico, 1",Casarano,,,,,,,,,,,
Polizia Municipale - Alezio,Vigile urbano,,0833 281121,"Via Giacomo Matteotti, 48",Alezio,,,,,,,,,,,
Centro per l'Impiego di Casarano - ARPAL Puglia,Centro per l'impiego,https://arpal.regione.puglia.it/hh/index.php,0833 169 9001,"Via S. Giuseppe, 14",Casarano,,supporto.servizidigitali@arpal.regione.puglia.it,https,React,No,InnovaPuglia SpA,54,35,54.00,Sì,No
Ufficio Commerciale Bimby,Ufficio aziendale,,0833 162 1481,"Via Dora Baltea, 9",Casarano,,,,,,,,,,,
Solving Solutions - soluzioni digitali,Ufficio aziendale,https://www.solvingsolutions.it/,0836 190 2147,"Via della Repubblica, 9",Andrano,,info@solvingsolutions.it,https,Shopify,No,Netsons s.r.l.,40,87,85.00,Sì,No
FIADDA Lecce,Ufficio aziendale,,334 342 8332,"Via IV Novembre, 92",Casarano,,,,,,,,,,,
Concessionaria Olivetti Soluzioni Ufficio s.a.s.,Negozio di computer,,0833 513077,"Spalle mercato coperto, Via Vecchia Matino, 24",Casarano,,,,,,,,,,,
ACI - Delegazione di Carmiano,Agenzia di assicurazioni auto,,0832 091673,"Via Copertino, 59",Carmiano,,,,,,,,,,,
Comune di Castri di Lecce,Municipio,,0832 826451,"Via Roma, 45",Castri di Lecce,,,,,,,,,,,
Masseria Rifisa Agriresort,Albergo benessere,http://www.masseriarifisa.it/,350 121 6842,Via Martiri D'Otranto,Caprarica di Lecce,,info@masseriarifisa.it,https,Joomla,No,Aruba S.p.A. Network,27,22,85.00,Sì,No
Tech'n'Coffee - Centro Grafica e Stampa,Tipografia digitale,http://tncstampa.it/,377 966 8897,"Via Ada Negri, 33",Carmiano,,,https,WordPress,Sì,Aruba S.p.A. Network,54,59,92.00,Sì,No
Socialfarma,Ufficio aziendale,https://www.socialfarma.it/,0832 093720,"Via S. Francesco, 19",Carmiano,,formazione@socialfarma.it,https,Shopify,Sì,Aruba S.p.A. Network,17,64,92.00,Sì,No
Scuola Media “Galileo Galilei”,Scuola pubblica,,0832 611036,Via Giacomo Brodolini,Castri di Lecce,,,,,,,,,,,
Calogiuri Luca,Ufficio postale,,0832 825063,"Via Sandro Pertini, 1/B",Castri di Lecce,,,,,,,,,,,
Spazio Enel Partner Casarano,Fornitore di energia,http://www.gruppovincenti.it/?utm_source=google&utm_medium=GMBSitelink&utm_campaign=GMBSitelink_Casarano_2WH,0833 502182,"Via Alto Adige, 9",Casarano,,,https,React,No,Aruba S.p.A.,97,100,85.00,Sì,No
Anagrafe,Anagrafe,,099 843 5212,Piazza Principe di Napoli,Castellaneta,,,,,,,,,,,
Ufficio,Servizi di trasporto,,393 950 5733,"Via Felice Maritano, 1",Castellaneta,,,,,,,,,,,
Tecno Ufficio,Cartoleria,,099 844 1146,"Via Mancini, 13",Castellaneta,,,,,,,,,,,
Agenzia Drago,Ufficio patenti,,333 935 5235,Via Taranto z. Industriale,Castellaneta,,,,,,,,,,,
Poste Italiane - Ufficio Postale Marina Di Castellaneta,Ufficio postale,,099 843 0512,"Piazza Kennedy, Castellaneta, TA 74011",Castellaneta Marina,,,,,,,,,,,
Serphin S.R.L.,Ufficio dell'amministrazione comunale,http://www.serphin.it/,099 450 2204,"Via Cheren, 60",Castellaneta,,,http,ASP.NET,No,Aruba S.p.A. Network,0,0,100.00,Sì,No
Comune di Castrignano del Capo,Municipio,,0833 751068,Via Municipio,Castrignano del Capo,,,,,,,,,,,
Studio Medico - Medicina di Base,Studio medico,,0833 751920,"SP 191, Via Cesare Battisti, 52",Castrignano del Capo,,,,,,,,,,,
Ufficio Postale,Ufficio postale,,0833 751063,"Via Grassi, 4",Castrignano del Capo,,,,,,,,,,,
CM color srl,Ufficio aziendale,,0832 603144,Via Enrico Berlinguer,Carmiano,,,,,,,,,,,
Comune di Castrignano dei Greci,Municipio,,0836 583006,"Via Costantinopoli, 47",Castrignano de' Greci,,,,,,,,,,,
Spazio Enel Partner Carmiano,Azienda fornitrice di energia elettrica,http://www.ideasrlenergia.it/?utm_source=google&utm_medium=GMBSitelink&utm_campaign=GMBSitelink_Carmiano_7BZ,0832 091437,"Via Copertino, 34",Carmiano,,,https,WordPress,Sì,Aruba S.p.A.,47,6,92.00,Sì,No
Unieuro City,Negozio di elettronica,,0833 751232,"Via Balvano, 1",Castrignano del Capo,,,,,,,,,,,
Elettrostore di De Nuccio Roberto,Negozio di elettrodomestici,,347 674 5132,"Via Piave, 13",Castrignano del Capo,,,,,,,,,,,
Agriservizi,Ufficio aziendale,https://www.ucicasarano.it/,0833 219253,"Via Sinni, 26",Casarano,,ucicasarano@gmail.com,https,WordPress,No,Aruba S.p.A.,64,85,85.00,Sì,No
Elettrodomestici Diego Morciano,Negozio di elettrodomestici,,0833 751217,"Piazza S. Michele, 11",Castrignano del Capo,,,,,,,,,,,
"IQOS PARTNER - Tabaccheria Del Borgo Di Calabrese Valerio, Castrignano del Capo",Tabaccheria,,0833 758902,"Via Adua, 27",Castrignano del Capo,,,,,,,,,,,
Agenzia Astore,Ufficio patenti,,0833 502033,"Via delle Industrie, 28",Casarano,,,,,,,,,,,
Castrignano DeiGreci Le,Ufficio aziendale,,0836 589432,"Via Giordano 1angolopiazzaAmoro lecce, Isituto",Santa Chiara,,,,,,,,,,,
Agenzia Pratiche Automobilistiche e assicurazioni,Ufficio patenti,,0836 589086,"Piazza Sant'Antonio, 16",Castrignano De' Greci,,,,,,,,,,,
Centro per l'Impiego di Brindisi - ARPAL Puglia,Centro per l'impiego,,0831 544700,"Via Tor Pisana, 114",Brindisi,,,,,,,,,,,
Ecocentro di Castrignano del Capo,Punto per la raccolta differenziata,http://www.biancoigiene.it/arolecce8,800 363 623,"Unnamed Road,73040",Castrignano del Capo,,arolecce8@biancoigiene.it,https,Mobirise,No,Aruba S.p.A.,71,92,82.00,Sì,No
Gioielleria Piccinni dal 1967 Castrignano del Capo (Lecce),Gioielleria,,0833 530492,"Piazza S. Michele, 8",Castrignano del Capo,,,,,,,,,,,
Comune Di Castellaneta,Municipio,,099 849 7111,Piazza Principe di Napoli,Castellaneta,,,,,,,,,,,
Municipio Comune di Brindisi,Municipio,,0831 229111,"Piazza Giacomo Matteotti, 1",Brindisi,,,,,,,,,,,
BRINDISI COUPON,Ufficio aziendale,,340 451 9035,"Via Porta Lecce, 32a",Brindisi,,,,,,,,,,,
Scuola Ufficio,Cartoleria,,351 510 5517,"Viale Commenda, 66",Brindisi,,,,,,,,,,,
Comune Di Brindisi - Circoscrizione Centro,Municipio,,0831 527599,"Via Filomeno Consiglio, 4",Brindisi,,,,,,,,,,,
POSTA PRIVATA NAZIONALE CASTELLANETA,Servizi postali,http://www.postaprivatacastellaneta.it/,099 946 0684,"Via S. Martino, 6",Castellaneta,,ppncastellaneta@gmail.com,http,WordPress,Sì,IONOS SE,66,71,85.00,Sì,No
Puglia Promozione Sede Di Brindisi,Ufficio dell'amministrazione regionale,,0831 562126,"Viale Regina Margherita, 44",Brindisi,,,,,,,,,,,
CENTRO UFFICIO SRL,Negozio,http://www.centroufficiosrl.com/new/index.php?option=com_content&view=article&id=53&Itemid=60,0831 563729,"Via Numa Pompilio, 99",Brindisi,,,http,Joomla,No,Aruba S.p.A,100,100,80.00,Sì,No
Comune Di Botrugno,Municipio,,0836 992213,"Piazza Indipendenza, 4",Botrugno,,,,,,,,,,,
Di Tutto Supermercato Botrugno,Alimentari,,327 097 0607,Via Marco Biagi,Botrugno,,,,,,,,,,,
"Subagenzia Assimoco, Assicurazioni Antonio Colella, Botrugno (Le)",Ufficio aziendale,,333 654 0025,"Via Madonna della Serra, 14",Botrugno,,,,,,,,,,,
Punto Enel Negozio Partner,Municipio,,800 900 860,"Piazza Indipendenza, 4",Botrugno,,,,,,,,,,,
Chat,Bar,http://www.chatbar.it/,0833 193 4297,Piazza S. Michele,Castrignano del Capo,,,http,WordPress,No,Aruba S.p.A.,63,82,92.00,Sì,No
Spazio Enel Partner Castrignano del Capo,Azienda fornitrice di energia elettrica,https://hydeale.it/spazi-vendita/spazio-enel-partner-castrignano-del-capo/?utm_source=google&utm_medium=GMBSitelink&utm_campaign=GMBSitelink_Castrignano_del_Capo_0APP,0833 186 4837,"Via Cesare Battisti, 17",Castrignano del Capo,,,,React,Non trovato,Server Plan S.r.l.,61,85,50.00,No - Pagina Non Trovata (404),No
Pro Loco Cisternino in Valle d'Itria,Centro informazioni turistiche,,391 438 7131,"Via Castello, 22",Cisternino,,,,,,,,,,,
SAIL Dott. Fulvio Fornaro,Ufficio aziendale,,080 444 8603,"Corso Umberto I, 127",Cisternino,,,,,,,,,,,
MONDOUFFICIO di Vasco Vincenzo,Azienda informatica,,392 415 4077,"Via IV Novembre, 37",Cisternino,,,,,,,,,,,
Pepe Stefano,Ufficio patenti,,080 444 6295,"Via Domenico Cirillo, 180",Cisternino,,,,,,,,,,,
Agenzia Pratiche Automobilistiche,Ufficio patenti,,0836 992615,"Via Camillo Benso Conte di Cavour, 56",Botrugno,,,,,,,,,,,
Partito Democratico PD di Cisternino,Partito politico,,329 812 8322,"Via Roma, 52",Cisternino,,,,,,,,,,,
Studio Odontoiatrico MRB,Studio medico,,391 749 0598,"Via Francesco Clarizia, 17/1",Cisternino,,,,,,,,,,,
Comune di Cavallino,Ufficio dell'amministrazione comunale,,0832 617111,"Via Pietro Ciccarese, 5",Cavallino,,,,,,,,,,,
Comune Di Cavallino,Municipio,,0832 612019,"Via G. Spadolini, 47",Cavallino,,,,,,,,,,,
Comune di Cisternino,Municipio,,080 444 5211,"Via Principe Amedeo, 72",Cisternino,,,,,,,,,,,
ZERODISTANZE CISTERNINO,Ufficio postale,http://www.zerodistanze.it/,080 444 9997,"Via IV Novembre, 6",Cisternino,,info@zerodistanze.it,https,ASP.NET,No,OVH SAS,63,64,82.00,Sì,No
SECURITY VIGILANZA s.a.s. di Cofano S.&C.,Servizio di vigilanza,http://www.securityvigilanza.it/,080 444 1005,"Via Dante Alighieri, 51",Cisternino,,info@securityvigilanza.it,https,WordPress,No,Seeweb srl,69,96,77.00,Sì,No
Provincia di Brindisi,Ufficio statale locale,http://www.provincia.brindisi.it/,0831 565111,"Via Annibale de Leo, 3",Brindisi,,fernanda.prete@provincia.brindisi.it,https,Joomla,Sì,INTERBUSINESS,60,87,92.00,Sì,No
Commissione tributaria provinciale di Brindisi,Ufficio statale,,06 9383 8410,"Via Sant'Angelo, 75",Brindisi,,,,,,,,,,,
Linea Ufficio Team,Azienda informatica,,329 002 7380,"Via del Loto, 9",Cavallino,,,,,,,,,,,
SUCCARTA di Daniela Marangi,Copisteria,http://www.succarta.it/,080 444 6425,"Via Nazario Sauro, 18",Cisternino,,,http,ASP.NET,No,Aruba S.p.A. Network,99,100,100.00,Sì,No
Confraternite di Cisternino,Ufficio aziendale,http://confraternitecisternino.it/,080 444 7252,"Via Castello, 13",Cisternino,,,http,React,No,Aruba S.p.A. Network,66,83,92.00,Sì,No
Centro Commerciale di Cavallino,Centro commerciale,,0832 614669,SS16 Km,Cavallino,,,,,,,,,,,
D & T Service,Agenzia pratiche auto e barche,,0832 613082,"Via Lizzanello, 59",Cavallino,,,,,,,,,,,
Prefettura di Brindisi,Ufficio statale locale,https://prefettura.interno.gov.it/it/prefetture/brindisi,0831 576111,"Piazza Santa Teresa, 1",Brindisi,,prefettura.brindisi@interno.it,https,Drupal,No,Akamai International B.V.,74,91,100.00,Sì,No
Tecnomat,Negozio di materiali da costruzione,,02 8390 5463,Via Vecchia S. Donato,Cavallino,,,,,,,,,,,
