Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
MGR NOLEGGIO MOTO PER ESAMi ROMA,Scuola guida per moto,https://mgrnoleggiomoto.com/,349 373 9151,"Via Villa Collemandina, 68",Roma,,mgrnoleggiomotoroma@gmail.com,https,Shopify,No,Hostinger International Limited,59,85,85.00,Sì,No
Noleggio lungo termine - Noi Noleggiamo Auto Roma,Agenzia di noleggio auto,,392 755 6861,"C. Italia, 2",Anzio,,,,,,,,,,,
Noleggio Rent By Rent Auto e Scooter,Agenzia di noleggio auto,http://www.rentbyrent.it/,379 277 6456,"Via Campi Flegrei, 74",Pozzuoli,,,,WordPress,Non trovato,Aruba S.p.A.,100,100,36.00,,No
Salento Rent,Agenzia di noleggio auto,https://www.salentorent.it/,0832 307152,"Via Vittorio Emanuele II, 14",Lecce,,info@salentorent.it,https,Shopify,Sì,Keliweb S.R.L,54,50,85.00,Sì,No
HR Tours S.r.l.,Agenzia di noleggio moto,http://www.happyrent.com/,06 488 4215,"Via delle Sette Chiese, 276",Roma,,hri@happyrent.com,https,WordPress,No,GENESYS,45,49,92.00,Sì,No
Happy Rent Vespa,Servizio di noleggio scooter,http://www.romarentscooter.it/,338 254 8912,"Via del Paradiso, 42",Roma,,francesco@romarentscooter.it,https,WordPress,Sì,"DigitalOcean, LLC",78,90,92.00,Sì,No
Moto Olimpia snc di Pica Giovanni,Concessionario moto,http://picamoto.com/,06 987 3703,"Via Nettunense, km 34/200",Anzio,,info@picamoto.com,https,React,No,Seflow S.N.C. Di Marco Brame' & C.,50,28,100.00,Sì,No
Enduro Touren Italien,Agenzia per escursioni,http://www.enduro-touren-italien.com/,320 331 0462,"Via Guglielmo Oberdan, 4",Tarquinia,,info@enduro-touren-italien.com,https,WordPress,No,WiTCOM GmbH Wiesbaden,61,72,100.00,Sì,No
XREVO srls,Negozio di motociclette,https://www.xrevo.it/,393 700 5070,"Via Gran Sasso, snc",Borgo Velino,,,https,Wix,Sì,Google LLC,68,90,92.00,Sì,No
"Toscana On The Road Noleggio/Rent tour in scooter Lambretta, E-bike and Vintage Car",Servizio di noleggio scooter,http://www.toscanaontheroad.it/,331 458 5196,"Via G. Matteotti, 1B",San Quirico d'Orcia,,info@toscanaontheroad.it,https,ASP.NET,No,Google LLC,65,83,77.00,Sì,No
Costa Etrusca Noleggio Scooter e Bici a domicilio,Servizio di noleggio scooter,,329 487 7656,"Campeggio Pappasole, Via Carbonifera, 14 c/o, Località Torre Mozza, 14",Riotorto,,,,,,,,,,,
"UMBRIETTA - Tour, noleggio Enduro e Vespa",Servizio di noleggio scooter,,333 755 4753,"via tr, Via del Lanificio, 15A",Terni,,,,,,,,,,,
Happyrent,Agenzia di noleggio auto,https://www.happyrent.it/#/searchcars,081 1936 4969,"Viale Colli Aminei, 40",Napoli,,richieste@happyrent.it,https,Shopify,No,Hetzner Online GmbH,,,,Sì,No
K-Rossi,Concessionario moto,https://www.rossi-moto.it/,0776 865506,"Via Arigni, 148-158",Cassino,,info@rossimoto.net,https,WordPress,Sì,Aruba S.p.A.,54,84,85.00,Sì,No
LUXAUTO VENDITA AUTO E NOLEGGIO,Agenzia di noleggio auto,http://www.luxautoportocesareo.it/,338 297 7498,Via Circonvallazione,Porto Cesareo,,,https,Basekit,No,Aruba S.p.A.,48,48,92.00,Sì,No
Ranaldi Viterbo,Concessionario moto,https://www.ranaldiviterbo.it/,0761 340865,"Via Igino Garbini, 66",Viterbo,,,https,ASP.NET,Sì,Connesi s.p.a.,53,53,92.00,Sì,No
Ciclofficina Guru,Servizio di noleggio biciclette,https://ciclofficinaguru.it/,366 875 2701,"Via La Pila, 12/c",Bolsena,,info@ciclofficinaguru.it,https,ASP.NET,No,Servereasy Srl,62,92,92.00,Sì,No
DRIVALIA Mobility Store,Agenzia di noleggio auto,,06 9522 4210,"Via dei Castelli Romani, 51",Pomezia,,,,,,,,,,,
"MOVERON - Noleggio Auto, Scooter, Bike, monopattino e barche.",Agenzia di noleggio auto,,081 1872 8838,"Via Vannella Gaetani, 6",Napoli,,,,,,,,,,,
Quinzi Moto,Concessionario moto,http://www.quinzimoto.com/,0761 354370,"Strada Tuscanese, 24B",Viterbo,,info@quinzimoto.com,https,WordPress,No,OVH SAS,56,55,77.00,Sì,No
My Segway Tours,Agenzia di noleggio moto,,06 6880 1966,"Corso Vittorio Emanuele II, 204",Roma,,,,,,,,,,,
RIPARAZIONI MOTO E SCOOTER,Officina autoriparazioni,,081 1837 8467,"Gradini, Via Pallonetto Santa Lucia, 11",Napoli,,,,,,,,,,,
"Noleggio Auto, Moto e Scooter Pescara Fourwheels Renting",Agenzia di noleggio auto,https://fourwheelsrenting.it/filiali-fourwheels-renting/filiale-di-pescara/,327 802 1321,"Viale Europa, 132",Spoltore,,info@fourwheelsrenting.it,https,WordPress,Sì,Hetzner Online GmbH,27,56,85.00,Sì,No
BigaBike - Rome For You - Rent Scooter Rome,Servizio di noleggio scooter,http://www.bigabike.com/,06 4543 3789,"Via di S. Calisto, 9",Roma,,,,WordPress,Non trovato,Contabo GmbH,99,99,45.00,,No
"Motorbike - Vendita Caschi, Ricambi e Scooter Napoli",Negozio di ricambi per motociclette,https://www.motorbikesrl.it/,081 741 6316,"Viale Colli Aminei, 14",Napoli,,info@motorbikesrl.it,https,ASP.NET,No,Aruba S.p.A.,56,74,85.00,Sì,No
Bici & Baci,Servizio di noleggio biciclette,http://www.bicibaci.com/,06 482 8443,"Via del Viminale, 5",Roma,,info@bicibaci.com,https,Shopify,Sì,Netsons Network,67,85,100.00,Sì,No
Pit Stop Noleggio Auto E Scooter,Agenzia di noleggio auto,http://www.pitstopnoleggio.it/,090 988 0344,"Via T. M. Amendola, 42",Lipari,,,https,WordPress,Sì,Aruba S.p.A.,37,44,85.00,Sì,No
CITYCAR Autonoleggio - Noleggio Bici e Scooter,Agenzia di noleggio auto,http://www.citycarauto.com/,348 370 2916,"Via Diso, 216",Spongano,,,https,Angular,Sì,Aruba S.p.A. Network,55,89,92.00,Sì,No
Napolirent - Rent Scooter and Car,Agenzia di noleggio auto,http://www.napolirent.it/,081 1925 9711,"Calata Trinità Maggiore, 28",Napoli,,,https,React,Sì,Aruba S.p.A. Network,64,65,92.00,Sì,No
Chiriatti Moto - Noleggio e vendita,Concessionario moto,https://www.chiriattimoto.it/,328 706 9223,"Via Lecce, 35",Maglie,,,https,ASP.NET,No,Aruba S.p.A.,71,93,91.00,Sì,No
Locauto,Agenzia di noleggio auto,,06 6934 3371,"Viale Carso, 50",Roma,,,,,,,,,,,
"Run X Fun RUNxFUN ovvero, 100% ENDURO :-)",Scuola,http://www.runxfun.it/,348 331 1582,"Via Enrico Mattei, 2",Bassano in Teverina,,,https,Weebly,Sì,"Weebly, Inc.",74,98,83.00,Sì,No
C&C Moto Srl,Concessionario Honda,,0775 962900,"Via Arillette, 29",Alatri,,,,,,,,,,,
NOLEGGIO AUTO E SCOOTER CARROZZI,Agenzia di noleggio auto,,0832 851276,Via Lecce,Vernole,,,,,,,,,,,
Tecnobike S.R.L.,Negozio di biciclette,http://www.tecnobike.info/,06 999 6741,"Via Anguillarese, 46",Anguillara Sabazia,,mail@tecnobike.info,https,Shopify,No,Google LLC,57,70,85.00,Sì,No
Autonoleggio CS Service Anguillara Sabazia,Agenzia di noleggio auto,https://autonoleggio-csservice.it/,391 358 1735,"Via Anguillarese, 41D",Anguillara Sabazia,,info@autonoleggio-csservice.it,https,React,No,Google LLC,62,89,100.00,Sì,No
Ocean Noleggio,Agenzia di noleggio auto,,351 840 1665,"Via dell'Aquilone, 125",Surbo,,,,,,,,,,,
Cianfrocca Moto,Concessionario moto,http://www.cianfroccamoto.it/,0775 409722,"Via, SS 155, 452",Arillette,,info@cianfroccamoto.it,http,ASP.NET,No,Aruba S.p.A. Network,99,100,82.00,Sì,No
Spazio AutoNoleggio,Agenzia di noleggio auto,http://www.laprima66.com/,347 092 6656,"uscita autostrada Vicino al burger king, KM 0, Via Settevene Palo, 100",Ladispoli,,laprima43@gmail.com,https,Shopify,No,Server Plan S.r.l.,57,86,92.00,Sì,No
Autonoleggi H24 sas,Agenzia di noleggio auto,https://www.autonoleggih24.it/,347 622 2161,S.p. Braccianese km 20.950,Bracciano,,gianni@autonoleggih24.it,http,Joomla,Sì,Server Plan S.r.l.,33,67,77.00,Sì,No
FRATTALI MOTO OFFICINA AUTORIZZATA CONCESSIONARIA SUZUKI - BRIXTON - KSR - NIU -SWM,Concessionario moto,,06 4567 4730,"Strada regionale casilina, km 62/600",Anagni,,,,,,,,,,,
Enjoy.rent - Prenota Online,Agenzia di noleggio auto,https://enjoy.rent/,339 433 9494,"Via Bortolo Sacchi, 11",Bassano del Grappa,,info.enjoyrent@gmail.com,https,Laravel,Sì,"DigitalOcean, LLC",42,88,83.00,Sì,No
noleggio scooter da fresio,Agenzia di noleggio moto,,338 493 9656,Via Provinciale Le Forna,Ponza,,,,,,,,,,,
"NewRent Noleggio Auto, moto, veicoli commerciali-breve, medio, lungo termine e con conducente",Agenzia di noleggio auto,,338 849 0080,"Via Comunale Spiriti, 34",Santa Maria Capua Vetere,,,,,,,,,,,
THE RIGHT RENT NOLEGGIO AUTO E FURGONI nettuno-anzio,Agenzia di noleggio auto,,329 043 2588,"Via Romana, 177/b",Nettuno,,,,,,,,,,,
ADC Rent,Agenzia di noleggio auto,,06 9040 5091,"Via degli Olmetti, 6",Formello,,,,,,,,,,,
YYM STORE ANAGNI,Agenzia di noleggio auto,,0775 156 1313,"Via Anticolana, 15",Anagni,,,,,,,,,,,
Lisi Moto,Concessionario moto,,0773 692664,"Via Ennio Visca, 34",Nettuno,,,,,,,,,,,
Colaci Moto Di Adolfo Colaci,Concessionario moto,http://www.colacimoto.it/,0833 555895,"Via Rovigo, 5",Ugento,,info@colacimoto.it,https,React,No,OVH ISP,73,87,100.00,Sì,No
De Paolis Wagen Srl,Agenzia di noleggio auto,http://www.depaolisrent.com/,06 985 3834,"Porto Turistico Marina di Nettuno, Via Amerigo Vespucci",Nettuno,,info@depaolisrent.com,http,React,No,Aruba S.p.A. Network,66,82,92.00,Sì,No
Scooter and Car Rental Salerno,Servizio di noleggio scooter,http://www.scooterrentalsalerno.it/,392 142 7066,"Via la Carnale, 10",Salerno,,scooterrentalsalerno@gmail.com,https,Shopify,No,Google LLC,53,65,92.00,Sì,No
Piemme Srl,Agenzia di noleggio auto,http://www.piemmenolo.it/,0775 705548,"Km. 59, Via Casilina, 300",Anagni,,info@piemmenolo.com,https,WordPress,No,Keliweb S.R.L,34,23,85.00,Sì,No
MT Rent - Noleggio auto Roma,Agenzia di noleggio auto,https://www.mtrent.it/,377 087 9114,"Via Cernaia, 17",Roma,,milano@mtrent.it,https,Joomla,Sì,Aruba S.p.A.,39,57,92.00,Sì,No
MotointercoM by Tutto Moto di Eliggi Umberto,Negozio di ricambi per motociclette,https://motointercom.eu/,06 985 4933,"Via Ennio Visca, 55",Nettuno,,info@motointercom.eu,https,Shopify,Sì,Server Plan S.r.l.,66,87,83.00,Sì,No
Noleggio bici e scooter Gallipoli M.bike,Servizio di noleggio biciclette,,327 079 2966,stazione,Gallipoli,,,,,,,,,,,
Ducati Frosinone,Concessionario moto,,0775 136 1442,"Via Degli Anziati, 17",Frosinone,,,,,,,,,,,
"Noleggio Auto, Moto e Scooter Vasto, Fourwheels Renting",Agenzia di noleggio auto,https://fourwheelsrenting.it/filiali-fourwheels-renting/filiale-di-vasto/,346 313 6442,"Viale Unione Europea, snc",Vasto,,filialevasto01@fourwheelsrenting.it,https,React,Sì,Hetzner Online GmbH,40,62,85.00,Sì,No
BLURENT NOLEGGIO SCOOTER AUTO BICI E-BIKE,Agenzia di noleggio auto,http://www.blurentgallipoli.it/,351 795 3290,"VIA Lungomare G. Galilei 67, Corso Roma, 181",Gallipoli,,,http,WordPress,No,Aruba S.p.A.,55,57,92.00,Sì,No
An-Car Lucky Group Srl - Noleggio Auto Frascati,Agenzia di noleggio auto,http://www.ancarsrls.com/noleggio/,339 648 6256,"Via Balilla, 13",Frascati,,info@ancarsrls.com,https,WordPress,Sì,SoftLayer,69,96,77.00,Sì,No
Farina Gianleo Autonoleggio,Agenzia di noleggio auto,,0776 611000,"Corso Munazio Planco, 156",Atina,,,,,,,,,,,
MotoGT,Concessionario moto,http://dealer.moto.it/motogt,0775 156 3128,"Via Fedele Calvosa, 57",Frosinone,,,https,Shopify,No,"Cloudflare, Inc.",65,87,92.00,Sì,No
Rosa Nadia,Negozio di ricambi per motociclette,http://www.rosaricambi.it/,0776 610841,"Via San Leonardo, 85",Casalvieri,,,http,Shopify,No,Telecom Italia S.p.A.,34,35,85.00,Sì,No
Secondo Moto Srl,Negozio di ricambi per motociclette,,320 800 5976,"150 Lungo Mare Caboto Giovanni, Gaeta, LT 04024",Gaeta,,,,,,,,,,,
Co.Mo. S.r.l.,Concessionario BMW,http://www.comomotorrad.it/,0775 854180,"Via Marittima, 173",Frosinone,,,https,WordPress,No,Keliweb S.R.L,61,89,92.00,Sì,No
Caneschi Shop,Negozio di biciclette,,0771 466155,"Piazza mare all'Arco, 22",Gaeta,,,,,,,,,,,
"Lago di Canterno Affitto Ebike, Muscolari, Road...",Servizio di noleggio biciclette,,339 742 6506,"ex, Trivigliano, Lago di Canterno, Fumone, Lago di Canterno",Campo Sportivo,,,,,,,,,,,
Maggiore Moto SAS,Concessionario moto,http://www.maggioremoto.com/,345 528 1783,"Via Piave, 36",Napoli,,maggioremoto@gmail.com,http,Shopify,No,Serverplan s.r.l.,54,34,77.00,Sì,No
Imperial Rent,Agenzia di noleggio auto,,351 700 9844,"Via Bonese, 45",Velletri,,,,,,,,,,,
Casa Della Moto,Negozio di motociclette,,0771 683372,"Via Appia, 877",Minturno,,,,,,,,,,,
Noleggio Auto breve e lungo termine,Agenzia di noleggio auto,https://autoricambieattrezzature.com/,333 197 9711,"Via Caipoli, 14",Gallicano nel Lazio,,,https,Shopify,No,"Cloudflare, Inc.",36,57,100.00,Sì,No
Giffi Noleggi Frosinone,Noleggio carrelli elevatori,http://www.giffinoleggi.com/,02 80024,"Via Dei Monti Lepini, 107",Frosinone,,,https,Laravel,No,Keliweb S.R.L,32,72,77.00,Sì,No
Planet Motors,Agenzia di noleggio auto,,0744 306158,"Via Ludovico Antonio Muratori, 25",Terni,,,,,,,,,,,
Jolly Bike,Negozio di biciclette,,339 132 8662,"Via Tevere, SNC",Montalto di Castro,,,,,,,,,,,
Calò Rent - Noleggio Auto Furgoni Moto,Agenzia di noleggio auto,,379 118 2587,Via Rosa Agazzi,Giugliano in Campania,,,,,,,,,,,
Umbria in Quad,Agenzia di noleggio moto,https://www.umbriainquad.com/,338 776 0216,"Montebuono di, Via Pievania, 3",Perugia,,,https,Joomla,No,Aruba S.p.A.,39,55,92.00,Sì,No
Moto Dante,Officina per la riparazione di moto,,0746 480688,"Via Franco Maria Malfatti, 75",Rieti,,,,,,,,,,,
Eco Move Rent,Agenzia di noleggio moto,http://www.ecomoverent.com/,06 4470 4518,"Via dei Mille, 8",Roma,,,https,WordPress,No,Netsons s.r.l.,16,69,92.00,Sì,No
Valmeg - Noleggio Auto e Furgoni,Agenzia di noleggio auto,https://www.noleggiovalmeg.it/,0766 379280,"Via Aurelia Tarquinia, 41",Montalto di Castro,,,https,React,No,"Cloudflare, Inc.",51,76,77.00,Sì,No
Sloa S.r.l.,Agenzia di noleggio auto,http://www.sloa.it/,0771 738334,"SS Formia-Cassino km 29,300 Zona Industriale Penitro",Minturno,,gaeta@sloa.it,https,WordPress,No,Aruba S.p.A. Network,0,80,85.00,Sì,No
Sborchia Alessandro Autonoleggio,Agenzia di noleggio auto,,0761 456651,"Località Cavarella, 6",Gradoli,,,,,,,,,,,
CRD Moto & Competition Garage,Concessionario auto,https://sites.google.com/view/crdmotocompetitiongarage/home,388 650 5763,"Str. Castiglione, 1",Viterbo,,crdmoto@gmail.com,https,Angular,No,Google LLC,27,60,75.00,Sì,No
Dolores Noleggio Scooter,Servizio di noleggio scooter,http://www.noleggioscooterdolores.it/,333 383 2220,"Via Provinciale Orbetellana, km 2.8",Porto Ercole,,info@noleggioscooterdolores.it,https,Shopify,Sì,Aruba S.p.A.,0,89,82.00,Sì,No
Boys Scooters,Agenzia di noleggio moto,,06 9437 7944,"Via dei Prati dei Papa, 7e",Roma,,,,,,,,,,,
Tmr Village Tutto Moto Racing,Negozio di veicoli sportivi,,0774 353568,"Via Lago Dei Tartari, 8/10",Albuccione,,,,,,,,,,,
CIMT | Central Italy Motorcycle Tours,Ufficio aziendale,http://www.cimt.it/,335 793 8218,"Via Eusebio Chini, 27/65",Roma,,info@cimt.it,https,WordPress,Sì,Google LLC,54,78,92.00,Sì,No
Massimo Moto Concessionaria Ufficiale Benelli - Keeway - Sym,Concessionario scooter,http://www.massimomoto.com/,0774 300295,"Via Numa Pompilio, 63",Guidonia Montecelio,,massimo.moto@libero.it,https,Angular,No,Host SpA,72,96,77.00,Sì,No
Hertz Autonoleggio,Agenzia di noleggio auto,,0774 533610,Via Tiburtina km 21.400 c/o stazione di servizio ENI,Guidonia Montecelio,,,,,,,,,,,
NOLEGGIO AUTO ROMA EST,Agenzia di noleggio auto,http://www.noleggioautoromaest.it/,328 756 5464,"Via Maremmana Inferiore, 102",Villanova,,tirellifranchisingautomotive@gmail.com,https,WordPress,Sì,Hetzner Online GmbH,82,94,92.00,Sì,No
AUTONOLEGGIO TIVOLI GUIDONIA,Agenzia di noleggio auto,,0774 382996,S.da Provinciale Maremmana Inferiore,Tivoli,,,,,,,,,,,
Mototecnica,Concessionario moto,https://www.mototecnicaonline.net/,0746 606999,"Via Salaria per l'Aquila, 49",Santa Rufina,,info@mototecnicaonline.net,https,WordPress,Sì,OVH SAS,62,71,85.00,Sì,No
Euro Scooter Car Sas Di Mendizabal E. D. & C.,Agenzia di noleggio auto,,081 982722,"Via Iasolino, 44",Ischia,,,,,,,,,,,
Faraonemoto,Officina per la riparazione di moto,,347 408 5209,"Via Giuseppe Mazzini, 51",Monterotondo,,,,,,,,,,,
Cvm Service Snc,Officina per la riparazione di moto,https://www.cvmservicesnc.it/,06 906 1757,"Via 20 Settembre, 43",Monterotondo,,infocvmservice@gmail.com,https,Joomla,No,Aruba S.p.A.,81,99,100.00,Sì,No
M&M Moto - Piaggio e Suzuki,Concessionario moto,https://www.memcar.it/mm-moto/,0776 802072,"Via Napoli, 232",Isola del Liri,,,,Shopify,Non trovato,Serverplan S.r.l.,0,95,50.00,No - Pagina Non Trovata (404),No
Noleggio auto e scooter Start & Go,Agenzia di noleggio auto,https://ischianoleggi.it/,081 996235,"Via Iasolino, 86",Ischia,,info@noleggiostartandgo.it,https,WordPress,No,Fastweb SpA,62,91,100.00,Sì,No
GP Rent - Noleggio Scooter a Ischia - Rent Scooter Ischia Porto,Servizio di noleggio scooter,https://rentscooterischia.it/,342 851 4222,"Via Iasolino, 38",Ischia,,gp.rentsrls@pec.it,https,WordPress,No,OVH ISP,64,0,100.00,Sì,No
CENTRO MOTO LADISPOLI DI ZIBELLINI DANIELE,Concessionario moto,http://www.centromotoladispoli.it/,06 991 0925,"Via Genova, 25",Ladispoli,,centromotoladispoli@gmail.com,https,React,Sì,Aruba S.p.A.,41,72,100.00,Sì,No
NOLEGGIO,Centro sport di avventura,http://ngnoleggiomoto.it/,339 765 8139,"Via Salaria, 108/D",Monterotondo,,ngsrluni@gmail.com,https,Joomla,Sì,Aruba S.p.A. Network,40,60,92.00,Sì,No
CICLI SCOOTER ANGELOSANTI SNC,Negozio di biciclette,http://www.angelosanti.it/,06 994 6019,"Via L. Odescalchi, n° 15",Ladispoli,,,https,WordPress,No,Netsons s.r.l.,56,71,92.00,Sì,No
Costabilerent - Autonoleggio Ischia - Noleggio auto e scooter Ischia Porto,Agenzia di noleggio auto,https://www.costabilerent.it/,081 901247,"Via Iasolino, 94",Ischia,,info@costabilerent.it,https,React,Sì,arsys.es,55,81,92.00,Sì,No
Moto Art,Agenzia di assicurazioni,http://www.motoart.it/,06 4547 1087,"Viale Pantelleria, 5e",Roma,,,,Odoo,Sì,Netsons Network,0,0,0.00,Sì,
Tipaldi Moto Ducati Benelli Honda,Negozio di motociclette,http://www.tipaldimoto.it/,0771 770630,"Via Vitruvio, 59",Formia,,,http,ASP.NET,No,Aruba S.p.A. Network,97,0,91.00,Sì,No
Cargobikeitalia,Negozio di biciclette,https://www.cargobikeitalia.com/,06 900 3326,"Via Righi, 14/B",Monterotondo,,info@cargobikeitalia.com,https,Basekit,No,Aruba S.p.A.,55,46,100.00,Sì,No
C.V.M. Di Gentili Bruno & C. s.n.c.,Officina per la riparazione di moto,,06 906 8361,"Via 20 Settembre, 43",Monterotondo,,,,,,,,,,,
Autonoleggio Mazzella Rent Scooter,Agenzia di noleggio auto,https://www.mazzellarent.it/,081 1952 7411,"Via Iasolino, 40",Ischia,,,https,WordPress,No,HOSTINGER DE,68,99,100.00,Sì,No
Assistenza Monopattini Ladispoli,Officina per la riparazione di motori elettrici,http://assistenza-monopattini.com/,06 9724 2617,"Via Palo Laziale, 7",Ladispoli,,info@assistenza-monopattini.com,https,WordPress,Sì,Netsons s.r.l.,0,0,0.00,Sì,No
Noleggio Scooter Ponza Morra,Servizio di noleggio scooter,,349 747 5763,Via Dante Alighieri,Ponza,,,,,,,,,,,
Noleggio Scooter Chiaia,Servizio di noleggio scooter,https://www.noleggioponza.it/,379 247 4824,Via Panoramica,Ponza,,,https,WordPress,No,Netsons s.r.l.,64,86,100.00,Sì,No
i-Rent - Autonoleggio,Agenzia di noleggio auto,http://www.irentformia.com/,366 419 2520,"Via Rialto Ferrovia, 26",Formia,,,https,Wix,No,Google LLC,40,89,100.00,Sì,No
You Service,Agenzia di noleggio auto,http://www.imaghidelnoleggio.it/,06 8392 6664,"Via Bonese, 45",Velletri,,info@imaghidelnoleggio.it,https,Shopify,No,Contabo GmbH,62,83,100.00,Sì,No
Dream Bike,Negozio di biciclette,https://www.dreambike.it/,347 418 6717,"Via Verentana, 92",Montefiascone,,m.dreambike@gmail.com,http,Shopify,No,Serverplan s.r.l.,52,61,85.00,Sì,No
e - Moto Garage concessionario Kawasaki Benelli Voge Fantic Keeway,Concessionario moto,http://www.e-moto.it/,0773 153 3054,"s.s. statale pontina km 68, 04100",Latina,,,http,React,No,Aruba S.p.A. Network,65,73,100.00,Sì,No
Moto Happy Yamaha Ufficiale,Concessionario moto,http://www.motohappy.it/,0773 665395,"Via Don Carlo Torello, 32/34",Latina,,info@picamoto.it,http,Shopify,Sì,Register S.P.A.,74,90,100.00,Sì,No
Electricplanet,Negozio di biciclette elettriche,https://www.electricplanet.it/,0773 870615,"Via del Lido, 36/42",Latina,,info@electricplanet.it,https,React,Sì,Aruba S.p.A.,55,55,92.00,Sì,No
Gostmoto S.r.l.,Concessionario moto,https://gostmoto.com/,0871 574368,"Via Riccio, 2",Brecciarola,,info@gostmoto.com,https,WordPress,Sì,Netsons s.r.l.,54,64,92.00,Sì,No
Movers,Agenzia di noleggio auto,https://www.moversrent.it/,0771 725222,7M84+CF,Formia,,info@moversrent.com,https,WordPress,No,"Cloudflare, Inc.",50,69,85.00,Sì,No
