Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Lido Oasi,Stabilimento balneare,http://www.oasisantisidoro.it,800 126 488,Via Leuca,Sant'Isidoro,,lidoasi2006@libero.it,https,WordPress,Sì,Aruba S.p.A. Network,61,79,100.00,Sì,No
Lido dei Pini,Stabilimento balneare,,377 329 3096,Via beneficati,Padula Bianca,,,,,,,,,,,
Salsedine Beach,Stabilimento balneare,http://salsedinebeach.it,393 424 2100,"Quattro Colonne, Via Alfonso Lamarmora Santa Maria al Bagno (Loc",Nardò,,,https,Joomla,Sì,Aruba S.p.A. Network,60,67,100.00,Sì,No
Astor Beach,Stabilimento balneare,http://hotelclubastor.it,0833 197 6719,Corso Versilia,Ugento,,info@hotelclubastor.it,https,React,Sì,"DigitalOcean, LLC",47,40,100.00,Sì,No
Lido Beija-Flor,Stabilimento balneare,https://lidobeijaflor.it,328 177 2984,"Via Cantù, 30",Nardò,,,https,React,No,Serverplan S.r.l.,54,56,92.00,Sì,No
The Beach Sofia,Stabilimento balneare,http://www.thebeachsofia.com,335 630 6288,"Via Mare Tiberiade, snc",Porto Cesareo,,info@thebeachsofia.com,https,WordPress,No,Aruba S.p.A.,56,64,92.00,Sì,No
Lido Sirena,Stabilimento balneare,,320 279 2914,Via Alimini,Otranto,,,,,,,,,,,
Lido Acqua Chiara,Stabilimento balneare,,338 246 6059,Alimini serra 2,Otranto,,,,,,,,,,,
Kum Beach Club ALIMINI,Stabilimento balneare,http://www.kumbeachclub.it,0836 308257,SP366 km26,Otranto,,,http,WordPress,No,Aruba S.p.A. Network,70,91,85.00,Sì,No
Lido Riva del Sole,Stabilimento balneare,https://www.spiaggiarivadelsole.com,0836 805261,"Spiaggia di Alimini, SP366",Otranto,,info@rivadelsole.info,https,WordPress,No,Aruba S.p.A.,55,76,85.00,Sì,No
I Due Mori,Stabilimento balneare,https://www.iduemori.it,335 228 394,"Spiaggia di Alimini, Alimini serra 2",Otranto,,,https,WordPress,Sì,SEEWEB s.r.l.,60,94,85.00,Sì,No
Lido Exotic,Stabilimento balneare,,347 373 8412,"ex 141^ strd, Via Pesce Scheggia",Casalabate,,,,,,,,,,,
Cocobay Alimini,Stabilimento balneare,http://www.cocobay.it,0836 197 5152,SP366,Otranto,,info@cocobay.it,https,React,No,Fastweb Networks,59,85,83.00,Sì,No
Ficodindia Beach and Restaurant,Stabilimento balneare,https://www.ficodindialido.it,328 684 6443,"Contrada, Alimini serra 2",Otranto,,info@ficodindialido.it,https,React,Sì,Google LLC,73,93,100.00,Sì,No
Atlantis,Stabilimento balneare,http://www.atlantisbeach.it,0836 804401,Via Porto Craulo,Otranto,,,https,WordPress,No,Netsons s.r.l.,56,77,92.00,Sì,No
Lido gogò,Stabilimento balneare,http://www.lidogogo.it,324 843 0981,Piazzale Panoramico,Campo di Mare,,gogolido2021@gmail.com,https,ASP.NET,Sì,Aruba S.p.A. Network,55,91,100.00,Sì,No
Lido Universo,Stabilimento balneare,https://www.lidouniverso.com,327 945 3315,"Via Alimini, SP366, km 27",Otranto,,lidouniverso@gmail.com,https,Shopify,Sì,"Amazon.com, Inc.",62,91,100.00,Sì,No
Lido Sottovento Gallipoli,Stabilimento balneare,,348 386 0129,SP200,Gallipoli,,,,,,,,,,,
Spiaggia Lido Degli Angeli Beach,Stabilimento balneare,https://www.lidodegliangeli.it,328 665 7969,Via Angelo Mosso,Punta Prosciutto,,lidodegliangeli@gmail.com,https,Joomla,Sì,Aruba S.p.A. Network,42,64,92.00,Sì,No
HelloBeach,Stabilimento balneare,https://www.hellobeach.it,348 814 6119,"Via Guglielmo Pepe, 3",Trepuzzi,,sample@mail.com,https,WordPress,Sì,Aruba S.p.A.,63,91,100.00,Sì,No
Lido L'Orsetta,Stabilimento balneare,,329 184 1377,Via Risorgimento,Melendugno,,,,,,,,,,,
L'Isola dei Briganti,Stabilimento balneare,http://www.lisoladeibriganti.com,347 626 8598,"Spiaggia Le Fontanelle, Via Lungomare Matteotti",San Foca,,,http,WordPress,No,Server Plan S.r.l.,60,99,100.00,Sì,No
Lido Petra,Stabilimento balneare,http://www.lidopetra.it,376 141 7700,"Lungomare Cristoforo Colombo, 22",Torre Squillace,,,https,WordPress,No,Aruba S.p.A.,62,87,85.00,Sì,No
Nikò Beach,Stabilimento balneare,,388 866 8246,"Via delle Stelle Marine, 14",Nardò,,,,,,,,,,,
Stabilimento Balneare Piccolo Lido,Stabilimento balneare,http://www.piccololido.it,338 313 0576,"Lungomare Galileo Galilei, 91",Gallipoli,,info@piccololido.it,https,WordPress,No,Aruba S.p.A.,70,89,92.00,Sì,No
Stabilimento Balneare Spiaggia del Faro,Stabilimento balneare,,345 413 7259,"Via Tirreno, 2/6",Cavallino-Treporti,,,,,,,,,,,
Bagnomaria,Stabilimento balneare,https://www.bagnomaria.com,333 444 4182,"Via Fra Graziano da Nardò, 30",Santa Maria al Bagno,,magefsunsrl@gmail.com,https,Shopify,Sì,"Amazon.com, Inc.",79,94,100.00,Sì,No
Jambo Beach 32,Stabilimento balneare,http://www.jambobeach.it,041 537 0753,"Via Jonio, 99",Cavallino-Treporti,,jambobeach.32@gmail.com,https,React,No,Genesys Informatica S.r.l.,56,92,75.00,Sì,No
Lido Roccia,Stabilimento balneare,https://larocciahotel.it,389 613 9326,"Via Litoranea per Tricase Via Litoranea per, Via Litoranea Tricase, 27",Castro,,info@larocciahotel.it,https,WordPress,Sì,Hetzner Online GmbH,53,85,100.00,Sì,No
Lido La Piscina,Stabilimento balneare,,339 587 0817,"Via Grotta dei Monaci, 15",Marina Serra,,,,,,,,,,,
Pai Beach,Stabilimento balneare,https://paibeach.it,345 223 0130,SP108,Santa Maria al Bagno,,info@paibeach.it,https,WordPress,Sì,OVH SAS,37,56,85.00,Sì,No
Frescura,Stabilimento balneare,http://www.frescura.life,320 320 7779,"Via Cantù, 98-100",Nardò,,info@frescura.life,https,Shopify,Sì,Aruba S.p.A.,77,98,100.00,Sì,No
Lido Tropical,Stabilimento balneare,https://www.tropicalelite.it,320 148 6210,Località Bacino,Torre Pali,,lidotropicalbeach@gmail.com,https,WordPress,No,Aruba S.p.A.,56,96,92.00,Sì,No
Lido Teranga Bay,Stabilimento balneare,http://www.terangabay.it,331 120 0999,"Via 297, 22",Punta Prosciutto,,indirizzo@nomedominio.it,https,WordPress,No,Aruba S.p.A.,54,65,77.00,Sì,No
19 Summer Club,Stabilimento balneare,http://www.19summerclub.it,393 811 9690,Via Umberto I,Santa Cesarea Terme,,info@19summerclub.it,https,Joomla,Sì,Aruba S.p.A. Network,84,97,92.00,Sì,No
Lido Nereide,Stabilimento balneare,https://lidonereide.it,376 066 8038,"Lungomare F. Rubichi, 3",Lido Marini,,lidonereide@gmail.com,https,WordPress,No,Server Plan S.r.l.,56,73,69.00,Sì,No
Goa Beach,Stabilimento balneare,,339 408 5512,"Via Monte Fuji, 8",Porto Cesareo,,,,,,,,,,,
Lido Belvedere,Stabilimento balneare,,334 826 6341,"Via Monte Resegone, 1",Porto Cesareo,,,,,,,,,,,
Stabilimento Balneare Caicco,Stabilimento balneare,https://termesantacesarea.it/lido-caicco-terme-santa-cesarea,349 825 4998,"Viale Terme, 1",Santa Cesarea Terme,,info@termesantacesarea.it,https,Joomla,Sì,OVH SAS,57,82,92.00,Sì,No
La Conca Lido,Stabilimento balneare,http://www.laconcalido.it,376 081 5615,"Via Socrate, 01",Marina di Pescoluse,,,https,React,No,Aruba S.p.A. Network,61,70,100.00,Sì,No
Lido 77,Stabilimento balneare,http://www.agriturismoamaranto.it,328 285 2759,Litoranea Leuca-Galipoli,Marina di Pescoluse,,info@agriturismoamaranto.it,https,WordPress,No,Aruba S.p.A.,53,75,100.00,Sì,No
Orange Sun,Stabilimento balneare,http://www.orangesunsalento.it,345 502 6792,"Via Torre Lapillo, 81",Porto Cesareo,,,https,Joomla,No,Eurologon S.r.l,73,95,92.00,Sì,No
Bonavista,Stabilimento balneare,http://www.bonavista.it,388 186 5135,"Via 215, 7037",Torre Castiglione,,info@bonavista.it,https,Joomla,Sì,Netsons Network,38,79,83.00,Sì,No
Samanà Beach,Stabilimento balneare,https://www.samanaportocesareo.it,338 480 3002,"Via Agri, 10",Porto Cesareo,,,https,ASP.NET,Sì,Aruba S.p.A. Network,54,47,82.00,Sì,No
Spiaggia Club Loving Beach,Stabilimento balneare,,348 449 7884,Lungomare,Gallipoli,,,,,,,,,,,
Lido Iride Beach,Stabilimento balneare,,342 192 4692,Contrada,Padula Bianca,,,,,,,,,,,
Lido Baia Verde,Stabilimento balneare,https://lidobaiaverde.it,0833 277233,"Gallipoli - S.Maria di Leuca, Gallipoli LE IT, Via Litoranea",Baia Verde,,lidobaiaverde2020@libero.it,https,ASP.NET,Sì,Aruba S.p.A.,56,96,82.00,Sì,No
Lido San Giovanni,Stabilimento balneare,https://www.lidosangiovanni.it,0833 292634,"Lungomare Galileo Galilei, 91",Gallipoli,,info@lidosangiovanni.it,https,Angular,No,Serverplan S.r.l.,47,68,100.00,Sì,No
Zeus Beach,Stabilimento balneare,http://www.zeusbeach.it,347 461 7035,"Litoranea, Litorale Gallipoli Leuca",Gallipoli,,info@zeusbeach.it,https,WordPress,No,myLoc managed IT AG,64,88,92.00,Sì,No
Victoria lido,Stabilimento balneare,,0833 931276,V4JG+84,Ugento,,,,,,,,,,,
Blue and Blue Beach,Stabilimento balneare,https://blubb.it,333 863 9781,V4HH+H5,Ugento,,info@blubb.it,https,Shopify,Sì,One.com A/S,56,96,100.00,Sì,No
Lido Fontanelle,Stabilimento balneare,https://www.lidofontanelle.com,327 222 0062,Corso Vittoria,Ugento,,info@lidofontanelle.it,https,WordPress,Sì,Aruba S.p.A.,56,0,92.00,Sì,No
Playa del Sol,Stabilimento balneare,https://www.lidoplayadelsol.com,339 427 2669,Via G.B. Tiepolo Torre Mozza Marina di Ugento,Ugento,,playadelsol.tm@gmail.com,https,WordPress,Sì,Aruba S.p.A.,64,84,92.00,Sì,No
Torre Pizzo Srl,Stabilimento balneare,https://www.lidopizzo.it/contatti,0833 276978,"Via Corsica, 97",Taviano,,lidopizzoprenotazioni@gmail.com,https,WordPress,No,Hetzner Online GmbH,56,97,85.00,Sì,No
Lido La Playa,Stabilimento balneare,,347 303 2366,Via Cattolica,Marina di Mancaversa,,,,,,,,,,,
Lido Mania,Stabilimento balneare,http://www.lidomania.it,0833 931121,Via Giovanni Battista Tiepolo,Ugento,,info@lidomania.it,https,WordPress,No,Netsons Network,57,72,92.00,Sì,No
Cala Serena,Stabilimento balneare,,339 853 8815,Via Marche,Torre Lapillo,,,,,,,,,,,
Li Marangi,Stabilimento balneare,https://www.limarangi.it,349 429 1523,Via Lungomare Matteotti,Melendugno,,info@limarangi.it,https,Angular,Sì,Aruba S.p.A. Network,55,81,100.00,Sì,No
Lido Solero,Stabilimento balneare,http://www.lidosolero.com,331 711 1404,Via Lungomare Matteotti,San Foca,,info@lidosolero.com,https,React,No,Aruba S.p.A. Network,38,55,92.00,Sì,No
Isola Beach,Stabilimento balneare,https://www.isolabeach.com,380 465 0269,"Isola dello Scoglio, 5",Porto Cesareo,,,https,WordPress,Sì,Serverplan S.r.l.,41,47,92.00,Sì,No
Lido Mamalù,Stabilimento balneare,https://www.romanohotel.com/lido-mamalu-san-foca,389 945 9243,"Spiaggia Le Fontanelle, Via Lungomare Matteotti",San Foca,,,https,WordPress,No,Aruba S.p.A.,63,94,92.00,Sì,No
Banzay Beach,Stabilimento balneare,http://www.banzaybeach.it,340 428 1673,SP200,Gallipoli,,,https,Shopify,Sì,Netsons s.r.l.,59,70,100.00,Sì,No
Base Logistico Addestrativa Lecce-San Cataldo,Stabilimento balneare,,0832 307911,Viale A.Vespucci,Lecce,,,,,,,,,,,
Sun Beach,Stabilimento balneare,http://www.lidosunbeachsalento.com,339 115 4300,"Via Lungomare Nord, 2",Casalabate,,isaiamacchia@libero.it,https,Shopify,Sì,OVH SAS,63,89,85.00,Sì,No
Lido del Sol,Stabilimento balneare,http://lidodelsol.com,393 336 3820,Via Socrate,Marina di Pescoluse,,info@lidodelsol.com,http,ASP.NET,No,Sharktech,64,96,100.00,Sì,No
Bahia Porto Cesareo,Stabilimento balneare,https://www.bahiaportocesareo.com,366 988 5815,"Via Torre Lapillo, 97/99",Porto Cesareo,,,https,Shopify,Sì,Aruba S.p.A.,18,80,83.00,Sì,No
Ultima Spiaggia delle Cesine,Stabilimento balneare,https://www.ultimaspiaggiadellecesine.it,346 015 7029,"Litoranea, Otranto, Marina di",Vernole,,info@ultimaspiaggiadellecesine.it,https,WordPress,Sì,Aruba S.p.A.,59,67,77.00,Sì,No
Lido Mancarella,Stabilimento balneare,http://www.lidomancarella.it,327 303 2083,"Viale A.Vespucci, 62",San Cataldo,,info@lidomancarella.it,https,Joomla,No,Server Plan S.r.l.,62,83,100.00,Sì,No
Lido Maldive Del Salento,Stabilimento balneare,,349 852 0580,SP91,Salve,,,,,,,,,,,
Lido dei Gigli,Stabilimento balneare,http://www.lidodeigigli.it,392 590 3772,Parco dei Gigli Marina di,Salve,,,https,WordPress,No,Netsons s.r.l.,62,79,92.00,Sì,No
Fanum Pescoluse,Stabilimento balneare,https://www.fanumpescoluse.it,379 261 4202,"Marina di Pescoluse, SP91, località cabina",Marina di Pescoluse,,fanumbeachpescoluse@gmail.com,https,WordPress,Sì,Hetzner Online GmbH,55,81,92.00,Sì,No
La Cueva,Stabilimento balneare,,389 014 7143,Via Risorgimento,Torre dell'Orso,,,,,,,,,,,
Eurogarden Beach,Stabilimento balneare,,342 801 9738,Via Lungomare Matteotti,Melendugno,,,,,,,,,,,
Lido Tropea,Stabilimento balneare,http://www.lidotropea.it,328 264 8643,Località Alimini,Otranto,,info@lidotropea.it,https,ASP.NET,Sì,Aruba S.p.A.,69,92,92.00,Sì,No
Ravezzo Beach,Stabilimento balneare,http://www.hotelravezzo.com,0833 932408,"Hotel Club Ravezzo, Lungomare Nazario Sauro Presso",Lido Marini,,info@hotelravezzo.com,https,React,Sì,Armada WAN,42,60,100.00,Sì,No
Reem Restaurant - Beach,Stabilimento balneare,https://www.reembeach.it,345 772 2458,SP91,Marina di Pescoluse,,info@reembeach.it,https,WordPress,No,Server Plan S.r.l.,42,42,92.00,Sì,No
Miramare Beach Gallipoli,Stabilimento balneare,https://www.lidomiramaregallipoli.it,348 696 6566,Via Cristoforo Colombo,Conchiglie-Alto Lido,,,https,React,No,OVH SAS,66,54,100.00,Sì,No
Lido Camillo,Stabilimento balneare,,393 636 7243,"Lungomare Terra D'Otranto, 8",Otranto,,,,,,,,,,,
Lido 2 Laghi,Stabilimento balneare,https://www.2laghi.it,0836 805227,SP366,Otranto,,info@2laghi.it,https,WordPress,Sì,Aruba S.p.A.,60,76,100.00,Sì,No
Lido Oasis Beach Cafè,Stabilimento balneare,,339 203 4854,"Via 277, 5156",Punta Prosciutto,,,,,,,,,,,
Fuorirotta,Stabilimento balneare,http://www.fuorirottabeach.com,338 535 3226,"Via Antonio Sforza, 7",Otranto,,info@fuorirottabeach.com,https,WordPress,Sì,Seeweb srl,59,91,92.00,Sì,No
Balnearea Beach Otranto,Stabilimento balneare,http://www.balnearea.it,0836 801526,Contrada Alimini,Otranto,,,https,Shopify,No,Aruba S.p.A. Network,49,61,85.00,Sì,No
Mamirè (Chalet Beach),Stabilimento balneare,,320 619 1150,"Lungomare N. Sauro, 11",Lido Marini,,,,,,,,,,,
Caipiriña Beach,Stabilimento balneare,,328 059 1337,Via Dei Gabbiani,Gallipoli,,,,,,,,,,,
Lido Baia Degli Dei,Stabilimento balneare,http://baiadeglidei.it,344 046 1946,Corso Francia,Lido Marini,,baiadeglideilido@gmail.com,https,WordPress,Sì,Host SpA,65,86,92.00,Sì,No
Beluga Service,Stabilimento balneare,,388 145 1280,"Via Lungomare Kennedy, 11-12",Otranto,,,,,,,,,,,
Lido Giulia - Lounge Restaurant,Stabilimento balneare,,347 115 3420,Lungomare C. Colombo,Santa Maria di Leuca,,,,,,,,,,,
Lido Cochabamba - Stabilimento balneare,Stabilimento balneare,https://www.cochabambalido.it,327 446 7996,Lungomare Delle Agavi,Marina di Andrano,,info@cochabambalido.it,https,Angular,Sì,Aruba S.p.A.,68,81,85.00,Sì,No
Le Cinque Vele Beach Club e Restaurant,Stabilimento balneare,https://www.lecinquevele.com,391 484 8711,SP91,"Pescoluse, Salve",,info@lecinquevele.com,https,Angular,Sì,HOSTINGER,25,69,92.00,Sì,No
FLOTA la spiaggia,Stabilimento balneare,https://www.flotalaspiaggia.com,379 281 0793,Via Socrate,Marina di Pescoluse,,flotalaspiaggia@gmail.com,https,React,Sì,Google LLC,70,97,92.00,Sì,No
Bagno Marino Archi,Stabilimento balneare,http://www.bagnomarinoarchi.it,0836 944214,"Via Fontanelle, sn",Santa Cesarea Terme,,bagnomarinoarchi@gmail.com,https,Joomla,Sì,Aruba S.p.A. Network,56,84,100.00,Sì,No
LIDO GIRASOLE,Stabilimento balneare,,351 691 0895,"Via delle Acacie, senza numero",San Pietro In Bevagna,,,,,,,,,,,
Rio de Mar BEACH,Stabilimento balneare,http://riodemarbeach.com,340 368 3615,V. dei Meli,San Pietro In Bevagna,,,https,ASP.NET,No,Aruba S.p.A. Network,98,100,82.00,Sì,No
MoMà Exclusive Beach,Stabilimento balneare,https://www.momaexclusivebeach.it,324 589 9102,Via del Rovi,Manduria,,,https,Shopify,Sì,Aruba S.p.A.,66,91,100.00,Sì,No
Marinelli,Stabilimento balneare,http://www.marinellivacanze.it,366 505 1358,Viale Magnagrecia,Patù,,reservation@marinellivacanze.it,https,Joomla,Sì,Aruba S.p.A. Network,56,70,92.00,Sì,No
Mora Mora Beach,Stabilimento balneare,http://www.moramora.it,320 358 3333,SP366,San Foca,,,,WordPress,Sì,Keliweb S.R.L,45,51,100.00,Sì,No
