Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Ospitalità Rurale Familiare Az. Agr.Val d Egua,Bed & Breakfast,,347 882 1103,Frazione Molino Strada per Carcoforo,Alto Sermenza,,,,,,,,,,,
B & B Slapiana,Bed & Breakfast,,329 250 5045,Frazione Piana Fontana 12,Mollia,,,,,,,,,,,
B&B Non Salvat Superbia Valenza,Bed & Breakfast,,338 897 4357,"Corso Giacomo Matteotti, 92",Valenza,,,,,,,,,,,
Albergo La Chiocciola. Pizzeria Ristorante,Albergo benessere,,0131 845477,"Via Dante Alighieri, 35",Sale,,,,,,,,,,,
Allevamento B&B,Ristorante,https://www.allevamentobeb.com/,333 779 2059,"Via Cà del Bruno, 5",Pozzol Groppo,,m.basla@libero.it,https,WordPress,No,Google LLC,74,97,92.00,Sì,No
Hotel Stazione Reale,Hotel,http://www.hotelstazionereale.it/,011 459 7354,"Viale Roma, 20",Venaria Reale,,,http,ASP.NET,No,Sconosciuto,99,100,91.00,Sì,No
Albergo Passepartout,Hotel,http://albergopassepartout.com/,393 884 6774,"Via Roma, 15",Scopello,,info@albergopassepartout.it,https,Wix,Sì,wix com inc,67,82,100.00,Sì,No
LE MIE RADICI,Bed & Breakfast,https://www.affittacamerepila.it/,347 846 6529,"Frazione Failungo, 45",Pila,,camerelemieradici@gmail.com,https,WordPress,Sì,Aruba S.p.A. Network,60,94,92.00,Sì,No
Casa Robert,Bed & Breakfast,,328 674 3829,"Via Don Giuseppe Giovine, 65",Alessandria,,,,,,,,,,,
B&B Al Vicolo del Gallo,Bed & Breakfast,http://www.alvicolodelgallo.com/,337 107 4525,"Vicolo del gallo, 5",Varallo,,alvicolodelgallo@gmail.com,https,Wix,Sì,Google LLC,76,98,100.00,Sì,No
Bed & Breakfast la Genzianella,Bed & Breakfast,https://www.bblagenzianella.it/,348 635 0852,"Via Ercole Durio, 13",Civiasco,,,http,WordPress,No,OVH SAS,0,0,92.00,Sì,No
B&B Casa Quaroni,Bed & Breakfast,http://www.casaquaroni.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=10136003240262127452,340 387 3843,"via del Ri, 2",Bannio Anzino,,casquaroni@gmail.com,https,Wix,Sì,Google LLC,62,94,100.00,Sì,No
Roccolo Valsesia,Hotel,https://www.roccolovalsesia.com/,351 527 1597,"Piazza San Gaudenzio, 4",Varallo,,info@roccolovalsesia.com,https,React,Sì,Aruba S.p.A.,47,66,92.00,Sì,No
AZ.AGR.MOMBISAGGIO,Azienda vinicola,http://www.mombisaggio.com/,379 225 4906,"Via del Popolo, 11",Tortona,,agricolamombisaggio@gmail.com,https,WordPress,No,Aruba S.p.A.,39,65,92.00,Sì,No
RIFUGIO LOU LINDAL,Rifugio di montagna,http://www.rifugioloulindal.com/,328 748 4076,"Borgata Preit, 1",Canosio,,rifugioloulindal@gmail.com,https,WordPress,No,Sconosciuto,53,61,77.00,Sì,No
Il Sole caselle apartment B&B Bed & Breakfast,Bed & Breakfast,,346 072 0027,"Via alle Fabbriche, 66",Caselle Torinese,,,,,,,,,,,
Casa borgata,Hotel,,347 642 6947,Via Borgata,Variana,,,,,,,,,,,
Locanda Al Torch - Ristorante e Camere,Locanda,http://www.altorch.it/,340 730 1300,"Frazione Arneodi, 25",Stroppo,,info@altorch.it,https,Wix,No,Sconosciuto,70,94,100.00,Sì,No
B&B Griffondoro,Bed & Breakfast,http://bbgriffondoro.com/,349 055 1613,"Via Santa Caterina, 26",Cantalupo Ligure,,info@bbgriffondoro.com,http,WordPress,No,Aruba S.p.A. Network,56,72,77.00,Sì,No
Dulcius ex asperis Bed & breakfast,Bed & Breakfast,,348 226 7100,Località Casa Lucchelli,Casa Zanré-lucchelli,,,,,,,,,,,
Ristorante Osteria L'iero d'Eima - Bellino CN,Ristorante vegano,https://olide.it/,0175 518057,"Borgata Celle, 19/A",Celle,,info@olide.it,https,Shopify,No,Hetzner Online GmbH,76,97,100.00,Sì,No
B&B Il Melograno,Bed & Breakfast,https://bb-il-melograno.italiadestinazioni.top/,338 700 8792,Cascina Sposino 2,Costa Vescovato,,,https,WordPress,No,Contabo GmbH,48,91,85.00,Sì,No
Agriturismo Casa Castellini,Agriturismo,http://www.casacastellini.it/,0131 877878,"Frazione Ca' dei, Frazione Cà Castellini, 2",Garbagna,,info@casacastellini.it,https,Angular,Sì,Aruba S.p.A.,72,98,73.00,Sì,No
B&B Cascina Barolo Torino Juventus stadium,Bed & Breakfast,http://www.cascinabarolo.com/,328 054 4819,"Strada Altessano, 158",Torino,,info@cascinabarolo.com,https,WordPress,No,Sconosciuto,57,87,85.00,Sì,No
Bed e Breakfast Casa La Preziosa Mondovì,Bed & Breakfast,,348 807 8693,"Str. Rifreddo, 67",Rifreddo,,,,,,,,,,,
Lou Bia B&B - Agriturismo,Bed & Breakfast,http://www.loubia.it/contatti/,338 850 9682,Borgata Garino,Marmora,,b%62loub%69a@gmail.com,http,WordPress,Sì,Telecom Italia S.p.A.IPTV Broadband Services,56,77,92.00,Sì,No
Villa Agnona,Hotel,https://www.villaagnona.it/,339 810 3661,"Via Casazza, 20",Borgosesia,,,https,React,Sì,Register.it-Hosting,65,86,100.00,Sì,No
Hotel Galant,Hotel,http://www.hotelgalant.it/,011 455 1021,"Corso Giuseppe Garibaldi, 155",Venaria Reale,,info@hotelgalant.it,https,Shopify,Sì,Irideos S.P.A.,67,64,92.00,Sì,No
B&B Ca' Pavaglione - Langhe Alba,Bed & Breakfast,http://www.capavaglione.it/,335 592 9263,"Via Trezzo Tinella,19",San Bovo di Castino,,info@capavaglione.it,https,Joomla,Sì,Combell NV,56,66,92.00,Sì,No
La Cascina Grossa,Bed & Breakfast,http://www.lacascinagrossa.it/,338 626 5973,"Via Antonio Gramsci, 2 in",Cascinagrossa,,lucapaglieri1@gmail.com,https,React,No,Sconosciuto,59,69,83.00,Sì,No
Alloggi Il Cielo di Guglielmo Luciana,Alloggio completo di servizi,http://www.ilcieloprazzo.it/,333 241 7790,"Via Puet, 2",Prazzo,,info@ilcieloprazzo.it,https,ASP.NET,No,Aruba S.p.A. Network,81,99,92.00,Sì,No
B&B La Lepre Danzante,Bed & Breakfast,http://www.lalepredanzante.com/,331 578 9109,"Via Montemarino, 9",Borgomale,,,https,Shopify,No,LeaseWeb Netherlands B.V.,56,80,92.00,Sì,No
ManuEbbasta,Bed & Breakfast,http://www.manuebbasta.com/,349 492 6161,"Via Seggiovie, 24",Scopello,,,https,Wix,No,Google LLC,72,93,100.00,Sì,No
Hotel Residence,Hotel,http://www.sharing.to.it/,011 224 3024,"Via Ribordone, 12",Torino,,,https,Joomla,Sì,"Cloudflare, Inc.",55,56,92.00,Sì,No
Casa Branzele,Bed & Breakfast,http://www.casabranzele.com/,0173 630000,"Via Cappelletto, 27 Mompiano ( 10 Km da",Alba,,branzele@casabranzele.com,https,WordPress,Sì,9NetWeb,70,95,100.00,Sì,No
La Sismonda B&B,Bed & Breakfast,http://www.lasismonda.it/,334 913 3098,"Str. Tagliata, 8",Rodello,,info@lasismonda.it,http,WordPress,No,Aruba S.p.A. Network,68,94,92.00,Sì,No
B&B Villa S. Anna,Bed & Breakfast,https://bb-villa-anna.touritaliani.top/,348 862 2688,"SP144, 23",Arquata Scrivia,,,https,React,No,Sconosciuto,52,88,92.00,Sì,No
Turin Palace Hotel,Hotel,https://www.turinpalacehotel.com/?utm_source=Google_Business&utm_medium=Link_Organico&utm_campaign=Google+Business_Profile&utm_id=GBP,011 082 5321,"Via Paolo Sacchi, 8",Torino,,info@turinpalacehotel.com,https,WordPress,No,OVH-Hosting,73,96,61.00,Sì,No
ROSA VERDE,Hotel,,329 913 0085,"Strada S. Maurizio, 23",Caselle Torinese,,,,,,,,,,,
Cà degli Ovi,Bed & Breakfast,https://www.cadegliovi.com/,339 594 6479,"STRADA DELLE ROCCHE, 4",Valenza,,info@cadegliovi.com,https,Basekit,No,Aruba Hosting,33,63,100.00,Sì,No
Hotel Lux,Hotel,http://www.hotelluxalessandria.com/,0131 445041,"Via Piacenza, 72",Alessandria,,info@hotelluxalessandria.com,https,Shopify,Sì,Sconosciuto,62,79,82.00,Sì,No
Il Fiorile,Ristorante,http://www.ilfiorile.com/,0143 697303,"V. XXV Aprile, 12",Castel Dè Ratti,,info@ilfiorile.com,https,WordPress,Sì,Sconosciuto,57,55,100.00,Sì,No
B&B Il Podestà,Bed & Breakfast,http://xn--ilpodest-6ya.it/,377 310 5556,"Via Gatti, 16, Via Gatti, 14",Garbagna,,bebilpodesta@gmail.com,https,WordPress,Sì,Netsons s.r.l.,52,57,92.00,Sì,No
La Ruota,Agriturismo,,0173 617488,"Cuneo, Via Mortizzo, 93",Montelupo Albese,,,,,,,,,,,
B&B Guest House - Il Cedro Reale,Bed & Breakfast,https://ilcedrobedandbreakfast.it/,011 459 8387,Via Trucchi 25 primo piano,Venaria Reale,,info@ilcedrobedandbreakfast.it,https,WordPress,No,Aruba S.p.A,64,80,92.00,Sì,No
Country Boutique B&B Il Paradiso,Bed & Breakfast,https://www.countrybbbparadiso.com/sample-page/,334 895 2521,"Via del Sabbione, 102",Valmadonna,,info@contrybbbparadiso.com,https,WordPress,No,Sconosciuto,63,99,92.00,Sì,No
Affitta camere Ca Trifolera Barbaresco,Bed & Breakfast,http://www.catrifolera.it/,335 744 1035,"via trifolera, 17",Barbaresco,,,http,ASP.NET,No,Aruba S.p.A. Network,67,82,82.00,Sì,No
Oronaye Bed and Breakfast Acceglio - Valle Maira,Bed & Breakfast,https://www.oronaye.com/,347 452 5036,Frazione Chiappera 72,Acceglio,,info@oronaye.com,https,WordPress,Sì,SEEWEB s.r.l.,63,74,85.00,Sì,No
La Caso d'Elva - La tàula de m'aura,Albergo benessere,https://lacasodielva.com/,0171 198 8250,Borgata Isaia,Elva,,info@lacasodielva.com,https,WordPress,No,Amazon Web Services,56,76,92.00,Sì,No
Al Cantuccio,Hotel,http://www.residencealcantuccio.com/,0163 71110,"Via Statale, 17",Scopello,,,https,React,No,Netsons Network,59,85,85.00,Sì,No
B&B La Fontana nelle Langhe,Bed & Breakfast,https://www.bed-and-breakfast.it/it/piemonte/bb-la-fontana-nelle-langhe-rodello/59509,392 080 7848,"Via della Fontana, 4",Rodello,,,https,Shopify,Sì,Sconosciuto,55,56,92.00,Sì,No
B&B Antico Pioppo,Bed & Breakfast,http://www.anticopioppo.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=13143922205798222791,333 247 7601,"Via Orti Grandi, 21",Sale,,lanticopioppo@gmail.com,https,Wix,Sì,Sconosciuto,63,81,100.00,Sì,No
Cascina Grattinera B&B,Bed & Breakfast,http://www.grattinera.it/,333 348 3095,"Loc. Grattinera 1, SP343 km.5+000, 12070",Sale delle Langhe,,,https,Angular,No,"Amazon.com, Inc.",78,99,100.00,Sì,No
GRUPPO PLATONE,Bed & Breakfast,https://www.gruppoplatone.com/,393 955 6776,"Corso Felice Cavallotti, 64",Alessandria,,platonep70@gmail.com,https,React,No,Sconosciuto,52,57,100.00,Sì,No
B&B Caplin,Bed & Breakfast,,333 462 9792,"Via Località Gratteria, 11",Mondovì,,,,,,,,,,,
Cit Ni,Bed & Breakfast,http://www.citnibandb.com/,0173 854131,"SP31, 62",Bosia,,citnibandb@gmail.com,https,WordPress,No,WordPress.com-DNS,50,66,100.00,Sì,No
Ospitalità Bricco del Gallo,Agriturismo,http://www.briccodelgallo.com/,0173 263950,"Località Bricco del Gallo, 3",Sinio,,info@briccodelgallo.com,https,WordPress,Sì,Sconosciuto,56,92,92.00,Sì,No
"Agri b&b Lou Col, Canosio (CN)",Bed & Breakfast,https://agri-bb-lou-col-canosio-cn.italiapaesaggiviaggi.top/,346 858 1851,Via,Colle San Giovanni,,,https,React,No,Ipxo LLC,59,72,92.00,Sì,No
Hotel Relais Montemarino,Hotel,http://www.relaismontemarino.it/,0173 529521,"Via Alba, 66",Borgomale,,info@relaismontemarino.it,https,React,Sì,Sconosciuto,51,66,100.00,Sì,No
Camere CA + MILLO,Bed & Breakfast,https://camere-camillo.com/,335 523 3861,"Via Noche, 21",Crevacuore,,,https,React,No,Aruba S.p.A,45,56,92.00,Sì,No
B&B LA CASCINA,Bed & Breakfast,,320 466 4858,"Via S. Giuliano Nuovo, 97",Alessandria,,,,,,,,,,,
Agriturismo Alagna,Bed & Breakfast,http://www.agriturismoalagna.com/,328 963 1049,Frazione Rusa,Alagna Valsesia,,info@agriturismoalagna.com,https,WordPress,No,"Cloudflare, Inc.",51,57,100.00,Sì,No
Az. Agr. Cerrino-Agriturismo Finestre di Langa,Azienda vinicola,http://www.cerrinovini.it/,0173 630166,"Via Cappelletto, 54",Trezzo Tinella,,,http,WordPress,Sì,Sconosciuto,57,72,85.00,Sì,No
Agriturismo 'd Raine',Agriturismo,http://www.giachinovini.it/,0173 617325,"Via Brantegna, 41",Montelupo Albese,,,https,Mobirise,No,Seeweb srl,60,91,91.00,Sì,No
Dimora della Posta,Hotel,https://dimoradellaposta.com/,351 960 2818,"Corso Statuto, 16",Mondovì,,info@dimoradellaposta.com,https,WordPress,No,"Automattic, Inc",73,93,92.00,Sì,No
Alli Due Buoi Rossi,Hotel,http://www.hotelalliduebuoirossi.com/,0131 517171,"Via Camillo Cavour, 32",Alessandria,,info@hotelalliduebuoirossi.com,https,Shopify,Sì,Sconosciuto,61,49,82.00,Sì,No
Moncrivel Rooms & Relax,Bed & Breakfast,http://www.moncrivelrooms.it/,339 813 3280,"Via Palazzo Vecchio, 2",Benevello,,info@moncrivelrooms.it,https,WordPress,Sì,Aruba S.p.A.,74,88,92.00,Sì,No
Albergo Ristorante Cerchi,Ristorante italiano,http://www.albergoristorantecerchi.com/,0131 863033,"Strada Statale per Genova, 13",Tortona,,dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com,https,React,Sì,Google LLC,67,89,69.00,Sì,No
HOTEL LONDRA - Locanda Occitana - Quality Hotels,Hotel,http://www.hotel-londra.eu/,0171 99014,"Borgo Villa, 39",Acceglio,,info@hotel-londra.eu,https,WordPress,No,Aruba S.p.A.,62,87,83.00,Sì,No
Rifugio escursionistico Delfin dal Pianhol,Rifugio di montagna,http://www.delfindalpianhol.it/,333 157 1518,Borgata Caldane 5,Casteldelfino,,,https,Joomla,No,Aruba S.p.A.,57,73,85.00,Sì,No
B&B La Buonora,Bed & Breakfast,https://www.allabuonora.com/,0173 328151,"Via Montelupo, 59",Sinio,,,https,React,No,SystemDNS,61,95,92.00,Sì,No
Albergo Ristorante Le Marmotte,Hotel,http://www.lemarmotte.com/,345 639 7132,"Borgo Frere, 53",Acceglio,,info@lemarmotte.com,https,ASP.NET,Sì,Sconosciuto,45,51,92.00,Sì,No
Hotel Ristorante Al Mulino by LVG Hotel Collection,Hotel,https://www.almulino-hotel.it/,0131 362250,"Via Casale, 44",San Michele,,info@hotelalmulino.it,https,WordPress,Sì,Aruba S.p.A,55,76,100.00,Sì,No
B&B Bricco delle Rose,Bed & Breakfast,,0141 955936,"Via Bricco, 13",Bricco,,,,,,,,,,,
nido d'amore,Bed & Breakfast,https://nido-damore.touritaliani.top/,339 637 0018,"localita, Frazione Bregni, 12",Bregni,,,https,React,No,Contabo GmbH,55,82,92.00,Sì,No
Le stanze di Alicam,Bed & Breakfast,,342 687 9617,"Via Mottarone, 61",Arona,,,,,,,,,,,
B&B Villa Carmen,Bed & Breakfast,,0131 892458,"SP134, 25",Spineto Scrivia,,,,,,,,,,,
B&B Casa a Vela 2,Bed & Breakfast,,328 868 0688,Borgata Reinero 4,Marmora,,,,,,,,,,,
B&B Bricco dei Ciliegi,Bed & Breakfast,,340 245 0634,"Via Del Negro, 22",Cortazzone,,,,,,,,,,,
Foresteria Valsesia,Hotel,http://foresteriavalsesia.com/,0163 753109,"Via Val Sermenza, 4",Cerva,,foresteria@gmail.com,https,WordPress,No,Host Europe GmbH,56,88,85.00,Sì,No
Villart,Lodge,,393 170 9307,"Via IV Novembre, 11",Villaromagnano,,,,,,,,,,,
Albergo diffuso Ceaglio,Hotel,http://www.ceaglio-vallemaira.it/,347 783 9466,"Frazione Vernetti, 5",Marmora,,info@ceaglio-vallemaira.it,https,WordPress,Sì,Sconosciuto,57,71,100.00,Sì,No
Sagna Rotonda,Residence,http://www.sagnarotonda.com/,348 561 2890,Borgata Sagna Rotonda,Marmora,,info@sagnarotonda.com,https,Shopify,No,Serverplan,56,74,92.00,Sì,No
B&B Casa Manuelli,Bed & Breakfast,http://www.bbcasamanuelli.com/,335 701 4013,"San Michele, Via Quaglia, 21",Alessandria,,,https,React,No,Google LLC,72,94,92.00,Sì,No
B&B El Budarel,Bed & Breakfast,,347 380 7106,"Via Valdarello, 26",Cervasca,,,,,,,,,,,
Air Palace Hotel,Hotel,https://www.airpalacehotel.com/,011 997 7777,"Via Torino, 100",Leini,,info@airpalacehotel.com,https,WordPress,Sì,MovieMent,69,93,100.00,Sì,No
Bruno Selvago in Lessona,Bed & Breakfast,,342 876 8728,"Via Antonio Rocchi, 28",Lessona,,,,,,,,,,,
Bed&Book L'elefantino,Hotel,,0171 717045,"SP121, 8",Roccasparvera,,,,,,,,,,,
La Locanda di Elva,Locanda,http://www.lalocandadielva.it/,379 237 4383,"Borgata Serre, Capoluogo, 6",Elva,,locandadielva@gmail.com,https,ASP.NET,No,Aruba S.p.A,46,51,83.00,Sì,No
Villa Marengo Guest House,Bed & Breakfast,http://www.villamarengo.it/,334 339 6680,"Via Genova, 193",Spinetta Marengo,,infovillamarengo@gmail.com,https,WordPress,No,"Cloudflare, Inc.",51,54,92.00,Sì,No
Monferrato Inn,Bed & Breakfast,,338 542 9398,"Via degli Orti, 9",Rivarone,,,,,,,,,,,
All' Ombra Del Castello,Bed & Breakfast,http://www.allombradelcastello.com/,0174 60143,"Via Molino, 60",Cigliè,,info@allombradelcastello.com,https,Shopify,No,"DigitalOcean, LLC",44,54,92.00,Sì,No
Suite Vogue Loft 21,Bed & Breakfast,http://www.suitevogue.com/,328 149 8108,"Via Fernandel, 6",Alessandria,,,https,WordPress,Sì,Sconosciuto,61,74,92.00,Sì,No
Albergo Sanremo,Hotel,https://www.hotelristorantesanremo.it/,0174 704024,"via Garessio, 9",Ceva,,info@hotelristorantesanremo.it,https,WordPress,No,Serverplan s.r.l.,55,92,92.00,Sì,No
B&B La Reggia,Bed & Breakfast,http://bed-and-breakfast-lareggia.it/,348 515 7985,"Via Alfonso Lamarmora, 5",Venaria Reale,,lareggia@gmail.com,https,Wix,Sì,wix com inc,65,64,100.00,Sì,No
Il Murôn Guest House,Bed & Breakfast,,366 458 4296,"Via Cavour, 56",Carentino,,,,,,,,,,,
R&B La Torre,Bed & Breakfast,http://www.rblatorre.it/,351 578 7633,"Via Sant'Agostino, 14",Mondovì,,info@rblatorre.it,https,Joomla,No,Host SpA,57,72,92.00,Sì,No
Agriturismo La Sereta,Agriturismo,http://lasereta.it/agriturismo/,349 582 6357,"Località Sereta, 47/A",Fraconalto,,info@lasereta.it,http,WordPress,No,OVH ISP,0,100,92.00,Sì,No
Albergo E Ristorante Delle Rose Di Mancuso Mario Xa7 C.,Hotel,http://www.albergodellerose.com/,0131 341242,"Via Achille Grandi, 5",Alessandria,,info@albergodellerose.com,https,Webflow,No,Aruba S.p.A.,70,95,91.00,Sì,No
QUATTROVIGNE Country House B&B,Bed & Breakfast,http://www.quattrovigne.com/,0141 170 7242,"Località Pautioni, 52",San Donato,,info@quattrovigne.com,https,Joomla,Sì,Sconosciuto,55,67,77.00,Sì,No
La Rosa tra le Vigne,Bed & Breakfast,,0141 955643,"Via Altina, 4",Belveglio,,,,,,,,,,,
Resort Al Castello - Hibou Bistrot,Hotel Resort,https://www.alcastello.it/?utm_source=gbp&utm_medium=organic%20%20%20%20%20%20%20%20%20%20https://hiboubistrot.plateform.app/welcome,0321 824221,"Via S. Giuseppe, 15",Sillavengo,,prenotazioni@alcastello.it,https,React,Sì,Register.it-Hosting,64,74,92.00,Sì,No
Ratti Mario,Bed & Breakfast,,0141 950222,"Via Caduti Guerra Liberazione, 1",Vinchio,,,,,,,,,,,
Hotel Cascina di Corte,Hotel,http://www.cascinadicorte.it/,011 459 3278,"Via Amedeo di Castellamonte, 2",Venaria Reale,,info@cascinadicorte.it,https,Shopify,Sì,Sconosciuto,69,94,92.00,Sì,No
B&B Antica Fontana,Bed & Breakfast,,327 686 4626,"Piazzetta Monsignor Giorgis, 3",Bernezzo,,,,,,,,,,,
Agriturismo Cascina Prato,Agriturismo,http://www.cascinaprato.it/,0173 855060,"Cascina Prato, 1",Cravanzana,,info@cascinaprato.it,https,WordPress,Sì,Server Plan S.r.l.,41,77,85.00,Sì,No
La Marmotta,Bed & Breakfast,,388 996 5383,"Piazza Parrocchiale, 11",Luserna,,,,,,,,,,,
B&B Il Gatto Stanco,Bed & Breakfast,http://www.ilgattostanco.it/,347 290 3836,"Via Vittorio Veneto, 81",Arona,,ilgattostanco@gmail.com,https,Shopify,Sì,OVH ISP,57,86,100.00,Sì,No
"Brieis Relais Alpino - Camere, Ristorante & Spa",Hotel,http://www.brieis.it/,347 224 2137,"Borgata Superiore, 8",Marmora,,info@brieis.it,https,WordPress,Sì,Si.TEK Informatica Srl,55,64,85.00,Sì,No
Jet Hotel,Hotel,http://jet-hotel.com/,011 991 3733,"Via della Zecca, 9",Caselle Torinese,,info@jet-hotel.com,https,Shopify,No,Aruba S.p.A.,70,74,100.00,Sì,No
Agriturismo B&B Ciabot Besimauda,Bed & Breakfast,http://www.ciabotbesimauda.it/,0171 339231,Via Brard 58 fraz.San Giovenale - Peveragno (CN),Peveragno,,,http,ASP.NET,No,Aruba S.p.A. Network,97,90,91.00,Sì,No
