Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
BORA B&B,Bed & Breakfast,http://www.bora-troia.it/,340 218 4527,"Via Sant'Antonio, 72",Troia,,info@bora-troia.it,http,React,No,Aruba S.p.A. Network,63,62,91.00,Sì,No
B&B via Roma,Bed & Breakfast,https://bb-via-roma.hotelperiviaggi.top/,377 532 6536,"Via Roma, 77",San Severo,,,https,WordPress,No,Contabo GmbH,51,83,92.00,Sì,No
CASA IACOVELLI - AFFITTACAMERE,Bed & Breakfast,,389 175 0961,"corso skanderbeg 15, Via Guglielmo Oberdan, 4",Casalvecchio di Puglia,,,,,,,,,,,
residenza le ginestre,Bed & Breakfast,,0881 961104,"Via Delfina Loffredo, 4",Bovino,,,,,,,,,,,
Locanda di Ody,Ristorante,,347 795 7023,"Via Roma, 50",Pietramontecorvino,,,,,,,,,,,
Dragonfly affittacamere,Bed & Breakfast,,379 268 7343,"Via G. Leopardi, 2",Motta Montecorvino,,,,,,,,,,,
Bed & Breakfast Celeste - Palazzo Daddaria,Bed & Breakfast,,333 391 8850,"Largo Belvedere Cerulli, 7",Celenza Valfortore,,,,,,,,,,,
Agriturismo Bozzone,Bed & Breakfast,https://agriturismo-bozzone.jimdosite.com/,339 356 4542,SS303,Lacedonia,,,https,Jimdo,Non trovato,"Cloudflare, Inc.",77,97,92.00,Stato Non Determinato,No
L'antico Monastero B&B,Bed & Breakfast,http://www.lanticomonastero.com/,375 510 2321,"Via Santa Maria delle Grazie, 18",Sant'Agata di Puglia,,info@lanticomonastero.com,http,WordPress,No,"New Dream Network, LLC",34,31,0.00,Sì,No
Albachiara,Bed & Breakfast,,320 446 6703,Contrada ischia dei vitelli,Lucera,,,,,,,,,,,
hori balconata 2.0,Hotel,https://www.hori.srl/,0881 546725,"Viale Ferrovia, 15",Lucera,,info@hori.srl,https,Shopify,Sì,OVH SAS,63,93,82.00,Sì,No
B&B Berlen,Bed & Breakfast,,328 351 8016,"Via Tommaso Fiore, 3",Torremaggiore,,,,,,,,,,,
I Templari di Alberona,Bed & Breakfast,http://www.itemplaridialberona.com/,328 549 4720,"Via Ripa, 22",Alberona,,info@itemplaridialberona.com,http,WordPress,No,Aruba S.p.A.,54,46,77.00,Sì,No
Hotel De La Ville,Hotel,,0884 900412,Via Scalabrini,Carpino,,,,,,,,,,,
Camere Santa Rita,Bed & Breakfast,,391 360 2833,"Via S. Gennaro, 1",San Giovanni Rotondo,,,,,,,,,,,
B&B Al Belvedere,Bed & Breakfast,https://www.bbalbelvedere.it/,389 655 5570,"Via Giuseppe Verdi, 54",Volturino,,,https,WordPress,No,Seeweb srl,51,70,69.00,Sì,No
Bed Breakfast Al Castello,Bed & Breakfast,http://www.bbcastello.it/,0882 382373,"via Mons.Giuseppe, Via Monsignor G. Lariccia, 115",Torremaggiore,,info@bbcastello.it,http,WordPress,No,SingleHop LLC,68,72,92.00,Sì,No
bed & breakfast MASSIMO,Bed & Breakfast,,329 934 1936,"Via C. Battisti, 81",Casalvecchio di Puglia,,,,,,,,,,,
Abba villa Giano b&b,Bed & Breakfast,http://bedandbreakfastitalia.it/,368 748 0230,"C/S Roma, 154/A",San Giovanni Rotondo,,,http,ASP.NET,No,Aruba S.p.A. Network,99,100,91.00,Sì,No
b&b Dragonara Apartment Torremaggiore,Bed & Breakfast,https://www.dragonara.eu/,329 092 5413,"Via Luigi Goffredo, 39",Torremaggiore,,info@dragonara.eu,https,React,No,Aruba S.p.A.,57,89,92.00,Sì,No
Appartamenti e Dimora Santucci,Bed & Breakfast,,348 453 5627,"via Crocifisso, 12",Rodi Garganico,,,,,,,,,,,
Hotel Palace Lucera,Hotel,https://www.nsmitalia.com/hotel/nsm-hotel-palace-lucera/,0881 371456,"G78R+48 Zona Industriale di Lucera, SP5",Lucera,,,https,WordPress,Sì,Aruba S.p.A. Network,49,68,92.00,Sì,No
B&B L'Abbazia,Bed & Breakfast,https://www.beblabbazia.it/il-beb-a-torremaggiore/,339 141 8142,"Via Solferino, 128",Torremaggiore,,,https,Shopify,No,Keliweb S.R.L,54,59,85.00,Sì,No
Albergo Bellavista,Hotel,,0884 900358,"Via Mazzini, 330",Carpino,,,,,,,,,,,
Happy b&b,Bed & Breakfast,https://happybeb-it.webnode.it/,378 066 4543,"Via Bezzecca, 9",Torremaggiore,,happybeb.torre@gmail.com,https,Webnode,No,Amazon Technologies Inc.,60,90,100.00,Sì,No
B&B Dolce Idea,Bed & Breakfast,,350 090 2265,"Via Manlio, 35",Peschici,,,,,,,,,,,
Ristorante Pizzeria Bar Antica Trattoria,Ristorante,http://www.bbanticatrattoria.it/,328 364 1384,"Viale Cappuccini, 128",San Giovanni Rotondo,,,http,Joomla,Sì,Aruba S.p.A. Network,48,83,92.00,Sì,No
Masseria Romagnolo,Bed & Breakfast,,328 691 5724,CONTRADA GRAVITA,Carpino,,,,,,,,,,,
Hotel Immagine,Hotel,https://www.hotelimmagine.it/,0882 412065,"Viale Aldo Moro, 150",San Giovanni Rotondo,,,https,React,No,Armada WAN2,53,80,85.00,Sì,No
B&B Atlantide,Bed & Breakfast,http://www.atlantidebeb.it/,347 954 5877,"Corso Pietro Giannone, 158",Cagnano Varano,,,http,ASP.NET,No,Aruba S.p.A. Network,100,100,82.00,Sì,No
Relais “La Villa”,Bed & Breakfast,,328 107 4592,SP6,Lucera,,,,,,,,,,,
B&B Casa Augello,Bed & Breakfast,http://www.casaaugello.it/,327 304 1813,"Via Giuseppe Sala, 35",San Giovanni Rotondo,,casa.augello@hotmail.it,http,WordPress,No,"DigitalOcean, LLC",41,43,92.00,Sì,No
Frontemare Hotel Village & Spa | Gargano,Hotel,http://www.frontemarepuglia.it/,0884 965579,Via Belvedere,Rodi Garganico,,,http,Shopify,No,"Amazon.com, Inc.",35,70,92.00,Sì,No
Bed&Breakfast Belvedere,Bed & Breakfast,https://www.ctbelvedere.it/,345 842 8735,"Contrada Belvedere, Snc, primo piano",Ischitella,,info@ctbelvedere.it,https,React,Sì,Aruba S.p.A.,44,79,85.00,Sì,No
Hotel San Giovanni Rotondo,Hotel,,320 257 9478,Via Sibilia c/o Hotel Villa San Pietro,San Giovanni Rotondo,,,,,,,,,,,
Villa Santacroce,Bed & Breakfast,https://villasantacroce.org/,0882 454782,"Via Santa Croce, 21",San Giovanni Rotondo,,villasantacrocesgr@yahoo.it,https,WordPress,No,Amazon Technologies Inc.,40,38,92.00,Sì,No
Affittacamere La Madonnina,Bed & Breakfast,http://www.lamadonnina.biz/,0882 452337,"Via Monsignor Salvatore Novelli, 21",San Giovanni Rotondo,,,http,Joomla,No,Aruba S.p.A.,69,93,91.00,Sì,No
Agriturismo Biorussi,Azienda agricola biologica,https://www.biorussi.com/,0884 596765,Contrada Macchiarotonda,Carpino,,info@biorussi.com,https,Joomla,Sì,Hetzner Online GmbH,62,81,85.00,Sì,No
Hotel Marechiaro | Gargano,Hotel,http://www.marechiaro.net/,0884 968216,"Lungomare Andrea Pazienza, 123",San Menaio,,info@marechiaro.net,http,WordPress,No,"WEDOS Internet, a.s.",57,50,100.00,Sì,No
HOTEL SAN PIO,Hotel,https://www.hotelsanpio.com/,0882 454921,"Viale Cappuccini, 115",San Giovanni Rotondo,,info@hotelsanpio.com,https,WordPress,No,Aruba S.p.A. Network,15,39,100.00,Sì,No
gargano home,Bed & Breakfast,http://www.garganohome.it/,333 825 2723,"Via Ugo Foscolo, 19",Cagnano Varano,,,http,ASP.NET,No,Aruba S.p.A. Network,100,100,82.00,Sì,No
L'Isola dei Sapori Hotel Restaurant Pizzeria,Hotel,http://www.isoladeisaporigargano.it/,349 621 3960,"SP41, Km.34/00",Cagnano Varano,,info@isoladeisaporigargano.it,http,Shopify,No,"Amazon.com, Inc.",28,59,92.00,Sì,No
Agriturismo Masseria Mascitelli,Agriturismo,,328 325 7034,S.P. 110 km 29+100,Orta Nova,,,,,,,,,,,
Hotel dei Cappuccini,Hotel,http://www.hoteldeicappuccini.it/,339 726 6473,"Viale Cappuccini, 61",San Giovanni Rotondo,,info@hoteldeicappuccini.it,http,Joomla,No,Seflow S.N.C. Di Marco Brame' & C.,56,72,92.00,Sì,No
Isolabella,Hotel,,0884 661486,via Tremiti,Foce Varano,,,,,,,,,,,
Hotel San Francesco,Hotel,https://www.hotelsanfrancescosgr.com/,0882 425323,"Via Pietrelcina, 1",San Giovanni Rotondo,,contatti@hotelsanfrancescosgr.com,https,WordPress,Sì,Aruba S.p.A. Network,59,67,85.00,Sì,No
B&B Leggieri Villa Siria,Bed & Breakfast,https://bb-leggieri-villa-siria.vacanzeinitalia.top/,328 418 5785,"Via Pietrelcina, 6",San Giovanni Rotondo,,,https,React,No,Contabo GmbH,52,84,85.00,Sì,No
La playa del sol,Bed & Breakfast,,327 258 2701,Contrada Cenerata,Stornara,,,,,,,,,,,
Bed & Breakfast Piazza Matteotti,Bed & Breakfast,,328 967 3240,"Via G. Garibaldi, 51",Stornara,,,,,,,,,,,
Hotel Up - Wellness & Spa,Hotel,http://www.spahotelup.it/,0881 721599,"Via Trieste, 14",Foggia,,,http,WordPress,No,"Cloudflare, Inc.",64,87,100.00,Sì,No
b&b A 2 Passi da...,Bed & Breakfast,https://a2passida.it/,347 854 6954,"Viale XXIV Maggio, 98",Foggia,,aduepassifg@gmail.com,https,Mobirise,Sì,SEEWEB s.r.l.,67,94,73.00,Sì,No
B&B Abatjour,Bed & Breakfast,https://www.bbabatjour.it/,351 713 7194,"Via Piave, 10",Foggia,,info@bbabatjour.it,https,React,No,Seeweb srl,64,99,91.00,Sì,No
B&b La Nuit,Bed & Breakfast,https://bb-la-nuit.alberghiinitalia.top/,331 306 4518,"Via Zara, 13 e via Europa 6",Orta Nova,,,https,WordPress,No,Contabo GmbH,54,82,85.00,Sì,No
Residenze Romano & SPA Albergo Diffuso in Centro a Foggia,Albergo benessere,https://www.residenzeromano.it/,329 031 1705,"Via Eolo, 2",Foggia,,info@residenzeromano.it,https,WordPress,Sì,Aruba S.p.A.,63,90,100.00,Sì,No
La Magione di Tenimento,Bed & Breakfast,https://www.lamagioneditenimento.it/,0881 181 0220,"Via Trinitapoli, km 4/00",Foggia,,info@lamagioneditenimento.it,https,WordPress,Sì,Aruba S.p.A.,49,91,85.00,Sì,No
Gran Paradiso Hotel Spa,Hotel,https://www.hotelgranparadiso.it/,0882 454894,"Viale Aldo Moro, snc",San Giovanni Rotondo,,,https,ASP.NET,Sì,Semplify Srl,67,60,85.00,Sì,No
B&B Matinee,Bed & Breakfast,http://www.bbmatinee.it/,348 163 9283,"Corso Matino, 100",Mattinata,,,http,Mobirise,No,Aruba S.p.A.,85,98,91.00,Sì,No
B&B Casa d'Angio',Bed & Breakfast,,388 625 1929,"Via Santa Chiara, 17",Manfredonia,,,,,,,,,,,
B&B Villa Borghese,Bed & Breakfast,,329 814 2136,"Via Vittorio de Miro D'Ajeta, 23",Foggia,,,,,,,,,,,
B&B The Queens,Bed & Breakfast,https://bbthequeens.it/,0881 580000,"Viale XXIV Maggio, 55",Foggia,,info@bbthequeens.it,https,Joomla,Sì,Aruba S.p.A.,59,93,85.00,Sì,No
Outside Boutique Hotel,Hotel,https://www.outsidehotel.it/,0881 375992,"Piazza Caduti sul Lavoro, 1",Foggia,,outsidehotelfg@gmail.com,https,Joomla,No,Aruba S.p.A.,44,80,92.00,Sì,No
B&b La Maison - Piazza del Popolo,Bed & Breakfast,,329 425 5956,"Corso Manfredi, 141",Manfredonia,,,,,,,,,,,
Gli Arcangeli,Bed & Breakfast,,351 995 9000,"Via del Castello, 2",Monte Sant'Angelo,,,,,,,,,,,
B&B di charme La Dolce Vista,Bed & Breakfast,http://www.ladolcevistamanfredonia.it/,393 513 0000,"Via delle Cisterne, 2",Manfredonia,,,http,Angular,No,"Amazon.com, Inc.",68,90,100.00,Sì,No
B&B Sesto Piano,Bed & Breakfast,http://bbsestopiano.com/,327 229 7069,"Via Monte Sabotino, 5",Foggia,,info@bbsestopiano.com,http,WordPress,No,Hetzner Online GmbH,33,49,85.00,Sì,No
Parco dei Principi Ricevimenti,Location per matrimoni,https://www.parcodeiprincipiricevimenti.com/,0881 617969,SS. 16 km 673,Foggia,,info@parcodeiprincipiricevimenti.com,https,Shopify,Sì,Aruba S.p.A.,50,48,83.00,Sì,No
Regiohotel Manfredi,Hotel,http://www.regiohotel.it/,0884 530122,"per S. G. Rotondo (Km 12, SP58",Manfredonia,,info@regiohotel.it,http,React,Sì,Server Plan S.r.l.,48,65,100.00,Sì,No
Hotel Santangelo,Hotel,http://www.hotelsantangelo.com/,0884 562237,"Via Pulsano, Km 1/00",Monte Sant'Angelo,,info@hotelsantangelo.com,http,WordPress,Sì,Aruba S.p.A. Network,62,66,85.00,Sì,No
B&B La Casetta di Nonna Carmela,Bed & Breakfast,,349 183 1389,"Piazza Bizantina, 6",Bovino,,,,,,,,,,,
Residence Affittacamere The Big Family,Hotel,,339 716 3612,"Via Ortanova, 6A",Ascoli Satriano,,,,,,,,,,,
B&B Torre Covino,Bed & Breakfast,,333 463 3700,Via T. Covino,Ascoli Satriano,,,,,,,,,,,
Le Stanze del Castello b&b,Alloggio completo di servizi,,333 922 8586,"Via Castello, 43",Ascoli Satriano,,,,,,,,,,,
residenza lastene,Bed & Breakfast,,0881 961926,"Via Lastene, 27",Bovino,,,,,,,,,,,
B&B Ausculum,Bed & Breakfast,http://www.bbausculum.it/,339 412 2854,"Via Zara, 5",Ascoli Satriano,,info@bbausculum.it,http,Joomla,No,SEEWEB s.r.l.,65,74,100.00,Sì,No
La Nonna Titti,Bed & Breakfast,,360 444 703,"Via Enrico Fermi, 2",Casalnuovo Monterotaro,,,,,,,,,,,
Bed & Breakfast La Posta,Bed & Breakfast,https://www.laposta-bovino.it/,349 518 4724,Piazza Conti di Loretello,Bovino,,lucio.liscio@gmail.com,https,WordPress,No,Aruba S.p.A.,76,96,92.00,Sì,No
Relais del Corso,Bed & Breakfast,http://relaisdelcorsomanfredonia.it/,349 295 1293,"Corso Manfredi, 33",Manfredonia,,,http,WordPress,No,SEEWEB s.r.l.,56,85,92.00,Sì,No
Villa Genny,Bed & Breakfast,,0885 653267,"Viale Regina Margherita, 5",Candela,,,,,,,,,,,
B&B Centro Storico,Bed & Breakfast,https://centrostoricobnb.it/,347 593 0617,"Via dei Celestini, 15",Manfredonia,,centrostoricomanfredonia@gmail.com,https,WordPress,Sì,Aruba S.p.A. Network,62,72,85.00,Sì,No
Dades,Ristorante,,0881 962197,"Contrada Lamia, 1",Castelluccio dei Sauri,,,,,,,,,,,
Masseria Barone Gambadoro,Bed & Breakfast,,333 727 2868,"Via Madonna della Libera, 5",Madonna delle Grazie,,,,,,,,,,,
l'Oasi di Rosi - Affittacamere,Bed & Breakfast,http://oasidirosi.it/,339 112 1726,Contrada Purgatorio,Casalnuovo Monterotaro,,oasidirosi@gmail.com,http,WordPress,Sì,Signet B.V.,61,77,92.00,Sì,No
B&B La Casa Del Borgo,Alloggi al coperto,,0881 615125,"Piazza Sant'Angelo, 13",Bovino,,,,,,,,,,,
Agriturismo Palazzo Piccolo,Ristorante specializzato in cucina biologica,http://www.palazzopiccolo.it/,339 426 3885,"Masseria Palazzo Piccolo, 126",Ascoli Satriano,,,http,Angular,No,Aruba S.p.A. Network,21,44,85.00,Sì,No
Hotel Panorama del Golfo,Hotel,http://www.hotelpanoramadelgolfo.it/,0884 542944,"Lungomare del Sole, 34",Manfredonia,,info@hotelpanoramadelgolfo.it,http,Shopify,Sì,Aruba S.p.A.,30,62,100.00,Sì,No
B&B Colli Ameni,Bed & Breakfast,,339 412 3131,Strada Provinciale Ferrovia,Candela,,,,,,,,,,,
Affittacamere Venere,Hotel,,350 040 0055,Via Mastromichele,Pietracatella,,,,,,,,,,,
Dimora Cifelli B&B,Bed & Breakfast,,349 773 9543,"Via Mazzini, 54",Macchia Valfortore,,,,,,,,,,,
B&B Ascoli Piceno,Bed & Breakfast,,347 645 5565,"Rua dei Vestini, 2",Ascoli Piceno,,,,,,,,,,,
Agriturismo Occhito,Agriturismo,,380 695 1388,Cda Fosso Giuriachi,Macchia Valfortore,,,,,,,,,,,
Locanda Ballarò,Ristorante,https://locandaballaro.it/,0881 963126,contrada varco sn,Deliceto,,,https,WordPress,Sì,Aruba S.p.A. Network,57,81,92.00,Sì,No
La Faragola,Bed & Breakfast,https://la-faragola.touritaliani.top/,333 866 1111,Contrada Faragola,Ascoli Satriano,,,https,WordPress,No,Contabo GmbH,51,82,85.00,Sì,No
Posta Guevara - Agriturismo,Agriturismo,http://www.postaguevara.com/home.html,0881 976880,Strada Statale 90 - Pod. 1,Orsara di Puglia,,info@postaguevara.com,http,Vue,Sì,Aruba S.p.A.,52,62,77.00,Sì,No
Agriturismo Maniero Cerulli,Agriturismo,,331 712 0247,Contrada Conca D'Oro,Celenza Valfortore,,,,,,,,,,,
Agriturismo Masseria Salecchia,Fattoria,http://www.masseriasalecchia.it/,340 774 5309,"SP122, km 4,4",Bovino,,info@masseriasalecchia.it,http,React,No,Aruba S.p.A.,68,84,92.00,Sì,No
Affittacamere Masseria Montefedele,Bed & Breakfast,http://iginoprocaccini.wixsite.com/masseria-montefedele,340 412 3894,Località Monte Fedele SS 90 Km 56,Bovino,,,http,React,No,Google LLC,61,46,92.00,Sì,No
B&B Fontana Vecchia,Bed & Breakfast,,333 305 6007,"Piazza Fontana Vecchia, 2",Sant'Elia a Pianisi,,,,,,,,,,,
RistoMuseo l'Orecchietta B&b da Ercole all'Orecchietta,Ristorante,http://www.orecchietta.it/,327 012 0546,"Localita casone la pescara, snc",Candela,,info@orecchietta.it,http,Duda,No,"New Dream Network, LLC",56,64,92.00,Sì,No
Il Riccio home & relax,Hotel,https://ilricciohome.it/,375 821 0053,"Via Colle della Macchia, snc",Riccia,,info@ilricciohome.it,https,Shopify,No,Hetzner Online GmbH,36,52,92.00,Sì,No
Calvello Bed & Breakfast,Bed & Breakfast,http://www.bebcalvello.com/,338 253 1260,C.da Monticelli SNC,Pontelandolfo,,,http,WordPress,No,Serverplan s.r.l.,56,77,100.00,Sì,No
Affittacamere Palazzo 1892,Bed & Breakfast,http://www.palazzo1892.it/,347 187 4295,"Corso Vittorio Emanuele III, 16",Castelvetere in Val Fortore,,info@palazzo1892.it,http,WordPress,No,Aruba S.p.A. Network,59,86,77.00,Sì,No
B&b Rocchetta,Bed & Breakfast,,0885 654452,"Corso Dauno Irpino, 10",Rocchetta Sant'Antonio,,,,,,,,,,,
La Piazzetta,Hotel,,328 919 6168,"Piazza Giacomo Matteotti, 34",Candela,,,,,,,,,,,
Agriturismo La fortezza,Agriturismo,,331 423 1835,Frazione,Ariano Irpino,,,,,,,,,,,
Affitta Camere La Casa di Ninna,Bed & Breakfast,,0825 891766,"Contrada Foresta, 33",Ariano Irpino,,,,,,,,,,,
Albergo Diffuso Borgo La Terra,Hotel,https://www.borgolaterra.it/,328 083 7306,"Via B. Zaburri, 9",Riccia,,,https,WordPress,Sì,Server Plan S.r.l.,42,38,92.00,Sì,No
Villa Aurora,Bed & Breakfast,https://villa-aurora1.webnode.it/,331 585 8501,"Contrada Piscone, 17",Villanova del Battista,,contatto@esempio.it,https,Webnode,No,Amazon Technologies Inc.,66,93,100.00,Sì,No
Villa Tre Colli Agriturismo B&b,Agriturismo,,0825 827130,"Via Turchiciello, 19",Ariano Irpino,,,,,,,,,,,
Albergo Ristorante La Rosa Dei Venti,Hotel,https://albergo-ristorante-la-rosa-dei-venti.touritaliani.top/,0885 656244,"Via Santa Maria delle Grazie, 15",Candela,,,https,WordPress,No,Contabo GmbH,50,81,85.00,Sì,No
R&B Nonna Ninetta,Bed & Breakfast,https://nonnaninettamelfi.com/,389 095 4700,"L.go S. Teodoro, 31",Melfi,,info@nonnaninettamelfi.com,https,WordPress,Sì,Serverplan s.r.l.,56,80,85.00,Sì,No
La dimora di Ipno,Bed & Breakfast,,348 602 6144,"Corso J. F. Kennedy, 145",Vallata,,,,,,,,,,,
Hotel Ristorante Minicuccio,Hotel,https://hotel-ristorante-minicuccio.mipiacelitalia.top/,0827 97030,"Via Santa Maria, 22/26",Vallesaccarda,,,https,WordPress,No,Contabo GmbH,53,80,85.00,Sì,No
B&B Brumari,Bed & Breakfast,,320 426 5731,"Via Donato Menichella, 4",Foggia,,,,,,,,,,,
Il Vicoletto,Hotel,,349 146 6235,"Largo Indipendenza, 10,",Castelluccio dei Sauri,,,,,,,,,,,
Casamia1,Bed & Breakfast,http://www.casamia1.it/,348 747 6079,Via Camporeale,Foggia,,info@casamia1.it,http,WordPress,No,IT.Gate S.p.A.,46,51,92.00,Sì,No
B&B Bed Haus di Caputo Paolo,Bed & Breakfast,,339 499 0015,"Via Giuseppe di Vittorio, 23",Castelnuovo della Daunia,,,,,,,,,,,
Contedoro Living - Affittacamere,Hotel,http://contedoroliving.it/,0825 824855,"Via Brecceto, 1",Ariano Irpino,,info@contedoroliving.it,http,Shopify,No,Aruba S.p.A.,61,77,92.00,Sì,No
B&B Maison Reale,Bed & Breakfast,http://www.maisonreale.it/,0881 652796,"Via Camporeale km 1,100, Via Camporeale",Foggia,,info@maisonreale.it,http,React,No,Aruba S.p.A.,57,75,92.00,Sì,No
B&B CERIGNOLA - La Perla - Exclusive Home,Bed & Breakfast,,329 188 6757,"Via Po, 2",Cerignola,,,,,,,,,,,
Le Tre Lune B&B,Bed & Breakfast,,334 912 6936,"SP109 Contrada Bastia, Snc",Lucera,,,,,,,,,,,
B&B La Casetta,Bed & Breakfast,,339 616 3315,Vicolo I Melfi,Cerignola,,,,,,,,,,,
Ripa Alta Room's,Bed & Breakfast,,351 217 2697,"Via Santuario Madonna di Ripalta, 1",Cerignola,,,,,,,,,,,
B&B L' Uliveto,Bed & Breakfast,,338 777 8480,SP95,Cerignola,,,,,,,,,,,
B&B Relais Casa Angela,Bed & Breakfast,,380 282 7864,"Via Bruno Buozzi, 20",Cerignola,,,,,,,,,,,
Bed & Breakfast Panorama,Bed & Breakfast,https://bed-breakfast-panorama.italiacongusto.top/,328 837 9760,"Via Parco delle More, 17",Castelluccio dei Sauri,,,https,React,No,Contabo GmbH,50,82,92.00,Sì,No
B&B Piazza Duomo,Bed & Breakfast,http://www.bbpiazzaduomocerignola.it/,338 879 2594,"Via S. Francesco D'Assisi, 3",Cerignola,,bbpiazzaduomo@gmail.com,http,WordPress,No,Aruba S.p.A. Network,49,55,77.00,Sì,No
Agriturismo La Bannera,Agriturismo,,349 869 0522,Contrada la Bannera,Celle di San Vito,,,,,,,,,,,
Albergo Hotel Il Quadrifoglio Sala Ricevimenti,Hotel,https://www.ilquadrifogliohotel.it/,0885 424154,"SS 529 Km 0,600",Cerignola,,info@ilquadrifogliohotel.it,https,React,No,Aruba S.p.A. Network,59,72,100.00,Sì,No
Suitehome B&B,Bed & Breakfast,https://www.suitehomebeb.it/,340 557 0316,"Corso Umberto I, 75",Troia,,,https,React,Sì,Google LLC,78,97,83.00,Sì,No
Casa Moccia - Maison D'Antan,Bed & Breakfast,,348 794 3439,"Via Ofelio P., 3",Cerignola,,,,,,,,,,,
