Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
New China store,Grande magazzino,,331 159 4188,via Roma Complanare Nord,Adb Solutions,,,,,,,,,,,
Forty Fruit Srl,Grossista di frutta e verdura,http://www.fortyfruit.com/,099 592 9647,via F. Parri Ang P. Mulele Z.I.,San Giorgio Ionico,,info@fortyfruit.com,https,Joomla,No,OVH ISP,44,90,92.00,Sì,No
Al Discount San Giorgio Ionico,Supermercato per l'industria,,099 652 3838,"Via Raffaello Sanzio, 11",San Giorgio Ionico,,,,,,,,,,,
Professionecasa®,Agenzia immobiliare,http://leporanopulsano.professionecasa.it/,099 533 9810,"Via Costantinopoli, 69",Pulsano,,ag.leporano@professionecasa.it,http,Shopify,Sì,Fastweb SpA,38,47,83.00,Sì,No
COOP,Alimentari,https://alterdiscount.it/,099 533 8331,"Via Casalini, 71",Pulsano,,info@tatoparide.it,https,WordPress,Sì,Aruba S.p.A.,70,86,61.00,Sì,No
Fina Fruit,Negozio di alimentari,,099 464 7509,"Via Antonio Gramsci, 42/44",San Giorgio Ionico,,,,,,,,,,,
Edilizia Gigante Forniture di Materiali Edili – Arredobagno,Fornitore di materiali da costruzione,https://ediliziagigantematerialiedili.it/,099 590 1134,"via Roma Complanare Nord, 31",San Giorgio Ionico,,amministrazione@ediliziagigante.it,https,Shopify,Sì,Google LLC,60,90,92.00,Sì,No
Noolas,Pub,http://noolaspub.it/,348 747 2605,"Via Madonna della Camera, 14",Roccaforzata,,info@noolaspub.it,https,Shopify,Sì,WIIT AG,49,65,85.00,Sì,No
Galeone s.r.l.,Negozio di tessuti,https://biancheriaetessutigaleone.it/,099 533 0064,"Via Roma, 16",Pulsano,,info@biancheriaetessutigaleone.it,https,WordPress,Sì,Server Plan S.r.l.,53,51,100.00,Sì,No
D'Alò S.r.l.,Negozio,,099 592 1791,Contrada Baronia,San Giorgio Ionico,,,,,,,,,,,
De Roma Srl,Ferramenta,,099 972 1900,"Km. 1, SS7ter",Sava,,,,,,,,,,,
Talento Cash and Carry San Giorgio Jonico,Cash and carry,https://www.talentocash.com/,099 592 7672,Zona Industriale,San Giorgio Ionico,,,https,Joomla,Sì,Aruba S.p.A.,38,44,92.00,Sì,No
Stop&Shop - Supercentro S.P.A.,Cash and carry,http://www.stopeshop.it/,099 972 1855,"Corso Umberto Ⅰ, 136",Sava,,info@stopeshop.it,https,React,No,Aruba S.p.A.,56,74,100.00,Sì,No
Bibite&Co. ingrosso e dettaglio bevande,Negozio di liquori,,099 946 0622,Strada Statale 7ter,San Giorgio Ionico,,,,,,,,,,,
Ingrosso Vinci Gaetano,Magazzino all'ingrosso,,338 503 3272,"Via Montello, 22",Sava,,,,,,,,,,,
Cartolibreria Centrufficio,Cartoleria,,099 972 7869,"Via Roma, 43",Sava,,,,,,,,,,,
Unieuro Sava,Negozio di elettronica,,099 972 1890,"Corso Umberto Ⅰ, 110",Sava,,,,,,,,,,,
Eurospin,Alimentari,,045 786 2000,Corso Umberto I,Sava,,,,,,,,,,,
PGS Catering & Service S.r.l.,Negozio di prodotti alimentari all'ingrosso,http://www.pgscatering.it/,099 592 5433,"Contrada Ruina, 14",Faggiano,,amministrazione@pgscatering.com,https,WordPress,No,Netsons Network,54,64,92.00,Sì,No
Tocci Alfredo - Deposito e Commercio Carburanti,Raffineria di petrolio,,099 591 8631,Contrada Baronia,San Giorgio Ionico,,,,,,,,,,,
stock della ceramica,Negozio di piastrelle ceramiche,http://www.stockdellaceramica.wordpress.com/,329 009 5595,"Via Cipriani snc Contrada Baronia, Zona Industriale",San Giorgio Ionico,,stockdellaceramicata@gmail.com,http,WordPress,No,"Automattic, Inc",44,52,100.00,Sì,No
Co.Fer. srls - Ferramenta - Fai da te - Shop Online,Ferramenta,http://www.ferramentacofer.it/,099 974 6081,"Snc, Via Brindisi",Sava,,,https,React,No,Aruba S.p.A,56,62,91.00,Sì,No
I.D.A.S. srls,Magazzino all'ingrosso,,392 291 9918,"Contrada San Giovanni, Snc",Sava,,,,,,,,,,,
Wiva Cash&Carry,Cash and carry,https://wivacashcarry.it/,099 472 7999,"Via Roma, 5",San Giorgio Ionico,,info@wivacashcarry.it,https,React,Sì,Aruba S.p.A,64,88,92.00,Sì,No
Fiorino Group | Distribuzione Ingrosso Bevande a Taranto,Grossista di acqua minerale,http://fiorinogroup.it/,099 566 8750,Via Ernesto Balducci,San Giorgio Ionico,,fiorinogroupsrl@gmail.com,,WordPress,Sì,Keliweb S.R.L,55,61,100.00,Sì,No
Fe.Be. Alimentari S.R.L.,Negozio di alimentari,,099 957 0973,"6 Via Lazio, Torricella, TA 74020",Torricella,,,,,,,,,,,
ELETTROSTORE AND MORE OUTLET,Negozio di elettrodomestici,,333 589 6765,"Via C. Colombo, 46",Torricella,,,,,,,,,,,
D'Ostuni Calzature & Pelletteria,Negozio di scarpe,http://www.mmdostuni.com/,327 911 6650,"Via del Prete Maggiore, 1",Sava,,,http,WordPress,No,genesys informatica srl,98,100,91.00,Sì,No
Godium,Ditta specializzata in rivestimenti per esterni,,329 989 1510,"Appia per Sava, SS7",Manduria,,,,,,,,,,,
Super Asian bazar,Grande magazzino,,358 698 5218,"Viale Magna Grecia, 252",Taranto,,,,,,,,,,,
EFFEGI,Negozio di prodotti alimentari all'ingrosso,,099 738 1701,"Via Abruzzo, 108",Taranto,,,,,,,,,,,
Cash&Carry ALD Srl,Magazzino all'ingrosso,https://gratis-5190627.webadorsite.com/,351 793 0545,"Via per Martina Franca, km 1",Taranto,,aldsrltaranto@gmail.com,https,React,No,Google LLC,79,98,100.00,Sì,No
DemolCar Srl - Autodemolizione,Autodemolitore,http://www.demolcarsrl.it/,388 434 6426,"C/da Paduli, km 13",Sava,,demolcar.ricambi@gmail.com,https,WordPress,No,Aruba S.p.A.,67,88,92.00,Sì,No
Fratelli Sava' snc di Sava' Angelo e C.,Negozio di materiali da costruzione,,0931 65499,"Via Elorina, 97",Siracusa,,,,,,,,,,,
Emporio Lombardi Di Lombardi Elio & Co. Societa' In Nome Collettivo,Fornitore di materiali da costruzione,https://emporiolombardi.it/,099 957 3060,"Via A. Manzoni, 26",Torricella,,info@emporiolombardi.it,https,WordPress,No,Aruba S.p.A,74,98,77.00,Sì,No
SUPERMERCATO..LA BOTTEGA DI NONNO LELE,Negozio di alimentari,,099 957 9675,"Via Menza Sergente, 86",Torricella,,,,,,,,,,,
Volume 3 capelli e cosmesi,Negozio di prodotti di bellezza,https://www.shopvolume3.com/,335 484 120,"Corso Vittorio Emanuele Ⅲ, 140",Sava,,volume3sava@gmail.com,https,Shopify,Sì,Serverplan s.r.l.,68,72,92.00,Sì,No
ALMAS s.n.c.,Negozio di articoli per finestre,http://www.almas-sava.it/,099 974 6298,"SP129, 1",Sava,,,http,ASP.NET,No,Aruba S.p.A. Network,68,98,100.00,Sì,No
Mercatopoli Taranto Centro,Mercatino dell'usato,https://tarantocentro.mercatopoli.it/,099 779 7643,"Via Cesare Battisti, 5200",Taranto,,tarantocentro@mercatopoli.it,https,WordPress,Sì,Seeweb s.r.l.,60,82,75.00,Sì,No
Casio Srl Ecso,Magazzino all'ingrosso,,099 472 1381,"Via del Tratturello Tarantino, 5",Zona PIP,,,,,,,,,,,
Perrone distribuzione,Servizio di distribuzione,https://www.perronedistribuzione.it/,099 472 1043,"SS172, 7600",Taranto,,web@perronedistribuzione.it,https,Shopify,No,Server Plan S.r.l.,65,95,82.00,Sì,No
MiniIuci - Euronics,Negozio di elettrodomestici,,099 957 5616,"Via Cristoforo Colombo, 45/C",San Marzano di San Giuseppe,,,,,,,,,,,
Salento Bevande Distribuzione,Distribuzione di bevande,,327 578 6411,"Via Venezia, 2",San Marzano di San Giuseppe,,,,,,,,,,,
Istituto S. Giuseppe,Chiesa cattolica,,099 957 4213,"Via Alcide De Gasperi, 12",San Marzano di San Giuseppe,,,,,,,,,,,
Tecnofer Edil Ricchiuti,Fornitore di materiali da costruzione,https://www.tecnofericchiuti.it/,099 957 5262,Via Treves,San Marzano di San Giuseppe,,,https,ASP.NET,No,Aruba S.p.A,59,81,91.00,Sì,No
Biancotex SRL,Magazzino all'ingrosso,http://www.biancotex.it/,366 283 0441,"Via Alberto Viscardi, 22",Taranto,,biancotexcasa@gmail.com,https,WordPress,No,METANET AG,57,67,92.00,Sì,No
Lg Ingross,Negozio di forniture per ristoranti,http://lgingross.it/,099 231 3511,"Via Fratelli Mellone, 4",Taranto,,info@lgingross.it,https,Angular,No,OVH SAS,34,70,92.00,Sì,No
PerroneShop,Negozio di bricolage,https://www.perroneshop.it/,099 779 6456,"Via Cesare Battisti, 736",Taranto,,info@perroneshop.it,https,PrestaShop,No,Server Plan S.r.l.,28,57,83.00,Sì,No
Sede GLS di Taranto,Corriere,,099 472 5869,"Z.I, Via del Tratturello Tarantino, 5",Taranto,,,,,,,,,,,
New Magazine di Pugliese G. & C. Sas,Casalinghi,,080 432 6065,"Via Ammiraglio Millo, 8",Alberobello,,,,,,,,,,,
Hong Kong,Negozio,,377 029 1524,"Via Guglielmo Oberdan, 27",Grottaglie,,,,,,,,,,,
Multisport Di Magazzino Anna,Negozio di articoli sportivi,,099 562 2841,"V.le dello Sport, 3",Grottaglie,,,,,,,,,,,
MIDA',Negozio di alimentari,,342 770 7014,"Via D. Cimarosa, 17",Grottaglie,,,,,,,,,,,
Franco Lumaca Tessuti,Negozio di tessuti,,099 453 5423,"Via Principe Amedeo, 194",Taranto,,,,,,,,,,,
Polizia Municipale - San Marzano di San Giuseppe,Vigile urbano,https://www.poliziamunicipale.it/,099 957 7021,"Via Camillo Benso Conte di Cavour, 1",San Marzano di San Giuseppe,,,https,Angular,No,Microsoft Corporation,54,75,82.00,Sì,No
INTERMITE Traslochi,Traslocatore,,347 632 8927,"Via Vittorio Emanuele III, 17",Grottaglie,,,,,,,,,,,
Trulletto,Magazzino all'ingrosso,,338 242 1591,"Vico F. Bandiera, 3",Alberobello,,,,,,,,,,,
Coffee Net srls,Magazzino all'ingrosso,http://www.coffeenet.it/,080 432 1199,Via G.P. Del Prete 44 46,Alberobello,,ordinicoffeenet@gmail.com,https,React,No,Aruba S.p.A.,56,76,67.00,Sì,No
SHOP CANTINE SAN MARZANO,Enoteca,http://www.sanmarzanowines.com/,327 059 7024,"S.P. 86, ANGOLO, Via Di Giesi",San Marzano di San Giuseppe,,,https,Angular,Sì,Serverplan s.r.l.,39,20,85.00,Sì,No
Supermercato SISA,Negozio di alimentari,,099 957 1313,"Via Dante Alighieri, 12",San Marzano di San Giuseppe,,,,,,,,,,,
Edilizia Buonfrate s.r.l.,Fornitore di materiali da costruzione,http://www.ediliziabuonfrate.it/,099 566 6707,"Via Giotto, 30",Grottaglie,,,https,WordPress,Sì,Aruba S.p.A.,55,65,92.00,Sì,No
FRUITS LAND SS sede CASTELLANETA (TA),Magazzino all'ingrosso,http://www.fruitsland.it/,393 905 3044,CONTRADA PAPATONNO SNC,Castellaneta,,info@fruitsland.it,https,React,No,Server Plan S.r.l.,60,84,85.00,Sì,No
Locofrutta food&green,Negozio di frutta e verdura,,335 164 0866,"Via Madonna della Catena, 72",Locorotondo,,,,,,,,,,,
"Gal Bibite Il Magazzino ingrosso bevande, liquori e distillati",Distribuzione di bevande,,333 910 1487,"s.p.134, Contrada Tagaro, 16",Locorotondo,,,,,,,,,,,
Giacovelli carico scarico,Deposito,,080 435 1511,"Via Federico Fellini, 16",Locorotondo,,,,,,,,,,,
Commercio vendita ingrosso dettaglio liquori bibite locorotondo bari puglia,Negozio di vini,,080 431 2255,"Via degli Scappellini, 24",Locorotondo,,,,,,,,,,,
Enoteca Spiriti doc by Tiemme dei Fratelli ROSATO SRL Locorotondo Bari Puglia,Negozio di articoli da regalo,,080 435 1002,"Via degli Scappellini, 24",Locorondo,,,,,,,,,,,
Shop Market,Alimentari,,080 431 1053,"Piazza Antonio Mitrano, 1",Locorotondo,,,,,,,,,,,
Fornitore Convertini Giuseppe,Fornitore di materiali da costruzione,,080 431 1555,"Via Giulio Pastore, 10",Locorotondo,,,,,,,,,,,
Todis - Supermercato (Locorotondo - via Pertini),Alimentari,,080 431 3075,"Via Sandro Pertini, 13",Locorotondo,,,,,,,,,,,
Edil Viverito Di Viverito Michele,Fornitore di materiali da costruzione,,099 849 1288,"Via Cimitero, Castellaneta, TA 74011",Castellaneta,,,,,,,,,,,
Azienda Agricola Ninni Raffaele,Ufficio aziendale,https://aziendaninniraffaele.it/,335 748 1631,"contrada Papatonno, 74011",Castellaneta,,,https,React,No,OVH SAS,33,83,85.00,Sì,No
M.e.s.a S.r.l.,Fornitore di materiali da costruzione,http://mesasrl.net/,099 843 0514,"Via Mare delle Nubi, 110",Castellaneta Marina,,,https,WordPress,No,OVH SAS,70,87,85.00,Sì,No
V.D.M. Vaccaro Distribuzione Merci Srl (Logistica Locorotondo),Grande magazzino,,080 435 1411,Via peppino impasto,Locorotondo,,,,,,,,,,,
Giacovelli S.R.L.,Azienda di import-export,http://www.giacovelli.it/,080 435 1501,"Via Carlo III di Borbone, 13",Locorotondo,,,https,WordPress,Sì,Planetel SPA,62,86,100.00,Sì,No
BCC di San Marzano di San Giuseppe - Direzione Generale,Banca,http://www.bccsanmarzano.it/,099 957 7410,"Via Vittorio Emanuele III, 190/A",San Marzano di San Giuseppe,,banca@bccsanmarzano.it,https,ASP.NET,No,Microsoft Corporation,56,43,92.00,Sì,No
Agrusti & C. Ingrosso,Magazzino all'ingrosso,https://www.agrusti.eu/,080 432 0011,"Via Tito Schipa, 9",Alberobello,,,https,ASP.NET,No,Alessandro Coratelli trading as CODEMA,26,31,83.00,Sì,No
Il regno dei sapori,Fast food,,393 834 2728,"Corso XX Settembre, 73",Locorotondo,,,,,,,,,,,
Cantine San Marzano,Azienda vinicola,http://www.sanmarzano.wine/,099 957 4181,"Via Mons. A. Bello, 9",San Marzano di San Giuseppe,,,https,WordPress,Sì,Serverplan s.r.l.,23,14,85.00,Sì,No
Union Srl,Magazzino all'ingrosso,http://www.unionsrl.net/,080 432 3916,"Via Mottola n.c. Z.I. D1, 3",Alberobello,,info@unionsrl.net,https,Joomla,No,Netsons s.r.l.,64,83,77.00,Sì,No
Agricola Ci.Da. Srl.,Azienda agricola biologica,http://agricolacida.it/,099 843 2972,Contrada Sant'Andrea Piccolo,Castellaneta,,angelicalazzaro1989@gmail.com,https,Joomla,No,Netsons Network,71,89,100.00,Sì,No
GFA Alimentari,Alimentari,https://www.gfaalimentarisrl.it/,099 844 1408,Via della Stazione,Castellaneta,,gfaalimentari@libero.it,https,WordPress,No,Netsons s.r.l.,52,62,100.00,Sì,No
Poggio Petroli Srl,Benzinaio,,080 323 1027,"Str. Vicinale Passatella Capo D'Acqua, 3",Poggiorsini,,,,,,,,,,,
INGROSSO ORTOFRUTTICOLO MARZULLI GREGORIO,Grossista di frutta e verdura,,080 425 1143,"Via V. Lepore, 2",Polignano a Mare,,,,,,,,,,,
Lilla Silvestro C. Srl - Commercio Ortofrutticoli,Negozio di frutta e verdura,,080 424 1058,"Via Provinciale Castellana, 70044, Polignano A Mare, BA",Polignano a Mare,,,,,,,,,,,
Agrigal,Magazzino all'ingrosso,,080 424 3211,"Via Contrada S. Vito, snc , 70044",Polignano a Mare,,,,,,,,,,,
Sop Srl,Grossista di frutta e verdura,https://www.sop.it/,080 424 1155,"Via Umberto Saba, 20",Monopoli,,sop@sop.it,https,React,Sì,Planetel SPA,59,97,100.00,Sì,No
Centro Mercato Dell'Edilizia,Fornitore di attrezzature per l'edilizia,,080 597 5658,"Strada Statale 172, Per turi, 17",Putignano,,,,,,,,,,,
PRIMITIVE BONTÀ S.R.L.,Fornitore di prodotti alimentari,http://primitivebontasrl.it/,080 431 6490,"Via Francesco Corrente, 60",Locorotondo,,,https,WordPress,Sì,Aruba S.p.A. Network,60,70,92.00,Sì,No
Code W.T.G. - L' outlet della Valle d'Itria,Outlet,https://www.indigoshop.it/it/,080 431 1278,"Piazza Marconi, 58",Locorotondo,,,https,React,No,OVH SAS,63,85,92.00,Sì,No
Quintocolore Galleria Commerciale,Centro commerciale,http://www.quintocolore.it/,080 431 3196,"Via Fasano, km 2",Locorotondo,,info@quintocolore.it,https,Wix,Sì,Google LLC,49,68,100.00,Sì,No
Store Hotellerie Polignano,Fornitore di tabacco,,338 542 5175,"V. Castellana, 10",Polignano a Mare,,,,,,,,,,,
Puglia Green srl,Magazzino all'ingrosso,http://www.pugliagreen.it/,080 424 1011,"S. C. Agostalda, sn",Polignano a Mare,,,https,Angular,Sì,Persolvo-IRIDEOS,48,65,61.00,Sì,No
ICAM,Produttore,https://www.icamonline.eu/,080 491 1377,SP237,Putignano,,info@icamonline.eu,https,WordPress,No,"Cloudflare, Inc.",74,87,69.00,Sì,No
MASTRANGELO STEFANO,Negozio di forniture elettriche,,080 491 3910,"Via Stefano da Putignano, 13",Putignano,,,,,,,,,,,
Lippolis Scarpe,Negozio di scarpe,,080 405 9041,"Viale Federico II, 1 ang. Via Castellana",Putignano,,,,,,,,,,,
Securferr S.n.c. Del F.lli Capozza E C.,Ferramenta,,080 405 3191,"V.le Cavalieri di Malta, 27",Putignano,,,,,,,,,,,
Risto Cash And Carry,Cash and carry,,391 388 6383,"Zona Industriale, Via Cesare Contegiacomo",Putignano,,,,,,,,,,,
Di Pinto & Dalessandro Spa,Rivenditore di auto,http://www.dipintodalessandro.it/,080 405 5455,SS172,Putignano,,info@dipinto.biz,https,React,Sì,Google LLC,56,60,85.00,Sì,No
Puglialimentari S.r.l.,Produzione e vendita di scorte alimentari,http://www.puglialimentari.it/,080 425 1047,C.da Ponte del Cane,Polignano a Mare,,info@cdmfood.it,https,WordPress,Sì,Server Plan S.r.l.,46,73,85.00,Sì,No
2 ERRE Fruits & Vegetables,Grossista di frutta e verdura,http://www.2errepolignano.com/,080 425 1073,"SP 121 km 3,00",Polignano a Mare,,info@website.com,https,Shopify,No,Netsons Network,49,49,85.00,Sì,No
​Outlet progetto,Outlet,http://www.outletprogetto.com/,080 405 4545,"V.le Cavalieri di Malta, 2",Putignano,,,https,WordPress,No,Host Europe GmbH,69,82,100.00,Sì,No
Mekano Commerciale srl,Ufficio aziendale,http://www.mekano.it/,080 323 7063,"Via S. Giovanni Bosco, sn",Poggiorsini,,,https,WordPress,Sì,Aruba S.p.A. Network,56,72,85.00,Sì,No
Comune Di Poggiorsini,Municipio,,080 323 7194,"Piazza Aldo Moro, 50",Poggiorsini,,,,,,,,,,,
Bioforniture Srl,Fornitori,https://biofornituresrl.com/,080 491 3786,"Via Vincenzo Petruzzi, 16",Putignano,,info@biofornituresrl.com,https,React,No,Netsons s.r.l.,77,83,85.00,Sì,No
Gp Shops Srl,Impresa di costruzione interni,http://www.gpshops.it/,080 405 1172,"V. Cavalieri del Lavoro, 51",Putignano,,amministrazione@gpshops.it,https,WordPress,Sì,Aruba S.p.A.,59,74,85.00,Sì,No
Pizzutilo Vito & C. snc - Husqvarna Professional,Negozio di articoli per il giardinaggio,,080 493 4040,"Piazza S. Domenico, 13",Putignano,,,,,,,,,,,
Altafruit Srl,Mercato ortofrutticolo,http://www.altafruit.it/,080 476 9191,"Via Conversano km 0,700 - Zona P, I.P",Rutigliano,,info@altafruit.it,http,Joomla,No,Aruba S.p.A.,79,77,100.00,Sì,No
S.I.El. Società Industriale Elettrodomestici,Negozio di elettrodomestici,http://www.elettrosiel.it/,080 405 1425,"Via G. Murat, 103",Putignano,,info@elettrosiel.it,https,Joomla,No,Seeweb s.r.l,41,53,92.00,Sì,No
Plantamura Pietro Antonio,Negozio di elettrodomestici,,080 405 5232,"Via Cappuccini, 19",Putignano,,,,,,,,,,,
Ortofrutta Il Giovane Srl,Grossista di frutta e verdura,,080 476 9122,"Via Conversano, Rutigliano, BA 70018",Rutigliano,,,,,,,,,,,
Mangini Partitions,Negozio di mobili,https://www.mangini.it/,080 897 2931,"Strada Provinciale 237, 8",Putignano,,,https,WordPress,Sì,Aruba S.p.A. Network,42,57,85.00,Sì,No
Consorzio Ionico Ortofrutticoltori Soc.Coop,Alimentari,,080 476 2973,SP240,Area Produttiva,,,,,,,,,,,
Giovanni Putignano & Figli Srl,Impresa di costruzioni,https://www.giovanniputignano.com/,080 494 1111,"Via Delle, Viale della tecnica e dell'innovazione, snc",Noci,,direzione@giovanniputignano.com,https,React,Sì,Netsons Network,53,66,92.00,Sì,No
Giovanni Maggio & Figli Srl,Fornitore di trattori e macchine agricole,,080 476 1025,"SP240, Km 13/800",Rutigliano,,,,,,,,,,,
Pavone,Azienda agricola biologica,http://uvapavone.com/,080 477 1055,"C.da, Via Casiglio",Rutigliano,,info@uvapavone.com,https,Joomla,Sì,OVH SAS,67,88,100.00,Sì,No
Ortofrutticola F. Italia Srl,Fattoria,,080 891 7988,"2 Via Madre Teresa Di Calcutta, Sammichele Di Bari, BA 70010",Sammichele di Bari,,,,,,,,,,,
Agrimessina,Mercato ortofrutticolo,http://www.agrimessina.it/,080 476 1970,"13, SP240",Rutigliano,,info@agrimessina.com,https,Joomla,Sì,Aruba S.p.A.,56,75,83.00,Sì,No
Apulia Distribuzione,Grossista,http://www.apuliadistribuzione.it/,080 476 3611,Contrada Parco Via Nuova,Rutigliano,,info@apuliadistribuzione.com,https,WordPress,Sì,Vodafone Italia S.p.A.,54,63,92.00,Sì,No
Fresco Natura di Lorenzo Massaro,Negozio di frutta e verdura,http://www.fresconatura.it/,080 969 8287,"Via Conversano, Km. 1",Rutigliano,,info@fresconatura.it,https,WordPress,Sì,Aruba S.p.A.,56,83,92.00,Sì,No
F.lli Redavid,Lavorazione di frutta e verdura,http://fratelliredavid.com/,080 859 7626,"SP240, km 13/600",Rutigliano,,info@fratelliredavid.com,https,WordPress,No,OVH ISP,67,87,85.00,Sì,No
Didonna Michele & Figli SRL Import Export - Distribuzione Frutta - Rutigliano - Bari,Grossista di frutta e verdura,http://www.didonnamichele.it/,080 476 1028,"SP240, Km 13,00",Rutigliano,,info@didonnamichele.it,http,Joomla,No,Register.IT S.p.A,48,47,83.00,Sì,No
Caseificio Capozzi Sammichele di Bari,Caseificio,,080 891 0745,"Via Ludovico Antonio Muratori, 23",Sammichele di Bari,,,,,,,,,,,
Collectis srl - Frutta e verdura bio,Negozio di frutta e verdura,,380 215 6936,Via Don Giovanni Minzoni,Sammichele di Bari,,,,,,,,,,,
Pastore Eredi (S.N.C.),Caseificio,,080 891 7286,"Largo Renato Matteo Imbriani, 11/13",Sammichele di Bari,,,,,,,,,,,
Levante Imballaggi srls,Grossista di materiali da costruzione,,0881 188 5641,"Via Flavio Gioia, km 29",Sammichele di Bari,,,,,,,,,,,
Giuliano Vito Grazio,Grossista di frutta e verdura,,080 476 2174,"Via Goffredo Mameli, 7",Rutigliano,,,,,,,,,,,
Maggipinto S.r.l.,Impresa di costruzioni,,080 891 8502,"Via Tenente Gaetano Moschetti, 1",Sammichele di Bari,,,,,,,,,,,
Magel S.r.l. - Serroplast | Rutigliano,Produzione e lavorazione materie plastiche,https://www.serroplast.it/,080 477 1526,V. Adelfia,Zona Industriale,,info@serroplast.it,https,React,Sì,Aruba S.p.A.,49,52,77.00,Sì,No
Concrete srls,Fornitore di attrezzature per l'edilizia,,330 937 460,SP90,Sannicandro di Bari,,,,,,,,,,,
Sig. Bean Legumeria SANNICANDRO,Negozio di alimentari,,331 585 7242,"Via Guglielmo Marconi, 8",Sannicandro di Bari,,,,,,,,,,,
Chimienti Forniture Termoidrauliche snc Di Chimienti Giacoma & Scardicchio Raffaello,Fornitore di impianti di riscaldamento,http://www.chimientiforniture.com/,080 993 4051,"contrada, 1ᵒ traversa Cotrada Picone, 22",Sannicandro di Bari,,,https,Typo3,No,Google LLC,80,80,73.00,Sì,No
Esse Ci Olive Di Carone Angela & C. Sas,Magazzino all'ingrosso,,080 632282,Via Canneto,Sannicandro di Bari,,,,,,,,,,,
Elettro Casalinghi Sinergy,Negozio di elettrodomestici,,080 632483,"Via Armando Diaz, 58",Sannicandro di Bari,,,,,,,,,,,
Le Chicche Di PAMELA sannicandro di bari,Negozio di abbigliamento,,392 786 0896,"Via Armando Diaz, 106",Sannicandro di Bari,,,,,,,,,,,
Fuata',Piscina,,080 891 0715,Via Falcone E Borsellino,Sammichele di Bari,,,,,,,,,,,
FP di Francesco Pellicani,Magazzino all'ingrosso,http://www.fpellicani.it/,080 361 4024,"Via Guido Rossa, 33/N",Ruvo di Puglia,,info@fpellicani.it,https,WordPress,No,Aruba S.p.A.,70,93,92.00,Sì,No
Casa In Di Pacucci Antonia,Negozio di telefoni cellulari,http://www.casainformatica.it/,080 891 0101,"Piazza Aldo Moro, 2",Sammichele di Bari,,antonia.pacucci@pec.it,https,WordPress,Sì,Netsons s.r.l.,54,68,85.00,Sì,No
HAPPY SHOP,Grande magazzino,,338 233 9192,Via Stazione VIA STAZIONE S.N,Ostuni,,,,,,,,,,,
Officine Giliberti,Fornitore di trattori e macchine agricole,http://www.officinegiliberti.com/,080 891 7855,Strada Statale 100,Sammichele di Bari,,info@officinegiliberti.com,https,React,Sì,Aruba S.p.A.,35,53,100.00,Sì,No
Lodedo,Ferramenta,,0831 964620,"Via Caduti di Via Fani, 3",San Michele Salentino,,,,,,,,,,,
DIGESO MOTORS Innovazione in Agricoltura,Fornitore di trattori e macchine agricole,https://www.digesomotors.com/,080 388 1394,"Corso Vittorio Emanuele, 233",Sannicandro di Bari,,info@digesomotors.it,https,React,No,Telecom Italia S.p.A.,40,81,83.00,Sì,No
San Michele salentino,Bed & Breakfast,,331 433 0896,Contrada Padalino,Carovigno,,,,,,,,,,,
La Tabaccheria di Stefania Amico,Tabaccheria,,0831 964944,"Via Mascagni, 2",San Michele Salentino,,,,,,,,,,,
Pangiò,Ristorante di cibo locale,,379 219 8846,"Via Regina Elena, 2",San Michele Salentino,,,,,,,,,,,
Warehouse - Magazzino - TELCOM VASAR AQUARIUS,Produzione e lavorazione materie plastiche,http://www.telcomitalia.eu/,0831 348111,"Via dell'Edilizia, 17",Ostuni,,telcom@telcomitalia.it,https,WordPress,Sì,Aruba S.p.A.,40,61,85.00,Sì,No
Prezioso accessori - abbigliamento donna e bambino - San Michele Salentino - Brindisi,Negozio di abbigliamento donna,https://preziosoaccessorimoda.it/,338 156 9452,"Via G. Pascoli, 9",San Michele Salentino,,preziosoacc.moda@gmail.com,https,WordPress,No,Server Plan S.r.l.,53,41,85.00,Sì,No
Cereal Colucci,Negozio di mangimi,,333 311 5390,"Via Mario da Fiori, 8",San Michele Salentino,,,,,,,,,,,
Centro Casa Azzarito Expert,Negozio di elettronica,https://www.centrocasaazzarito.com/,0831 966231,"Via G. Pascoli, 64",San Michele Salentino,,,https,Joomla,Sì,Aruba S.p.A. Network,74,96,91.00,Sì,No
Ortofrutticola Oritana Societa' Cooperativa,Grossista di frutta e verdura,,0831 845726,"Contrada Belloluogo, Oria, BR 72024",Oria,,,,,,,,,,,
ORIAFRUTTA,Mercato all'ingrosso,,327 311 4118,contrada belloluogo,Oria,,,,,,,,,,,
Macelletti Rappresentanze Di Macelletti Vito,Negozio di forniture idrauliche,http://www.macellettirappresentanze.it/,371 382 8173,"Via Leopardi, 24",San Michele Salentino,,agenzia@macellettirappresentanze.it,https,Wix,Sì,Google LLC,64,96,100.00,Sì,No
APRUZZI HOME BY FRAMA ARREDA,Negozio di mobili,http://www.framarreda.it/,0831 964007,"Via Pio la Torre, 6",San Michele Salentino,,appuntamentiframa@yahoo.com,https,Mobirise,No,ITNET,79,97,100.00,Sì,No
