Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Botrugno Oronzo,Macelleria,,0836 343470,"Via Indipendenza, 63",Muro Leccese,,,,,,,,,,,
Pasticceria Dolce E Salato Di Vergari Luigi,Pasticceria,,327 080 3655,"Via A. Diaz, 16",Botrugno,,,,,,,,,,,
Di Tutto Supermercato Botrugno,Alimentari,,327 097 0607,Via Marco Biagi,Botrugno,,,,,,,,,,,
Presepe Salento,Studio di animazione,,347 530 1438,"Via Nino Bixio, 8",Botrugno,,,,,,,,,,,
Macelleria da Fabrizio Vadrucci,Macelleria,,320 775 1154,"Via Ciro Menotti, 16",Botrugno,,,,,,,,,,,
Camiceria del Salento Srl,Produzione e ingrosso abbigliamento,,0836 993699,"Via Fiume, 80",Botrugno,,,,,,,,,,,
Agrosud S.R.L.,Produzione e ingrosso alimentari,,0836 554279,"Via Circonvallazione, Aradeo, Le 73040",Aradeo,,,,,,,,,,,
My Wash,Servizio di lavanderia,,388 976 0482,"Via Giuseppe Verdi, 4",Cannole,,,,,,,,,,,
L'oasi Fiorita Cannole,Fiorista,https://www.netpollwork.it/azienda/l-oasi-fiorita/,329 628 7617,"Piazza S. Vincenzo, 33",Cannole,,info@netpollwork.it,https,WordPress,Sì,Aruba S.p.A. Network,64,89,83.00,Sì,No
BioMasseria Santa Lucia,Agriturismo,http://www.biomasseriasantalucia.it/,335 404 350,"BioMasseria Santa Lucia, Strada Provinciale 120",Alessano,,prenotazioni@biomasseriasantalucia.it,https,WordPress,Sì,Hetzner Online GmbH,51,42,92.00,Sì,No
Eko Solar S.r.l.,Fornitore di attrezzature per l'energia solare,http://www.ekosolar.it/,0836 411054,"Via G. Villani, 44",Cannole,,,https,Angular,No,Aruba S.p.A.,56,79,100.00,Sì,No
Nasdaq Informatica,Azienda informatica,,328 285 5408,"Piazza Camine, 6",Aradeo,,,,,,,,,,,
Consorzio Vigilanza Aradeo,Servizio di vigilanza,,0836 554939,"Via P. Mascagni, 24",Aradeo,,,,,,,,,,,
Garofoli S.p.A.,Negozio di forniture elettriche,http://www.garofolispa.eu/,0833 193 4382,"Via Portanova, 16",Alessano,,,https,React,Sì,Server Plan S.r.l.,49,68,100.00,Sì,No
Casaluci Trade,Fornitore di materiali da costruzione,,0836 554459,"Via Circonvallazione, 40",Aradeo,,,,,,,,,,,
Mb Costruzioni Elettriche Di Botrugno Mansueto,Elettricista,,0836 343463,"Via Enrico Fermi, n. 30",Muro Leccese,,,,,,,,,,,
Tessitura Tre Campane,Grossista di tessuti,https://tessituratrecampane.it/,0833 781049,"Strada St, 275",Alessano,,info@tessituratrecampane.it,http,Shopify,Sì,METANET AG,38,50,92.00,Sì,No
Azienda Agricola Sciglio - Le api del Parco Paduli,Apiario,https://www.aziendaagricolasciglio.it/,335 764 5335,"Via XXIV Maggio, 100",Botrugno,,esempio@nomedominio.dominio,https,ASP.NET,Sì,Aruba S.p.A. Network,74,91,92.00,Sì,No
Technoacque S.R.L.,Azienda per la fornitura di acqua,,0836 550063,"Via Pozzi Dolci, 73",Aradeo,,,,,,,,,,,
Ap Montaggi Srl,Istituto di design,https://www.apmontaggi.it/,0836 556024,"Via Circonvallazione, 24",Aradeo,,ap.montaggi@pec.it,https,Shopify,Sì,Aruba S.p.A.,67,91,91.00,Sì,No
Stifani Giacomo,Azienda agricola biologica,,0836 551789,"Via Foresta, 17",Aradeo,,,,,,,,,,,
Azienda Agricola F.Lli Senape De Pace Ss,Fattoria,,0833 282993,"Via Provinciale Parabita 1, Alezio, LE 73011",Alezio,,,,,,,,,,,
Manco M.F. Di Manco Oriente & C. Sas,Fornitore di trattori e macchine agricole,,0833 281700,"Via Rimembranza, 24",Alezio,,,,,,,,,,,
Ligetta & Solida,Negozio,,0833 281245,"Via del Santuario, 51",Alezio,,,,,,,,,,,
Piccolo Pim Srl,Negozio di elettronica,,0836 551899,"Via Paolo VI, 58",Aradeo,,,,,,,,,,,
INFO64BIT di Luca Piccinno,Azienda informatica,,349 301 5991,"Via A. Einstein, 25",Aradeo,,,,,,,,,,,
Fanuli Manufatti in Cemento,Negozio di arredamento da giardino,https://www.fanulimanufatticemento.com/,338 882 5458,SP363,Aradeo,,fanulimanufatti@live.it,https,React,No,Combell NV,47,64,92.00,Sì,No
Agriturismo Santa Chiara,Agriturismo,http://www.agriturismosantachiara.it/,388 602 0270,Via Parabita,Alezio,,info@website.com,https,ASP.NET,Sì,Google LLC,41,72,92.00,Sì,No
Azienda Agricola Ing. Niccolo Coppola Srl,Azienda vinicola,,0833 281014,"Via Giuseppe Garibaldi, 79",Alezio,,,,,,,,,,,
Spedire Al Volo,Azienda di confezionamento,https://spedirealvolo.it/,800 456 300,"Via V. Emanuele, 59",Botrugno,,info@spedirealvolo.it,https,Joomla,No,Host SpA,62,72,92.00,Sì,No
Il Giardino Segreto,Fiorista,http://www.fioreriagiardinosegreto.it/,329 336 5079,"Via N. Sauro, 41",Botrugno,,,https,WordPress,No,Server Plan S.r.l.,63,77,85.00,Sì,No
Aratravel - Turismo Medicale,Tour operator,https://www.aratravel.com/,0836 234238,"Via Giuseppe di Vittorio, 64",Aradeo,,booking@aratravel.com,https,Shopify,No,Google LLC,60,63,75.00,Sì,No
Rosa del Golfo,Azienda vinicola,http://www.rosadelgolfo.com/,0833 281045,"Via Giuseppe Garibaldi, 18",Alezio,,bodoni-vinyard@domain.com,https,Joomla,Sì,Aruba S.p.A.,53,74,92.00,Sì,No
Novitecna,Officina autoriparazioni,http://www.novitecna.it/,0836 554358,"Via Paolo VI, 30-32",Aradeo,,info@novitecna.it,https,Angular,Sì,Aruba S.p.A. Network,57,79,85.00,Sì,No
Salvatore & Ro srl,Negozio di prodotti agricoli,,0833 219682,"Via del Santuario, 45",Alezio,,,,,,,,,,,
Pasulin,Negozio di cosmetici,https://www.pasulin.it/?utm_source=google-business&utm_medium=scheda-local&utm_campaign=local,331 846 2160,"Via Pozzi Dolci, 5",Aradeo,,,https,Shopify,Sì,"Cloudflare, Inc.",46,93,100.00,Sì,No
Agriturismo Francesca Stajano,Alloggio completo di servizi,https://www.tenutastajano.it/,347 330 5660,"Via Suor Maria Maddalena Starace N 9 Ex, Via Tuglie, 4",Alezio,,agriturismotenutastajano@gmail.com,https,WordPress,Sì,Aruba S.p.A. Network,55,59,100.00,Sì,No
ADR Srl Alimenti Surgelati,Produzione e commercio surgelati,,327 775 8787,"Via I. Maggio, 86",Alliste,,,,,,,,,,,
Spazzacamino Aluisi Di Giovanni Aluisi,Spazzacamino,http://www.spazzacaminoaluisi.it/,0836 552562,"Via S. Luigi, 56",Aradeo,,info@spazzacaminoaluisi.it,https,React,No,SEEWEB s.r.l.,79,99,91.00,Sì,No
Aurosa Vacanze Bed and Breakfast,Bed & Breakfast,http://www.aurosavacanze.it/,347 618 1503,"Via Capitano Antonio Cutrupia, 23",Alliste,,,https,React,No,Netsons Network,70,96,92.00,Sì,No
Agriturismo Capani,Appartamento per vacanza in affitto,,327 291 2819,contrada capani snc,Alezio,,,,,,,,,,,
Cantina Coppola 1489,Azienda vinicola,http://www.cantinacoppola.it/,0833 201425,1 40° 04' 41 N 18° 00 Via Sansonetti,Gallipoli,,info@cantinacoppola.it,https,WordPress,Sì,Server Plan S.r.l.,38,70,100.00,Sì,No
AZIENDA AGRICOLA ROMALDO GRECO,Azienda agricola biologica,http://www.romaldogreco.it/,392 043 6276,"Via Aradeo, 12",Seclì,,info@romaldogreco.it,https,WordPress,Sì,Netsons Network,39,69,100.00,Sì,No
Azienda Agricola MASSERIA delle CANNE,Ufficio aziendale,,347 295 9927,s.p. Alliste- Torre San Giovanni - c.da Masseria Canne,Felline - Alliste,,,,,,,,,,,
Caseificio Timan - Alezio,Caseificio,http://caseificiotiman.com/,0833 913497,"zona p.i.p, lotto, 3",Alezio,,,https,WordPress,No,Netsons Network,53,64,92.00,Sì,No
De.ca. srl,Grossista di frutta e verdura,,370 103 6880,Via Dante Alighieri,Alliste,,,,,,,,,,,
M'ama non m'ama garden felline /Alliste,Vivaio,,379 258 6935,W4H9+RQ strada provinciale 290 felline torre san Giovanni,Alliste,,,,,,,,,,,
IPER,Impianto solare fotovoltaico,https://www.iper-srls.it/,379 115 3641,"Via Felline, 110a",Alliste,,,https,Angular,No,Aruba S.p.A. Network,23,27,92.00,Sì,No
Porcino Enrico,Torrefazioni,http://porcinotorrefazione.com/,0833 282469,"Via Fratelli Bandiera, 6",Alezio,,info@porcinotorrefazione.com,https,React,No,Aruba S.p.A.,36,53,85.00,Sì,No
Galatina Co Srl,Grossista di frutta e verdura,,0833 553818,"Contrada Masseria Catrini, Alliste, Le 73040",Alliste,,,,,,,,,,,
Biasco S.r.l.,Azienda di import-export,http://www.biascosrl.it/,0833 603157,"Via Longa, 2",Alliste,,info@biascosrl.it,https,React,No,Sconosciuto,53,51,77.00,Sì,No
Verniciatura a Polvere De Filippis,Servizio di verniciatura a polvere,https://verniciaturadefilippis.it/,0833 985001,"SP67, Zona Artigianale, Lotto, 18",Alliste,,,https,Joomla,No,Aruba S.p.A.,68,94,92.00,Sì,No
Kkerly Group srl,Servizio di distribuzione,,388 354 4935,"Via I. Maggio, 128",Alliste,,,,,,,,,,,
Centro Collaudi S.R.L.,Officina autoriparazioni,,0833 986124,"Via Provinciale Le Alliste, Alliste, Le 73040",Alliste,,,,,,,,,,,
Azienda Agricola Mariani Fabbrizio,Fattoria,,0833 985024,"Via Provinciale, Alliste, Le 73040",Alliste,,,,,,,,,,,
Olio De Padova Experience,Oleificio,https://www.depadovaexperience.com/,099 970 4513,"Via Stazione, Km. 1",Avetrana,,info@oliodepadova.it,https,Shopify,Sì,Aruba S.p.A.,66,77,100.00,Sì,No
Azienda Agricola Cavicchi Stefano,Azienda agricola biologica,https://www.oliocavicchi.com/,335 709 2442,Via Lago d'Iseo,Avetrana,,info@oliocavicchi.com,https,Shopify,Sì,Seeweb s.r.l.,68,85,83.00,Sì,No
Az.Agr.Mero Mario Lorenzo,Azienda agricola biologica,,347 223 3480,"Via Magenta, 169",Avetrana,,,,,,,,,,,
Bosco Societa Cooperativa Agricola,Oleificio,,099 970 4523,"Km. 1.000 Via Stazione, Avetrana, TA 74020",Avetrana,,,,,,,,,,,
Olio Chiera srl,Oleificio,https://www.oliochiera.it/,099 970 8146,"Via Niccolò Machiavelli, 2",Avetrana,,infochiera@gmail.com,https,React,Sì,Aruba S.p.A.,53,74,100.00,Sì,No
Azienda Agricola Cazzolla Anastasio,Oleificio,,393 564 8257,"Via Magenta, 128",Avetrana,,,,,,,,,,,
Tonno Colimena,Produttore,https://www.tonnocolimena.com/,099 970 7955,Via Piave,Zona Industriale,,colimenalafabbricadeltonnosrl@pec.it,https,Shopify,No,Aruba S.p.A. Network,56,85,92.00,Sì,No
Azienda Agricola Monte di Rena,Azienda agricola biologica,http://www.montedirena.it/,388 371 1744,"Via Ludovico Ariosto, 36",Avetrana,,,https,Joomla,No,Aruba S.p.A. Network,56,44,100.00,Sì,No
Jonico Hotel s.r.l.,Hotel,http://www.jonicohotel.it/,0833 941836,Lungomare Cristoforo Colombo,Alliste,,,https,WordPress,No,Host SpA,56,68,85.00,Sì,No
Cosma,Oleificio,http://www.cosmagricola.com/,329 616 8403,Contrada Rescio,Avetrana,,info@cosmagricola.com,https,React,No,Hetzner Online GmbH,64,89,92.00,Sì,No
Ditta Olio San Francesco,Produzione e vendita di scorte alimentari,,347 953 7624,"Piazza Vittorio Veneto, 33",Avetrana,,,,,,,,,,,
Gelesis (sede operativa),Casa farmaceutica,http://www.gelesis.com/,0832 872749,"Via Europa, SP26, 187",Calimera,,,https,WordPress,No,OVH SAS,69,89,62.00,Sì,No
𝑽𝒊𝒏𝒐𝒊𝒍 - 𝑷𝒓𝒐𝒅𝒖𝒛𝒊𝒐𝒏𝒆 𝒆 𝑽𝒆𝒏𝒅𝒊𝒕𝒂 𝑶𝒍𝒊𝒐 𝑬𝑽𝑶,Oleificio,https://vinoil.it/cartsearch/index.html,376 053 0405,"Via Lago Maggiore, 5",Avetrana,,,https,Shopify,No,Aruba S.p.A,50,60,82.00,Sì,No
Alleima Calimera Srl,Produttore,,0832 871087,"Via Circonvallazione, 161",Calimera,,,,,,,,,,,
Fina Cosimo Srl,Azienda di fornitura del gas,https://www.finacosimogroup.it/it/,099 970 3236,"Via Piave Zona P.i.p., Avetrana, TA 74020",Avetrana,,,https,Joomla,Sì,Aruba S.p.A.,50,66,83.00,Sì,No
DROMI S.R.L.,Negozio di scarpe,https://www.calzaturedromi.it/,347 584 8557,"Via Piave, 30",Avetrana,,info@calzaturedromi.it,https,React,Sì,"Amazon.com, Inc.",47,46,92.00,Sì,No
Sagra Della Polpetta,Organizzatore di eventi,,340 117 7597,Via A. De Gasperi,Avetrana,,,,,,,,,,,
Mec Generators Gruppi Elettrogeni,Azienda fornitrice di energia elettrica,https://www.mecgenerators.it/,391 467 5661,"SP142, km 7 74020",Avetrana,,info@mecgenerators.it,https,React,No,Aruba S.p.A. Network,71,91,92.00,Sì,No
M&G di Tommasi Emanuela,Impresa di pulizie,,320 861 9949,"Via V. Tiziano, 1",Calimera,,,,,,,,,,,
Novotech Aerospace Advanced Technology srl,Industria aeronautica e aerospaziale,https://novotech.it/,099 970 4846,Str. Prov. 143 km 2 - 74020,Avetrana,,info@novotech.it,https,WordPress,Sì,Aruba S.p.A,0,0,85.00,Sì,No
Caffè Vittoria,Bar caffè,,0832 873129,"Piazza del Sole, 49",Calimera,,,,,,,,,,,
GEO FIUSIS SRL,Legna da ardere e pellet,,389 496 3123,VIA OLANDA,Zona P.i.p.,,,,,,,,,,,
Guardia Medica Avetrana - Servizio di continuità assistenziale,Centro medico pubblico,,099 970 4062,"Via Piave, 101",Avetrana,,,,,,,,,,,
Caseificio L'Amor Di Latte Calimera,Caseificio,,345 410 8678,"Piazza del Sole, 40",Calimera,,,,,,,,,,,
Lomartire Shop - Ferramenta - Prodotti per Agricoltura - Pet Food,Ferramenta,https://www.lomartireshop.it/,099 970 7289,"Via Piave, 68",Avetrana,,ordini@lomartireshop.it,https,React,Sì,Servereasy Italy,62,74,92.00,Sì,No
Brixia Srl,Antinfortunistica,http://www.brixiantinfortunistica.it/,0832 872232,"Via A. Volta, 18",Calimera,,info@brixiantinfortunistica.it,http,WordPress,No,Aruba S.p.A. Network,70,85,92.00,Sì,No
Calimera (Le),Casa per vacanze,,328 284 5143,"Via P. Lefons, 5",Calimera,,,,,,,,,,,
Laboratorio Orafo di Leone Edoardo,Gioielleria,,0832 873801,"Via Roma, 34",Calimera,,,,,,,,,,,
Elios Autolinee,Azienda di trasporti in autobus,http://www.eliosautoservizi.com/,0832 871153,Via Martano,Calimera,,,https,React,Sì,Aruba S.p.A. Network,65,89,92.00,Sì,No
Easy Wash lavanderia self service assistita,Lavanderia automatica,,329 062 9263,"Via del Centenario, n53",Calimera,,,,,,,,,,,
Quadricolorpoint di Luigi Castrignanò,Tipografia digitale,,320 891 3827,"Via Europa, 2",Calimera,,,,,,,,,,,
Lavanderia Self-service FLY,Lavanderia automatica,,328 975 7629,"Via Guglielmo Marconi, 59",Calimera,,,,,,,,,,,
Tiziano,Pasticceria,http://tiziano.it/,0832 872484,"Via Roma, 172",Calimera,,info@tizianogroup.it,https,Angular,Sì,Server Plan S.r.l.,42,61,100.00,Sì,No
Azienda Agricola La Regina,Azienda agricola biologica,,339 206 2313,SP29,Calimera,,,,,,,,,,,
Idea Risparmio Di Ungaro Serena,Negozio di articoli da cucina,,0832 872059,"Piazza Caduti, 29",Calimera,,,,,,,,,,,
ALCA GARDEN,Giardiniere,https://alcagarden.it/,320 674 2733,"Giovanni Carano, Via Carano Don Vito",Calimera,,info@alcagarden.it,https,Joomla,No,Google LLC,56,70,100.00,Sì,No
Matex Lab Spa,Casa farmaceutica,,0831 572103,"Via Carlo Urbani, 2",Brindisi,,,,,,,,,,,
Ti Group Automotive Systems Spa,Azienda di carpenteria metallica,,0831 55751,"Zona Punto Franco, Brindisi, BR 72100",Brindisi,,,,,,,,,,,
Servizi Agrari Gabrieli Tommasi S.r.l,Servizio agricolo,https://www.getbio.it/,0832 871090,"Viale Napoli, 16",Calimera,,,https,WordPress,No,Hetzner Online GmbH,73,74,92.00,Sì,No
Cooperativa Il Sole A.R.L.,Servizio di lavanderia,,0832 873156,"Via Spagna, 17",Calimera,,,,,,,,,,,
AZIENDA AGRICOLA MITRIANO,Fattoria,,0833 282222,"Via Giuseppe Garibaldi, 31",Alezio,,,,,,,,,,,
Vito De Santis Srl - Canon,Cartoleria,http://www.canonlecce.it/,0832 872323,"Via Amerigo Vespucci, 13",Calimera,,info@vitodesantis.it,http,WordPress,No,Aruba S.p.A. Network,56,77,61.00,Sì,No
Tommasi Giuseppe,Negozio di elettronica,,0832 873717,"Via Roma, 213",Calimera,,,,,,,,,,,
Leopizzi s.r.l.,Azienda informatica,https://leopizzi.com/,0833 282992,"Via Raggi, 72",Alezio,,,https,Shopify,Sì,"Amazon.com, Inc.",47,60,100.00,Sì,No
