Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Capricci di Anna,Pasticceria,,347 101 5489,"Corso cardinale pietro parente, 78",Casalnuovo Monterotaro,,,,,,,,,,,
Cianfano ARREDAMENTI SYSTEM - Arredamenti per Negozi,Produttore di arredi per negozi e supermercati,http://www.cianfanoarredamentinegozi.it/,0881 777392,"Via Tratturo Castiglione, 48",Foggia,,info@cianfano.net,http,React,Sì,Aruba S.p.A.,37,60,100.00,Sì,No
Lc Senise,Ferramenta,http://www.lcsenise.it/,0973 686721,Via Rocco Girasole,Senise,,lcsenise@lcsenise.it,http,ASP.NET,No,Aruba S.p.A. Network,59,65,92.00,Sì,No
CONAD CITY,Alimentari,,0881 515052,"Via A. Diaz, SNC",Casalnuovo Monterotaro,,,,,,,,,,,
SHARE ABBIGLIAMENTO,Negozio di abbigliamento,http://www.shareabbigliamento.com/,081 633 4408,"Via Roma, 175",Ottaviano,,,http,Shopify,Non trovato,"Cloudflare, Inc.",91,99,54.00,Stato Non Determinato,No
Auto Chiarelli Di Porzio A. & C. Snc,Rivenditore di auto,,0881 558898,"Viale XXIV Maggio, 24",Casalnuovo Monterotaro,,,,,,,,,,,
Lavanderia da Angela,Servizio di lavanderia,,339 650 6253,"Viale XXIV Maggio, 59",Casalnuovo Monterotaro,,,,,,,,,,,
Panificio Barbieri,Fornaio,,0881 558061,"Via A. Diaz, 28",Casalnuovo Monterotaro,,,,,,,,,,,
We Love Greta,Negozio di abbigliamento,http://www.gretalice.it/,331 144 4160,"Corso Vittorio Emanuele II, 2",Foggia,,,http,Shopify,Sì,"Cloudflare, Inc.",60,93,92.00,Sì,No
Macelleria Meomartino Leonardo,Macelleria,,0881 558108,"Corso Giuseppe Garibaldi, 18",Casalnuovo Monterotaro,,,,,,,,,,,
Macelleria Palladino,Macelleria,,0881 558567,"Via Torino, 4",Casalnuovo Monterotaro,,,,,,,,,,,
AGRI 2000 di Lamanna Antonio,Servizio agricolo,https://www.agri2000group.it/,0881 558599,"Via A. Diaz, 66",Casalnuovo Monterotaro,,agri.2000@tiscalinet.it,https,Altro,No,Aruba S.p.A.,70,86,92.00,Sì,No
Il Micromarket di Pilla Antonietta,Alimentari,,348 825 7925,"Corso Cardinale Pietro Parente, 13",Casalnuovo Monterotaro,,,,,,,,,,,
Manhattan Abbigliamento &Calzature,Negozio di abbigliamento donna,,392 812 6721,"Via Pigna, 98-99",Casalnuovo di Napoli,,,,,,,,,,,
Panificio Biscottificio Casalnovese,Alimentari,,328 957 2854,Via Isonzo,Casalnuovo Monterotaro,,,,,,,,,,,
Salerno Tabacchi,Tabaccheria,,0881 558497,"Viale XXIV Maggio, 27",Casalnuovo Monterotaro,,,,,,,,,,,
Tentazioni Donna,Negozio di abbigliamento,,351 199 4660,"Piazza dell'Immacolata, 1",Casalnuovo di Napoli,,,,,,,,,,,
Comas Srl,Fornitore di trattori e macchine agricole,http://www.comasmacchineagricole.com/contatti.html,0881 558324,Via Rossetti,Casalnuovo Monterotaro,,info@comasmacchineagricole.com,http,ASP.NET,No,Aruba S.p.A. Network,63,96,82.00,Sì,No
D'Errico,Negozio di abbigliamento,,0884 89072,"Via Dante Alighieri, 4",Cagnano Varano,,,,,,,,,,,
GLAM STYLE abbigliamento donna Cagnano Varano,Negozio di abbigliamento donna,,328 805 0166,"Dove c'era la parafarmacia ora ci sono io e affianco, Via Dante Alighieri, 19",Cagnano Varano,,,,,,,,,,,
Contaldo | Abiti Cerimonia Sposo - Sartoria Artigiana,Negozio di abbigliamento elegante,http://www.sartoriartigiana.it/,339 681 0313,"Viale Vittorio Alfieri, 6/D",Lecce,,info@sartoriartigiana.it,http,Angular,No,OVH SAS,47,56,100.00,Sì,No
BOUTIQUE PATRICK di Di Bari Orazio,Negozio di abbigliamento,,0884 80439,"Via Montegrappa, 71",Cagnano Varano,,,,,,,,,,,
Boomerang,Negozio di abbigliamento per bambini,,0884 80714,"Via delle Rose, 5",Cagnano Varano,,,,,,,,,,,
TUTTO X LA CASA negozio cinese,Negozio di casalinghi orientali,,389 002 2999,"Via G. Marconi, 32/32B",Cagnano Varano,,,,,,,,,,,
Market Gli Antichi Sapori Di Vigilante,Negozio di alimentari,,0884 88579,"NR. 7, Via Manfredi",Cagnano Varano,,,,,,,,,,,
Il Sesto Senso,Profumeria,,0884 89112,"Via Giuseppe Verdi, 12",Cagnano Varano,,,,,,,,,,,
PET'S HOUSE,Negozio di animali,,339 347 5782,"n, Via Dante Alighieri, 18",Cagnano Varano,,,,,,,,,,,
Ago E Filo Di Pelusi Eleonora,Merceria,,340 590 8760,"Via Giuseppe Verdi, 19",Cagnano Varano,,,,,,,,,,,
Supermercato A&O Fini Filippo & DI Monte Stella snc,Alimentari,,393 971 1123,"Via Foggia, 7/a",Cagnano Varano,,,,,,,,,,,
Unieuro City,Negozio di elettronica,,0884 89170,"Via di Vagno, 22",Cagnano Varano,,,,,,,,,,,
Megastore smartphone center,Negozio di telefoni cellulari,,380 475 0470,Piazza P. Sansone,Cagnano Varano,,,,,,,,,,,
SPESA A&O,Negozio di alimentari,,0884 88604,"Via Foggia, 7/A",Cagnano Varano,,,,,,,,,,,
Farmacia De Mattia Di De Mattia Maria Concetta,Farmacia,,0881 558710,"Corso Cardinale Parente, 113",Casalnuovo Monterotaro,,,,,,,,,,,
Pienneffe Boutique,Negozio di abbigliamento,,348 091 4116,"Viale Aldo Moro, 31",Apricena,,,,,,,,,,,
Falco calzature,Negozio di scarpe,http://www.libero.it/,0824 29128,"Via Adua, 9",Benevento,,team_verticali@italiaonline.it,http,Altro,Sì,"Amazon.com, Inc.",97,94,92.00,Sì,No
La Matita Di Radoia Maria,Cartoleria,,0884 853276,"Via di Vagno, 10",Cagnano Varano,,,,,,,,,,,
Artemide Buotique di Perna Federica,Negozio di abbigliamento donna,,0882 604007,"Via Bruno Buozzi, 24",Apricena,,,,,,,,,,,
Officina Store,Negozio di abbigliamento,,348 562 1853,"Via Vittorio Veneto, 92b",Apricena,,,,,,,,,,,
Bellissima,Negozio di intimo,,327 396 2609,"Via Guglielmo Marconi, 1",Apricena,,,,,,,,,,,
Valente Moda apricena,Negozio di abbigliamento,,380 794 5481,"Via Roma, 11",Apricena,,,,,,,,,,,
CORSO VENETO di Coronato Ludovico,Negozio di abbigliamento uomo,,0882 642416,"Via Vittorio Veneto, 92",Apricena,,,,,,,,,,,
VITULANO DRUGSTORE,Profumeria,https://www.vitulanodrugstore.it/,0884 8109,"Via delle Rose, 2E",Cagnano Varano,,info@aegvitulano.it,https,React,Sì,Aruba S.p.A.,28,52,92.00,Sì,No
Skyline,Negozio di abbigliamento sportivo,,388 458 7162,"Via Roma, 68/56",Apricena,,,,,,,,,,,
Bimbi-shop di Lauriola Michele,Negozio di abbigliamento per bambini,,333 262 8393,"Via Alessandro Volta, 7",Apricena,,,,,,,,,,,
Gigolo,Negozio di scarpe,,320 886 8264,"Via Roma, 111b",Apricena,,,,,,,,,,,
Daunia Artigiana,Negozio di articoli da regalo,,338 909 9932,"Corso Europa, 113",Carlantino,,,,,,,,,,,
Coscia Anna,Tabaccheria,,0881 552030,"Via Nicola de Simone, 62",Carlantino,,,,,,,,,,,
Panificio Coscia Michele,Fornaio,,0881 552072,"Via Polonia, 53",Carlantino,,,,,,,,,,,
Abbigliamento Metafora Store Casalnuovo di Napoli,Negozio di abbigliamento,https://www.metaforastore.com/,392 610 5349,"Corso Umberto I, 396",Casalnuovo di Napoli,,,https,Angular,No,"Cloudflare, Inc.",64,83,92.00,Sì,No
DUDUSHOP,Negozio di abbigliamento,,371 338 9762,"Via Roma, 71",Apricena,,,,,,,,,,,
Panetteria Galoppo Fernando Antonio,Fornaio,,0881 552215,"Corso Europa, 2",Carlantino,,,,,,,,,,,
Panificio Coscia Giovanni,Fornaio,,0881 552067,"Via Nicola de Simone, 63",Carlantino,,,,,,,,,,,
Pasquale Capozio,Macelleria,,339 371 3970,Via Guglielmo Marconi,Carlantino,,,,,,,,,,,
Capricci Boutique Apricena,Negozio di abbigliamento per bambini,https://capricciboutique.it/,327 311 3204,"Viale Aldo Moro, 70",Apricena,,info@capricciboutique.it,https,React,Sì,Aruba S.p.A,100,100,100.00,Sì,No
CELESTE CUCUBA' 0-18 Abbigliamento Firmato Bambini 0-18 anni,Negozio di abbigliamento per bambini,,320 852 7417,"Via Venosa, 24",Apricena,,,,,,,,,,,
Atelier Sposa Chic,Negozio di abiti da sposa,https://ateliersposachic.com/,0882 645388,"Piazza dell'Unità, 14",Apricena,,atelier.sposachic@gmail.com,https,WordPress,Sì,HOSTINGER DE,45,65,100.00,Sì,No
Mininno Enzo,Negozio di scarpe,,0882 645358,"Via Vittorio Veneto, 120",Apricena,,,,,,,,,,,
Auto 2p Del Geom. Pietro Pinto,Negozio,,0881 552128,"Corso Europa, 229",Carlantino,,,,,,,,,,,
Giuseppina’s shop,Negozio di abbigliamento giovanile,,392 071 3347,Corso Vittorio Emanuele,Colletorto,,,,,,,,,,,
Nove` Di Paladino Elisabetta & Lucia S.N.C.,Negozio di abbigliamento,,0874 728342,"Via del Sole, 4/B",Santa Croce di Magliano,,,,,,,,,,,
Farmacia San Francesco snc,Farmacia,,0881 552020,"Corso Europa, 163",Carlantino,,,,,,,,,,,
Corso Roma 24 Boutique,Negozio di abbigliamento,http://corsoroma24boutique.com/,348 046 9481,"Via Roma, 24",Apricena,,,http,WordPress,No,Google LLC,94,95,91.00,Sì,Sì
Vela Latina boutique,Negozio di abbigliamento donna,http://www.velalatinaboutique.com/,0882 434001,"Piazzale Andrea Costa, 4",Apricena,,,http,Shopify,Sì,"Fastly, Inc.",37,50,83.00,Sì,No
Macelleria Fascia,Macelleria,,393 995 7990,"Via Cairoli, 1",Celenza Valfortore,,,,,,,,,,,
Quinta Strada Abbigliamento,Negozio di abbigliamento,http://quintastradashop.com/,0825 451749,"Via Cardito, 143/146",Ariano Irpino,,,http,Shopify,Sì,"Cloudflare, Inc.",62,97,100.00,Sì,No
Marinella boutique,Negozio di abbigliamento,http://marinellaboutique.sumupstore.com/,329 189 2831,"Via Roma, 27",Apricena,,,http,ASP.NET,Non trovato,"Cloudflare, Inc.",95,100,42.00,Stato Non Determinato,No
antropos boutique,Negozio di abbigliamento,https://www.antroposboutique.it/,0883 611569,"Via M. R. Imbriani, 8",Canosa di Puglia,,,https,Altro,Sì,Google LLC,69,86,83.00,Sì,No
King Boutique,Negozio di abbigliamento,,0825 891743,"Via Cardito, 200",Ariano Irpino,,,,,,,,,,,
Different Store,Negozio di abbigliamento uomo,http://www.different-store.it/,0825 149 0169,"Via Cardito, 203",Ariano Irpino,,xxx@xxx.xxx,http,Shopify,Sì,"Cloudflare, Inc.",57,84,92.00,Sì,No
Lamanna Lucia,Negozio di abbigliamento,,0881 983256,"Corso Umberto I, 44",Monteleone di Puglia,,,,,,,,,,,
Glamour Abbigliamento di Dell'Abadia Giuseppina,Negozio di abbigliamento,,0827 32888,Piazza Francesco Tedesco,Andretta,,,,,,,,,,,
Vaniglia Store,Negozio di abbigliamento uomo,http://www.vanigliastore.it/,333 330 8537,"SS90, Via var",Ariano Irpino,,vanigliastore@hotmail.com,http,OpenCart,No,Aruba S.p.A.,47,57,92.00,Sì,No
Wellington Jeans Abbigliamento,Negozio di abbigliamento,https://www.wellingtonjeans.it/,0825 872530,Via S. Tommaso,Ariano Irpino,,wellidenim2018@gmail.com,https,PrestaShop,No,Lo Conte WiFi s.r.l.,46,46,83.00,Sì,No
Inà Boutique,Negozio di abbigliamento,http://www.inaboutique.it/,080 314 1675,"Viale Regina Margherita, 78",Altamura,,info@inaboutique.it,http,Shopify,No,"Cloudflare, Inc.",51,47,92.00,Sì,No
Fusco Abbigliamento,Negozio di abbigliamento,https://fuscoabbigliamento.it/,346 734 8892,"Via C. Battisti, 53",Casalvecchio di Puglia,,fuscoabbigliamento@gmail.com,https,WordPress,Sì,SEEWEB s.r.l.,62,80,92.00,Sì,No
Otto Marzo Future,Negozio di abbigliamento,,0825 891965,"Via Cardito, 47",Ariano Irpino,,,,,,,,,,,
F.lli Nigro Cereali,Negozio di prodotti agricoli,,347 464 8368,"C.da Metari snc Accadia, S.P. 136, 71021",Accadia,,,,,,,,,,,
Gambacorta Store,Negozio di abbigliamento per bambini,https://www.gambacortastore.it/,334 718 7900,Piazza Mazzini,Ariano Irpino,,gambacortastore@gmail.com,https,WordPress,No,Google LLC,57,87,100.00,Sì,No
Agrifer Di Schiavone Nicola,Ferramenta,,0881 981166,"Via Giovanni Amendola, 16",Accadia,,,,,,,,,,,
Giò Home di Giovanna Palandra,Negozio di intimo,,328 346 4077,"Via Pier Santi Mattarella, 32",Accadia,,,,,,,,,,,
Peccati di Gola di Maria Pasquariello,Pasticceria,,349 116 5096,"Via G. Garibaldi, 74",Accadia,,,,,,,,,,,
SGM Gruppo vendita e noleggio,Agenzia di noleggio auto,,379 149 8569,"Via Pier Santi Mattarella, 46",Accadia,,,,,,,,,,,
Il Forno di Ernesto,Fornaio,,0881 981786,"Via Caporale Bonito Antonio, 28",Accadia,,,,,,,,,,,
L'Angolo Fiorito Di Paoletta Antonella,Flower designer,,0881 986018,"Via Caporale Bonito Antonio, 71",Accadia,,,,,,,,,,,
Maison Della Frutta di Amicola Maria Carmela,Minimarket,,346 755 4796,"Via Pier Santi Mattarella, 34",Accadia,,,,,,,,,,,
Bottega della frutta di Solimine Franco,Fruttivendolo,,349 426 9202,"Viale Roma, 11",Accadia,,,,,,,,,,,
Simona G,Negozio di abbigliamento donna,,081 359 3211,"Via Aielli, 211",San Giuseppe Vesuviano,,,,,,,,,,,
"👑GENERAL SHOES, LE ORME ART. SPORTIVI, ORIGINALS Boutique Italy, Mirabella Marchese di Accadia.",Negozio di scarpe,,320 188 6256,"Via Pier Santi Mattarella località, Madonna delle Grazie, 1",Accadia,,,,,,,,,,,
Misa Store,Negozio di abbigliamento,,324 809 5458,"Piazza S. Luigi, 3",Accadia,,,,,,,,,,,
Arcobaleni Store,Negozio di abbigliamento,http://www.arcobalenistore.it/,0825 150 2746,"Via Tribunali, 23",Ariano Irpino,,info@arcobalenistore.it,http,React,No,IONOS SE,57,77,92.00,Sì,No
Tabaccheria LANDI di Pasquariello Giuseppe,Tabaccheria,,347 470 6230,"Via Don Luigi Sturzo, 2",Accadia,,,,,,,,,,,
N2 Gomme di Nigro Nicola,Negozio di pneumatici,,0881 981937,"Via G. Garibaldi, 57",Accadia,,,,,,,,,,,
Agri Shop Di Marinaccio Pasquale,Fornitore di trattori e macchine agricole,,0881 981399,Contrada Serrone,Accadia,,,,,,,,,,,
Noway urban store,Negozio di abbigliamento uomo,,347 910 1419,"via Torana, 108",Ariano Irpino,,,,,,,,,,,
Coop,Alimentari,,0885 796634,"Via Zingarelli, 11",Ordona,,,,,,,,,,,
Weldingshop,Negozio di forniture per la saldatura,http://www.weldingshop.it/,089 468 8308,"Via XXV Luglio, 30",Cava de' Tirreni,,info@weldingshop.it,http,Shopify,No,Aruba S.p.A.,47,51,75.00,Sì,No
Rebecca Fashion Store,Negozio di abbigliamento,http://rebeccafashionstore.myadj.it/,0881 530513,"Via Luigi Zuppetta, 48/50",Lucera,,,http,Altro,Non trovato,"Cloudflare, Inc.",76,97,92.00,,
Supermercato Marinaccio dal 1946,Centro commerciale,,0881 981054,"Viale Roma, 36",Accadia,,,,,,,,,,,
Net System Srl - Unipersonale,Negozio di mobili per ufficio,http://www.netsystemshop.it/,0881 234705,"Via Caporale Bonito Antonio, 51",Accadia,,info@netsystemshop.it,http,Joomla,No,Aruba S.p.A.,56,62,85.00,Sì,No
Main Street Customs,Negozio di abbigliamento,http://www.mainst-customs.com/,0825 891049,via Cardito,Ariano Irpino,,,http,React,Sì,Google LLC,51,60,100.00,Sì,No
Coccole Abbigliamento 0 - 18,Negozio di abbigliamento per bambini,,328 034 0065,"Via Papa Giovanni XXIII, 18",Orta Nova,,,,,,,,,,,
Vece Maria Angela,Alimentari,,0885 796814,"Via Michelangelo, 9",Ordona,,,,,,,,,,,
2a Sport Abbigliamento e Articoli Sportivi,Negozio di abbigliamento,,0885 791614,"Via Papa Giovanni XXIII, 19",Orta Nova,,,,,,,,,,,
Boutique Saria Di Piemontese Rosaria,Negozio di abbigliamento donna,,0881 720083,"Via Giacomo Matteotti, 34",Foggia,,,,,,,,,,,
PLATINVM testediturco,Negozio di abbigliamento,,320 406 0931,"Corso Aldo Moro, 5",Orta Nova,,,,,,,,,,,
Pagliarulo Maria Anna THE PERFECT SHOP,Boutique,https://theperfectshop.altervista.org/,0885 796068,"Via Irpinia, 26",Ordona,,,https,WordPress,No,Hetzner Online GmbH,39,53,77.00,Sì,No
Biscottificio Palladino,Negozio di biscotti,,392 344 2304,"Via Guglielmo Marconi, 1",Ordona,,,,,,,,,,,
In&Out di Ruscigno Stefania,Negozio di abbigliamento donna,,392 744 0256,"Via Duomo, 6",Ascoli Satriano,,,,,,,,,,,
Atelier L'uomo di Moccia Antonio,Negozio di abbigliamento uomo,,320 904 3226,"Via S. Tommaso, 19A",Ariano Irpino,,,,,,,,,,,
Le Griffe abbigliamento UOMO via stazione 6,Negozio di abbigliamento uomo,,0885 650235,"Via Stazione, 6",Ascoli Satriano,,,,,,,,,,,
Lunaire Fashion Store,Negozio di abbigliamento donna,https://www.lunairefashionstore.it/,331 508 3525,"Via Cardito, 3/B",Ariano Irpino,,info@lunairefashionstore.it,https,Altro,Non trovato,OVH ISP,40,80,92.00,Stato Non Determinato,No
Scacco Matto,Negozio di abbigliamento uomo,https://www.scaccomattoatelier.it/,0885 782104,"Via Stornarella, n. 20",Orta Nova,,info@scaccomattoatelier.it,https,WordPress,No,Hetzner Online GmbH,49,45,85.00,Sì,No
Mmsport,Negozio di abbigliamento sportivo,,328 327 5425,"Piazza Giovanni Paolo II Papa, 37",Ascoli Satriano,,,,,,,,,,,
Cer.Edil Di De Michele Biagio & Fratelli S.N.C.,Negozio di prodotti agricoli,,0881 972716,SP125,Castelluccio Valmaggiore,,,,,,,,,,,
Macelleria D’Angelico,Macelleria,,0881 972128,"Via Salita Borgo, 11",Castelluccio Valmaggiore,,,,,,,,,,,
Davide e Tatiana boutique,Negozio di abbigliamento,https://www.davideetatianaboutique.it/,0885 781396,"Corso Vito Vittorio Lenoci, 38",Orta Nova,,,https,WordPress,Sì,OVH SAS,66,73,0.00,Sì,No
Desvio Di Miele Giovanni Abbigliamento,Negozio di abbigliamento,,0885 252088,"Corso Vittorio Emanuele III, 18",Stornarella,,,,,,,,,,,
Stock Grandi Firme,Negozio di abbigliamento,http://www.stockgrandifirme.it/,0885 782662,"Corso Ricciotti, 17",Orta Nova,,,http,React,No,Aruba S.p.A.,88,94,92.00,Sì,No
L'ARTE del DOLCE,Pasticceria,,0881 972233,Via Croce,Castelluccio Valmaggiore,,,,,,,,,,,
CIAO Bella Bag,Negozio di accessori di moda,http://ciaobella-bag.shop/,331 103 8613,Viale Paolo Borsellino,Ascoli Satriano,,,http,Shopify,Non trovato,"Cloudflare, Inc.",98,99,90.00,No - Pagina Non Trovata (404),No
ENIGMA,Ristorante,,388 834 5584,"Via Santa Maria, 76",Castelluccio Valmaggiore,,,,,,,,,,,
Supermercato Despar Di Gennaro Serena & Figli,Alimentari,,0881 972037,"V. Martiri di V. Fani, 132",Castelluccio Valmaggiore,,,,,,,,,,,
PANIFICIO CARUSO GIOVANNI S.N.C.,Fornaio,,347 879 6294,"Via Santa Maria, 133",Castelluccio Valmaggiore,,,,,,,,,,,
Boutique Dell'Intimo Di Borea Marianna,Negozio di intimo,http://boutiquedellintimo.com/,0885 782887,"Corso Aldo Moro, 79",Orta Nova,,,http,React,Sì,Hostinger International Limited,36,45,92.00,Sì,No
MONDO CREATIVO,Negozio di ricamo,,392 699 5302,"Via Latini, 36",Carapelle,,,,,,,,,,,
Alimentari Pompa Antonio - Santucc',Alimentari,,0881 972113,"Piazza Marconi, 2",Castelluccio Valmaggiore,,,,,,,,,,,
UN MONDO DI IDEE,Boutique,https://theperfectshop.altervista.org/,0885 651713,"Via Ruggiero Bonghi, 30",Ascoli Satriano,,,https,WordPress,No,Hetzner Online GmbH,39,52,77.00,Sì,No
"IQOS PARTNER - Marinaccio Antonio, Accadia",Tabaccheria,,0881 981626,"Piazza S. Luigi, 6",Accadia,,,,,,,,,,,
Creativity di Pasquariello Marilena,Wedding planner,http://creativity-shop.it/,0881 981897,"Via Borgo, 192",Accadia,,info@creativity-shop.it,http,WordPress,No,Google LLC,34,56,85.00,Sì,No
Tacco&Punta,Negozio di abbigliamento,,380 243 9308,Via G. D'Annunzio,Orta Nova,,,,,,,,,,,
Nocella Remigio,Negozio di elettrodomestici,,0881 962686,"Via Roma, 99",Castelluccio dei Sauri,,,,,,,,,,,
PARADISE 2.0,Gelateria,,392 902 0106,Via Guglielmo Marconi,Castelluccio dei Sauri,,,,,,,,,,,
SWEET CAFÉ snc di Rosa e Lisa Pezzano,Bar caffè,,329 949 0516,"Via Roma, 4",Castelluccio dei Sauri,,,,,,,,,,,
Eurospesa Supermarket Di Di Domenico Antonio,Alimentari,,0881 962091,"Via Giardini, 1",Castelluccio dei Sauri,,,,,,,,,,,
Little Italy,Ristorante,https://little-italy.italiapaesaggiviaggi.top/,328 813 0689,"Largo Umberto I', 13",Castelluccio Valmaggiore,,,https,WordPress,No,Contabo GmbH,48,80,85.00,Sì,No
Boutique Amalia dal 1968,Negozio di abbigliamento donna,,347 805 5992,"Via Poppa, 15",Troia,,,,,,,,,,,
Ferramenta Squeo Leonardo,Ferramenta,,340 681 9232,"V. Martiri di V. Fani, 146",Castelluccio Valmaggiore,,,,,,,,,,,
Gerardo,Fornaio,,338 963 6228,"Via Roma, 54",Castelluccio dei Sauri,,,,,,,,,,,
Patetta Emanuela,Fiorista,https://www.creazionipatetta.com/,0885 796827,"Via Ascoli, 17",Ordona,,,https,React,No,Google LLC,56,83,73.00,Sì,No
Sica Abbigliamento Uomo dal 1929,Negozio di abbigliamento uomo,http://www.sica1929.it/,0881 970027,"Via Regina Margherita, 144",Troia,,,http,React,No,Iomart Hosting Limited,39,41,100.00,Sì,No
R.M. Service,Ferramenta,,0881 470636,"Via Roma, 99/H",Castelluccio dei Sauri,,,,,,,,,,,
Macelleria da Vittorio,Macelleria,,0881 962481,"Piazza Nazario Sauro, 12",Castelluccio dei Sauri,,,,,,,,,,,
Giò Calzature,Negozio di scarpe,http://www.calzaturegio.it/,0973 663808,"Via Roma, 440",Castelluccio Inferiore,,,http,React,No,Aruba S.p.A. Network,84,98,91.00,Sì,No
Aba Computer Di Angelini Domenica,Negozio di computer,,0881 554914,"V.le Regina Margherita, 8",Celenza Valfortore,,,,,,,,,,,
Co.Ma.Co,Fornitore di materiali da costruzione,,0881 554255,"Contrada Fornaci, Snc",Celenza Valfortore,,,,,,,,,,,
Bar Centrale Di Clemente Stefania Giusi,Bar,,0881 554000,"Piazza Alessandro Malice, 13",Celenza Valfortore,,,,,,,,,,,
Cipriano Gilberto Pio,Tabaccheria,,0881 962608,"Via Roma, 55",Castelluccio dei Sauri,,,,,,,,,,,
Fomas Srl,Ferramenta,,0881 554182,"Via Giardino, 2A",Celenza Valfortore,,,,,,,,,,,
Abbigliamento STILE ITALIA,Negozio di abbigliamento,,0824 963835,"Piazza Giuseppe Garibaldi, 19",San Bartolomeo In Galdo,,,,,,,,,,,
Venditto Maria Antonietta,Tabaccheria,,0881 554390,"Via Cairoli, 55",Celenza Valfortore,,,,,,,,,,,
Concetta intimo e ...,Negozio di abbigliamento,,345 768 1251,"Corso Roma, 19",Gambatesa,,,,,,,,,,,
Al Vecchio Casale,Ristorante,http://www.ristorantealvecchiocasale.it/,0881 962545,"Piazza Municipio, 7",Castelluccio dei Sauri,,info@ristorantealvecchiocasale.it,http,Joomla,No,Aruba S.p.A. Network,30,60,92.00,Sì,No
Panificio Mille Molliche,Alimentari,,388 491 6399,"SP1, 64",Celenza Valfortore,,,,,,,,,,,
Gl Shop Srls,Negozio di abbigliamento,,347 503 2568,"Via Borgo Oliveto, 35",Baselice,,,,,,,,,,,
