Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Affiliato Tecnorete Immobiliare Sviluppo S.A.S.,Agenzia immobiliare,https://almese1.tecnorete.it/,011 932 3630,"Piazza Martiri della Libertà, 12",Almese,,to2m4@tecnorete.it,https,ASP.NET,Sì,Google LLC,56,79,85.00,Sì,No
Arredamenti Ambienta Interni,Negozio di mobili,https://www.ambientainterni.it/,011 935 9467,"Via Circonvallazione, 61",Almese,,archi.ambienta@gmail.com,https,WordPress,Sì,Aruba S.p.A.,60,51,85.00,Sì,No
Ristoro La Torre,Ristorante piemontese,http://www.ristorolatorre.com/,0173 520043,"Via Castello, 24",Albaretto della Torre,,,https,Weebly,Sì,"Weebly, Inc.",67,95,91.00,Sì,No
Crai di Ala di Stura,Alimentari,https://www.peracchione.it/,0123 55117,"Frazione Villar, 13",Ala di Stura,,,https,WordPress,No,Aruba S.p.A.,93,100,91.00,Sì,No
Grand Hotel Ala di Stura,Hotel,http://www.grandhotelaladistura.it/,0123 55189,"Via Pian del Tetto, 2",Ala di Stura,,,https,Joomla,Sì,Aruba S.p.A. Network,61,71,83.00,Sì,No
Comune di Alice Castello,Municipio,,0161 90113,"Via Italia, 29",Alice Castello,,,,,,,,,,,
Ravizza Fratelli Sas,Fornitore di materiali da costruzione,http://www.ravizzafratelli.com/,011 220 2410,"Via Ala di Stura, 63",Torino,,info@ravizzafratelli.it,https,WordPress,Sì,Google LLC,46,51,92.00,Sì,No
All Boom S.r.l.,Magazzino all'ingrosso,http://www.allboom.it/,0172 430129,"Borgo San Martino, 18",Pocapaglia,,,https,Joomla,Sì,Aruba S.p.A.,59,70,100.00,Sì,No
Comune di Alfiano Natta,Municipio,,0141 922123,"Via Roma, 6",Alfiano Natta,,,,,,,,,,,
Al Brich,Agriturismo,http://www.agriturismoalbrich.it/,392 142 5076,"Via S. Antonino, 1/A",Albaretto della Torre,,info@agriturismoalbrich.it,https,React,No,Aruba S.p.A. Network,57,93,82.00,Sì,No
Azienda Agricola Cardelli Danilo,Azienda vinicola,http://www.cardellidanilo.it/,0173 520028,"Via S. Antonino, 12 bis",Albaretto della Torre,,,https,ASP.NET,No,Server Plan S.r.l.,84,97,90.00,Sì,No
Filippo - Oste in Albaretto,Ristorante,http://www.filippogiaccone.com/,338 887 1155,"Via Umberto, 12",Albaretto della Torre,,info@filippogiaccone.com,https,Shopify,Sì,Server Plan S.r.l.,61,82,82.00,Sì,No
Magazzini Eurotessil - Alba,Negozio di intimo,http://www.eurotessil.it/negozi/,0173 366413,"Corso Langhe, 6",Alba,,info@eurotessil.it,https,React,No,Aruba S.p.A.,55,86,85.00,Sì,No
Municipio di Alice bel Colle,Municipio,,0144 74104,"Piazza Guacchione, 1",Alice Bel Colle,,,,,,,,,,,
B&B La Rola,Bed & Breakfast,http://bblarola.it/,338 684 6338,"Via Umberto, 4",Albaretto della Torre,,info@bblarola.it,https,WordPress,Sì,Serverplan S.r.l.,54,70,100.00,Sì,No
Magazzini Bechis Casalinghi,Casalinghi,,0141 439784,"Corso Torino, 171",Asti,,,,,,,,,,,
Magazzini Acqui,Negozio di abbigliamento,,0131 173 0138,"Via Baudolino Giraudi, 690",Castellazzo Bormida,,,,,,,,,,,
Magazzini Moncalvo,Negozio di articoli per la pittura,,0141 824732,"piazza Amedeo d'Aosta, 7/8",Canelli,,,,,,,,,,,
Casa Bertalero,Azienda vinicola,http://casabertalero.it/,0144 745705,"Regione Stazione, 19",Alice Bel Colle,,info@casabertalero.it,http,WordPress,No,Simply Transit Ltd,56,61,100.00,Sì,No
Hotel Belvedere,Hotel,http://www.belvederealice.it/,0144 74300,Piazza Guacchione,Alice Bel Colle,,info@belvederealice.it,https,Angular,Sì,OVH SAS,36,38,85.00,Sì,No
Magazzini Scardova All Logistic Center,Servizio di logistica,,0143 61195,"Str. Napoleonica, 13",Serravalle Scrivia,,,,,,,,,,,
Cantina Alice Bel Colle,Azienda vinicola,http://www.cantinaalicebc.it/,0144 74103,"Regione Stazione, 9",Alice Bel Colle,,info@cantinaalicebc.it,https,WordPress,Sì,OVH SAS,55,64,85.00,Sì,No
Azienda agricola Lovotti Enrico spaccio carni,Macelleria,,339 292 0909,"Frazione Astrata, 4",Albera Ligure,,,,,,,,,,,
Idea Più Market,Grande magazzino,,366 825 9770,"Piazza Fausto Coppi, 6",Serravalle Scrivia,,,,,,,,,,,
Magazzini del cotone,Outlet,,010 796 0805,"Via Piave, 1",Genova,,,,,,,,,,,
Cantina Roggero Vini - Albugnano,Azienda vinicola,http://www.roggerovini.it/,366 499 6057,"Località Santo Stefano, 39",Albugnano,,info@roggerovini.it,https,WordPress,Sì,Netsons s.r.l.,61,84,92.00,Sì,No
La Commerciale Montechiarese Srl,Magazzino all'ingrosso,https://www.lacommercialemontechiarese.it/,0144 92202,"Via Augusto Monti, 15",Montechiaro Piana,,info@lacommercialemontechiarese.it,https,ASP.NET,No,OVH SAS,63,76,83.00,Sì,No
Comune di Albera Ligure (AL),Municipio,,0143 90051,"Via Roma, 1",Albera Ligure,,,,,,,,,,,
Distributore ZG,Benzinaio,,380 712 9068,SP80,Albiano d'Ivrea,,,,,,,,,,,
Enoteca Regionale di Albugnano,Enoteca,http://www.enotecalbugnano.it/,388 455 0285,"Via Roma, 9",Albugnano,,info@enotecalbugnano.it,https,WordPress,Sì,OVH SAS,55,61,92.00,Sì,No
LOVOTTI MOBILI S.N.C,Negozio di mobili,http://www.lovottimobili.com/,0143 90064,"Fraz. Astrata, Via Roma, 8",Albera Ligure,,,https,Shopify,Sì,Aruba S.p.A. Network,63,77,82.00,Sì,No
Premat Serravalle,Magazzino all'ingrosso,https://premat.it/,0143 143 5644,"Via Gambarato, 26",Serravalle Scrivia,,info@premat.it,https,WordPress,No,IONOS SE,40,47,100.00,Sì,No
Rivalta Spedizioni srl - Magazzino NPZ,Servizio di logistica,http://www.rivaltasped.com/,345 115 5849,Strada per Casei Gerola 1,Pontecurone,,amministrazione@rivaltasped.net,https,WordPress,Sì,Aruba S.p.A.,61,81,92.00,Sì,No
Araldica Castelvero S.C.A. (Uffici e Magazzino),Azienda vinicola,http://www.araldicavini.com/,0141 763111,"Viale Pietro, Viale Laudano, 2",Castel Boglione,,,https,ASP.NET,No,Server Plan S.r.l.,61,96,91.00,Sì,No
CB Bar Tabacchi Pizzeria,Bar tabaccheria,,0125 590001,"Corso Regina Margherita, 4/10",Albiano d'Ivrea,,,,,,,,,,,
Centro Materiali Edili Billia,Fornitore di materiali da costruzione,,0125 251628,"Via Cascinette, 35",Ivrea,,,,,,,,,,,
Durand Erica,Fornaio,,0125 790242,"Via Guglielmo Marconi, 3",Andrate,,,,,,,,,,,
Comune di Andrate,Municipio,,0125 790184,"Via della Parrocchia, 18",Andrate,,,,,,,,,,,
BLUKIDS,Grande magazzino,http://www.blukids.it/,0173 364947,"Via Camillo Benso Conte di Cavour, 16",Alba,,,https,Angular,Sì,OVH SAS,37,37,100.00,Sì,No
S.E.L.D. SRL,Servizio di spedizione merci,http://www.seld.net/,351 962 4360,"Via Martiri della Libertà, 3",Albiano d'Ivrea,,info@seld.net,https,WordPress,No,Aruba S.p.A. Network,63,72,46.00,Sì,No
Comune di Albiano d'Ivrea,Municipio,,0125 59603,"Corso Vittorio Emanuele, 54",Albiano d'Ivrea,,,,,,,,,,,
Struktura S.r.l.,Fornitore di materiali da costruzione,https://www.strukturaedilizia.it/,0125 239486,"Via della Grangia, 4",Ivrea,,,https,Shopify,Sì,Aruba S.p.A. Network,60,75,92.00,Sì,No
L. Gobbi S.r.l. Unipersonale - Magazzino di produzione,Deposito,https://www.lgobbi.it/,010 920395,"Via Valle Calda, 110",Campo Ligure,,lgobbisrl@lgobbi.it,https,WordPress,Sì,Server Plan S.r.l.,64,88,85.00,Sì,No
Seren Bernardone Guido,Negozio di alimentari,,0124 819310,"120 Piazza Goglio, Alpette, To 10080",Alpette,,,,,,,,,,,
Comune di Alpette,Municipio,,0124 809122,"Via Senta, 7",Alpette,,,,,,,,,,,
Roffino,Azienda agricola biologica,https://roffinocompostaggio.it/,0125 59400,"Regione, Str. Breda, 4",Albiano d'Ivrea,,info@roffinocompostaggio.it,https,Joomla,No,Google LLC,69,96,92.00,Sì,No
Caseificio Garda Sas,Caseificio,http://www.caseificiogarda.it/,0125 861090,Via IV Novembre 9,Albiano d'Ivrea,,,https,ASP.NET,No,Aruba S.p.A,70,94,91.00,Sì,No
Serramenti Alluminio Fey,Fornitore di porte,http://www.serramentifey.it/,0125 59690,"Stradale Cigliano, 1",Albiano d'Ivrea,,info@serramentifey.it,http,Shopify,No,Aruba S.p.A.,50,73,92.00,Sì,No
Ufficio Postale di Alpette,Ufficio postale,,0124 672139,"Piazza Goglio, 122",Alpette,,,,,,,,,,,
Comune di Alto Sermenza,Municipio,,0163 95125,"Via Centro, 10",Rimasco,,,,,,,,,,,
ALPEA S.p.a.,Produttore,http://www.alpeaspa.it/,0124 501166,"Via Castellamonte, 4",Bairo,,info@alpea.it,https,React,No,Aruba S.p.A. Network,73,96,85.00,Sì,No
Ale Service,Fornitore di materiali da costruzione,,338 462 3107,"Via Grange Palmero, 99/D",Alpignano,,,,,,,,,,,
VERGANO ALBERTO,Ferramenta,https://www.vergano.online/,0142 926166,"Regione Cittadella, 10",Altavilla Monferrato,,casale@verganoalberto.it,https,WordPress,No,OVH SAS,23,64,92.00,Sì,No
Serra Vincenzo e C.,Fornitore di materiali da costruzione,https://serravincenzoedilizia.it/,011 967 7163,"Via Valdellatorre, 172",Alpignano,,,https,WordPress,Sì,OVH SAS,39,63,77.00,Sì,No
Cartoleria Tati' - Antignano (Livorno),Cartoleria,,0586 323316,"Via dei Bagni, 10",Antignano,,,,,,,,,,,
Ferramenta Antignano snc di Giannetti F. & C,Ferramenta,,0586 580097,"Via del Castello, 23/25/27/29",Livorno,,,,,,,,,,,
Coop,Alimentari,https://www.novacoop.it/punti-vendita/coop-alpignano?utm_source=google&utm_medium=organic&utm_campaign=localmarketing,011 385 8333,"Via Venaria, 39",Alpignano,,,https,Angular,Sì,"Cloudflare, Inc.",60,77,85.00,Sì,No
Moletto di Antignano,Porticciolo turistico,https://www.ilmolettodiantignano.it/,0586 580779,"Viale di Antignano, 80",Livorno,,canottieriantignano@gmail.com,https,Squarespace,No,"Squarespace, Inc.",53,84,92.00,Sì,No
Asti Cave S.r.l.,Fornitore di materiali da costruzione,https://www.asticave.it/,0141 205100,"Via Perosini, Antignano",Antignano,,antignano@asticave.it,https,React,Sì,Simply Transit Ltd,65,91,100.00,Sì,No
De La Rey Italia Srl Magazzino Carico,Produttore,,02 9727 1200,Via Dei Mille,Corbetta,,,,,,,,,,,
JYSK Alpignano,Negozio di mobili,https://jysk.it/stores-locator,011 978 3593,"Via Cavour, 131",Alpignano,,b2b-it@jysk.com,https,Drupal,No,Akamai Technologies,44,34,85.00,Sì,No
Ristorante Materia Prima - Mazzetti d'Altavilla,Ristorante,https://www.mazzetti.it/it/nasce-materia-prima/,351 500 7930,"Viale Unità D'Italia, 2",Altavilla Monferrato,,,https,Joomla,Sì,"The Constant Company, LLC",60,82,100.00,Sì,No
Sinterleghe Srl,Produttore,http://www.sinterleghe.it/,0323 837862,"Via della Sega, 10",Anzola d'Ossola,,ravitex.sales@sinterleghe.it,https,React,Sì,SEEWEB s.r.l.,69,94,100.00,Sì,No
I Magazzini Sorriso,Negozio di biancheria,https://www.magazzinisorriso.it/,0324 243385,"Regione alle Nosere, 41",Domodossola,,shop@imagazzinisorriso.it,https,Shopify,Sì,Serverplan S.r.l.,68,91,85.00,Sì,No
Mazzetti D'Altavilla Srl,Produzione distillati e liquori,http://www.mazzetti.it/,0142 926147,"Viale Unità D'Italia, 2",Altavilla Monferrato,,,https,React,Sì,"The Constant Company, LLC",12,30,92.00,Sì,No
Scotsman Ice Srl - Warehouse (Magazzino),Produttore,,02 9396 0220,"Via Europa, 39",Pogliano Milanese,,,,,,,,,,,
Castiglioni Serramenti,Fornitore di finestre,https://www.castiglioniserramenti.it/,0323 831010,"Via Cave, 22",Anzola d'Ossola,,commerciale@castiglioniserramenti.com,https,React,No,Intred S.P.A.,67,83,77.00,Sì,No
La Casera srl (magazzino e uffici),Negozio di prodotti alimentari all'ingrosso,http://www.formaggidieros.it/,0323 517251,Via Vidic,Trobaso,,lacasera@formaggidieros.it,https,Angular,No,Akamai Technologies,59,77,100.00,Sì,No
Misericordia Livorno Sud - Antignano,Organizzazione di volontariato,http://www.misericordialivornosud.it/,0586 580666,"Via Uberto Mondolfi, 148",Antignano,,info@misericordiadiantignano.it,http,React,No,Aruba S.p.A. Network,17,32,92.00,Sì,No
Comune di Aramengo,Municipio,,0141 909129,"Via Giuseppe Mazzini, 11",Aramengo,,,,,,,,,,,
Comune di Alzano Scrivia,Municipio,,0131 854382,"Piazza Pietro Bassi, 23",Alzano Scrivia,,,,,,,,,,,
Merce proveniente da Fallimenti,Fornitore di attrezzature per l'edilizia,,0161 73126,"Corso Umberto I, 2",Albano Vercellese,,,,,,,,,,,
Elettroferramenta Di Andorno Di Bernardi Giovanni E C. Snc,Ferramenta,,015 472254,"Via Cavalieri di Vittorio Veneto, 3",Andorno Micca,,,,,,,,,,,
A&O Andorno Micca,Alimentari,,015 247 6192,"Via Bernardino Galliari, 32",Andorno Micca,,,,,,,,,,,
Erba S.r.l. - Uffici e magazzino,Produzione e lavorazione materie plastiche,https://www.erbasrl.it/,02 9503 9114,"Via Napoli, 16/24",Bussero,,,https,WordPress,No,Irideos S.P.A.,74,96,85.00,Sì,No
La Bottega alimentari,Negozio di alimentari,,0141 909113,"Via Padre Reginaldo Giuliani, 15 A",Aramengo,,,,,,,,,,,
Silmafer Hobby Center,Ferramenta,,015 471941,"Via Giorgio Cantono, 46",Andorno Micca,,,,,,,,,,,
Supermercato Conad La Valle srl,Alimentari,,015 247 7143,"Via Giacomo Matteotti, 71",Andorno Micca,,,,,,,,,,,
P.TRE - MAGAZZINO/WAREHOUSE,Produttore di articoli in metallo,,0341 423098,"Via alla Spiaggia, 19",Lecco,,,,,,,,,,,
Magazzino Termoidraulica Cinisello Balsamo | Miar Srl,Negozio di forniture idrauliche,http://www.miarsrl.it/,02 618 4118,"Via Monfalcone, 15",Cinisello Balsamo,,info@miarsrl.it,https,React,Sì,Server Plan S.r.l.,52,88,85.00,Sì,No
Filipello S.a.s. Di Filipello C. & C. Magazzino Edile,Fornitore di attrezzature per l'edilizia,https://www.filipelloedilizia.com/,011 943 4451,"Via Moano, 1",Moano,,info@filipello.com,https,Wix,No,Google LLC,75,96,100.00,Sì,No
Supermercati BORELLO Srl,Negozio di alimentari,https://www.borellosupermercati.it/,011 897 0464,"Via Chieri, 10",Andezeno,,,https,Shopify,No,Host Europe GmbH,72,93,92.00,Sì,No
Filipello S.A.S. Di Filipello C. & C.,Fornitore di materiali da costruzione,,011 943 4897,"C.so Vittorio Emanuele II, 13",Andezeno,,,,,,,,,,,
La Frumenteria,Alimentari,http://www.lafrumenteria.it/,011 943 4620,"Via Chieri, 95",Andezeno,,info@lafrumenteria.it,https,WordPress,Sì,Aruba S.p.A.,59,73,100.00,Sì,No
Enthalpos Biella,Magazzino all'ingrosso,http://www.enthalpos.it/,015 015 8425,"Via Milano, 82",Biella,,daniele.verza@enthalpos.it,https,Angular,Sì,Aruba S.p.A.,31,57,92.00,Sì,No
Scleros SpA,Produttore,https://www.omcd.it/scleros/,0323 836402,"Via Fratelli Borghini, 83",Anzola d'Ossola VB,,,http,Shopify,Sì,SEEWEB s.r.l.,60,64,54.00,Sì,No
Oglina Magazzini Di G. E L. Oglina Snc,Centro commerciale,,0323 61896,"Via A. Manzoni, 34",Omegna,,,,,,,,,,,
RiceHouse Warehouse,Deposito,http://www.ricehouse.it/,377 092 7804,"Via Bernardino Galliari, 10",Andorno Micca,,,https,Magento,Sì,"Cloudflare, Inc.",45,66,85.00,Sì,No
Corriere Berto Autotrasporti Srl,Corriere,http://www.bertoautotrasporti.it/,011 943 4283,"Via Chieri, 48/a (sede operativa)",Andezeno,,,https,React,Sì,Google LLC,65,91,100.00,Sì,No
Domus Campionari Tessili,Fabbrica di tessile,http://www.domuscampionari.it/,011 274 1574,"Str. Podio Gallino, 2",Andezeno,,,http,WordPress,Sì,Aruba S.p.A. Network,59,95,100.00,Sì,No
Effe Erre Recuperi,Servizio di raccolta rifiuti,http://www.effeerrerecuperi.it/,011 943 4940,"Via Tetti Castagno, 3",Andezeno,,info@effeerrerecuperi.it,https,WordPress,No,Serverplan s.r.l.,38,62,85.00,Sì,No
Fantinex (S.R.L.),Negozio di tessuti,http://www.fantinex.com/,011 943 4504,"Via Chieri, 73",Andezeno,,,https,Angular,No,Zadea SRL,57,95,54.00,Sì,No
casa risparmio,Grande magazzino,,0323 552083,"Via Renco, 45",Verbania,,,,,,,,,,,
Pro Loco di Aramengo,Associazione / Organizzazione,,348 552 0790,"Via Giuseppe Mazzini, 11",Aramengo,,,,,,,,,,,
Ristorante Emporio Enogastronomico,Negozio di prodotti alimentari per gourmet,http://www.emporioenogastronomico.it/,338 884 2021,"C.so Vittorio Emanuele II, 25",Andezeno,,,https,React,No,Ergonet,76,37,100.00,Sì,No
Codetex Srl,Ufficio aziendale,http://www.codetex.com/,011 944 6111,"Via Chieri, 107",Andezeno,,sales@codetex.com,https,WordPress,Sì,Fastweb Networks,59,79,85.00,Sì,No
Paride Srl,Casalinghi,,0323 581096,"Via alle Fabbriche, 11",Verbania,,,,,,,,,,,
Vivai Zazzera Andezeno TO,Vivaio,https://www.vivaizazzera.it/,011 943 4061,"C.so Vittorio Emanuele II, 76",Andezeno,,info@vivaizazzera.it,https,React,Sì,Aruba S.p.A. Network,55,53,83.00,Sì,No
Umber Bar,Bar,,0323 550947,"Via Nuova Intra Premeno, 44",Arizzano,,,,,,,,,,,
Magazzino Serramenti&Co di Ghezzi Massimo e C. S.A.S.,Fornitore di finestre,,0323 516720,"Via alla Cartiera, 43",Verbania,,,,,,,,,,,
JF Casa&Moda,Grande magazzino,,0323 198 2675,"Via Guido Rossa, 31",Pallanza,,,,,,,,,,,
La Dispensa,Bar,,333 128 5213,"Borgo Villa, 36",Acceglio,,,,,,,,,,,
Made 'N Ready Srl,Negozio di tessuti,http://www.madenready.com/,011 943 4158,"Via Chieri, 73",Andezeno,,,http,WordPress,No,Zadea SRL,59,84,69.00,Sì,No
Alimentari Baralis Acceglio,Negozio,,0171 99025,"Borgo Villa, 20",Acceglio,,,,,,,,,,,
Pan Euli & Anciove - Alimentari Pane Formaggi Salumi,Negozio di alimentari,,349 838 9604,"Borgata Borgo Villa, 109",Acceglio,,,,,,,,,,,
Arredamento Negozi - Frian s.a.s.,Produttore di arredi per negozi e supermercati,https://www.frian.it/,011 943 4347,"Via Tetti Castagno, 5",Andezeno,,info@frian.it,https,WordPress,Sì,Vodafone Italia S.p.A.,82,93,100.00,Sì,No
