Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
DEMATTE' AUTONOLEGGIO,Agenzia di noleggio auto,https://www.demattesnc.it/noleggio,0461 942676,"Via della Cooperazione, 85",Mattarello,,info@demattesnc.it,https,React,No,Aruba S.p.A.,65,98,83.00,Sì,No
Rental Revolution,Agenzia di noleggio auto,https://www.rentalrevolution.it/,351 770 4684,"Viale Venezia, 27",Pergine Valsugana,,,https,Wix,Sì,Google LLC,76,98,100.00,Sì,No
Autonoleggio Amico Srl,Azienda di trasporti in autobus,https://www.autonoleggioamico.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=4048499703234018685,339 547 4598,"Via Vittime delle Foibe, 14",Trento,,info@autonoleggioamico.com,https,Wix,Sì,Google LLC,49,83,100.00,Sì,No
Autonoleggi Pegoraro snc,Noleggio di autobus,https://www.autonoleggipegoraro.it/,349 556 9542,"Via Cervia, 15",Levico Terme,,info@autonoleggipegoraro.it,https,React,Sì,Aruba S.p.A.,63,96,92.00,Sì,No
Alphabet Italia S.p.A,Agenzia di noleggio auto,,0461 182 9729,"Via Romano Guardini, 24",Trento,,,,,,,,,,,
Noleggiare,Agenzia di noleggio auto,https://www.noleggiare.it/it/noleggio-auto/sedi/noleggio-auto-a-trento/,340 072 4009,"Via del Brennero, 62",Trento,,info@noleggiare.it,https,WordPress,No,"Cloudflare, Inc.",46,52,85.00,Sì,No
Noleggio Sci Andalo di Pittigher Domenico,Negozio di articoli sportivi,http://www.noleggiosciandalo.it/,0461 585629,"Via Paganella, 4",Andalo,,info@noleggiosciandalo.it,https,Joomla,No,Google LLC,38,39,92.00,Sì,No
Noleggio Sci Rent And Go Andalo - Ski Rental - Skiverleih,Noleggio sci,https://www.rentandgoandalo.it/,0461 589739,"Via Rindole, 3B",Andalo,,booking@rentandgo.it,https,WordPress,Sì,Servereasy Srl,61,97,100.00,Sì,No
M.C. Autoblu,Agenzia di noleggio auto,http://www.mcautoblu.com/,348 223 0056,"Via Str. Vecchia, 2/B",Bronzolo,,info@mcautoblu.com,https,WordPress,Sì,Netsons Network,60,86,100.00,Sì,No
Locauto SpA,Agenzia di noleggio auto,,02 4302 0301,"Piazza Silvio Pellico, 5",Trento,,,,,,,,,,,
Automotoservice Aldein des Pichler Richard,Officina per la riparazione di moto,,349 712 4432,"Via Wildeich, 26",Aldino,,,,,,,,,,,
Noleggio Auto e Furgoni Maggiore AmicoBlu - Bolzano,Agenzia di noleggio auto,,0471 971531,"Via Luigi Galvani, 1f",Bolzano,,,,,,,,,,,
Autonoleggio Hertz Aeroporto Bozen-Bolzano,Agenzia di noleggio auto,,0471 254266,"Via Aeroporto Francesco Baracca, 1",Bolzano,,,,,,,,,,,
"Mariotti Giorgio Automobili Riva del Garda Vendita e Autonoleggio, vendita e noleggio auto",Agenzia di noleggio auto,http://www.mariottigiorgio.it/,0464 198 0040,Viale degli Oleandri,Riva del Garda,,info@mariottigiorgio.it,https,WordPress,Sì,SoftLayer,61,75,83.00,Sì,No
Noleggio Sci Oclini,Noleggio sci,http://jochgrimm.com/it/noleggio-sci/,348 603 2576,"Oclini, 2-B",Aldino,,skiverleih@rottensteiner.it,https,React,No,Neue Medien Muennich,67,87,85.00,Sì,No
"Noleggio auto, moto e scooter Trento, Fourwheels Renting",Agenzia di noleggio auto,https://fourwheelsrenting.it/filiali-fourwheels-renting/filiale-di-trento/,335 126 1288,"Via Antonio Pranzelores, 76",Trento,,filialetrento01@fourwheelsrenting.it,https,ASP.NET,Sì,Hetzner Online GmbH,47,85,85.00,Sì,No
Europcar Bolzano Aeroporto,Agenzia di noleggio auto,,0471 252152,"Francesco Baracca Apt, Via Aeroporto Francesco Baracca",Bolzano,,,,,,,,,,,
CARVI RENT SRL Noleggio Auto e Furgoni,Agenzia di noleggio auto,http://www.carvirent.com/,0464 090000,"Via Campagnole, 44",Rovereto,,info@carvirent.com,https,React,Non trovato,Aruba S.p.A.,50,62,92.00,Sì,No
SIXT Noleggio Auto Bari Stazione Centrale,Agenzia di noleggio auto,,02 9475 7979,Piazza Aldo Moro,Bari,,,,,,,,,,,
Autorent,Agenzia di noleggio auto,https://www.autorentbz.com/,333 772 2909,Piazza Don Bosco,Bolzano,,info@autorentbz.com,https,WordPress,No,SEEWEB s.r.l.,88,95,92.00,Sì,No
Auto Götsch - Noleggio Autovermietung,Agenzia di noleggio auto,http://www.autogoetsch.it/,0473 212219,"Via Nazionale, 78",Merano,,info@autogoetsch.it,http,ASP.NET,No,Retelit Digital Services S.p.A.,100,98,91.00,Sì,No
Alfieri Autonoleggio,Agenzia di noleggio auto,http://www.alfieriautonoleggio.com/,0438 23565,"Viale Italia, 170",Conegliano,,,https,React,Sì,Register.IT S.p.A,44,84,100.00,Sì,No
Funivie Monte Pivigna Spa,Funivia,https://www.meran2000.com/winter/,0473 279386,"44 Via Pivigna, Avelengo, BZ 39010",Falzeben,,meran2000@pec.it,https,ASP.NET,No,Retelit Digital Services S.p.A.,69,77,92.00,Sì,No
Autonoleggi Lucca,Agenzia di noleggio auto,https://www.autolucca.tn.it/,0461 828393,"Via Druso Livio, 5",Trento,,,https,React,Sì,Google LLC,73,81,100.00,Sì,No
"Hertz Merano, Sinigo - Via Nazionale 63 - c/o Top Garage",Agenzia di noleggio auto,,0473 449835,"Via Nazionale, 63",Merano,,,,,,,,,,,
Koflhof,Alloggi al coperto,http://www.koflhof.com/,0471 886932,"Eich Kofl, 4",Aldino,,info@koflhof.com,https,React,Sì,Neue Medien Muennich,44,90,100.00,Sì,No
Noleggio Auto Medio Lungo Termine - BiRent,Agenzia di noleggio auto,,338 184 3490,"Via S. Caterina, 45",Arco,,,,,,,,,,,
Alfieri Autonoleggio - Treviso (Silea),Agenzia di noleggio auto,https://www.alfieriautonoleggio.com/,0422 460103,"Via Internati 1943 - 1945, 39",Silea,,,https,React,Sì,Register.IT S.p.A,43,87,100.00,Sì,No
Autonoleggio Riva del Garda,Agenzia di noleggio auto,,331 925 6287,Via S.Alessandro,Riva del Garda,,,,,,,,,,,
Arcorent,Agenzia di noleggio auto,,081 073 9490,"Via Madonna dell'Arco, 232",Sant'Anastasia,,,,,,,,,,,
Rent and Go Sportservice Erwin Stricker Hafling,Noleggio sci,https://www.sportservice.bz/,0473 279390,"Partenza della cabinovia di, Via Falzeben, 220",Avelengo,,,https,ASP.NET,Sì,Servereasy Srl,39,51,85.00,Sì,No
Sicily by Car Bolzano,Agenzia di noleggio auto,,0471 153 1507,"Via G. Galilei, 10/H",Bolzano,,,,,,,,,,,
Artema Limousine Service,Agenzia di noleggio auto,http://www.artemaitalia.com/,0473 290940,"Via Roma, 131",Postal,,info@artemaitalia.com,https,React,No,Hetzner Online GmbH,83,100,100.00,Sì,No
Promotor Noleggi,Agenzia di noleggio auto,http://www.promotornoleggi.it/,0461 757366,"Via Roma, 15",Borgo Valsugana,,info@promotornoleggi.it,http,Shopify,No,Aruba S.p.A.,65,71,92.00,Sì,No
Autocentro 3000 noleggio e vendita autoveicoli,Agenzia di noleggio auto,,0461 754113,"Via Puisle, 27",Borgo Valsugana,,,,,,,,,,,
"Noleggio Auto Moto e Scooter Borgo Valsugana, Fourwheels Renting",Agenzia di noleggio auto,https://fourwheelsrenting.it/filiali-fourwheels-renting/filiale-di-borgo-valsugana/,388 167 6042,"Via Puisle, 27a",Borgo Valsugana,,filialeborgo01@fourwheelsrenting.it,https,Shopify,Sì,Hetzner Online GmbH,53,85,85.00,Sì,No
Associazione Turistica Avelengo Verano,Centro informazioni turistiche,http://www.hafling.com/,0473 279457,"Via S. Caterina, 2A",Avelengo,,,https,ASP.NET,No,Retelit Digital Services S.p.A.,21,50,92.00,Sì,No
BARCHETTI Trento,Concessionario Peugeot,,0461 382411,"Via di Madonna Bianca, 3",Trento,,,,,,,,,,,
Mec Service - Officina meccanica,Meccanico,,342 717 0244,"Via Roma, 47",Albiano,,,,,,,,,,,
Officina Meccanica di Pisetta Michele,Officina autoriparazioni,,338 902 6678,Via Roma,Albiano,,,,,,,,,,,
Albeca Auto Noleggio Breve e Lungo Termine,Agenzia di noleggio auto,http://albecaauto.it/,366 804 4596,"Str. Litoranea, 11129",Borgo Grappa,,albecaauto@libero.it,https,WordPress,Sì,Aruba S.p.A,44,54,85.00,Sì,No
Carrozzeria Albano Paolo,Autocarrozziere,,393 901 6814,Via Chiatona,Massafra,,,,,,,,,,,
ARCO TRANSFER NOLEGGIO AUTO CON CONDUCENTE NCC,Servizio taxi,http://www.arcotransfer.it/,320 065 1738,"Via Luigi Negrelli, 2",Arco,,transferarco@gmail.com,http,WordPress,No,WIIT AG,57,73,92.00,Sì,No
Noleggio Auto Matrimoni Lecce,Agenzia di noleggio auto,https://www.automatrimonisalento.it/,347 443 9134,"Via Pozzo, 37",Taviano,,automatrimonisalento@gmail.com,https,WordPress,No,Netsons Network,72,95,100.00,Sì,No
Autonoleggio Pantini Evio,Agenzia di noleggio auto,,0564 870694,"Strada Provinciale, Strada Amiatina 160",Orbetello,,,,,,,,,,,
"Manco Srl - Vendita, Officina e Carrozzeria autorizzata Renault e Dacia",Concessionario Renault,http://www.mancosrl.it/,0464 518204,"Via S. Caterina, 67",Arco,,info@mancosrl.it,https,Joomla,Sì,"HIVELOCITY, Inc.",55,44,83.00,Sì,No
Officina Marchi Snc Di Marchi Luciano E C.,Officina autoriparazioni,,0461 689208,"Via Roma, 47",Albiano,,,,,,,,,,,
Sarcatour,Agenzia di noleggio auto,http://www.sarcatour.it/,0464 504224,"Via Arco, 14",Ceniga,,,https,React,No,Amazon Technologies Inc.,44,53,83.00,Sì,No
Nolo Arco (TN),Servizio di noleggio attrezzature edili,http://www.mollofratelli.com/,0464 971850,"Via della Croseta, 43",Arco,,info@mollonoleggio.com,https,Shopify,Sì,Server Plan S.r.l.,47,63,85.00,Sì,No
Puntoford di Cesare A. Automobili,Rivenditore di auto usate,http://www.puntoford.it/,347 167 1481,"Viale Senatore Gaspare Pignatelli, 1",Grottaglie,,puntoford67@gmail.com,https,WordPress,No,Hostinger International Limited,46,49,92.00,Sì,No
"Car wash; Parking, Lavazho Gilberdo",Autolavaggio,,+355 69 206 0712,David Seleniasi Albano Romina,Vlorë,,,,,,,,,,,
TopRent Nals Autovermietung - Autonoleggio,Agenzia di noleggio auto,http://www.toprentnals.it/,338 375 9500,"Zollstraße, 4",Nalles,,,https,WordPress,Sì,Aruba S.p.A,61,91,92.00,Sì,No
Galdieri Rent Albignasego,Agenzia di noleggio auto,https://galdierirent.it/point/noleggio-lungo-termine-albignasego/,320 743 7565,"Vicolo Gela, 22",Zona Artigianale,,albignasego@galdierirent.it,https,React,No,OVH SAS,57,83,85.00,Sì,No
Autosystem Autonoleggio Bolzano,Agenzia di noleggio auto,https://www.autosystemspa.it/,0471 189 9569,"Via Luigi Galvani, 31",Bolzano,,info@autosystemspa.it,https,React,Sì,Aruba S.p.A. Network,70,66,69.00,Sì,No
DRIVALIA Mobility Store,Agenzia di noleggio auto,,0471 262984,"Marciapiede 1° Binario, Stazione Treni, Piazza della Stazione, 1",Bolzano,,,,,,,,,,,
Euromaster Albiangomme,Gommista,https://www.albiangomme.com/,0461 689520,"Via Roma, 57",Albiano,,info@albiangomme.com,https,React,Sì,Netsons s.r.l.,64,90,100.00,Sì,No
Bz Rent Srl,Agenzia di noleggio auto,https://www.bzrent.it/,0471 979212,"Via Alto Adige, 51",Bolzano,,info@bzrent.it,https,Angular,No,Google LLC,56,81,82.00,Sì,No
Noleggio auto Trento lungo termine,Agenzia di noleggio auto,https://www.noleggiamoauto.com/,349 640 5030,"PAOLAZZI MASSIMO, Via Fersina, 6/4",Trento,,massimo@paolazzi.net,https,Joomla,No,Aruba S.p.A.,44,61,92.00,Sì,No
Stenghele S.r.l.,Officina autoriparazioni,https://www.stenghelefratelli-lavarone.it/,0464 783172,"Via Trieste Fraz. Chiesa, 18",Lavarone,,stenghelesnc@tin.it,https,WordPress,No,Aruba S.p.A,64,87,85.00,Sì,No
Carrozzeria Andrian,Carrozzeria,,0471 510028,"Via del Sole, 12",Andriano,,,,,,,,,,,
Capurso Ciro,Agenzia di noleggio auto,,0883 542339,"Km. 30.225 Strada Provinciale 231, Andria, BT 76123",Andria,,,,,,,,,,,
Autonoleggi & Autotrasporti Toller,Servizio taxi,http://www.tollerfolgaria.com/,348 476 2007,"Via A. Maffei, 98",Folgaria,,info@tollerfolgaria.com,https,WordPress,No,Aruba S.p.A.,34,41,92.00,Sì,No
Europcar Barletta,Agenzia di noleggio auto,,0883 348940,"Via Andria, 140",Barletta,,,,,,,,,,,
Varisanoauto Di Varisano & Zagaria,Rivenditore di auto,,0883 292776,"Via Martiri di Piazza della Loggia, 37",Andria,,,,,,,,,,,
Officina Fraizingher - Service multimarca e Autonoleggio,Officina autoriparazioni,,0461 706737,"Via Giannettini, 4",Levico Terme,,,,,,,,,,,
Autonoleggio Cupido,Agenzia di noleggio auto,http://www.autonoleggiocupido.it/,320 061 2217,"Via B. Buozzi, 65a",Andria,,,https,WordPress,Sì,Hetzner Online GmbH,56,77,92.00,Sì,No
Euronoleggio Facile,Consulente,,375 613 5726,"Via Castagneto, 3",Vigolo Vattaro,,,,,,,,,,,
Palumbo Car srl,Rivenditore di veicoli a motore,,0883 565462,"Strada Provinciale 231 km 40,470",Andria,,,,,,,,,,,
Rent and Go - Andria,Agenzia di noleggio auto,http://rentandgo.online/,329 263 2814,"c/o Europark, Via Canosa",Andria,,iafter@libero.it,https,WordPress,No,IONOS SE,73,91,61.00,Sì,No
"New Drive Rent: noleggio auto, furgoni 9 posti e tanto altro.",Agenzia di noleggio auto,,338 234 4642,Via Ospedaletto,Andria,,,,,,,,,,,
World Car Service,Officina autoriparazioni,,347 844 9261,"Via Corato, 296",Andria,,,,,,,,,,,
Truck & Car Cassetta,Concessionario di camion,https://truckcarcassetta.it/,0883 950782,S.P. 231 KM 39.150 ex ss98 direzione Andria-Corato,Trani,,,https,WordPress,No,Hetzner Online GmbH,52,66,92.00,Sì,No
Galdieri Rent Andria,Agenzia di noleggio auto,https://galdierirent.it/point/noleggio-lungo-termine-andria/,0883 291299,"Via Milite Ignoto, 189",Andria,,andria@galdierirent.it,https,ASP.NET,No,OVH SAS,50,84,92.00,Sì,No
P3 - Parcheggio Lago di Braies,Area di parcheggio,,392 821 5596,"Unnamed Road, 39030",Braies,,,,,,,,,,,
Tourismusverein Pragsertal,Centro informazioni turistiche,http://www.pragsertal.info/,0474 748660,"Außerprags, 78",Braies,,info@pragsertal.info,http,ASP.NET,No,Retelit Digital Services S.p.A.,87,91,92.00,Sì,No
Auto Per Tutti Andria dei F.lli Nicolamarino Vincenzo e Riccardo,Rivenditore di auto,https://www.autopertuttiandria.it/,360 299 195,"SP231, KM 42/076",Andria,,8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com,https,React,Sì,Google LLC,67,96,0.00,Sì,No
P1 - Parcheggio Lago di Braies,Area di parcheggio,https://www.pragser-wildsee.it/parken/,347 490 0120,"Unnamed Road,39030, Frazione Braies di Fuori, 78",Braies,,,https,React,No,Contabo GmbH,37,97,100.00,Sì,No
FleetMobility,Agenzia di noleggio auto,http://fleetmobility.it/,0474 773894,"Via Dolomiti, 25/A",Dobbiaco,,info@fleetmobility.it,https,WordPress,Sì,SEEWEB s.r.l.,59,73,91.00,Sì,No
Garage Brennero 2,Area di parcheggio,,080 574 0754,"Via Brigata Bari, 134",Bari,,,,,,,,,,,
Pasticceria Trenker Luis Konditorei,Pasticceria,http://www.trenkerluis.com/,0474 748654,"Frazione S. Vito, 36",Braies,,info@trenkerluis.com,https,BigCommerce,No,OVH SAS,47,69,92.00,Sì,No
Fratelli Sacchet Sas,Meccanico e assistenza automobili,,0464 395504,"Via S. Biagio, 49",Brentonico,,,,,,,,,,,
Andreolli Autoservizi S.n.c.,Noleggio di autobus,http://www.andreolli.it/,348 600 4246,"Via II Maggio, 2/A",Brentonico,,info@andreolli.it,http,ASP.NET,No,Aruba S.p.A. Network,100,100,90.00,Sì,No
Steiner Touring GmbH,Azienda di trasporti in autobus,http://www.steinertouring.com/,0474 748674,"S. Vito, 31",Braies,,info@steinertouring.com,https,ASP.NET,No,Retelit Digital Services S.p.A.,82,70,92.00,Sì,No
Alpe Pragas,Negozio di prodotti alimentari per gourmet,http://www.alpepragas.com/,0474 749400,"Frazione Braies di Fuori, 38",Braies,,info@alpepragas.com,https,React,Sì,"Cloudflare, Inc.",46,94,92.00,Sì,No
Autogmanolio,Agenzia di noleggio auto,https://www.autogmanolio.com/,0835 981327,"Via Brennero, 32B",Policoro,,info@autogmanolio.com,https,Shopify,No,Netsons Network,36,14,85.00,Sì,No
MVAN - Vanlife gears & solutions,Vendita camper e roulotte,http://mvan.it/,351 396 5126,Via Balista,Brentonico,,,https,React,No,wix com inc,63,95,100.00,Sì,No
Carrozzeria Giovanazzi di Campara Carlo,Officina per la riparazione di motori elettrici,,0464 395285,"Via Mandram, 5",Brentonico,,,,,,,,,,,
braiesrent,Servizio di noleggio biciclette,https://www.braiesrent.com/,335 628 9344,"Via Stazione, 3",Villabassa,,alfred@braiesrent.com,https,React,No,OVH ISP,52,61,83.00,Sì,No
Mattuzzi Noleggio Autobus e Minibus,Agenzia di noleggio auto,http://www.mattuzzi.com/,0464 553044,"Localita' S. Tomaso, 67",Riva del Garda,,info@mattuzzi.com,http,React,No,Genesys Informatica S.r.l.,70,98,91.00,Sì,No
Artwood Customized Van,Negozio di forniture per camper,,340 627 8743,"Via F. Filzi, 11",Brentonico,,,,,,,,,,,
la palafitta,Noleggio barche,http://la-palafitta.com/,335 615 3031,St.Veit,Braies,,info@la-palafitta.com,https,Shopify,No,Hetzner Online GmbH,82,92,92.00,Sì,No
Pederzolli Denis,Agenzia di noleggio auto,,0461 568827,"Via Cesure, 18",Stravino,,,,,,,,,,,
Distributore Firmin Brentonico,Benzinaio,http://www.firmin.it/,0464 395437,"Viale S.Rocco, 1",Brentonico,,infofirmin@firmin.it,https,WordPress,No,Aruba S.p.A.,47,54,92.00,Sì,No
Peterlini Avio Autonoleggio,Agenzia di noleggio auto,,0464 684022,"Via Campagnola, 16",Avio,,,,,,,,,,,
Autofficina Carpi Mario,Officina autoriparazioni,,0464 395739,"Via Balista, 27",Brentonico,,,,,,,,,,,
BRENTONICO SKI,Località sciistica,http://www.brentonicoski.com/,377 167 8207,"Piazza Polsa, 1",Polsa,,info@brentonicoski.com,https,Shopify,No,Genesys Informatica S.r.l.,31,0,100.00,Sì,No
Hertz Autonoleggio - Hertz Autonoleggio - Rovereto Mori - Via Giacomo Matteotti 3c,Agenzia di noleggio auto,,0464 017254,"Via Giacomo Matteotti, 34",Mori,,,,,,,,,,,
Centro Snow Polsa,Noleggio sci,http://www.centrosnowboardpolsa.it/,335 283 755,"Piazza Polsa, 5",Polsa,,,https,WordPress,Sì,Contabo GmbH,48,85,92.00,Sì,No
BTService srl,Agenzia turistica sportiva,http://www.btservice.it/,340 071 1020,"Corso Trento, 1",Pinzolo,,info@btservice.it,https,ASP.NET,No,Tecnodata Trentina,61,68,83.00,Sì,No
Noleggio Auto Trento - Pulmini 9 posti,Agenzia di noleggio auto,https://www.noleggioautotrento.it/,328 977 5570,"V.le della Vittoria, 6",Rovereto,,,https,React,No,Aruba S.p.A.,55,67,92.00,Sì,No
Perini Franco,Agenzia di noleggio auto,http://www.autonoleggioperini.it/,0461 340031,"5, Localita' Fossati, Vezzano, TN 38070",Vezzano,,info@autonoleggioperini.it,http,ASP.NET,No,Aruba S.p.A.,49,86,82.00,Sì,No
Lucca s.r.l. - Noleggio auto e furgoni senza conducente - riparazione auto,Agenzia di noleggio auto,https://www.autolucca.tn.it/,0464 421313,"Via Antonio Balista, 6",Rovereto,,info@autolucca.tn.it,https,Wix,Sì,Google LLC,74,96,100.00,Sì,No
Autocarrozzeria Babini Luca & C. Snc,Carrozzeria,,0545 78101,"Via Corriera, 54",Barbiano,,,,,,,,,,,
Parcheggio Tre Chiese,Parcheggio gratuito,http://www.baddreikirchen.it/,0471 650055,Sportzone,Barbiano,,info@baddreikirchen.it,https,ASP.NET,No,Retelit Digital Services S.p.A.,71,93,92.00,Sì,No
MONDO NOLEGGI S.R.L.,Ufficio aziendale,http://mondonoleggi.com/,348 850 2476,"Loc. Spine, 7",Bolbeno,,info@mondonoleggi.com,https,WordPress,No,Hetzner Online GmbH,60,80,92.00,Sì,No
Nuova C.l.a.r. S.r.l.,Benzinaio,https://www.nuovaclar.com/,0545 78135,"Via Corriera, 19",Barbiano,,info@nuovaclar.com,https,WordPress,No,Aruba S.p.A.,64,89,77.00,Sì,No
CO.RA. SPA Sede Centrale,Negozio di ricambi per auto,http://www.coraitaly.com/,0545 78137,"Via Corriera, 14",Barbiano,,coraspa@pec.it,https,Joomla,Sì,Acantho S.p.a,38,76,85.00,Sì,No
Autonoleggio Con Conducente Barbi William,Agenzia di noleggio auto,http://www.autonoleggiobarbi.it/,335 741 3250,"Via Funo, 29",Funo,,,http,ASP.NET,No,Aruba S.p.A. Network,73,99,82.00,Sì,No
GoByron - Noleggio Auto,Agenzia di noleggio auto,https://www.gobyron.it/,080 214 3063,"SP70, km 1/2",Adelfia,,,https,React,No,"GoDaddy.com, LLC",100,79,85.00,Sì,No
Oberfallerhof,Appartamento per vacanza in affitto,http://oberfallerhof.it/,331 160 9387,"Saubach, 23",Barbiano,,info@oberfallerhof.it,https,Nicepage,No,Strato AG,50,62,85.00,Sì,No
Groff Tour - noleggio pullman - agenzia viaggi - rent a car,Noleggio di autobus,,0461 557515,Via C. Battisti,Baselga di Pinè,,,,,,,,,,,
Carrozzeria Conci,Centro per la revisione tecnica delle auto,,0461 557212,"Via Per Trento, 13",Baselga di Pinè,,,,,,,,,,,
Carrozzeria Tomasi Giuseppe,Carrozzeria,,0461 553057,"Via dei Fovi, 50",Baselga di Pinè,,,,,,,,,,,
AutoAnesi Di P.I. Domenico & C. sas,Officina autoriparazioni,,0461 557156,"Via C. Battisti, 38",Baselga di Piné,,,,,,,,,,,
Pension Kircher Sepp Barbian|Südtirol,Pensionato,https://www.kirchersepp.com/,0471 650074,"Via Rosengarten, 30",Barbiano,,info@kirchersepp.com,https,BigCommerce,No,INCUBATEC GmbH - Srl,56,62,85.00,Sì,No
Kasslatter Leonhard,Benzinaio,https://www.essofuelfinder.it/,0471 654194,"Via Kunter, 19",Barbiano,,,https,Angular,No,Akamai Technologies,47,56,85.00,Sì,No
Motor Point Pine' Di Avi Bruno,Officina autoriparazioni,,0461 557304,"Frazione Tressilla, 51",Baselga di Piné,,,,,,,,,,,
Officina Ferri Di Ferri Stefano,Officina autoriparazioni,,0545 79540,"Via Corriera, 46",Barbiano,,,,,,,,,,,
Camper Service Park Valle Isarco,Area di parcheggio,https://www.camperserviceparkisarco.it/,339 430 9191,"Via Brennero, Brennerstrasse, 6",Barbiano,,,https,React,No,Google LLC,60,99,92.00,Sì,No
