Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Pet lovers,Negozio di animali,,347 600 2585,"Via Isonzo, 45",Lizzano,,,,,,,,,,,
Supermercato DOK Ceglie Messapica,Alimentari,,0831 603398,Via Emilio Notte,Ceglie Messapica,,,,,,,,,,,
Amici per la coda,Negozio di animali,,349 522 5970,"Via S. Giovanni Bosco, 121",Brindisi,,,,,,,,,,,
T. E C. Di Torricella Vitalina E Colameo Giordano Snc,Negozio per animali,,0873 341430,Via Nuova Circonvallazione,San Salvo,,,,,,,,,,,
Cip & Ciop,Negozio di animali,,099 777 6945,"Via Vizzarro, 73",Taranto,,,,,,,,,,,
Creazioni Elisa - Cuscini e Cuccette per animali,Negozio per animali,http://www.lecreazionidielisa.it/,099 221 0601,Via Giacomo Leopardi,Sava,,,http,WordPress,No,Aruba S.p.A.,63,95,85.00,Sì,No
Parafarmacia Dr. Lacaita,Parafarmacia,,099 957 3621,"Via le Grazie, 57",Torricella,,,,,,,,,,,
Vanity Pet,Toelettatura di animali domestici,,320 119 0653,"Via Italia, 4",Latiano,,,,,,,,,,,
Tesori di Puglia,Alimentari,,329 565 5631,"Via Salento, 64",Latiano,,,,,,,,,,,
Lilly E Il Vagabondo Shop Di Bellanova Davide,Negozio per animali,,388 790 7692,"Via Galliano, 5",Torre Santa Susanna,,,,,,,,,,,
Aquatic Zoo,Negozio per animali,,080 893 7060,"Via Giuseppe Chiarelli, G H I, 8",Martina Franca,,,,,,,,,,,
Quel Pet Shop,Negozio per animali,,327 884 8963,"Via Tevere, 6",Squinzano,,,,,,,,,,,
Zooplanet Reggio Emilia,Negozio per animali,,0522 405523,"Via Daniele da Torricella, 56",Reggio Emilia,,,,,,,,,,,
Mister Dog,Negozio di animali,,333 677 3661,"Viale Indipendenza, 73",Mesagne,,,,,,,,,,,
La Magnolia Erboristeria di Summa Laura,Erboristeria,,349 133 2317,"Via Torre, 1",Latiano,,,,,,,,,,,
Animal's House,Negozio per animali,,080 431 5808,"Via Francesco Mauro, 27",Locorotondo,,,,,,,,,,,
Pet mania il supermercato degli animali,Negozio di animali,,346 406 7108,Via Mascagni Pietro,Lizzano,,,,,,,,,,,
AP Grooming - Scuola di Toelettatura Animali - Negozio di animali - Prodotti e Accessori,Negozio per animali,https://www.apgrooming.it/,0831 726128,"Via Cavour, 79",Latiano,,,https,ASP.NET,No,Aruba S.p.A,55,73,100.00,Sì,No
PARAFARMACIA PHARMASAN Dott.ssa Pamela,Parafarmacia e drogheria,,349 860 6080,"Via Ercole D'Ippolito, Via Roma",Latiano,,,,,,,,,,,
Eurospin - Latiano,Alimentari,,045 786 2000,Via della Libertà,Latiano,,,,,,,,,,,
Gli amici animali,Negozio per animali,,335 584 7649,"Via Liguria, 37",Cisternino,,,,,,,,,,,
Da 0 a 4 zampe,Negozio di animali,https://www.da0a4zampe.it/,338 125 7001,"Via V. Calò, 75",Grottaglie,,info@da0a4zampe.it,https,ASP.NET,No,Aruba S.p.A,60,83,100.00,Sì,No
ORME toelettatura e pet shop,Toelettatura di animali domestici,,327 537 8499,"Via Madonna del Favore, 6b",Fragagnano,,,,,,,,,,,
Natura Viva -Pet shop-Negozio animali,Negozio di animali,,345 596 3884,"Viale Aldo Moro, 1/b",Ostuni,,,,,,,,,,,
Scodinzoland,Negozio per animali,,099 652 5915,"Viale Virgilio, 113",Taranto,,,,,,,,,,,
Amazon Basin,Negozio di animali,https://www.amazonbasin.it/,334 878 4456,"Via Manduria, 110",Oria,,info@amazonbasin.it,https,Shopify,No,Serverplan S.r.l.,49,70,92.00,Sì,No
Mi fido di te,Negozio di animali,,329 762 1884,"Via Ippocrate, 4",Fasano,,,,,,,,,,,
LOVEPETS Tutto per gli animali,Negozio per animali,http://www.love-pets.it/,0383 896677,"Via Emilia, 51",Torricella Verzate,,info@love-pets.it,http,React,Sì,Aruba S.p.A. Network,32,50,83.00,Sì,No
Petruzzi Vito | Mangimi per animali - Concimi e Pellet,Negozio per animali,,080 489 0006,"Via del Miracolo, 184",Pozzo Faceto,,,,,,,,,,,
fauna market pet shop srl,Negozio di animali,,334 235 0449,"Strada Comunale 146, Contrada Calascione, 30",Locorotondo,,,,,,,,,,,
Beijing Shopping,Casalinghi,,377 393 9321,"Via Roma, 290",Fasano,,,,,,,,,,,
Joe Zampetti by Isola dei Tesori - Monopoli,Negozio per animali,,080 914 2230,"Viale Aldo Moro, 67/17",Monopoli,,,,,,,,,,,
Tigotà,Negozio di prodotti di bellezza e per il benessere,,080 439 1918,Via Roma,Fasano,,,,,,,,,,,
Natura Puglia,Alimentari,,345 220 6829,Via Giuseppe Traisci,Latiano,,,,,,,,,,,
Pink House Pet Distribution,Negozio di animali,http://www.pinkhousepetshop.it/,0832 325045,Via Pinco Centonze,Monteroni di Lecce,,info@pinkhousepetshop.it,http,WordPress,No,Aruba S.p.A. Network,35,64,85.00,Sì,No
Tropical Fauna Vendita Animali,Negozio di animali,,0831 339622,"Via Monsignor Luigi Mindelli, 50",Ostuni,,,,,,,,,,,
"Braccobaldo Shop - Pet Store, Toelettatura & SPA",Negozio per animali,http://www.braccobaldoshop.com/,368 289 277,"Via Suor Antonietta Zullino, 65",Francavilla Fontana,,,http,PrestaShop,No,Server Plan S.r.l.,55,71,83.00,Sì,No
Joe Zampetti by Isola dei Tesori Taranto,Negozio di animali,,099 737 9206,"V.le Liguria, 95c",Taranto,,,,,,,,,,,
Code Felici,Negozio per animali,,095 416513,"Via Fasano, 144",Gravina di Catania,,,,,,,,,,,
ZooPlanet Taranto,Negozio per animali,,099 593 3363,"Viale Virgilio, 144",Taranto,,,,,,,,,,,
GREENAGRI s.a.s. di Taurisano Martino & C.,Negozio di prodotti agricoli,http://www.greenagrilatiano.com/,347 199 7466,"Via Torquato Tasso, 12",Latiano,,greenagrilatiano@outlook.it,http,Shopify,No,"Cloudflare, Inc.",60,88,92.00,Sì,No
Sem for pets,Negozio di animali,,389 107 3982,"Via Roma, 83",Cisternino,,,,,,,,,,,
Leo’s pet store,Negozio di animali,,349 586 9769,"Via Pitagora, 40",Taranto,,,,,,,,,,,
Littlest Pet Shop,Negozio di animali,,099 400 3686,"Via Campania, 35/H24",Taranto,,,,,,,,,,,
Zoolandia,Negozio di animali,,099 459 0799,"Via Leonida, 8/C",Taranto,,,,,,,,,,,
Lillo e i vagabondi,Negozio per animali,,099 696 1319,"Via Mediterraneo, 35",Talsano,,,,,,,,,,,
LA CASA DI TOM pet shop di Saracino Antonio,Negozio per animali,,389 837 9529,"Circonvallazione dei Fiori, 255l",Lama,,,,,,,,,,,
The Pets House,Negozio di animali,,389 502 6481,"Via G. Oberdan, 52/d",Taranto,,,,,,,,,,,
Progetto Cane Pet Shop Taranto,Negozio per animali,,347 628 1682,"Via Regina Elena, 55",Taranto,,,,,,,,,,,
ANIMAL HOBBY,Negozio per animali,,099 231 3464,"Via Lombardia, 27",Taranto,,,,,,,,,,,
Lillo e i vagabondi - Taranto,Negozio per animali,,099 400 7006,"Via Cugini, 33",Taranto,,,,,,,,,,,
ANIMALANDIA,Negozio di animali,https://www.animalandiataranto.com/,347 945 0067,"Via Salina Piccola, 12",Taranto,,,https,WordPress,No,"Automattic, Inc",88,97,54.00,Sì,No
ART Grooming,Toelettatura di animali domestici,,379 260 6962,"Via S. Vito, 19",Carovigno,,,,,,,,,,,
CONAD CITY,Alimentari,,0831 095222,"Viale Foggia, 10",Carovigno,,,,,,,,,,,
Amore A 4 Zampe,Toelettatura di animali domestici,,379 263 4512,"Via Ostuni, snc",Carovigno,,,,,,,,,,,
Parafarmacia Padre Pio,Parafarmacia e drogheria,,329 188 5217,"Via Santa Sabina, 81",Carovigno,,,,,,,,,,,
Bruschi & Mavi Di Daniele Colucci,Negozio per animali,,380 154 8926,"Via Bainsizza, 67",Statte,,,,,,,,,,,
Safari Statte,Negozio di animali,,349 719 5204,"Corso Vittorio Emanuele III, 171",Statte,,,,,,,,,,,
PC Supermercato Despar,Alimentari,,0831 992400,"Via Santa Sabina, 60",Carovigno,,,,,,,,,,,
Giò fauna,Negozio di mangimi,,334 980 7627,"Via Manduria, n3",San Marzano di San Giuseppe,,,,,,,,,,,
Joe Zampetti by Isola dei Tesori - Fasano,Negozio di animali,,080 246 1789,"Via Artigianato, 62",Fasano,,,,,,,,,,,
Re Leone,Negozio per animali,http://www.releoneanimalstore.it/,080 441 3657,"Via Mignozzi, 10",Fasano,,releoneanimalstore@gmail.com,http,React,Sì,OVH SAS,59,68,85.00,Sì,No
Canarie,Negozio di animali,https://www.canarietaranto.it/,099 736 3323,"Via Emilia, 2",Taranto,,,https,WordPress,No,Aruba S.p.A.,83,80,85.00,Sì,No
Animal& Green,Negozio di animali,,099 331996,"Corso Italia, 160",Taranto,,,,,,,,,,,
La Fattoria degli Animali,Negozio per animali,,081 955467,"Via Papa Giovanni XXIII, 36",San Marzano Sul Sarno,,,,,,,,,,,
I Giardini di Ariel - Pet Shop Mangimi ed Accessori per animali,Negozio per animali,http://www.animalidomesticicarovigno.it/,339 449 6853,P.za Giovanni XXIII,Carovigno,,vitoirene@yahoo.it,http,ASP.NET,No,Aruba S.p.A,56,92,91.00,Sì,No
Bird Pet,Negozio di animali,,099 222 4686,"Viale G. Di Vittorio, 50",Grottaglie,,,,,,,,,,,
Baby Impronte,Negozio di scarpe,,099 593 1411,"Via Roma, 3",San Marzano di San Giuseppe,,,,,,,,,,,
Pelosi e Coccolosi - Pet Shop & Toelettatura,Negozio per animali,,349 084 9645,"SS16, angolo, Via Capomastro Michele Lotesoriere",Ostuni,,,,,,,,,,,
Empire of Pets,Negozio per animali,,327 066 9154,"Via Costantinopoli, 68",Pulsano,,,,,,,,,,,
Pet Garden,Negozio per animali,http://www.petgardentaranto.it/,099 731 4806,SP102,Leporano,,info@petgardentaranto.it,http,Joomla,No,Aruba S.p.A.,55,87,77.00,Sì,No
Only Pet,Negozio per animali,,389 004 8356,"Via Pietro Nenni, 23",Mesagne,,,,,,,,,,,
Pet Food Piazza Vittorio,Negozio per animali,,0831 162 5337,"Piazza Vittorio Emanuele II, 40",Mesagne,,,,,,,,,,,
Stile Cane Di Intermite Francesco,Negozio per animali,,099 561 2123,"Via Ennio, 163",Grottaglie,,,,,,,,,,,
Marra Francesco,Negozio per animali,,0831 779203,"Via Luigi Galvani, 14",Mesagne,,,,,,,,,,,
Dalla A alla Zampa,Negozio di animali,,342 190 3774,"Via Enrico Mattei, Via Lecce, 2",San Giorgio Ionico,,,,,,,,,,,
PETFARM,Negozio per animali,,0831 815465,"Via Quinto Ennio, 46/48",Francavilla Fontana,,,,,,,,,,,
Il Giardino degli Animali,Negozio per animali,https://www.ilgiardinodeglianimali.com/,080 442 6688,"Via Artigianato, 23",Fasano,,,https,Shopify,No,Aruba S.p.A.,54,76,92.00,Sì,No
Loconte Vito & C.,Negozio per animali,http://www.locontevito.com/,080 442 0671,"Traversa II dell'Industria, 44/46",Fasano,,vitoloconte1@virgilio.it,http,Hugo,No,Telecom Italia S.p.A.,43,77,75.00,Sì,No
La Faunistica,Negozio di animali,,329 828 8151,"Viale Giuseppe Abbadessa, 80",Francavilla Fontana,,,,,,,,,,,
Joe Zampetti by Isola dei Tesori - Francavilla Fontana,Negozio per animali,,0831 097315,"Via Camillo Benso Conte di Cavour, 134",Francavilla Fontana,,,,,,,,,,,
Evolution Pet,Negozio di animali,,0831 162 3717,"Via Giuseppe Caniglia, 16",Francavilla Fontana,,,,,,,,,,,
"LEADER DOGS Pet ""Shop , Toelettatura , Boutique . Mangimi Per Animali Domestici""",Assistenza per cani,,379 183 5953,"Via Torre Santa Susanna, 119",Oria,,,,,,,,,,,
EL.DOG toeletta&pet-shop,Toelettatura di animali domestici,,389 440 4562,"Via Giuseppe di Vittorio, 6",San Donaci,,,,,,,,,,,
Pelosetti Pet Shop,Negozio per animali,https://pelosettishop.it/,353 328 3124,"Via Giordano, 47",Francavilla Fontana,,,https,React,No,Server Plan S.r.l.,45,84,83.00,Sì,No
Arca PetShop,Negozio per animali,,327 838 1165,"Via Mesagne, 32",San Donaci,,,,,,,,,,,
GardenPet,Minimarket,,388 813 8131,"Via Raffaele Braico, 13",Ostuni,,,,,,,,,,,
ALPHA self beauty&dog shop,Negozio per animali,,351 551 4590,"Via Trieste, 22",San Pietro Vernotico,,,,,,,,,,,
Mondo Animali Di Cuppone Danila,Toelettatura di animali domestici,,329 569 9317,"Via Brindisi, 239",San Pietro Vernotico,,,,,,,,,,,
Al Mulino s.r.l.,Negozio per animali,http://www.almulinoshop.it/,0831 853412,"Via Barbaro Forleo, 5",Francavilla Fontana,,info@almulinoshop.it,http,ASP.NET,Sì,Aruba S.p.A.,38,59,77.00,Sì,No
Gli Amici di Chloè,Toelettatura di animali domestici,,349 298 5884,"Corso Umberto I°, 232",San Pancrazio Salentino,,,,,,,,,,,
Full Garden,Negozio per animali,http://www.fullgardenshop.it/,0831 986211,"Via Carlo Goldoni, 1/D",San Vito dei Normanni,,,http,Hugo,No,Online S.A.S.,54,93,100.00,Sì,No
Agritecnica s.r.l.,Negozio per animali,https://www.articolianimali.net/,0831 667115,"Via L. Galvani, 24",San Pancrazio Salentino,,agritecnicasrl@gmail.com,https,React,No,OVH SAS,19,49,77.00,Sì,No
Morbidi e Pelosi pet shop di Alessia Pia Martella,Negozio di animali,http://www.morbidiepelosi.it/,370 146 8430,"Via Tenente Nino Antelmi, 58",Ostuni,,morbidiepelosi@gmail.com,http,Basekit,No,Aruba S.p.A.,60,67,100.00,Sì,No
PET SHOP I TUOI PICCOLI AMICI,Negozio per animali,,347 689 0203,"Via Mesagne, 15",San Vito dei Normanni,,,,,,,,,,,
ANIMAL HOUSE di De Simei Paola,Negozio di animali,,329 116 1450,"Via Lecce, 210",San Pietro Vernotico,,,,,,,,,,,
Zampettando,Negozio per animali,,346 150 6254,Via Don Carlo Gnocchi,San Michele Salentino,,,,,,,,,,,
Cereal Colucci,Negozio di mangimi,,333 311 5390,"Via Mario da Fiori, 8",San Michele Salentino,,,,,,,,,,,
EROI A 4 ZAMPE di Sandra Costantini,Negozio di animali,https://www.eroia4zampeshop.it/,392 309 8301,"Via Mesagne, 94",San Pietro Vernotico,,eroia4zampeshop@libero.it,https,Magento,No,Aruba S.p.A.,57,56,92.00,Sì,No
prodotti per l'agricoltura Lerna Francesco,Negozio di prodotti agricoli,https://www.agrilerna.it/,334 191 0071,"Via Don Donato Spina, 19",San Michele Salentino,,info@agrilerna.it,https,React,No,Server Plan S.r.l.,65,75,83.00,Sì,No
Damale' di Miglietta Alessandro,Negozio di animali,http://www.damalepetshop.com/,389 099 3675,Via Arch. Giuseppe Zander,San Pietro Vernotico,,info@damalepetshop.com,http,Hugo,No,Hetzner Online GmbH,63,81,83.00,Sì,No
Zampaverde,Negozio di animali,,351 747 6433,"Via S. Pio X, 105",Squinzano,,,,,,,,,,,
Animal House di Capoccello Emanuela,Negozio di animali,,392 041 9234,"Via Brindisi, 170",Squinzano,,,,,,,,,,,
Il nostro mondo di Fortunato Ciarli,Negozio per animali,,348 799 0295,"Via Amalfi, 18",Cellino San Marco,,,,,,,,,,,
Animal Planet di Mosca Pina,Negozio per animali,,347 530 5681,"Corso Umberto, 85",Trepuzzi,,,,,,,,,,,
Fasiello PetShop,Negozio di mangimi,,0832 394161,"Via Vecchia Frigole, 25",Lecce,,,,,,,,,,,
Agri Pet,Negozio per animali,,0832 238937,"Via John Fitzgerald Kennedy, 95",Trepuzzi,,,,,,,,,,,
Tom and jerry pet shop Lecce,Negozio di animali,,0832 169 7974,"Via 95° Reggimento Fanteria, 70/b",Lecce,,,,,,,,,,,
Mister Battito Animale,Negozio di animali,,347 682 7280,"Via Potenza, 14",Villa Castelli,,,,,,,,,,,
TENERE IMPRONTE Toelettatura e shop,Servizio per la cura degli animali domestici,,324 860 3083,"Via D. Ligorio, 13",Villa Castelli,,,,,,,,,,,
Madagascar Animali Lecce,Negozio di animali,http://www.madagascaranimali.it/,328 022 1412,"Via Giovanni Andrea Coppola, 1",Lecce,,madagascaranimali@libero.it,http,Basekit,No,Aruba S.p.A.,56,70,92.00,Sì,No
Toelettatura Colpi di Coda,Toelettatura di animali domestici,,334 739 5454,"Via Giuseppe Verdi, 24",Presicce-Acquarica,,,,,,,,,,,
Cialde e capsule Store,Caffè,,377 129 1753,"Via Papa Pio XII, 3",Torchiarolo,,,,,,,,,,,
CONAD,Alimentari,,0833 781911,"S.S. 275, KM.25, SNC",Alessano,,,,,,,,,,,
Oceano,Negozio di animali,,0833 512380,"LE, Via Ombrone, 14",Casarano,,,,,,,,,,,
TOP DOG - TROPICAL WORLD,Negozio per animali,,0833 281509,"Via Gallipoli, 1",Alezio,,,,,,,,,,,
Pollice Verde - Vendita prodotti giardinaggio e per animali,Negozio di articoli per il giardinaggio,,0833 539683,Via Campo Sportivo,Specchia,,,,,,,,,,,
Piccolo Zoo,Negozio per animali,,0833 583305,"Via Luigi Pirandello, 74",Taviano,,,,,,,,,,,
CasAmica,Casalinghi,,351 869 6920,"SS275, 165",Alessano,,,,,,,,,,,
Sigma Superstore,Alimentari,,0833 204582,"Via Cappuccini, 45",Alessano,,,,,,,,,,,
Zoo Garden,Negozio per animali,,333 304 7691,Via Raffaello Sanzio,Copertino,,,,,,,,,,,
Per un pelo,Toelettatura di animali domestici,,327 586 7909,"Via dei Pellai, 72",Tricase,,,,,,,,,,,
Qua La Zampa Di Gerardi Federica,Negozio di mangimi,,338 138 8156,"Via Canonica, 47",Nardò,,,,,,,,,,,
Dog & Cat Market Di Stefanelli Natalina,Negozio per animali,,0833 771773,"Via Ottone Rosai, 24",Tricase,,,,,,,,,,,
AgriGarden,Negozio di articoli per il giardinaggio,https://www.agrigardenalessano.it/,0833 782205,"SS275, Snc",Alessano,,agrigardenbello@libero.it,https,React,Sì,Netsons Network,37,57,92.00,Sì,No
AgriAnimalStore,Negozio per animali,,376 084 6925,"Contrada Melica, snc",Racale,,,,,,,,,,,
Amici a 4 Zampe Dottoressa Rimo Sara,Negozio di animali,,348 488 2000,"Piazza Armando Diaz, 7",Taviano,,,,,,,,,,,
Sandrakan,Toelettatura di animali domestici,,327 189 0955,"Via Ciullo A. Medaglia D'Argento, 5",Presicce-Acquarica,,,,,,,,,,,
SALENTOPETFOOD,Negozio per animali,https://www.netpollwork.it/azienda/salento-pet-food/,329 704 5071,"Via Liborio Riccio, 12",Muro Leccese,,info@netpollwork.it,https,WordPress,Sì,Aruba S.p.A. Network,48,67,83.00,Sì,No
Proshop profumi e detersivi,Negozio di prodotti di bellezza e per il benessere,,0833 531536,"Via Scipione Sangiovanni, snc",Alessano,,,,,,,,,,,
Standar Cepam Snc,Alimentari,,0833 584375,"Via Marina, 60",Alliste,,,,,,,,,,,
Casa zoo,Negozio di animali,,340 577 3522,"Via Gioacchino Rossini, 61",Taviano,,,,,,,,,,,
Il Re Leone,Negozio per animali,,328 656 3534,"Via Achille palma, 8",Galatone,,,,,,,,,,,
Supermercato Famila,Alimentari,,0833 908181,"Via Addis Abeba, 50",Racale,,,,,,,,,,,
Love For Pet di Marta,Negozio per animali,,389 935 0296,"Via Aldo Moro, 38",Aradeo,,,,,,,,,,,
Molla L'Osso Srl S,Negozio per animali,,0831 339484,"Via Nino Sansone, 7",Ostuni,,,,,,,,,,,
Da Gerardo Agriemporio di Gerardo Nicolardi,Negozio di prodotti agricoli,,0833 544170,"Via Marina Serra, 37 quater",Tricase,,,,,,,,,,,
"Supermercato Manni, Alimentari & Biciclette",Alimentari,http://www.salenterra.com/,328 304 7357,"12 Italy, Via le Croci, 8",Alliste,,salenterra@gmail.com ,http,React,No,Tiscali SpA,56,46,92.00,Sì,No
Martucci Roberto,Negozio di acquari,,0833 551491,"Via S. Giovanni Bosco, 35",Racale,,,,,,,,,,,
ZooMania Casarano,Negozio per animali,https://zoo-mania.it/,340 171 1344,"SP334, 7",Casarano,,info@zoo-mania.it,https,WordPress,No,Netsons Network,63,63,92.00,Sì,No
Fantasy Garden Pet Shop,Vivaio,,333 283 6399,S.P,Vitigliano,,,,,,,,,,,
L'acquario,Negozio di animali,,0836 423981,"Via Roma, 19",Maglie,,,,,,,,,,,
Parafarmacia Lo Speziale,Parafarmacia e drogheria,,0836 192 2939,"Piazza Castello, 6",Andrano,,,,,,,,,,,
Supermercati Pantaleo,Negozio di alimentari,,327 575 2393,"Via Cesare Battisti, 2",Andrano,,,,,,,,,,,
Italy Zoo & Garden,Negozio per animali,,348 866 4982,Zona Industriale Zona P.I.P,Minervino di Lecce,,,,,,,,,,,
Argo Toelettatura & Pet-shop,Toelettatura di animali domestici,,347 103 0884,"Via Pomponio d'Urso, 38",Ruffano,,,,,,,,,,,
Animali D'Autore Di Rizzo Daniele,Negozio di animali,,392 129 2677,"Via Alcide de Gasperi, 32",Monteroni di Lecce,,,,,,,,,,,
ANIMAL WELLNESS - Dog Fitness & Nutrition,Nutrizionista,,329 137 0248,"Via Materdomini, 3",Arnesano,,,,,,,,,,,
Pelosilandia,Toelettatura di animali domestici,,392 309 2417,"Vico Vittorio Emanuele II, 14",Taviano,,,,,,,,,,,
Atlantic sas di Sciacovelli,Negozio di animali,http://www.atlapet.net/,080 574 6576,"Traversa II Glomerelli, 4",Bari,,,http,Shopify,No,"Cloudflare, Inc.",75,70,100.00,Sì,No
Agri Service - Tutto per noi piccoli animali,Negozio per animali,,389 882 0128,"Via Leverano, 40",Carmiano,,,,,,,,,,,
Shopping Dog,Negozio per animali,,0832 217479,"Via di Leuca, 31",Castromediano,,,,,,,,,,,
Family Pet,Negozio per animali,,351 186 3833,"Via Taranto, 39/C",Lecce,,,,,,,,,,,
L’Arca di Noè,Negozio di animali,,351 760 4040,"Via Rocco Scotellaro, 6",Lecce,,,,,,,,,,,
Rock 'N' Pets Di Liberio Mariangela,Negozio per animali,,340 479 4894,"Via Guglielmo Massaglia, 14",Lecce,,,,,,,,,,,
Rufee - Pet Friendly - Toelettatura & Shop per animali,Toelettatura di animali domestici,https://www.rufee.it/,329 391 1307,"Via Andria, 33",Corato,,,https,Shopify,No,"Cloudflare, Inc.",70,91,92.00,Sì,No
Scooby-Doo di Manca Piero,Negozio per animali,,320 791 1542,"Via Giovanni Pascoli, 41",Carmiano,,,,,,,,,,,
Joe Zampetti by Isola dei Tesori - Maglie,Negozio per animali,,0836 230510,"Piazza Oronzo De Donno, 21",Maglie,,,,,,,,,,,
Acquaristore.it,Negozio di acquari,http://www.acquaristore.it/,329 982 7332,"Via XXI Aprile, 71",Monteroni di Lecce,,,http,PrestaShop,Sì,Aruba S.p.A.,66,77,100.00,Sì,No
Di Tutto Supermercato Botrugno,Alimentari,,327 097 0607,Via Marco Biagi,Botrugno,,,,,,,,,,,
Pet Shop di Bove Valentina,Negozio per animali,http://dirsalento.it/prodotto-143122/PETSHOP---ARADEO-Lecce-Salento-Puglia.aspx,373 207 3384,Via Antonio Vivaldi,Aradeo,,,http,ASP.NET,No,Aruba S.p.A. Network,71,88,92.00,Stato Non Determinato,No
AgriBio Prodotti per l'Agricoltura,Fornitore di semi,,345 013 9169,"Via N. Sauro, 17",Botrugno,,,,,,,,,,,
Carluccio Cristina,Alimentari,,0836 997010,"7, Via Padre Giuliani, Botrugno, Le 73020",Botrugno,,,,,,,,,,,
Angelo,Negozio di animali,,328 467 6613,SP25,Lizzanello,,,,,,,,,,,
"TOELETTATURA DACCI UN TAGLIO - toeletta cani e gatti, mangimi e accessori",Toelettatura di animali domestici,,0836 312166,"Via Nicola Ferramosca, 143",Maglie,,,,,,,,,,,
FARMACIA RAONA della Dott.ssa Angela,Farmacia,,0836 318072,"P.zza San Giorgio, 33",Bagnolo del Salento,,,,,,,,,,,
Baldassarre Giorgio,Alimentari,,0836 411057,"Via Giovanni XXIII, 2",Bagnolo del Salento,,,,,,,,,,,
Tropicarium,Negozio di animali,,333 747 1112,"Via Costantinopoli, 15",Castrignano De' Greci,,,,,,,,,,,
Lillo e i Vagabondi by PLFarma,Negozio per animali,https://plfarma.it/,0836 660523,"Via Giuseppe di Vittorio, 9",Zollino,,,https,WordPress,No,One.com A/S,94,100,91.00,Sì,No
Mille Bolle di Gino Quarta - Negozio per Animali,Negozio per animali,,0832 244446,"Via Cavalieri di Vittorio Veneto, 25",Lecce,,,,,,,,,,,
Parafarmaciapet ®,Toelettatura di animali domestici,https://parafarmaciapet.com/it,080 883 1856,"Via Paolo Lembo, 3/A",Bari,,info@parafarmaciapet.com,https,Hugo,No,Hetzner Online GmbH,37,39,100.00,Sì,No
