Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Monica’s Piercing,Negozio di piercing,,080 408 6466,"Corso Vittorio Emanuele, 23",Triggianello,,,,,,,,,,,
Stefania tatuaggi,Negozio per tatuaggi e piercing,,0885 427089,"Viale Maria Santissima Ausiliatrice, 110",Cerignola,,,,,,,,,,,
Black Matter Tattoo Shop Campobasso,Negozio per tatuaggi e piercing,,335 160 6292,"Via Monte Santo, 38",Campobasso,,,,,,,,,,,
Venditto Maria Antonietta,Tabaccheria,,0881 554390,"Via Cairoli, 55",Celenza Valfortore,,,,,,,,,,,
Grillo Tattoo Supply,Negozio per tatuaggi e piercing,http://www.grillotattoosupply.it/,376 004 4949,"Via Vito Petruzzelli, 19/21",Foggia,,,http,Shopify,No,Aruba S.p.A.,66,79,92.00,Sì,Sì
Saints & Sinners,Studio di tatuaggi,,320 441 1942,"Via Sant'Antonio dei Lazzari, 5",Campobasso,,,,,,,,,,,
Black Cat Tattoo by Cinzia Santoro,Negozio per tatuaggi e piercing,,379 174 1096,"Via Benedetto Croce, 10",San Vito dei Normanni,,,,,,,,,,,
Golden Ink Studio,Studio di tatuaggi,,0874 195 6052,"Via Gianleonardo Palombo, 20",Campobasso,,,,,,,,,,,
Wild Spirit Tattoo e Piercing,Studio di tatuaggi,http://www.wildspirittattoo.it/,347 534 7344,"Via Annunziata, 42",San Vito dei Normanni,,,http,WordPress,No,Aruba S.p.A,93,100,91.00,Sì,No
"Accademia Estélite - Scuola di Trucco, Nails, Acconciatura e Tatuaggio",Scuola per estetiste,https://www.estelite.it/,080 321 2144,"Via Giuseppe Capruzzi, 184",Bari,,,https,Joomla,Sì,Interoute Telecommunications (UK) Ltd,18,23,85.00,Sì,No
Amedeo Dott Chinni Parafarmacia Alkimia Amedeo,Farmacia,,0881 963385,"Vico I Corso Umberto, 74",Deliceto,,,,,,,,,,,
Scapicchio Barbershop,Barbiere,,393 451 0133,"Corso Margherita, 17",Deliceto,,,,,,,,,,,
Rudy De Amicis Blood and Milk Tattoo Studio,Studio di tatuaggi,,347 683 9296,"Corso Vittorio Emanuele III, 78/A",Termoli,,,,,,,,,,,
Angela Smisek,Studio di tatuaggi,,340 994 7968,"Via Guglielmo Marconi, 10",Termoli,,,,,,,,,,,
Yomi Tattoo Studio,Studio di tatuaggi,,366 599 7446,"Via Antonio Altan, 46",San Vito al Tagliamento,,,,,,,,,,,
Mirko Pugliese Tattoo Atelier - Arte e Tatuaggi - Taranto e Valle D'Itria,Studio di tatuaggi,http://www.mirkopugliese.it/,349 497 7697,"Corso Vitt. Emanuele III, 31",Crispiano,,info@mirkopugliese.it,http,WordPress,Sì,Google LLC,55,62,100.00,Sì,No
Silver Angel Tattoo Studio di Calafiore Vincenzo,Studio di tatuaggi,http://www.vincenzocalafioretattoo.it/,340 726 7089,"Piazza 4 Novembre, 19",San Vito al Tagliamento,,info@vincenzocalafioretattoo.it,http,Joomla,No,Hetzner Online GmbH,55,40,92.00,Sì,No
Tattoo V8 | Studio Tatuaggi Termoli,Studio di tatuaggi,,380 344 6702,"Via Nicola Mascilongo, 42",Termoli,,,,,,,,,,,
Sangue e Lacrime Tattoo,Studio di tatuaggi,https://sangueelacrime.it/,347 418 4010,"Via G. Carducci, 2C",Campomarino,,,https,WordPress,No,Google LLC,80,94,92.00,Sì,No
Floating Flame,Studio di tatuaggi,,328 242 3673,"Via Attilio Gisotti, 1d",Trani,,,,,,,,,,,
Artevibrante Tattoo Studio & Art Gallery,Studio di tatuaggi,,081 1836 4152,"Via Casciaro, 8",Ischia,,,,,,,,,,,
Zeroinklab Tattoo studio,Studio di tatuaggi,,333 142 5779,"Corso Italia, 33",Marano di Napoli,,,,,,,,,,,
Barone Tattoo Studio,Studio di tatuaggi,,081 586 2162,"Via Giovanni Falcone, 17",Marano di Napoli,,,,,,,,,,,
B Side Tattoo - Vomero,Studio di tatuaggi,,320 641 6792,"Via Maurizio De Vito Piscicelli, 128",Napoli,,,,,,,,,,,
Wildink tattoo crew,Studio di tatuaggi,,081 1932 1462,"Via dei Tribunali, 136",Napoli,,,,,,,,,,,
tattoobersaglia,Studio di tatuaggi,,324 863 8514,Via Antonio Canova,Ischia di Castro,,,,,,,,,,,
Luka's Tattoo Piercing (only for appointment),Negozio per tatuaggi e piercing,,339 333 0911,"Via Pigna 76 NEGOZIO FRONTE STRADA INTERNO PARCO, Traversa Correale",Arenella,,,,,,,,,,,
Buena Suerte Tattoo e Piercing Studio,Negozio per tatuaggi e piercing,,392 504 4386,"Via Pisciarelli, 1G",Pozzuoli,,,,,,,,,,,
Loyalty Ink Studio,Studio di tatuaggi,http://loyalty.ink/,342 327 6301,"Via Dante, 23",Termoli,,,http,Shopify,No,"Cloudflare, Inc.",51,44,100.00,Sì,No
Luke Rux tattoo studio,Tatuatore,,392 043 9187,"Corso Giannone, 7",Rignano Garganico,,,,,,,,,,,
TATTOO PUB,Bar,,340 863 5485,"Largo dell'Euforbie, 13",Manfredonia,,,,,,,,,,,
Pink tattoo&piercing,Studio di tatuaggi,,333 918 2419,"Piazza Saverio de Bellis, 1/A",Castellana Grotte,,,,,,,,,,,
Camaleo Tattoo,Studio di tatuaggi,,329 774 2522,"Via Guglielmo Oberdan, 13",Pezze di Greco,,,,,,,,,,,
Monica Balzano,Studio di tatuaggi,,339 488 2572,"Via Santa Chiara, 15",Napoli,,,,,,,,,,,
Tattoo Point Studio,Studio di tatuaggi,http://www.tattoopointstudio.com/,081 400690,"Via Chiaia, 82",Napoli,,,http,WordPress,No,"Cloudflare, Inc.",60,61,100.00,Sì,No
Stay Ink Tattoo Studio,Studio di tatuaggi,,334 193 3648,"Via Leonardo Bianchi, 17",Napoli,,,,,,,,,,,
Bull Tattoo & Body Piercing Studio,Negozio per tatuaggi e piercing,http://www.bulltattoo.it/,081 039 0420,"Via dell'Epomeo, 467",Napoli,,bull2000@bulltattoo.it,http,WordPress,No,Aruba S.p.A.,56,94,77.00,Sì,No
INKLAM TATTOO STUDIO di Lamanna Fabio,Studio di tatuaggi,,379 278 4029,"Via Fontana Vecchia, 28A",Canosa di Puglia,,,,,,,,,,,
South Ink Tattoo Shop,Studio di tatuaggi,http://www.southinktattoo.com/,338 187 5311,"Via Miliscola, 157",Pozzuoli,,info@southinktattoo.com,http,Joomla,No,Aruba S.p.A.,47,69,92.00,Sì,No
AMERICAN MADE TATTOO di Michael Mazzone,Studio di tatuaggi,https://www.michaelmazzonetattoo.com/,340 972 0020,"V.le Grotta della Regina, 27 D",Torre A Mare,,utente@sitoweb.com,https,Joomla,Sì,OVH SAS,51,49,100.00,Sì,No
nanArt,Studio di tatuaggi,,333 704 2131,"Via Puglia, 5",Vieste,,,,,,,,,,,
Crossbone Studio Design,Studio di tatuaggi,,340 348 0570,"Via Giovanni Falcone, 18/b",Triggiano,,,,,,,,,,,
Anthony Tattoo Art di Vitantonio Mariani,Negozio per tatuaggi e piercing,,368 577 401,"Vico 2° di, Via Conella, A",Adelfia,,,,,,,,,,,
Artink Tattoo Studio di Flavio Dispoto,Studio di tatuaggi,,334 832 8866,"Via Don Vitangelo Dattoli, 5",Triggiano,,,,,,,,,,,
OLD INSIDE TATTOO di Francesco Cavaliere,Studio di tatuaggi,,351 656 0978,"Via Regina Margherita, 11",Modugno,,,,,,,,,,,
Fresh,Ristopub,https://freshapulianplace.com/,347 546 5709,"Via Forno, 32",Peschici,,,https,WordPress,No,Hostinger International Limited,66,77,92.00,Sì,No
In Chiostro - Tattoo Studio,Tatuatore,,339 374 0536,"Via Don Cesare Franco, 6R",Acquaviva delle Fonti,,,,,,,,,,,
Lotus Beauty di Loredana Papagni,Centro estetico,,0884 705794,"Via Vittorio Valeri, 13",Vieste,,,,,,,,,,,
Atavic Tattoo di Ugo Zuccaro,Studio di tatuaggi,,329 310 5655,"Via Capitano D'Angelo, 23",Rionero in Vulture,,,,,,,,,,,
Studio di Consulenza Fiscale e Tributaria dott. Raffaele Penna,Commercialista abilitato all'esercizio della professione,http://www.studiopenna.it/,0881 555075,"Via Torella, 8",Pietramontecorvino,,,http,WordPress,No,Aruba S.p.A. Network,87,93,92.00,Sì,Sì
Generazione Tattoo,Studio di tatuaggi,,0972 723067,"Via Giacomo Puccini, 24/B",Rionero In Vulture,,,,,,,,,,,
The Country Tattoo,Negozio per tatuaggi e piercing,,348 304 6310,Via Aldo Moro,Melfi,,,,,,,,,,,
ziro tattoo,Studio di tatuaggi,,389 423 4979,"Via Melfi, 2",Rapolla,,,,,,,,,,,
Mr.Painless Tattoo Rhodes,Studio di tatuaggi,https://mrpainless.com/,+30 2241 403330,Str. Griva 23,Rhodes,,info@mrpainless.com,https,WordPress,Sì,Hetzner Online GmbH,36,63,92.00,Sì,No
Marco Talone Tattoo,Tatuatore,,389 946 0906,"Via Filippo Corridoni, 155",San Cesareo,,,,,,,,,,,
Dna Tattoo di Daniela Leonzi,Studio di tatuaggi,,340 370 1984,"V.le Alcide de Gasperi, 11",Roseto degli Abruzzi,,,,,,,,,,,
Segnali da Inkiostro Tattoo,Studio di tatuaggi,,327 225 9071,"Via Ignazio Silone, 5",Roseto degli Abruzzi,,,,,,,,,,,
Questioni di Pelle Ink Art di Ilenia Serra,Studio di tatuaggi,,348 643 6144,"Via Guglielmo Marconi, 20",Palagiano,,,,,,,,,,,
B&B Giulimà,Bed & Breakfast,http://www.giulima.it/,340 121 2065,"Via A. Pertini, 35",Rocchetta Sant'Antonio,,info@giulima.it,http,WordPress,No,miXus - internetsolutions DE-DUS,44,64,92.00,Sì,No
Tiffany Di Carnevale Stefania,Salone da parrucchiere,,0882 681117,"Via Dante Alighieri, 31",Serracapriola,,,,,,,,,,,
Daniel San Tattoo,Negozio per tatuaggi e piercing,,338 767 7350,"Via Mannucci, 22",Serra de' Conti,,,,,,,,,,,
Madado Artetattoo,Studio di tatuaggi,,392 268 3808,"piazza 2 ottobre, n.29",Pratola Serra,,,,,,,,,,,
Un Raggio di Sole,Bed & Breakfast,,339 455 1488,"Corso Giuseppe Garibaldi, 96",Serracapriola,,,,,,,,,,,
In Cold Blood Tattoo Studio,Studio di tatuaggi,,391 426 2483,"Via F. Crispi, 20",Taranto,,,,,,,,,,,
Tattoo studio 14,Negozio per tatuaggi e piercing,,366 145 3923,Via Caudina,Sant'Agata de' Goti,,,,,,,,,,,
Saverio Schingaro Tattoo Shop,Studio di tatuaggi,,340 563 5642,"Via Marchese di Montrone, 104",Bari,,,,,,,,,,,
MALA SUERTE INK (TATTOO SHOP),Studio di tatuaggi,,351 392 4051,"Via dei Confezionisti, 7",Bisceglie,,,,,,,,,,,
Street art caffè,Lounge,,328 339 5570,"Via sold, Via Tenente Maggiore Vincenzo, 1",Stornara,,,,,,,,,,,
Tabaccheria Mike di Iagulli Francesca,Tabaccheria,,0885 431471,"PIAZZA DELLA REPUBBLICA, 9",Stornara,,,,,,,,,,,
The Hangover Drink & Food,Pub,,351 277 9381,"Piazza repubblica, 7",Stornara,,,,,,,,,,,
Arte & immagine I Parrucchieri,Parrucchiere,,329 419 5144,"Via felice Cavallotti, 4",Stornara,,,,,,,,,,,
Tan.Nico Stornara,Bistrò,,333 351 7967,"Via Settembrini, 19",Stornara,,,,,,,,,,,
A.S.D. BODY LIFE,Palestra,,329 225 2629,"Via Pietro Micca, 43",Stornarella,,,,,,,,,,,
Farmacia Simone Dott.ssa Chiara,Farmacia,,0885 437042,"Vico D'Annunzio, 9",Stornarella,,,,,,,,,,,
Noir Estetica,Centro estetico,,371 380 6418,"Via Madonna della Libera, 33",Vieste,,,,,,,,,,,
Tattoo Pusher,Studio di tatuaggi,,389 788 2977,"Via Geremia di Scanno, 45",Barletta,,,,,,,,,,,
Meeting,Bar,,380 381 0859,"Corso Manfredonia, 16",Zapponeta,,,,,,,,,,,
E C't' Meng!,Ristorante,,333 659 1300,"Via Antonio Montinaro, 42/44",Zapponeta,,,,,,,,,,,
Coiffeur Rosa,Parrucchiere,,380 755 7931,Via Roma,Zapponeta,,,,,,,,,,,
Chiesa San Michele Arcangelo,Chiesa cattolica,,0884 520275,Piazza Aldo Moro,Zapponeta,,,,,,,,,,,
Crystal Tattoo Studio,Studio di tatuaggi,,+48 503 963 469,Ordona 7,Katowice,,,,,,,,,,,
Steven Tattoo Artist,Studio di tatuaggi,,327 184 4541,"Via Tenente Ugo Granafei, 20A",Mesagne,,,,,,,,,,,
Stornara life aps,Associazione artistica,http://www.stornaralife.it/,334 188 1488,"Via Ettore Fieramosca, 6",Stornara,,stornaralife@gmail.com,http,React,No,Amazon Technologies Inc.,30,60,100.00,Sì,No
Van Thomas Tattoo Studio,Tatuatore,,340 212 9185,"Via Trento, 8",Acquaviva delle Fonti,,,,,,,,,,,
Essence di Rosa Baldassarre,Centro estetico,,347 708 1172,"Corso Vittorio Emanuele, 35",Adelfia,,,,,,,,,,,
Daniela Libero Trucco Permanente,Studio di tatuaggi,http://www.danielalibero.it/,329 811 8453,"Via Giovanni Amendola, 191/d",Bari,,,http,React,Sì,Google LLC,66,95,92.00,Sì,No
