Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Diamoci un taglio,Parrucchiere,,349 728 3303,"Via Roma, 27",Pietracatella,,,,,,,,,,,
Dennis Ottolenghi Parrucchieri,Parrucchiere,https://dennis-ottolenghi-parrucchieri0.webnode.it/,327 335 5303,"Via Guglielmo Marconi, 76",Colletorto,,contatto@esempio.it,https,React,No,Amazon Technologies Inc.,60,94,100.00,Sì,Sì
Million Hair,Salone da parrucchiere,,331 836 3914,"Via Aldo Moro, 10",Trinitapoli,,,,,,,,,,,
Idee Giovani Parrucchieri di Vincenzo Totaro,Parrucchiere,,333 927 6738,"Via Alfonso La Marmora, 14",Bovino,,,,,,,,,,,
Gesualdi Parrucchieri ‍ ️,Salone da parrucchiere,,0881 961234,"Via Roma, 9",Bovino,,,,,,,,,,,
Del Gaudio Express,Negozio di alimentari,,328 448 8820,Via 24 Maggio,Anzano di Puglia,,,,,,,,,,,
Barber Shop Scapicchio,Barbiere,,393 451 0133,"Corso Vittorio Emanuele, 28, Viale Regina Margherita, 17",Bovino,,,,,,,,,,,
Acconciature Venere Di Dota Rosanna,Salone da parrucchiere,,0881 553282,"Corso Giuseppe Garibaldi, 10",Casalvecchio di Puglia,,,,,,,,,,,
Bierrepi Snc - BENCENTER (Parrucchiera - Estetista - Solarium),Salone da parrucchiere,,0881 985088,"Via Camillo Benso Conte di Cavour, 13",Sant'Agata di Puglia,,,,,,,,,,,
La Barbieria del Dottore,Barbiere,http://www.labarbieriadeldottore.it/,371 353 2442,"Via Bari, 23",Lucera,,labarbieriadeldottore@gmail.com,http,WordPress,No,Netsons Network,63,80,92.00,Sì,No
Parrucchiere MC HairLab by Micol,Parrucchiere,,351 718 4464,"Viale Ortelli, 1",Anzano del Parco,,,,,,,,,,,
Angelo Niviera parrucchieri,Salone da parrucchiere,,080 202 0273,"Via Cesare Battisti, 43",Modugno,,,,,,,,,,,
Glamour Hair Salon di David Giannino,Salone da parrucchiere,,342 758 2035,"Via G. Verdi, 23",Campanarello,,,,,,,,,,,
Saponaro Fortunata,Salone da parrucchiere,,0831 513716,"Via Don Carlo Gnocchi, 71",Brindisi,,,,,,,,,,,
Parrucchiera Pippo Giuseppina,Salone da parrucchiere,,338 348 8716,Via Tevere,Villanova del Battista,,,,,,,,,,,
Parrucchiera • Hair Studio di Ada Tamborrino | Supersano,Salone da parrucchiere,http://www.adatamborrino.it/,333 538 2350,"Via Tito Minniti, 186/A",Supersano,,,http,React,No,Aruba S.p.A.,63,78,85.00,Sì,No
Alessandro Angiulli Parrucchieri Massafra,Parrucchiere,,334 819 2541,"Via Gian Lorenzo Bernini, 104",Massafra,,,,,,,,,,,
Farmacia Lepore Dr.ssa Maria Antonietta,Farmacia,http://www.farmacialepore.it/,0881 592090,Via Belvedere,Alberona,,,http,Odoo,No,Keliweb S.R.L,56,70,54.00,Sì,Sì
Guardia Medica Alberona,Medico di pronto soccorso,https://www.sanita.puglia.it/web/asl-foggia/continuita-assistenziale,0882 200963,"Via Mancini, 1",Alberona,,icon-toggle-nav-@2x.png,https,ASP.NET,No,InnovaPuglia SpA,55,59,92.00,Sì,No
Bitetto Parrucchieri,Salone da parrucchiere,http://www.bitettoparrucchieri.it/,351 845 1881,"Via Alberotanza, 43",Bari,,info@bitettoparrucchieri.it,http,Hugo,No,Telecom Italia S.p.A.,53,61,75.00,Sì,No
Candela Francesco,Barbiere,,328 807 9295,"Corso Vittorio Emanuele II, 289",Roma,,,,,,,,,,,
Mondoevita Di Capobianco Patrizia,Salone da parrucchiere,,339 623 3260,"Via Roma, 77",Castelluccio dei Sauri,,,,,,,,,,,
I Candela,Parrucchiere,,347 779 8414,"Via Portacatena, 49",Salerno,,,,,,,,,,,
Parrucchiera Patrizia,Parrucchiere,,0882 646372,"Via Orto Ulivi, 22",Apricena,,,,,,,,,,,
Alberto Russo barber shop,Salone da parrucchiere,,339 604 9905,"Via Tenente Carlo Marrese, 8",Candela,,,,,,,,,,,
Glow Up by Gemma Hair MakeUp Artist,Parrucchiere,,392 462 5367,"Via E. Fermi, 46",Venticano,,,,,,,,,,,
Undiavolopercapello Lory&Ily,Salone da parrucchiere,,388 814 1868,"Via Roma, 18",Castelluccio dei Sauri,,,,,,,,,,,
Parrucchiere Adriano,Salone da parrucchiere,,349 451 1962,Via Cesare Battisti,Apricena,,,,,,,,,,,
Anthony Line,Parrucchiere,,328 481 7913,"Via Pier delle Vigne, 8",Apricena,,,,,,,,,,,
Acconciature di Tendenza di Filomena Lombardozzi,Salone da parrucchiere,,347 010 2819,"Via Armando Diaz, 40",Apricena,,,,,,,,,,,
BARBER CIARFAGLIA STYLE,Barbiere,,350 109 3802,Via Giovanni Amendola,Apricena,,,,,,,,,,,
Future Acconciature Hair & Beauty di Razionale,Salone da parrucchiere,,346 085 3246,"Via P. Giannone, 7",Apricena,,,,,,,,,,,
annamariaparrucchiera,Salone da parrucchiere,,334 194 8855,"Via Battipaglia, 15",Apricena,,,,,,,,,,,
Rutigliano Barber Studio,Barbiere,,342 633 3902,"Via Bruno Buozzi, 34",Apricena,,,,,,,,,,,
Parrucchiere uomo da Rino,Salone da parrucchiere,,329 623 6440,"Via Cesare Battisti, 16",Apricena,,,,,,,,,,,
REVOLUTION LINE SRLS di GIUSEPPE DI BARI,Profumeria,,0882 645105,"Via Cesare Battisti, 12",Apricena,,,,,,,,,,,
Revolution Hair by Rocco,Parrucchiere,,329 947 9704,"Via Borgo, 22",Castelluccio Valmaggiore,,,,,,,,,,,
Malisy Beauty Center,Centro estetico,,348 295 2078,"Via Padre Pietro, 6",Apricena,,,,,,,,,,,
Francesca Franco,Parrucchiere,,347 927 3139,"Via S. Nazario, 12",Apricena,,,,,,,,,,,
Michela Russo Parrucchieri,Parrucchiere,,0885 324180,"Via Fratelli Rosselli, 44",Cerignola,,,,,,,,,,,
CHÉRI Alessia Sorbo,Parrucchiere,,375 673 1271,"VIA SS AUSILIATRICE, 155",Cerignola,,,,,,,,,,,
MelaVerdeBio Apricena,Negozio di prodotti di bellezza e per il benessere,,351 388 5956,"Via Roma, 37A",Apricena,,,,,,,,,,,
Farmacia Margiotta Snc,Farmacia,,0881 982024,"48 Strada St. 91 Bis, Anzano Di Puglia, FG 71020",Anzano di Puglia,,,,,,,,,,,
Loreto Coiffeur,Salone da parrucchiere,,0885 424214,"Via Benedetto Cairoli, 36",Cerignola,,,,,,,,,,,
Carnaby Street by Angelo Dipaola,Salone da parrucchiere,,338 544 0557,"Via Plebiscito, 41",Cerignola,,,,,,,,,,,
Tusiano hairbeautyspa.concept,Parrucchiere,http://tusianoconcept.it/,0882 335245,"Via Emanuele De Deo, 28",San Severo,,,http,React,No,"GearHost, Inc.",72,95,92.00,Sì,No
Revolution Style,Parrucchiere,,333 987 1084,"Via Milazzo, 3",Cerignola,,,,,,,,,,,
Naïf Haïrstylist Apricena di Renata Diella,Parrucchiere,https://www.naifhairstyle.it/,380 791 9436,"Via Bruno Buozzi, 15/17",Apricena,,,https,React,Sì,Aruba S.p.A. Network,54,80,92.00,Sì,No
Hc Milano Parrucchieri - Anzano,Salone da parrucchiere,https://hc-milano.it/,031 634 5081,"Via Provinciale, 2",Anzano del Parco,,info@hcmilano.eu,https,WordPress,No,Hetzner Online GmbH,37,61,85.00,Sì,No
Lucia Pellegrino Hair & Beauty,Parrucchiere,,320 034 9380,"Via Giovanni Falcone, 42",Cerignola,,,,,,,,,,,
Vincenzo Iuspa Parrucchieri,Salone da parrucchiere,https://vincenzoiuspaparrucchieri.setmore.com/,0881 317230,Corso Carmelo Barbato,Sant'Agata di Puglia,,vincenzoiuspaparrucchieri@gmail.com,https,Next.js,Sì,Google LLC,47,59,100.00,Sì,No
Alberto Magnifico Consulente D'immagine.,Salone da parrucchiere,,0885 416676,"Via S. Domenico Savio, 13",Cerignola,,,,,,,,,,,
SALONE DI BELLEZZA E ACCONCIATURE DI LOREDANA TEASTO,Salone da parrucchiere,,349 065 4016,"Via Ofanto, 19",Cerignola,,,,,,,,,,,
Lello Catucci Parrucchiere Uomo,Salone da parrucchiere,,329 272 3880,"Via S. Francesco D'Assisi, 2",Cerignola,,,,,,,,,,,
THREE BARBERS STYLE s.c. Giuseppe Papa,Parrucchiere,,329 456 2005,"Piazza Santa Barbara, 5",Cerignola,,,,,,,,,,,
Cianci Laura,Salone da parrucchiere,,0885 426695,"Via Ariano, 8",Cerignola,,,,,,,,,,,
Russo parrucchiere Redken Colorist,Parrucchiere,,330 806 148,"Via Trapani, 23",Cerignola,,,,,,,,,,,
Tiffany Di Carnevale Stefania,Salone da parrucchiere,,0882 681117,"Via Dante Alighieri, 31",Serracapriola,,,,,,,,,,,
Hair Fantasy,Salone da parrucchiere,,347 624 4096,"Via Mancinelli, 15",Chieuti,,,,,,,,,,,
Parrucchiere Michele,Salone da parrucchiere,,328 834 6124,"Via Fornaciari, 15",Serracapriola,,,,,,,,,,,
Barbershop,Barbiere,,351 639 7925,"Corso Giuseppe Garibaldi, 77",Serracapriola,,,,,,,,,,,
Farmacia De Rosa,Farmacia,,0882 689608,"Corso S. Giorgio, 6",Chieuti,,,,,,,,,,,
Fabrizio d’Errico HairDresser,Salone da parrucchiere,,351 565 0041,"Via Dante Alighieri, 39A",Serracapriola,,,,,,,,,,,
Vanity Hair - Parrucchiere - Cerignola,Parrucchiere,,349 086 8982,"Parco della Mezzaluna, Via Gubbio, 13",Cerignola,,,,,,,,,,,
MARKET Fam. D'ERMES,Alimentari,,329 609 0440,"Corso Giorgio Castriota Skanderbeg, 50/52",Chieuti,,,,,,,,,,,
Salone Dino Orlando,Salone da parrucchiere,,349 475 4436,"Corso Giuseppe Garibaldi, 142",Serracapriola,,,,,,,,,,,
Guido Siricolo,Salone da parrucchiere,,0882 681603,"Via Giannone, 6",Serracapriola,,,,,,,,,,,
Piacere & Piacersi,Salone da parrucchiere,https://www.extensions-capelli.it/places/piacere-piacersi-parrucchiere-extensions-cerignola/,347 269 6916,"Via Vincenzo Gioberti, 25",Cerignola,,info@greatlengthspoint.it,https,React,No,Server Plan S.r.l.,77,96,92.00,Sì,No
Antonella Metta - Acconciatore,Salone da parrucchiere,https://www.antonellametta.com/,342 002 6020,"Viale di Levante, 87",Cerignola,,,https,Shopify,Sì,Google LLC,63,66,82.00,Sì,No
Barber75,Salone da parrucchiere,,350 188 1198,"Via Giannone, 6",Serracapriola,,,,,,,,,,,
Lavista Alfonsina,Salone da parrucchiere,,0881 963138,"Via Trieste, 21",Deliceto,,,,,,,,,,,
Parrucchiera Da Dina,Salone da parrucchiere,,347 180 0921,"Via S. Vincenzo, 5",Faeto,,,,,,,,,,,
erinniohairstyle,Parrucchiere,,393 511 5406,"Viale Giuseppe Di Vittorio, 14",Cerignola,,,,,,,,,,,
Il Bello Delle Donne,Parrucchiere,,349 756 5195,"Via Regina Margherita, 56",Faeto,,,,,,,,,,,
Mademoiselle Parrucchiere di Sabrina Prete,Salone da parrucchiere,,339 429 4978,"Via Giacinto Azzariti, 77",San Vito dei Normanni,,,,,,,,,,,
Di Taranto Antonietta,Parrucchiere,,0881 914058,"Vico II S. Rocco, 5",Deliceto,,,,,,,,,,,
I Love Hair Parrucchieri,Salone da parrucchiere,,0831 198 1767,"Via Dante Alighieri, 54/56",San Vito dei Normanni,,,,,,,,,,,
Arte & Immagine,Parrucchiere,,393 483 0122,"Via Fontana Nuova, 10",Deliceto,,,,,,,,,,,
Bifaro Parrucchiere,Parrucchiere,,345 661 7999,"Via Calvario, 2",San Vito dei Normanni,,,,,,,,,,,
Comune di Celle di San Vito,Municipio,,0881 972031,"Via Roma, 74",Celle di San Vito,,,,,,,,,,,
Studio 24 Parrucchieri,Parrucchiere,,320 765 0637,"Via Monsignor Armando Fares, 3",Foggia,,,,,,,,,,,
reStyle Parrucchieri,Salone da parrucchiere,,0881 310653,"Via Paolo Telesforo, 31",Foggia,,,,,,,,,,,
Irma&Chiara Parrucchieri,Salone da parrucchiere,,0872 619022,"Via Nazionale Adriatica, 9",San Vito Chietino,,,,,,,,,,,
Carlo Parrucchieri,Salone da parrucchiere,,320 805 2707,"Viale Mahatma Gandhi, 38/40",Foggia,,,,,,,,,,,
Giuseppe Consoletti Parrucchieri,Parrucchiere,,0881 580592,"Via, Viale Ignazio d'Addedda, 444/446/448",Foggia,,,,,,,,,,,
Nuova Immagine Di Contestabile Anna E Cardone Savina S.N.C.,Salone da parrucchiere,,0881 636505,"Via Zuretti, 3",Foggia,,,,,,,,,,,
Enzoparrucchiereuomo,Parrucchiere,,360 373 229,"Via Domenico Caldara, 24",Foggia,,,,,,,,,,,
Stella & Ivano Parrucchieri,Salone da parrucchiere,,0881 758123,"Via Salvatore Tugini, 80",Foggia,,,,,,,,,,,
Raffaella Rinaldi Hair & Hestetic,Salone da parrucchiere,,0881 174 4630,"Via Vincenzo Gioberti, 64",Foggia,,,,,,,,,,,
Maison Marval,Parrucchiere,,0881 178 7219,"Via Michele Papa, 16",Foggia,,,,,,,,,,,
CURCI PARRUCCHIERI SPECIALIST GINO CURCI SIMONE CURCI,Parrucchiere,,0881 310121,"Viale Ignazio d'Addedda, 63",Foggia,,,,,,,,,,,
Parrucchieri LA DIFFERENZA Foggia,Salone da parrucchiere,,338 390 2008,"Via Carlo Ciampitti, 101",Foggia,,,,,,,,,,,
Farmacia dr Scardigno Michele,Farmacia,,0882 463327,"Piazza Sandro Pertini, 7",Isole Tremiti,,,,,,,,,,,
Acconciare Di Tricarico Agnese,Salone da parrucchiere,,0884 995257,"via C. Colombo, 182",Ischitella,,,,,,,,,,,
Deluxe Hair Saloon,Salone da parrucchiere,,388 951 9611,"Via A. Canova, 1",Cellino San Marco,,,,,,,,,,,
Menonna Girolama,Salone da parrucchiere,,0884 995305,"Via Brig. Luigi Falco, 5",Ischitella,,,,,,,,,,,
Curci Parrucchieri & Estetica,Parrucchiere,http://www.curciparrucchieri.com/,0881 619692,"Via Mario Natola, 8",Foggia,,,http,WordPress,No,Aruba S.p.A.,57,94,61.00,Sì,No
Maria Grazia Fashion Style,Salone da parrucchiere,,366 522 4034,"Via Michele Zannotti, 17",Ischitella,,,,,,,,,,,
Umberto D'Aloia - Negozi Di Bellezza,Salone da parrucchiere,,0882 420157,"Via G. Boccaccio, 22",Lesina,,,,,,,,,,,
Francesca Conte Parrucchieri,Salone da parrucchiere,,380 472 5943,"Corso Umberto I, 25",Lesina,,,,,,,,,,,
Veronica by Lauriola Parrucchieri,Salone da parrucchiere,,0884 514080,"Via Luigi Allegato, 108",Manfredonia,,,,,,,,,,,
Prestige Hair Stylist,Parrucchiere,,388 478 5467,"Corso Vittorio Emanuele, 105",Lesina,,,,,,,,,,,
ChriLù parrucchieri,Salone da parrucchiere,,0884 599115,"Via Martiri di Cefalonia, 61A/B",Manfredonia,,,,,,,,,,,
Salone da leo,Barbiere,,327 176 5496,"Corso Italia, 5",Lesina,,,,,,,,,,,
Midart Parrucchiera di Michela e Daniela,Salone da parrucchiere,,0884 536674,"Via Galileo Galilei, 107",Manfredonia,,,,,,,,,,,
Iaconeta Group Parrucchiere,Salone da parrucchiere,,0884 588543,"Via delle Antiche Mura, 96",Manfredonia,,,,,,,,,,,
Le Noci Parrucchieri unisex,Parrucchiere,,0884 661745,"Corso Roma, 179/181",Manfredonia,,,,,,,,,,,
Parrucchiere Nicola Prota,Parrucchiere,,0884 661481,"Viale Aldo Moro, 1",Manfredonia,,,,,,,,,,,
LORY IMMAGINE E BELLEZZA,Salone da parrucchiere,,338 228 8354,"Lungomare del Sole, 16",Manfredonia,,,,,,,,,,,
New Style Acconciature,Salone da parrucchiere,,0884 660256,"Via della Croce, 1/G",Manfredonia,,,,,,,,,,,
Lunà Parrucchieri,Parrucchiere,,0884 662663,"Via Scaloria, 147",Manfredonia,,,,,,,,,,,
LN Parrucchieri,Parrucchiere,,0884 090202,"Via S. Lorenzo, 161",Manfredonia,,,,,,,,,,,
Deluxe Hairstyle,Parrucchiere,,0884 582709,"Via Arcivescovado, 12",Manfredonia,,,,,,,,,,,
RT HAIR LAB,Parrucchiere,,388 829 6195,"Via Antonio Gramsci, 15",Manfredonia,,,,,,,,,,,
"Coiffeur ""Fradino"" di Armillotta Francesco",Barbiere,,347 768 4116,"Via Giantommaso Giordani, 40",Mattinata,,,,,,,,,,,
Parrucchieri Alter Ego 2.0 Luxury Bio Salon,Salone da parrucchiere,,0884 597643,"Viale dell'Arcangelo, 12",Manfredonia,,,,,,,,,,,
Pietro Le Noci,Salone da parrucchiere,,0884 277357,"Vico Alessandro Delli Santi, 99P",Manfredonia,,,,,,,,,,,
Malliá hair studio,Parrucchiere,,351 357 8021,"Via delle Antiche Mura, 124",Manfredonia,,,,,,,,,,,
Manuel Parrucchiere uomo-donna,Salone da parrucchiere,,0884 559451,"Via Luigi Zuppetta, 2",Mattinata,,,,,,,,,,,
Artuso Pasquale,Salone da parrucchiere,,0884 530227,"Viale Giuseppe di Vittorio, 69",Manfredonia,,,,,,,,,,,
Scarano Sara P.I.,Salone da parrucchiere,,0884 559233,Via Giantommaso Giordani,Mattinata,,,,,,,,,,,
MARELINA COIFFEUR,Salone da parrucchiere,,348 582 9822,"Via Luigi Zuppetta, 44",Mattinata,,,,,,,,,,,
Parrucchieri Beautiful,Salone da parrucchiere,,0884 660467,"Via Vittor Pisani, 8",Manfredonia,,,,,,,,,,,
Glamhair Parrucchieri,Salone da parrucchiere,http://www.glamhair.it/,0884 536844,"Corso Roma, 153",Manfredonia,,info@glamhair.it,http,WordPress,No,Aruba S.p.A. Network,59,45,85.00,Sì,No
Monterisi Parrucchieri,Salone da parrucchiere,,327 676 7649,"Via Guglielmo Marconi, 158",Mesagne,,,,,,,,,,,
Ferramenta E Materiali Edili Carmelo Volpe,Ferramenta,,0881 983246,"Via Mancini, 119",Monteleone di Puglia,,,,,,,,,,,
Hair chic Barber shop,Barbiere,http://www.hairchicbarbershop.it/,327 021 8221,"Via Giacomo Matteotti, 99",Foggia,,hairchicbarbershop@gmail.com,http,WordPress,No,Server Plan S.r.l.,45,51,85.00,Sì,No
Tina Leone,Salone da parrucchiere,,080 362 0599,"Via Papa Giovanni XXIII, 23",Ruvo di Puglia,,,,,,,,,,,
Parrucchiere Per Signora Onde E Ricci Di Dotolo Delia,Salone da parrucchiere,,0825 881165,CONTRADA PATIERNO 64,Ariano Irpino,,,,,,,,,,,
MONTELEONE Parrucchiere,Parrucchiere,,02 9849 1392,"Via Vincenzo Monti, 9",San Giuliano Milanese,,,,,,,,,,,
KreAttivi Parrucchieri,Salone da parrucchiere,https://www.kreattiviparrucchieri.it/,0881 713273,"Piazza De Carolis, 13",Foggia,,kreattivi.parrucchieri@gmail.com,https,Joomla,No,Aruba S.p.A.,42,91,100.00,Sì,No
Leva Michele,Salone da parrucchiere,,0881 984368,"Via Guiseppe Garibaldi, 22",Sant'Agata di Puglia,,,,,,,,,,,
Guerrieri Raffaele,Negozio di alimentari,,0881 551166,"Via Vittorio Alfieri, 6",Motta Montecorvino,,,,,,,,,,,
PARRUCCHIERE I BIKERS,Barbiere,http://www.parrucchiereibikers.it/,0881 200175,"Parrucchiere I bikers, Via Martiri di Via Fani, 28",Foggia,,,http,WordPress,No,Keliweb S.R.L,55,56,77.00,Sì,No
Magia dei Capelli,Salone da parrucchiere,,340 979 2409,"Via Santini, 11-13",Ruvo di Puglia,,,,,,,,,,,
Barberia Petrelli - Carmiano,Barbiere,,329 354 3711,"Via Cesare Battisti, 14",Carmiano,,,,,,,,,,,
Dahlia Parrucchiere,Parrucchiere,,371 623 8140,"Piazza Monsignor Idda, 5",Villanova Monteleone,,,,,,,,,,,
Mario moda capelli Barbiere - Parrucchiere - Specialista nel riequilibrio cute e capelli,Parrucchiere,http://www.mariomodacapelli.com/,0881 635914,"Via dell'Immacolata, 93",Foggia,,info@mariomodacapelli.com,http,MODX,No,Server Plan S.r.l.,55,68,92.00,Sì,No
HAIR STUDIO ACCONCIATURE,Parrucchiere,,328 723 2544,"Vico Giuliano, 5",Pietramontecorvino,,,,,,,,,,,
Nunzia Altamura,Salone da parrucchiere,,080 972 3483,"Via de Palo Saverio, 105",Ruvo di Puglia,,,,,,,,,,,
Farmacia Garruto Dr. Rocco,Farmacia,,0881 551456,"Piazza Aldo Moro, 1",Motta Montecorvino,,,,,,,,,,,
IL BELLO DELLE DONNE,Parrucchiere,,328 257 5209,"Largo dell'Ariella, 87",Volturino,,,,,,,,,,,
Corvaglia Barber Shop - Lecce,Barbiere,,329 746 5012,"Via Giammatteo, 10",Lecce,,,,,,,,,,,
The Modè | Barber Shop Squinzano | Parrucchiere per uomo,Barbiere,,347 138 5423,"Via Chiesa, 9",Squinzano,,,,,,,,,,,
Diadema,Parrucchiere,,328 887 1644,"Via Monte Santo, 23",Peschici,,,,,,,,,,,
CambiaMenti,Parrucchiere,,349 222 0194,"Via Belvedere, 3",Monte Sant'Angelo,,,,,,,,,,,
Motta Market Snc,Alimentari,,0881 551401,"Via S. Pellico, 13",Motta Montecorvino,,,,,,,,,,,
Look Mania by Teresa,Parrucchiere,,349 792 6387,"Via Trento, 7",Peschici,,,,,,,,,,,
Parrucchiere Uomo Donna Hair Fashion di Caputo Elia,Salone da parrucchiere,,0884 962533,"Via Tuppo delle Pile, 3",Peschici,,,,,,,,,,,
Gli Accarino Parrucchieri,Salone da parrucchiere,,345 232 6504,"Via Manfredi, 5",Monte Sant'Angelo,,,,,,,,,,,
Gianna Giordani HairStyle,Salone da parrucchiere,,340 090 5977,"Via Reale Basilica, 3",Monte Sant'Angelo,,,,,,,,,,,
Acconciature Concetta Grumo,Salone da parrucchiere,,0884 513538,"Via Gargano, 92",Manfredonia,,,,,,,,,,,
Parrucchiere De Rienzo,Salone da parrucchiere,,0884 090547,"Via delle Antiche Mura, 137",Manfredonia,,,,,,,,,,,
Piero Acconciature,Parrucchiere,,338 759 3930,"87/a, Via Gaetano Palatella",Manfredonia,,,,,,,,,,,
