Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
The Barkside,Negozio di animali,http://www.thebarkside.pt/,+351 969 311 365,R. Armando Guerreiro 3B,Corroios,,,http,WordPress,No,Almouroltec Servicos De Informatica E Internet LDA,99,100,91.00,Sì,No
PelosAmici,Negozio di animali,,327 945 5419,"Via Pietro Nenni, 22",Foggia,,,,,,,,,,,
Market Per Animali,Negozio per animali,,0881 027495,"Corso Pietro Giannone, 188",Foggia,,,,,,,,,,,
Eden Zoo Acquari di Michele Pedone,Negozio di acquari,,0881 611960,"Via Marchese de Rosa, 19",Foggia,,,,,,,,,,,
Eurospesa Supermarket Di Di Domenico Antonio,Alimentari,,0881 962091,"Via Giardini, 1",Castelluccio dei Sauri,,,,,,,,,,,
Joe Zampetti by Isola dei Tesori - Foggia,Negozio per animali,https://joezampetti.it/punti-vendita-joe-zampetti-petstore/foggia/,0881 070681,"Viale Ignazio d'Addedda, 2/C 2/D 2/F",Foggia,,694004@megamark.it,https,WordPress,Sì,Host Europe GmbH,49,84,77.00,Sì,No
l'arca di willy,Negozio per animali,,377 385 9857,"Piazza Padre Pio, 39",Foggia,,,,,,,,,,,
Stelle a 4 Zampe,Negozio per animali,,389 034 2927,"Via Nicola Campanile, 10",Foggia,,,,,,,,,,,
Cani&Gatti pet shop,Negozio per animali,,389 037 0759,"Viale Ferrovia, 61",Orta Nova,,,,,,,,,,,
"Il Mondo Sommerso - Acquari, Pesci Tropicali - di Terribile Giuseppe",Negozio di acquari,,327 357 2325,"Via dell'Immacolata, 50",Foggia,,,,,,,,,,,
Gecko Zoo,Negozio per animali,,353 460 8498,"Via Benedetto Croce, 12",Foggia,,,,,,,,,,,
Green Dog,Negozio per animali,,328 170 4291,Via S. Rosa,Stornara,,,,,,,,,,,
Scodinzolare.it,Negozio di animali,,351 967 4615,Piazzale S. Giuseppe Artigiano,Foggia,,,,,,,,,,,
Farmacia dr.ssa Rosalba Manuppelli,Farmacia,,0881 961020,"Corso Vittorio Emanuele, 63/65",Bovino,,,,,,,,,,,
Globalcibo,Negozio per animali,http://www.globalcibo.com/,0141 747820,"Via Industria, 37/39",San Damiano d'Asti,,,http,Altro,No,Host SpA,100,100,90.00,Sì,No
Animal House di Toma Gilda Fatima,Negozio per animali,,327 946 5005,"Via Leopardi, 15",San Severo,,,,,,,,,,,
BaobaBarf Srls,Negozio per animali,https://www.baobabarf.com/,339 260 7756,"Via Franco Sacchetti, Box14",Roma,,baobabarf@gmail.com,https,PrestaShop,No,Netsons Network,75,97,100.00,Sì,No
Fish Ok! Foggia il brand dell'arredo natura e acquari,Negozio di acquari,https://www.pfishok.com/,0881 334015,"Via Lorenzo Cariglia, 77",Foggia,,,https,Shopify,No,Netsons Network,21,15,92.00,Sì,Sì
Occhi di gatto Srls,Negozio per animali,,0881 363304,"Via Alfredo Petrucci, 29",Lucera,,,,,,,,,,,
Il mondo degli animali,Negozio per animali,,375 877 8315,"Piazza Cavour, 17",Pietramontecorvino,,,,,,,,,,,
Dog Shower Point,Negozio per animali,,328 751 3223,Via Gabriele D'Annunzio,San Bartolomeo In Galdo,,,,,,,,,,,
Amici Fedeli,Negozio di animali,,389 462 1134,Via Ciccarone,Vasto,,,,,,,,,,,
Cucciolandia,Toelettatura di animali domestici,,327 906 1527,"Piazza Aldo Moro, 9",San Paolo di Civitate,,,,,,,,,,,
Bug Snack,Negozio di animali,http://www.bugsnack.it/,393 441 7648,"Viale Virgilio, 75/c",Foggia,,ordini.bugsnack@gmail.com,http,Hugo,Sì,Server Plan S.r.l.,63,86,83.00,Sì,No
Arcaplanet,Negozio di animali,https://negozi.arcaplanet.it/puglia/fg/foggia-strada-provinciale-76-km-2?utm_source=google&utm_medium=Yext&utm_campaign=T1&y_source=1_OTcyMTc1MjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,0881 070301,"SP76, km 2",Foggia,,info@pec.arcaplanet.net,https,React,No,"Cloudflare, Inc.",97,83,85.00,Sì,No
Farmacia 'De Salvia' Della Dott.Ssa Di Ruberto Adriana,Farmacia,,0881 553001,"62, Corso Giorgio Castriota Skanderbeg, Casalvecchio Di Puglia, FG 71030",Casalvecchio di Puglia,,,,,,,,,,,
Pet store Teverola,Negozio di animali,,329 398 4134,"Via Provinciale Teverola Casaluce, 165",Teverola,,,,,,,,,,,
Animal Beauty Center Di Moscatelli Andrea,Negozio di animali,,0882 600180,"Corso Giacomo Matteotti, 269",Torremaggiore,,,,,,,,,,,
Consorzio Agrario Carapelle,Negozio di prodotti agricoli,,346 679 8079,Via Ordona Km 1,Carapelle,,,,,,,,,,,
Animal Store de Il Paguro snc,Negozio per animali,https://animalstore.pet/negozi/,0964 61159,"Via XXIV Maggio, 175",Bovalino,,,https,WordPress,No,Google LLC,67,95,92.00,Stato Non Determinato,No
Supermercato Meta Di Fiore Salvatore,Alimentari,,0885 795239,"Viale del Mezzogiorno, 2",Carapelle,,,,,,,,,,,
Farmacia Santa Maria - snc - dott.ri Stango/Pensato,Farmacia,,0885 799104,"Corso Matteotti, 33",Carapelle,,,,,,,,,,,
Agri Shop Di Marinaccio Pasquale,Fornitore di trattori e macchine agricole,,0881 981399,Contrada Serrone,Accadia,,,,,,,,,,,
Misa Store,Negozio di abbigliamento,,324 809 5458,"Piazza S. Luigi, 3",Accadia,,,,,,,,,,,
Agrifer Di Schiavone Nicola,Ferramenta,,0881 981166,"Via Giovanni Amendola, 16",Accadia,,,,,,,,,,,
F.lli Nigro Cereali,Negozio di prodotti agricoli,,347 464 8368,"C.da Metari snc Accadia, S.P. 136, 71021",Accadia,,,,,,,,,,,
Farmacia San Francesco Snc Delle Dottoresse lo Muzio E Marseglia,Farmacia,http://www.farmaciacarapelle.it/,0885 795150,"Via della Repubblica, 33-35",Carapelle,,info@farmaciacarapelle.it,http,WordPress,Sì,Aruba S.p.A.,56,75,100.00,Sì,No
Qua la zampa,Negozio per animali,,328 605 5230,"Via Papa Giovanni XXIII, 2",Orta Nova,,,,,,,,,,,
Flying Tiger Copenhagen,Negozio di articoli da regalo,https://flyingtiger.com/it-it,0881 635424,"SP76, km 2",Foggia,,,https,Magento,Sì,"Cloudflare, Inc.",40,48,77.00,Sì,No
Indipendente,Benzinaio,,0885 799622,SS 16,Carapelle,,,,,,,,,,,
Supermercato Gidis Srl,Alimentari,,0885 799606,"Via Generale Carlo Alberto dalla Chiesa, 21",Carapelle,,,,,,,,,,,
Fattoria Valle Magica,Attrazione turistica,http://www.fattoriavallemagica.com/,334 833 4858,Località Ponte Amaro,Carapelle Calvisio,,,http,Weebly,No,"Weebly, Inc.",28,40,92.00,Sì,No
Omniapet by Hobby Zoo,Negozio di acquari,http://www.omniapet.it/,0884 660472,"Via Giantommaso Giordani, 41",Manfredonia,,,http,React,No,"Cloudflare, Inc.",55,40,92.00,Sì,Sì
Bernardo Srl Prodotti Agrozootecnici,Negozio di animali,http://www.gruppobernardo.it/,0825 824443,"Contrada Camporeale, 34",Ariano Irpino,,info@gruppobernardo.it,http,Altro,No,Servereasy Srl,63,92,54.00,Sì,No
Verde Irpinia Group Foraggi Mangimi Zootecnici Avellino,Negozio per animali,,380 353 5570,"Contrada Margine, 6",Andretta,,,,,,,,,,,
Avicola Guadagno Paolo,Negozio di mangimi,,333 472 6090,Via Stazione,Ascoli Satriano,,,,,,,,,,,
Pets By Abrescia,Negozio di animali,,080 869 8244,"Via Quintino Sella, 35",Altamura,,,,,,,,,,,
Supermercati Rossotono Easy,Alimentari,https://www.rossotono.it/?utm_source=google&utm_medium=GMBSitelink&utm_campaign=GMBSitelink_Ascoli_Satriano_606211,0885 651710,"Corso Vittorio Emanuele II, 14",Ascoli Satriano,,info.rossotono@apuliadistribuzione.com,https,WordPress,Sì,Keliweb S.R.L,56,55,100.00,Sì,No
Esposito,Alimentari,,0885 661487,"Corso Vittorio Emanuele II, 102",Ascoli Satriano,,,,,,,,,,,
Alimentari San Potito di Piermario Carlucci S.A.S.,Alimentari,,377 595 6005,"Via Vincenzo Lanza, 41",Ascoli Satriano,,,,,,,,,,,
Di Giovanni Giulio srl .,Alimentari,http://www.supermercatidigiovanni.it/,0881 961605,"Via Florestano Rossomandi, 7",Bovino,,ufficio@supermercatidigiovanni.it,http,Altro,No,Amazon Technologies Inc.,81,96,85.00,Stato Non Determinato,No
Supermercato DoK Ascoli Satriano,Alimentari,http://supermercatidok.it/,0885 662098,"Via Ortanova, 2",Ascoli Satriano,,,http,Shopify,No,Interoute Telecommunications (UK) Ltd,28,61,85.00,Sì,No
Farmacia De Meo Dr. Maria,Farmacia,,0881 981023,"Via Borgo, 38",Accadia,,,,,,,,,,,
Cani E Gatti Srl,Negozio per animali,,0885 421931,"Via Plebiscito, 73",Cerignola,,,,,,,,,,,
Farmacia Chinni Dr. Maria Lucia,Farmacia,,0885 651063,"Via Duomo, 27",Ascoli Satriano,,,,,,,,,,,
Benessere Animali,Negozio di animali,,347 181 4513,"Viale Europa, 78",Palazzo San Gervasio,,,,,,,,,,,
Farmacia Cordisco Dr. Paolo E C. S.N.C.,Farmacia,,0885 651165,"Corso Umberto I, 21",Ascoli Satriano,,,,,,,,,,,
Aquarium Di La Torre G.A.,Negozio di acquari,,0882 375861,"Via Augusto Righi, 1",San Severo,,,,,,,,,,,
Il Micromarket di Pilla Antonietta,Alimentari,,348 825 7925,"Corso Cardinale Pietro Parente, 13",Casalnuovo Monterotaro,,,,,,,,,,,
Acquariomania Di Sansico Natalina,Negozio di acquari,,0882 242921,Via Filippo D'Alfonso,San Severo,,,,,,,,,,,
Animal Park Di D'Alete Laura,Negozio per animali,,347 097 0312,"50 Via Morrone, Larino, CB 86035",Larino,,,,,,,,,,,
Mr frog - Pet Store,Negozio per animali,https://www.safetypet.it/,089 930 9166,"Via Federico Wenner, 33",Pellezzano,,info@safetypet.it,https,Basekit,No,Aruba S.p.A.,43,70,92.00,Sì,No
Todis - Supermercato (Carapelle - Piazza Sicilia),Alimentari,https://www.todis.it/,0885 799097,"Piazza Sicilia, 22",Carapelle,,,https,WordPress,Sì,Server Plan S.r.l.,40,66,100.00,Sì,No
Mini Zoo Di Parente Luigi,Negozio per animali,,0874 412678,"Via Conte Rosso, 55",Campobasso,,,,,,,,,,,
Coop,Alimentari,,0882 241359,"Via Michele Zannotti, 119",San Severo,,,,,,,,,,,
Lidl,Alimentari,https://www.lidl.it/,800 480 048,"Viale due Giugno, 262",San Severo,,,https,Nuxt.js,Sì,SOPRADO GmbH,0,87,92.00,Sì,No
Happy Casa Store San Severo,Casalinghi,https://shop.happycasastore.it/pages/punti-vendita?store_name=san-severo&store_code=46,0882 199 0493,"Vico Porta Foggia, Km 1",San Severo,,,https,React,Sì,"Cloudflare, Inc.",21,39,85.00,Sì,No
PENNY.,Negozio di alimentari,https://www.penny.it/?utm_source=google&utm_medium=organic&utm_campaign=gmb-30715,800 901 290,"Via Apricena, 1",San Severo,,u002F@penny.italia,https,Nuxt.js,No,Google LLC,37,46,100.00,Sì,No
Robinson Pet Shop - Villa Verucchio,Negozio per animali,https://www.robinsonpetshop.it/,0541 150 2019,"Via Casale, 32",Villa Verucchio,,info@robinsonpetshop.it,https,WordPress,No,Servereasy Srl,27,37,85.00,Sì,No
Caprarella Enrico E Ido,Alimentari,,0885 653645,"Piazza Plebiscito, 8",Candela,,,,,,,,,,,
Pet Heaven,Negozio per animali,,346 648 5300,"Viale Candelaro, 53",Foggia,,,,,,,,,,,
Rufee - Pet Friendly - Toelettatura & Shop per animali,Toelettatura di animali domestici,https://www.rufee.it/,329 391 1307,"Via Andria, 33",Corato,,,https,Shopify,No,"Cloudflare, Inc.",82,96,92.00,Sì,No
De Bellis Rosa,Negozio di alimentari,,0881 593346,"Via Giardino, 65",Biccari,,,,,,,,,,,
Minimarket Despar Di Basile Costantina,Negozio di alimentari,,0881 591012,"Via Giardino, 32",Biccari,,,,,,,,,,,
la Fattoria di Nonno Peppino,Rifugio per animali,https://lafattoriadinonnopeppino.wordpress.com/,338 398 6196,Sp95 Km13 Cerignola-Candela Lato Sx,Cerignola,,,https,WordPress,No,"Automattic, Inc",68,90,100.00,Sì,No
Candela Pet's,Negozio di animali,,+54 11 4686-2717,Av. Lisandro de la Torre 1329,ECB,,,,,,,,,,,
Cane&Gatto,Negozio per animali,,347 128 2489,"Via Giuseppe Mazzini, 7",Lucera,,,,,,,,,,,
Il sogno di Maya,Negozio di animali,,370 123 5123,"Via S. Rocco, 6",Lucera,,,,,,,,,,,
MD S.p.A.,Alimentari,https://www.mdspa.it/punti-vendita/Puglia/FG-Foggia/866-SAN-SEVERO,320 458 3712,"Viale Checchia Rispoli, 73",San Severo,,,https,WordPress,Sì,"The Constant Company, LLC",53,63,85.00,Sì,No
Supermercato dok,Alimentari,https://www.supermercatidok.it/index.php?idpdv=183&last=no&p=promozioni&pdv=SAN+SEVERO+-+VIA+DON+MINZONI%2C+64%2FB,0882 070454,"Via Don Minzoni, 64 B",San Severo,,contatti@megamark.it,https,Shopify,,Interoute Telecommunications (UK) Ltd,26,32,92.00,Sì,No
Pet's Market Italia,Negozio per animali,http://www.petsmarket.it/,080 202 5760,"Via Camillo Rosalba, 61/A",Bari,,info@petsmarket.it,http,Duda,No,Aruba S.p.A. Network,55,80,92.00,Sì,No
Checchia D.ssa Rosa Maria,Farmacia,https://www.amplifon.com/it/cerca-centro-amplifon/apparecchi-acustici-foggia/farmacia-dott-ssa-rosa-maria-checchia-p4685,0881 591212,"Via Fuori Porta Annunziata, 3",Biccari,,amplifon-logo@3x.png,https,Hugo,No,Amazon Technologies Inc.,38,42,85.00,Sì,Sì
Aquatic Zoo,Negozio per animali,,080 893 7060,"Via Giuseppe Chiarelli, G H I, 8",Martina Franca,,,,,,,,,,,
fauna market pet shop srl,Negozio di animali,,334 235 0449,"Strada Comunale 146, Contrada Calascione, 30",Locorotondo,,,,,,,,,,,
Farmacia San Francesco snc,Farmacia,,0881 552020,"Corso Europa, 163",Carlantino,,,,,,,,,,,
Angolo Natura e Legno,Negozio per animali,https://angolonaturaelegno.it/,347 731 6042,"Vico Latella, 8",San Bartolomeo in Galdo,,luisabottaro83@yahoo.it,https,WordPress,Sì,Signet B.V.,43,83,92.00,Sì,No
Gold Fish Zoo,Negozio di animali,,392 495 9266,"Via Francesco Longano, 11",Campobasso,,,,,,,,,,,
"CAVALIERE VITO VENDITA MANGIMI E PRODOTTI PER GIARDINAGGIO , AGRICOLTURA E CASALINGHI",Negozio,,347 935 6097,"Via Vito Azzariti, 8",San Vito dei Normanni,,,,,,,,,,,
Supermercato Despar Di Gennaro Serena & Figli,Alimentari,,0881 972037,"V. Martiri di V. Fani, 132",Castelluccio Valmaggiore,,,,,,,,,,,
Agripet,Negozio per animali,http://www.agripetmolise.com/,0874 64741,"Viale Unità d'Italia, 8",Ripalimosani,,,http,WordPress,No,Hetzner Online GmbH,75,79,92.00,Sì,No
Joe Zampetti by Isola dei Tesori - Campobasso,Negozio per animali,https://joezampetti.it/punti-vendita-joe-zampetti-petstore/campobasso/,0874 698399,Cda Colle delle Api,Campobasso,,694006@megamark.it,https,WordPress,Sì,Host Europe GmbH,60,87,85.00,Sì,No
Animal shop dall'alano alla zebra,Toelettatura di animali domestici,,351 976 7783,"Via dei Rivalba, 17",Castelnuovo Don Bosco,,,,,,,,,,,
De lisi teodoro,Negozio di alimentari,,347 176 2881,"Via Palmiro Togliatti, 21",Castelnuovo della Daunia,,,,,,,,,,,
Farmacia Ferrucci Dr. Francesco,Farmacia,,0881 559651,"Via Garibaldi, 19",Castelnuovo della Daunia,,,,,,,,,,,
Happy shopping cerignola,Negozio,,331 882 9459,"Via Manfredonia, 72",Cerignola,,,,,,,,,,,
Qua La Zampa Di Giampietro Cassotta,Negozio per animali,,0885 421824,"Via S. Maria del Rosario, 8",Cerignola,,,,,,,,,,,
ANIMAL HOUSE Toelettatura Cani & Pet Shop,Toelettatura di animali domestici,,329 061 0670,"Via Corsica, 30",Cerignola,,,,,,,,,,,
Erario Boccafurni Gregorio,Farmacia,,0881 972512,"Via Salita Borgo, 3",Castelluccio Valmaggiore,,,,,,,,,,,
Serio & Puro,Magazzino all'ingrosso,,320 115 3077,"Contrada Quarto, snc",Cerignola,,,,,,,,,,,
Grima Group,Negozio di mangimi,,351 775 1628,"c/o Parking MP, Strada Provinciale 95 BIS, Km 2/n. 60",Cerignola,,,,,,,,,,,
Petpiù,Negozio per animali,http://www.petpiu.com/,080 496 3412,"Via Giuseppe Inzucchi, 5",Castellana Grotte,,,http,Altro,No,Netsons s.r.l.,60,88,100.00,Sì,No
Happy Casa Store Cerignola,Casalinghi,http://www.happycasastore.it/,0885 890694,"Corso scuola agraria, Via Monte Amiata, 43",Cerignola,,,http,React,Sì,Aruba S.p.A.,26,14,92.00,Sì,No
CONAD,Alimentari,,0885 427826,"Via Monte Amiata, 7",Cerignola,,,,,,,,,,,
Ivandì shop,Negozio di abbigliamento,https://ivandishop.it/,388 172 6644,"Viale di Levante, 100",Cerignola,,,https,Shopify,No,"Cloudflare, Inc.",75,99,100.00,Sì,No
"Alimentari ""Il Borgo""",Alimentari,,0881 554111,"Via dell Indipendenza, 7",Celenza Valfortore,,,,,,,,,,,
Interspar,Negozio di alimentari,https://www.despar.com/pdv/maiora-s-r-l-via-pigna-ang-via-torricelli-s-n-cerignola-67,0885 427638,"Via Pigna Ang, Via Torricelli",Cerignola,,logo-dark@2x.png,https,Altro,Sì,Aruba S.p.A. Network,60,69,83.00,Sì,No
Joe Zampetti by Isola dei Tesori - Cerignola,Negozio per animali,https://joezampetti.it/punti-vendita-joe-zampetti-petstore/cerignola/,0885 090194,"Corso Scuola Agraria, nc",Cerignola,,694008@megamark.it,https,Altro,Sì,Host Europe GmbH,52,81,77.00,Sì,No
Famila Superstore,Alimentari,https://www.famila.it/,0885 090660
