Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Centro Estetico Beauty Clè,Centro estetico,https://beautycle.it/,329 931 5413,"Corso Pietro Giannone, 71b",Foggia,,beautyclespa@gmail.com,https,React,Sì,OVH SAS,26,34,100.00,Sì,No
Lubrichimica Spa,Negozio,http://www.lubrichimica.com/,0881 966611,"Viale Aldo Moro, 34",Bovino,,info@lubrichimica.com,http,WordPress,No,Aruba S.p.A.,67,62,100.00,Sì,No
Centro Estetico Di De Cosmo Iolanda,Centro estetico,,0881 961980,"Via Florestano Rossomandi, 15",Bovino,,,,,,,,,,,
Piscina comunale,Piscina al coperto,,0881 317212,Via Martiri di Marzabotto,Bovino,,,,,,,,,,,
Hotel Up - Wellness & Spa,Hotel,http://www.spahotelup.it/,0881 721599,"Via Trieste, 14",Foggia,,,http,WordPress,Sì,"Cloudflare, Inc.",57,77,100.00,Sì,No
Tenuta Capaccio,Agriturismo,https://tenuta-capaccio.guideditalia.top/,340 260 0484,c.da carpine n,Bovino,,,https,WordPress,No,Contabo GmbH,48,82,77.00,Sì,No
Esthètique di Zanni teresa,Centro estetico,,320 852 5205,"Via S. Pasquale, 6",Orta Nova,,,,,,,,,,,
Centro Beauty Farm Kalòs,Centro estetico,,389 895 4389,"Via Caduti di tutte le Guerre, 5",Carapelle,,,,,,,,,,,
L'Angolo di Venere di Rocchina L'Erario,Centro estetico,,333 561 3598,"Via Gelso, 20",Castelluccio Valmaggiore,,,,,,,,,,,
Gio's beauty paradise,Centro estetico,,0882 644007,"Via Melissa, 53",Apricena,,,,,,,,,,,
Grand Hotel Vigna Nocelli,Location per matrimoni,http://www.grandhotelvignanocelli.com/,0881 548109,SS17 Foggia-Lucera Km. 329,Lucera,,,http,ASP.NET,Sì,Semplify Srl,46,63,92.00,Sì,No
Centro Di Estetica Lory Di De Lorenzo,Centro estetico,,0882 641952,"Via Guglielmo Marconi, 15",Apricena,,,,,,,,,,,
L'essenza della Bellezza,Centro estetico,,340 937 0158,"Via Roma, 72",Apricena,,,,,,,,,,,
B&B Residenza Ducale,Bed & Breakfast,http://www.residenzaducale.it/,328 842 7433,"Via Guevara, 5",Bovino,,info@residenzaducale.it,http,ASP.NET,No,Aruba S.p.A,61,96,82.00,Sì,No
Taléa - Gemme di Bellezza,Centro estetico,,351 733 3099,"Via Ordona, 1c",Carapelle,,,,,,,,,,,
A.S.Dill. Virya Body & Mind,Palestra,,349 053 4581,"Via Giovanni Pascoli, 11",Apricena,,,,,,,,,,,
World Fitness,Sala fitness,,345 494 4089,"Via Avola, 41",Apricena,,,,,,,,,,,
Tato' Paride S.P.A.,Alimentari,,0882 645502,"Km. 8.400 Strada Statale 89, Apricena",Apricena,,,,,,,,,,,
"Palazzetto dello Sport ""Palafranchino""",Sala fitness,,349 764 4638,"Via Guido Rossa, 27",Apricena,,,,,,,,,,,
"Centro estetico ""Nefertiti"" di Metta Daniela",Centro estetico,,349 561 3118,"Via Colonnello Vito Raffa, 4",Accadia,,,,,,,,,,,
Palazzo del Conte,Bed & Breakfast,,327 552 3231,"Via Umberto I, 19",Castelluccio Valmaggiore,,,,,,,,,,,
Sofi Centro Medico Estetico e Benessere Spa,Centro benessere medico,http://www.sofi-center.it/,0824 174 3861,"Contrada Piano Cappelle, 144",Benevento,,info@sofi-center.it,http,WordPress,No,OVH ISP,28,30,92.00,Sì,No
R.S.A. IL GIRASOLE,Casa di cura per lungodegenti,http://rsailgirasole.it/,0881 961160,Via Martiri di Marzabotto,Bovino,,info@rsailgirasole.it,http,WordPress,No,Aruba S.p.A.,57,75,83.00,Sì,No
Omnia Salus,Centro medico,https://omnia-salus7.webnode.it/,346 983 1960,"Viale Aldo Moro, 134 c/3",Apricena,,contatto@esempio.it,https,Webnode,No,Amazon Technologies Inc.,67,95,100.00,Sì,Sì
Malisy Beauty Center,Centro estetico,,348 295 2078,"Via Padre Pietro, 6",Apricena,,,,,,,,,,,
RANU Istituto di Bellezza,Centro benessere,https://istitutodibellezzaranu.it/,349 675 4672,"Via Luigi Galasso, 34",Apricena,,,https,Shopify,No,Keliweb S.R.L,55,71,85.00,Sì,No
VIENIACASACCADIA,Bed & Breakfast,,337 140 7673,"Via Albino Metauro, 6",Accadia,,,,,,,,,,,
Casa Di Riposo La Collina,Casa di riposo,,0881 981065,"Via Giuseppe Mirabella, 72",Accadia,,,,,,,,,,,
Centro Estetico di Halyna Vons,Centro estetico,,329 617 2257,"Via dell'Arcangelo Michele, 13",Foggia,,,,,,,,,,,
ALEGRIA HAPPY VENDING - Alegria S.p.A.,Distributore automatico di caffè,https://www.alegriahappyvending.com/,0882 643930,S.S. 89 km 11.501,Apricena,,alegria@alegriagroup.it,https,Plone,Sì,Google LLC,82,98,85.00,Sì,No
A.S.D. Fitness Lifestyle,Palestra,,340 686 4137,"Via Borgo, 46",Accadia,,,,,,,,,,,
Centro Estetico La Crisalide,Centro estetico,,345 691 3198,"Via Guido Dorso, 73",Foggia,,,,,,,,,,,
Centro Dentale di Implantologia Avanzata,Dentista,http://www.sorridix.it/,0885 799279,"Via delle Rose, 24",Carapelle,,info@sorridix.it,http,React,Sì,Google LLC,30,47,100.00,Sì,Sì
MyA Estetica Benessere,Centro estetico,,380 236 6223,"Via G. Matteotti, 14",Cagnano Varano,,,,,,,,,,,
WClinic Innovative Beauty,Centro estetico,,379 158 6672,"Via delle Grazie, 31",Cagnano Varano,,,,,,,,,,,
Centro Ottico Biancofiore di Cagnano Varano,Ottico,,0884 89134,"Via Dante Alighieri, 14",Cagnano Varano,,,,,,,,,,,
"ApuliaSalus - Studio di Fisioterapia, Posturologia e tecniche Osteopatiche",Fisioterapista,,320 655 5703,"Via G. Rossini, 17",Cagnano Varano,,,,,,,,,,,
Oleificio Sio S.p.A,Oleificio,,0884 997033,contrada coppa,Carpino,,,,,,,,,,,
Grotta degli Ulivi,Ristorante,http://www.grottadegliulivi.it/,0882 645834,Contrada Dell'Incoronata,Apricena,,,http,WordPress,No,Serverplan s.r.l.,61,85,100.00,Sì,No
Lavanderia Minò Giuseppe Centro professionale di Lavaggio A Secco,Lavanderia,,0882 641637,"Via Fratelli Rosselli, 72",Apricena,,,,,,,,,,,
Hotel De La Ville,Hotel,,0884 900412,Via Scalabrini,Carpino,,,,,,,,,,,
Marilyn di Elena Checchia,Centro estetico,,340 614 5882,"Via Giardino, 35",Biccari,,,,,,,,,,,
Snam Rete Gas Spa - BICCARI - DMFOGG03,Azienda di fornitura del gas,,0881 633411,C6WR+H8,Biccari,,,,,,,,,,,
Centro estetico C’est Magnifique,Centro estetico,,391 389 4405,"Via Napoli, 6b",Foggia,,,,,,,,,,,
Valentino Patrizia,Centro estetico,,0832 246245,"Via Roberto di Biccari, 17",Lecce,,,,,,,,,,,
Istituto di estetica il cigno,Centro estetico,,333 684 5299,"Via Federico Spera, 102",Foggia,,,,,,,,,,,
La Rouge Beauty Expert,Centro estetico,,388 779 3656,"Viale Giuseppe la Torre, 330/D1",Foggia,,,,,,,,,,,
Agriturismo Masseria Lauri,Agriturismo,,333 199 4968,"Unnamed Road, 71032",Biccari,,,,,,,,,,,
Masseria Irene,Ristorante,,339 293 3099,"SP133, 44",Biccari,,,,,,,,,,,
Bellezza Infinita Centro Estetico,Centro estetico,,351 641 2273,"Via Salvator Rosa, 17",Benevento,,,,,,,,,,,
Beauty Center City,Centro estetico,https://beautycenterfoggia.it/,345 320 9499,"Viale Ignazio d'Addedda, 108",Foggia,,,https,Shopify,No,HOSTINGER DE,87,87,92.00,Sì,No
Fondazione Centri Di Riabilitazione Padre Pio - O,Ospedale privato,https://www.fondazionecentripadrepio.it/,0884 852007,Via G. Marconi,Cagnano Varano,,fondazionecentripadrepio@legalmail.it,https,WordPress,No,OVH SAS,36,49,85.00,Sì,No
L’Angolo della Venere di Domenica Di Nunzio e Anna Di Nunzio,Centro salute e bellezza,,0884 900067,"Via S. Cirillo, 68",Carpino,,,,,,,,,,,
Agriturismo Masseria Salecchia,Fattoria,http://www.masseriasalecchia.it/,340 774 5309,"SP122, km 4,4",Bovino,,info@masseriasalecchia.it,http,Shopify,No,Aruba S.p.A.,67,90,92.00,Sì,No
Giacobbe.lab,Centro estetico,https://www.giacobbelab.it/,320 408 5511,Via Melissa,Apricena,,,https,WordPress,No,Keliweb S.R.L,59,66,83.00,Sì,No
Beauty&Co Centro Estetico,Centro estetico,http://beautyecofoggia.it/,0881 636746,"Via Giuseppe Normanno, 22",Foggia,,beautyecofoggia@gmail.com,http,React,Sì,Servereasy Srl,65,98,85.00,Sì,No
Beauty Point Centro Estetico,Centro estetico,,389 528 5252,Via Colonnette Palazzo Santa Maria,Benevento,,,,,,,,,,,
Centro Estetico Maison Beautè,Centro estetico,,0881 313010,"Via V. Ciampoli, 11",Foggia,,,,,,,,,,,
"Alchimia Centro Benessere - Spa a Mesagne Brindisi, Salento",Centro benessere e spa,http://www.alchimiacentrobenessere.it/,349 477 5207,"Via S. Tommaso d'Aquino, 12",Mesagne,,alchimiabenessere3@gmail.com,http,Shopify,No,Keliweb S.R.L,63,92,92.00,Sì,No
CASA IACOVELLI - AFFITTACAMERE,Bed & Breakfast,,389 175 0961,"corso skanderbeg 15, Via Guglielmo Oberdan, 4",Casalvecchio di Puglia,,,,,,,,,,,
Maggioli S.p.A. - Gruppo Maggioli,Ufficio aziendale,http://www.maggioli.com/,0541 628111,"Via del Carpino, 8",Santarcangelo di Romagna,,maggiolispa@maggioli.it,http,ASP.NET,Sì,Elogic Srl,68,85,92.00,Sì,No
Poliambulatorio,Centro medico,https://www.sanita.puglia.it/web/asl-foggia/poliambulatori_det/-/journal_content/56/36044/poliambulatorio-di-casalvecchio-di-puglia,0881 553006,"Via Arberia, 5",Casalvecchio di Puglia,,icon-toggle-nav-@2x.png,https,ASP.NET,No,InnovaPuglia SpA,55,59,92.00,Sì,No
HB-Health &Beauty di Luigia de Vito,Centro benessere,https://www.benesserehb.it/,0881 636369,"Via Lecce, 2",Foggia,,,https,Svelte,No,Aruba S.p.A. Network,54,75,92.00,Sì,No
Studio Estetico Elisir Di Laura Annecchino,Centro estetico,,0881 331200,Viale Giovanni Gentile,Foggia,,,,,,,,,,,
L'Oasi del Benessere: Centro Estetico - Solarium - Centro Benessere,Centro estetico,,0882 383323,"Via Palmiro Togliatti, 21",Torremaggiore,,,,,,,,,,,
Finmarr S.P.A.,Produzione e commercio surgelati,,0541 626854,"Via del Carpino, 4",Santarcangelo di Romagna,,,,,,,,,,,
Terme di Castelnuovo della Daunia,Terme,http://www.termedicastelnuovo.com/,0881 559766,Contrada Crocella,Castelnuovo della Daunia,,info@termedicastelnuovo.it,http,WordPress,Sì,Aruba S.p.A.,44,52,92.00,Sì,No
Lestetista Marina Racano,Centro estetico,,389 694 1425,"Viale Candelaro, 16",Foggia,,,,,,,,,,,
Poliambulatorio e Guardia Medica Carlantino - ASL FG - DSS 58 Lucera,Servizi medici locali,,0881 552501,"Via Polonia, 1",Carlantino,,,,,,,,,,,
Area Bellessere Clinic,Centro estetico,http://www.areabellessereclinic.it/,393 802 9359,"P.za Siniscalco Ceci, 11",Foggia,,info@areabellessereclinic.it,http,WordPress,Sì,Server Plan S.r.l.,27,72,100.00,Sì,No
VERONICA CASCAVILLA Estetica & Benessere,Centro estetico,,320 879 3438,"Viale Cristoforo Colombo, 186",Foggia,,,,,,,,,,,
Centro Estetico Percorso Di Bellezza Di Colo' Maria Soccorsa,Centro estetico,,0882 227386,"Via Calatafimi, 4",San Severo,,,,,,,,,,,
Alessandra Borrelli Estetica e Solarium,Centro estetico,,320 362 6625,"Via Girolamo Calvanese, 47",Foggia,,,,,,,,,,,
Centro estetico Gioiosa,Centro estetico,,392 518 9734,"Viale Ignazio d'Addedda, 194",Foggia,,,,,,,,,,,
L'Onda del Benessere,Centro estetico,http://www.londadelbenessere.com/,0881 714147,"Corso Pietro Giannone, 1",Foggia,,,http,React,No,SEEWEB s.r.l.,46,87,77.00,Sì,No
AUA Beauty & Wellness,Centro estetico,,345 835 0329,"Via Rione Fico Antonio, 8",Casalnuovo di Napoli,,,,,,,,,,,
Armonia Centro Estetico,Centro estetico,,329 961 5316,"Via Gabriele Pepe, 49",Foggia,,,,,,,,,,,
Aestetica Eden,Centro estetico,,081 1966 0435,"Viale dei Platani, 2",Casalnuovo di Napoli,,,,,,,,,,,
Marilù Concept,Centro estetico,,392 554 2507,"Viale dei Tigli, 10",Casalnuovo di Napoli,,,,,,,,,,,
La vie en Rose Academy di Alessia Cacciatore,Centro estetico,https://lavieenroseacademy.it/,345 018 9013,"Viale Avv. Vincenzo Scarano, 77",Lucera,,info@lavieenroseacademy.it,https,Shopify,Sì,"Cloudflare, Inc.",62,82,92.00,Sì,No
Centro Benessere & Bellezza S.A.S. Di Garofalo Maria Giovanna,Centro estetico,,0825 892232,"Via Cardito, 44",Ariano Irpino,,,,,,,,,,,
NES - Nouvelle Esthetique SPA,Estetista,,081 522 1840,"Via Cesare Battisti, snc",Casalnuovo di Napoli,,,,,,,,,,,
DeLiberti Beauty Lab,Centro estetico,http://www.delibertibeautylab.it/,334 932 0215,"Corso Umberto I, n. 348/Bis",Casalnuovo di Napoli,,,http,React,No,Server Plan S.r.l.,63,72,92.00,Sì,No
CarLea beauty e spa,Centro estetico,,081 1955 2669,"Via Nazionale delle Puglie, 95",Casalnuovo di Napoli,,,,,,,,,,,
Coralia Spa,Centro estetico,https://www.coraliaspa.it/,081 842 0392,"Via Benevento, 107",Casalnuovo di Napoli,,info@coraliaspa.it,https,Hugo,No,Aruba S.p.A.,63,53,83.00,Sì,No
Centro Estetico Design Moda,Centro estetico,http://www.centroesteticodesignmoda.it/,081 1910 9110,"Via Napoli, 159",Casalnuovo di Napoli,,,http,Joomla,No,Google LLC,59,77,77.00,Sì,No
Centro Estetico Dibi Center-Estetica In,Centro estetico,https://centroesteticodibicenter.com/,081 522 6221,"Via Benevento, 193",Casalnuovo di Napoli,,dibicentercasalnuovo@gmail.com,https,React,No,Host SpA,66,92,100.00,Sì,No
Stanza del sale Monteleone di Puglia,Centro benessere medico,,328 933 3498,"Via Borgo Molara, 12",Monteleone di Puglia,,,,,,,,,,,
Centro Estetico Bonadea,Centro estetico,,0825 447347,"SS90, 71",Passo di Mirabella-pianopantano,,,,,,,,,,,
"Sinekron Istituto di Bellezza - epilazione laser, estetica e massaggi",Centro salute e bellezza,http://www.sinekron.it/,0825 474058,"Via Tre Torri, 49",Flumeri,,info@sinekron.it,http,WordPress,No,OVH SAS,54,71,92.00,Sì,No
Perbacco,Ristorante,,327 151 4297,Contrada Croce,Anzano di Puglia,,,,,,,,,,,
Gocce di Benessere,Centro estetico,,0825 401160,Via Col. Carmine Calò,Gesualdo,,,,,,,,,,,
AGRIFIDAM SRL,Servizio agricolo,,333 377 2401,"Contrada Forapane, Corso Cardinal Pietro Parente, 102",Casalnuovo Monterotaro,,,,,,,,,,,
Estetica E Benessere di Marianna Barbaro,Centro estetico,,339 834 7177,"Via Indipendenza, 19",Lucera,,,,,,,,,,,
l'Oasi di Rosi - Affittacamere,Bed & Breakfast,http://oasidirosi.it/,339 112 1726,Contrada Purgatorio,Casalnuovo Monterotaro,,oasidirosi@gmail.com,http,WordPress,Sì,Signet B.V.,60,76,92.00,Sì,No
Centro di Estetica di di Nunno Paola,Centro estetico,,0881 969030,"Via C. di Taranto, 1",Deliceto,,,,,,,,,,,
Centro Estetico La Fonte Del Benessere Di Gassedo Luciana,Centro estetico,https://www.fontedelbenessere.it/,0971 700780,"Via Antonio Santoro, 13",Avigliano,,info@fontedelbenessere.it,https,WordPress,No,Contabo GmbH,66,91,75.00,Sì,No
Ruama Istituto Estetico,Centro estetico,https://www.ruama.it/,0825 188 1276,Via Martiri,Ariano Irpino,,,https,WordPress,No,GENESYS,83,97,92.00,Sì,No
MF Beauty Clinic,Centro estetico,https://www.mfbeautyclinic.it/,342 513 3138,"Via Cardito, 203 b/4° Piano",Ariano Irpino,,info@mysite.com,https,Plone,Sì,Google LLC,66,84,100.00,Sì,No
Estetica Antonella,Estetista,,333 129 1429,"SP90, 24-28",Ascoli Satriano,,,,,,,,,,,
"Parco Archeologico dei Dauni ""Pasquale Rosario""",Museo archeologico,,0885 662186,Largo M. Teresa di Lascia 1,Ascoli Satriano,,,,,,,,,,,
"Studio Pedagogico Clinico, Pedagogista Clinico Dott.ssa Rossella Mangino",Studio medico,,338 318 4030,"Corso Umberto I, 22",Ascoli Satriano,,,,,,,,,,,
Centro Estetico Aphrodite - Becos Club,Centro estetico,https://centroesteticoaphrodite.net/,0825 444240,"Via Piano della Croce, 37",Frigento,,s.aphrodite@libero.it,https,WordPress,No,Critical Case s.r.l,47,57,92.00,Sì,No
ASL FG,Farmacia,,0885 661040,Viale Paolo Borsellino,Ascoli Satriano,,,,,,,,,,,
Rosa dell'Alba - Wellness e Spa,Centro benessere e spa,https://www.rosadellalba.it/,0825 458832,Via melito Iangano,Solofra,,info@rosadellalba.it,https,WordPress,Sì,Host SpA,65,93,100.00,Sì,No
Labmed - Laboratorio Medico,Laboratorio medico,http://www.labmedascolisatriano.it/,0885 662645,"Via Filippo Turati, 10",Ascoli Satriano,,,http,WordPress,No,Aruba S.p.A.,98,100,92.00,Sì,Sì
Beauty Bar,Centro estetico,,388 897 0797,43JJ+4G,Ariano Irpino,,,,,,,,,,,
Progetto Benessere,Centro estetico,,393 335 1295,"Via IV Novembre, 13",Campobasso,,,,,,,,,,,
"DiversaMente Benessere: Fisioterapia, Nutrizione, Medical Fitness",Fisioterapista,https://www.diversamentebenessere.it/,347 496 4555,"Via Giuseppe Garibaldi, 40",Celenza Sul Trigno,,info@diversamentebenessere.it,https,WordPress,No,Aruba S.p.A. Network,59,62,85.00,Sì,No
Centro Estetico Radiosa,Centro estetico,,333 233 9798,"Via Nicola Mascilongo, 75",Termoli,,,,,,,,,,,
Centro Kinesis,Massaggio-terapista,https://centro-kinesis.jimdosite.com/,331 457 1257,"Via Mancini, 94",Monteleone di Puglia,,,https,Jimdo,No,"Cloudflare, Inc.",51,80,92.00,Stato Non Determinato,No
Esthè Concept,Centro estetico,,339 378 4042,"Vico I Sant'Antonio, 11",Deliceto,,,,,,,,,,,
Tenuta Palazzo ️,Piscina all'aperto,,370 151 3935,Contrada contessa,Castelluccio dei Sauri,,,,,,,,,,,
Essential di Flavia Fabio,Centro estetico,,331 386 4381,"Via Giuseppe Pianese, 22",Campobasso,,,,,,,,,,,
PiacerSi Centro di Estetica e Benessere,Centro estetico,,328 563 4567,"Via Monte Sabotino, 5A",Foggia,,,,,,,,,,,
I.M.M. Hydraulics Spa - Hose Division,Fornitore di tuberia,https://www.interpumpfluidsolutions.com/,0872 889225,Contrada Giarnera Grande,Ascoli Satriano,,,https,Shopify,Sì,UKDedicated LTD,38,66,100.00,Sì,No
ECOGRAFIA - ECOCOLOR-DOPPLER VASCOLARE Dr. De Carolis Emmanuele,Medico,,0885 662313,"Via Ruggiero Bonghi, 25",Ascoli Satriano,,,,,,,,,,,
Hulya Beauty,Centro estetico,http://hulya.it/,344 538 7530,"Viale Alessandro Manzoni, 115",Campobasso,,niky_flagiello@libero.it,http,Basekit,No,Aruba S.p.A.,49,71,100.00,Sì,No
Centro Estetico La Perla Nera,Centro estetico,,0881 633006,"Via Michele Marchianò, 11-13",Foggia,,,,,,,,,,,
Maison Hejer Bargaoui,Centro benessere,,334 249 0451,"Via Gaetano Amatruda, 34/36",Foggia,,,,,,,,,,,
Kris Centro Estetico,Centro estetico,,320 946 8779,"Via Roma, 121",Castelluccio Inferiore,,,,,,,,,,,
Bed & Breakfast Panorama,Bed & Breakfast,https://bed-breakfast-panorama.italiacongusto.top/,328 837 9760,"Via Parco delle More, 17",Castelluccio dei Sauri,,,https,React,No,Contabo GmbH,53,78,92.00,Sì,No
Beauty Touch - Centro estetico,Centro estetico,,371 373 8497,Via Ponticelli,Montesarchio,,,,,,,,,,,
"Clinica Privata ""Leonardo De Luca"" - Casa di Cura",Ospedale privato,https://www.clinicadeluca.it/,0881 559053,Contrada Poggio Brecciolosa,Castelnuovo della Daunia,,clinicadeluca@libero.it,https,WordPress,Sì,IT.Gate S.p.A.,61,77,92.00,Sì,No
Bed & Breakfast Letizia,Bed & Breakfast,,347 533 3549,"Via Pietro Perrone, 5",Deliceto,,,,,,,,,,,
Locanda Ballarò,Ristorante,https://locandaballaro.it/,0881 963126,contrada varco sn,Deliceto,,,https,WordPress,Sì,Aruba S.p.A. Network,64,95,92.00,Sì,No
"In Forma Cerignola - Centro Estetico Cerignola, Centro Dimagrimento Cerignola",Centro estetico,,0885 425510,"Viale di Levante, 139",Cerignola,,,,,,,,,,,
Istituto Di Bellezza Luna Annecchino Anna Maria,Centro estetico,https://www.istitutodibellezzaluna.it/,333 893 7176,"Via Homs, 41",Foggia,,dibicenterluna@yahoo.it,https,React,Sì,IT.Gate S.p.A.,61,79,100.00,Sì,No
Egocenter,Centro estetico,,339 159 6825,"Via Tito Livio, 6",Cerignola,,,,,,,,,,,
Studio massaggi la Fenice (Cerignola),Massaggio-terapista,,388 389 1928,"Via Ten. Antonio Paolillo, 8",Cerignola,,,,,,,,,,,
KIRO ESTETICA - BEAUTY CENTER,Centro estetico,,351 896 2307,"Via D'Emilio, 14",Cerignola,,,,,,,,,,,
Sublime centro olistico estetico,Centro benessere,https://www.centrolisticoesteticosublime.it/,346 674 5096,"Via Magenta, 16",Cerignola,,sublimecerignola@yahoo.com,https,Shopify,No,"Cloudflare, Inc.",72,96,92.00,Sì,No
Ganesha Centro Estetica E Benessere,Centro estetico,,324 999 8403,"Via S. Francesco, 31",Cerignola,,,,,,,,,,,
maccorgodimè centro benessere,Centro benessere,,0885 091430,"Via Giovanni Falcone, 26",Cerignola,,,,,,,,,,,
Centro Estetico LUMIÈRE,Centro estetico,,347 328 5040,"Via Po, 28",Cerignola,,,,,,,,,,,
Centro Yoga Cerignola,Centro yoga,,347 381 8133,"Via Scarafone, 17",Cerignola,,,,,,,,,,,
Jolie Centro Estetico E Solarium Di Perrucci Val,Centro estetico,,0885 448541,"Via Corsica, 22",Cerignola,,,,,,,,,,,
MAD Estetica - Mademoiselle (Centro estetico | SPA | Solarium),Centro estetico,,345 874 2676,"Viale Russia, 15",Cerignola,,,,,,,,,,,
Massaggi olistici (Francesco),Massaggio-terapista,https://armoniadelmassaggio.weebly.com/?fbclid=IwAR3_TLLKoD5O7pUwtKz4qF0v1wu4ovSkW9SQjOP9hZVCYK6agFPuRoSHbaE,347 736 7507,"Via Taggia, 15",Cerignola,,,https,Backbone.js,No,"Weebly, Inc.",63,94,75.00,Sì,No
Le Scuole della Felicità,Centro di formazione,https://www.lescuoledellafelicita.it/,347 501 8705,"Via Tiziano, 1",Deliceto,,info@lescuoledellafelicita.it,https,Shopify,Sì,OVH SAS,0,0,0.00,Sì,No
Beauty Star Centro Estetico,Centro estetico,,328 952 0072,"Via Giuseppe Pavoncelli, 22",Cerignola,,,,,,,,,,,
Centro olistico Suvaran Tara,Centro yoga,https://olisticasuvarantara.wordpress.com/,349 260 0100,"Corso Aldo Moro, 127",Cerignola,,,https,WordPress,No,"Automattic, Inc",76,96,100.00,Sì,No
Spazio Estetica Cerignola,Centro estetico,http://www.spazioestetica.it/cerignola,392 651 8030,"Viale di Levante, 121",Cerignola,,cerignola@spazioestetica.it,http,WordPress,Sì,"Cloudflare, Inc.",57,74,92.00,Sì,No
Bye Bye Pelos,Centro estetico,https://www.byebyepelos.it/,334 831 7811,"Via Roma, 27",Cerignola,,,https,React,Sì,Google LLC,41,51,91.00,Sì,No
Banco BPM,Banca,https://www.bancobpm.it/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=01628,0882 689685,"Viale Aldo Moro, 79",Chieuti,,crediti.firma@pec.bancobpmspa.it,https,React,Sì,Radware Ltd,34,52,92.00,Sì,No
