Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Bricocenter,Negozio di bricolage,https://www.bricocenter.it/it/punti-vendita/ep-minisito-punto-vendita/lecce-surbo,0832 190 2431,Via Giorgio Almirante,Surbo,,,https,Altro,Non trovato,"Fastly, Inc.",45,40,77.00,Stato Non Determinato,No
"Martina Di Lena Abbigliamento, Intimo e Sartoria.",Negozio di abbigliamento,http://abbigliamento.larino.cb.it/,331 254 3040,"P.za Vittorio Emanuele, 13",Larino,,martinadilena@alice.it,http,Altro,Non trovato,Moviement srl - Shared Services,56,90,92.00,Stato Non Determinato,No
Emporio 41 Kids,Negozio di abbigliamento,,0881 720577,"Piazza Umberto Giordano, 41",Foggia,,,,,,,,,,,
PLATINVM testediturco,Negozio di abbigliamento,,320 406 0931,"Corso Aldo Moro, 5",Orta Nova,,,,,,,,,,,
Pullege,Negozio di abbigliamento,http://www.pullegestore.com/,0881 024683,"Corso Benedetto, Corso Cairoli, 53",Foggia,,example@mail.com,http,React,No,"Cloudflare, Inc.",84,83,92.00,Sì,No
Notaro 4.0,Negozio di abbigliamento,https://notaro4-0.com/,324 626 3342,"Via Arciprete Pace, 6b",Torre Santa Susanna,,notaroabbigliamento@gmail.com,https,Shopify,No,"Cloudflare, Inc.",48,78,92.00,Sì,No
OLTRE,Negozio di abbigliamento donna,https://stores.oltre.com/it/italia/foggia/foggia-cso-vittorio-emanuele?utm_source=google&utm_medium=GMBSitelink&utm_campaign=GMBSitelink_FOGGIA_1318,0881 773029,"Corso Vittorio Emanuele II, 51",Foggia,,oltre1318@miroglio.com,https,Altro,No,Seeweb s.r.l,52,86,92.00,Sì,No
"ValBen Calzature, Abbigliamento, Accessori, Intimo e Idee regalo",Negozio di scarpe,https://www.valbenshop.com/,334 647 4092,"73040, Via Colonnello de Giovanni, 125",Specchia,,,https,Shopify,No,"Cloudflare, Inc.",49,56,100.00,Sì,No
kilowear,Negozio di abbigliamento vintage,http://kilowearshop.com/,340 564 9650,"Via Guglielmo Marconi, 67/A",Mesagne,,,http,Shopify,No,"Cloudflare, Inc.",74,76,92.00,Sì,No
Desvio Di Miele Giovanni Abbigliamento,Negozio di abbigliamento,,0885 252088,"Corso Vittorio Emanuele III, 18",Stornarella,,,,,,,,,,,
GLAM STYLE abbigliamento donna Cagnano Varano,Negozio di abbigliamento donna,,328 805 0166,"Dove c'era la parafarmacia ora ci sono io e affianco, Via Dante Alighieri, 19",Cagnano Varano,,,,,,,,,,,
Abbigliamento Trend La Griffe Di D'Apolito Arcangelo,Negozio di abbigliamento,,0884 80636,"Viale Montegrappa, 13",Cagnano Varano,,,,,,,,,,,
BOUTIQUE PATRICK di Di Bari Orazio,Negozio di abbigliamento,,0884 80439,"Via Montegrappa, 71",Cagnano Varano,,,,,,,,,,,
D'Errico,Negozio di abbigliamento,,0884 89072,"Via Dante Alighieri, 4",Cagnano Varano,,,,,,,,,,,
Ago E Filo Di Pelusi Eleonora,Merceria,,340 590 8760,"Via Giuseppe Verdi, 19",Cagnano Varano,,,,,,,,,,,
Il Sesto Senso,Profumeria,,0884 89112,"Via Giuseppe Verdi, 12",Cagnano Varano,,,,,,,,,,,
TUTTO X LA CASA negozio cinese,Negozio di abbigliamento,,389 002 2999,"Via G. Marconi, 15",Cagnano Varano,,,,,,,,,,,
Supermercato A&O Fini Filippo & DI Monte Stella snc,Alimentari,,393 971 1123,"Via Foggia, 7/a",Cagnano Varano,,,,,,,,,,,
PET'S HOUSE,Negozio di animali,,339 347 5782,"n, Via Dante Alighieri, 18",Cagnano Varano,,,,,,,,,,,
Market Gli Antichi Sapori Di Vigilante,Negozio di alimentari,,0884 88579,"NR. 7, Via Manfredi",Cagnano Varano,,,,,,,,,,,
Unieuro City,Negozio di elettronica,,0884 89170,"Via di Vagno, 22",Cagnano Varano,,,,,,,,,,,
Mithos by Dattoli,Negozio di abbigliamento,,0884 993564,"Via del Risorgimento, 4",Vico del Gargano,,,,,,,,,,,
Chicco Rivenditore Autorizzato Baby Pharma Shop,Negozio di articoli per bambini,,340 464 5831,"Via Dante Alighieri, 61",Trepuzzi,,,,,,,,,,,
EQUIUP SRL,Negozio di articoli per equitazione,https://shop.equiup.it/,347 487 6985,"Via Vittorio Emanuele III, 79",San Cesario di Lecce,,info@equiup.it,https,Shopify,Sì,"Cloudflare, Inc.",65,82,92.00,Sì,No
il girasole centro abbigliamento,Negozio di abbigliamento,,0874 716005,"Via Calemme, 7",Riccia,,,,,,,,,,,
Coccole Abbigliamento 0 - 18,Negozio di abbigliamento per bambini,,328 034 0065,"Via Papa Giovanni XXIII, 18",Orta Nova,,,,,,,,,,,
SPESA A&O,Negozio di alimentari,,0884 88604,"Via Foggia, 7/A",Cagnano Varano,,,,,,,,,,,
Senso Unico,Negozio di abbigliamento,https://mongolfierafoggia.it/negozio/431/senso-unico,0881 618038,"Viale degli Aviatori, 126",Foggia,,info@mongolfierafoggia.it,https,React,No,Amazon Technologies Inc.,49,78,92.00,Sì,No
Mmsport,Negozio di abbigliamento sportivo,,328 327 5425,"Piazza Giovanni Paolo II Papa, 37",Ascoli Satriano,,,,,,,,,,,
Modí Calzature,Negozio di scarpe,,339 280 5234,"Largo Dauno, 9",Ascoli Satriano,,,,,,,,,,,
In&Out di Ruscigno Stefania,Negozio di abbigliamento donna,,392 744 0256,"Via Duomo, 6",Ascoli Satriano,,,,,,,,,,,
VITULANO DRUGSTORE,Profumeria,https://www.vitulanodrugstore.it/,0884 8109,"Via delle Rose, 2E",Cagnano Varano,,info@aegvitulano.it,https,Shopify,Sì,Aruba S.p.A.,39,56,92.00,Sì,No
CIAO Bella Bag,Negozio di accessori di moda,http://ciaobella-bag.shop/,331 103 8613,Viale Paolo Borsellino,Ascoli Satriano,,,http,Shopify,Non trovato,"Cloudflare, Inc.",99,100,90.00,No - Pagina Non Trovata (404),No
Silvestri Michele,Negozio di abbigliamento,,0881 961570,"Corso Vittorio Emanuele II, 13",Bovino,,,,,,,,,,,
Stock Grandi Firme,Negozio di abbigliamento,http://www.stockgrandifirme.it/,0885 782662,"Corso Ricciotti, 17",Orta Nova,,,http,React,No,Aruba S.p.A.,84,93,92.00,Sì,No
Sergio D | Abbigliamento Uomo,Negozio di abbigliamento uomo,https://sergiod.it/,0881 774360,"Via Bari, 9",Foggia,,,https,Shopify,Sì,"Cloudflare, Inc.",97,94,100.00,Sì,No
Le Griffe abbigliamento UOMO via stazione 6,Negozio di abbigliamento uomo,,0885 650235,"Via Stazione, 6",Ascoli Satriano,,,,,,,,,,,
UN MONDO DI IDEE,Boutique,https://theperfectshop.altervista.org/,0885 651713,"Via Ruggiero Bonghi, 30",Ascoli Satriano,,,https,WordPress,No,Hetzner Online GmbH,40,45,77.00,Sì,No
Gioielleria Caruso,Gioielleria,,388 409 8426,"Largo Cattedrale, 1",Ascoli Satriano,,,,,,,,,,,
Supermercato Despar Di Gennaro Serena & Figli,Alimentari,,0881 972037,"V. Martiri di V. Fani, 132",Castelluccio Valmaggiore,,,,,,,,,,,
Macelleria D’Angelico,Macelleria,,0881 972128,"Via Salita Borgo, 11",Castelluccio Valmaggiore,,,,,,,,,,,
Megastore smartphone center,Negozio di telefoni cellulari,,380 475 0470,Piazza P. Sansone,Cagnano Varano,,,,,,,,,,,
L'ARTE del DOLCE,Pasticceria,,0881 972233,Via Croce,Castelluccio Valmaggiore,,,,,,,,,,,
Mario Gualano Abbigliamento,Negozio di abbigliamento uomo,http://www.mariogualano.com/,0882 832890,"Piazza Aldo Moro, 1",San Marco in Lamis,,,http,React,Sì,"Cloudflare, Inc.",31,36,100.00,Sì,No
Boutique Saria Di Piemontese Rosaria,Negozio di abbigliamento donna,,0881 720083,"Via Giacomo Matteotti, 34",Foggia,,,,,,,,,,,
Little Italy,Ristorante,https://little-italy.italiapaesaggiviaggi.top/,328 813 0689,"Largo Umberto I', 13",Castelluccio Valmaggiore,,,https,React,No,Contabo GmbH,52,83,85.00,Sì,No
Boutique Amalia dal 1968,Negozio di abbigliamento donna,,347 805 5992,"Via Poppa, 15",Troia,,,,,,,,,,,
Tabacchino La Fenice di Dimino Vincenza Cynthia,Tabaccheria,,0881 592167,"Via Stradale Lucera, 58",Alberona,,,,,,,,,,,
Boutique de Stasio,Negozio di abbigliamento,https://boutiquedestasio.my.canva.site/,331 934 7943,"Via Monte Santo, 6",Candela,,boutiquedestasio@gmail.com,https,Altro,No,"Cloudflare London, LLC",92,100,91.00,Sì,No
Candela Calzature,Negozio di scarpe,,0174 701062,"Via Carlo Marenco, 99",Ceva,,,,,,,,,,,
Tabaccheria ed emporio Caranfa,Tabaccheria,,0881 592179,"Corso Vittorio Emanuele, 46",Alberona,,,,,,,,,,,
Carmelino Buono,Negozio di abbigliamento,http://www.carmelinobuono.it/,0881 970039,"Via Regina Margherita, 160",Troia,,carmelinobuono@virgilio.it,http,WordPress,No,Combell NV,64,74,92.00,Sì,No
Centro Moda Elisabetta Abbigliamento Uomo-Donna,Negozio di abbigliamento,,0881 970740,"Via Dante Alighieri, 2",Troia,,,,,,,,,,,
Rebecca Fashion Store,Negozio di abbigliamento,http://rebeccafashionstore.myadj.it/,0881 530513,"Via Luigi Zuppetta, 48/50",Lucera,,,http,React,No,"Cloudflare, Inc.",72,97,92.00,Sì,No
Imperial di Ventrella Donato - Antony Morale,Negozio di abbigliamento,,0881 200975,"Via Firenze, 1A",Lucera,,,,,,,,,,,
Tam Tam,Boutique,,0881 525035,"Via Bari, 11",Lucera,,,,,,,,,,,
Valeria Vanity,Negozio di abbigliamento,,0881 545971,"Via Vittorio Veneto, 62",Lucera,,,,,,,,,,,
Sica Abbigliamento Uomo dal 1929,Negozio di abbigliamento uomo,http://www.sica1929.it/,0881 970027,"Via Regina Margherita, 144",Troia,,,http,Shopify,No,Iomart Hosting Limited,34,63,100.00,Sì,No
Maharany Fr Di Maiellaro Guido Emanuele,Negozio di abbigliamento,,339 715 9408,"Via Vittorio Veneto, 25",Lucera,,,,,,,,,,,
Oversize Taglie Grandi,Negozio di abbigliamento,https://www.oversizetagliegrandi.it/,0881 748423,"Via S. Severo, 44/e",Foggia,,info@oversizetagliegrandi.it,https,React,No,Genesys Informatica S.r.l.,24,41,83.00,Sì,No
Komos Moda,Negozio di abbigliamento,,0881 530276,"Corso Manfredi, 1",Lucera,,,,,,,,,,,
Farmacia Lepore Dr.ssa Maria Antonietta,Farmacia,http://www.farmacialepore.it/,0881 592090,Via Belvedere,Alberona,,,http,ASP.NET,No,Keliweb S.R.L,56,71,54.00,Sì,Sì
Korner Brand,Negozio di abbigliamento,,366 344 6450,"Strada Statale 160, Via Troia, Km. 0/520",Lucera,,,,,,,,,,,
Rinaldi Uomo Di Rinaldi Michele,Negozio di abbigliamento uomo,,0882 335121,"Viale Checchia Rispoli, 62",San Severo,,,,,,,,,,,
Fever,Negozio di abbigliamento donna,,0881 525014,"Via Antonio Gramsci, 31",Lucera,,,,,,,,,,,
Tina Barbaro,Negozio di abbigliamento,,388 805 9045,"Via Federico II, 6-8",Lucera,,,,,,,,,,,
Cristina Boutique,Negozio di abbigliamento donna,,328 248 5250,"Via Tiberio Solis, 80",San Severo,,,,,,,,,,,
Nati Con La Camicia,Negozio di abbigliamento,,0882 603043,"Via della Costituente, 163",Torremaggiore,,,,,,,,,,,
Bar-Pub Meeting Place,Bar caffè,,0881 982020,"Via Guglielmo Marconi, 8",Anzano di Puglia,,,,,,,,,,,
Aneva Collection,Negozio di abbigliamento,,328 955 6888,"Via Magistrato Mariano, 33",Copertino,,,,,,,,,,,
Anmapet,Negozio di abbigliamento,,0832 834827,"Via Roca, 155",Melendugno,,,,,,,,,,,
TOP STOCK san severo,Negozio di abbigliamento,,391 424 3800,"Via Michele Zannotti, 70",San Severo,,,,,,,,,,,
Move Your Mood San Severo,Negozio di abbigliamento donna,https://moveyourmood.it/,0882 423608,"Via Tiberio Solis, 33",San Severo,,,https,Shopify,No,"Cloudflare, Inc.",66,76,100.00,Sì,No
Se.J di Trasmundi Felicetta,Negozio di abbigliamento donna,https://sejshop.com/,334 355 1417,"Via Pisanelli, 29",Santa Croce di Magliano,,,https,Shopify,No,"Cloudflare, Inc.",46,74,100.00,Sì,No
"Scala Reale Calzature, Abbigliamento e Borse",Negozio di scarpe,http://scalarealecalzature.it/,0882 331003,"Via Recca, 22",San Severo,,,http,Altro,No,Amazon Technologies Inc.,0,100,91.00,Sì,No
INTIMOFILO,Negozio di intimo,http://www.intimofilo.com/,340 269 0502,"Via Regina Margherita, 219",Troia,,,http,ASP.NET,Non trovato,Aruba S.p.A. Network,0,78,92.00,Stato Non Determinato,No
L'Arte Antica= Di De Bellis Alessandro,Negozio di pasta fresca,,0881 592419,"Via Stradale Lucera, 108",Alberona,,,,,,,,,,,
Quinta Strada Abbigliamento,Negozio di abbigliamento,http://quintastradashop.com/,0825 451749,"Via Cardito, 143/146",Ariano Irpino,,,http,Shopify,Sì,"Cloudflare, Inc.",57,95,100.00,Sì,No
Forneria Marconi Di Marinaccio Pasqualino,Fornaio,,0881 982022,"Via Guglielmo Marconi, 40",Anzano di Puglia,,,,,,,,,,,
Del Gaudio Express,Negozio di alimentari,,328 448 8820,Via 24 Maggio,Anzano di Puglia,,,,,,,,,,,
Del Gaudio Rocco,Tabaccheria,,0881 982128,"Via 24 Maggio, 1",Anzano di Puglia,,,,,,,,,,,
Pelosi Outlet,Outlet,https://pelosi.shop/,0882 334403,"Piazza dell'Incoronazione, 4",San Severo,,,https,Altro,Non trovato,"Cloudflare, Inc.",98,100,40.00,Stato Non Determinato,No
De Maio Mobili Sas,Negozio di mobili,http://www.demaiomobili.it/,0881 982079,"SP136bis, 8",Anzano di Puglia,,info@demaiomobili.it,http,WordPress,Sì,Aruba S.p.A.,51,51,85.00,Sì,No
Lamanna Lucia,Negozio di abbigliamento,,0881 983256,"Corso Umberto I, 44",Monteleone di Puglia,,,,,,,,,,,
Rossi Michele,Negozio,,0881 982437,"Via delle Puglie, 28",Anzano di Puglia,,,,,,,,,,,
antropos boutique,Negozio di abbigliamento,https://www.antroposboutique.it/,0883 611569,"Via M. R. Imbriani, 8",Canosa di Puglia,,,https,Altro,Sì,Google LLC,67,89,83.00,Sì,No
Macelleria Fascia,Macelleria,,393 995 7990,"Via Cairoli, 1",Celenza Valfortore,,,,,,,,,,,
Aba Computer Di Angelini Domenica,Negozio di computer,,0881 554914,"V.le Regina Margherita, 8",Celenza Valfortore,,,,,,,,,,,
Fomas Srl,Ferramenta,,0881 554182,"Via Giardino, 2A",Celenza Valfortore,,,,,,,,,,,
Panificio Mille Molliche,Alimentari,,388 491 6399,"SP1, 64",Celenza Valfortore,,,,,,,,,,,
Alimentari Il Borgo,Alimentari,,0881 554111,"Via dell Indipendenza, 7",Celenza Valfortore,,,,,,,,,,,
ANGELICO,Negozio di abbigliamento,http://www.angelico.it/,0831 369156,"Via Filomeno Consiglio, 16/18",Brindisi,,,http,Shopify,Sì,"Cloudflare, Inc.",40,45,92.00,Sì,No
Panificio Gelsi Antonio,Fornaio,,0881 554022,"Vico Gianlorenzo Bernini, 5",Celenza Valfortore,,,,,,,,,,,
Bar da Mary (bar - pizzeria - gelateria),Bar,,371 468 5359,Piazza Umberto I,Celenza Valfortore,,,,,,,,,,,
Venditto Maria Antonietta,Tabaccheria,,0881 554390,"Via Cairoli, 55",Celenza Valfortore,,,,,,,,,,,
Zannella Lorenza E C. Snc,Fornaio,,0881 982613,"Via Roma, 176",Anzano di Puglia,,,,,,,,,,,
Bar Centrale Di Clemente Stefania Giusi,Bar,,0881 554000,"Piazza Alessandro Malice, 13",Celenza Valfortore,,,,,,,,,,,
Macelleria Laccone,Macelleria,,0881 554302,"Largo IV Novembre, 6",Celenza Valfortore,,,,,,,,,,,
Daunia Artigiana,Negozio di articoli da regalo,,338 909 9932,"Corso Europa, 113",Carlantino,,,,,,,,,,,
Farmacia Rossi,Farmacia,,0881 554282,"Piazza Carlo Bortone, 2",Celenza Valfortore,,,,,,,,,,,
Bar Al Grottino,Bar,,333 338 5570,"Piazza Alessandro Malice, 24",Celenza Valfortore,,,,,,,,,,,
Arcana Moda,Negozio di abbigliamento,,0832 792707,"Via Kennedy, 12",Campi Salentina,,,,,,,,,,,
