Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Elettromeccanica 2P di Petrosino E Poliseno snc,Elettricista,http://www.elettromeccanica2p.it/contatti/,080 535 3525,"Strada Provinciale Bari, Km. 0.800",Modugno,,info@elettromeccanica2p.it,http,WordPress,No,Aruba S.p.A.,78,77,85.00,Sì,No
G.D. Tech Di Spezzacatena Corrado,Elettricista,http://www.gdtechimpianti.it/,347 398 3499,"Via Massimiliano, Via Mayer, 34",Molfetta,,info@gdtechimpianti.it,http,ASP.NET,Sì,Aruba S.p.A. Network,67,80,100.00,Sì,Sì
Quarto Impianti di Daniele Quarto,Elettricista,,393 066 5140,"Traverse II di Via Giacomo Matteotti, 23",Cassano delle Murge,,,,,,,,,,,
FAZI S.R.L.,Elettricista,http://www.hidrosystem.it/,0885 437017,Via Dei Cinque Reali Siti Zona Artigianale,Stornarella,,,http,WordPress,Sì,Aruba S.p.A.,56,59,92.00,Sì,No
Ad Impianti Elettrici di D'Agostino Antonio,Elettricista,,338 983 4259,"Via Madonna delle Grotte, 187",Rocchetta a Volturno,,,,,,,,,,,
Elektro home,Elettricista,,320 764 2838,"Via Pasquale Follieri, 52",Lucera,,,,,,,,,,,
P.M.IMPIANTI,Elettricista,http://pmimpiantielettrici.it/,320 648 3893,"Via Michele Tupputi, 16",Barletta,,,http,WordPress,No,Hetzner Online GmbH,81,96,100.00,Sì,Sì
Ecoelectra Soc. Coop.,Elettricista,http://www.ecoelectra.it/,327 684 2290,"Via Michele Maitilasso, 2",Troia,,info@ecoelectra.it,http,Joomla,Sì,Aruba S.p.A.,69,48,85.00,Sì,No
Tekno Impianti Srl Foggia,Appaltatore,,393 004 8296,"Via di Cave, 3",Foggia,,,,,,,,,,,
IMESD IMPIANTI ELETTRICI SALTARELLO DAVIDE,Elettricista,,340 164 7060,"Via Fuori Porta Annunziata, 87",Biccari,,,,,,,,,,,
Pronto Elettricista Bari,Elettricista,,379 110 5220,Via Enrico Nannei,Bari,,,,,,,,,,,
Dnsystem,Elettricista,,333 202 4246,"Corso Giacomo Matteotti, 76",Torremaggiore,,,,,,,,,,,
NB Elettrica,Servizio di installazione elettrica,,347 753 0494,"Via Archita, 3",Bari,,,,,,,,,,,
Penta System S.R.L.,Elettricista,https://pentasystem.org/,080 535 4741,Largo degli Scalpellini 6 - Zona Artigianale,Modugno,,info@pentasystem.org,https,WordPress,No,Interoute Telecommunications (UK) Ltd,52,66,77.00,Sì,Sì
Elettrotecnica Marrone & C. Snc,Elettricista,,080 530 3757,"Via Macchie, 11",Bari,,,,,,,,,,,
FG IMPIANTI S.R.L.,Elettricista,http://www.fgimpianti.it/,0881 707564,"Via di Tressanti, 1",Foggia,,,http,ASP.NET,No,Aruba S.p.A. Network,87,98,91.00,Sì,No
El.Pe Di Pedroncelli Luca,Elettricista,,080 530 0453,"Via Capitaneo, 34",Bari,,,,,,,,,,,
"Giuseppe Piserchia ""Materiale Elettrico""",Negozio di forniture elettriche,,0881 741400,"Via Francesco Crispi, 56",Foggia,,,,,,,,,,,
Intini Impianti,Elettricista,,371 330 9113,Via Giacomo Matteotti,Bari,,,,,,,,,,,
I.e.c.i.cavone & C.snc,Elettricista,,080 530 4995,"Via Lepore, 20",Bari,,,,,,,,,,,
Monaco Antonio,Elettricista,,0824 964041,"00 Contrada Sette Luci, San Bartolomeo In Galdo, BN 82028",San Bartolomeo in Galdo,,,,,,,,,,,
"Elettronica Palmisano - impianti di sicurezza, Antintrusione, Allarmi e Videosorveglianza",Negozio di allarmi e sistemi di sicurezza,http://www.elettronicapalmisano.it/,320 754 3630,"Via Nicola Manzari, 18",Bari,,,http,Joomla,No,Aruba S.p.A.,67,94,75.00,Sì,No
Gravina Antonio,Elettricista,,0882 474525,"Via Cicerone, 114",San Nicandro Garganico,,,,,,,,,,,
Teknoallarm di Pertosa Matteo,Elettricista,,330 436 160,"Via Giuseppe Zanardelli, 2",San Nicandro Garganico,,,,,,,,,,,
Impianti Elettrici Scanzano Ciro,Fornitore di impianti di riscaldamento,,328 678 2167,"Via Carlo Goldoni, 11",San Nicandro Garganico,,,,,,,,,,,
Elettrica Armenise S.r.l.,Elettricista,https://armeniseimpianti.it/,080 964 3310,Traversa Al 8 di Via Modugno,Modugno,,info@armeniseimpianti.it,https,React,Sì,Google LLC,56,77,100.00,Sì,Sì
ELEKTRO IMPIANTI,Elettricista,,349 594 8471,"Via S. Donato, 26",San Giovanni Rotondo,,,,,,,,,,,
Edilelettrica di Pepe sante,Elettricista,,347 373 1176,"Via Papini Giovanni, 26c",Bitetto,,,,,,,,,,,
Belcastro Impianti,Servizio di riparazioni idrauliche,,0884 965439,"via Palestro, 18",Rodi Garganico,,,,,,,,,,,
Speed Casa - Rodi Garganico,Servizi di ristrutturazione,,0884 966629,"Corso Ruggero Bonghi, 14",Rodi Garganico,,,,,,,,,,,
defelice elettrodomestici,Negozio di elettrodomestici,,347 658 5639,"Corso Madonna della Libera, 54",Rodi Garganico,,,,,,,,,,,
Elettronica dell'auto - Delli carri A.,Servizio componenti elettrici per auto,,0884 965400,"Corso Ruggero Bonghi, Via Ruggiero Bonghi, 36",Rodi Garganico,,,,,,,,,,,
POWER SOLUTION di Ritoli Michele,Elettricista,,370 150 9192,"Via Normandia, 16",San Nicandro Garganico,,,,,,,,,,,
Nembrotte,Elettricista,http://www.nembrotte.it/,0881 615286,"Via Francesco Marinaccio, 24",Foggia,,nembrotte@nembrotte.it,http,React,Sì,Aruba S.p.A.,47,68,100.00,Sì,No
Novatek Impiantistica,Servizio di installazione elettrica,,348 034 5365,"Via Michelangelo Manicone, 12",Vico del Gargano,,,,,,,,,,,
La Scossa di Paolo Antonelli - Vendita Materiale Elettrico e Illuminazione - Impianti elettrici,Negozio di forniture elettriche,http://www.lascossaonline.com/,080 321 2243,"Viale Italia, 147",Terlizzi,,,http,React,No,Serverplan S.r.l.,66,95,100.00,Sì,Sì
Berthoud Sas Ischitella • Edilizia & Riscaldamento,Fornitore di attrezzature per l'edilizia,,0884 195 0834,"via Giacomo Matteotti, snc",Ischitella,,,,,,,,,,,
De Felice,Servizio di riparazioni idrauliche,,0884 966360,"Via Pietro Nenni, 48",Rodi Garganico,,,,,,,,,,,
SPORT IMPIANTI - Costruzione Impianti Sportivi,Impresa di costruzioni,https://www.sportimpiantigicoma.it/,320 309 6400,"SP41, 168",San Nicandro Garganico,,commerciale@sportimpiantigicoma.it,https,Svelte,No,DIGITALOCEAN,54,71,92.00,Sì,No
LT Impianti Di Luca Trotta,Elettricista,,331 123 0522,"Viale Giuseppe di Vittorio, 38",Manfredonia,,,,,,,,,,,
Elettro G.A. Quadri Elettrici,Elettricista,https://www.elettro-g-a.it/,338 593 7757,Largo Don Giuseppe Puglisi,Polignano a Mare,,nome@email.com,https,WordPress,No,Aruba S.p.A.,45,26,100.00,Sì,No
Tecnobema S.r.l.,Elettricista,,347 752 1558,"Via Giovanni Battista Nenna, 14",Bari,,,,,,,,,,,
Elettroimpianti Snc Di Novelli Pietro & C.,Elettricista,,0882 820034,"Contrada Monte Sacro, 4",Rignano Garganico,,,,,,,,,,,
Lo Sfizio Bazar,Ferramenta,,347 395 7472,"Corso Madonna della Libera, 4",Rodi Garganico,,,,,,,,,,,
GF IMPIANTI di Gurgoglione Filippo,Elettricista,,392 670 1168,Via Giuseppe Impastato,San Giovanni Rotondo,,,,,,,,,,,
Marotta SmartTechnology,Automazione e robotica,http://www.marottadomenico.it/,080 561 5919,"V.le del Concilio Vaticano II, 124/a",Bari,,info@marottadomenico.it,http,Joomla,Sì,Aruba S.p.A.,20,25,85.00,Sì,Sì
T.R.I.impianti,Elettricista,,338 954 2518,"m, Via Matteo Fraccacreta",Manfredonia,,,,,,,,,,,
BOCCONE NICOLA IMPIANTI ELETTRICI ED ELETTRONICI,Elettricista,,080 321 8020,"Via Monte Nevoso, 17",Bari,,,,,,,,,,,
Notarangelo Angelo,Elettricista,,0884 565179,"Via Manfredi, 40",Monte Sant'Angelo,,,,,,,,,,,
IMP IMPIANTI di Impagnatiello Pietro,Elettricista,,347 160 4866,"Viale Beccarini, 78",Manfredonia,,,,,,,,,,,
For.M.El. Di M.La Porta & Grifa (S.N.C.),Negozio di forniture elettriche,https://www.formelmaterialielettrici.it/,0882 473469,Via Degli Ulivi,San Nicandro Garganico,,formelsnc1@virgilio.it,https,React,No,Aruba S.p.A. Network,0,0,83.00,Sì,No
Impianti Elettrici Sergio Romano,Elettricista,http://www.sergioromanoimpianti.it/,0882 332819,"Via Brindisi, 248",San Severo,,,http,ASP.NET,No,Aruba S.p.A. Network,100,100,82.00,Sì,Sì
Elettroservice S.n.c.,Elettricista,https://www.elettroservicesnc.net/,0884 583060,"Via Torre de Angelis, 48/50",Manfredonia,,giovanni@elettroservicesnc.net,https,React,No,Aruba S.p.A.,56,62,73.00,Sì,Sì
Due P Impianti,Elettricista,,0881 204669,"Via Pasquale Tarantino, 18",Foggia,,,,,,,,,,,
Rovea Impianti,Elettricista,https://impiantirovea.it/,380 444 0022,"Via S. Giovanni Battista, 9",San Giovanni Rotondo,,saveriorovea@gmail.com,https,WordPress,Sì,Signet B.V.,50,80,85.00,Sì,Sì
Elettro Security,Elettricista,http://www.elettrosecurityimpianti.it/,329 075 3804,"Via Taranto, 201",San Severo,,info@elettrosecurityimpianti.it,http,WordPress,Sì,Aruba S.p.A.,38,51,85.00,Sì,Sì
Tecno Impianti di Rotolo Pellegrino,Elettricista,,338 766 3424,"san, Via Calisi, 39A",San Marco dei Cavoti,,,,,,,,,,,
A.M. impianti elettrici di Maiorino Alfonso,Elettricista,,329 611 5339,"Viale Checchia Rispoli, 159",San Severo,,,,,,,,,,,
Impiantistica Grassano,Elettricista,,338 122 8000,"Via Bartolo Longo, 9",San Severo,,,,,,,,,,,
I.G. Impianti,Elettricista,,0824 967731,"Traversa I Sannio, 62",San Bartolomeo In Galdo,,,,,,,,,,,
Elettrica 2000 Di Salcone Raffaele & Vezzano Michele S.N.C.,Elettricista,,0882 331580,"Via Benevento, 8",San Severo,,,,,,,,,,,
D'Antuoni Impianti Di D'Antuoni Gianpietro,Elettricista,,328 007 5125,"Via Monsignor Giuseppe Stoico, 7",San Severo,,,,,,,,,,,
Ditta Pistillo Severo,Elettricista,,328 715 2781,"Via Trani, 113",San Severo,,,,,,,,,,,
Gravina Luigi,Servizio componenti elettrici per auto,,0882 832859,Vico Iana,San Marco in Lamis,,,,,,,,,,,
MW Impiantistica Generale s.r.l.,Elettricista,,347 852 8801,"Via della Vittoria, 79",San Marco in Lamis,,,,,,,,,,,
Cursano Impianti,Elettricista,http://www.cursanoimpianti.it/,349 452 4362,"Via Brindisi, 38/A",San Pietro Vernotico,,cursanoimpianti@gmail.com,http,MODX,No,Hostinger International Limited,64,87,100.00,Sì,Sì
Gdcimpianti,Elettricista,,392 140 7790,Corso Amedeo D'Aosta,San Severo,,,,,,,,,,,
Spazio Enel Partner - San Marco in Lamis,Azienda fornitrice di energia elettrica,,0882 405282,"Corso Giacomo Matteotti, 115",San Marco in Lamis,,,,,,,,,,,
Beta 2002 Srl,Elettricista,,0882 393379,"Via Michele Fuiano, 17",Torremaggiore,,,,,,,,,,,
Nardella Impianti Elettrici,Elettricista,,349 529 7987,"Via Celenza, 56",San Severo,,,,,,,,,,,
CEDDIAL S.R.L.,Elettricista,http://www.ceddial.com/,0882 334442,"Via S. Tempesta, Z.I",San Severo,,info@ceddial.com,http,React,No,Aruba S.p.A.,41,49,85.00,Sì,No
D.l.g. S.a.s. Di De Lorenzo Giuseppe Antonio E C.,Elettricista,,0882 441936,"Via San Matteo, 28",San Severo,,,,,,,,,,,
Pepe Impianti,Elettricista,,0824 967886,"SP90, 13",San Bartolomeo In Galdo,,,,,,,,,,,
S.C.Elettrocenter,Negozio di forniture elettriche,,0882 600547,"Via Marconi, 60",San Severo,,,,,,,,,,,
Impianti elettrici Bari - Piepoli Impianti Elettrici - Elettricista Bari,Elettricista,,338 532 7891,"Via Marraffa, 16",Alberobello,,,,,,,,,,,
Nardulli Impianti,Elettricista,,375 631 5348,"Viale Enrico de Nicola, 96",Mola di Bari,,,,,,,,,,,
ELETTRO FORNITURE PENNACCHIA GIUSEPPE,Negozio di forniture elettriche,,0882 371096,"Corso Leone Mucci, 49A",San Severo,,,,,,,,,,,
A E I Impianti Elettrici Alberobello Srl,Elettricista,,080 432 2896,"Via Domenico Aversa, 13",Alberobello,,,,,,,,,,,
"Studio Ispe. Certificati Verifiche Impianti Elettrici D.P.R.462/01,S.T.P./Perizie Attività Professionale",Perito misuratore,,379 184 260,Via Mendel,Alberobello,,,,,,,,,,,
Elettrotech,Elettricista,http://www.elettrotechfg.it/,345 095 3344,"Via Simone Moffa, 50",San Severo,,info@elettrotechfg.it,http,Joomla,No,Aruba S.p.A. Network,62,92,92.00,Sì,No
Del.Ca. Elettrica sas,Servizio di installazione elettrica,,328 336 3322,"Via Carmelo Borg Pisani, 34-36",Bari,,,,,,,,,,,
Tommaso La Bottega Dell’Elettricista,Elettricista,,320 644 4435,"Via Municipio, 37",Bari,,,,,,,,,,,
Impianti Alternativi 2007 S.R.L.,Elettricista,,340 105 4443,"1trav, Str. Madonna della Stella",Bari,,,,,,,,,,,
De Astis Diego,Elettricista,,080 503 3518,"Via Termopili, 10",Ceglie del Campo,,,,,,,,,,,
Elettrotel Di De Bellis Giuseppe,Elettricista,,080 503 1612,"Via de Angelis Francesco, 10",Bari,,,,,,,,,,,
Siemme Group S.R.L.,Elettricista,,080 467 3680,"Via Montrone, 33",Valenzano,,,,,,,,,,,
Tecnoimpianti snc,Idraulico,,329 421 6356,Via Giovanni Amendola,San Marco in Lamis,,,,,,,,,,,
SUD ELETTRICA,Servizio di installazione elettrica,http://sud-elettrica.net/,080 455 1431,"Via Casamassima, 90",Capurso,,info@sud-elettrica.com,http,ASP.NET,No,Aruba S.p.A. Network,96,100,91.00,Sì,Sì
Future Electric Led di Dalena Giuseppe Antonio,Elettricista,https://futurelettricled.it/,389 648 5443,"Via Alessandro Piccirilli, 44",Putignano,,futurelectricled@gmail.com,https,React,Sì,Netsons s.r.l.,62,71,100.00,Sì,Sì
Patrono Giuseppe,Elettricista,,080 675391,"Via Turi, 85",Casamassima,,,,,,,,,,,
Sistemi Globali Sas Di Marinaccio Raffaele,Elettricista,,0881 981117,"Via Caporale Antonio Bonito, 47",Accadia,,,,,,,,,,,
Arredamenti Locurcio,Negozio di mobili,http://www.locurcioarredamenti.com/,0881 984939,"Contrada Liscia, snc",Sant'Agata di Puglia,,,http,WordPress,No,Aruba S.p.A.,74,97,92.00,Sì,No
Dragonetti Massimo,Elettricista,,0882 551699,"Via Giacomo Leopardi, 4",San Paolo di Civitate,,,,,,,,,,,
SicurElectrika di Ladogana Ruggiero,Elettricista,,0885 415747,"Via Mulini Tonti, 30",Cerignola,,,,,,,,,,,
A.T.I.S. Srl,Fornitore di sistemi di sicurezza,https://www.atisimpianti.net/,0882 225316,"Via Don Minzoni, 70/D",San Severo,,,https,WordPress,No,OVH ISP,93,96,83.00,Sì,No
Thermotech Di D'Anzeo Maurizio,Idraulico,https://www.danzeoservizi.it/,0882 337339,"Via Soccorso, 266",San Severo,,info@danzeoservizi.it,https,React,Sì,Aruba S.p.A.,56,76,92.00,Sì,Sì
FERRAMENTA ELLEDIEFFE DI LUIGI DE FINIS STORNARELLA,Ferramenta,,0885 841039,"Largo Padre Pio, 4-6",Stornarella,,,,,,,,,,,
Elettricista: Elettronica Impianti di Troia Cesario,Elettricista,,330 786 774,"Via Scevola Muzio, 28",Andria,,,,,,,,,,,
Di Gaetano Franco,Idraulico,,0885 431766,"Via Scipione, 47",Stornara,,,,,,,,,,,
Impiantistica Lamedica Srl,Elettricista,http://www.impiantisticalamedica.it/,0882 381442,"Corso Giacomo Matteotti, 214",Torremaggiore,,,http,Joomla,No,Aruba S.p.A.,47,96,92.00,Sì,Sì
Colacchio Antonio,Elettricista,https://colacchio-antonio.webnode.it/,329 495 1072,"Via Villafranca, 26",Torremaggiore,,contatto@esempio.it,https,React,No,Amazon Technologies Inc.,72,96,100.00,Sì,Sì
Tecnoimpianti Martella Francesco,Impresa di costruzioni,,348 397 9733,"Via Paolo Borsellino, 10",Vico del Gargano,,,,,,,,,,,
General System S.R.L.,Elettricista,,0885 442837,"Vico VI Assunta, 11",Cerignola,,,,,,,,,,,
Belloni Impianti Elettrici,Appaltatore,http://www.belloni.it/,051 957737,"Via Filippo Turati, 5",Sant'Agata Bolognese,,belloni@belloni.it,http,Angular,Sì,Aruba S.p.A,61,84,92.00,Sì,Sì
Solution Technology,Negozio di elettronica,http://www.solutiontechnology.it/,0885 434504,"Via S. Francesco, 14",Stornara,,,http,ASP.NET,No,Aruba S.p.A. Network,98,100,82.00,Sì,No
Autofficina riparazione camper Di Carlo,Officina di riparazione camper,,347 188 5847,"SS89, 7",Vieste,,,,,,,,,,,
Vi.Mar Elettrik Di Marino Ventura,Elettricista,,368 577 262,"Largo Labirinto, 25",Bisceglie,,,,,,,,,,,
Autofficina di Dicarlo Matteo & Michele,Officina autoriparazioni,,0884 272449,"Contrada Coppitella, 7/c",Vieste,,,,,,,,,,,
Auto Latino,Centro per la revisione tecnica delle auto,http://www.autolatino.it/,0884 708312,"Via Sottotenente Girolamo de Maria, 5",Vieste,,autolatino@tiscali.it,http,WordPress,No,Server Plan S.r.l.,41,77,100.00,Sì,No
Del. Ve Impianti di Della Vella Leonardo | Idraulico Vico del Gargano,Idraulico,,349 076 6076,"Via Alcide de Gasperi, 17",Vico del Gargano,,,,,,,,,,,
Ferrante Elettrodomestici,Negozio di elettronica,,0884 993621,"Via G. di Vagno, 9",Vico del Gargano,,,,,,,,,,,
Soluzioni Elettriche,Elettricista,,340 370 3754,"Via Defensa, 5",Serracapriola,,,,,,,,,,,
FAS3 TECNOLOGY SRL,Elettricista,https://fas3tecnology.it/,080 972 2654,"Via Molfettesi del Venezuela, 23",Molfetta,,info@fas3tecnology.com,https,React,Sì,Google LLC,59,87,92.00,Sì,No
E.s.a impianti snc di Soldani giulio,Elettricista,https://esaimpiantisnc.com/,080 392 1507,Via Sant'Andrea,Bisceglie,,,https,WordPress,Sì,Server Plan S.r.l.,49,56,85.00,Sì,No
Global impianti s.r.l.s,Elettricista,,366 328 6622,"Via Tommaso Fiore, 26",Trinitapoli,,,,,,,,,,,
Elettrica 2R di Romita Giuseppe,Elettricista,,338 333 9479,"Via Battisti, 33",Bitritto,,,,,,,,,,,
S.G.E. di Giuseppe Saulle,Elettricista,,339 395 6967,"Via Pisacane 58, Via Giuseppe Capaldi, 44",Bari,,,,,,,,,,,
Punto Edison Stornara (FG) - DI PACE MICHELE - Business Partner,Azienda fornitrice di energia elettrica,https://www.edisonenergia.it/edison/assistenza/edison-store,329 974 8748,"Via Regina Margherita, 69",Stornara,,assicurativiedisonenergia@pec.edison.it,https,Angular,Sì,"Amazon.com, Inc.",28,43,85.00,Sì,Sì
Edil Valentino Costruzioni Ristrutturazioni Srls,Impresa edile,,391 366 5845,"Via Parco Padre Pio, 27",Zapponeta,,,,,,,,,,,
GS - Materiale elettrico e illuminotecnica di Giuseppe Salvemini,Servizio di installazione elettrica,,0884 661551,"Viale Beccarini, 70",Manfredonia,,,,,,,,,,,
Murolo Impianti - Tecnologie Elettriche,Elettricista,http://www.muroloimpianti.it/,080 338 1696,"Via La Malfa, Parallela la Malfa Ugo, 1",Molfetta,,muroloimpiantionline@gmail.com,http,WordPress,No,Aruba S.p.A. Network,45,57,85.00,Sì,Sì
Saem Impianti Srl,Fornitore di impianti industriali,http://www.saemimpianti.com/,0884 543381,Viale Antonio Meucci,Manfredonia,,info@saemimpianti.com,http,WordPress,Sì,OVH SAS,55,63,92.00,Sì,Sì
E.S.I. Impianti srl,Elettricista,http://www.esiimpiantisrl.it/,0883 679294,"Corso Vittorio Emanuele, 79",Margherita di Savoia,,,http,WordPress,Sì,Aruba S.p.A.,94,98,83.00,Sì,No
Trotta Impianti,Elettricista,,347 837 0684,"Via Palmiro Togliatti, 33",Manfredonia,,,,,,,,,,,
Per.Ind.Bartolomeo Ortuso - Impianti Elettrici Civili Ed Industriali D,Elettricista,,0884 585836,"4 Viale dell' Industria, Manfredonia, FG 71043",Manfredonia,,,,,,,,,,,
PAGLIONE IMPIANTI Srl,Elettricista,http://www.paglioneimpianti.it/,0884 588667,Via S. Rocco,Manfredonia,,info@paglioneimpianti.it,http,WordPress,No,Aruba S.p.A. Network,67,89,92.00,Sì,No
Elettricisti San Giuseppe Società Cooperativa,Impresa edile,http://www.elettricistisangiuseppe.it/,080 476 1742,"Strada Provinciale 240, Km 13",Rutigliano,,,http,WordPress,No,Aruba S.p.A. Network,63,81,92.00,Sì,Sì
Iurilli Impianti,Elettricista,,080 459 1826,"Via Vittorio Veneto, 82",Adelfia,,,,,,,,,,,
Elettrosud Impianti,Elettricista,,080 459 2113,"Via V. Alfieri, 28",Adelfia,,,,,,,,,,,
DI.MA. Impianti & Costruzioni,Elettricista,,080 459 3084,"Via Vittorio Veneto, 92",Adelfia,,,,,,,,,,,
F.lli Cassano S.r.l.,Elettricista,,347 777 0649,"Via Conella, 27",Adelfia,,,,,,,,,,,
Tesla electric impianti s.r.l,Elettricista,https://teslaelectricimpianti.it/,328 358 9991,"Via Fratelli Cervi, 14",Trinitapoli,,teslaelectricimpiantisrl@gmail.com,https,Shopify,Sì,Netsons s.r.l.,68,91,100.00,Sì,Sì
Elettrica Service Citro srl,Elettricista,,0881 331100,"UFFICIO, Via Sandro Pertini, 3",Foggia,,,,,,,,,,,
Ar.Fa Tech Srl,Impresa di costruzioni,http://www.arfatech.it/,080 203 1023,"Viale Ottorino Respighi, 7",Bari,,,http,ASP.NET,No,Aruba S.p.A. Network,0,0,100.00,Sì,No
BF impianti di Cece Francesco,Elettricista,,347 284 8070,Via Pietro Nenni,Capurso,,,,,,,,,,,
Sea S.r.l.,Elettricista,http://www.seasrlimpianti.it/contatti,080 237 3133,"Via A. Scarlatti, 6",Ruvo di Puglia,,info@seasrlimpianti.it,http,React,Sì,Aruba S.p.A. Network,64,97,92.00,Sì,No
Lopedote,Elettricista,,080 524 7481,"Via Nicola de Giosa, 105-105/A",Bari,,,,,,,,,,,
Elettrica Ed Elettronica Di Ferri Vincenzo,Elettricista,,080 467 5580,"Via Andrej Sacharov, 53",Valenzano,,,,,,,,,,,
ENERGY S.P. IMPIANTI SNC,Elettricista,,349 748 9541,"Via Cav. Domenico Maldarelli, 1",Giovinazzo,,,,,,,,,,,
BAVARO PAOLO IMPIANTI ELETTRICI CIVILI E INDUSTRIALI,Elettricista,,335 658 4673,"Via S. Francesco D'Assisi, 5",Giovinazzo,,,,,,,,,,,
Pignatelli Paolo Di Pignatelli Angelo,Consulente per impianti di produzione di energia,,340 356 0396,"Via Grimaldi De, Vico De Turcolis, 9",Giovinazzo,,,,,,,,,,,
D'Aquino Giovanni & C. (S.N.C.),Elettricista,,080 394 1719,"Via Napoli, 46",Giovinazzo,,,,,,,,,,,
Elettro M.T.S. Srl,Elettricista,,080 990 0557,"Via Bitonto, 78",Giovinazzo,,,,,,,,,,,
Ditta Marzella - Termoidraulica e Opere Edili,Idraulico,,080 394 7256,"V. Annantonia Lasorsa, 20",Giovinazzo,,,,,,,,,,,
Elettroimpianti Di Ricco Luigi,Elettricista,,080 553 3167,"Via dei Mille, 48",Bari,,,,,,,,,,,
Elettr.Di Giovinazzo Rocco Via Vitt.Veneto 168 Adelfia,Elettricista,,080 459 4498,"Via Vittorio Veneto, 168",Adelfia,,,,,,,,,,,
Uemme Impianti Elettrici,Elettricista,https://uemmeimpianti.com/,377 555 9743,"V.le Antonio Meucci, 12",Bari,,info@uemmeimpianti.it,https,React,Sì,Aruba S.p.A.,68,88,85.00,Sì,Sì
Dentico Maurizio,Elettricista,,339 285 0064,"Via Carlo Collodi, 19",Bari,,,,,,,,,,,
Biscardi Tommaso,Elettricista,,080 504 3655,"Via Grimoaldo degli Alfaraniti, 22",Bari,,,,,,,,,,,
R.C. Technology di Rollo Carlo Cristofaro,Elettricista,,335 413 319,"Via Monte Grappa, 179",Bari,,,,,,,,,,,
Alessandro Brescia Impianti,Elettricista,,392 592 4135,"Via Antonio de Ferrariis, 51",Bari,,,,,,,,,,,
