Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Centro Di Estetica Lory Di De Lorenzo,Centro estetico,,0882 641952,"Via Guglielmo Marconi, 15",Apricena,,,,,,,,,,,
Masseria Irene,Ristorante,,339 293 3099,"SP133, 44",Biccari,,,,,,,,,,,
ALEGRIA HAPPY VENDING - Alegria S.p.A.,Distributore automatico di caffè,https://www.alegriahappyvending.com/,0882 643930,S.S. 89 km 11.501,Apricena,,alegria@alegriagroup.it,https,React,Sì,Google LLC,63,98,85.00,Sì,No
Face Spa,Centro estetico,http://www.facespafg.it/,0881 725274,"Via della Repubblica, 25",Foggia,,info@facespafg.it,http,ASP.NET,Sì,Aruba S.p.A. Network,46,92,91.00,Sì,No
Centro Estetico Fatima Bakkori,Centro estetico,,388 072 6882,"Piazza Giuseppe di Vagno, 1",Lucera,,,,,,,,,,,
Beauty & Spa Di Adelaide Stasulli Sas,Centro estetico,,0881 979490,"5, Via Saurino, Troia, FG 71029",Troia,,,,,,,,,,,
Istituto di estetica il cigno,Centro estetico,,333 684 5299,"Via Federico Spera, 102",Foggia,,,,,,,,,,,
Palestra a.s.d.colosseum gym bovino fg (1995),Sala fitness,,389 437 2175,"Via Giacinto Alfieri, 5",Bovino,,,,,,,,,,,
Motel Ristorante Santa Lucia,Motel,,0881 593310,"C.da Molino a Vento, 3",Biccari,,,,,,,,,,,
HB-Health &Beauty di Luigia de Vito,Centro benessere,https://www.benesserehb.it/,0881 636369,"Via Lecce, 2",Foggia,,,https,Svelte,No,Aruba S.p.A. Network,53,74,92.00,Sì,No
Radiological Center Apricena,Studio medico,https://radiologicalcenter.it/,0882 420927,"Via Luigi Galasso, 81",Apricena,,radiologicalcenterapricena@gmail.com,https,WordPress,No,Google LLC,56,77,100.00,Sì,No
Checchia D.ssa Rosa Maria,Farmacia,https://www.amplifon.com/it/cerca-centro-amplifon/apparecchi-acustici-foggia/farmacia-dott-ssa-rosa-maria-checchia-p4685,0881 591212,"Via Fuori Porta Annunziata, 3",Biccari,,amplifon-logo@3x.png,https,Hugo,No,Amazon Technologies Inc.,44,46,85.00,Sì,Sì
Beauty&Co Centro Estetico,Centro estetico,http://beautyecofoggia.it/,0881 636746,"Via Giuseppe Normanno, 22",Foggia,,beautyecofoggia@gmail.com,http,WordPress,Sì,Servereasy Srl,70,76,85.00,Sì,No
La Locanda Dei Sapori Biccari,Ristorante,,347 304 2887,"Via Fuori Porta Annunziata, 75",Biccari,,,,,,,,,,,
Snam Rete Gas Spa - BICCARI - DMFOGG03,Azienda di fornitura del gas,,0881 633411,C6WR+H8,Biccari,,,,,,,,,,,
Piscina comunale,Piscina al coperto,,0881 317212,Via Martiri di Marzabotto,Bovino,,,,,,,,,,,
Centro Estetico Beauty Clè,Centro estetico,https://beautycle.it/,329 931 5413,"Corso Pietro Giannone, 71b",Foggia,,beautyclespa@gmail.com,https,React,Sì,OVH SAS,28,35,100.00,Sì,No
Lubrichimica Spa,Negozio,http://www.lubrichimica.com/,0881 966611,"Viale Aldo Moro, 34",Bovino,,info@lubrichimica.com,http,WordPress,No,Aruba S.p.A.,68,61,100.00,Sì,No
Centro Estetico Di De Cosmo Iolanda,Centro estetico,,0881 961980,"Via Florestano Rossomandi, 15",Bovino,,,,,,,,,,,
Grand Hotel Vigna Nocelli,Location per matrimoni,http://www.grandhotelvignanocelli.com/,0881 548109,SS17 Foggia-Lucera Km. 329,Lucera,,info@grandhotelvignanocelli.com,http,Shopify,Sì,Semplify Srl,41,60,92.00,Sì,No
Hotel Up - Wellness & Spa,Hotel,http://www.spahotelup.it/,0881 721599,"Via Trieste, 14",Foggia,,,http,WordPress,Sì,"Cloudflare, Inc.",56,81,100.00,Sì,No
R.S.A. IL GIRASOLE,Casa di cura per lungodegenti,http://rsailgirasole.it/,0881 961160,Via Martiri di Marzabotto,Bovino,,info@rsailgirasole.it,http,WordPress,No,Aruba S.p.A.,56,75,83.00,Sì,No
Agriturismo Masseria Salecchia,Fattoria,http://www.masseriasalecchia.it/,340 774 5309,"SP122, km 4,4",Bovino,,info@masseriasalecchia.it,http,Shopify,No,Aruba S.p.A.,67,88,92.00,Sì,No
Barber Shop Scapicchio,Barbiere,,393 451 0133,"Corso Vittorio Emanuele, 28, Viale Regina Margherita, 17",Bovino,,,,,,,,,,,
Malisy Beauty Center,Centro estetico,,348 295 2078,"Via Padre Pietro, 6",Apricena,,,,,,,,,,,
Tenuta Capaccio,Agriturismo,https://tenuta-capaccio.guideditalia.top/,340 260 0484,c.da carpine n,Bovino,,,https,WordPress,No,Contabo GmbH,50,83,85.00,Sì,No
Dietista Dott.ssa Stella La Torre,Nutrizionista,https://www.studioequilibria.com/,346 397 2281,"Viale Papa Giovanni XXIII, 37",Apricena,,dietista.stellalatorre@gmail.com,https,ItaliaOnline,No,Amazon Technologies Inc.,70,90,92.00,Stato Non Determinato,No
B&B Le Pietre del Borgo,Bed & Breakfast,,0881 961926,"Via Monte Girone, 23",Bovino,,,,,,,,,,,
Centro Beauty Farm Kalòs,Centro estetico,,389 895 4389,"Via Caduti di tutte le Guerre, 5",Carapelle,,,,,,,,,,,
Hotel Incontro,Hotel,http://www.hotelincontro.it/,0825 891857,Via Nazionale Manna,Ariano Irpino,,info@hotelincontro.it,http,WordPress,No,Aruba S.p.A. Network,69,91,92.00,Sì,No
Esthè Concept,Centro estetico,,339 378 4042,"Vico I Sant'Antonio, 11",Deliceto,,,,,,,,,,,
Hotel Federico II,Hotel,,0881 201421,"Piazza del Popolo, 28",Lucera,,,,,,,,,,,
Hotel Bella Napoli & SPA,Hotel,http://www.bellanapolihotel.com/,327 959 7766,"Via Callisto Azzariti, 26/28",Foggia,,gdrsrls@gmail.com,http,Angular,No,Aruba S.p.A.,56,90,82.00,Sì,No
Bed & Breakfast La Posta,Bed & Breakfast,https://www.laposta-bovino.it/,349 518 4724,Piazza Conti di Loretello,Bovino,,lucio.liscio@gmail.com,https,WordPress,No,Aruba S.p.A.,76,96,92.00,Sì,No
Bed & Wine Rocco Zambri,Hotel,https://francescastraveltips.com/rocco-zambri-bed-amp-wine-italy,338 401 0379,"Largo Impisi, 5",Bovino,,,https,Altro,No,Microsoft Corporation,62,68,100.00,Sì,No
Poliambulatorio e Guardia Medica Carlantino - ASL FG - DSS 58 Lucera,Servizi medici locali,,0881 552501,"Via Polonia, 1",Carlantino,,,,,,,,,,,
L'Oasi del Benessere: Centro Estetico - Solarium - Centro Benessere,Centro estetico,,0882 383323,"Via Palmiro Togliatti, 21",Torremaggiore,,,,,,,,,,,
Lestetista Marina Racano,Centro estetico,,389 694 1425,"Viale Candelaro, 16",Foggia,,,,,,,,,,,
Taléa - Gemme di Bellezza,Centro estetico,,351 733 3099,"Via Ordona, 1c",Carapelle,,,,,,,,,,,
Golden Beauty centro estetico,Centro estetico,https://www.goldenbeautyfoggia.it/,0881 707752,"Via Roccantonio F. D'Amelio, 7",Foggia,,,https,React,No,OVH SAS,55,73,92.00,Sì,No
Afrodite Centro Benessere Di Di Giordano Concepita Mariana,Spa,,0882 078061,"Via Roma, 143",San Paolo di Civitate,,,,,,,,,,,
La Methode Di Milone Maria Giuseppina,Centro estetico,,0882 376424,"Sp19 ,87/89",San Severo,,,,,,,,,,,
Centro Estetico La Crisalide,Centro estetico,,345 691 3198,"Via Guido Dorso, 73",Foggia,,,,,,,,,,,
Centro Estetico di Halyna Vons,Centro estetico,,329 617 2257,"Via dell'Arcangelo Michele, 13",Foggia,,,,,,,,,,,
Grand Hotel Biffy,Hotel,http://www.grandhotelbiffy.it/,0825 828682,Via Cardito,Ariano Irpino,,,http,WordPress,Sì,Iomart Hosting,35,38,92.00,Sì,No
VERONICA CASCAVILLA Estetica & Benessere,Centro estetico,,320 879 3438,"Viale Cristoforo Colombo, 186",Foggia,,,,,,,,,,,
SC beauty studio di Sabrina Pia Costantino,Centro estetico,,375 882 8538,"V.le Michelangelo, 131",Foggia,,,,,,,,,,,
"Centro olistico "" Shanti"" di Paola Raccuia",Centro estetico,,320 656 6437,"Vico Curvo, 13",San Severo,,,,,,,,,,,
Hotel De La Ville,Hotel,,0884 900412,Via Scalabrini,Carpino,,,,,,,,,,,
La Sorgente Del Benessere Di Latino Loredana E Valentina,Centro estetico,,0884 559493,"Corso Matino, 107",Mattinata,,,,,,,,,,,
Beauty&more di Federica Sabatino,Centro estetico,,0881 889071,"Via Lecce, 21",Foggia,,,,,,,,,,,
Centro Estetico Lucy Nails Foggia,Centro benessere,,347 563 3831,"Via Chiaromonte, 23",Poggio Imperiale,,,,,,,,,,,
Personal Beauty,Centro estetico,,340 647 8433,"Via Pasquale Tarantino, 82",Foggia,,,,,,,,,,,
"Centro estetico ""Nefertiti"" di Metta Daniela",Centro estetico,,349 561 3118,"Via Colonnello Vito Raffa, 4",Accadia,,,,,,,,,,,
A.S.D. Fitness Lifestyle,Palestra,,340 686 4137,"Via Borgo, 46",Accadia,,,,,,,,,,,
Oriental Donna di Fele Annamaria,Centro estetico,,0874 825010,"Via Console Minucio, 40",Larino,,,,,,,,,,,
VIENIACASACCADIA,Bed & Breakfast,,337 140 7673,"Via Albino Metauro, 6",Accadia,,,,,,,,,,,
L'Onda del Benessere,Centro estetico,http://www.londadelbenessere.com/,0881 714147,"Corso Pietro Giannone, 1",Foggia,,,http,WordPress,No,SEEWEB s.r.l.,47,87,77.00,Sì,No
Casa Di Riposo La Collina,Casa di riposo,,0881 981065,"Via Giuseppe Mirabella, 72",Accadia,,,,,,,,,,,
Alessandra Borrelli Estetica e Solarium,Centro estetico,,320 362 6625,"Via Girolamo Calvanese, 47",Foggia,,,,,,,,,,,
Centro estetico Gioiosa,Centro estetico,,392 518 9734,"Viale Ignazio d'Addedda, 194",Foggia,,,,,,,,,,,
Agri Shop Di Marinaccio Pasquale,Fornitore di trattori e macchine agricole,,0881 981399,Contrada Serrone,Accadia,,,,,,,,,,,
Centro Estetico La Perla Nera,Centro estetico,,0881 633006,"Via Michele Marchianò, 11-13",Foggia,,,,,,,,,,,
Istituto Di Bellezza Di Nunzia Falco,Centro estetico,,0881 712672,"Via Vincenzo Capozzi, 23",Foggia,,,,,,,,,,,
Area Bellessere Clinic,Centro estetico,http://www.areabellessereclinic.it/,393 802 9359,"P.za Siniscalco Ceci, 11",Foggia,,info@areabellessereclinic.it,http,Backbone.js,Sì,Server Plan S.r.l.,40,70,100.00,Sì,No
Stanza del sale Monteleone di Puglia,Centro benessere medico,,328 933 3498,"Via Borgo Molara, 12",Monteleone di Puglia,,,,,,,,,,,
ASL FG,Servizi medici locali,,0881 980111,"Strada St. 91 Ter, Accadia, FG 71021",Accadia,,,,,,,,,,,
"Alchimia Centro Benessere - Spa a Mesagne Brindisi, Salento",Centro benessere e spa,http://www.alchimiacentrobenessere.it/,349 477 5207,"Via S. Tommaso d'Aquino, 12",Mesagne,,alchimiabenessere3@gmail.com,http,React,No,Keliweb S.R.L,67,92,92.00,Sì,No
Viaborgosettantadue Lounge bar & Restaurant,Bar,,0881 981155,"Via Borgo, n°72",Accadia,,,,,,,,,,,
Casa Salvatore,Hotel,https://nelmiocampo.com/,081 1932 2515,"Via Borgo, 70",Accadia,,,https,React,No,Google LLC,64,92,92.00,,No
ACQUADIEM TOUR DI DI GIORGIO LUCIA,Agenzia viaggi,http://www.acquadiemtour.it/,0881 986101,"Via Giuseppe Mirabella, 100",Accadia,,acquadiemtour@gmail.com,http,WordPress,Sì,Netsons s.r.l.,68,99,92.00,Sì,No
Estetica E Benessere di Marianna Barbaro,Centro estetico,,339 834 7177,"Via Indipendenza, 19",Lucera,,,,,,,,,,,
Armonia Centro Estetico,Centro estetico,,329 961 5316,"Via Gabriele Pepe, 49",Foggia,,,,,,,,,,,
"Studio Di Estetica ""Immagine""",Centro estetico,,328 191 9091,"Via Ernesto Petrone, 7",Foggia,,,,,,,,,,,
B&B Dormire nel Borgo,Bed & Breakfast,https://francescastraveltips.com/la-casa-del-borgo-italy,320 703 1249,"Via Annunziata, 10",Bovino,,,https,Altro,No,Microsoft Corporation,60,83,100.00,Sì,No
L'Eden Di Solimine Maria,Fiorista,,0881 981988,"Piazzale Fermi, 2",Accadia,,,,,,,,,,,
Raffaella Rinaldi Hair & Hestetic,Salone da parrucchiere,,0881 174 4630,"Via Vincenzo Gioberti, 64",Foggia,,,,,,,,,,,
Centro Estetico Maison Beautè,Centro estetico,,0881 313010,"Via V. Ciampoli, 11",Foggia,,,,,,,,,,,
Agriturismo Santa Maria,Agriturismo,,0881 981282,"Accadia, SP91ter",Accadia,,,,,,,,,,,
Ristorante Donna Serafina,Ristorante,,0881 981016,Via Ranuccio Zannella,Accadia,,,,,,,,,,,
Finservice - Spa,Centro estetico,,0881 712679,"Via Napoli, 4",Foggia,,,,,,,,,,,
Il Melograno Ristorante Pizzeria,Ristorante,https://il-melograno.avventurainitalia.top/,333 881 2600,"Via Pier Santi Mattarella, 30",Accadia,,,https,React,No,Colocation America Corporation,55,83,85.00,Sì,No
PlazaCarrisi Hotel,Hotel,https://plazacarrisi.it/?utm_source=GB&utm_medium=organic,0831 601947,"Piazza Aldo Moro, 7",Cellino San Marco,,hotel@plazacarrisi.it,https,React,Sì,Signet B.V,68,70,92.00,Sì,No
"B&B Il Sambuco, Accadia (FG), Italia",Bed & Breakfast,,333 955 3045,SP139,Accadia,,,,,,,,,,,
ECOGRAFIA - ECOCOLOR-DOPPLER VASCOLARE Dr. De Carolis Emmanuele,Medico,,0885 662313,"Via Ruggiero Bonghi, 25",Ascoli Satriano,,,,,,,,,,,
Estetica Antonella,Estetista,,333 129 1429,"SP90, 24-28",Ascoli Satriano,,,,,,,,,,,
Camera a Sud,Hotel,https://alistraveltips.com/camera-a-sud-italy,347 489 5141,"Piazza Marino Boffa, 13",Bovino,,,https,Altro,No,Microsoft Corporation,56,71,100.00,Stato Non Determinato,No
I.M.M. Hydraulics Spa - Hose Division,Fornitore di tuberia,https://www.interpumpfluidsolutions.com/,0872 889225,Contrada Giarnera Grande,Ascoli Satriano,,,https,Shopify,Sì,UKDedicated LTD,40,73,100.00,Sì,No
"Studio Pedagogico Clinico, Pedagogista Clinico Dott.ssa Rossella Mangino",Studio medico,,338 318 4030,"Corso Umberto I, 22",Ascoli Satriano,,,,,,,,,,,
CarLea beauty e spa,Centro estetico,,081 1955 2669,"Via Nazionale delle Puglie, 95",Casalnuovo di Napoli,,,,,,,,,,,
B&B Alla Corte del Duca,Bed & Breakfast,http://www.allacortedelduca.it/,340 654 3480,"Via Massimo D'Azeglio, 8",Ascoli Satriano,,info@allacortedelduca.it,http,Altro,No,SEEWEB s.r.l.,54,94,82.00,Sì,No
Labmed - Laboratorio Medico,Laboratorio medico,http://www.labmedascolisatriano.it/,0885 662645,"Via Filippo Turati, 10",Ascoli Satriano,,,http,WordPress,No,Aruba S.p.A.,94,100,92.00,Sì,Sì
DeLiberti Beauty Lab,Centro estetico,http://www.delibertibeautylab.it/,334 932 0215,"Corso Umberto I, n. 348/Bis",Casalnuovo di Napoli,,,http,React,No,Server Plan S.r.l.,64,92,92.00,Sì,No
Coralia Spa,Centro estetico,https://www.coraliaspa.it/,081 842 0392,"Via Benevento, 107",Casalnuovo di Napoli,,info@coraliaspa.it,https,React,No,Aruba S.p.A.,40,54,83.00,Sì,No
NES - Nouvelle Esthetique SPA,Estetista,,081 522 1840,"Via Cesare Battisti, snc",Casalnuovo di Napoli,,,,,,,,,,,
Aestetica Eden,Centro estetico,,081 1966 0435,"Viale dei Platani, 2",Casalnuovo di Napoli,,,,,,,,,,,
Marilù Concept,Centro estetico,,392 554 2507,"Viale dei Tigli, 10",Casalnuovo di Napoli,,,,,,,,,,,
AGRIFIDAM SRL,Servizio agricolo,,333 377 2401,"Contrada Forapane, Corso Cardinal Pietro Parente, 102",Casalnuovo Monterotaro,,,,,,,,,,,
Hammam Qui Si Sana,Centro benessere e spa,http://www.hammamquisisana.it/,080 321 0659,"Via Piaggio, 1",Gravina in Puglia,,,http,React,No,Aruba S.p.A.,28,32,92.00,Sì,No
Fior di Loto - Centro Estetico e Benessere Campobasso,Centro benessere e spa,https://www.fiordilotocb.it/,0874 195 0632,"Galleria Comerciale, Via Gaetano Scardocchia, 20/C",Campobasso,,info@fiordilotocb.it,https,MODX,Sì,IT.Gate S.p.A.,91,100,100.00,Sì,No
Centro Benessere & Bellezza S.A.S. Di Garofalo Maria Giovanna,Centro estetico,,0825 892232,"Via Cardito, 44",Ariano Irpino,,,,,,,,,,,
Nails Beauty Center Snc,Centro estetico,,0882 248133,"Via Soccorso, 100",San Severo,,,,,,,,,,,
AUA Beauty & Wellness,Centro estetico,,345 835 0329,"Via Rione Fico Antonio, 8",Casalnuovo di Napoli,,,,,,,,,,,
l'Oasi di Rosi - Affittacamere,Bed & Breakfast,http://oasidirosi.it/,339 112 1726,Contrada Purgatorio,Casalnuovo Monterotaro,,oasidirosi@gmail.com,http,WordPress,Sì,Signet B.V.,59,78,92.00,Sì,No
Terme di Castelnuovo della Daunia,Terme,http://www.termedicastelnuovo.com/,0881 559766,Contrada Crocella,Castelnuovo della Daunia,,info@termedicastelnuovo.it,http,WordPress,Sì,Aruba S.p.A.,41,46,92.00,Sì,No
Intesa Sanpaolo S.p.A.,Banca,https://www.intesasanpaolo.com/it/common/footer/ricerca-filiali.html?utm_source=local_mktg_organic&utm_medium=google&utm_campaign=0166458,0881 912000,"Piazza XX Settembre, 6",Bovino,,,https,Hugo,,Intesa Sanpaolo S.p.A.,14,28,85.00,,
Il Tempio Del Benessere,Centro estetico,,349 944 4787,"Via Trignina, 85a",San Salvo,,,,,,,,,,,
Rimir | Centro Estetico & Beauty Center,Centro estetico,https://rimir.it/,351 661 8508,"Via San Rocco, 26",Montecilfone,,rimir.booking@gmail.com,https,WordPress,No,Servereasy Srl,56,63,92.00,Sì,No
Centro Estetico L'Orchidea Di Tranquillo Lucia,Centro estetico,,389 340 4409,"Via Belvedere, 27",Palata,,,,,,,,,,,
NALJ - Estetica & Benessere,Centro estetico,,345 354 7939,"Via di Vagno, 54",Troia,,,,,,,,,,,
Oasi del Benessere,Centro estetico,,333 528 9012,"Via Don Luigi Sturzo, 4",Montenero di Bisaccia,,,,,,,,,,,
Tempio di venere bellezza e benessere,Centro estetico,,0972 721093,Vico Michele Granata,Rionero In Vulture,,,,,,,,,,,
Estetica Benessere di Corbo Patrizia,Centro estetico,,0885 791836,"Via Kossut, 3",Orta Nova,,,,,,,,,,,
Elisir,Centro estetico,,338 676 2624,"Viale della Gioventù, 7C",San Giovanni Rotondo,,,,,,,,,,,
Centro Mességué Campobasso,Centro estetico,http://www.centromesseguecampobasso.it/,0874 195 1606,"P.za Gabriele Pepe, 13",Campobasso,,,http,ASP.NET,No,Aruba S.p.A.,73,99,91.00,Sì,No
"DiversaMente Benessere: Fisioterapia, Nutrizione, Medical Fitness",Fisioterapista,https://www.diversamentebenessere.it/,347 496 4555,"Via Giuseppe Garibaldi, 40",Celenza Sul Trigno,,info@diversamentebenessere.it,https,React,No,Aruba S.p.A. Network,59,62,92.00,Sì,No
Clinica Del Sale,Centro benessere,,0881 514775,"Via Indipendenza, 13/A",Lucera,,,,,,,,,,,
Centro estetico Armonia dei Sensi,Centro estetico,,329 422 8659,"c/da, Via Serra S. Marco, 4 /d",San Bartolomeo in Galdo,,,,,,,,,,,
Progetto Benessere,Centro estetico,,393 335 1295,"Via IV Novembre, 13",Campobasso,,,,,,,,,,,
Essential di Flavia Fabio,Centro estetico,,331 386 4381,"Via Giuseppe Pianese, 22",Campobasso,,,,,,,,,,,
Istituto di bellezza #Area4,Centro estetico,,0882 603400,"Via Michele Zannotti, 140",San Severo,,,,,,,,,,,
Harmony & Beauty,Centro estetico,https://harmonyandbeauty.it/,0881 520067,"Via Camillo Benso Conte di Cavour, 12",Lucera,,harmonyandbeautyweb@gmail.com,https,WordPress,No,OVH SAS,32,62,100.00,Stato Non Determinato,No
L'Angolo di Venere di Rocchina L'Erario,Centro estetico,,333 561 3598,"Via Gelso, 20",Castelluccio Valmaggiore,,,,,,,,,,,
Life Balance estetica e benessere di Gentile Michela,Centro estetico,,351 802 2260,"Via Giovanni Battista Bosco Lucarelli, 10",Benevento,,,,,,,,,,,
Centro Benessere Lello Mazza,Centro benessere,,0823 833224,"Via Nicola Gaglione, 57",Marcianise,,,,,,,,,,,
Centro Estetico Moderno Di Iannace Carmela,Centro estetico,,0824 878122,"Viale San Pietro, 7",Vitulano,,,,,,,,,,,
FAVIEN BEAUTY,Centro estetico,,0874 172 2256,"Via Lombardia, 149",Campobasso,,,,,,,,,,,
PiacerSi Centro di Estetica e Benessere,Centro estetico,,328 563 4567,"Via Monte Sabotino, 5A",Foggia,,,,,,,,,,,
Natural Beauty Caserta - Bellezza e Benessere,Centro estetico,,338 422 4684,"Largo Rotonda, 22",San Nicola La Strada,,,,,,,,,,,
Centro Estetico Il Bello Delle Donne Di Caporaso Veronica,Centro estetico,,0824 880396,"Via Trieste, 2",Cautano,,,,,,,,,,,
Centro estetico beautyline di Cogliano Teresa,Centro estetico,,0825 448399,"Via michelangelo buonarroti, n 5",Sturno,,,,,,,,,,,
"""MEDEA"" ESTETICA E BENESSERE",Centro estetico,https://medeaesteticaebenessere.jimdo.com/,347 183 4560,"Via L. Sturzo, 28",Termoli,,,https,Jimdo,No,"Amazon.com, Inc.",69,86,85.00,Stato Non Determinato,No
Il Regno Di Venere Bellezza E Benessere,Centro estetico,,348 131 8252,località taddeo,Bojano,,,,,,,,,,,
Centro Estetico Percorso Di Bellezza Di Colo' Maria Soccorsa,Centro estetico,,0882 227386,"Via Calatafimi, 4",San Severo,,,,,,,,,,,
Centro Estetico Benessere Di Scocca Maria Teresa,Centro estetico,,0824 991629,"Via Maresciallo Pasquale Mandato, 55",Pietrelcina,,,,,,,,,,,
Centro Estetico e Spa Corazza,Centro estetico,,0823 197 1991,"Via Emanuele Campolongo, 38",Maddaloni,,,,,,,,,,,
Healthysan beauty e spa (BENEVENTO),Centro benessere e spa,,391 172 9755,"Via Orbilio Pupillo, 4",Benevento,,,,,,,,,,,
Sofi Centro Medico Estetico e Benessere Spa,Centro benessere medico,http://www.sofi-center.it/,0824 174 3861,"Contrada Piano Cappelle, 144",Benevento,,info@sofi-center.it,http,WordPress,No,OVH ISP,0,47,92.00,Sì,No
Intesa Sanpaolo S.p.A. - Sportello,Banca,https://www.intesasanpaolo.com/it/common/footer/ricerca-filiali.html?utm_source=local_mktg_organic&utm_medium=google&utm_campaign=0166460,0885 650079,"Piazza Giovanni Paolo II Papa, 25/Ab",Ascoli Satriano,,,https,Hugo,,Intesa Sanpaolo S.p.A.,15,28,85.00,,
Benessere più Bellezza di Grande Gerarda,Centro estetico,https://www.benesserebellezza.it/,0824 313749,"Via Achille Vianelli, 36",Benevento,,info@benesserebellezza.it,https,Shopify,Sì,OVH SAS,64,78,100.00,Sì,No
"Sinekron Istituto di Bellezza - epilazione laser, estetica e massaggi",Centro salute e bellezza,http://www.sinekron.it/,0825 474058,"Via Tre Torri, 49",Flumeri,,info@sinekron.it,http,React,No,OVH SAS,48,73,92.00,Sì,No
Il Piacere di Piacersi - Centro Estetico & Coiffeur,Centro estetico,,347 672 7186,"Via Giorgio Vasari, 7",Grottaminarda,,,,,,,,,,,
Centro Estetico Crisalide Di Iademarco Alessia,Centro estetico,,380 766 7094,"ctr. Vazzieri, Ferrazzano, CB 86010",Ferrazzano,,,,,,,,,,,
Centro Estetico E Benessere Il Tempio Di Venere,Centro estetico,,0874 820381,"Via Magliano M., 47",Larino,,,,,,,,,,,
Infinity Space SPA - Centro Benessere Caserta,Centro benessere e spa,,339 242 1285,Via Fulvio Renella,Caserta,,,,,,,,,,,
Centro Estetico My Dream di Paola Volpe,Centro estetico,,0823 183 2689,"Via Santa Croce, 41",Capodrise,,,,,,,,,,,
centro estetico Beauty for ever,Centro estetico,,347 906 4068,"Via Gennaro Zampelli, 9",Apice Nuovo,,,,,,,,,,,
Centro Estetico Belle di Natura,Centro estetico,,329 407 4012,"Via Venezia, 39",Telese,,,,,,,,,,,
L'Isola del Benessere,Centro benessere e spa,https://www.lisoladelbenessere.com/,0823 801156,"Via Napoli, 166",San Felice a Cancello,,,https,Shopify,No,DEFT.COM,31,63,85.00,Sì,No
Centro estetico Evaent,Centro estetico,,0874 716245,"Via Roma, 19",Riccia,,,,,,,,,,,
