Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Tentazioni Total Look Di Palazzo Valeria,Negozio di abbigliamento,,353 444 5893,"Via Roma, 9",Luserna San Giovanni,,,,,,,,,,,
Alice,Negozio di abbigliamento,,347 073 3200,Via Isonzo,Codiverno,,,,,,,,,,,
Alice abbigliamento,Negozio di abbigliamento donna,,041 434732,"Piazzale Garibaldi, 3",Mirano,,,,,,,,,,,
Limited in Pink,Negozio di abbigliamento donna,https://limitedinpink.it/,333 997 8017,"Via S. Francesco D'Assisi, 15/1",Rivarolo Canavese,,,https,Shopify,No,"Cloudflare, Inc.",64,96,100.00,Sì,No
Notte Dí,Negozio di abbigliamento,,338 972 8384,"Via Airali, 1",Luserna San Giovanni,,,,,,,,,,,
Lo Scarabbocchio Abbigliamento&Accessori,Negozio di abbigliamento,http://www.lo-scarabocchio.com/,011 967 6674,"Viale Vittoria, 18",Alpignano,,,http,Wix,Sì,Google LLC,45,74,100.00,Sì,No
Non Solo Merceria di Cesan Alessandra,Merceria,,0121 302563,"Via Amedeo Bert, 29",Torre Pellice,,,,,,,,,,,
Alimentari Agli' - Presenti dal 1940,Negozio di alimentari,,0121 944369,"Piazza Roma, 12",Angrogna,,,,,,,,,,,
Euromoda,Negozio di abbigliamento,http://www.euromoda.to.it/,0121 500287,"Via Val Pellice, 89",San Secondo di Pinerolo,,euromoda@euromoda.to.it,http,React,No,Aruba S.p.A.,56,81,85.00,Sì,No
Tandem,Negozio di abbigliamento,,0121 515824,"Via Nazionale, 40",Villar Perosa,,,,,,,,,,,
Tendenze,Negozio di abbigliamento donna,,333 788 2749,"Via Moncenisio, 89",Avigliana,,,,,,,,,,,
Gulliver snc,Negozio di articoli sportivi,http://www.gulliversnc.com/,0121 91941,"Corso A. Gramsci, 23",Torre Pellice,,,http,WordPress,No,Aruba S.p.A. Network,45,70,92.00,Sì,No
Parbleu! Abbigliamento Uomo e Donna,Negozio di abbigliamento,,351 796 5412,"Viale E. de Amicis, 27",Luserna San Giovanni,,,,,,,,,,,
Alisa Store,Negozio di abbigliamento,http://www.alisastore.it/,011 1921 5026,"Via Cavour, 107",Alpignano,,alisastore.srl@pec.it,http,WordPress,No,Aruba S.p.A.,39,67,92.00,Sì,No
Fantasy,Negozio di oggetti da collezione,,328 966 0799,"Via Arnaud, 8",Torre Pellice,,,,,,,,,,,
Chiot dl'Aiga Carni Di Gonin Bruno e Federico,Macelleria-gastronomia,,0121 933739,"Via Arnaud, 20",Torre Pellice,,,,,,,,,,,
Lifa Mercatone,Supermercato cinese,,366 593 619,"Corso Torino, 54",Avigliana,,,,,,,,,,,
TECNICAMENTE PERFETTO,Negozio di abbigliamento sportivo,http://www.tecnicamenteperfetto.com/,379 295 8278,"Via Val Pellice, 82",San Secondo di Pinerolo,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,http,React,Sì,Google LLC,56,66,100.00,Sì,No
Simpatiche Canaglie Di Godino Maura,Negozio di abbigliamento per bambini,,339 503 2503,"Viale E. de Amicis, 6",Airali,,,,,,,,,,,
Angiluma S.A.S. Di Visciglia Emanuele Maria & C.,Negozio di abbigliamento,,011 934 2083,"Viale M. Gandhi, 5",Avigliana,,,,,,,,,,,
Anthony,Negozio di abbigliamento,,351 939 2521,"Corso Laghi, 84",Avigliana,,,,,,,,,,,
Merceria Del Corso,Merceria,https://www.merceriadelcorso.com/,339 325 9953,"Corso Laghi, 143",Avigliana,,,https,React,No,Google LLC,54,76,85.00,Sì,No
Abbigliamento Capobianco,Negozio di abbigliamento donna,http://www.capobiancoabbigliamento.it/,011 932 8044,"Corso Laghi, 38",Avigliana,,carmen.capob@gmail.com,http,Joomla,No,Netsons Network,63,92,100.00,Sì,No
Marteno Massimo,Negozio di abbigliamento,,0125 72238,"Via Roma, 85",Azeglio,,,,,,,,,,,
Carla Alberti SAS,Negozio di abbigliamento,,051 235262,"Via d'Azeglio, 14",Bologna,,,,,,,,,,,
Scarpe Diem Avigliana,Negozio di scarpe,,011 931 3320,"Via della Repubblica, 2A",Avigliana,,,,,,,,,,,
Tonino sport balme,Negozio di articoli sportivi,http://toninosportbalme.it/,348 473 8128,"Via Capoluogo, 121",Balme,,,http,WordPress,No,OVH SAS,63,95,83.00,Sì,No
ALICE BOUTIQUE,Negozio di abbigliamento donna,https://www.aliceboutique.online/,351 687 0046,"Via Vittorio Veneto, 1064",Presezzo,,,https,Shopify,Sì,"Cloudflare, Inc.",66,80,92.00,Sì,No
La Cialda di Duregon Monica,Gelateria,,0125 687505,"Via G. Marconi, 23",Azeglio,,,,,,,,,,,
Coppo S.a.s,Negozio di prodotti agricoli,,347 090 0452,"Via Settimo, 12",Azeglio,,,,,,,,,,,
Camiceria Moda Tre Re,Negozio di abbigliamento,https://camiceria-moda-3-re.jimdosite.com/,0124 28242,"Via Fratelli Berra, 14",Ozegna,,,https,Jimdo,Non trovato,"Cloudflare, Inc.",85,79,92.00,Stato Non Determinato,No
FANTASY STORE Borgofranco,Negozio di abbigliamento per bambini,,0125 670721,"Via Torino, 4",Borgofranco d'Ivrea,,,,,,,,,,,
VIAROMA di Griglione Luca,Negozio di abbigliamento,,0123 29338,"Via Roma, 19",Lanzo Torinese,,,,,,,,,,,
L'Immagine Moda,Negozio di abbigliamento donna,,328 431 7247,"Viale Cavaliere Giuseppe Copperi, 15",Balangero,,,,,,,,,,,
Vesti il progetto,Negozio,,350 573 4114,"Via Banna, 42",Balangero,,,,,,,,,,,
OKIDOKI DI CALAJO' TAMARA,Negozio di abbigliamento donna,,011 991 3252,"Via Venaria, 2",Caselle Torinese,,,,,,,,,,,
Merli Abbigliamento 1938,Negozio di abbigliamento elegante,http://www.merliabbigliamento1938.it/,051 583514,"Via d'Azeglio, 62",Bologna,,,http,Joomla,No,Aruba S.p.A.,69,95,83.00,Sì,No
Cremonini Elite Bologna,Negozio di abbigliamento uomo,,051 268380,"Via d'Azeglio, 22/B",Bologna,,,,,,,,,,,
Trekking Sport Snc,Negozio di articoli sportivi,http://trekkingsport.com/,011 934 8872,"Corso Torino, 6C",Avigliana,,,http,Shopify,No,"Cloudflare, Inc.",61,49,100.00,Sì,No
Scarpe&Scarpe Avigliana,Negozio di scarpe,https://www.scarpescarpestore.com/,011 536 6297,"Via F. e G. Falcone, 99 Retail Park",Avigliana,,,https,Magento,Sì,"Cloudflare, Inc.",50,70,100.00,Sì,No
Donna Moda & Fashion,Negozio di abbigliamento donna,,0124 424245,"Via Ivrea, 51",Rivarolo Canavese,,,,,,,,,,,
Terranova,Negozio di abbigliamento,https://www.terranovastyle.com/,011 932 7980,"Via Francesca e Giovanni Falcone, 97",Avigliana,,,https,Magento,Sì,Akamai Technologies,38,59,92.00,Sì,No
Carolina G,Negozio di scarpe,,011 024 0315,"Via Colonnello Giovanni Bettoja, 88-90",Caluso,,,,,,,,,,,
BES RIVAROLO,Negozio di magliette personalizzate,http://www.besrivarolo.it/,0124 370563,"Via Gallo Pecca, 9/11",Rivarolo Canavese,,,http,WordPress,Sì,Netsons s.r.l.,69,91,92.00,Sì,No
Cvg Moda,Negozio di abbigliamento,,0124 570058,"Corso Torino, 226",Rivarolo Canavese,,,,,,,,,,,
MOUNTAIN SICKS S.A.S. DI PONZIANI LUCA,Negozio di abbigliamento sportivo,http://www.mountainsicks.it/,0124 28293,"Via Antonio Merlo, 12",Rivarolo Canavese,,info@mountainsicks.it,http,ASP.NET,Sì,Google LLC,59,62,100.00,Sì,No
La Casa del Motociclista,Negozio di abbigliamento,http://www.lacasadelmotociclista.it/,328 431 8646,"Stradale Pinerolo, 14b",Bricherasio,,info@lacasadelmotociclista.it,http,React,Sì,Aruba S.p.A. - Cloud Services,49,51,77.00,Sì,No
Caffarel Negozio Aziendale,Cioccolateria,http://www.caffarel.com/it/contatti,0121 958366,"Via Caduti per la Libertà, 8",Luserna San Giovanni,,,http,Drupal,Non trovato,NETEN,48,90,77.00,No - Pagina Non Trovata (404),No
Champion Store,Negozio di abbigliamento sportivo,http://www.championstore.com/,011 921 2810,"C, C. Le Alpi, Corso Generale Carlo Alberto dalla Chiesa, Bennet",Ciriè,,,http,ASP.NET,Sì,"Fastly, Inc.",8,10,85.00,Sì,No
Zendress Rivarolo Canavese,Negozio di abbigliamento,,0124 428229,"Via Ivrea, 42",Rivarolo Canavese,,,,,,,,,,,
Ossola Pelletteria 1966,Pelletteria,,0124 28084,"Via S. Francesco D'Assisi, 9",Rivarolo Canavese,,,,,,,,,,,
Cazzola Abbigliamento,Negozio di abbigliamento,http://www.cazzolashop.it/,051 228749,"Via d'Azeglio, 1",Bologna,,info@cazzolashop.it,http,Shopify,Sì,SEEWEB s.r.l.,57,67,92.00,Sì,No
Fronzoni - Sunsy s.n.c.,Negozio di abbigliamento donna,https://www.negoziofronzoni.com/,051 238873,"Via d'Azeglio, 71/a",Bologna,,fronzoni.castiglione@libero.it,https,WordPress,No,Google LLC,53,69,100.00,Sì,No
Ronco Abbigliamento,Negozio di abbigliamento in taglie forti,,347 369 5661,"Piazza Matteo Pescatore, 23",San Giorgio Canavese,,,,,,,,,,,
IDEXÈ CASTELLAMONTE,Negozio di abbigliamento,,0124 371104,"Centro Commerciale Bennet, Via Giuseppe Romana, 40",Castellamonte,,,,,,,,,,,
Xstore,Negozio di abbigliamento,,0124 25022,"Corso Torino, 103",Rivarolo Canavese,,,,,,,,,,,
Opere casearie,Negozio di alimentari,,320 747 1753,"Via Pramarzo, 11",Baldissero Canavese,,,,,,,,,,,
6FORTE ABBIGLIAMENTO,Negozio di abbigliamento giovanile,http://www.taglieforticaselle.it/,0124 640350,Corso Re Arduino Strada torino 22 Caselle torinese,Rivarolo Canavese,,info@taglieforticaselle.it,http,WordPress,No,Aruba S.p.A.,55,60,75.00,Sì,No
Limited Rivarolo Concept Store,Negozio di abbigliamento,https://limitedconceptstore.it/,329 855 6003,"Via S. Francesco D'Assisi, 15/6",Rivarolo Canavese,,,https,Shopify,No,"Cloudflare, Inc.",56,87,92.00,Sì,No
Sottokosto Unipersonale S.R.L.,Negozio di abbigliamento uomo,,011 966 4310,"Via Cavour, 93",Alpignano,,,,,,,,,,,
Sandri Franca,Negozio di intimo,,011 967 7134,"Viale Vittoria, 32",Alpignano,,,,,,,,,,,
Soleluna Fantasy Store,Negozio di articoli da regalo,,011 454 7959,"Piazza Caduti, 1/2",Alpignano,,,,,,,,,,,
Effemme Store,Negozio di abbigliamento,,350 071 6675,"Via Cavour, 28B",Alpignano,,,,,,,,,,,
Priante Daniela,Negozio di intimo,,011 967 4177,"Via Valdellatorre, 32",Alpignano,,,,,,,,,,,
CityModa,Negozio di abbigliamento,http://www.citymoda.it/,0832 455591,Via Gino De Sanctis,Lecce,,info@citymoda.it,http,Shopify,Sì,"Cloudflare, Inc.",47,42,92.00,Sì,No
La Moda Bella di Gabriella,Negozio di abbigliamento donna,http://www.lamodabelladigabriella.it/,340 514 3084,Piazza 8 Marzo,Alpignano,,,http,Angular,No,Aruba S.p.A. Network,15,38,85.00,Sì,No
Biskeine & Co. Di D'Angelo Arianna,Negozio di abbigliamento donna,https://biskeine.com/,0124 28586,"Via Ivrea, 20",Rivarolo Canavese,,info@biskeine.com,https,PrestaShop,Sì,Aruba S.p.A.,60,64,83.00,Sì,No
Damico Shop Alpignano,Negozio di abbigliamento donna,http://www.damicoshop.com/,392 624 2603,"Via Cavour, 125",Alpignano,,info.damicoshop@gmail.com,http,Shopify,No,"Cloudflare, Inc.",59,85,92.00,Sì,No
Armani Exchange-Danyshoowroom,Negozio di abbigliamento,,011 968 2457,"Via Cavour, 9",Alpignano,,,,,,,,,,,
Gigi Coi boutique,Negozio di abbigliamento,https://www.gigicoi.com/,0833 593355,"Via Padre Serafino da Parabita, 7",Parabita,,shop@gigicoi.com,https,Shopify,Sì,"Cloudflare, Inc.",60,95,92.00,Sì,No
Riparazione Sartoria Angelo,Negozio di abbigliamento,,377 812 7608,Viale Vittoria,Alpignano,,,,,,,,,,,
Shunfa S.r.l.,Negozio,,0125 676085,"3 Strada St. 228 Del Lago Di Viverone, Burolo, To 10010",Germanina,,,,,,,,,,,
Scarpe&Scarpe Burolo,Negozio di scarpe,,0125 179 8019,"Viale Lombardia, 2/B",Burolo,,,,,,,,,,,
Lucy Sport snc,Negozio di artigianato tipico,,0125 579419,ss 228 lago di Viverone 31,Palazzo Canavese,,,,,,,,,,,
Negozio di abbigliamento a Pianezza - Modamania,Negozio di abbigliamento,,011 968 5984,"Via Caduti per la Libertà, 22",Pianezza,,,,,,,,,,,
Sottosopra,Negozio di abbigliamento,,011 966 4714,"Via Cavour, 10",Alpignano,,,,,,,,,,,
Intimo Liaison di Guerra Michela,Negozio di intimo,,0122 49893,"Via Traforo, 26",Bussoleno,,,,,,,,,,,
Babys Issa Sally Shop,Negozio di abbigliamento giovanile,,333 226 5016,"Via Rubattera, 16b",Bussoleno,,,,,,,,,,,
JYSK Alpignano,Negozio di mobili,https://jysk.it/stores-locator,011 978 3593,"Via Cavour, 131",Alpignano,,b2b-it@jysk.com,https,Drupal,No,Akamai International B.V.,38,35,92.00,Sì,No
Decathlon Ivrea Burolo,Negozio di articoli sportivi,,0125 676468,"Viale Toscana, 13",Burolo,,,,,,,,,,,
Trizia bijoux e accessori moda handmade,Negozio di accessori di moda,http://collezionetrizia.it/,338 886 1091,"Via G. Mazzini, 28",Alpignano,,,http,React,Sì,Google LLC,67,88,92.00,Sì,No
Cartando,Cartoleria,,011 967 9848,"Viale Vittoria, 36",Alpignano,,,,,,,,,,,
Gioielleria Oreficeria Valcher Di Valle Ortensio,Negozio di orologi,,0122 640316,"Via Traforo, 54",Bussoleno,,,,,,,,,,,
Agrivalle - Agraria - Alimenti per Animali Fiori Piante Casalinghi,Negozio per animali,,0122 675149,"Corso Bruno Peirolo, 16/Ter",Bussoleno,,,,,,,,,,,
Chiaberto Edicola,Edicola,,0122 49336,"Piazza del Moro, 10",Bussoleno,,,,,,,,,,,
Rosso Patrizia,Negozio di scarpe,,0122 48616,"Via Traforo, 30",Bussoleno,,,,,,,,,,,
Le Cose Belle,Negozio di articoli da regalo,http://www.lecosebelle.it/,011 967 6485,"Via G. Mazzini, 63",Alpignano,,info@lecosebelle.it,http,React,No,Aruba S.p.A. Network,49,70,92.00,Sì,No
Capricci Di Pantarotto Adriana,Profumeria,,0122 48423,"Via Traforo, 25",Bussoleno,,,,,,,,,,,
Erboristeria L'Erbavoglio Della Dottoressa Casse Elena,Erboristeria,,0122
