Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
B&B Marconi,Bed & Breakfast,,347 242 1672,"Via Po, 29",Poggio Imperiale,,,,,,,,,,,
Grotta degli Ulivi,Ristorante,http://www.grottadegliulivi.it/,0882 645834,Contrada Dell'Incoronata,Apricena,,,http,WordPress,No,Serverplan s.r.l.,64,87,100.00,Sì,No
B&B RISTOBAR CRISTAL AGE (Siria b&b),Bed & Breakfast,https://bb-ristobar-cristal-age.albergo.top/,376 095 3641,"S.S. 89 KM 3, Via Apricena, 480",San Severo,,,https,WordPress,No,Contabo GmbH,52,80,92.00,Sì,No
Ripa Alta Room's,Bed & Breakfast,,351 217 2697,"Via Santuario Madonna di Ripalta, 1",Cerignola,,,,,,,,,,,
B&B L' Uliveto,Bed & Breakfast,,338 777 8480,SP95,Cerignola,,,,,,,,,,,
B&B via Roma,Bed & Breakfast,https://bb-via-roma.hotelperiviaggi.top/,377 532 6536,"Via Roma, 77",San Severo,,,https,WordPress,No,Contabo GmbH,52,81,92.00,Sì,No
B&B La Casetta,Bed & Breakfast,,339 616 3315,Vicolo I Melfi,Cerignola,,,,,,,,,,,
B&B CERIGNOLA - La Perla - Exclusive Home,Bed & Breakfast,,329 188 6757,"Via Po, 2",Cerignola,,,,,,,,,,,
Asselta Hotel & Restaurant,Hotel,,345 414 0774,SS 16,Cerignola,,,,,,,,,,,
B&B Relais Casa Angela,Bed & Breakfast,,380 282 7864,"Via Bruno Buozzi, 20",Cerignola,,,,,,,,,,,
Habitat Apartments&Rooms,Hotel,https://www.habitatcerignola.it/,349 663 5330,"Viale Giuseppe Di Vittorio, 97",Cerignola,,,https,Joomla,No,Aruba S.p.A.,68,94,100.00,Sì,No
Casa Moccia - Maison D'Antan,Bed & Breakfast,,348 794 3439,"Via Ofelio P., 3",Cerignola,,,,,,,,,,,
VIENIACASACCADIA,Bed & Breakfast,,337 140 7673,"Via Albino Metauro, 6",Accadia,,,,,,,,,,,
Oasi Le Fontanelle B&B Hotel Restaurant,Ristorante mediorientale,,0885 418973,SS 16 bis Km 706.00,Cerignola,,,,,,,,,,,
B&B OPERA,Hotel,https://bb-opera.albergo.top/,327 264 4193,"Via Paolo Telesforo, 31",Foggia,,,https,React,No,Contabo GmbH,53,79,92.00,Sì,No
Affittacamere Masseria Montefedele,Bed & Breakfast,http://iginoprocaccini.wixsite.com/masseria-montefedele,340 412 3894,Località Monte Fedele SS 90 Km 56,Bovino,,,http,Wix,No,Google LLC,61,84,92.00,Sì,No
Posta Guevara - Agriturismo,Agriturismo,http://www.postaguevara.com/home.html,0881 976880,Strada Statale 90 - Pod. 1,Orsara di Puglia,,info@postaguevara.com,http,Magento,Sì,Aruba S.p.A.,51,62,77.00,Sì,No
"B&B Il Sambuco, Accadia (FG), Italia",Bed & Breakfast,,333 955 3045,SP139,Accadia,,,,,,,,,,,
B&B Poesia,Bed & Breakfast,,333 630 7652,"Corso Umberto I° di Savoia, 4",Lesina,,,,,,,,,,,
Villa Di Miscio,Bed & Breakfast,https://www.hotelsandiamo.com/villa-di-miscio/,0881 984717,"Viale S. Rocco, 2",Sant'Agata di Puglia,,,https,WordPress,No,"Cloudflare, Inc.",100,100,85.00,Sì,No
B&B Cerignola Dimmito,Bed & Breakfast,https://www.bebdimmito.it/,349 530 9964,Via Manfredonia,Cerignola,,bebdimmito@virgilio.it,https,Angular,No,OVH SAS,55,87,85.00,Sì,No
B&B Piazza Duomo,Bed & Breakfast,http://www.bbpiazzaduomocerignola.it/,338 879 2594,"Via S. Francesco D'Assisi, 3",Cerignola,,bbpiazzaduomo@gmail.com,http,Backbone.js,No,Aruba S.p.A. Network,49,55,77.00,Sì,No
Villa Genny,Bed & Breakfast,,0885 653267,"Viale Regina Margherita, 5",Candela,,,,,,,,,,,
Grieco Business & SPA Hotel,Albergo benessere,http://www.griecohotel.it/,0885 422581,"Corso Scuola Agraria, 13",Cerignola,,info@griecohotel.it,http,Shopify,No,Aruba S.p.A.,46,72,85.00,Sì,No
B&B Sant Arcangelo,Bed & Breakfast,,375 511 6012,"Via Francesco Crispi, 6",Sant'Agata di Puglia,,,,,,,,,,,
Agriturismo Casale Cerere,Agriturismo,https://www.casalecerere.it/,329 923 5292,"Contrada Serritelli, 61",Lacedonia,,info@casalecerere.it,https,Shopify,No,Aruba S.p.A.,65,95,92.00,Sì,No
B&B Giulimà,Bed & Breakfast,http://www.giulima.it/,340 121 2065,"Via A. Pertini, 35",Rocchetta Sant'Antonio,,info@giulima.it,http,WordPress,No,miXus - internetsolutions DE-DUS,45,56,92.00,Sì,No
Palazzo del Conte,Bed & Breakfast,,327 552 3231,"Via Umberto I, 19",Castelluccio Valmaggiore,,,,,,,,,,,
B&B Italia,Bed & Breakfast,http://italia-foggia-bnb.com.es/,333 527 4650,"Via Campania, 7",Cerignola,,nome1@esempio.com,http,React,No,arsys.es,39,55,92.00,Sì,No
BED & BREAKFAST PALAZZO DEL CONTESTABILE - TROIA - FOGGIA - PUGLIA,Bed & Breakfast,,328 087 0129,"Corso Umberto I, 137",Troia,,,,,,,,,,,
Agriturismo Radici Contadine,Hotel,https://www.radicicontadine.it/,377 160 3172,28RR+RV,Bisaccia,,agriturismo@radicicontadine.it,https,WordPress,Sì,Aruba S.p.A.,76,91,75.00,Sì,No
B&B Agorà,Bed & Breakfast,,328 692 4010,"Via Madonna delle Grazie, Piazza Giacomo Matteotti, 106",Biccari,,,,,,,,,,,
"Agriturismo ""La Tana Della Volpe""",Bed & Breakfast,https://www.tanadellavolpebb.it/,347 244 8831,Via Macchia Vacantia,Flumeri,,info@tanadellavolpebb.it,https,WordPress,No,Aruba S.p.A.,49,87,92.00,Sì,No
B&B A due passi,Bed & Breakfast,https://aduepassibebtroia.wordpress.com/,347 782 8162,"Corso G. Matteotti, 99",Troia,,aduepassibebtroia@gmail.com,https,WordPress,No,"Automattic, Inc",71,90,100.00,Sì,No
Pacifico Rooms affittacamere,Bed & Breakfast,,393 678 8747,"Via Costa, 48a",San Bartolomeo in Galdo,,,,,,,,,,,
Relais San Marco Luxury Guest House,Bed & Breakfast,,389 915 4736,Via S. Marco,Volturino,,,,,,,,,,,
Agriturismo La Bannera,Agriturismo,,349 869 0522,Contrada la Bannera,Celle di San Vito,,,,,,,,,,,
BORA B&B,Bed & Breakfast,http://www.bora-troia.it/,340 218 4527,"Via Sant'Antonio, 72",Troia,,info@bora-troia.it,http,React,No,Aruba S.p.A. Network,63,91,91.00,Sì,No
B&B Poggio Marano,Bed & Breakfast,,329 543 7790,"Località Marano, 7",San Bartolomeo in Galdo,,,,,,,,,,,
Bed Breakfast Al Castello,Bed & Breakfast,http://www.bbcastello.it/,0882 382373,"via Mons.Giuseppe, Via Monsignor G. Lariccia, 115",Torremaggiore,,info@bbcastello.it,http,WordPress,No,SingleHop LLC,71,74,92.00,Sì,No
Il Vicoletto,Hotel,,349 146 6235,"Largo Indipendenza, 10,",Castelluccio dei Sauri,,,,,,,,,,,
B&B Al Belvedere,Bed & Breakfast,https://www.bbalbelvedere.it/,389 655 5570,"Via Giuseppe Verdi, 54",Volturino,,,https,WordPress,No,Seeweb srl,52,66,77.00,Sì,No
Dades,Ristorante,,0881 962197,"Contrada Lamia, 1",Castelluccio dei Sauri,,,,,,,,,,,
B&B La Dimora degli Artisti,Bed & Breakfast,https://www.hotelsandiamo.com/la-dimora-degli-artisti/,375 628 3312,"Via Mario Tizzano, 33",Foggia,,,https,Shopify,No,"Cloudflare, Inc.",100,100,92.00,Sì,No
B&B Brumari,Bed & Breakfast,,320 426 5731,"Via Donato Menichella, 4",Foggia,,,,,,,,,,,
La Casa di Nonna Lina,Bed & Breakfast,,335 825 4553,"Via Irpinia, 3/A",Ordona,,,,,,,,,,,
I Templari di Alberona,Bed & Breakfast,http://www.itemplaridialberona.com/,328 549 4720,"Via Ripa, 22",Alberona,,info@itemplaridialberona.com,http,WordPress,No,Aruba S.p.A.,54,47,77.00,Sì,No
Casamia1,Bed & Breakfast,http://www.casamia1.it/,348 747 6079,Via Camporeale,Foggia,,info@casamia1.it,http,WordPress,No,IT.Gate S.p.A.,44,47,92.00,Sì,No
Bed & Breakfast Panorama,Bed & Breakfast,https://bed-breakfast-panorama.italiacongusto.top/,328 837 9760,"Via Parco delle More, 17",Castelluccio dei Sauri,,,https,WordPress,No,Contabo GmbH,45,72,92.00,Sì,No
B&B Maison Reale,Bed & Breakfast,http://www.maisonreale.it/,0881 652796,"Via Camporeale km 1,100, Via Camporeale",Foggia,,info@maisonreale.it,http,WordPress,No,Aruba S.p.A.,56,73,92.00,Sì,No
Casa Salvatore,Hotel,https://nelmiocampo.com/,081 1932 2515,"Via Borgo, 70",Accadia,,,https,WordPress,No,Google LLC,66,92,92.00,,No
L'antico Monastero B&B,Bed & Breakfast,http://www.lanticomonastero.com/,375 510 2321,"Via Santa Maria delle Grazie, 18",Sant'Agata di Puglia,,info@lanticomonastero.com,http,Joomla,No,"New Dream Network, LLC",35,28,92.00,Sì,No
B&b Borgo Sciugolo,Bed & Breakfast,https://beb.it/borgosciugolo,342 020 5389,"Via Sciugolo, 2b",Baselice,,,https,Umbraco,No,"Amazon.com, Inc.",67,90,100.00,Sì,No
Le ACACIE rooms,Bed & Breakfast,,333 954 5023,"Via Corsica, 202",Termoli,,,,,,,,,,,
B&B Mattei Domus,Bed & Breakfast,,333 561 9330,"Viale Sicilia, n.27/29",Lesina,,,,,,,,,,,
Parco dei Principi Ricevimenti,Location per matrimoni,https://www.parcodeiprincipiricevimenti.com/,0881 617969,SS. 16 km 673,Foggia,,info@parcodeiprincipiricevimenti.com,https,React,Sì,Aruba S.p.A.,54,43,83.00,Sì,No
Le Stanze di Ricci - Affittacamere Low Cost,Alloggio completo di servizi,,339 404 7510,"Via Massimiliano Biscotti, 2",Lesina,,,,,,,,,,,
Borgo Antico B&B,Bed & Breakfast,,0875 59745,"Borgo Costantinopoli, 161/163",Portocannone,,,,,,,,,,,
Rambling Rooms,Bed & Breakfast,,375 686 7179,"Via G. Di Vittorio, 29",Campomarino,,,,,,,,,,,
Le Tre Lune B&B,Bed & Breakfast,,334 912 6936,"SP109 Contrada Bastia, Snc",Lucera,,,,,,,,,,,
Agriturismo Masseria Cannella,Agriturismo,https://www.masseriacannella.it/,320 180 9743,SP35,Lesina,,info@masseriacannella.it,https,React,No,Server Plan S.r.l.,57,77,0.00,Sì,No
B&B Ascoli Piceno,Bed & Breakfast,,347 645 5565,"Rua dei Vestini, 2",Ascoli Piceno,,,,,,,,,,,
Residence Affittacamere The Big Family,Hotel,,339 716 3612,"Via Ortanova, 6A",Ascoli Satriano,,,,,,,,,,,
B&B La terrazza sul borgo,Bed & Breakfast,https://bblaterrazzasulborgo.traveleto.com/,346 686 2325,"Corso Giuseppe Garibaldi, 78",Serracapriola,,,https,Shopify,No,"Cloudflare, Inc.",56,79,92.00,Sì,No
B&B Torre Covino,Bed & Breakfast,,333 463 3700,Via T. Covino,Ascoli Satriano,,,,,,,,,,,
Guest House Dimora Fiorita,Bed & Breakfast,http://www.dimorafiorita.it/,320 674 2225,"Via Imbriani, 7",Serracapriola,,info@dimorafiorita.it,http,Duda,No,"DigitalOcean, LLC",38,51,92.00,Sì,Sì
Albadido B&B,Bed & Breakfast,https://albadido.it/,348 331 1904,"Via Papa Giovanni XXIII, 9",Campomarino,,info@albadido.it,https,WordPress,No,OVH SAS,64,88,85.00,Sì,No
Corte Lissa Rooms,Bed & Breakfast,https://www.cortelissa.com/,349 116 6598,"Via Lissa, 101",Termoli,,,https,React,No,Servereasy Srl,0,49,85.00,Sì,No
MSCamere - Affittacamere con sauna,Bed & Breakfast,http://www.mscamere.it/,349 066 7993,"Via Elba, 5",Termoli,,info@mscamere.it,http,ASP.NET,No,Aruba S.p.A.,57,59,67.00,Sì,No
L'Antica Torre,Bed & Breakfast,http://www.anticatorre.eu/,349 223 8928,SP44,Chieuti,,lucianalabombarda80@gmail.com,http,WordPress,No,Aruba S.p.A. Network,56,70,100.00,Sì,No
Agriturismo Masseria Mascitelli,Agriturismo,,328 325 7034,S.P. 110 km 29+100,Orta Nova,,,,,,,,,,,
Nina e il mare,Bed & Breakfast,https://www.ninaeilmare.it/,338 857 4729,"Via Morea, 10",Campomarino,,kstacey120@gmail.com,https,React,No,Aruba S.p.A. Network,56,66,85.00,Sì,Sì
B&B Al Vecchio Fontanile,Bed & Breakfast,http://www.alvecchiofontanile.com/,347 524 2788,"Via Giacomo Puccini, 4",Lesina,,info@alvecchiofontanile.com,http,Joomla,No,Aruba S.p.A.,44,62,85.00,Sì,No
B&B Ascoli antica,Bed & Breakfast,http://www.ascolianticabb.it/,0736 251607,"Corso Trento e Trieste, 6",Ascoli Piceno,,info@ascolianticabb.it,http,ASP.NET,No,Aruba S.p.A. Network,100,100,82.00,Sì,No
B&B Colli Ameni,Bed & Breakfast,,339 412 3131,Strada Provinciale Ferrovia,Candela,,,,,,,,,,,
B&B Ausculum,Bed & Breakfast,http://www.bbausculum.it/,339 412 2854,"Via Zara, 5",Ascoli Satriano,,info@bbausculum.it,http,Joomla,No,SEEWEB s.r.l.,65,75,100.00,Sì,No
Agriturismo Palazzo Piccolo,Ristorante specializzato in cucina biologica,http://www.palazzopiccolo.it/,339 426 3885,"Masseria Palazzo Piccolo, 126",Ascoli Satriano,,,http,Angular,No,Aruba S.p.A. Network,24,40,85.00,Sì,No
bed & breakfast MASSIMO,Bed & Breakfast,,329 934 1936,"Via C. Battisti, 81",Casalvecchio di Puglia,,,,,,,,,,,
B&B Anna e Augusto,Bed & Breakfast,,320 154 6186,"Via Carlo Marx, 4",Lucera,,,,,,,,,,,
Le Stanze del Castello b&b,Alloggio completo di servizi,,333 922 8586,"Via Castello, 43",Ascoli Satriano,,,,,,,,,,,
Locanda di Ody,Ristorante,,347 795 7023,"Via Roma, 50",Pietramontecorvino,,,,,,,,,,,
La Faragola,Bed & Breakfast,https://la-faragola.touritaliani.top/,333 866 1111,Contrada Faragola,Ascoli Satriano,,,https,React,No,Contabo GmbH,49,81,77.00,Sì,No
Dragonfly affittacamere,Bed & Breakfast,,379 268 7343,"Via G. Leopardi, 2",Motta Montecorvino,,,,,,,,,,,
RistoMuseo l'Orecchietta B&b da Ercole all'Orecchietta,Ristorante,http://www.orecchietta.it/,327 012 0546,"Localita casone la pescara, snc",Candela,,info@orecchietta.it,http,React,No,"New Dream Network, LLC",57,65,85.00,Sì,No
Hotel Palace Lucera,Hotel,https://www.nsmitalia.com/hotel/nsm-hotel-palace-lucera/,0881 371456,"G78R+48 Zona Industriale di Lucera, SP5",Lucera,,,https,WordPress,Sì,Aruba S.p.A. Network,48,62,92.00,Sì,No
B&B Atlantide,Bed & Breakfast,http://www.atlantidebeb.it/,347 954 5877,"Corso Pietro Giannone, 158",Cagnano Varano,,,http,ASP.NET,No,Aruba S.p.A. Network,100,100,82.00,Sì,No
gargano home,Bed & Breakfast,http://www.garganohome.it/,333 825 2723,"Via Ugo Foscolo, 19",Cagnano Varano,,,http,ASP.NET,No,Aruba S.p.A. Network,100,100,82.00,Sì,No
CASA IACOVELLI - AFFITTACAMERE,Bed & Breakfast,,389 175 0961,"corso skanderbeg 15, Via Guglielmo Oberdan, 4",Casalvecchio di Puglia,,,,,,,,,,,
A Casa Nostra,Bed & Breakfast,http://www.acasanostracandela.it/,335 157 2312,"Viale Antonino Ripandelli, 87",Candela,,info@acasanostracandela.it,http,WordPress,No,miXus - internetsolutions DE-DUS,61,72,92.00,Sì,No
Agriturismo Biorussi,Azienda agricola biologica,https://www.biorussi.com/,0884 596765,Contrada Macchiarotonda,Carpino,,info@biorussi.com,https,WordPress,Sì,Hetzner Online GmbH,56,77,85.00,Sì,No
"Ristorante Pizzeria Bar ""Antica Trattoria""",Ristorante,http://www.bbanticatrattoria.it/,328 364 1384,"Viale Cappuccini, 128",San Giovanni Rotondo,,,http,Joomla,Sì,Aruba S.p.A. Network,43,85,92.00,Sì,No
Camere Santa Rita,Bed & Breakfast,,391 360 2833,"Via S. Gennaro, 1",San Giovanni Rotondo,,,,,,,,,,,
b&b Dragonara Apartment Torremaggiore,Bed & Breakfast,https://www.dragonara.eu/,329 092 5413,"Via Luigi Goffredo, 39",Torremaggiore,,info@dragonara.eu,https,Shopify,No,Aruba S.p.A.,78,88,92.00,Sì,No
B&B Leggieri Villa Siria,Bed & Breakfast,https://bb-leggieri-villa-siria.vacanzeinitalia.top/,328 418 5785,"Via Pietrelcina, 6",San Giovanni Rotondo,,,https,React,No,Contabo GmbH,50,82,85.00,Sì,No
Happy b&b,Bed & Breakfast,https://happybeb-it.webnode.it/,378 066 4543,"Via Bezzecca, 9",Torremaggiore,,happybeb.torre@gmail.com,https,Webnode,No,Amazon Technologies Inc.,56,91,100.00,Sì,Sì
B&B STELLE DELLA DAUNIA,Bed & Breakfast,http://www.stelledelladaunia.it/,329 317 5750,"Via Volturno, 76",San Severo,,info@stelledelledaunia.it,http,WordPress,Sì,Aruba S.p.A. Network,60,71,100.00,Sì,Sì
Abba villa Giano b&b,Bed & Breakfast,http://bedandbreakfastitalia.it/,368 748 0230,"C/S Roma, 154/A",San Giovanni Rotondo,,,http,ASP.NET,No,Aruba S.p.A. Network,99,100,91.00,Sì,No
M.Mansion,Bed & Breakfast,,327 267 7396,"Corso Umberto I°, 9",San Giovanni Rotondo,,,,,,,,,,,
Villa Santacroce,Bed & Breakfast,https://villasantacroce.org/,0882 454782,"Via Santa Croce, 21",San Giovanni Rotondo,,villasantacrocesgr@yahoo.it,https,React,No,Amazon Technologies Inc.,42,31,92.00,Sì,Sì
Gran Paradiso Hotel Spa,Hotel,https://www.hotelgranparadiso.it/,0882 454894,"Viale Aldo Moro, snc",San Giovanni Rotondo,,,https,ASP.NET,Sì,Semplify Srl,52,51,85.00,Sì,Sì
Hotel dei Cappuccini,Hotel,http://www.hoteldeicappuccini.it/,339 726 6473,"Viale Cappuccini, 61",San Giovanni Rotondo,,info@hoteldeicappuccini.it,http,Joomla,No,Seflow S.N.C. Di Marco Brame' & C.,55,73,92.00,Sì,No
"Bed&Breakfast ""Belvedere""",Bed & Breakfast,https://www.ctbelvedere.it/,345 842 8735,"Contrada Belvedere, Snc, primo piano",Ischitella,,info@ctbelvedere.it,https,React,Sì,Aruba S.p.A.,46,80,85.00,Sì,No
B&B Nonna Rosa,Bed & Breakfast,,340 864 9101,"Piazzale dei Caduti, 19",Biccari,,,,,,,,,,,
"Affittacamere ""La Torre""",Bed & Breakfast,,379 235 9213,"Via Roma, 45",Biccari,,,,,,,,,,,
Isolabella,Hotel,,0884 661486,via Tremiti,Foce Varano,,,,,,,,,,,
L'Isola dei Sapori Hotel Restaurant Pizzeria,Hotel,http://www.isoladeisaporigargano.it/,349 621 3960,"SP41, Km.34/00",Cagnano Varano,,,http,React,No,"Amazon.com, Inc.",50,67,92.00,Sì,No
HOTEL SAN PIO,Hotel,https://www.hotelsanpio.com/,0882 454921,"Viale Cappuccini, 115",San Giovanni Rotondo,,info@hotelsanpio.com,https,Joomla,No,Aruba S.p.A. Network,27,52,100.00,Sì,No
Hotel San Giovanni Rotondo,Hotel,,320 257 9478,Via Sibilia c/o Hotel Villa San Pietro,San Giovanni Rotondo,,,,,,,,,,,
Appartamenti e Dimora Santucci,Bed & Breakfast,,348 453 5627,"via Crocifisso, 12",Rodi Garganico,,,,,,,,,,,
"B&B ""Caterina""",Bed & Breakfast,,347 706 5865,"Vico I Duomo, 3",Biccari,,,,,,,,,,,
Hotel Marechiaro | Gargano,Hotel,http://www.marechiaro.net/,0884 968216,"Lungomare Andrea Pazienza, 123",San Menaio,,info@marechiaro.net,http,WordPress,No,"WEDOS Internet, a.s.",61,48,100.00,Sì,No
Hotel San Francesco,Hotel,https://www.hotelsanfrancescosgr.com/,0882 425323,"Via Pietrelcina, 1",San Giovanni Rotondo,,contatti@hotelsanfrancescosgr.com,https,Tumblr,Sì,Aruba S.p.A. Network,59,73,85.00,Sì,No
Le casette di CriRò,Bed & Breakfast,,340 533 1738,"Via Roma, 27",Biccari,,,,,,,,,,,
Villa Tre Colli Agriturismo B&b,Agriturismo,,0825 827130,"Via Turchiciello, 19",Ariano Irpino,,,,,,,,,,,
Villa Aurora,Bed & Breakfast,https://villa-aurora1.webnode.it/,331 585 8501,"Contrada Piscone, 17",Villanova del Battista,,contatto@esempio.it,https,Sitefinity,No,Amazon Technologies Inc.,65,93,100.00,Sì,Sì
La dimora di Ipno,Bed & Breakfast,,348 602 6144,"Corso J. F. Kennedy, 145",Vallata,,,,,,,,,,,
Contedoro Living - Affittacamere,Hotel,http://contedoroliving.it/,0825 824855,"Via Brecceto, 1",Ariano Irpino,,info@contedoroliving.it,http,React,No,Aruba S.p.A.,59,79,92.00,Sì,No
Affittacamere Number 1,Bed & Breakfast,,347 220 5132,"Via Fontana Nuova, 117",Deliceto,,,,,,,,,,,
La Casina Residenza rurale 1865,Bed & Breakfast,http://www.lacasinadeliceto.it/,349 564 6694,Contrada Borranico,Deliceto,,lacasinadeliceto@libero.it,http,ASP.NET,No,Aruba S.p.A. Network,93,88,82.00,Sì,No
Azienda Agrituristica Petrilli,Agriturismo,https://www.petrilli.it/,324 849 0189,Via Scampata,Flumeri,,info@petrilli.it,https,Shopify,Sì,Host SpA,60,77,92.00,Sì,No
Agriturismo La fortezza,Agriturismo,,331 423 1835,Frazione,Ariano Irpino,,,,,,,,,,,
Grand Hotel Biffy,Hotel,http://www.grandhotelbiffy.it/,0825 828682,Via Cardito,Ariano Irpino,,,http,WordPress,Sì,Iomart Hosting,33,39,92.00,Sì,No
Residenze Romano & SPA Albergo Diffuso in Centro a Foggia,Albergo benessere,https://www.residenzeromano.it/,329 031 1705,"Via Eolo, 2",Foggia,,info@residenzeromano.it,https,React,Sì,Aruba S.p.A.,57,90,100.00,Sì,No
B&B Federico II°,Bed & Breakfast,,0881 202863,"Piazza Francesco de Sanctis, 17",Foggia,,,,,,,,,,,
B&B Giordano,Bed & Breakfast,https://www.hotelsandiamo.com/al-giordano/,380 905 1692,"Via la Greca, 12",Foggia,,,https,Shopify,No,"Cloudflare, Inc.",100,100,92.00,Sì,No
Borgo Antico b&b,Bed & Breakfast,,342 392 8784,"Via Le Maestre, 58",Foggia,,,,,,,,,,,
b&b A 2 Passi da...,Bed & Breakfast,https://a2passida.it/,347 854 6954,"Viale XXIV Maggio, 98",Foggia,,aduepassifg@gmail.com,https,Mobirise,Sì,SEEWEB s.r.l.,56,93,73.00,Sì,No
B&B Maison Du Relax,Bed & Breakfast,https://lamaisondurelaxrooms.it/,375 630 7731,"Via Trieste, 39",Foggia,,,https,WordPress,No,Server Plan S.r.l.,97,100,92.00,,No
B&B Abatjour,Bed & Breakfast,https://www.bbabatjour.it/,351 713 7194,"Via Piave, 10",Foggia,,info@bbabatjour.it,https,React,No,Seeweb srl,65,97,91.00,Sì,No
Villa Uria,Bed & Breakfast,,347 820 7451,Villa Uria Contrada Belvedere,Ischitella,,,,,,,,,,,
La Civetta Bed & Breakfast,Bed & Breakfast,http://www.lacivetta.net/,0881 777717,"Piazza Umberto Giordano, 77",Foggia,,,http,WordPress,Sì,"Cloudflare, Inc.",62,93,100.00,Sì,No
Hotel Up - Wellness & Spa,Hotel,http://www.spahotelup.it/,0881 721599,"Via Trieste, 14",Foggia,,,http,WordPress,Sì,"Cloudflare, Inc.",59,67,100.00,Sì,No
B&B Maison D'alysie,Bed & Breakfast,https://www.bebmaisondalysie.it/,0881 174 6072,"Via Vittime Civili Ang, Viale Candelaro, 8",Foggia,,bebmaisondalysie@gmail.com,https,WordPress,No,Seeweb srl,45,0,92.00,Sì,No
B&B Il Giardino in Città,Bed & Breakfast,http://ilgiardinoincittafg.wixsite.com/il-giardino-in-citta,329 790 4981,"Via Amicangelo Ricci, 149/A",Foggia,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,http,React,No,Google LLC,66,92,92.00,Sì,No
Agriturismo dai Nonni,Agriturismo,https://agriturismodainonni.traveleto.com/,0884 991837,Contrada Montegrande snc,Ischitella,,,https,React,No,"Cloudflare, Inc.",56,78,92.00,Sì,No
La Casa al Gelso,Bed & Breakfast,,345 805 4202,"via Tirolo, 21",Rodi Garganico,,,,,,,,,,,
Casa in Centro Foggia,Hotel,https://book.octorate.com/octobook/site/reservation/index.xhtml?codice=375306,338 379 2004,"Piazza Mercato, 43",Foggia,,casaincentrofoggia@gmail.com,https,Hugo,No,Aruba S.p.A.,59,0,82.00,Sì,No
B&B La Maison del Borgo | Gargano,Bed & Breakfast,,328 532 2307,"via Mazzini, 26",Rodi Garganico,,,,,,,,,,,
B&B VITTORIO EMANUELE SECONDO,Bed & Breakfast,https://www.bebvittorioemanuelesecondo.com/,0881 174 4263,"Corso Vittorio Emanuele II, 76",Foggia,,bebvittorioemanuelesecondo@gmail.com,https,WordPress,No,Seeweb srl,53,48,85.00,Sì,No
B&b Mulino di Canneto,Bed & Breakfast,,334 114 9174,Contrada canneto chiesetta,Rodi Garganico,,,,,,,,,,,
B&B Centro Storico,Bed & Breakfast,,340 415 4328,"Via Castello, 25",Vico del Gargano,,,,,,,,,,,
Garganomareborghi Vacanze,Alloggio turistico,http://garganomareborghi.wixsite.com/vico,349 679 3371,Vico Saliero,Vico del Gargano,,garganomareborghi@gmail.com,http,Plone,No,Google LLC,57,82,85.00,Sì,No
B&B Isola Verde,Bed & Breakfast,,0882 463030,"Località Boschetto, 1",San Domino,,,,,,,,,,,
